IPCC-Annex,World Region,ISO_A3,Name,IPCC,IPCC_description,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
Annex_I,Canada,CAN,Canada,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,5.56E-05,1.11E-04,2.22E-04,4.45E-04,8.89E-04,2.71E-03,3.26E-03,2.88E-03,3.15E-03,3.37E-03,2.52E-03,1.36E-03,1.72E-03,1.43E-03,1.13E-03
Annex_I,OECD_Europe,AUT,Austria,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,3.57E-04,7.27E-04,7.48E-04,7.58E-04,7.69E-04,7.87E-04,8.05E-04,8.23E-04,8.45E-04,8.74E-04,9.03E-04,9.22E-04,1.16E-03,1.40E-03,1.42E-03,1.45E-03,1.66E-03,1.79E-03,1.91E-03
Annex_I,OECD_Europe,FRA,France,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,6.25E-04,1.25E-03,2.50E-03,5.00E-03,1.36E-02,2.32E-02,3.96E-02,4.00E-02,3.91E-02,6.30E-02,1.01E-01,1.34E-01,1.51E-01,1.69E-01,1.86E-01,2.04E-01,2.26E-01,2.46E-01,2.65E-01
