Country,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
MMR,0,22025.87936,10958.52179,17906.71802,23671.58183,16581.78578,11838.40726,5308.992308,10245.35393,26226.11759,13102.3361,12652.60844,31695.21355,11856.70889,30723.38104,29731.29894,10648.64875,19139.63159,16207.53543
BEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRA,0,7527.043543,7916.83907,11478.96709,10048.3944,3978.690578,2622.229916,8013.393676,12367.69244,10970.82079,8074.331165,5420.204735,15560.60027,2413.431586,2187.166309,11005.46673,2325.672159,6907.058088,2656.959066
BGR,0,16.81255694,31.78261595,28.67894503,16.80812762,30.40172623,25.17546637,2.677902829,13.00600193,9.961566406,27.07476027,11.36904185,144.7832257,11.20989236,7.836487043,10.75395398,30.73665982,36.424561,10.95742279
BRN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,0,53649.6371,31674.69055,70131.69268,27797.08719,14116.68491,15325.17656,156188.1515,107569.3765,131862.4418,81059.17188,97290.17759,77257.87221,74840.93872,33163.47079,142411.0801,108231.0759,107163.6129,226484.8722
KHM,0,7986.762331,4103.744907,2521.859564,3227.026207,1884.425302,3204.286931,5141.691587,4385.799225,9409.482113,2014.205772,2889.497112,4904.701374,5630.110388,3836.108599,5879.627728,8393.737467,5323.403865,5983.129744
LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG,0,0.605296757,0.904793524,0.700736885,0.724638805,0.550864929,0,0,0,2.677338822,0,0,1.876894167,0.3612637,10.01010467,0.438165948,2.875646271,0,2.123926735
COD,0,4392.102456,4799.114708,2507.617245,1375.899265,4605.983011,2344.244978,6270.798652,2640.063624,5611.623291,5124.885306,5755.642226,3919.237986,3477.550323,4355.072086,4301.376522,4366.881416,1997.077952,2054.600018
BDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHN,0,10607.04774,17437.12538,29710.87728,17867.11965,14804.93065,10527.20624,4743.593437,25406.43862,19138.78412,10353.18735,16411.90572,11516.36559,17409.01493,18253.8658,12188.92548,13016.29122,9387.718835,9887.192522
AFG,0,0.473460755,0.249458716,0.302280905,0.150978585,0.008607114,0,0,0,0,0.128362874,0.240102191,5.731610169,0,0,0.045440807,1.402378897,0,0
BTN,0,337.2383591,239.3622157,338.0400893,716.5637641,385.5885131,376.4137455,190.4574543,141.1102355,259.4842141,240.8575325,457.4985857,707.0159691,229.8278253,431.6690234,553.6460153,314.4725909,697.7893824,173.7301882
CHL,0,2456.236145,6698.886262,5307.991094,9143.917628,2516.687098,1087.023374,2607.397239,840.969832,1131.290857,1081.074726,785.7047156,2384.460736,1246.095455,2109.124451,1605.94728,872.0064292,2424.855845,904.5294259
CYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMR,0,237.6677422,303.2815283,231.2963687,169.5376284,252.2052944,456.8072184,226.7808266,67.59639199,389.3797045,235.27814,35.03374442,344.1848834,202.4769444,81.69643738,463.3705668,198.7168383,174.0913051,39.32270859
TCD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL,0,95.14424002,32.64194364,54.97732504,34.46290697,106.776706,140.7862069,10.7800848,229.4741096,170.0044272,2.822888325,35.48529809,97.63531792,14.45246368,8.500075597,30.53288082,2.427150718,45.00226299,13.23768348
CRI,0,7.248586558,3.533224634,6.292637436,1.28392219,0,57.11746658,0,11.67640247,25.40866098,0,0,2.07097943,0,0,0,0,29.92785147,0
CAF,0,2191.948259,320.265939,1728.232178,1726.10146,2219.365154,2195.834271,2357.157106,1607.845039,1113.24176,1385.875559,2548.549186,2412.647088,2159.401543,1097.520825,1497.6221,1692.769457,637.4762814,742.622614
CUB,0,17.43274974,7.394124375,30.74933177,4.970406575,22.26126852,0,39.98229583,1.402219885,15.71430848,17.66105785,31.28620125,22.8106874,1.511840935,13.8644194,4.685221332,20.17448136,0,10.27705582
CPV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNK,0,0.11293255,0.030543907,0.039975448,0.041677299,0.05193998,0,0,0.541130928,0,0,0,0,0,0,0,0,0,0
DJI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOM,0,9.40969518,4.497044245,6.362852786,3.052105479,1.253842999,22.9405482,8.814091864,0.394423911,0,70.26468989,0,0,8.960154929,0,0,0,0,4.174829597
ECU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRL,0,35.3199414,57.41235213,40.25105999,21.97317845,30.93771424,8.771599237,0,90.5033933,0,0,0,0,0,0,2.321402593,0,0,0
GNQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EST,0,59.27433391,72.01363474,90.87891227,38.55990003,58.53952305,2.931131103,121.8215208,44.44133705,37.44878315,8.049477006,122.5805968,56.96337522,258.55135,2.323991651,32.11625366,24.31755323,0.430923082,25.98013082
ERI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,0,2115.282113,449.2940351,1455.119109,1314.153366,1013.621484,1148.518046,1450.9396,2780.829124,917.7634157,4082.035174,1491.343568,1967.237443,1303.862877,869.7079341,2233.856018,1425.704584,1632.491385,1104.13477
AUT,0,5.442564241,2.863041843,3.327217387,2.664114901,6.384439036,1.561349342,1.468882822,9.354850202,1.57772671,5.008602362,7.655734304,1.253348142,2.890467888,2.113546069,1.096691266,2.055569295,5.183320272,7.704052612
CZE,0,18.9549859,101.2188544,134.1050889,79.27774707,93.97395509,47.08333429,18.43396378,57.60126049,15.70173872,32.17434751,28.13188249,25.63997513,101.0083092,12.96757532,39.15144015,35.62812268,21.49312178,19.29144895
GUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIN,0,40.38261742,99.70876744,82.26656835,161.9080136,47.65203105,53.92308064,28.27560327,63.1723412,19.67152727,76.95298987,96.20156537,13.74054053,61.01230894,17.37778815,35.92123378,27.65588163,8.895046992,28.30940235
FJI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,0,240.7504289,922.3272997,1398.541945,959.0261868,2107.860347,2445.201717,105.5214103,4375.379963,2165.270092,1967.021461,122.3473188,433.8212586,262.236507,606.9295352,182.2363537,420.5114268,604.8669036,123.6143439
GMB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB,0,0.011631562,0.027889163,0.038189751,0.030017582,0.008447436,0,0,0,0,0,0.594079394,0,0,0,0,0.413778899,0,0.412245497
GEO,0,348.8861473,319.1408405,1170.837822,349.6232296,474.9645599,62.01052514,34.22791662,466.3257874,924.7706396,548.2720343,218.5132973,309.7246029,372.402301,402.8497932,322.1915146,178.3386403,64.03681339,364.5566886
GHA,0,6.724191709,4.73194651,9.246880098,8.307104759,10.15662932,3.788193728,4.570793349,0.493996888,0,0,0,131.3932679,2.362899879,15.0213476,0,1.543138603,1.778149188,3.451038963
GRD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRL,0,0.104185048,0.085839239,0.107987866,0.098677245,0.298388273,0.338447484,0.245123093,0.40355366,0,0,0,0.044251591,0.103372251,0.345103716,0,0.086251769,0.31730545,0
DEU,0,19.35580932,60.60580061,61.45873302,32.65910855,50.72054829,17.82212234,4.946764597,12.25510471,5.022117195,12.85049131,8.697398542,8.589257768,79.1009399,19.02166276,22.78353016,20.2196154,24.11897304,33.99873282
GUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRC,0,76.60204575,90.56377429,189.1952692,92.32966609,290.25858,3.495883071,1.319197387,3.604467835,2.662799058,2.357131935,5.919361237,1149.169273,10.99720752,2.884365062,1.466734478,1.265160834,856.567011,0
GTM,0,611.4595471,243.5855901,3649.05732,124.7281393,3216.601122,2.922824618,202.260666,2677.46285,6.79281335,2118.725903,27.34022142,628.6769437,287.2401474,349.5746557,55.3087983,117.944693,40.21166256,181.0935793
GIN,0,663.3512578,373.703523,1131.749423,438.2821712,381.6602897,1138.873856,582.3695253,484.3430413,560.2540674,141.2161174,445.3333898,745.5252823,351.0027845,386.1122875,310.2832639,254.4139329,414.7202834,550.535927
GUY,0,0.196738197,0.12266653,0.786592719,0.10343309,0.105251919,0,0,0.967084368,0,0,0,0,0,0,0,0,0,0
HTI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HND,0,203.7450389,88.96789398,144.928983,72.04330382,211.4437003,11.45235035,0.119845029,196.6131563,0,1213.355981,91.1651422,0,1.852499788,119.6194047,0.170135009,217.8866307,0,0
HRV,0,65.42661379,120.9202605,123.2248166,53.45122246,128.5303966,19.52163859,105.3611113,98.70833466,18.36930501,148.2073834,2.51129332,66.6952154,67.24008704,52.32848623,18.57468031,84.63239124,528.888019,14.18069498
HUN,0,14.99200645,29.88993399,22.87649595,8.342890524,9.976560837,0.634195699,3.008015719,4.993896574,8.807494092,66.03185776,0.959110441,26.16430919,10.5339487,14.4150196,0.761973604,20.21701935,54.45712963,7.246845774
ISL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND,0,12806.99412,8980.251083,13245.38347,25393.23758,13277.6072,8404.74625,4653.009191,9561.235854,11808.2915,8306.387245,18345.44936,15045.76275,6943.377517,23310.69993,17685.71226,5974.40537,10616.82272,8172.478111
IRN,0,20.04997915,20.89502568,37.07127682,25.14089748,9.678239005,8.7659157,9.110614534,27.10340879,13.79925211,18.91031341,12.68477047,36.49588152,11.2086348,19.25628052,410.233959,8.344496947,2.358877219,19.97981926
ISR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,0,125.5552071,727.9713234,828.809499,494.8420408,1480.30159,394.8047508,56.88115034,713.9854105,126.5254992,290.8558465,115.9256098,2690.848501,317.7267781,336.9911412,64.82483474,259.6638204,764.1602704,73.05524236
CIV,0,129.0399121,86.80194457,274.5918073,80.2747469,91.54157423,275.4297146,244.2204264,89.432106,64.09008542,158.7186693,108.5979465,158.4605963,78.85960131,0,43.92290839,50.41005305,145.7267063,85.19658807
IRQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JPN,0,992.2564344,4701.850995,2709.436572,2248.638345,906.8511483,1843.537669,903.7824622,1141.247669,2004.246406,1308.042164,1561.870529,1698.469285,1680.063741,837.3808597,2184.571961,1608.549742,1640.588795,1349.493829
JAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,0,7.844244264,4.168495192,5.458191104,5.361358709,23.82306275,0,3.17144964,9.67781299,6.213070322,2.012911327,6.386728593,0,36.42748969,38.76791316,0.894732172,4.799757446,124.1306917,0
KGZ,0,3.930657951,5.180716006,2.727053281,2.233725959,0.730474327,0,8.064372088,0.204973164,5.264557421,1.994159794,22.34295826,14.49053497,1.649255508,0.011059757,0,0.008060035,0,3.327075256
PRK,0,1342.78941,18548.05873,4646.528926,2632.845269,2748.992486,4828.102511,1504.956442,528.5732948,2606.751774,2268.190496,568.2761616,879.7776122,1049.491574,1764.213584,247.3182981,1588.219026,248.4577138,252.0557295
KIR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOR,0,486.5578167,3772.113102,2381.984064,1180.929002,2660.087347,555.6682948,544.5267455,438.259967,760.1342914,720.8326356,546.9606631,681.7223191,503.4420211,723.6008961,654.5741909,792.5252234,601.779534,504.022986
KWT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAZ,0,207.2440482,1307.153291,174.4502475,498.1662527,146.4962828,32.21407879,128.8321149,473.9248686,154.4386716,248.0284627,88.55511975,142.4536813,1172.377998,10.02433578,47.00447793,600.2380753,73.89323795,9.281483759
LAO,0,3253.564723,1356.174893,5531.01885,2272.772088,1221.685016,119.4869136,1517.193166,814.5897819,3514.952802,1836.868281,535.7243959,6490.019562,328.7960535,1251.452934,9016.752041,409.9826489,1043.679438,1563.619072
LBN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LVA,0,24.74068243,30.79222422,31.07631621,16.54171805,37.41857481,11.46067239,84.3315638,61.74502155,14.5929707,13.87292274,74.89557759,3.813880196,7.581124785,7.837699575,8.520364757,4.164086336,1.720016552,2.94975201
BLR,0,129.6558084,175.4339496,144.555974,864.1089731,160.3144244,79.21991412,1872.822573,142.4036342,67.77752649,70.0479204,280.7994634,81.33382876,44.23472931,146.1647697,40.82238657,25.92224946,27.97426093,30.14379543
LTU,0,8.273647218,14.54539912,9.4611313,6.41771491,5.034567288,0.201222885,9.182563777,12.12113004,1.743335559,44.28354073,15.50962737,1.178362136,2.458027426,9.260529688,0.43233802,1.585588244,0.682749023,2.096026268
LBR,0,6.078003033,1.275458302,117.4093625,0.767544324,2.083749935,197.4629433,0,0,0,0,0,12.48313894,0,0,0,0,6.32936143,0
SVK,0,12.24029726,13.11873366,16.8853028,8.368405439,14.14440958,6.485570019,2.658973307,14.54508381,3.269418399,23.90632151,14.92636408,7.312130484,23.03162834,13.04928283,12.54689939,12.11512149,17.42812926,7.002744296
LIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LBY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,0,466.7057316,694.0537845,735.6786879,609.5650878,378.3919358,1510.680044,607.1619849,1480.229666,286.827418,910.5087912,524.4489337,851.9331846,537.8238651,548.5257901,1003.301412,629.3310431,575.7952273,401.6401177
MTQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNG,0,7846.640787,18877.90052,17481.39701,5757.933707,7987.168465,3151.755521,22980.24802,5585.785509,4392.451694,2713.906212,18970.26841,23384.83109,20109.66516,22402.54892,843.288724,3299.819303,17964.16106,2582.823044
MSR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKD,0,1.209072573,1.027933716,2.153092763,1.223464737,15.35731887,0,0,1.696584329,0.241000157,0,3.350935663,13.20159699,9.809101486,0,0,0,2.606037485,0
MLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,0,5175.767583,1768.678777,22165.22218,5012.140479,4641.402017,1497.251951,2202.073623,4944.162375,518.7187823,7027.520071,3284.408084,4373.290759,4212.278957,2214.680165,2274.82945,5953.011919,3276.748714,5354.113236
MYS,0,39.94137906,21.16040759,625.2474765,20.65017715,27.24700054,0,42.65587474,150.3545386,0,46.36386726,0,14.69578329,0,1.865770534,182.1488696,0,4.675083746,26.69937085
MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MWI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,0,2.080084068,2.265572659,1.6556434,0.78495049,0.744899222,0,0.808607293,0,2.849858694,1.154581915,2.301517071,1.325098205,0.597141343,1.530834273,0,9.683502521,0,1.530893372
HKG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,0,0.010879936,0.028123657,0.014786404,0.004847952,0.006913204,0,0,0,0,0.014118907,0,0,0,0,0,0,0.174558466,0
IMN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUX,0,0.219936025,0.085465663,0.080715959,0.055685049,0.01465184,0,0,0,0,0.238687499,0,0,0.028823546,0,0.301440332,0,0,0
PSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNE,0,2.975243151,6.31736778,5.861838168,3.222574813,15.89891566,1.335431665,0,6.78550162,4.467842608,0.65472802,0,22.67269052,3.908276048,3.222799533,8.539241861,10.9994642,20.5869242,1.905600557
MYT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NFK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HMD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NGA,0,70.65202092,26.71997591,55.18047777,74.51143768,105.5348334,21.41979631,72.81553373,20.93949526,15.96818746,226.1864634,0,26.70411272,116.4250154,3.604140807,20.05789734,25.6223384,1.439297551,0
NLD,0,1.007523625,1.642526547,1.280987055,0.433539489,0.557670594,0.645768645,0.507872955,4.964667132,0,0,0,0.179002419,0,0.133549343,0.29643231,0.350718919,0,3.860500498
NOR,0,23.31578945,28.01140387,50.94696051,19.75965351,32.07904847,25.43448543,7.10953292,11.63505878,13.30251166,13.12655059,53.24726253,16.03929278,141.4408295,3.380125429,8.221025554,9.242888335,7.684541313,17.65302818
NPL,0,1642.397492,1336.808755,1231.013372,1483.966171,1534.80613,1235.993652,291.5623601,1607.643566,1800.450443,1901.278498,1024.624396,735.0696492,2222.811338,3257.901792,2167.302993,1400.535192,3260.988152,1938.9175
NRU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIC,0,47.21270557,21.12020731,532.7869204,14.39030133,34.77869752,0,0.480156877,45.12881426,4.479001072,161.2144241,35.40991725,17.81014052,18.4174301,15.27456625,7.410611704,2.286006657,0.578059641,6.965535309
NZL,0,1061.949066,421.7527379,221.6724414,269.9406282,141.579811,457.6356977,229.8352036,554.9506283,277.4437066,172.3737046,329.7705084,175.8780779,217.2280207,199.5588768,220.0310715,224.2529475,273.9969572,558.4411063
PRY,0,783.6158279,2133.972443,1862.27399,3681.800339,1697.796414,2632.765177,2069.260343,1439.093123,744.2078347,1207.783019,615.7216701,1282.918943,357.179541,429.7992704,602.7429635,489.505532,615.9437221,780.5473272
PER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK,0,2.146182598,1.810272229,60.46014297,1.803500095,0.837301678,0,0,0.064776744,1.807654468,0.42368563,0.629036667,21.67468607,1.437860301,1.866087456,1.708283541,0.896546322,0.68687478,1.70974506
POL,0,14.63076281,24.80705171,36.71197008,15.96373879,22.48014856,9.690576926,3.746090332,55.78846972,25.20300921,13.62371532,15.40091522,2.781051385,29.80816754,3.14518513,19.96445683,8.12086022,7.849805681,2.699292073
PAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRT,0,37.34483513,202.2756656,419.4463584,227.7125165,139.9071678,80.54207699,309.2382314,874.2530967,49.80709635,261.5914389,81.06153714,0,0,7.821995462,151.2734491,44.89671549,24.72302344,454.4305657
PNG,0,7.043125249,381.5106354,25.1727313,32.42704131,16.43438795,5.797951803,106.8308044,20.17200058,80.66819306,0.347556151,12.310305,9.779545755,25.61118858,4.780836547,118.8508541,9.845384973,33.6213377,28.07035407
GNB,0,8.4996518,5.595348482,0.5515508,10.20752161,0,0,0,12.29077157,3.466880565,2.540209952,0,3.963718248,0,0,0,2.894340547,0.237991732,0
QAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROU,0,283.3387535,816.4805988,731.7243196,335.1310355,360.4542127,154.1205653,188.9081871,533.5768926,122.5398246,164.4580816,67.73862172,1431.931549,343.9987279,122.5741676,21.64718827,1343.329707,969.0196073,205.4122544
MDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHL,0,13.89829146,6.582819129,10.44803806,7.920624763,8.375613109,0,20.05945603,0,2.408986527,2.113625105,0,1.671690851,0,0,143.3347426,11.51440237,0,10.19110612
PRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUS,0,138489.821,107843.4287,278438.1343,101048.3448,108739.04,174655.7552,409631.4002,580857.6702,59390.87634,125392.0318,220481.4507,96629.30549,306488.9954,124540.258,183265.513,199487.989,472091.8996,192756.2287
RWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZAF,0,898.7244451,1500.878635,3398.976658,1258.162368,876.3832362,1052.530127,951.7132305,1379.878542,219.436092,412.5626898,370.7595873,2619.57571,296.0669055,225.8356828,795.0733356,617.7338699,950.4395073,960.999745
LSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWA,0,1.663112492,6.295738681,2.190199339,3.489756285,3.660302208,0,8.90331147,28.18567928,0,2.877727223,0,1.617225973,1.67942123,0,4.668105718,0,1.861580878,17.78346602
SEN,0,1.442608766,0.869397314,0,1.104797138,0,0,0,2.806343396,0.869408884,0.746791632,0,1.165286207,0,0,0,0,0,0
SVN,0,6.624625896,18.08483586,10.03224718,7.26945572,12.18550567,7.206099981,0.567564968,37.0444146,4.069357326,8.245332439,16.15907724,2.833580381,7.890129908,4.318584644,3.648836447,13.70758797,18.57850019,14.95396473
SLE,0,562.6307361,153.6149168,384.329214,455.2907852,392.6644361,777.8268267,439.726027,736.5346428,210.4464103,140.7417496,261.6983184,330.0893832,267.3786981,287.0872009,302.1128221,405.605955,555.442275,464.2644053
SGP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,0,485.6450809,2467.522971,3953.859519,1032.541617,1280.430316,940.6633036,745.6043126,711.7865367,1630.519099,1836.983352,6723.12483,290.7360287,266.4698323,511.5630532,1101.169102,849.284393,1835.100638,1539.112712
LCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDN,0,235.8222851,35.99226989,115.6412959,45.11331145,77.30255096,24.28230903,112.4105041,52.0110192,46.12637936,360.665188,73.30528819,235.9051322,259.9007825,266.2543999,233.6799598,199.7396233,312.3713491,175.0082485
SWE,0,64.74198695,74.3033111,113.3893577,220.0517624,97.43362803,62.4548235,36.13156507,44.2486824,41.8514839,33.57024659,210.8743148,52.65704005,138.5856354,24.67522794,47.9134271,18.62034767,2.691229801,69.54770729
SYR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
