region,-24,-12,0,12,24,36,48,73,121,242,>242
Africa_Eastern,0.1,0.1,0.480883383,0.506846619,0.506846619,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856
Africa_Northern,0.1,0.1,0.480883383,0.506846619,0.506846619,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856
Africa_Southern,0.1,0.1,0.480883383,0.506846619,0.506846619,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856
Africa_Western,0.1,0.1,0.480883383,0.506846619,0.506846619,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856
Argentina,0.1,0.1,0.480883383,0.506846619,0.506846619,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856
Australia_NZ,0,0,0.587120811,0.587120811,0.587120811,0.587120811,0.587120811,0.630392871,0.673664931,0.673664931,0.673664931
Brazil,0.1,0.1,0.480883383,0.506846619,0.506846619,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856
Canada,0,0,0.587120811,0.587120811,0.587120811,0.587120811,0.587120811,0.630392871,0.673664931,0.673664931,0.673664931
Central America and Caribbean,0.099118458,0.099118458,0.48181991,0.50755427,0.50755427,0.533288629,0.533288629,0.533670091,0.534051552,0.534051552,0.534051552
Central Asia,0.1,0.1,0.480883383,0.506846619,0.506846619,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856
China,0.1,0.1,0.480883383,0.506846619,0.506846619,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856
Colombia,0.1,0.1,0.480883383,0.506846619,0.506846619,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856
EU-12,0.00112146,0.00112146,0.585929401,0.586220568,0.586220568,0.586511735,0.586511735,0.629298517,0.672085298,0.672085298,0.672085298
EU-15,0.00112146,0.00112146,0.585929401,0.586220568,0.586220568,0.586511735,0.586511735,0.629298517,0.672085298,0.672085298,0.672085298
Europe_Eastern,0.00112146,0.00112146,0.585929401,0.586220568,0.586220568,0.586511735,0.586511735,0.629298517,0.672085298,0.672085298,0.672085298
Europe_Non_EU,0.00112146,0.00112146,0.585929401,0.586220568,0.586220568,0.586511735,0.586511735,0.629298517,0.672085298,0.672085298,0.672085298
European Free Trade Association,0.00112146,0.00112146,0.585929401,0.586220568,0.586220568,0.586511735,0.586511735,0.629298517,0.672085298,0.672085298,0.672085298
India,0.1,0.1,0.480883383,0.506846619,0.506846619,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856
Indonesia,0.1,0.1,0.480883383,0.506846619,0.506846619,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856
Japan,0,0,0.587120811,0.587120811,0.587120811,0.587120811,0.587120811,0.630392871,0.673664931,0.673664931,0.673664931
Mexico,0,0,0.587120811,0.587120811,0.587120811,0.587120811,0.587120811,0.630392871,0.673664931,0.673664931,0.673664931
Middle East,0.026069909,0.026069909,0.559424809,0.566193402,0.566193402,0.572961994,0.572961994,0.604953067,0.636944141,0.636944141,0.636944141
Pakistan,0.1,0.1,0.480883383,0.506846619,0.506846619,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856
Russia,0.1,0.1,0.480883383,0.506846619,0.506846619,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856
South Africa,0.1,0.1,0.480883383,0.506846619,0.506846619,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856
South America_Northern,0.099118458,0.099118458,0.48181991,0.50755427,0.50755427,0.533288629,0.533288629,0.533670091,0.534051552,0.534051552,0.534051552
South America_Southern,0.099118458,0.099118458,0.48181991,0.50755427,0.50755427,0.533288629,0.533288629,0.533670091,0.534051552,0.534051552,0.534051552
South Asia,0.076107173,0.076107173,0.506266508,0.526026393,0.526026393,0.545786278,0.545786278,0.556125196,0.566464115,0.566464115,0.566464115
South Korea,0,0,0.587120811,0.587120811,0.587120811,0.587120811,0.587120811,0.630392871,0.673664931,0.673664931,0.673664931
Southeast Asia,0.076107173,0.076107173,0.506266508,0.526026393,0.526026393,0.545786278,0.545786278,0.556125196,0.566464115,0.566464115,0.566464115
USA,0,0,0.587120811,0.587120811,0.587120811,0.587120811,0.587120811,0.630392871,0.673664931,0.673664931,0.673664931
Taiwan,0.1,0.1,0.480883383,0.506846619,0.506846619,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856,0.532809856
