region,-24,-12,0,12,24,36,48,73,121,242,>242
Africa_Eastern,0.043137516,0.043137516,0.043137516,0.074310902,0.230577136,0.239187048,0.326238356,0.328844263,0.330271478,0.46095676,0.729475279
Africa_Northern,0.043137516,0.043137516,0.043137516,0.074310902,0.230577136,0.239187048,0.326238356,0.328844263,0.330271478,0.46095676,0.729475279
Africa_Southern,0.043137516,0.043137516,0.043137516,0.074310902,0.230577136,0.239187048,0.326238356,0.328844263,0.330271478,0.46095676,0.729475279
Africa_Western,0.043137516,0.043137516,0.043137516,0.074310902,0.230577136,0.239187048,0.326238356,0.328844263,0.330271478,0.46095676,0.729475279
Argentina,0,0,0,0,0,0,0.087962963,0.087962963,0.087962963,0.216666667,0.485185185
Australia_NZ,0,0.051267784,0.33523772,0.497191178,0.558522564,0.573098591,0.578133422,0.582399675,0.583191055,0.712154377,0.892802812
Brazil,0.053921896,0.149369849,0.296880322,0.296880322,0.296880322,0.296880322,0.384843285,0.384843285,0.384843285,0.513546988,0.782065507
Canada,0.059962499,0.066902963,0.17265266,0.388716097,0.463439898,0.571888386,0.577059243,0.582291526,0.583230784,0.624202247,0.892802812
Central America and Caribbean,0.018296091,0.050682276,0.100733652,0.100926917,0.101680853,0.104735122,0.187149367,0.188696615,0.189199889,0.317593584,0.585918837
Central Asia,0,0,0,0,0,0.059690376,0.087962963,0.087962963,0.087962963,0.216666667,0.485185185
China,0,0.047759393,0.047759393,0.075526071,0.236919882,0.262951142,0.350914105,0.350914105,0.350914105,0.48231656,0.751529245
Colombia,0,0,0,0,0,0,0.087962963,0.087962963,0.087962963,0.216666667,0.485185185
EU-12,0.145174642,0.225815596,0.343588377,0.520482388,0.595353318,0.614475971,0.646375633,0.65102139,0.652704644,0.692323966,0.773519894
EU-15,0.145174642,0.225815596,0.343588377,0.520482388,0.595353318,0.614475971,0.646375633,0.65102139,0.652704644,0.692323966,0.773519894
Europe_Eastern,0.145174642,0.225815596,0.343588377,0.520482388,0.595353318,0.614475971,0.646375633,0.65102139,0.652704644,0.692323966,0.773519894
Europe_Non_EU,0.145174642,0.225815596,0.343588377,0.520482388,0.595353318,0.614475971,0.646375633,0.65102139,0.652704644,0.692323966,0.773519894
European Free Trade Association,0.145174642,0.225815596,0.343588377,0.520482388,0.595353318,0.614475971,0.646375633,0.65102139,0.652704644,0.692323966,0.773519894
India,0.047759393,0.262951142,0.262951142,0.262951142,0.262951142,0.262951142,0.352918689,0.354307023,0.354307023,0.483010727,0.751529245
Indonesia,0,0,0,0,0,0,0.087962963,0.087962963,0.087962963,0.216666667,0.485185185
Japan,0,0,0,0.087962963,0.087962963,0.087962963,0.175925926,0.175925926,0.175925926,0.216666667,0.485185185
Mexico,0.053921896,0.088630242,0.296880322,0.296880322,0.296880322,0.384843285,0.384843285,0.384843285,0.384843285,0.513546988,0.782065507
Middle East,0.047158049,0.052824628,0.100141222,0.267918659,0.276979856,0.309527928,0.333523523,0.350215044,0.360586658,0.482311665,0.74304695
Pakistan,0,0,0,0,0,0,0.087962963,0.087962963,0.087962963,0.216666667,0.485185185
Russia,0,0,0.030812512,0.250608429,0.271433437,0.3593964,0.3593964,0.362095151,0.362789318,0.491493022,0.76001154
South Africa,0.043137516,0.043137516,0.043137516,0.043137516,0.216679249,0.237504257,0.32546722,0.32546722,0.326699721,0.46095676,0.729475279
South America_Northern,0.018296091,0.050682276,0.100733652,0.100926917,0.101680853,0.104735122,0.187149367,0.188696615,0.189199889,0.317593584,0.585918837
South America_Southern,0.018296091,0.050682276,0.100733652,0.100926917,0.101680853,0.104735122,0.187149367,0.188696615,0.189199889,0.317593584,0.585918837
South Asia,0.011260357,0.044273764,0.081044816,0.111584413,0.121822164,0.131922466,0.204392344,0.20642466,0.20660488,0.333589737,0.591650918
South Korea,0.061770832,0.081424808,0.190095993,0.329419932,0.380862402,0.484330982,0.489625907,0.494820234,0.496110535,0.625232561,0.893893659
Southeast Asia,0.011260357,0.044273764,0.081044816,0.111584413,0.121822164,0.131922466,0.204392344,0.20642466,0.20660488,0.333589737,0.591650918
USA,0.008804264,0.011261132,0.013121535,0.064065536,0.082679205,0.090939766,0.100279145,0.108870248,0.112559188,0.113833863,0.114355878
Taiwan,0,0.047759393,0.047759393,0.075526071,0.236919882,0.262951142,0.350914105,0.350914105,0.350914105,0.48231656,0.751529245
