IPCC-Annex,World Region,ISO_A3,Name,IPCC,IPCC_description,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
Non-Annex_I,Rest South America,ECU,Ecuador,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15E-07,1.69E-05,1.36E-04,2.32E-04,3.21E-04,4.17E-04,4.94E-04,5.72E-04
Non-Annex_I,Rest South America,PER,Peru,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54E-06,8.60E-05,7.08E-04,1.17E-03,1.69E-03,2.16E-03,2.57E-03,2.97E-03
Non-Annex_I,Rest South America,URY,Uruguay,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.97E-07,1.60E-05,1.23E-04,2.18E-04,3.04E-04,3.90E-04,4.63E-04,5.36E-04
Non-Annex_I,Rest South America,VEN,Venezuela,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77E-06,7.86E-05,5.33E-04,1.12E-03,1.73E-03,2.07E-03,2.46E-03,2.86E-03
Non-Annex_I,Northern_Africa,DZA,Algeria,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12E-06,5.92E-05,4.93E-04,7.88E-04,1.08E-03,1.42E-03,1.69E-03,1.95E-03
Non-Annex_I,Northern_Africa,EGY,Egypt,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90E-06,1.05E-04,8.65E-04,1.43E-03,2.05E-03,2.63E-03,3.12E-03,3.61E-03
Non-Annex_I,Western_Africa,COG,Congo,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00E-08,1.27E-06,1.09E-05,1.89E-05,3.08E-05,3.70E-05,4.40E-05,5.10E-05
Non-Annex_I,Western_Africa,GAB,Gabon,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.88E-08,3.10E-06,2.55E-05,4.01E-05,5.45E-05,7.23E-05,8.57E-05,9.91E-05
Non-Annex_I,Western_Africa,GHA,Ghana,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.90E-08,2.27E-06,1.99E-05,3.44E-05,5.09E-05,6.38E-05,7.58E-05,8.77E-05
Non-Annex_I,Western_Africa,LBR,Liberia,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08E-08,3.08E-06,3.18E-05,5.93E-05,8.75E-05,1.09E-04,1.29E-04,1.50E-04
Non-Annex_I,Western_Africa,NGA,Nigeria,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92E-06,1.02E-04,9.63E-04,1.64E-03,2.42E-03,3.05E-03,3.62E-03,4.19E-03
Non-Annex_I,Western_Africa,SLE,Sierra Leone,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.32E-09,5.88E-07,7.56E-06,1.70E-05,3.08E-05,3.42E-05,4.08E-05,4.75E-05
Non-Annex_I,Eastern_Africa,COM,Comoros,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.44E-10,5.46E-08,5.72E-07,1.03E-06,1.66E-06,1.99E-06,2.37E-06,2.74E-06
Non-Annex_I,Eastern_Africa,ETH,Ethiopia,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.44E-08,3.62E-06,2.48E-05,4.55E-05,6.68E-05,8.33E-05,9.90E-05,1.15E-04
Non-Annex_I,Eastern_Africa,MDG,Madagascar,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.06E-08,2.25E-06,2.01E-05,3.23E-05,4.38E-05,5.79E-05,6.87E-05,7.94E-05
Non-Annex_I,Eastern_Africa,MUS,Mauritius,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.28E-08,4.58E-06,3.81E-05,6.35E-05,8.99E-05,1.16E-04,1.37E-04,1.59E-04
Non-Annex_I,Eastern_Africa,RWA,Rwanda,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.65E-08,8.61E-06,1.01E-04,2.28E-04,4.00E-04,4.50E-04,5.37E-04,6.23E-04
Non-Annex_I,Eastern_Africa,SOM,Somalia,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05E-08,5.27E-07,4.08E-06,6.57E-06,8.32E-06,1.14E-05,1.35E-05,1.56E-05
Non-Annex_I,Southern_Africa,AGO,Angola,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94E-08,2.84E-06,2.93E-05,6.47E-05,1.38E-04,1.44E-04,1.72E-04,2.01E-04
Non-Annex_I,Southern_Africa,MOZ,Mozambique,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.30E-07,2.45E-05,2.07E-04,3.41E-04,4.87E-04,6.26E-04,7.42E-04,8.59E-04
Non-Annex_I,Southern_Africa,ZAF,South Africa,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.58E-06,2.30E-04,1.73E-03,2.61E-03,3.40E-03,4.64E-03,5.49E-03,6.34E-03
Non-Annex_I,Southern_Africa,ZMB,Zambia,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53E-09,9.26E-08,8.50E-07,1.52E-06,2.28E-06,2.83E-06,3.37E-06,3.90E-06
Annex_I,OECD_Europe,AUT,Austria,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.99E-06,4.42E-04,3.29E-03,4.86E-03,6.12E-03,8.53E-03,1.01E-02,1.16E-02
Annex_I,OECD_Europe,BEL,Belgium,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87E-05,9.26E-04,6.89E-03,1.02E-02,1.28E-02,1.79E-02,2.12E-02,2.45E-02
Annex_I,OECD_Europe,CHE,Switzerland,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.10E-06,3.98E-04,2.94E-03,4.33E-03,5.46E-03,7.61E-03,9.00E-03,1.04E-02
Annex_I,OECD_Europe,DEU,Germany,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46E-04,7.12E-03,5.24E-02,7.72E-02,9.67E-02,1.35E-01,1.60E-01,1.85E-01
Annex_I,OECD_Europe,DNK,Denmark,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24E-05,6.10E-04,4.54E-03,6.70E-03,8.52E-03,1.18E-02,1.40E-02,1.61E-02
Annex_I,OECD_Europe,ESP,Spain,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38E-05,2.22E-03,1.70E-02,2.56E-02,3.30E-02,4.53E-02,5.36E-02,6.19E-02
Annex_I,OECD_Europe,FIN,Finland,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62E-06,1.80E-04,1.36E-03,2.02E-03,2.56E-03,3.55E-03,4.21E-03,4.86E-03
Annex_I,OECD_Europe,FRA,France,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15E-04,5.70E-03,4.25E-02,6.31E-02,7.95E-02,1.11E-01,1.31E-01,1.51E-01
Annex_I,OECD_Europe,GBR,United Kingdom,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.60E-05,4.28E-03,3.22E-02,4.80E-02,6.06E-02,8.42E-02,9.96E-02,1.15E-01
Annex_I,OECD_Europe,GRC,Greece,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.69E-06,3.39E-04,2.61E-03,3.95E-03,5.06E-03,6.96E-03,8.24E-03,9.51E-03
Annex_I,OECD_Europe,IRL,Ireland,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.56E-06,3.89E-04,2.98E-03,4.50E-03,5.82E-03,7.98E-03,9.44E-03,1.09E-02
Annex_I,OECD_Europe,ISL,Iceland,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17E-07,1.06E-05,8.03E-05,1.23E-04,1.58E-04,2.16E-04,2.56E-04,2.96E-04
Annex_I,OECD_Europe,ITA,Italy,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.29E-05,4.57E-03,3.38E-02,4.97E-02,6.19E-02,8.69E-02,1.03E-01,1.19E-01
Annex_I,OECD_Europe,LUX,Luxembourg,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.55E-07,4.77E-05,3.58E-04,5.32E-04,6.76E-04,9.37E-04,1.11E-03,1.28E-03
Annex_I,OECD_Europe,NLD,Netherlands,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94E-05,1.45E-03,1.07E-02,1.58E-02,1.98E-02,2.77E-02,3.27E-02,3.78E-02
Annex_I,OECD_Europe,NOR,Norway,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56E-06,7.73E-05,5.76E-04,8.53E-04,1.08E-03,1.50E-03,1.77E-03,2.05E-03
Annex_I,OECD_Europe,PRT,Portugal,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.47E-06,3.22E-04,2.36E-03,3.50E-03,4.40E-03,6.14E-03,7.26E-03,8.38E-03
Annex_I,OECD_Europe,SWE,Sweden,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.43E-06,2.70E-04,2.02E-03,3.02E-03,3.83E-03,5.31E-03,6.28E-03,7.25E-03
Non-Annex_I,Central Europe,ALB,Albania,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54E-07,1.94E-05,1.70E-04,2.97E-04,4.36E-04,5.48E-04,6.51E-04,7.54E-04
Annex_I,Central Europe,BGR,Bulgaria,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04E-06,1.15E-04,9.61E-04,1.62E-03,2.32E-03,2.97E-03,3.52E-03,4.07E-03
Non-Annex_I,Central Europe,BIH,Bosnia and Herzegovina,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97E-06,1.23E-04,1.16E-03,2.18E-03,3.19E-03,3.97E-03,4.72E-03,5.47E-03
Non-Annex_I,Central Europe,CYP,Cyprus,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42E-06,7.30E-05,5.65E-04,8.76E-04,1.16E-03,1.56E-03,1.85E-03,2.14E-03
Annex_I,Central Europe,CZE,Czech Republic,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.42E-06,3.85E-04,3.06E-03,4.84E-03,6.65E-03,8.77E-03,1.04E-02,1.20E-02
Annex_I,Central Europe,EST,Estonia,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60E-07,9.34E-06,8.17E-05,1.43E-04,2.17E-04,2.68E-04,3.19E-04,3.69E-04
Annex_I,Central Europe,HRV,Croatia,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65E-07,2.00E-05,1.64E-04,2.61E-04,3.58E-04,4.72E-04,5.60E-04,6.47E-04
Annex_I,Central Europe,HUN,Hungary,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.24E-06,4.40E-04,3.51E-03,5.64E-03,7.63E-03,1.01E-02,1.20E-02,1.39E-02
Annex_I,Central Europe,LTU,Lithuania,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.30E-06,1.87E-04,1.69E-03,2.85E-03,4.12E-03,5.24E-03,6.22E-03,7.20E-03
Annex_I,Central Europe,LVA,Latvia,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.99E-06,2.31E-04,2.05E-03,3.65E-03,5.62E-03,6.89E-03,8.19E-03,9.49E-03
Non-Annex_I,Central Europe,MKD,"Macedonia, the former Yugoslav Republic of",2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.96E-07,5.09E-05,4.07E-04,6.55E-04,8.98E-04,1.18E-03,1.40E-03,1.62E-03
Non-Annex_I,Central Europe,MLT,Malta,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.02E-07,2.61E-05,1.96E-04,2.92E-04,3.88E-04,5.25E-04,6.22E-04,7.19E-04
Annex_I,Central Europe,POL,Poland,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22E-05,6.30E-04,5.08E-03,8.25E-03,1.11E-02,1.47E-02,1.75E-02,2.02E-02
Annex_I,Central Europe,ROU,Romania,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57E-06,1.43E-04,1.21E-03,2.12E-03,2.96E-03,3.81E-03,4.52E-03,5.23E-03
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.10E-05,2.92E-03,2.12E-02,3.25E-02,4.25E-02,5.78E-02,6.84E-02,7.90E-02
Annex_I,Central Europe,SVK,Slovakia,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07E-06,1.11E-04,9.02E-04,1.46E-03,2.02E-03,2.64E-03,3.13E-03,3.63E-03
Annex_I,Central Europe,SVN,Slovenia,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12E-06,1.64E-04,1.28E-03,2.01E-03,2.69E-03,3.60E-03,4.26E-03,4.93E-03
Annex_I,Turkey,TUR,Turkey,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E-05,8.55E-04,7.13E-03,1.23E-02,1.77E-02,2.25E-02,2.67E-02,3.10E-02
Annex_I,Ukraine +,BLR,Belarus,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11E-06,1.17E-04,1.01E-03,1.86E-03,2.81E-03,3.46E-03,4.11E-03,4.77E-03
Non-Annex_I,Ukraine +,MDA,"Moldova, Republic of",2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.87E-08,2.28E-06,1.98E-05,3.45E-05,5.12E-05,6.41E-05,7.61E-05,8.81E-05
Annex_I,Ukraine +,UKR,Ukraine,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16E-06,6.44E-05,5.80E-04,1.08E-03,1.46E-03,1.89E-03,2.24E-03,2.60E-03
Non-Annex_I,Asia-Stan,KAZ,Kazakhstan,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09E-06,6.66E-05,6.13E-04,1.12E-03,1.74E-03,2.12E-03,2.52E-03,2.92E-03
Non-Annex_I,Asia-Stan,KGZ,Kyrgyzstan,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30E-07,6.55E-06,5.73E-05,9.86E-05,1.24E-04,1.69E-04,2.00E-04,2.31E-04
Non-Annex_I,Asia-Stan,TJK,Tajikistan,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.32E-08,2.55E-06,2.32E-05,4.20E-05,6.16E-05,7.70E-05,9.15E-05,1.06E-04
Non-Annex_I,Asia-Stan,TKM,Turkmenistan,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.40E-07,1.64E-05,1.61E-04,2.68E-04,3.77E-04,4.88E-04,5.79E-04,6.70E-04
Non-Annex_I,Asia-Stan,UZB,Uzbekistan,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99E-06,1.59E-04,1.28E-03,2.17E-03,3.12E-03,3.98E-03,4.72E-03,5.46E-03
Non-Annex_I,Russia +,ARM,Armenia,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.28E-07,6.22E-05,6.44E-04,1.23E-03,2.13E-03,2.46E-03,2.93E-03,3.40E-03
Non-Annex_I,Russia +,AZE,Azerbaijan,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81E-07,1.09E-05,1.00E-04,1.79E-04,3.55E-04,3.91E-04,4.66E-04,5.41E-04
Non-Annex_I,Russia +,GEO,Georgia,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.94E-08,2.84E-06,2.76E-05,4.80E-05,7.59E-05,9.23E-05,1.10E-04,1.27E-04
Annex_I,Russia +,RUS,Russian Federation,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.50E-05,3.02E-03,2.60E-02,4.41E-02,6.29E-02,8.05E-02,9.55E-02,1.11E-01
Non-Annex_I,Middle_East,ISR,Israel,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40E-05,6.82E-04,5.08E-03,7.59E-03,9.76E-03,1.34E-02,1.59E-02,1.84E-02
Non-Annex_I,Middle_East,JOR,Jordan,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.46E-07,3.40E-05,2.99E-04,5.47E-04,8.35E-04,1.02E-03,1.22E-03,1.41E-03
Non-Annex_I,Middle_East,KWT,Kuwait,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34E-06,1.93E-04,1.76E-03,2.92E-03,4.06E-03,5.28E-03,6.26E-03,7.24E-03
Non-Annex_I,Middle_East,OMN,Oman,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.47E-07,4.41E-05,4.48E-04,8.47E-04,1.31E-03,1.59E-03,1.89E-03,2.19E-03
Non-Annex_I,Middle_East,SAU,Saudi Arabia,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24E-06,6.23E-05,5.18E-04,8.25E-04,1.14E-03,1.50E-03,1.78E-03,2.05E-03
Non-Annex_I,Korea,PRK,"Korea, Democratic People's Republic of",2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.15E-06,3.91E-04,2.82E-03,4.03E-03,4.92E-03,7.02E-03,8.30E-03,9.57E-03
Non-Annex_I,China +,CHN,China,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Non-Annex_I,Southeastern Asia,BRN,Brunei Darussalam,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95E-06,1.58E-04,1.27E-03,1.96E-03,2.58E-03,3.49E-03,4.13E-03,4.77E-03
Non-Annex_I,Southeastern Asia,SGP,Singapore,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82E-05,9.13E-04,6.86E-03,1.05E-02,1.35E-02,1.85E-02,2.18E-02,2.52E-02
Non-Annex_I,Indonesia +,PNG,Papua New Guinea,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14E-07,1.04E-05,1.15E-04,2.26E-04,3.63E-04,4.31E-04,5.13E-04,5.95E-04
Annex_I,Japan,JPN,Japan,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75E-04,1.84E-02,1.38E-01,2.04E-01,2.59E-01,3.60E-01,4.26E-01,4.91E-01
Annex_I,Oceania,AUS,Australia,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.64E-05,2.33E-03,1.77E-02,2.63E-02,3.35E-02,4.64E-02,5.49E-02,6.34E-02
Annex_I,Oceania,NZL,New Zealand,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.37E-06,3.25E-04,2.47E-03,3.71E-03,4.70E-03,6.51E-03,7.70E-03,8.89E-03
