region,-24,-12,0,12,24,36,48,73,121,242,>242
Africa_Eastern,0.364321121,0.393257965,0.394221822,0.417120597,0.44383414,0.450151004,0.4519519,0.452089987,0.468506296,0.475175922,0.568089973
Africa_Northern,0.364321121,0.393257965,0.394221822,0.417120597,0.44383414,0.450151004,0.4519519,0.452089987,0.468506296,0.475175922,0.568089973
Africa_Southern,0.364321121,0.393257965,0.394221822,0.417120597,0.44383414,0.450151004,0.4519519,0.452089987,0.468506296,0.475175922,0.568089973
Africa_Western,0.364321121,0.393257965,0.394221822,0.417120597,0.44383414,0.450151004,0.4519519,0.452089987,0.468506296,0.475175922,0.568089973
Argentina,0.379195521,0.391713943,0.391925173,0.407229694,0.45530931,0.459441492,0.471038564,0.471470876,0.493505534,0.514929849,0.602565076
Australia_NZ,0.041381323,0.282276415,0.334491741,0.364057618,0.43456486,0.437762296,0.43916584,0.462129585,0.49803063,0.530806468,0.579753454
Brazil,0.364898467,0.38062399,0.380903031,0.397244023,0.424533118,0.429563505,0.429564439,0.429835437,0.438750773,0.447419633,0.560677313
Canada,0.244782542,0.26639032,0.363537462,0.402332414,0.416919669,0.417828855,0.422198893,0.433656129,0.438845842,0.452219859,0.561980906
Central America and Caribbean,0.373496572,0.387985402,0.390466428,0.406496563,0.443944419,0.447996864,0.455697953,0.456008292,0.473079096,0.489271233,0.586706471
Central Asia,0.184433606,0.193468972,0.354724152,0.425286362,0.443992199,0.472552238,0.474144819,0.474615873,0.526408772,0.542230365,0.637499248
China,0.121737268,0.375504309,0.399267748,0.429282992,0.456101493,0.473032674,0.473177533,0.473178495,0.530395544,0.536587379,0.630415268
Colombia,0.379663173,0.395110169,0.395112258,0.410477561,0.435118403,0.436451871,0.442664637,0.442784768,0.454588854,0.466066097,0.572600781
EU-12,0.328812174,0.37440251,0.385173933,0.395865312,0.413682901,0.425670006,0.429059077,0.437534956,0.45317578,0.478634184,0.615892747
EU-15,0.328812174,0.37440251,0.385173933,0.395865312,0.413682901,0.425670006,0.429059077,0.437534956,0.45317578,0.478634184,0.615892747
Europe_Eastern,0.328812174,0.37440251,0.385173933,0.395865312,0.413682901,0.425670006,0.429059077,0.437534956,0.45317578,0.478634184,0.615892747
Europe_Non_EU,0.328812174,0.37440251,0.385173933,0.395865312,0.413682901,0.425670006,0.429059077,0.437534956,0.45317578,0.478634184,0.615892747
European Free Trade Association,0.328812174,0.37440251,0.385173933,0.395865312,0.413682901,0.425670006,0.429059077,0.437534956,0.45317578,0.478634184,0.615892747
India,0.173616508,0.344375999,0.364087794,0.422383701,0.439516861,0.445616439,0.446560554,0.446561033,0.467171755,0.471313276,0.562567621
Indonesia,0.179518633,0.342082688,0.359344207,0.405700592,0.42913988,0.444898449,0.44838458,0.449607657,0.459124714,0.461793695,0.540009133
Japan,0.351585897,0.362572043,0.36270221,0.370153219,0.419983551,0.42780501,0.436313921,0.445179036,0.450826036,0.464086773,0.550490939
Mexico,0.363524615,0.389389431,0.38968981,0.406831925,0.431625938,0.438547551,0.438547551,0.438845808,0.452219247,0.455969343,0.561980906
Middle East,0.269020169,0.369533186,0.387073786,0.401285904,0.423511982,0.433786588,0.441353843,0.444163553,0.446741333,0.466546435,0.56921694
Pakistan,0.250329745,0.351206523,0.362323043,0.426831465,0.444849309,0.449701895,0.450790523,0.450825605,0.467221994,0.470929117,0.550507976
Russia,0.089483318,0.089483318,0.334184651,0.444841395,0.450529859,0.474675174,0.493049794,0.493050534,0.555413525,0.575107784,0.639015471
South Africa,0.36908466,0.393472906,0.393721818,0.411484698,0.441874067,0.450701434,0.450701434,0.451076707,0.462161617,0.473061235,0.566145558
South America_Northern,0.373496572,0.387985402,0.390466428,0.406496563,0.443944419,0.447996864,0.455697953,0.456008292,0.473079096,0.489271233,0.586706471
South America_Southern,0.373496572,0.387985402,0.390466428,0.406496563,0.443944419,0.447996864,0.455697953,0.456008292,0.473079096,0.489271233,0.586706471
South Asia,0.188985793,0.33733298,0.359519814,0.406168568,0.432753351,0.443351334,0.446793254,0.449110689,0.461964644,0.468532861,0.550159677
South Korea,0.351020564,0.362571129,0.362701111,0.371268302,0.42683454,0.43631346,0.444852373,0.449702929,0.450826036,0.467222537,0.550490939
Southeast Asia,0.188985793,0.33733298,0.359519814,0.406168568,0.432753351,0.443351334,0.446793254,0.449110689,0.461964644,0.468532861,0.550159677
USA,0.239816964,0.258529308,0.269421653,0.297794358,0.314196282,0.31538912,0.316460466,0.330062447,0.337311096,0.356965009,0.448195858
Taiwan,0.121737268,0.375504309,0.399267748,0.429282992,0.456101493,0.473032674,0.473177533,0.473178495,0.530395544,0.536587379,0.630415268
