region,-24,-12,0,12,24,36,48,73,121,242,>242
Africa_Eastern,0,0,0,0,0,0,0,0,0.179638712,0.187585291,0.187585291
Africa_Northern,0,0,0,0,0,0,0,0,0.179638712,0.187585291,0.187585291
Africa_Southern,0,0,0,0,0,0,0,0,0.179638712,0.187585291,0.187585291
Africa_Western,0,0,0,0,0,0,0,0,0.179638712,0.187585291,0.187585291
Argentina,0,0,0,0,0,0,0,0,0.179638712,0.187585291,0.187585291
Australia_NZ,0,0,0,0,0,0,0,0,0.064929078,0.064929078,0.064929078
Brazil,0,0,0,0,0,0,0,0,0.179638712,0.187585291,0.187585291
Canada,0,0,0,0,0,0,0,0,0.064929078,0.064929078,0.064929078
Central America and Caribbean,0,0,0,0,0,0,0,0,0.159850297,0.166995645,0.166995645
Central Asia,0,0,0,0,0,0,0,0,0.179638712,0.187585291,0.187585291
China,0,0,0,0,0,0,0,0,0.179638712,0.187585291,0.187585291
Colombia,0,0,0,0,0,0,0,0,0.179638712,0.187585291,0.187585291
EU-12,0,0,0,0,0,0,0,0.000256469,0.067546395,0.068140166,0.068140166
EU-15,0,0,0,0,0,0,0,0.000256469,0.067546395,0.068140166,0.068140166
Europe_Eastern,0,0,0,0,0,0,0,0.000256469,0.067546395,0.068140166,0.068140166
Europe_Non_EU,0,0,0,0,0,0,0,0.000256469,0.067546395,0.068140166,0.068140166
European Free Trade Association,0,0,0,0,0,0,0,0.000256469,0.067546395,0.068140166,0.068140166
India,0,0,0,0,0,0,0,0,0.179638712,0.187585291,0.187585291
Indonesia,0,0,0,0,0,0,0,0,0.179638712,0.187585291,0.187585291
Japan,0,0,0,0,0,0,0,0,0.064929078,0.064929078,0.064929078
Mexico,0,0,0,0,0,0,0,0,0.061755575,0.064929078,0.064929078
Middle East,0,0,0,0,0,0,0,0,0.151069073,0.157036473,0.157036473
Pakistan,0,0,0,0,0,0,0,0,0.179638712,0.187585291,0.187585291
Russia,0,0,0,0,0,0,0,0,0.179638712,0.187585291,0.187585291
South Africa,0,0,0,0,0,0,0,0,0.179638712,0.187585291,0.187585291
South America_Northern,0,0,0,0,0,0,0,0,0.159850297,0.166995645,0.166995645
South America_Southern,0,0,0,0,0,0,0,0,0.159850297,0.166995645,0.166995645
South Asia,0,0,0,0,0,0,0,0,0.107900959,0.110877862,0.110877862
South Korea,0,0,0,0,0,0,0,0,0.064929078,0.064929078,0.064929078
Southeast Asia,0,0,0,0,0,0,0,0,0.107900959,0.110877862,0.110877862
USA,0,0,0,0,0,0,0,0,0.064929078,0.064929078,0.064929078
Taiwan,0,0,0,0,0,0,0,0,0.179638712,0.187585291,0.187585291
