"SRES ""1"" Series efficiencies",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Global approach to high efficiency electric generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"small penalty applied to account for ""real world"" operation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

"""GenEff"" IS the GENERATION EFFICIENCY. Distribution losses are added to this (for fossil fuels only)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,,,,Offset one period from tech goals to account for existing capacity,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GUILM(I,L,M)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1975,1990,2005,2020,2035,2050,2065,2080,2095,REGION,REG#,,,,,,,,,,,,,,,,,,,,
1,0.3919,0.3919,0.4209,0.4499,0.4788,0.5078,0.5231,0.5231,0.5231,1,USA     ,OIL,,,,,,,,,,,,,,,,,,,
1,0.3976,0.3976,0.4252,0.4527,0.4803,0.5078,0.5231,0.5231,0.5231,2,Canada  ,OIL,,,,,,,,,,,,,,,,,,,
1,0.4011,0.4011,0.4278,0.4545,0.4811,0.5078,0.5231,0.5231,0.5231,3,WEUR    ,OIL,,,,,,,,,,,,,,,,,,,
1,0.4545,0.4545,0.4678,0.4811,0.4945,0.5078,0.5231,0.5231,0.5231,4,Japan   ,OIL,,,,,,,,,,,,,,,,,,,
1,0.4134,0.4134,0.4370,0.4606,0.4842,0.5078,0.5231,0.5231,0.5231,5,Aus&NZ  ,OIL,,,,,,,,,,,,,,,,,,,
1,0.3874,0.3874,0.4175,0.4476,0.4777,0.5078,0.5231,0.5231,0.5231,6,FSU     ,OIL,,,,,,,,,,,,,,,,,,,
1,0.3239,0.3239,0.3699,0.4159,0.4618,0.5078,0.5231,0.5231,0.5231,7,ACENP   ,OIL,,,,,,,,,,,,,,,,,,,
1,0.3422,0.3422,0.3836,0.4250,0.4664,0.5078,0.5231,0.5231,0.5231,8,MidEast ,OIL,,,,,,,,,,,,,,,,,,,
1,0.3485,0.3485,0.3884,0.4282,0.4680,0.5078,0.5231,0.5231,0.5231,9,Africa  ,OIL,,,,,,,,,,,,,,,,,,,
1,0.3464,0.3464,0.3868,0.4271,0.4675,0.5078,0.5231,0.5231,0.5231,10,LatAmer ,OIL,,,,,,,,,,,,,,,,,,,
1,0.3364,0.3364,0.3792,0.4221,0.4650,0.5078,0.5231,0.5231,0.5231,11,SEAsia  ,OIL,,,,,,,,,,,,,,,,,,,
1,0.4228,0.4228,0.4440,0.4653,0.4866,0.5078,0.5231,0.5231,0.5231,12,EEUR    ,OIL,,,,,,,,,,,,,,,,,,,
1,0.3778,0.3778,0.4103,0.4428,0.4753,0.5078,0.5231,0.5231,0.5231,13,Korea   ,OIL,,,,,,,,,,,,,,,,,,,
1,0.4130,0.4130,0.4367,0.4604,0.4841,0.5078,0.5231,0.5231,0.5231,14,India   ,OIL,,,,,,,,,,,,,,,,,,,
,,"Max(scenario value,1990 val)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""GenEff"" IS the GENERATION EFFICIENCY. Distribution losses are added to this (for fossil fuels only)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GUILM(I,L,M)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1975,1990,2005,2020,2035,2050,2065,2080,2095,REGION,REG#,,,,,,,,,,,,,,,,,,,,
2,0.3691,0.3691,0.4138,0.4586,0.5033,0.5481,0.6615,0.6683,0.6750,1,USA     ,GAS,,,,,,,,,,,,,,,,,,,
2,0.5022,0.5022,0.5136,0.5251,0.5366,0.5481,0.6615,0.6683,0.6750,2,Canada  ,GAS,,,,,,,,,,,,
2,0.4122,0.4122,0.4462,0.4801,0.5141,0.5481,0.6615,0.6683,0.6750,3,WEUR    ,GAS,,,,,,,,,,,,
2,0.4454,0.4454,0.4711,0.4968,0.5224,0.5481,0.6615,0.6683,0.6750,4,Japan   ,GAS,,,,,,,,,,,,
2,0.4019,0.4019,0.4385,0.4750,0.5116,0.5481,0.6615,0.6683,0.6750,5,Aus&NZ  ,GAS,,,,,,,,,,,,
2,0.3288,0.3288,0.3836,0.4385,0.4933,0.5481,0.6615,0.6683,0.6750,6,FSU     ,GAS,,,,,,,,,,,,
2,0.4353,0.4353,0.4635,0.4917,0.5199,0.5481,0.6615,0.6683,0.6750,7,ACENP   ,GAS,,,,,,,,,,,,
2,0.3741,0.3741,0.4176,0.4611,0.5046,0.5481,0.6615,0.6683,0.6750,8,MidEast ,GAS,,,,,,,,,,,,
2,0.2872,0.2872,0.3524,0.4176,0.4829,0.5481,0.6615,0.6683,0.6750,9,Africa  ,GAS,,,,,,,,,,,,
2,0.2917,0.2917,0.3558,0.4199,0.4840,0.5481,0.6615,0.6683,0.6750,10,LatAmer ,GAS,,,,,,,,,,,,
2,0.2830,0.2830,0.3492,0.4155,0.4818,0.5481,0.6615,0.6683,0.6750,11,SEAsia  ,GAS,,,,,,,,,,,,
2,0.2665,0.2665,0.3369,0.4073,0.4777,0.5481,0.6615,0.6683,0.6750,12,EEUR    ,GAS,,,,,,,,,,,,
2,0.3720,0.3720,0.4160,0.4600,0.5041,0.5481,0.6615,0.6683,0.6750,13,Korea   ,GAS,,,,,,,,,,,,
2,0.2516,0.2516,0.3257,0.3998,0.4740,0.5481,0.6615,0.6683,0.6750,14,India   ,GAS,,,,,,,,,,,,
,,"Max(scenario value,1990 val)",,,,,,,,,,,,,,,,,,,,,,
"""GenEff"" IS the GENERATION EFFICIENCY. Distribution losses are added to this (for fossil fuels only)",,,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GUILM(I,L,M)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1975,1990,2005,2020,2035,2050,2065,2080,2095,REGION,REG#,,,,,,,,,,,,,,,,,,,,
3,0.3673,0.3673,0.4054,0.4435,0.4816,0.5198,0.5670,0.5670,0.5670,1,USA     ,COAL,,,,,,,,,,,,,,,,,,,
3,0.3559,0.3559,0.3969,0.4378,0.4788,0.5198,0.5670,0.5670,0.5670,2,Canada  ,COAL,,,,,,,,,,,,,,,,,,,
3,0.4046,0.4046,0.4334,0.4622,0.4910,0.5198,0.5670,0.5670,0.5670,3,WEUR    ,COAL,,,,,,,,,,,,,,,,,,,
3,0.4245,0.4245,0.4483,0.4721,0.4959,0.5198,0.5670,0.5670,0.5670,4,Japan   ,COAL,,,,,,,,,,,,,,,,,,,
3,0.3561,0.3561,0.3970,0.4379,0.4788,0.5198,0.5670,0.5670,0.5670,5,Aus&NZ  ,COAL,,,,,,,,,,,,,,,,,,,
3,0.3627,0.3627,0.4019,0.4412,0.4805,0.5198,0.5670,0.5670,0.5670,6,FSU     ,COAL,\,,,,,,,,,,,,,,,,,,
3,0.3091,0.3091,0.3618,0.4144,0.4671,0.5198,0.5670,0.5670,0.5670,7,ACENP   ,COAL,,,,,,,,,,,,,,,,,,,
3,0.3697,0.3697,0.4072,0.4447,0.4822,0.5198,0.5670,0.5670,0.5670,8,MidEast ,COAL,,,,,,,,,,,,,,,,,,,
3,0.3601,0.3601,0.4000,0.4399,0.4798,0.5198,0.5670,0.5670,0.5670,9,Africa  ,COAL,,,,,,,,,,,,,,,,,,,
3,0.3345,0.3345,0.3808,0.4271,0.4734,0.5198,0.5670,0.5670,0.5670,10,LatAmer ,COAL,,,,,,,,,,,,,,,,,,,
3,0.4135,0.4135,0.4401,0.4666,0.4932,0.5198,0.5670,0.5670,0.5670,11,SEAsia  ,COAL,,,,,,,,,,,,,,,,,,,
3,0.3999,0.3999,0.4298,0.4598,0.4898,0.5198,0.5670,0.5670,0.5670,12,EEUR    ,COAL,,,,,,,,,,,,,,,,,,,
3,0.3759,0.3759,0.4118,0.4478,0.4838,0.5198,0.5670,0.5670,0.5670,13,Korea   ,COAL,,,,,,,,,,,,,,,,,,,
3,0.2816,0.2816,0.3412,0.4007,0.4602,0.5198,0.5670,0.5670,0.5670,14,India   ,COAL,,,,,,,,,,,,,,,,,,,
,,"Max(scenario value,1990 val)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""GenEff"" IS the GENERATION EFFICIENCY. Distribution losses are added to this (for fossil fuels only)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,,,,Offset one period from tech goals to account for existing capacity,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GUILM(I,L,M)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1975,1990,2005,2020,2035,2050,2065,2080,2095,REGION,REG#,,,,,,,,,,,,,,,,,,,,
7,0.3300,0.3300,0.3774,0.4249,0.4723,0.5198,0.5670,0.5670,0.5670,1,USA     ,BIOMASS,,,,,,,,,,,,,,,,,,,
7,0.3300,0.3300,0.3774,0.4249,0.4723,0.5198,0.5670,0.5670,0.5670,2,Canada  ,BIOMASS,,,,,,,,,,,,,,,,,,,
7,0.3300,0.3300,0.3774,0.4249,0.4723,0.5198,0.5670,0.5670,0.5670,3,WEUR    ,BIOMASS,,,,,,,,,,,,,,,,,,,
7,0.3300,0.3300,0.3774,0.4249,0.4723,0.5198,0.5670,0.5670,0.5670,4,Japan   ,BIOMASS,,,,,,,,,,,,,,,,,,,
7,0.3300,0.3300,0.3774,0.4249,0.4723,0.5198,0.5670,0.5670,0.5670,5,Aus&NZ  ,BIOMASS,,,,,,,,,,,,,,,,,,,
7,0.3300,0.3300,0.3774,0.4249,0.4723,0.5198,0.5670,0.5670,0.5670,6,FSU     ,BIOMASS,,,,,,,,,,,,,,,,,,,
7,0.3300,0.3300,0.3774,0.4249,0.4723,0.5198,0.5670,0.5670,0.5670,7,ACENP   ,BIOMASS,,,,,,,,,,,,,,,,,,,
7,0.3300,0.3300,0.3774,0.4249,0.4723,0.5198,0.5670,0.5670,0.5670,8,MidEast ,BIOMASS,,,,,,,,,,,,
7,0.3300,0.3300,0.3774,0.4249,0.4723,0.5198,0.5670,0.5670,0.5670,9,Africa  ,BIOMASS,,,,,,,,,,,,
7,0.3300,0.3300,0.3774,0.4249,0.4723,0.5198,0.5670,0.5670,0.5670,10,LatAmer ,BIOMASS,,,,,,,,,,,,
7,0.3300,0.3300,0.3774,0.4249,0.4723,0.5198,0.5670,0.5670,0.5670,11,SEAsia  ,BIOMASS,,,,,,,,,,,,
7,0.3300,0.3300,0.3774,0.4249,0.4723,0.5198,0.5670,0.5670,0.5670,12,EEUR    ,BIOMASS,,,,,,,,,,,,
7,0.3300,0.3300,0.3774,0.4249,0.4723,0.5198,0.5670,0.5670,0.5670,13,Korea   ,BIOMASS,,,,,,,,,,,,
7,0.3300,0.3300,0.3774,0.4249,0.4723,0.5198,0.5670,0.5670,0.5670,14,India   ,BIOMASS,,,,,,,,,,,,
,,"Max(scenario value,1990 val)",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Distribution Losses (%),,,,,,,,,,,,,,,,,,,,,,,,
,Medium Scenario,,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,,,
301,,,,,,,,,,,,,,,,,,,,,,,,
,,"DistLoss(L,M)",,,,,,,,,,,,,,,,,,,,,,
REG#,1975,1990,2005,2020,2035,2050,2065,2080,2095,REGION,,,,,,,,,,,,,,
1,0.080112664,0.08011,0.07439,0.06867,0.06295,0.05722,0.05150,0.04578,0.04006,USA,,,,,,,,,,,,,,
