# File: A_bio_supplysector.csv,,,,
# Description: Supplysector for biomass,,,,
# Original source: NA,,,,
# ----------,,,,
supplysector,output.unit,input.unit,price.unit,logit.exponent
regional biomass,EJ,EJ,1975$/GJ,-3
