#From Vassolo and Doll. 2005.Global-scale gridded estimates of thermoelectric power and manufacturing water use. Water Resources Research.,,
#EPRI 2002 Water & Sustainability,,
#Consumption to withdrawal and self to total supply ratios based on US data.,,
region,cons-to-with-ratio,self-to-total-ratio
global,0.135,0.814
