HJKLM,,More detailed transportation coefficients,,,,,,,,,,
INPUT_TABLE,,Largely phase out oil in transport,,,,,,,,,,
Variable ID,,(Non-fuel costs for oil increase due to policy and production shifts),,,,,,,,,,
73,,,,,,,,,,,,
,,"HJKLM(J,K,L,M)",,,,,,,,,,
,1975,1990,2005,2020,2035,2050,2065,2080,2095,REGION,Reg#,
1,98.88,98.88,98.88,98.88,98.88,98.88,110,120,130,USA,1,OIL
1,98.88,98.88,98.88,98.88,98.88,98.88,110,120,130,CANADA,2,OIL
1,98.88,98.88,98.88,98.88,98.88,98.88,110,120,130,WEUR,3,OIL
1,98.88,98.88,98.88,98.88,98.88,98.88,110,120,130,JAPAN,4,OIL
1,98.88,98.88,98.88,98.88,98.88,98.88,110,120,130,AUS&NZ,5,OIL
1,98.88,98.88,98.88,98.88,98.88,98.88,110,120,130,FSU,6,OIL
1,98.88,98.88,98.88,98.88,98.88,98.88,110,120,130,ACENP,7,OIL
1,98.88,98.88,98.88,98.88,98.88,98.88,110,120,130,MIDEAST,8,OIL
1,98.88,98.88,98.88,98.88,98.88,98.88,110,120,130,AFR,9,OIL
1,98.88,98.88,98.88,98.88,98.88,98.88,110,120,130,LA,10,OIL
1,98.88,98.88,98.88,98.88,98.88,98.88,110,120,130,S&E ASIA,11,OIL
1,98.88,98.88,98.88,98.88,98.88,98.88,110,120,130,EEUR,12,OIL
1,98.88,98.88,98.88,98.88,98.88,98.88,110,120,130,KOR,13,OIL
1,98.88,98.88,98.88,98.88,98.88,98.88,110,120,130,INDIA,14,OIL
2,200,200,200,200,200,200,200,200,200,USA,1,GAS
2,200,200,200,200,200,200,200,200,200,CANADA,2,GAS
2,200,200,200,200,200,200,200,200,200,WEUR,3,GAS
2,200,200,200,200,200,200,200,200,200,JAPAN,4,GAS
2,200,200,200,200,200,200,200,200,200,AUS&NZ,5,GAS
2,200,200,200,200,200,200,200,200,200,FSU,6,GAS
2,200,200,200,200,200,200,200,200,200,ACENP,7,GAS
2,200,200,200,200,200,200,200,200,200,MIDEAST,8,GAS
2,200,200,200,200,200,200,200,200,200,AFR,9,GAS
2,200,200,200,200,200,200,200,200,200,LA,10,GAS
2,200,200,200,200,200,200,200,200,200,S&E ASIA,11,GAS
2,200,200,200,200,200,200,200,200,200,EEUR,12,GAS
2,200,200,200,200,200,200,200,200,200,KOR,13,GAS
2,200,200,200,200,200,200,200,200,200,INDIA,14,GAS
3,200,200,200,200,200,200,200,200,200,USA,1,COAL
3,200,200,200,200,200,200,200,200,200,CANADA,2,COAL
3,200,200,200,200,200,200,200,200,200,WEUR,3,COAL
3,200,200,200,200,200,200,200,200,200,JAPAN,4,COAL
3,200,200,200,200,200,200,200,200,200,AUS&NZ,5,COAL
3,200,200,200,200,200,200,200,200,200,FSU,6,COAL
3,200,200,200,200,200,200,200,200,200,ACENP,7,COAL
3,200,200,200,200,200,200,200,200,200,MIDEAST,8,COAL
3,200,200,200,200,200,200,200,200,200,AFR,9,COAL
3,200,200,200,200,200,200,200,200,200,LA,10,COAL
3,200,200,200,200,200,200,200,200,200,S&E ASIA,11,COAL
3,200,200,200,200,200,200,200,200,200,EEUR,12,COAL
3,200,200,200,200,200,200,200,200,200,KOR,13,COAL
3,200,200,200,200,200,200,200,200,200,INDIA,14,COAL
4,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,USA,1,ELECTRIC
4,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,CANADA,2,ELECTRIC
4,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,WEUR,3,ELECTRIC
4,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,JAPAN,4,ELECTRIC
4,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,AUS&NZ,5,ELECTRIC
4,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,FSU,6,ELECTRIC
4,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,ACENP,7,ELECTRIC
4,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,MIDEAST,8,ELECTRIC
4,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,AFR,9,ELECTRIC
4,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,LA,10,ELECTRIC
4,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,S&E ASIA,11,ELECTRIC
4,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,EEUR,12,ELECTRIC
4,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,KOR,13,ELECTRIC
4,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,153.17,INDIA,14,ELECTRIC
5,200,200,200,200,200,200,200,200,200,USA,1,BIOMASS
5,200,200,200,200,200,200,200,200,200,CANADA,2,BIOMASS
5,200,200,200,200,200,200,200,200,200,WEUR,3,BIOMASS
5,200,200,200,200,200,200,200,200,200,JAPAN,4,BIOMASS
