Region, NumPts,,,,,,,,,,,,,,
1,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
1,,0.046,0.046,0.095,0.109,0.352,0.388,0.395,0.395,0.405,0.405,0.405,0.405,0.405,0.405471757
2,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
2,,0.078,0.078,0.133,0.133,0.406,0.406,0.406,0.406,0.412,0.412,0.412,0.412,0.412,0.411661435
3,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
3,,0,0.004,0.007,0.154,0.177,0.224,0.232,0.232,0.246,0.246,0.246,0.246,0.246,0.24621348
4,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
4,,0,0,0,0,0.531,0.604,0.604,0.604,0.604,0.661,0.661,0.661,0.661,0.660578625
5,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
5,,0.119,0.119,0.119,0.119,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
6,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
6,,0.075,0.075,0.273,0.273,0.386,0.438,0.438,0.438,0.445,0.445,0.445,0.445,0.445,4.45E-01
7,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
7,,0.012,0.012,0.147,0.572,0.572,0.621,0.621,0.621,0.621,0.632,0.632,0.632,0.632,6.32E-01
8,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
8,,0.042,0.042,0.042,0.042,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.159,1.59E-01
9,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
9,,0.155,0.247,0.247,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271281318
10,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
10,,0.171,0.171,0.171,0.219,0.258,0.258,0.275,0.275,0.275,0.278,0.278,0.278,0.278,0.277829633
11,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
11,,0,0,0,0,0.104,0.104,0.104,0.104,0.104,0.104,0.104,0.104,0.104,0.104469088
12,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
12,,0.186,0.186,0.225,0.225,0.298,0.308,0.308,0.308,0.308,0.308,0.308,0.308,0.308,0.308184648
13,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
14,,0.076,0.076,0.199,0.199,0.199,0.253,0.253,0.253,0.253,0.27,0.27,0.27,0.27,2.70E-01

CCURV,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,
700,,,,,,,,,,,,,,,
"CCURV(IXT,IX,ILEV,1-2,L)",,,Emission: Electric GIS Manf. and T&D),,,Disc: DR = 5%; TR = 0%,,,,,,,,,
gas, source,,File:HighGWP2\IMAC_Electric GIS Manf._%TCE.xls,,,Year: 2020,,,,,,,,,
14,1,,,,,,,,,,,,,,
Region, NumPts,,,,,,,,,,,,,,
1,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
1,,0,0,0.196,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.304
2,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
2,,0,0,0.205,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319
3,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
3,,0,0,0.014,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163
4,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
4,,0,0,0.111,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172
5,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
5,,0,0,0,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319
6,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
6,,0,0,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319
7,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
7,,0,0,0.099,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513
8,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
8,,0,0,0.205,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319
9,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
9,,0,0,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319
10,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
10,,0,0,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319
11,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
11,,0,0,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319
12,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
12,,0,0,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319
13,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
13,,0,0,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319
14,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
14,,0,0,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.319

CCURV,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,
700,,,,,,,,,,,,,,,
"CCURV(IXT,IX,ILEV,1-2,L)",,,Emission: Fire Extinguishing,,,Disc: DR = 5%; TR = 0%,,,,,,,,,
gas, source,,File:HighGWP2\IMAC_Fire Extinguishing_%TCE.xls,,,Year: 2020,,,,,,,,,
12,1,,,,,,,,,,,,,,
Region, NumPts,,,,,,,,,,,,,,
1,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
1,,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.22,0.22,0.22,0.22,0.22,0.31
2,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
2,,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.22,0.22,0.22,0.22,0.22,0.31
3,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
3,,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.034,0.22,0.22,0.22,0.22,3.10E-01
4,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
4,,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.22,0.22,0.22,0.31
5,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
5,,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.22,0.22,0.22,0.22,0.31
6,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
6,,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.22,0.22,0.22,0.22,0.22,0.31
7,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
7,,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.22,0.22,0.22,0.22,0.22,0.31
8,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
9,,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.22,0.22,0.22,0.22,0.22,0.31
10,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
10,,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.22,0.22,0.22,0.22,0.31
11,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
11,,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.22,0.22,0.22,0.22,0.31
12,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
12,,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.22,0.22,0.22,0.22,0.31
13,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
13,,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.22,0.22,0.22,0.22,0.31
14,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
14,,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.22,0.22,0.22,0.22,0.31

CCURV,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,
700,,,,,,,,,,,,,,,
"CCURV(IXT,IX,ILEV,1-2,L)",,,Emission: Foams,,,Disc: DR = 5%; TR = 0%,,,,,,,,,
gas, source,,File:HighGWP2\IMAC_Foams_%TCE.xls,,,Year: 2020,,,,,,,,,
10,1,,,,,,,,,,,,,,
Region, NumPts,,,,,,,,,,,,,,
1,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
1,,0,0.08,0.1395,0.199,0.199,0.202895071,0.202895071,0.202895071,0.232895071,0.232895071,0.312895071,0.312895071,0.312895071,0.312895071
2,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
2,,0,0.08,0.15,0.22,0.22,0.224582437,0.224582437,0.224582437,0.254582437,0.254582437,0.334582437,0.334582437,0.334582437,0.334582437
3,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
3,,0,0.08,0.15,0.22,0.22,0.224582437,0.224582437,0.224582437,0.254582437,0.254582437,0.334582437,0.334582437,0.334582437,0.334582437
4,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
4,,0,0.08,0.15,0.22,0.22,0.224582437,0.224582437,0.224582437,0.254582437,0.254582437,0.334582437,0.334582437,0.334582437,0.334582437
5,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
5,,0,0.08,0.15,0.22,0.22,0.224582437,0.224582437,0.224582437,0.254582437,0.254582437,0.334582437,0.334582437,0.334582437,0.334582437
6,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
6,,0,0.08,0.15,0.22,0.22,0.224582437,0.224582437,0.224582437,0.254582437,0.254582437,0.334582437,0.334582437,0.334582437,0.334582437
7,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
7,,0,0.08,0.15,0.22,0.22,0.224582437,0.224582437,0.224582437,0.254582437,0.254582437,0.334582437,0.334582437,0.334582437,0.334582437
8,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
8,,0,0.08,0.15,0.22,0.22,0.224582437,0.224582437,0.224582437,0.254582437,0.254582437,0.334582437,0.334582437,0.334582437,0.334582437
9,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
9,,0,0.08,0.15,0.22,0.22,0.224582437,0.224582437,0.224582437,0.254582437,0.254582437,0.334582437,0.334582437,0.334582437,0.334582437
10,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
10,,0,0.08,0.15,0.22,0.22,0.224582437,0.224582437,0.224582437,0.254582437,0.254582437,0.334582437,0.334582437,0.334582437,0.334582437
11,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
11,,0,0.08,0.15,0.22,0.22,0.224582437,0.224582437,0.224582437,0.254582437,0.254582437,0.334582437,0.334582437,0.334582437,0.334582437
12,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
12,,0,0.08,0.15,0.22,0.22,0.224582437,0.224582437,0.224582437,0.254582437,0.254582437,0.334582437,0.334582437,0.334582437,0.334582437
13,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
13,,0,0.08,0.15,0.22,0.22,0.224582437,0.224582437,0.224582437,0.254582437,0.254582437,0.334582437,0.334582437,0.334582437,0.334582437
14,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
14,,0,0.08,0.15,0.22,0.22,0.224582437,0.224582437,0.224582437,0.254582437,0.254582437,0.334582437,0.334582437,0.334582437,0.334582437

CCURV,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,
700,,,,,,,,,,,,,,,
"CCURV(IXT,IX,ILEV,1-2,L)",,,Emission: HFC-23,,,Disc: DR = 5%; TR = 0%,,,,,,,,,
gas, source,,File:HighGWP2\IMAC_HFC-23_%TCE.xls,,,Year: 2020,,,,,,,,,
14,2,,,,,,,,,,,,,,
Region, NumPts,,,,,,,,,,,,,,
1,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
6,,0,0,0,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
7,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
7,,0,0,0,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
8,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
10,,0,0,0,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
11,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
13,,0,0,0,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
14,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0


CCURV,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,
700,,,,,,,,,,,,,,,
"CCURV(IXT,IX,ILEV,1-2,L)",,,Emission: Semiconductors,,,Disc: DR = 5%; TR = 0%,,,,,,,,,
gas, source,,File:HighGWP2\IMAC_Semiconductors_%TCE.xls,,,Year: 2020,,,,,,,,,
15,1,,,,,,,,,,,,,,
Region, NumPts,,,,,,,,,,,,,,
1,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
1,,0,0,0,0,0,0,0,0,0,0.0495,0.0495,0.099,0.099,0.099
2,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
2,,0,0,0,0,0,0,0,0,0,0.0495,0.0495,0.099,0.099,0.099
3,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
3,,0,0,0,0,0,0,0,0,0,0.0495,0.0495,0.099,0.099,0.099
4,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
4,,0,0,0,0,0,0,0,0,0,0.0495,0.0495,0.099,0.099,0.099
5,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
5,,0,0,0,0,0,0,0,0,0,0.0495,0.0495,0.099,0.099,0.099
6,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
6,,0,0,0,0,0,0,0,0,0,0.0495,0.0495,0.099,0.099,0.099
7,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
7,,0,0,0,0,0,0,0,0,0,0.0495,0.0495,0.099,0.099,0.099
8,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
8,,0,0,0,0,0,0,0,0,0,0.0495,0.0495,0.099,0.099,0.099
9,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
11,,0,0,0,0,0,0,0,0,0,0.0495,0.0495,0.099,0.099,0.099
12,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
12,,0,0,0,0,0,0,0,0,0,0.0495,0.0495,0.099,0.099,0.099
13,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
13,,0,0,0,0,0,0,0,0,0,0.0495,0.0495,0.099,0.099,0.099
14,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
14,,0,0,0,0,0,0,0,0,0,0.0495,0.0495,0.099,0.099,0.099

CCURV,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,
700,,,,,,,,,,,,,,,
"CCURV(IXT,IX,ILEV,1-2,L)",,,Emission: Solvents,,,Disc: DR = 5%; TR = 0%,,,,,,,,,
gas, source,,File:HighGWP2\IMAC_Solvents_%TCE.xls,,,Year: 2020,,,,,,,,,
11,2,,,,,,,,,,,,,,
Region, NumPts,,,,,,,,,,,,,,
1,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
1,,0,0,0,0.21,0.31,0.41,0.41,0.41,0.41,0.41,0.815,0.815,0.815,0.815
2,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
2,,0,0,0,0,0.25,0.5,0.5,0.5,0.5,0.5,0.905,0.905,0.905,0.905
3,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
3,,0,0,0,0,0.249922805,0.499845611,0.499845611,0.499845611,0.499845611,0.499845611,0.904741398,0.904741398,0.904741398,0.904741398
4,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
4,,0,0,0,0,0.25,0.5,0.5,0.5,0.5,0.5,0.905,0.905,0.905,0.905
5,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
5,,0,0,0,0,0.25,0.5,0.5,0.5,0.5,0.5,0.905,0.905,0.905,0.905
6,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
6,,0,0,0,0,0.246524231,0.493048462,0.493048462,0.493048462,0.493048462,0.493048462,0.893356174,0.893356174,0.893356174,0.893356174
7,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
7,,0,0,0,0,0.15,0.3,0.3,0.3,0.3,0.3,0.57,0.57,0.57,0.57
8,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
8,,0,0,0,0,0.15,0.3,0.3,0.3,0.3,0.3,0.57,0.57,0.57,0.57
9,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
9,,0,0,0,0,0.15,0.3,0.3,0.3,0.3,0.3,0.57,0.57,0.57,0.57
10,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
10,,0,0,0,0,0.15,0.3,0.3,0.3,0.3,0.3,0.57,0.57,0.57,0.57
11,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
11,,0,0,0,0,0.15,0.3,0.3,0.3,0.3,0.3,0.57,0.57,0.57,0.57
12,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
12,,0,0,0,0,0.25,0.5,0.5,0.5,0.5,0.5,0.905,0.905,0.905,0.905
13,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
13,,0,0,0,0,0.15,0.3,0.3,0.3,0.3,0.3,0.57,0.57,0.57,0.57
14,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
14,,0,0,0,0,0.15,0.3,0.3,0.3,0.3,0.3,0.57,0.57,0.57,0.57

CCURV,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,
700,,,,,,,,,,,,,,,
"CCURV(IXT,IX,ILEV,1-2,L)",,,Emission: Solvents,,,Disc: DR = 5%; TR = 0%,,,,,,,,,
gas, source,,File:HighGWP2\IMAC_Solvents_%TCE.xls,,,Year: 2020,,,,,,,,,
16,2,,,,,,,,,,,,,,
Region, NumPts,,,,,,,,,,,,,,
1,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
1,,0,0,0,0.21,0.31,0.41,0.41,0.41,0.41,0.41,0.815,0.815,0.815,0.815
2,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
2,,0,0,0,0,0.25,0.5,0.5,0.5,0.5,0.5,0.905,0.905,0.905,0.905
3,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
3,,0,0,0,0,0.249922805,0.499845611,0.499845611,0.499845611,0.499845611,0.499845611,0.904741398,0.904741398,0.904741398,0.904741398
4,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
4,,0,0,0,0,0.25,0.5,0.5,0.5,0.5,0.5,0.905,0.905,0.905,0.905
5,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
5,,0,0,0,0,0.25,0.5,0.5,0.5,0.5,0.5,0.905,0.905,0.905,0.905
6,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
6,,0,0,0,0,0.246524231,0.493048462,0.493048462,0.493048462,0.493048462,0.493048462,0.893356174,0.893356174,0.893356174,0.893356174
7,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
7,,0,0,0,0,0.15,0.3,0.3,0.3,0.3,0.3,0.57,0.57,0.57,0.57
8,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
8,,0,0,0,0,0.15,0.3,0.3,0.3,0.3,0.3,0.57,0.57,0.57,0.57
9,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
9,,0,0,0,0,0.15,0.3,0.3,0.3,0.3,0.3,0.57,0.57,0.57,0.57
10,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
10,,0,0,0,0,0.15,0.3,0.3,0.3,0.3,0.3,0.57,0.57,0.57,0.57
11,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
11,,0,0,0,0,0.15,0.3,0.3,0.3,0.3,0.3,0.57,0.57,0.57,0.57
12,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
12,,0,0,0,0,0.25,0.5,0.5,0.5,0.5,0.5,0.905,0.905,0.905,0.905
13,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
13,,0,0,0,0,0.15,0.3,0.3,0.3,0.3,0.3,0.57,0.57,0.57,0.57
14,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
14,,0,0,0,0,0.15,0.3,0.3,0.3,0.3,0.3,0.57,0.57,0.57,0.57


************************************************************************************************,,,,,,,,,,,,,,,
Refrig/AC sector curves simply applied to all gases and sub-sectors,,,,,,,,,,,,,,,
************************************************************************************************,,,,,,,,,,,,,,,
CCURV,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,
700,,,HFC134a_AC_Moble,,,,,,,,,,,,
"CCURV(IXT,IX,ILEV,1-2,L)",,,Emission: Refrigeration&AC,,,Disc: DR = 5%; TR = 0%,,,,,,,,,
gas, source,,,,,,,,,,,,,,
11,3,,File:HighGWP2\IMAC_Refrigeration&AC_%TCE.xls,,,Year: 2020,,,,,,,,,
Region, NumPts,,,,,,,,,,,,,,
1,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
1,,0,0,0.126,0.168,0.416,0.416,0.416,0.416,0.632,0.677,0.677,0.677,0.677,0.677
2,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
2,,0,0,0.168,0.21,0.458,0.458,0.458,0.458,0.631,0.721,0.721,0.721,0.721,0.721
3,14,-20,-10,0,10,20,30,40,50,75,100,125,150,175,200
