INPUT_TABLE
Variable ID
LN1_HistUnmgdAllocation

region,LandAllocatorRoot,LandNode1,UnmanagedLandLeaf1,year,allocation
Eastern Europe,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1750,0
Korea,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1750,0
India,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1750,0
USA,root,TundraAEZ17,TundraAEZ17,1750,0
Canada,root,TundraAEZ17,TundraAEZ17,1750,0
Western Europe,root,TundraAEZ17,TundraAEZ17,1750,0
Japan,root,TundraAEZ17,TundraAEZ17,1750,0
Australia_NZ,root,TundraAEZ17,TundraAEZ17,1750,0
Former Soviet Union,root,TundraAEZ17,TundraAEZ17,1750,0
China,root,TundraAEZ17,TundraAEZ17,1750,0
Middle East,root,TundraAEZ17,TundraAEZ17,1750,0
Africa,root,TundraAEZ17,TundraAEZ17,1750,0
Latin America,root,TundraAEZ17,TundraAEZ17,1750,0
Southeast Asia,root,TundraAEZ17,TundraAEZ17,1750,0
Eastern Europe,root,TundraAEZ17,TundraAEZ17,1750,0
Korea,root,TundraAEZ17,TundraAEZ17,1750,0
India,root,TundraAEZ17,TundraAEZ17,1750,0
USA,root,UrbanLandAEZ17,UrbanLandAEZ17,1750,0
Canada,root,UrbanLandAEZ17,UrbanLandAEZ17,1750,0
Western Europe,root,UrbanLandAEZ17,UrbanLandAEZ17,1750,0
Japan,root,UrbanLandAEZ17,UrbanLandAEZ17,1750,0
Australia_NZ,root,UrbanLandAEZ17,UrbanLandAEZ17,1750,0
Former Soviet Union,root,UrbanLandAEZ17,UrbanLandAEZ17,1750,0
China,root,UrbanLandAEZ17,UrbanLandAEZ17,1750,0
Middle East,root,UrbanLandAEZ17,UrbanLandAEZ17,1750,0
Africa,root,UrbanLandAEZ17,UrbanLandAEZ17,1750,0
Latin America,root,UrbanLandAEZ17,UrbanLandAEZ17,1750,0
Southeast Asia,root,UrbanLandAEZ17,UrbanLandAEZ17,1750,0
Eastern Europe,root,UrbanLandAEZ17,UrbanLandAEZ17,1750,0
Korea,root,UrbanLandAEZ17,UrbanLandAEZ17,1750,0
India,root,UrbanLandAEZ17,UrbanLandAEZ17,1750,0
USA,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1750,0
Canada,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1750,0
Western Europe,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1750,0
Japan,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1750,0
Australia_NZ,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1750,0
Former Soviet Union,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1750,0
China,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1750,0
Middle East,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1750,0
Africa,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1750,0
Latin America,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1750,0
Southeast Asia,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1750,0
Eastern Europe,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1750,0
Korea,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1750,0
India,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1750,0
USA,root,TundraAEZ18,TundraAEZ18,1750,0
Canada,root,TundraAEZ18,TundraAEZ18,1750,0
Western Europe,root,TundraAEZ18,TundraAEZ18,1750,0
Japan,root,TundraAEZ18,TundraAEZ18,1750,0
Australia_NZ,root,TundraAEZ18,TundraAEZ18,1750,0
Former Soviet Union,root,TundraAEZ18,TundraAEZ18,1750,0
China,root,TundraAEZ18,TundraAEZ18,1750,0
Middle East,root,TundraAEZ18,TundraAEZ18,1750,0
Africa,root,TundraAEZ18,TundraAEZ18,1750,0
Latin America,root,TundraAEZ18,TundraAEZ18,1750,0
Southeast Asia,root,TundraAEZ18,TundraAEZ18,1750,0
Eastern Europe,root,TundraAEZ18,TundraAEZ18,1750,0
Korea,root,TundraAEZ18,TundraAEZ18,1750,0
India,root,TundraAEZ18,TundraAEZ18,1750,0
USA,root,UrbanLandAEZ18,UrbanLandAEZ18,1750,0
Canada,root,UrbanLandAEZ18,UrbanLandAEZ18,1750,0
Western Europe,root,UrbanLandAEZ18,UrbanLandAEZ18,1750,0
Japan,root,UrbanLandAEZ18,UrbanLandAEZ18,1750,0
Australia_NZ,root,UrbanLandAEZ18,UrbanLandAEZ18,1750,0
Former Soviet Union,root,UrbanLandAEZ18,UrbanLandAEZ18,1750,0
China,root,UrbanLandAEZ18,UrbanLandAEZ18,1750,0
Middle East,root,UrbanLandAEZ18,UrbanLandAEZ18,1750,0
Africa,root,UrbanLandAEZ18,UrbanLandAEZ18,1750,0
Latin America,root,UrbanLandAEZ18,UrbanLandAEZ18,1750,0
Southeast Asia,root,UrbanLandAEZ18,UrbanLandAEZ18,1750,0
Eastern Europe,root,UrbanLandAEZ18,UrbanLandAEZ18,1750,0
Korea,root,UrbanLandAEZ18,UrbanLandAEZ18,1750,0
India,root,UrbanLandAEZ18,UrbanLandAEZ18,1750,0
USA,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1800,0
Canada,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1800,0
Western Europe,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1800,0
Japan,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1800,0
Australia_NZ,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1800,2.30784
Former Soviet Union,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1800,0
China,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1800,0
Middle East,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1800,1336.22709
Africa,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1800,4135.98431
Latin America,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1800,69.13571
Southeast Asia,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1800,32.35538
Eastern Europe,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1800,0
Korea,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1800,0
India,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1800,14.55938
USA,root,TundraAEZ01,TundraAEZ01,1800,0
Canada,root,TundraAEZ01,TundraAEZ01,1800,0
Western Europe,root,TundraAEZ01,TundraAEZ01,1800,0
Japan,root,TundraAEZ01,TundraAEZ01,1800,0
Australia_NZ,root,TundraAEZ01,TundraAEZ01,1800,0
Former Soviet Union,root,TundraAEZ01,TundraAEZ01,1800,0
China,root,TundraAEZ01,TundraAEZ01,1800,0
Middle East,root,TundraAEZ01,TundraAEZ01,1800,0
Africa,root,TundraAEZ01,TundraAEZ01,1800,0
Latin America,root,TundraAEZ01,TundraAEZ01,1800,2.59979
Southeast Asia,root,TundraAEZ01,TundraAEZ01,1800,0
Eastern Europe,root,TundraAEZ01,TundraAEZ01,1800,0
Korea,root,TundraAEZ01,TundraAEZ01,1800,0
India,root,TundraAEZ01,TundraAEZ01,1800,0
USA,root,UrbanLandAEZ01,UrbanLandAEZ01,1800,0
Canada,root,UrbanLandAEZ01,UrbanLandAEZ01,1800,0
Western Europe,root,UrbanLandAEZ01,UrbanLandAEZ01,1800,0
Japan,root,UrbanLandAEZ01,UrbanLandAEZ01,1800,0
Australia_NZ,root,UrbanLandAEZ01,UrbanLandAEZ01,1800,0.00029
Former Soviet Union,root,UrbanLandAEZ01,UrbanLandAEZ01,1800,0
China,root,UrbanLandAEZ01,UrbanLandAEZ01,1800,0
Middle East,root,UrbanLandAEZ01,UrbanLandAEZ01,1800,0.0533
Africa,root,UrbanLandAEZ01,UrbanLandAEZ01,1800,0.05549
Latin America,root,UrbanLandAEZ01,UrbanLandAEZ01,1800,0.02793
Southeast Asia,root,UrbanLandAEZ01,UrbanLandAEZ01,1800,0.00876
Eastern Europe,root,UrbanLandAEZ01,UrbanLandAEZ01,1800,0
Korea,root,UrbanLandAEZ01,UrbanLandAEZ01,1800,0
India,root,UrbanLandAEZ01,UrbanLandAEZ01,1800,0
USA,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1800,0
Canada,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1800,0
Western Europe,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1800,0
Japan,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1800,0
Australia_NZ,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1800,0
Former Soviet Union,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1800,0
China,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1800,0
Middle East,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1800,0.73379
Africa,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1800,22.09084
Latin America,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1800,5.66926
Southeast Asia,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1800,0
Eastern Europe,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1800,0
Korea,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1800,0
India,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1800,9.72053
USA,root,TundraAEZ02,TundraAEZ02,1800,0
Canada,root,TundraAEZ02,TundraAEZ02,1800,0
Western Europe,root,TundraAEZ02,TundraAEZ02,1800,0
Japan,root,TundraAEZ02,TundraAEZ02,1800,0
Australia_NZ,root,TundraAEZ02,TundraAEZ02,1800,0
Former Soviet Union,root,TundraAEZ02,TundraAEZ02,1800,0
China,root,TundraAEZ02,TundraAEZ02,1800,0
Middle East,root,TundraAEZ02,TundraAEZ02,1800,0
Africa,root,TundraAEZ02,TundraAEZ02,1800,0
Latin America,root,TundraAEZ02,TundraAEZ02,1800,1.29394
Southeast Asia,root,TundraAEZ02,TundraAEZ02,1800,0
Eastern Europe,root,TundraAEZ02,TundraAEZ02,1800,0
Korea,root,TundraAEZ02,TundraAEZ02,1800,0
India,root,TundraAEZ02,TundraAEZ02,1800,0
USA,root,UrbanLandAEZ02,UrbanLandAEZ02,1800,0
Canada,root,UrbanLandAEZ02,UrbanLandAEZ02,1800,0
Western Europe,root,UrbanLandAEZ02,UrbanLandAEZ02,1800,0
Japan,root,UrbanLandAEZ02,UrbanLandAEZ02,1800,0
Australia_NZ,root,UrbanLandAEZ02,UrbanLandAEZ02,1800,8e-05
Former Soviet Union,root,UrbanLandAEZ02,UrbanLandAEZ02,1800,0
China,root,UrbanLandAEZ02,UrbanLandAEZ02,1800,0
Middle East,root,UrbanLandAEZ02,UrbanLandAEZ02,1800,0.00777
Africa,root,UrbanLandAEZ02,UrbanLandAEZ02,1800,0.03435
Latin America,root,UrbanLandAEZ02,UrbanLandAEZ02,1800,0.00932
Southeast Asia,root,UrbanLandAEZ02,UrbanLandAEZ02,1800,0
Eastern Europe,root,UrbanLandAEZ02,UrbanLandAEZ02,1800,0
Korea,root,UrbanLandAEZ02,UrbanLandAEZ02,1800,0
India,root,UrbanLandAEZ02,UrbanLandAEZ02,1800,0.05395
USA,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1800,0
Canada,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1800,0
Western Europe,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1800,0
Japan,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1800,0
Australia_NZ,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1800,0
Former Soviet Union,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1800,0
China,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1800,0
Middle East,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1800,0
Africa,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1800,5.9497
Latin America,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1800,0.73363
Southeast Asia,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1800,0
Eastern Europe,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1800,0
Korea,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1800,0
India,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1800,0
USA,root,TundraAEZ03,TundraAEZ03,1800,0
Canada,root,TundraAEZ03,TundraAEZ03,1800,0
Western Europe,root,TundraAEZ03,TundraAEZ03,1800,0
Japan,root,TundraAEZ03,TundraAEZ03,1800,0
Australia_NZ,root,TundraAEZ03,TundraAEZ03,1800,0
Former Soviet Union,root,TundraAEZ03,TundraAEZ03,1800,0
China,root,TundraAEZ03,TundraAEZ03,1800,0
Middle East,root,TundraAEZ03,TundraAEZ03,1800,0
Africa,root,TundraAEZ03,TundraAEZ03,1800,0
Latin America,root,TundraAEZ03,TundraAEZ03,1800,1.98178
Southeast Asia,root,TundraAEZ03,TundraAEZ03,1800,0
Eastern Europe,root,TundraAEZ03,TundraAEZ03,1800,0
Korea,root,TundraAEZ03,TundraAEZ03,1800,0
India,root,TundraAEZ03,TundraAEZ03,1800,0
USA,root,UrbanLandAEZ03,UrbanLandAEZ03,1800,0
Canada,root,UrbanLandAEZ03,UrbanLandAEZ03,1800,0
Western Europe,root,UrbanLandAEZ03,UrbanLandAEZ03,1800,0
Japan,root,UrbanLandAEZ03,UrbanLandAEZ03,1800,0
Australia_NZ,root,UrbanLandAEZ03,UrbanLandAEZ03,1800,0.00144
Former Soviet Union,root,UrbanLandAEZ03,UrbanLandAEZ03,1800,0
China,root,UrbanLandAEZ03,UrbanLandAEZ03,1800,0
Middle East,root,UrbanLandAEZ03,UrbanLandAEZ03,1800,0.06416
Africa,root,UrbanLandAEZ03,UrbanLandAEZ03,1800,0.10357
Latin America,root,UrbanLandAEZ03,UrbanLandAEZ03,1800,0.0219
Southeast Asia,root,UrbanLandAEZ03,UrbanLandAEZ03,1800,2e-04
Eastern Europe,root,UrbanLandAEZ03,UrbanLandAEZ03,1800,0
Korea,root,UrbanLandAEZ03,UrbanLandAEZ03,1800,0
India,root,UrbanLandAEZ03,UrbanLandAEZ03,1800,0.5484
USA,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1800,0
Canada,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1800,0
Western Europe,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1800,0
Japan,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1800,0
Australia_NZ,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1800,0
Former Soviet Union,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1800,0
China,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1800,0
Middle East,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1800,0
Africa,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1800,4.71724
Latin America,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1800,1.00267
Southeast Asia,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1800,0.26671
Eastern Europe,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1800,0
Korea,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1800,0
India,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1800,0
USA,root,TundraAEZ04,TundraAEZ04,1800,0
Canada,root,TundraAEZ04,TundraAEZ04,1800,0
Western Europe,root,TundraAEZ04,TundraAEZ04,1800,0
Japan,root,TundraAEZ04,TundraAEZ04,1800,0
Australia_NZ,root,TundraAEZ04,TundraAEZ04,1800,0
Former Soviet Union,root,TundraAEZ04,TundraAEZ04,1800,0
China,root,TundraAEZ04,TundraAEZ04,1800,0
Middle East,root,TundraAEZ04,TundraAEZ04,1800,0
Africa,root,TundraAEZ04,TundraAEZ04,1800,0
Latin America,root,TundraAEZ04,TundraAEZ04,1800,1.64567
Southeast Asia,root,TundraAEZ04,TundraAEZ04,1800,0
Eastern Europe,root,TundraAEZ04,TundraAEZ04,1800,0
Korea,root,TundraAEZ04,TundraAEZ04,1800,0
India,root,TundraAEZ04,TundraAEZ04,1800,0
USA,root,UrbanLandAEZ04,UrbanLandAEZ04,1800,0
Canada,root,UrbanLandAEZ04,UrbanLandAEZ04,1800,0
Western Europe,root,UrbanLandAEZ04,UrbanLandAEZ04,1800,0
Japan,root,UrbanLandAEZ04,UrbanLandAEZ04,1800,0
Australia_NZ,root,UrbanLandAEZ04,UrbanLandAEZ04,1800,0.00011
Former Soviet Union,root,UrbanLandAEZ04,UrbanLandAEZ04,1800,0
China,root,UrbanLandAEZ04,UrbanLandAEZ04,1800,0.00361
Middle East,root,UrbanLandAEZ04,UrbanLandAEZ04,1800,0
Africa,root,UrbanLandAEZ04,UrbanLandAEZ04,1800,0.19707
Latin America,root,UrbanLandAEZ04,UrbanLandAEZ04,1800,0.07254
Southeast Asia,root,UrbanLandAEZ04,UrbanLandAEZ04,1800,0.09202
Eastern Europe,root,UrbanLandAEZ04,UrbanLandAEZ04,1800,0
Korea,root,UrbanLandAEZ04,UrbanLandAEZ04,1800,0
India,root,UrbanLandAEZ04,UrbanLandAEZ04,1800,0.46307
USA,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1800,0
Canada,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1800,0
Western Europe,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1800,0
Japan,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1800,0
Australia_NZ,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1800,0
Former Soviet Union,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1800,0
China,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1800,0.2336
Middle East,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1800,0
Africa,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1800,6.61448
Latin America,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1800,4.7604
Southeast Asia,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1800,0
Eastern Europe,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1800,0
Korea,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1800,0
India,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1800,0.07597
USA,root,TundraAEZ05,TundraAEZ05,1800,0
Canada,root,TundraAEZ05,TundraAEZ05,1800,0
Western Europe,root,TundraAEZ05,TundraAEZ05,1800,0
Japan,root,TundraAEZ05,TundraAEZ05,1800,0
Australia_NZ,root,TundraAEZ05,TundraAEZ05,1800,0
Former Soviet Union,root,TundraAEZ05,TundraAEZ05,1800,0
China,root,TundraAEZ05,TundraAEZ05,1800,0
Middle East,root,TundraAEZ05,TundraAEZ05,1800,0
Africa,root,TundraAEZ05,TundraAEZ05,1800,0
Latin America,root,TundraAEZ05,TundraAEZ05,1800,3.76343
Southeast Asia,root,TundraAEZ05,TundraAEZ05,1800,0
Eastern Europe,root,TundraAEZ05,TundraAEZ05,1800,0
Korea,root,TundraAEZ05,TundraAEZ05,1800,0
India,root,TundraAEZ05,TundraAEZ05,1800,0
USA,root,UrbanLandAEZ05,UrbanLandAEZ05,1800,0
Canada,root,UrbanLandAEZ05,UrbanLandAEZ05,1800,0
Western Europe,root,UrbanLandAEZ05,UrbanLandAEZ05,1800,0
Japan,root,UrbanLandAEZ05,UrbanLandAEZ05,1800,0
Australia_NZ,root,UrbanLandAEZ05,UrbanLandAEZ05,1800,0.00011
Former Soviet Union,root,UrbanLandAEZ05,UrbanLandAEZ05,1800,0
China,root,UrbanLandAEZ05,UrbanLandAEZ05,1800,0.05282
Middle East,root,UrbanLandAEZ05,UrbanLandAEZ05,1800,0
Africa,root,UrbanLandAEZ05,UrbanLandAEZ05,1800,0.4548
Latin America,root,UrbanLandAEZ05,UrbanLandAEZ05,1800,0.10826
Southeast Asia,root,UrbanLandAEZ05,UrbanLandAEZ05,1800,0.08367
Eastern Europe,root,UrbanLandAEZ05,UrbanLandAEZ05,1800,0
Korea,root,UrbanLandAEZ05,UrbanLandAEZ05,1800,0
India,root,UrbanLandAEZ05,UrbanLandAEZ05,1800,0.03144
USA,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1800,0
Canada,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1800,0
Western Europe,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1800,0
Japan,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1800,0
Australia_NZ,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1800,0
Former Soviet Union,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1800,0
China,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1800,0.10606
Middle East,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1800,0
Africa,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1800,6.48599
Latin America,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1800,1.07662
Southeast Asia,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1800,0.06171
Eastern Europe,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1800,0
Korea,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1800,0
India,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1800,0
USA,root,TundraAEZ06,TundraAEZ06,1800,0
Canada,root,TundraAEZ06,TundraAEZ06,1800,0
Western Europe,root,TundraAEZ06,TundraAEZ06,1800,0
Japan,root,TundraAEZ06,TundraAEZ06,1800,0
Australia_NZ,root,TundraAEZ06,TundraAEZ06,1800,0
Former Soviet Union,root,TundraAEZ06,TundraAEZ06,1800,0
China,root,TundraAEZ06,TundraAEZ06,1800,0
Middle East,root,TundraAEZ06,TundraAEZ06,1800,0
Africa,root,TundraAEZ06,TundraAEZ06,1800,0
Latin America,root,TundraAEZ06,TundraAEZ06,1800,10.41769
Southeast Asia,root,TundraAEZ06,TundraAEZ06,1800,0
Eastern Europe,root,TundraAEZ06,TundraAEZ06,1800,0
Korea,root,TundraAEZ06,TundraAEZ06,1800,0
India,root,TundraAEZ06,TundraAEZ06,1800,0
USA,root,UrbanLandAEZ06,UrbanLandAEZ06,1800,0
Canada,root,UrbanLandAEZ06,UrbanLandAEZ06,1800,0
Western Europe,root,UrbanLandAEZ06,UrbanLandAEZ06,1800,0
Japan,root,UrbanLandAEZ06,UrbanLandAEZ06,1800,0
Australia_NZ,root,UrbanLandAEZ06,UrbanLandAEZ06,1800,0.00378
Former Soviet Union,root,UrbanLandAEZ06,UrbanLandAEZ06,1800,0
China,root,UrbanLandAEZ06,UrbanLandAEZ06,1800,0.08744
Middle East,root,UrbanLandAEZ06,UrbanLandAEZ06,1800,0
Africa,root,UrbanLandAEZ06,UrbanLandAEZ06,1800,0.16172
Latin America,root,UrbanLandAEZ06,UrbanLandAEZ06,1800,0.14221
Southeast Asia,root,UrbanLandAEZ06,UrbanLandAEZ06,1800,0.15638
Eastern Europe,root,UrbanLandAEZ06,UrbanLandAEZ06,1800,0
Korea,root,UrbanLandAEZ06,UrbanLandAEZ06,1800,0
India,root,UrbanLandAEZ06,UrbanLandAEZ06,1800,0.0049
USA,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1800,14.74585
Canada,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1800,0
Western Europe,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1800,0
Japan,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1800,0
Australia_NZ,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1800,19.10072
Former Soviet Union,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1800,299.11458
China,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1800,1142.1135
Middle East,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1800,1428.3018
Africa,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1800,5084.67126
Latin America,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1800,220.83485
Southeast Asia,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1800,321.06303
Eastern Europe,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1800,0
Korea,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1800,0
India,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1800,50.35377
USA,root,TundraAEZ07,TundraAEZ07,1800,0.12255
Canada,root,TundraAEZ07,TundraAEZ07,1800,0.16215
Western Europe,root,TundraAEZ07,TundraAEZ07,1800,0
Japan,root,TundraAEZ07,TundraAEZ07,1800,0
Australia_NZ,root,TundraAEZ07,TundraAEZ07,1800,0
Former Soviet Union,root,TundraAEZ07,TundraAEZ07,1800,1.64095
China,root,TundraAEZ07,TundraAEZ07,1800,4.38693
Middle East,root,TundraAEZ07,TundraAEZ07,1800,0
Africa,root,TundraAEZ07,TundraAEZ07,1800,0
Latin America,root,TundraAEZ07,TundraAEZ07,1800,60.19336
Southeast Asia,root,TundraAEZ07,TundraAEZ07,1800,0
Eastern Europe,root,TundraAEZ07,TundraAEZ07,1800,0
Korea,root,TundraAEZ07,TundraAEZ07,1800,0
India,root,TundraAEZ07,TundraAEZ07,1800,0
USA,root,UrbanLandAEZ07,UrbanLandAEZ07,1800,0.0088
Canada,root,UrbanLandAEZ07,UrbanLandAEZ07,1800,6e-05
Western Europe,root,UrbanLandAEZ07,UrbanLandAEZ07,1800,0
Japan,root,UrbanLandAEZ07,UrbanLandAEZ07,1800,0
Australia_NZ,root,UrbanLandAEZ07,UrbanLandAEZ07,1800,0.00044
Former Soviet Union,root,UrbanLandAEZ07,UrbanLandAEZ07,1800,0.01445
China,root,UrbanLandAEZ07,UrbanLandAEZ07,1800,0.08888
Middle East,root,UrbanLandAEZ07,UrbanLandAEZ07,1800,0.16718
Africa,root,UrbanLandAEZ07,UrbanLandAEZ07,1800,0.03652
Latin America,root,UrbanLandAEZ07,UrbanLandAEZ07,1800,0.03266
Southeast Asia,root,UrbanLandAEZ07,UrbanLandAEZ07,1800,0.0289
Eastern Europe,root,UrbanLandAEZ07,UrbanLandAEZ07,1800,0
Korea,root,UrbanLandAEZ07,UrbanLandAEZ07,1800,0
India,root,UrbanLandAEZ07,UrbanLandAEZ07,1800,0
USA,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1800,0.42905
Canada,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1800,0
Western Europe,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1800,0.40561
Japan,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1800,0
Australia_NZ,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1800,0.07298
Former Soviet Union,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1800,9.4858
China,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1800,1.07057
Middle East,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1800,51.29002
Africa,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1800,107.93036
Latin America,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1800,10.49886
Southeast Asia,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1800,10.15051
Eastern Europe,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1800,0
Korea,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1800,0
India,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1800,9.1806
USA,root,TundraAEZ08,TundraAEZ08,1800,0.28477
Canada,root,TundraAEZ08,TundraAEZ08,1800,0.07669
Western Europe,root,TundraAEZ08,TundraAEZ08,1800,0.56625
Japan,root,TundraAEZ08,TundraAEZ08,1800,0
Australia_NZ,root,TundraAEZ08,TundraAEZ08,1800,0
Former Soviet Union,root,TundraAEZ08,TundraAEZ08,1800,7.39593
China,root,TundraAEZ08,TundraAEZ08,1800,0.20258
Middle East,root,TundraAEZ08,TundraAEZ08,1800,0.18328
Africa,root,TundraAEZ08,TundraAEZ08,1800,0
Latin America,root,TundraAEZ08,TundraAEZ08,1800,38.91584
Southeast Asia,root,TundraAEZ08,TundraAEZ08,1800,2.08192
