Forest Supply and Demand,
Rotation period,
INPUT_TABLE,
Variable ID,
3,

region,rotationPeriod
USA,45
Canada,45
Western Europe,45
Japan,45
Australia_NZ,45
Former Soviet Union,45
China,45
Middle East,45
Africa,45
Latin America,45,,,,
Southeast Asia,45,,,,
Eastern Europe,45,,,,
Korea,45,,,,
India,45,,,,


"Unit tags, sector type, market",,,,,
INPUT_TABLE,,,,,
Variable ID,,,,,
30,,,,,

region,ForestSupplySector,output-unit,input-unit,price-unit,sectorType
ALL,Forest,m^3/yr,000Ha,$/forestser,ForestSupply


Market,,,,
INPUT_TABLE,,,,
Variable ID,,,,
31,,,,
,,,1975,from model output
region,ForestSupplySector,market,price,
USA,Forest,global,192.134,
Canada,Forest,global,192.134,
Western Europe,Forest,global,192.134,
Japan,Forest,global,192.134,
Australia_NZ,Forest,global,192.134,
Former Soviet Union,Forest,global,192.134,
China,Forest,global,192.134,
Middle East,Forest,global,192.134,
Africa,Forest,global,192.134,
Latin America,Forest,global,192.134,
Southeast Asia,Forest,global,192.134
Eastern Europe,Forest,global,192.134
Korea,Forest,global,192.134
India,Forest,global,192.134


Cal Price,,,
INPUT_TABLE,,,
Variable ID,,,
32,,,

region,ForestSupplySector,calPrice,
USA,Forest,425,
Canada,Forest,425,
Western Europe,Forest,425,
Japan,Forest,425,
Australia_NZ,Forest,425
Former Soviet Union,Forest,425
China,Forest,425
Middle East,Forest,425
Africa,Forest,425
Latin America,Forest,425
Southeast Asia,Forest,425
Eastern Europe,Forest,425
Korea,Forest,425
India,Forest,425


landType,,
INPUT_TABLE,,
Variable ID,,
3000,,
,,,,landType,,,,,,,,
region,ForestSupplySector,ForestSupplySubsector,ForestProductionTechnology,1975,1990,2005,2020,2035,2050,2065,2080,2095
ALL,Forest,Forest,Forest,ForestLand,ForestLand,ForestLand,ForestLand,ForestLand,ForestLand,ForestLand,ForestLand,ForestLand


Cal Output (production),,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,
3001,,,,m^3/yr,m^3/yr,,,,,,,
,,,,1975,1990,2005,,,,,,
region,ForestSupplySector,ForestSupplySubsector,ForestProductionTechnology,calOutputValue,calOutputValue,calOutputValue,,,,,,
USA,Forest,Forest,Forest,304723008,510100000,467347350,,,2865.97636,,,
Canada,Forest,Forest,Forest,115511000,162127000,211501300,,,,,,
Western Europe,Forest,Forest,Forest,224580000,315038700,358926219,,,,,,
Japan,Forest,Forest,Forest,34888999,29403000,16276067,,,,,,
Australia_NZ,Forest,Forest,Forest,22968000,32755312,50938000,,,,,,
Former Soviet Union,Forest,Forest,Forest,395100000,386400000,234341200
China,Forest,Forest,Forest,458534617,607241182,650658663
Middle East,Forest,Forest,Forest,5197651,1854543,1695687
Africa,Forest,Forest,Forest,362730393,495463018,628149838
Latin America,Forest,Forest,Forest,251305544,356498506,463791435
Southeast Asia,Forest,Forest,Forest,381758241,371223707,321689344
Eastern Europe,Forest,Forest,Forest,125317000,88985000,114089189
Korea,Forest,Forest,Forest,3683297,3872618,4814989
India,Forest,Forest,Forest,226255672,300646233,328677293


Cal Yield,,,,,,
INPUT_TABLE,,,,,,
Variable ID,,,,,,
3002,,,,m^3/kHa,,
,,,,1975,1990,2005
region,ForestSupplySector,ForestSupplySubsector,ForestProductionTechnology,calYield,calYield,calYield
USA,Forest,Forest,Forest,177985,177985,177985
Canada,Forest,Forest,Forest,189449,189449,189449
Western Europe,Forest,Forest,Forest,181730,181730,181730
Japan,Forest,Forest,Forest,170471,170471,170471
Australia_NZ,Forest,Forest,Forest,182014,182014,182014
Former Soviet Union,Forest,Forest,Forest,190325,190325,190325
China,Forest,Forest,Forest,191588,191588,191588
Middle East,Forest,Forest,Forest,170192,170192,170192
Africa,Forest,Forest,Forest,357027,357027,357027
Latin America,Forest,Forest,Forest,340290,340290,340290
Southeast Asia,Forest,Forest,Forest,339367,339367,339367
Eastern Europe,Forest,Forest,Forest,170944,170944,170944
Korea,Forest,Forest,Forest,172294,172294,172294
India,Forest,Forest,Forest,322863,322863,322863


Future Production,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,
Variable ID,,,,,,,,,,
3003,,,,,,,,,,
,,,,1975,1990,2005,,,,
region,ForestSupplySector,ForestSupplySubsector,ForestProductionTechnology,futureProduction,futureProduction,futureProduction,,,,
USA,Forest,Forest,Forest,487979838,487961152,470268133,,,,
Canada,Forest,Forest,Forest,277721631,345581750,412450425,,,,
Western Europe,Forest,Forest,Forest,359721373,341749570,308349703,,,,
Japan,Forest,Forest,Forest,16814904,16599824,15747070,,,,
Australia_NZ,Forest,Forest,Forest,61550701,71527841,80608902,,,,
Former Soviet Union,Forest,Forest,Forest,311033329,390183643,468644512,,,,
China,Forest,Forest,Forest,703333617,731882539,738774849,,,,
Middle East,Forest,Forest,Forest,1829734,1900283,1913995,,,,
Africa,Forest,Forest,Forest,821518497,1019119379,1213368840,,,,
Latin America,Forest,Forest,Forest,561610798,653873286,738123620,,,,,,
Southeast Asia,Forest,Forest,Forest,326868783,316090901,292035789,,,,,,
Eastern Europe,Forest,Forest,Forest,122193455,125848747,125567235,,,,,,
Korea,Forest,Forest,Forest,5100092,5186437,5099621,,,,,,
India,Forest,Forest,Forest,320123228,292591171,249787829,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
agProdChange,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,
3004,,Forest agProdChange must be the same in all periods,,,,,,,,,,
,,,,agProdChange,,,,,,,,
region,ForestSupplySector,ForestSupplySubsector,ForestProductionTechnology,1975,1990,2005,2020,2035,2050,2065,2080,2095
USA,Forest,Forest,Forest,0,0,0,0,0,0,0,0,0
Canada,Forest,Forest,Forest,0,0,0,0,0,0,0,0,0
Western Europe,Forest,Forest,Forest,0,0,0,0,0,0,0,0,0
Japan,Forest,Forest,Forest,0,0,0,0,0,0,0,0,0
Australia_NZ,Forest,Forest,Forest,0,0,0,0,0,0,0,0,0
Former Soviet Union,Forest,Forest,Forest,0,0,0,0,0,0,0,0,0
China,Forest,Forest,Forest,0,0,0,0,0,0,0,0,0
Middle East,Forest,Forest,Forest,0,0,0,0,0,0,0,0,0
Africa,Forest,Forest,Forest,0,0,0,0,0,0,0,0,0
Latin America,Forest,Forest,Forest,0,0,0,0,0,0,0,0,0
Southeast Asia,Forest,Forest,Forest,0,0,0,0,0,0,0,0,0
Eastern Europe,Forest,Forest,Forest,0,0,0,0,0,0,0,0,0
Korea,Forest,Forest,Forest,0,0,0,0,0,0,0,0,0
India,Forest,Forest,Forest,0,0,0,0,0,0,0,0,0

add CO2 tag,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,
3010,,,,,,,,,,,,
,,,,CO2,,,,,,,,
region,ForestSupplySector,ForestSupplySubsector,ForestProductionTechnology,1975,1990,2005,2020,2035,2050,2065,2080,2095
ALL,Forest,Forest,Forest,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2,CO2


Forest Demand Sector assumptions,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,
40,,,,,,,,,,,,
,,base-service,,,2020 fillout,2020 fillout,,,,,,
region,ForestDemandSector,1975,1990,2005,price-elasticity,income-elasticity,,,,,,
