INPUT_TABLE
Variable ID
LN1_UnmgdAllocation

region,LandAllocatorRoot,LandNode1,UnmanagedLandLeaf1,year,allocation
Australia_NZ,root,ProtectedUnmanagedPastureAEZ01,ProtectedUnmanagedPastureAEZ01,1990,448.605981
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ01,ProtectedUnmanagedPastureAEZ01,1990,0
China,root,ProtectedUnmanagedPastureAEZ01,ProtectedUnmanagedPastureAEZ01,1990,0
Middle East,root,ProtectedUnmanagedPastureAEZ01,ProtectedUnmanagedPastureAEZ01,1990,582.524532
Africa,root,ProtectedUnmanagedPastureAEZ01,ProtectedUnmanagedPastureAEZ01,1990,1530.644895
Latin America,root,ProtectedUnmanagedPastureAEZ01,ProtectedUnmanagedPastureAEZ01,1990,49.704813
Southeast Asia,root,ProtectedUnmanagedPastureAEZ01,ProtectedUnmanagedPastureAEZ01,1990,4.371165
Eastern Europe,root,ProtectedUnmanagedPastureAEZ01,ProtectedUnmanagedPastureAEZ01,1990,0
Korea,root,ProtectedUnmanagedPastureAEZ01,ProtectedUnmanagedPastureAEZ01,1990,0
India,root,ProtectedUnmanagedPastureAEZ01,ProtectedUnmanagedPastureAEZ01,1990,1.683288
USA,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,1990,0
Canada,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,1990,0
Western Europe,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,1990,0
Japan,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,1990,0
Australia_NZ,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,1990,337.792869
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,1990,0
China,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,1990,0
Middle East,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,1990,0.054243
Africa,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,1990,835.815897
Latin America,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,1990,49.397805
Southeast Asia,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,1990,0
Eastern Europe,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,1990,0
Korea,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,1990,0
India,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,1990,4.01697
USA,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,1990,0
Canada,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,1990,0
Western Europe,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,1990,0
Japan,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,1990,0
Australia_NZ,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,1990,179.849007
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,1990,0
China,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,1990,0
Middle East,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,1990,0.169686
Africa,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,1990,1048.759911
Latin America,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,1990,164.627802
Southeast Asia,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,1990,0.101853
Eastern Europe,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,1990,0
Korea,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,1990,0
India,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,1990,14.211999
USA,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,1990,0
Canada,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,1990,0
Western Europe,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,1990,0.028764
Japan,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,1990,0
Australia_NZ,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,1990,36.076653
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,1990,0
China,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,1990,1.338597
Middle East,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,1990,0
Africa,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,1990,1290.144996
Latin America,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,1990,353.419767
Southeast Asia,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,1990,9.383562
Eastern Europe,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,1990,0
Korea,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,1990,0
India,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,1990,4.235166
USA,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1990,0
Canada,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1990,0
Western Europe,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1990,0
Japan,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1990,0
Australia_NZ,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1990,1.858887
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1990,0
China,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1990,7.063452
Middle East,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1990,0
Africa,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1990,560.631393
Latin America,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1990,1021.030425
Southeast Asia,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1990,11.709828
Eastern Europe,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1990,0
Korea,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1990,0
India,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,1990,1.108053
USA,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1990,0
Canada,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1990,0
Western Europe,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1990,0
Japan,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1990,0
Australia_NZ,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1990,3.670677
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1990,0
China,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1990,20.294127
Middle East,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1990,0
Africa,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1990,338.400306
Latin America,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1990,625.98492
Southeast Asia,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1990,85.376655
Eastern Europe,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1990,0
Korea,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1990,0
India,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,1990,0.824544
USA,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1990,1176.76854
Canada,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1990,25.178571
Western Europe,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1990,0.33525
Japan,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1990,0
Australia_NZ,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1990,2231.065728
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1990,1094.534793
China,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1990,1180.874457
Middle East,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1990,865.235988
Africa,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1990,1118.174553
Latin America,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1990,779.479263
Southeast Asia,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1990,70.946883
Eastern Europe,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1990,0
Korea,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1990,0
India,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,1990,5.536035
USA,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1990,366.197067
Canada,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1990,10.365705
Western Europe,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1990,56.990916
Japan,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1990,0
Australia_NZ,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1990,180.936711
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1990,354.107943
China,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1990,498.181212
Middle East,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1990,256.445784
Africa,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1990,463.992921
Latin America,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1990,265.933188
Southeast Asia,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1990,129.996531
Eastern Europe,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1990,2.538756
Korea,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1990,0
India,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,1990,3.653262
USA,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1990,59.600016
Canada,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1990,18.071271
Western Europe,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1990,80.108037
Japan,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1990,0.014157
Australia_NZ,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1990,87.227523
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1990,153.016173
China,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1990,117.447687
Middle East,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1990,37.989117
Africa,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1990,416.887371
Latin America,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1990,157.353669
Southeast Asia,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1990,4.538691
Eastern Europe,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1990,22.301919
Korea,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1990,0
India,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,1990,1.889316
USA,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1990,175.385025
Canada,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1990,10.753344
Western Europe,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1990,166.7376
Japan,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1990,0.240102
Australia_NZ,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1990,50.223807
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1990,187.928118
China,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1990,80.322471
Middle East,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1990,1.131858
Africa,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1990,165.482145
Latin America,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1990,103.581981
Southeast Asia,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1990,2.573235
Eastern Europe,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1990,103.574682
Korea,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1990,0.099063
India,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,1990,5.498919
USA,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1990,167.137488
Canada,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1990,0.040878
Western Europe,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1990,132.497019
Japan,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1990,0.103158
Australia_NZ,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1990,67.596957
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1990,1.796103
China,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1990,197.461233
Middle East,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1990,0
Africa,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1990,34.309026
Latin America,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1990,85.785372
Southeast Asia,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1990,8.795979
Eastern Europe,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1990,24.054993
Korea,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1990,0.123543
India,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,1990,2.291625
USA,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1990,82.112553
Canada,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1990,0
Western Europe,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1990,40.264632
Japan,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1990,0.027999
Australia_NZ,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1990,87.225453
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1990,0.879228
China,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1990,270.690876
Middle East,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1990,0
Africa,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1990,2.041632
Latin America,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1990,535.88106
Southeast Asia,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1990,6.100632
Eastern Europe,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1990,1.681029
Korea,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1990,0
India,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,1990,1.109691
USA,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,1990,51.66261
Canada,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,1990,10.230669
Western Europe,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,1990,1.001979
Japan,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,1990,0
Australia_NZ,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,1990,0
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,1990,619.015509
China,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,1990,891.019647
Middle East,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,1990,0
Africa,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,1990,0
Latin America,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,1990,113.882724
Southeast Asia,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,1990,27.592326
Eastern Europe,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,1990,0
Korea,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,1990,0
India,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,1990,2.009007
USA,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,1990,11.728539
Canada,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,1990,4.359708
Western Europe,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,1990,18.316008
Japan,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,1990,0
Australia_NZ,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,1990,0
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,1990,163.433124
China,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,1990,857.337669
Middle East,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,1990,0
Africa,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,1990,0
Latin America,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,1990,66.41721
Southeast Asia,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,1990,14.319198
Eastern Europe,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,1990,0
Korea,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,1990,0
India,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,1990,3.265137
USA,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,1990,3.457269
Canada,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,1990,34.829973
Western Europe,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,1990,22.524327
Japan,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,1990,0.007875
Australia_NZ,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,1990,5.407056
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,1990,178.811775
China,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,1990,340.534575
Middle East,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,1990,0
Africa,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,1990,0
Latin America,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,1990,32.652459
Southeast Asia,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,1990,2.721186
Eastern Europe,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,1990,1.217448
Korea,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,1990,0
India,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,1990,1.844208
USA,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,1990,1.46025
Canada,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,1990,2.590398
Western Europe,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,1990,17.72649
Japan,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,1990,0
Australia_NZ,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,1990,26.785917
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,1990,3.14802
China,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,1990,90.626328
Middle East,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,1990,0
Africa,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,1990,0
Latin America,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,1990,18.774036
Southeast Asia,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,1990,1.877112
Eastern Europe,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,1990,1.121517
Korea,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,1990,0
India,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,1990,1.219554
USA,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,1990,0
Canada,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,1990,0
Western Europe,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,1990,0
Japan,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,1990,0
Australia_NZ,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,1990,5.375457
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,1990,0
China,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,1990,3.470922
Middle East,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,1990,0
Africa,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,1990,0
Latin America,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,1990,1.854558
Southeast Asia,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,1990,0
Eastern Europe,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,1990,0
Korea,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,1990,0
India,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,1990,0
USA,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,1990,0
Canada,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,1990,0
Western Europe,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,1990,0
Japan,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,1990,0
Australia_NZ,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,1990,0
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,1990,0
China,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,1990,0
Middle East,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,1990,0
Africa,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,1990,0
Latin America,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,1990,0.839502
Southeast Asia,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,1990,0
Eastern Europe,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,1990,0
Korea,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,1990,0
India,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,1990,0
USA,root,ProtectedUnmanagedPastureAEZ01,ProtectedUnmanagedPastureAEZ01,2005,0
Canada,root,ProtectedUnmanagedPastureAEZ01,ProtectedUnmanagedPastureAEZ01,2005,0
Western Europe,root,ProtectedUnmanagedPastureAEZ01,ProtectedUnmanagedPastureAEZ01,2005,0
Japan,root,ProtectedUnmanagedPastureAEZ01,ProtectedUnmanagedPastureAEZ01,2005,0
Australia_NZ,root,ProtectedUnmanagedPastureAEZ01,ProtectedUnmanagedPastureAEZ01,2005,421.888968
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ01,ProtectedUnmanagedPastureAEZ01,2005,0
China,root,ProtectedUnmanagedPastureAEZ01,ProtectedUnmanagedPastureAEZ01,2005,0
Middle East,root,ProtectedUnmanagedPastureAEZ01,ProtectedUnmanagedPastureAEZ01,2005,596.813679
Africa,root,ProtectedUnmanagedPastureAEZ01,ProtectedUnmanagedPastureAEZ01,2005,1369.394712
Latin America,root,ProtectedUnmanagedPastureAEZ01,ProtectedUnmanagedPastureAEZ01,2005,48.26466
