INPUT_TABLE
Variable ID
LN1_UnmgdAllocation

region,LandAllocatorRoot,LandNode1,UnmanagedLandLeaf1,year,allocation
China,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1975,0.07543
Middle East,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1975,0
Africa,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1975,0.17915
Latin America,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1975,3.19348
Southeast Asia,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1975,0.21659
Eastern Europe,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1975,0
Korea,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1975,0
India,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1975,1.46735
USA,root,TundraAEZ10,TundraAEZ10,1975,0
Canada,root,TundraAEZ10,TundraAEZ10,1975,0
Western Europe,root,TundraAEZ10,TundraAEZ10,1975,0.34377
Japan,root,TundraAEZ10,TundraAEZ10,1975,0.12724
Australia_NZ,root,TundraAEZ10,TundraAEZ10,1975,0
Former Soviet Union,root,TundraAEZ10,TundraAEZ10,1975,5.6659
China,root,TundraAEZ10,TundraAEZ10,1975,0.93799
Middle East,root,TundraAEZ10,TundraAEZ10,1975,0
Africa,root,TundraAEZ10,TundraAEZ10,1975,0
Latin America,root,TundraAEZ10,TundraAEZ10,1975,1.54768
Southeast Asia,root,TundraAEZ10,TundraAEZ10,1975,0.78323
Eastern Europe,root,TundraAEZ10,TundraAEZ10,1975,0
Korea,root,TundraAEZ10,TundraAEZ10,1975,0
India,root,TundraAEZ10,TundraAEZ10,1975,1.48516
USA,root,UrbanLandAEZ10,UrbanLandAEZ10,1975,32.99988
Canada,root,UrbanLandAEZ10,UrbanLandAEZ10,1975,2.04525
Western Europe,root,UrbanLandAEZ10,UrbanLandAEZ10,1975,17.94461
Japan,root,UrbanLandAEZ10,UrbanLandAEZ10,1975,1.12581
Australia_NZ,root,UrbanLandAEZ10,UrbanLandAEZ10,1975,0.61076
Former Soviet Union,root,UrbanLandAEZ10,UrbanLandAEZ10,1975,9.93287
China,root,UrbanLandAEZ10,UrbanLandAEZ10,1975,1.98523
Middle East,root,UrbanLandAEZ10,UrbanLandAEZ10,1975,0.3169
Africa,root,UrbanLandAEZ10,UrbanLandAEZ10,1975,1.48161
Latin America,root,UrbanLandAEZ10,UrbanLandAEZ10,1975,2.54867
Southeast Asia,root,UrbanLandAEZ10,UrbanLandAEZ10,1975,0.25201
Eastern Europe,root,UrbanLandAEZ10,UrbanLandAEZ10,1975,9.6521
Korea,root,UrbanLandAEZ10,UrbanLandAEZ10,1975,0.30105
India,root,UrbanLandAEZ10,UrbanLandAEZ10,1975,0.12065
USA,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1975,0
Canada,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1975,0
Western Europe,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1975,0.02729
Japan,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1975,0
Australia_NZ,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1975,0
Former Soviet Union,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1975,0
China,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1975,0.34095
Middle East,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1975,0
Africa,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1975,0
Latin America,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1975,0.43697
Southeast Asia,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1975,0.15913
Eastern Europe,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1975,0
Korea,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1975,0
India,root,RockIceDesertAEZ11,RockIceDesertAEZ11,1975,0
USA,root,TundraAEZ11,TundraAEZ11,1975,0.03907
Canada,root,TundraAEZ11,TundraAEZ11,1975,0
Western Europe,root,TundraAEZ11,TundraAEZ11,1975,0.17246
Japan,root,TundraAEZ11,TundraAEZ11,1975,0
Australia_NZ,root,TundraAEZ11,TundraAEZ11,1975,0
Former Soviet Union,root,TundraAEZ11,TundraAEZ11,1975,0.16665
China,root,TundraAEZ11,TundraAEZ11,1975,0.47369
Middle East,root,TundraAEZ11,TundraAEZ11,1975,0
Africa,root,TundraAEZ11,TundraAEZ11,1975,0
Latin America,root,TundraAEZ11,TundraAEZ11,1975,3.76568
Southeast Asia,root,TundraAEZ11,TundraAEZ11,1975,0.38434
Eastern Europe,root,TundraAEZ11,TundraAEZ11,1975,0
Korea,root,TundraAEZ11,TundraAEZ11,1975,0
India,root,TundraAEZ11,TundraAEZ11,1975,0
USA,root,UrbanLandAEZ11,UrbanLandAEZ11,1975,28.09207
Canada,root,UrbanLandAEZ11,UrbanLandAEZ11,1975,0.19619
Western Europe,root,UrbanLandAEZ11,UrbanLandAEZ11,1975,25.88994
Japan,root,UrbanLandAEZ11,UrbanLandAEZ11,1975,4.64911
Australia_NZ,root,UrbanLandAEZ11,UrbanLandAEZ11,1975,1.78602
Former Soviet Union,root,UrbanLandAEZ11,UrbanLandAEZ11,1975,0.13706
China,root,UrbanLandAEZ11,UrbanLandAEZ11,1975,2.23319
Middle East,root,UrbanLandAEZ11,UrbanLandAEZ11,1975,0
Africa,root,UrbanLandAEZ11,UrbanLandAEZ11,1975,0.08228
Latin America,root,UrbanLandAEZ11,UrbanLandAEZ11,1975,0.30641
Southeast Asia,root,UrbanLandAEZ11,UrbanLandAEZ11,1975,0.1112
Eastern Europe,root,UrbanLandAEZ11,UrbanLandAEZ11,1975,1.01873
Korea,root,UrbanLandAEZ11,UrbanLandAEZ11,1975,0.61349
India,root,UrbanLandAEZ11,UrbanLandAEZ11,1975,0.07125
USA,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1975,0
Canada,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1975,0
Western Europe,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1975,0
Japan,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1975,0
Australia_NZ,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1975,0.04501
Former Soviet Union,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1975,0
China,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1975,0.08059
Middle East,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1975,0
Africa,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1975,0
Latin America,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1975,0.79943
Southeast Asia,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1975,0
Eastern Europe,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1975,0
Korea,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1975,0
India,root,RockIceDesertAEZ12,RockIceDesertAEZ12,1975,0
USA,root,TundraAEZ12,TundraAEZ12,1975,0
Canada,root,TundraAEZ12,TundraAEZ12,1975,0
Western Europe,root,TundraAEZ12,TundraAEZ12,1975,0
Japan,root,TundraAEZ12,TundraAEZ12,1975,0
Australia_NZ,root,TundraAEZ12,TundraAEZ12,1975,0
Former Soviet Union,root,TundraAEZ12,TundraAEZ12,1975,0.04737
China,root,TundraAEZ12,TundraAEZ12,1975,0.07357
Middle East,root,TundraAEZ12,TundraAEZ12,1975,0
Africa,root,TundraAEZ12,TundraAEZ12,1975,0
Latin America,root,TundraAEZ12,TundraAEZ12,1975,2.22846
Southeast Asia,root,TundraAEZ12,TundraAEZ12,1975,0.21736
Eastern Europe,root,TundraAEZ12,TundraAEZ12,1975,0
Korea,root,TundraAEZ12,TundraAEZ12,1975,0
India,root,TundraAEZ12,TundraAEZ12,1975,0
USA,root,UrbanLandAEZ12,UrbanLandAEZ12,1975,12.78924
Canada,root,UrbanLandAEZ12,UrbanLandAEZ12,1975,0
Western Europe,root,UrbanLandAEZ12,UrbanLandAEZ12,1975,1.98385
Japan,root,UrbanLandAEZ12,UrbanLandAEZ12,1975,3.05281
Australia_NZ,root,UrbanLandAEZ12,UrbanLandAEZ12,1975,2.55417
Former Soviet Union,root,UrbanLandAEZ12,UrbanLandAEZ12,1975,0.0554
China,root,UrbanLandAEZ12,UrbanLandAEZ12,1975,6.42829
Middle East,root,UrbanLandAEZ12,UrbanLandAEZ12,1975,0
Africa,root,UrbanLandAEZ12,UrbanLandAEZ12,1975,0.00467
Latin America,root,UrbanLandAEZ12,UrbanLandAEZ12,1975,5.47212
Southeast Asia,root,UrbanLandAEZ12,UrbanLandAEZ12,1975,0.12209
Eastern Europe,root,UrbanLandAEZ12,UrbanLandAEZ12,1975,0.00404
Korea,root,UrbanLandAEZ12,UrbanLandAEZ12,1975,0
India,root,UrbanLandAEZ12,UrbanLandAEZ12,1975,0.04125
USA,root,RockIceDesertAEZ13,RockIceDesertAEZ13,1975,5.04507
Canada,root,RockIceDesertAEZ13,RockIceDesertAEZ13,1975,218.66327
Western Europe,root,RockIceDesertAEZ13,RockIceDesertAEZ13,1975,1.50188
Japan,root,RockIceDesertAEZ13,RockIceDesertAEZ13,1975,0
Australia_NZ,root,RockIceDesertAEZ13,RockIceDesertAEZ13,1975,0
Former Soviet Union,root,RockIceDesertAEZ13,RockIceDesertAEZ13,1975,89.17676
China,root,RockIceDesertAEZ13,RockIceDesertAEZ13,1975,258.84433
Middle East,root,RockIceDesertAEZ13,RockIceDesertAEZ13,1975,0
Africa,root,RockIceDesertAEZ13,RockIceDesertAEZ13,1975,0
Latin America,root,RockIceDesertAEZ13,RockIceDesertAEZ13,1975,150.08443
Southeast Asia,root,RockIceDesertAEZ13,RockIceDesertAEZ13,1975,21.94873
Eastern Europe,root,RockIceDesertAEZ13,RockIceDesertAEZ13,1975,0
Korea,root,RockIceDesertAEZ13,RockIceDesertAEZ13,1975,0
India,root,RockIceDesertAEZ13,RockIceDesertAEZ13,1975,11.005
USA,root,TundraAEZ13,TundraAEZ13,1975,61.77338
Canada,root,TundraAEZ13,TundraAEZ13,1975,1023.76489
Western Europe,root,TundraAEZ13,TundraAEZ13,1975,0.96251
Japan,root,TundraAEZ13,TundraAEZ13,1975,0
Australia_NZ,root,TundraAEZ13,TundraAEZ13,1975,0
Former Soviet Union,root,TundraAEZ13,TundraAEZ13,1975,264.76297
China,root,TundraAEZ13,TundraAEZ13,1975,334.91613
Middle East,root,TundraAEZ13,TundraAEZ13,1975,0
Africa,root,TundraAEZ13,TundraAEZ13,1975,0
Latin America,root,TundraAEZ13,TundraAEZ13,1975,58.33182
Southeast Asia,root,TundraAEZ13,TundraAEZ13,1975,16.55534
Eastern Europe,root,TundraAEZ13,TundraAEZ13,1975,0
Korea,root,TundraAEZ13,TundraAEZ13,1975,0
India,root,TundraAEZ13,TundraAEZ13,1975,5.71745
USA,root,UrbanLandAEZ13,UrbanLandAEZ13,1975,0.0182
Canada,root,UrbanLandAEZ13,UrbanLandAEZ13,1975,0.01808
Western Europe,root,UrbanLandAEZ13,UrbanLandAEZ13,1975,0.00237
Japan,root,UrbanLandAEZ13,UrbanLandAEZ13,1975,0
Australia_NZ,root,UrbanLandAEZ13,UrbanLandAEZ13,1975,0
Former Soviet Union,root,UrbanLandAEZ13,UrbanLandAEZ13,1975,1.04814
China,root,UrbanLandAEZ13,UrbanLandAEZ13,1975,0.01337
Middle East,root,UrbanLandAEZ13,UrbanLandAEZ13,1975,0
Africa,root,UrbanLandAEZ13,UrbanLandAEZ13,1975,0
Latin America,root,UrbanLandAEZ13,UrbanLandAEZ13,1975,0.0121
Southeast Asia,root,UrbanLandAEZ13,UrbanLandAEZ13,1975,0.00881
Eastern Europe,root,UrbanLandAEZ13,UrbanLandAEZ13,1975,0
Korea,root,UrbanLandAEZ13,UrbanLandAEZ13,1975,0
India,root,UrbanLandAEZ13,UrbanLandAEZ13,1975,6e-05
USA,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,13.01787
Canada,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,5.29393
Western Europe,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,16.06129
Japan,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,0
Australia_NZ,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,0
Former Soviet Union,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,26.48011
China,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,10.08165
Middle East,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,0
Africa,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,0
Latin America,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,13.26501
Southeast Asia,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,6.70761
Eastern Europe,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,0
Korea,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,0
India,root,RockIceDesertAEZ14,RockIceDesertAEZ14,1975,18.59518
USA,root,TundraAEZ14,TundraAEZ14,1975,142.45523
Canada,root,TundraAEZ14,TundraAEZ14,1975,935.12328
Western Europe,root,TundraAEZ14,TundraAEZ14,1975,67.00759
Japan,root,TundraAEZ14,TundraAEZ14,1975,0
Australia_NZ,root,TundraAEZ14,TundraAEZ14,1975,0
Former Soviet Union,root,TundraAEZ14,TundraAEZ14,1975,1743.0161
China,root,TundraAEZ14,TundraAEZ14,1975,279.31669
Middle East,root,TundraAEZ14,TundraAEZ14,1975,0
Africa,root,TundraAEZ14,TundraAEZ14,1975,0
Latin America,root,TundraAEZ14,TundraAEZ14,1975,31.81092
Southeast Asia,root,TundraAEZ14,TundraAEZ14,1975,19.40598
Eastern Europe,root,TundraAEZ14,TundraAEZ14,1975,0
Korea,root,TundraAEZ14,TundraAEZ14,1975,0
India,root,TundraAEZ14,TundraAEZ14,1975,10.13471
USA,root,UrbanLandAEZ14,UrbanLandAEZ14,1975,0.03799
Canada,root,UrbanLandAEZ14,UrbanLandAEZ14,1975,0.01578
Western Europe,root,UrbanLandAEZ14,UrbanLandAEZ14,1975,0.10087
Japan,root,UrbanLandAEZ14,UrbanLandAEZ14,1975,0
Australia_NZ,root,UrbanLandAEZ14,UrbanLandAEZ14,1975,0
Former Soviet Union,root,UrbanLandAEZ14,UrbanLandAEZ14,1975,1.03231
China,root,UrbanLandAEZ14,UrbanLandAEZ14,1975,0.05093
Middle East,root,UrbanLandAEZ14,UrbanLandAEZ14,1975,0
Africa,root,UrbanLandAEZ14,UrbanLandAEZ14,1975,0
Latin America,root,UrbanLandAEZ14,UrbanLandAEZ14,1975,0.0194
Southeast Asia,root,UrbanLandAEZ14,UrbanLandAEZ14,1975,0.00616
Eastern Europe,root,UrbanLandAEZ14,UrbanLandAEZ14,1975,0
Korea,root,UrbanLandAEZ14,UrbanLandAEZ14,1975,0
India,root,UrbanLandAEZ14,UrbanLandAEZ14,1975,0
USA,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,4.82499
Canada,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,2.20741
Western Europe,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,2.04366
Japan,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,0
Australia_NZ,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,0.34641
Former Soviet Union,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,0.76657
China,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,3.10122
Middle East,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,0
Africa,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,0
Latin America,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,3.35696
Southeast Asia,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,0.62906
Eastern Europe,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,0
Korea,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,0
India,root,RockIceDesertAEZ15,RockIceDesertAEZ15,1975,1.90361
USA,root,TundraAEZ15,TundraAEZ15,1975,35.97745
Canada,root,TundraAEZ15,TundraAEZ15,1975,36.89221
Western Europe,root,TundraAEZ15,TundraAEZ15,1975,22.76662
Japan,root,TundraAEZ15,TundraAEZ15,1975,0
Australia_NZ,root,TundraAEZ15,TundraAEZ15,1975,0.12175
Former Soviet Union,root,TundraAEZ15,TundraAEZ15,1975,54.18939
China,root,TundraAEZ15,TundraAEZ15,1975,105.18135
Middle East,root,TundraAEZ15,TundraAEZ15,1975,0
Africa,root,TundraAEZ15,TundraAEZ15,1975,0
Latin America,root,TundraAEZ15,TundraAEZ15,1975,28.65789
Southeast Asia,root,TundraAEZ15,TundraAEZ15,1975,3.79814
Eastern Europe,root,TundraAEZ15,TundraAEZ15,1975,0
Korea,root,TundraAEZ15,TundraAEZ15,1975,0
India,root,TundraAEZ15,TundraAEZ15,1975,2.21693
USA,root,UrbanLandAEZ15,UrbanLandAEZ15,1975,0.10086
Canada,root,UrbanLandAEZ15,UrbanLandAEZ15,1975,0.2543
Western Europe,root,UrbanLandAEZ15,UrbanLandAEZ15,1975,1.16055
Japan,root,UrbanLandAEZ15,UrbanLandAEZ15,1975,0
Australia_NZ,root,UrbanLandAEZ15,UrbanLandAEZ15,1975,0.00018
Former Soviet Union,root,UrbanLandAEZ15,UrbanLandAEZ15,1975,3.24019
China,root,UrbanLandAEZ15,UrbanLandAEZ15,1975,0.04655
Middle East,root,UrbanLandAEZ15,UrbanLandAEZ15,1975,0
Africa,root,UrbanLandAEZ15,UrbanLandAEZ15,1975,0
Latin America,root,UrbanLandAEZ15,UrbanLandAEZ15,1975,0.13414
Southeast Asia,root,UrbanLandAEZ15,UrbanLandAEZ15,1975,0
Eastern Europe,root,UrbanLandAEZ15,UrbanLandAEZ15,1975,0.04338
Korea,root,UrbanLandAEZ15,UrbanLandAEZ15,1975,0
India,root,UrbanLandAEZ15,UrbanLandAEZ15,1975,0
USA,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0.01873
Canada,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0
Western Europe,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0.02757
Japan,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0
Australia_NZ,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0
Former Soviet Union,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0
China,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0.83998
Middle East,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0
Africa,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0
Latin America,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,2.59191
Southeast Asia,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0
Eastern Europe,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0
Korea,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0
India,root,RockIceDesertAEZ16,RockIceDesertAEZ16,1975,0.77786
USA,root,TundraAEZ16,TundraAEZ16,1975,0.17491
Canada,root,TundraAEZ16,TundraAEZ16,1975,0.30104
Western Europe,root,TundraAEZ16,TundraAEZ16,1975,0.52
Japan,root,TundraAEZ16,TundraAEZ16,1975,0
Australia_NZ,root,TundraAEZ16,TundraAEZ16,1975,0.07746
Former Soviet Union,root,TundraAEZ16,TundraAEZ16,1975,0.14619
China,root,TundraAEZ16,TundraAEZ16,1975,5.45303
Middle East,root,TundraAEZ16,TundraAEZ16,1975,0
Africa,root,TundraAEZ16,TundraAEZ16,1975,0
Latin America,root,TundraAEZ16,TundraAEZ16,1975,10.9436
Southeast Asia,root,TundraAEZ16,TundraAEZ16,1975,0.6084
Eastern Europe,root,TundraAEZ16,TundraAEZ16,1975,0
Korea,root,TundraAEZ16,TundraAEZ16,1975,0
India,root,TundraAEZ16,TundraAEZ16,1975,0.28317
USA,root,UrbanLandAEZ16,UrbanLandAEZ16,1975,0.00494
Canada,root,UrbanLandAEZ16,UrbanLandAEZ16,1975,0.04859
Western Europe,root,UrbanLandAEZ16,UrbanLandAEZ16,1975,0.20595
Japan,root,UrbanLandAEZ16,UrbanLandAEZ16,1975,0
Australia_NZ,root,UrbanLandAEZ16,UrbanLandAEZ16,1975,0.00862
Former Soviet Union,root,UrbanLandAEZ16,UrbanLandAEZ16,1975,0.02159
China,root,UrbanLandAEZ16,UrbanLandAEZ16,1975,0.01203
Middle East,root,UrbanLandAEZ16,UrbanLandAEZ16,1975,0
Africa,root,UrbanLandAEZ16,UrbanLandAEZ16,1975,0
Latin America,root,UrbanLandAEZ16,UrbanLandAEZ16,1975,0.03544
Southeast Asia,root,UrbanLandAEZ16,UrbanLandAEZ16,1975,0.00051
Eastern Europe,root,UrbanLandAEZ16,UrbanLandAEZ16,1975,0.01904
Korea,root,UrbanLandAEZ16,UrbanLandAEZ16,1975,0
India,root,UrbanLandAEZ16,UrbanLandAEZ16,1975,0
USA,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1975,0
Canada,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1975,0
Western Europe,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1975,0
Japan,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1975,0
Australia_NZ,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1975,0
Former Soviet Union,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1975,0
China,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1975,0
Middle East,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1975,0
Africa,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1975,0
Latin America,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1975,0.34371
Southeast Asia,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1975,0
Eastern Europe,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1975,0
Korea,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1975,0
India,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1975,0
USA,root,TundraAEZ17,TundraAEZ17,1975,0
Canada,root,TundraAEZ17,TundraAEZ17,1975,0
Western Europe,root,TundraAEZ17,TundraAEZ17,1975,0
Japan,root,TundraAEZ17,TundraAEZ17,1975,0
Australia_NZ,root,TundraAEZ17,TundraAEZ17,1975,0
Former Soviet Union,root,TundraAEZ17,TundraAEZ17,1975,0
China,root,TundraAEZ17,TundraAEZ17,1975,0
Middle East,root,TundraAEZ17,TundraAEZ17,1975,0
Africa,root,TundraAEZ17,TundraAEZ17,1975,0
Latin America,root,TundraAEZ17,TundraAEZ17,1975,0
Southeast Asia,root,TundraAEZ17,TundraAEZ17,1975,0
Eastern Europe,root,TundraAEZ17,TundraAEZ17,1975,0
Korea,root,TundraAEZ17,TundraAEZ17,1975,0
India,root,TundraAEZ17,TundraAEZ17,1975,0
USA,root,UrbanLandAEZ17,UrbanLandAEZ17,1975,0
Canada,root,UrbanLandAEZ17,UrbanLandAEZ17,1975,0
Western Europe,root,UrbanLandAEZ17,UrbanLandAEZ17,1975,0
Japan,root,UrbanLandAEZ17,UrbanLandAEZ17,1975,0
Australia_NZ,root,UrbanLandAEZ17,UrbanLandAEZ17,1975,0.00042
Former Soviet Union,root,UrbanLandAEZ17,UrbanLandAEZ17,1975,0
China,root,UrbanLandAEZ17,UrbanLandAEZ17,1975,0
Middle East,root,UrbanLandAEZ17,UrbanLandAEZ17,1975,0
Africa,root,UrbanLandAEZ17,UrbanLandAEZ17,1975,0
Latin America,root,UrbanLandAEZ17,UrbanLandAEZ17,1975,0
Southeast Asia,root,UrbanLandAEZ17,UrbanLandAEZ17,1975,0
Eastern Europe,root,UrbanLandAEZ17,UrbanLandAEZ17,1975,0
Korea,root,UrbanLandAEZ17,UrbanLandAEZ17,1975,0
India,root,UrbanLandAEZ17,UrbanLandAEZ17,1975,0
USA,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1975,0
Canada,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1975,0
Western Europe,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1975,0
Japan,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1975,0
Australia_NZ,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1975,0
Former Soviet Union,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1975,0
China,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1975,0
Middle East,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1975,0
Africa,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1975,0
Latin America,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1975,0
Southeast Asia,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1975,0
Eastern Europe,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1975,0
Korea,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1975,0
India,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1975,0
USA,root,TundraAEZ18,TundraAEZ18,1975,0
Canada,root,TundraAEZ18,TundraAEZ18,1975,0
Western Europe,root,TundraAEZ18,TundraAEZ18,1975,0
Japan,root,TundraAEZ18,TundraAEZ18,1975,0
Australia_NZ,root,TundraAEZ18,TundraAEZ18,1975,0
Former Soviet Union,root,TundraAEZ18,TundraAEZ18,1975,0
China,root,TundraAEZ18,TundraAEZ18,1975,0
Middle East,root,TundraAEZ18,TundraAEZ18,1975,0
Africa,root,TundraAEZ18,TundraAEZ18,1975,0
Latin America,root,TundraAEZ18,TundraAEZ18,1975,0
Southeast Asia,root,TundraAEZ18,TundraAEZ18,1975,0
Eastern Europe,root,TundraAEZ18,TundraAEZ18,1975,0
Korea,root,TundraAEZ18,TundraAEZ18,1975,0
India,root,TundraAEZ18,TundraAEZ18,1975,0
USA,root,UrbanLandAEZ18,UrbanLandAEZ18,1975,0
Canada,root,UrbanLandAEZ18,UrbanLandAEZ18,1975,0
Western Europe,root,UrbanLandAEZ18,UrbanLandAEZ18,1975,0
Japan,root,UrbanLandAEZ18,UrbanLandAEZ18,1975,0
Australia_NZ,root,UrbanLandAEZ18,UrbanLandAEZ18,1975,0
Former Soviet Union,root,UrbanLandAEZ18,UrbanLandAEZ18,1975,0
China,root,UrbanLandAEZ18,UrbanLandAEZ18,1975,0
Middle East,root,UrbanLandAEZ18,UrbanLandAEZ18,1975,0
Africa,root,UrbanLandAEZ18,UrbanLandAEZ18,1975,0
Latin America,root,UrbanLandAEZ18,UrbanLandAEZ18,1975,0
Southeast Asia,root,UrbanLandAEZ18,UrbanLandAEZ18,1975,0
Eastern Europe,root,UrbanLandAEZ18,UrbanLandAEZ18,1975,0
Korea,root,UrbanLandAEZ18,UrbanLandAEZ18,1975,0
India,root,UrbanLandAEZ18,UrbanLandAEZ18,1975,0
USA,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1990,0
Canada,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1990,0
Western Europe,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1990,0
Japan,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1990,0
Australia_NZ,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1990,2.24719
Former Soviet Union,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1990,0
China,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1990,0
Middle East,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1990,1014.99143
Africa,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1990,3687.68474
Latin America,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1990,60.72868
Southeast Asia,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1990,28.63134
Eastern Europe,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1990,0
