INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,
,,logit-exponent,,,,,,,,,,,,,,,,,,,,
region,LandAllocatorRoot,1975 fillout,,,,,,,,,,,,,,,,,,,,
ALL,root,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,
,,,,1975,,,,,,,,,,,,,,1990,,,,
region,LandAllocatorRoot,landAllocation,,A,B,C1,C2,,,,,,,,,,,A,B,C1,C2,
USA,root,9089.77,,430.0565419,2396.134692,5194.128873,1069.453971,9089.774078,,,,,,,1,,,460.201512,2380.948596,5150.972046,1097.651924,9089.774078
Canada,root,9139.48,,2506.080204,156.3672361,6225.787635,251.2480691,9139.483144,,,,,,,2,,,2507.40867,155.4625225,6213.177006,263.4349455,9139.483144
Western Europe,root,4175.97,,180.7071743,719.7427046,2308.486535,967.0358617,4175.972275,,,,,,,3,,,198.4551155,693.9571386,2338.152109,945.4084722,4175.972836
Japan,root,324.58,,8.954975275,4.94497825,277.3994688,33.28005744,324.5794798,,,,,,,4,,,10.95384847,2.91836385,279.2122162,31.49505134,324.5794798
Australia_NZ,root,7855.50,,26.20433714,4486.169784,3190.435025,152.6912578,7855.500405,,,,,,,5,,,28.56149639,4258.637176,3394.293803,174.0079293,7855.500405
Former Soviet Union,root,21256.52,,2544.42395,3164.777524,13939.2831,1608.036719,21256.5213,,,,,,,6,,,2544.269698,3257.616647,13872.17802,1582.456934,21256.5213
China,root,11526.72,,2106.227193,4338.519652,4161.691435,920.2796804,11526.71796,,,,,,,7,,,1727.596014,5220.825586,3397.712147,1180.584213,11526.71796
Middle East,root,5139.39,,2279.019387,1593.519405,1066.194867,200.6553114,5139.38897,,,,,,,8,,,2076.77349,1951.024833,896.2840685,215.3065783,5139.38897
Africa,root,29575.87,,8536.548603,8800.24814,10960.49536,1278.577725,29575.86983,,,,,,,9,,,8581.743843,8922.652309,10652.93039,1418.543283,29575.86983
Latin America,root,20076.16,,716.6049449,4932.607654,13649.15686,777.7865488,20076.15601,,,,,,,10,,,716.8126402,5338.973296,13144.13011,876.2399633,20076.15601
Southeast Asia,root,5824.62,,430.8590369,517.7847744,4146.801438,729.1738433,5824.619093,,,,,,,11,,,434.511805,533.4988503,4014.781759,841.826679,5824.619093
Eastern Europe,root,1152.03,,11.73106217,198.6909246,493.7758183,447.8307449,1152.02855,,,,,,,12,,,14.83280952,199.9403585,504.5884151,432.6669668,1152.02855
Korea,root,85.13,,0.914532902,0.24821569,69.88002273,14.08412347,85.12689479,,,,,,,13,,,1.623477459,0.438017354,69.35160524,13.71379474,85.12689479
India,root,3020.13,,146.5784258,112.143412,1591.383722,1170.022962,3020.128522,,,,,,,14,,,150.4022208,104.4091042,1573.557333,1191.761795,3020.130453
,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,
VariableID,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Region,LandAllocatorRoot,soilTimeScale,,,,,,,,,,,,,,,,,,,,
USA,root,50,,,,,,,,,,,,,1,,,,,,,
Canada,root,75,,,,,,,,,,,,,2,,,,,,,
Western Europe,root,50,,,,,,,,,,,,,3,,,,,,,
Japan,root,50,,,,,,,,,,,,,4,,,,,,,
Australia_NZ,root,50,,,,,,,,,,,,,5,,,,,,,
Former Soviet Union,root,75,,,,,,,,,,,,,6,,,,,,,
China,root,50,,,,,,,,,,,,,7,,,,,,,
Middle East,root,50,,,,,,,,,,,,,8,,,,,,,
Africa,root,25,,,,,,,,,,,,,9,,,,,,,
Latin America,root,25,,,,,,,,,,,,,10,,,,,,,
Southeast Asia,root,25,,,,,,,,,,,,,11,,,,,,,
Eastern Europe,root,50,,,,,,,,,,,,,12,,,,,,,
Korea,root,50,,,,,,,,,,,,,13,,,,,,,
India,root,25,,,,,,,,,,,,,14,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Unmanaged land value (1975$/thous km2) and logit exponent,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,
VariableID,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
region,LandAllocatorRoot,LandNode,unManagedLandValue,logit-exponent,,,,,,,,,,,,,,,,,,
USA,root,AgroForestLandAEZ1,0,0.5,,,,,,,,,,,1,AEZ1,,,,,,
USA,root,AgroForestLandAEZ2,0,1,,,,,,,,,,,1,AEZ2,,,,,,
USA,root,AgroForestLandAEZ3,0,1,,,,,,,,,,,1,AEZ3,,,,,,
USA,root,AgroForestLandAEZ4,0,1,,,,,,,,,,,1,AEZ4,,,,,,
USA,root,AgroForestLandAEZ5,0,1,,,,,,,,,,,1,AEZ5,,,,,,
USA,root,AgroForestLandAEZ6,0,1,,,,,,,,,,,1,AEZ6,,,,,,
USA,root,AgroForestLandAEZ7,16211660.54,0.5,,,,,,,,,,,1,AEZ7,,,,,,
USA,root,AgroForestLandAEZ8,11402415.39,1,,,,,,,,,,,1,AEZ8,,,,,,
USA,root,AgroForestLandAEZ9,11679491.93,1,,,,,,,,,,,1,AEZ9,,,,,,
USA,root,AgroForestLandAEZ10,10948989.3,1,,,,,,,,,,,1,AEZ10,,,,,,
USA,root,AgroForestLandAEZ11,9508692.13,1,,,,,,,,,,,1,AEZ11,,,,,,
USA,root,AgroForestLandAEZ12,11024743.46,1,,,,,,,,,,,1,AEZ12,,,,,,
USA,root,AgroForestLandAEZ13,3430897.13,0.5,,,,,,,,,,,1,AEZ13,,,,,,
USA,root,AgroForestLandAEZ14,439695.365,1,,,,,,,,,,,1,AEZ14,,,,,,
USA,root,AgroForestLandAEZ15,93906.73006,1,,,,,,,,,,,1,AEZ15,,,,,,
USA,root,AgroForestLandAEZ16,2517389.687,1,,,,,,,,,,,1,AEZ16,,,,,,
