INPUT_TABLE
Variable ID
LN3_HistUnmgdAllocation

region,LandAllocatorRoot,LandNode1,LandNode2,LandNode3,UnmanagedLandLeaf3,year,allocation
USA,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,GrasslandAEZ14,1750,8.87244
Canada,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,GrasslandAEZ14,1750,23.68031
Western Europe,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,GrasslandAEZ14,1750,13.06009
Japan,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,GrasslandAEZ14,1750,0
Australia_NZ,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,GrasslandAEZ14,1750,0
Former Soviet Union,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,GrasslandAEZ14,1750,804.3414
China,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,GrasslandAEZ14,1750,347.61109
Middle East,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,GrasslandAEZ14,1750,0
Africa,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,GrasslandAEZ14,1750,0
Latin America,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,GrasslandAEZ14,1750,97.37135
Southeast Asia,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,GrasslandAEZ14,1750,15.07752
Eastern Europe,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,GrasslandAEZ14,1750,0
Korea,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,GrasslandAEZ14,1750,0
India,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,GrasslandAEZ14,1750,1.21653
USA,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,OtherArableLandAEZ14,1750,0.00063
Canada,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,OtherArableLandAEZ14,1750,0
Western Europe,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,OtherArableLandAEZ14,1750,0.05898
Japan,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,OtherArableLandAEZ14,1750,0
Australia_NZ,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,OtherArableLandAEZ14,1750,0
Former Soviet Union,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,OtherArableLandAEZ14,1750,2.63866
China,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,OtherArableLandAEZ14,1750,0.06406
Middle East,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,OtherArableLandAEZ14,1750,0
Africa,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,OtherArableLandAEZ14,1750,0
Latin America,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,OtherArableLandAEZ14,1750,0.06694
Southeast Asia,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,OtherArableLandAEZ14,1750,9e-04
Eastern Europe,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,OtherArableLandAEZ14,1750,0
Korea,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,OtherArableLandAEZ14,1750,0
India,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,CropLandAEZ14,OtherArableLandAEZ14,1750,0
USA,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,ShrublandAEZ14,1750,5.72462
Canada,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,ShrublandAEZ14,1750,0.79826
Western Europe,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,ShrublandAEZ14,1750,0.23771
Japan,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,ShrublandAEZ14,1750,0
Australia_NZ,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,ShrublandAEZ14,1750,0
Former Soviet Union,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,ShrublandAEZ14,1750,21.71059
China,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,ShrublandAEZ14,1750,35.87395
Middle East,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,ShrublandAEZ14,1750,0
Africa,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,ShrublandAEZ14,1750,0
Latin America,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,ShrublandAEZ14,1750,4.96012
Southeast Asia,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,ShrublandAEZ14,1750,19.21077
Eastern Europe,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,ShrublandAEZ14,1750,0
Korea,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,ShrublandAEZ14,1750,0
India,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,ShrublandAEZ14,1750,5.55982
USA,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,AllForestLandAEZ14,UnmanagedForestAEZ14,1750,584.16384
Canada,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,AllForestLandAEZ14,UnmanagedForestAEZ14,1750,1928.14591
Western Europe,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,AllForestLandAEZ14,UnmanagedForestAEZ14,1750,169.34264
Japan,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,AllForestLandAEZ14,UnmanagedForestAEZ14,1750,0
Australia_NZ,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,AllForestLandAEZ14,UnmanagedForestAEZ14,1750,0
Former Soviet Union,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,AllForestLandAEZ14,UnmanagedForestAEZ14,1750,4674.10124
China,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,AllForestLandAEZ14,UnmanagedForestAEZ14,1750,39.32787
Middle East,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,AllForestLandAEZ14,UnmanagedForestAEZ14,1750,0
Africa,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,AllForestLandAEZ14,UnmanagedForestAEZ14,1750,0
Latin America,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,AllForestLandAEZ14,UnmanagedForestAEZ14,1750,76.20358
Southeast Asia,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,AllForestLandAEZ14,UnmanagedForestAEZ14,1750,1.38475
Eastern Europe,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,AllForestLandAEZ14,UnmanagedForestAEZ14,1750,0
Korea,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,AllForestLandAEZ14,UnmanagedForestAEZ14,1750,0
India,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,AllForestLandAEZ14,UnmanagedForestAEZ14,1750,0.06912
USA,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,GrasslandAEZ15,1750,33.79444
Canada,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,GrasslandAEZ15,1750,72.01168
Western Europe,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,GrasslandAEZ15,1750,8.60244
Japan,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,GrasslandAEZ15,1750,0.66808
Australia_NZ,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,GrasslandAEZ15,1750,7.0415
Former Soviet Union,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,GrasslandAEZ15,1750,585.20629
China,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,GrasslandAEZ15,1750,188.85419
Middle East,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,GrasslandAEZ15,1750,0
Africa,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,GrasslandAEZ15,1750,0
Latin America,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,GrasslandAEZ15,1750,49.60966
Southeast Asia,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,GrasslandAEZ15,1750,1.84374
Eastern Europe,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,GrasslandAEZ15,1750,0.0506
Korea,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,GrasslandAEZ15,1750,0
India,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,GrasslandAEZ15,1750,4.35339
USA,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,OtherArableLandAEZ15,1750,0.00381
Canada,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,OtherArableLandAEZ15,1750,0
Western Europe,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,OtherArableLandAEZ15,1750,0.63611
Japan,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,OtherArableLandAEZ15,1750,0.00231
Australia_NZ,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,OtherArableLandAEZ15,1750,0.00305
Former Soviet Union,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,OtherArableLandAEZ15,1750,26.9712
China,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,OtherArableLandAEZ15,1750,0.14304
Middle East,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,OtherArableLandAEZ15,1750,0
Africa,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,OtherArableLandAEZ15,1750,0
Latin America,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,OtherArableLandAEZ15,1750,0.4853
Southeast Asia,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,OtherArableLandAEZ15,1750,0
Eastern Europe,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,OtherArableLandAEZ15,1750,0.02283
Korea,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,OtherArableLandAEZ15,1750,0
India,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,CropLandAEZ15,OtherArableLandAEZ15,1750,0.00043
USA,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,ShrublandAEZ15,1750,0.33831
Canada,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,ShrublandAEZ15,1750,0.52883
Western Europe,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,ShrublandAEZ15,1750,0.32673
Japan,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,ShrublandAEZ15,1750,0
Australia_NZ,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,ShrublandAEZ15,1750,0
Former Soviet Union,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,ShrublandAEZ15,1750,3.65952
China,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,ShrublandAEZ15,1750,11.03831
Middle East,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,ShrublandAEZ15,1750,0
Africa,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,ShrublandAEZ15,1750,0
Latin America,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,ShrublandAEZ15,1750,11.66905
Southeast Asia,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,ShrublandAEZ15,1750,2.23176
Eastern Europe,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,ShrublandAEZ15,1750,0
Korea,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,ShrublandAEZ15,1750,0
India,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,ShrublandAEZ15,1750,2.33762
USA,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,AllForestLandAEZ15,UnmanagedForestAEZ15,1750,472.8867
Canada,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,AllForestLandAEZ15,UnmanagedForestAEZ15,1750,3000.25793
Western Europe,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,AllForestLandAEZ15,UnmanagedForestAEZ15,1750,567.57543
Japan,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,AllForestLandAEZ15,UnmanagedForestAEZ15,1750,3.36437
Australia_NZ,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,AllForestLandAEZ15,UnmanagedForestAEZ15,1750,2.16618
Former Soviet Union,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,AllForestLandAEZ15,UnmanagedForestAEZ15,1750,5235.1957
China,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,AllForestLandAEZ15,UnmanagedForestAEZ15,1750,189.72812
Middle East,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,AllForestLandAEZ15,UnmanagedForestAEZ15,1750,0
Africa,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,AllForestLandAEZ15,UnmanagedForestAEZ15,1750,0
Latin America,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,AllForestLandAEZ15,UnmanagedForestAEZ15,1750,33.75939
Southeast Asia,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,AllForestLandAEZ15,UnmanagedForestAEZ15,1750,4.46245
Eastern Europe,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,AllForestLandAEZ15,UnmanagedForestAEZ15,1750,8.35585
Korea,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,AllForestLandAEZ15,UnmanagedForestAEZ15,1750,0
India,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,AllForestLandAEZ15,UnmanagedForestAEZ15,1750,1.44338
USA,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,GrasslandAEZ16,1750,0
Canada,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,GrasslandAEZ16,1750,3.0562
Western Europe,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,GrasslandAEZ16,1750,1.79391
Japan,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,GrasslandAEZ16,1750,0
Australia_NZ,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,GrasslandAEZ16,1750,37.31212
Former Soviet Union,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,GrasslandAEZ16,1750,2.85046
China,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,GrasslandAEZ16,1750,107.37972
Middle East,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,GrasslandAEZ16,1750,0
Africa,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,GrasslandAEZ16,1750,0
Latin America,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,GrasslandAEZ16,1750,34.5346
Southeast Asia,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,GrasslandAEZ16,1750,4.37688
Eastern Europe,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,GrasslandAEZ16,1750,0
Korea,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,GrasslandAEZ16,1750,0
India,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,GrasslandAEZ16,1750,1.5551
USA,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,OtherArableLandAEZ16,1750,0
Canada,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,OtherArableLandAEZ16,1750,0
Western Europe,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,OtherArableLandAEZ16,1750,0.09572
Japan,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,OtherArableLandAEZ16,1750,0
Australia_NZ,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,OtherArableLandAEZ16,1750,0.01812
Former Soviet Union,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,OtherArableLandAEZ16,1750,0.07147
China,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,OtherArableLandAEZ16,1750,0.00716
Middle East,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,OtherArableLandAEZ16,1750,0
Africa,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,OtherArableLandAEZ16,1750,0
Latin America,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,OtherArableLandAEZ16,1750,0.10745
Southeast Asia,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,OtherArableLandAEZ16,1750,0.00673
Eastern Europe,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,OtherArableLandAEZ16,1750,0.06883
Korea,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,OtherArableLandAEZ16,1750,0
India,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,CropLandAEZ16,OtherArableLandAEZ16,1750,0.00086
USA,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,ShrublandAEZ16,1750,0
Canada,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,ShrublandAEZ16,1750,0
Western Europe,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,ShrublandAEZ16,1750,0.10109
Japan,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,ShrublandAEZ16,1750,0
Australia_NZ,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,ShrublandAEZ16,1750,0
Former Soviet Union,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,ShrublandAEZ16,1750,0
China,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,ShrublandAEZ16,1750,19.09507
Middle East,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,ShrublandAEZ16,1750,0
Africa,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,ShrublandAEZ16,1750,0
Latin America,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,ShrublandAEZ16,1750,8.18091
Southeast Asia,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,ShrublandAEZ16,1750,1.24301
Eastern Europe,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,ShrublandAEZ16,1750,0
Korea,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,ShrublandAEZ16,1750,0
India,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,ShrublandAEZ16,1750,2.96729
USA,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,AllForestLandAEZ16,UnmanagedForestAEZ16,1750,26.63562
Canada,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,AllForestLandAEZ16,UnmanagedForestAEZ16,1750,55.68873
Western Europe,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,AllForestLandAEZ16,UnmanagedForestAEZ16,1750,50.07765
Japan,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,AllForestLandAEZ16,UnmanagedForestAEZ16,1750,0
Australia_NZ,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,AllForestLandAEZ16,UnmanagedForestAEZ16,1750,5.35367
Former Soviet Union,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,AllForestLandAEZ16,UnmanagedForestAEZ16,1750,21.63274
China,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,AllForestLandAEZ16,UnmanagedForestAEZ16,1750,19.18495
Middle East,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,AllForestLandAEZ16,UnmanagedForestAEZ16,1750,0
Africa,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,AllForestLandAEZ16,UnmanagedForestAEZ16,1750,0
Latin America,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,AllForestLandAEZ16,UnmanagedForestAEZ16,1750,42.29833
Southeast Asia,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,AllForestLandAEZ16,UnmanagedForestAEZ16,1750,9.16094
Eastern Europe,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,AllForestLandAEZ16,UnmanagedForestAEZ16,1750,9.06509
Korea,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,AllForestLandAEZ16,UnmanagedForestAEZ16,1750,0
India,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,AllForestLandAEZ16,UnmanagedForestAEZ16,1750,0.90071
USA,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,GrasslandAEZ17,1750,0
Canada,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,GrasslandAEZ17,1750,0
Western Europe,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,GrasslandAEZ17,1750,0
Japan,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,GrasslandAEZ17,1750,0
Australia_NZ,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,GrasslandAEZ17,1750,7.16896
Former Soviet Union,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,GrasslandAEZ17,1750,0
China,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,GrasslandAEZ17,1750,4.35803
Middle East,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,GrasslandAEZ17,1750,0
Africa,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,GrasslandAEZ17,1750,0
Latin America,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,GrasslandAEZ17,1750,1.83249
Southeast Asia,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,GrasslandAEZ17,1750,0
Eastern Europe,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,GrasslandAEZ17,1750,0
Korea,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,GrasslandAEZ17,1750,0
India,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,GrasslandAEZ17,1750,0
USA,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,OtherArableLandAEZ17,1750,0
Canada,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,OtherArableLandAEZ17,1750,0
Western Europe,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,OtherArableLandAEZ17,1750,0
Japan,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,OtherArableLandAEZ17,1750,0
Australia_NZ,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,OtherArableLandAEZ17,1750,0.00078
Former Soviet Union,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,OtherArableLandAEZ17,1750,0
China,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,OtherArableLandAEZ17,1750,0.00037
Middle East,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,OtherArableLandAEZ17,1750,0
Africa,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,OtherArableLandAEZ17,1750,0
Latin America,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,OtherArableLandAEZ17,1750,0
Southeast Asia,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,OtherArableLandAEZ17,1750,0
Eastern Europe,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,OtherArableLandAEZ17,1750,0
Korea,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,OtherArableLandAEZ17,1750,0
India,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,CropLandAEZ17,OtherArableLandAEZ17,1750,0
USA,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,ShrublandAEZ17,1750,0
Canada,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,ShrublandAEZ17,1750,0
Western Europe,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,ShrublandAEZ17,1750,0
Japan,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,ShrublandAEZ17,1750,0
Australia_NZ,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,ShrublandAEZ17,1750,0.92843
Former Soviet Union,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,ShrublandAEZ17,1750,0
China,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,ShrublandAEZ17,1750,0.2719
