INPUT_TABLE
Variable ID
LN1_UnmgdCarbon

region,LandAllocatorRoot,LandNode1,UnmanagedLandLeaf1,hist.veg.carbon.density,hist.soil.carbon.density,veg.carbon.density,soil.carbon.density,mature.age,min.veg.carbon.density,min.soil.carbon.density,Land_Type,AEZ,Cdensity_LT
Southeast Asia,root,UrbanLandAEZ05,UrbanLandAEZ05,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ05,Urbanland
Eastern Europe,root,UrbanLandAEZ05,UrbanLandAEZ05,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ05,Urbanland
Korea,root,UrbanLandAEZ05,UrbanLandAEZ05,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ05,Urbanland
India,root,UrbanLandAEZ05,UrbanLandAEZ05,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ05,Urbanland
USA,root,RockIceDesertAEZ06,RockIceDesertAEZ06,0,0,0,0,0,0,0,RockIceDesert,AEZ06,RockIceDesert
Canada,root,RockIceDesertAEZ06,RockIceDesertAEZ06,0,0,0,0,0,0,0,RockIceDesert,AEZ06,RockIceDesert
Western Europe,root,RockIceDesertAEZ06,RockIceDesertAEZ06,0,0,0,0,0,0,0,RockIceDesert,AEZ06,RockIceDesert
Japan,root,RockIceDesertAEZ06,RockIceDesertAEZ06,0,0,0,0,0,0,0,RockIceDesert,AEZ06,RockIceDesert
Australia_NZ,root,RockIceDesertAEZ06,RockIceDesertAEZ06,0,0,0,0,0,0,0,RockIceDesert,AEZ06,RockIceDesert
Former Soviet Union,root,RockIceDesertAEZ06,RockIceDesertAEZ06,0,0,0,0,0,0,0,RockIceDesert,AEZ06,RockIceDesert
China,root,RockIceDesertAEZ06,RockIceDesertAEZ06,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ06,RockIceDesert
Middle East,root,RockIceDesertAEZ06,RockIceDesertAEZ06,0,0,0,0,0,0,0,RockIceDesert,AEZ06,RockIceDesert
Africa,root,RockIceDesertAEZ06,RockIceDesertAEZ06,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ06,RockIceDesert
Latin America,root,RockIceDesertAEZ06,RockIceDesertAEZ06,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ06,RockIceDesert
Southeast Asia,root,RockIceDesertAEZ06,RockIceDesertAEZ06,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ06,RockIceDesert
Eastern Europe,root,RockIceDesertAEZ06,RockIceDesertAEZ06,0,0,0,0,0,0,0,RockIceDesert,AEZ06,RockIceDesert
Korea,root,RockIceDesertAEZ06,RockIceDesertAEZ06,0,0,0,0,0,0,0,RockIceDesert,AEZ06,RockIceDesert
India,root,RockIceDesertAEZ06,RockIceDesertAEZ06,0,0,0,0,0,0,0,RockIceDesert,AEZ06,RockIceDesert
USA,root,TundraAEZ06,TundraAEZ06,0,0,0,0,0,0,0,Tundra,AEZ06,Tundra
Canada,root,TundraAEZ06,TundraAEZ06,0,0,0,0,0,0,0,Tundra,AEZ06,Tundra
Western Europe,root,TundraAEZ06,TundraAEZ06,0,0,0,0,0,0,0,Tundra,AEZ06,Tundra
Japan,root,TundraAEZ06,TundraAEZ06,0,0,0,0,0,0,0,Tundra,AEZ06,Tundra
Australia_NZ,root,TundraAEZ06,TundraAEZ06,0,0,0,0,0,0,0,Tundra,AEZ06,Tundra
Former Soviet Union,root,TundraAEZ06,TundraAEZ06,0,0,0,0,0,0,0,Tundra,AEZ06,Tundra
China,root,TundraAEZ06,TundraAEZ06,0,0,0,0,0,0,0,Tundra,AEZ06,Tundra
Middle East,root,TundraAEZ06,TundraAEZ06,0,0,0,0,0,0,0,Tundra,AEZ06,Tundra
Africa,root,TundraAEZ06,TundraAEZ06,0,0,0,0,0,0,0,Tundra,AEZ06,Tundra
Latin America,root,TundraAEZ06,TundraAEZ06,0.9,30,0.9,30,50,0,0,Tundra,AEZ06,Tundra
Southeast Asia,root,TundraAEZ06,TundraAEZ06,0,0,0,0,0,0,0,Tundra,AEZ06,Tundra
Eastern Europe,root,TundraAEZ06,TundraAEZ06,0,0,0,0,0,0,0,Tundra,AEZ06,Tundra
Korea,root,TundraAEZ06,TundraAEZ06,0,0,0,0,0,0,0,Tundra,AEZ06,Tundra
India,root,TundraAEZ06,TundraAEZ06,0,0,0,0,0,0,0,Tundra,AEZ06,Tundra
USA,root,UrbanLandAEZ06,UrbanLandAEZ06,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ06,Urbanland
Canada,root,UrbanLandAEZ06,UrbanLandAEZ06,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ06,Urbanland
Western Europe,root,UrbanLandAEZ06,UrbanLandAEZ06,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ06,Urbanland
Japan,root,UrbanLandAEZ06,UrbanLandAEZ06,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ06,Urbanland
Australia_NZ,root,UrbanLandAEZ06,UrbanLandAEZ06,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ06,Urbanland
Former Soviet Union,root,UrbanLandAEZ06,UrbanLandAEZ06,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ06,Urbanland
China,root,UrbanLandAEZ06,UrbanLandAEZ06,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ06,Urbanland
Middle East,root,UrbanLandAEZ06,UrbanLandAEZ06,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ06,Urbanland
Africa,root,UrbanLandAEZ06,UrbanLandAEZ06,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ06,Urbanland
Latin America,root,UrbanLandAEZ06,UrbanLandAEZ06,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ06,Urbanland
Southeast Asia,root,UrbanLandAEZ06,UrbanLandAEZ06,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ06,Urbanland
Eastern Europe,root,UrbanLandAEZ06,UrbanLandAEZ06,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ06,Urbanland
Korea,root,UrbanLandAEZ06,UrbanLandAEZ06,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ06,Urbanland
India,root,UrbanLandAEZ06,UrbanLandAEZ06,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ06,Urbanland
USA,root,RockIceDesertAEZ07,RockIceDesertAEZ07,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ07,RockIceDesert
Canada,root,RockIceDesertAEZ07,RockIceDesertAEZ07,0,0,0,0,0,0,0,RockIceDesert,AEZ07,RockIceDesert
Western Europe,root,RockIceDesertAEZ07,RockIceDesertAEZ07,0,0,0,0,0,0,0,RockIceDesert,AEZ07,RockIceDesert
Japan,root,RockIceDesertAEZ07,RockIceDesertAEZ07,0,0,0,0,0,0,0,RockIceDesert,AEZ07,RockIceDesert
Australia_NZ,root,RockIceDesertAEZ07,RockIceDesertAEZ07,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ07,RockIceDesert
Former Soviet Union,root,RockIceDesertAEZ07,RockIceDesertAEZ07,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ07,RockIceDesert
China,root,RockIceDesertAEZ07,RockIceDesertAEZ07,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ07,RockIceDesert
Middle East,root,RockIceDesertAEZ07,RockIceDesertAEZ07,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ07,RockIceDesert
Africa,root,RockIceDesertAEZ07,RockIceDesertAEZ07,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ07,RockIceDesert
Latin America,root,RockIceDesertAEZ07,RockIceDesertAEZ07,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ07,RockIceDesert
Southeast Asia,root,RockIceDesertAEZ07,RockIceDesertAEZ07,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ07,RockIceDesert
Eastern Europe,root,RockIceDesertAEZ07,RockIceDesertAEZ07,0,0,0,0,0,0,0,RockIceDesert,AEZ07,RockIceDesert
Korea,root,RockIceDesertAEZ07,RockIceDesertAEZ07,0,0,0,0,0,0,0,RockIceDesert,AEZ07,RockIceDesert
India,root,RockIceDesertAEZ07,RockIceDesertAEZ07,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ07,RockIceDesert
USA,root,TundraAEZ07,TundraAEZ07,0.9,10,0.9,10,50,0,0,Tundra,AEZ07,Tundra
Canada,root,TundraAEZ07,TundraAEZ07,0.9,10,0.9,10,50,0,0,Tundra,AEZ07,Tundra
Western Europe,root,TundraAEZ07,TundraAEZ07,0,0,0,0,0,0,0,Tundra,AEZ07,Tundra
Japan,root,TundraAEZ07,TundraAEZ07,0,0,0,0,0,0,0,Tundra,AEZ07,Tundra
Australia_NZ,root,TundraAEZ07,TundraAEZ07,0,0,0,0,0,0,0,Tundra,AEZ07,Tundra
Former Soviet Union,root,TundraAEZ07,TundraAEZ07,0.9,10,0.9,10,50,0,0,Tundra,AEZ07,Tundra
China,root,TundraAEZ07,TundraAEZ07,0.9,10,0.9,10,50,0,0,Tundra,AEZ07,Tundra
Middle East,root,TundraAEZ07,TundraAEZ07,0,0,0,0,0,0,0,Tundra,AEZ07,Tundra
Africa,root,TundraAEZ07,TundraAEZ07,0,0,0,0,0,0,0,Tundra,AEZ07,Tundra
Latin America,root,TundraAEZ07,TundraAEZ07,0.9,10,0.9,10,50,0,0,Tundra,AEZ07,Tundra
Southeast Asia,root,TundraAEZ07,TundraAEZ07,0,0,0,0,0,0,0,Tundra,AEZ07,Tundra
Eastern Europe,root,TundraAEZ07,TundraAEZ07,0,0,0,0,0,0,0,Tundra,AEZ07,Tundra
Korea,root,TundraAEZ07,TundraAEZ07,0,0,0,0,0,0,0,Tundra,AEZ07,Tundra
India,root,TundraAEZ07,TundraAEZ07,0,0,0,0,0,0,0,Tundra,AEZ07,Tundra
USA,root,UrbanLandAEZ07,UrbanLandAEZ07,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ07,Urbanland
Canada,root,UrbanLandAEZ07,UrbanLandAEZ07,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ07,Urbanland
Western Europe,root,UrbanLandAEZ07,UrbanLandAEZ07,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ07,Urbanland
Japan,root,UrbanLandAEZ07,UrbanLandAEZ07,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ07,Urbanland
Australia_NZ,root,UrbanLandAEZ07,UrbanLandAEZ07,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ07,Urbanland
Former Soviet Union,root,UrbanLandAEZ07,UrbanLandAEZ07,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ07,Urbanland
China,root,UrbanLandAEZ07,UrbanLandAEZ07,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ07,Urbanland
Middle East,root,UrbanLandAEZ07,UrbanLandAEZ07,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ07,Urbanland
Africa,root,UrbanLandAEZ07,UrbanLandAEZ07,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ07,Urbanland
Latin America,root,UrbanLandAEZ07,UrbanLandAEZ07,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ07,Urbanland
Southeast Asia,root,UrbanLandAEZ07,UrbanLandAEZ07,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ07,Urbanland
Eastern Europe,root,UrbanLandAEZ07,UrbanLandAEZ07,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ07,Urbanland
Korea,root,UrbanLandAEZ07,UrbanLandAEZ07,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ07,Urbanland
India,root,UrbanLandAEZ07,UrbanLandAEZ07,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ07,Urbanland
USA,root,RockIceDesertAEZ08,RockIceDesertAEZ08,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ08,RockIceDesert
Canada,root,RockIceDesertAEZ08,RockIceDesertAEZ08,0,0,0,0,0,0,0,RockIceDesert,AEZ08,RockIceDesert
Western Europe,root,RockIceDesertAEZ08,RockIceDesertAEZ08,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ08,RockIceDesert
Japan,root,RockIceDesertAEZ08,RockIceDesertAEZ08,0,0,0,0,0,0,0,RockIceDesert,AEZ08,RockIceDesert
Australia_NZ,root,RockIceDesertAEZ08,RockIceDesertAEZ08,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ08,RockIceDesert
Former Soviet Union,root,RockIceDesertAEZ08,RockIceDesertAEZ08,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ08,RockIceDesert
China,root,RockIceDesertAEZ08,RockIceDesertAEZ08,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ08,RockIceDesert
Middle East,root,RockIceDesertAEZ08,RockIceDesertAEZ08,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ08,RockIceDesert
Africa,root,RockIceDesertAEZ08,RockIceDesertAEZ08,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ08,RockIceDesert
Latin America,root,RockIceDesertAEZ08,RockIceDesertAEZ08,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ08,RockIceDesert
Southeast Asia,root,RockIceDesertAEZ08,RockIceDesertAEZ08,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ08,RockIceDesert
Eastern Europe,root,RockIceDesertAEZ08,RockIceDesertAEZ08,0,0,0,0,0,0,0,RockIceDesert,AEZ08,RockIceDesert
Korea,root,RockIceDesertAEZ08,RockIceDesertAEZ08,0,0,0,0,0,0,0,RockIceDesert,AEZ08,RockIceDesert
India,root,RockIceDesertAEZ08,RockIceDesertAEZ08,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ08,RockIceDesert
USA,root,TundraAEZ08,TundraAEZ08,0.9,14,0.9,14,50,0,0,Tundra,AEZ08,Tundra
Canada,root,TundraAEZ08,TundraAEZ08,0.9,14,0.9,14,50,0,0,Tundra,AEZ08,Tundra
Western Europe,root,TundraAEZ08,TundraAEZ08,0.9,14,0.9,14,50,0,0,Tundra,AEZ08,Tundra
Japan,root,TundraAEZ08,TundraAEZ08,0,0,0,0,0,0,0,Tundra,AEZ08,Tundra
Australia_NZ,root,TundraAEZ08,TundraAEZ08,0,0,0,0,0,0,0,Tundra,AEZ08,Tundra
Former Soviet Union,root,TundraAEZ08,TundraAEZ08,0.9,14,0.9,14,50,0,0,Tundra,AEZ08,Tundra
China,root,TundraAEZ08,TundraAEZ08,0.9,14,0.9,14,50,0,0,Tundra,AEZ08,Tundra
Middle East,root,TundraAEZ08,TundraAEZ08,0.9,14,0.9,14,50,0,0,Tundra,AEZ08,Tundra
Africa,root,TundraAEZ08,TundraAEZ08,0,0,0,0,0,0,0,Tundra,AEZ08,Tundra
Latin America,root,TundraAEZ08,TundraAEZ08,0.9,14,0.9,14,50,0,0,Tundra,AEZ08,Tundra
Southeast Asia,root,TundraAEZ08,TundraAEZ08,0.9,14,0.9,14,50,0,0,Tundra,AEZ08,Tundra
Eastern Europe,root,TundraAEZ08,TundraAEZ08,0,0,0,0,0,0,0,Tundra,AEZ08,Tundra
Korea,root,TundraAEZ08,TundraAEZ08,0,0,0,0,0,0,0,Tundra,AEZ08,Tundra
India,root,TundraAEZ08,TundraAEZ08,0,0,0,0,0,0,0,Tundra,AEZ08,Tundra
USA,root,UrbanLandAEZ08,UrbanLandAEZ08,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ08,Urbanland
Canada,root,UrbanLandAEZ08,UrbanLandAEZ08,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ08,Urbanland
Western Europe,root,UrbanLandAEZ08,UrbanLandAEZ08,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ08,Urbanland
Japan,root,UrbanLandAEZ08,UrbanLandAEZ08,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ08,Urbanland
Australia_NZ,root,UrbanLandAEZ08,UrbanLandAEZ08,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ08,Urbanland
Former Soviet Union,root,UrbanLandAEZ08,UrbanLandAEZ08,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ08,Urbanland
China,root,UrbanLandAEZ08,UrbanLandAEZ08,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ08,Urbanland
Middle East,root,UrbanLandAEZ08,UrbanLandAEZ08,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ08,Urbanland
Africa,root,UrbanLandAEZ08,UrbanLandAEZ08,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ08,Urbanland
Latin America,root,UrbanLandAEZ08,UrbanLandAEZ08,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ08,Urbanland
Southeast Asia,root,UrbanLandAEZ08,UrbanLandAEZ08,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ08,Urbanland
Eastern Europe,root,UrbanLandAEZ08,UrbanLandAEZ08,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ08,Urbanland
Korea,root,UrbanLandAEZ08,UrbanLandAEZ08,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ08,Urbanland
India,root,UrbanLandAEZ08,UrbanLandAEZ08,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ08,Urbanland
USA,root,RockIceDesertAEZ09,RockIceDesertAEZ09,0,0,0,0,0,0,0,RockIceDesert,AEZ09,RockIceDesert
Canada,root,RockIceDesertAEZ09,RockIceDesertAEZ09,0,0,0,0,0,0,0,RockIceDesert,AEZ09,RockIceDesert
Western Europe,root,RockIceDesertAEZ09,RockIceDesertAEZ09,0,8.5,0,8.5,50,0,0,RockIceDesert,AEZ09,RockIceDesert
Japan,root,RockIceDesertAEZ09,RockIceDesertAEZ09,0,0,0,0,0,0,0,RockIceDesert,AEZ09,RockIceDesert
Australia_NZ,root,RockIceDesertAEZ09,RockIceDesertAEZ09,0,0,0,0,0,0,0,RockIceDesert,AEZ09,RockIceDesert
Former Soviet Union,root,RockIceDesertAEZ09,RockIceDesertAEZ09,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ09,RockIceDesert
China,root,RockIceDesertAEZ09,RockIceDesertAEZ09,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ09,RockIceDesert
Middle East,root,RockIceDesertAEZ09,RockIceDesertAEZ09,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ09,RockIceDesert
Africa,root,RockIceDesertAEZ09,RockIceDesertAEZ09,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ09,RockIceDesert
Latin America,root,RockIceDesertAEZ09,RockIceDesertAEZ09,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ09,RockIceDesert
Southeast Asia,root,RockIceDesertAEZ09,RockIceDesertAEZ09,0,6.6,0,6.6,50,0,0,RockIceDesert,AEZ09,RockIceDesert
Eastern Europe,root,RockIceDesertAEZ09,RockIceDesertAEZ09,0,0,0,0,0,0,0,RockIceDesert,AEZ09,RockIceDesert
Korea,root,RockIceDesertAEZ09,RockIceDesertAEZ09,0,0,0,0,0,0,0,RockIceDesert,AEZ09,RockIceDesert
India,root,RockIceDesertAEZ09,RockIceDesertAEZ09,0,0,0,0,0,0,0,RockIceDesert,AEZ09,RockIceDesert
USA,root,TundraAEZ09,TundraAEZ09,0.9,18,0.9,18,50,0,0,Tundra,AEZ09,Tundra
Canada,root,TundraAEZ09,TundraAEZ09,0,0,0,0,0,0,0,Tundra,AEZ09,Tundra
Western Europe,root,TundraAEZ09,TundraAEZ09,0.9,18,0.9,18,50,0,0,Tundra,AEZ09,Tundra
Japan,root,TundraAEZ09,TundraAEZ09,0,0,0,0,0,0,0,Tundra,AEZ09,Tundra
Australia_NZ,root,TundraAEZ09,TundraAEZ09,0,0,0,0,0,0,0,Tundra,AEZ09,Tundra
Former Soviet Union,root,TundraAEZ09,TundraAEZ09,0.9,18,0.9,18,50,0,0,Tundra,AEZ09,Tundra
China,root,TundraAEZ09,TundraAEZ09,0.9,18,0.9,18,50,0,0,Tundra,AEZ09,Tundra
Middle East,root,TundraAEZ09,TundraAEZ09,0,0,0,0,0,0,0,Tundra,AEZ09,Tundra
Africa,root,TundraAEZ09,TundraAEZ09,0,0,0,0,0,0,0,Tundra,AEZ09,Tundra
Latin America,root,TundraAEZ09,TundraAEZ09,0.9,18,0.9,18,50,0,0,Tundra,AEZ09,Tundra
Southeast Asia,root,TundraAEZ09,TundraAEZ09,0.9,18,0.9,18,50,0,0,Tundra,AEZ09,Tundra
Eastern Europe,root,TundraAEZ09,TundraAEZ09,0,0,0,0,0,0,0,Tundra,AEZ09,Tundra
Korea,root,TundraAEZ09,TundraAEZ09,0,0,0,0,0,0,0,Tundra,AEZ09,Tundra
India,root,TundraAEZ09,TundraAEZ09,0,0,0,0,0,0,0,Tundra,AEZ09,Tundra
USA,root,UrbanLandAEZ09,UrbanLandAEZ09,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ09,Urbanland
Canada,root,UrbanLandAEZ09,UrbanLandAEZ09,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ09,Urbanland
Western Europe,root,UrbanLandAEZ09,UrbanLandAEZ09,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ09,Urbanland
Japan,root,UrbanLandAEZ09,UrbanLandAEZ09,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ09,Urbanland
Australia_NZ,root,UrbanLandAEZ09,UrbanLandAEZ09,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ09,Urbanland
Former Soviet Union,root,UrbanLandAEZ09,UrbanLandAEZ09,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ09,Urbanland
China,root,UrbanLandAEZ09,UrbanLandAEZ09,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ09,Urbanland
Middle East,root,UrbanLandAEZ09,UrbanLandAEZ09,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ09,Urbanland
Africa,root,UrbanLandAEZ09,UrbanLandAEZ09,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ09,Urbanland
Latin America,root,UrbanLandAEZ09,UrbanLandAEZ09,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ09,Urbanland
Southeast Asia,root,UrbanLandAEZ09,UrbanLandAEZ09,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ09,Urbanland
Eastern Europe,root,UrbanLandAEZ09,UrbanLandAEZ09,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ09,Urbanland
Korea,root,UrbanLandAEZ09,UrbanLandAEZ09,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ09,Urbanland
India,root,UrbanLandAEZ09,UrbanLandAEZ09,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ09,Urbanland
USA,root,RockIceDesertAEZ10,RockIceDesertAEZ10,0,0,0,0,0,0,0,RockIceDesert,AEZ10,RockIceDesert
Canada,root,RockIceDesertAEZ10,RockIceDesertAEZ10,0,0,0,0,0,0,0,RockIceDesert,AEZ10,RockIceDesert
Western Europe,root,RockIceDesertAEZ10,RockIceDesertAEZ10,0,8.5,0,8.5,50,0,0,RockIceDesert,AEZ10,RockIceDesert
Japan,root,RockIceDesertAEZ10,RockIceDesertAEZ10,0,0,0,0,0,0,0,RockIceDesert,AEZ10,RockIceDesert
Australia_NZ,root,RockIceDesertAEZ10,RockIceDesertAEZ10,0,0,0,0,0,0,0,RockIceDesert,AEZ10,RockIceDesert
Former Soviet Union,root,RockIceDesertAEZ10,RockIceDesertAEZ10,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ10,RockIceDesert
China,root,RockIceDesertAEZ10,RockIceDesertAEZ10,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ10,RockIceDesert
Middle East,root,RockIceDesertAEZ10,RockIceDesertAEZ10,0,0,0,0,0,0,0,RockIceDesert,AEZ10,RockIceDesert
Africa,root,RockIceDesertAEZ10,RockIceDesertAEZ10,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ10,RockIceDesert
Latin America,root,RockIceDesertAEZ10,RockIceDesertAEZ10,0.1,3.8,0.1,3.8,50,0,0,RockIceDesert,AEZ10,RockIceDesert
Southeast Asia,root,RockIceDesertAEZ10,RockIceDesertAEZ10,0.1,4.8,0.1,4.8,50,0,0,RockIceDesert,AEZ10,RockIceDesert
Eastern Europe,root,RockIceDesertAEZ10,RockIceDesertAEZ10,0,0,0,0,0,0,0,RockIceDesert,AEZ10,RockIceDesert
Korea,root,RockIceDesertAEZ10,RockIceDesertAEZ10,0,0,0,0,0,0,0,RockIceDesert,AEZ10,RockIceDesert
India,root,RockIceDesertAEZ10,RockIceDesertAEZ10,0.1,4.5,0.1,4.5,50,0,0,RockIceDesert,AEZ10,RockIceDesert
USA,root,TundraAEZ10,TundraAEZ10,0,0,0,0,0,0,0,Tundra,AEZ10,Tundra
Canada,root,TundraAEZ10,TundraAEZ10,0,0,0,0,0,0,0,Tundra,AEZ10,Tundra
Western Europe,root,TundraAEZ10,TundraAEZ10,0.9,22,0.9,22,50,0,0,Tundra,AEZ10,Tundra
Japan,root,TundraAEZ10,TundraAEZ10,0.9,22,0.9,22,50,0,0,Tundra,AEZ10,Tundra
Australia_NZ,root,TundraAEZ10,TundraAEZ10,0,0,0,0,0,0,0,Tundra,AEZ10,Tundra
Former Soviet Union,root,TundraAEZ10,TundraAEZ10,0.9,22,0.9,22,50,0,0,Tundra,AEZ10,Tundra
China,root,TundraAEZ10,TundraAEZ10,0.9,22,0.9,22,50,0,0,Tundra,AEZ10,Tundra
Middle East,root,TundraAEZ10,TundraAEZ10,0,0,0,0,0,0,0,Tundra,AEZ10,Tundra
Africa,root,TundraAEZ10,TundraAEZ10,0,0,0,0,0,0,0,Tundra,AEZ10,Tundra
Latin America,root,TundraAEZ10,TundraAEZ10,0.9,22,0.9,22,50,0,0,Tundra,AEZ10,Tundra
Southeast Asia,root,TundraAEZ10,TundraAEZ10,0.9,22,0.9,22,50,0,0,Tundra,AEZ10,Tundra
Eastern Europe,root,TundraAEZ10,TundraAEZ10,0,0,0,0,0,0,0,Tundra,AEZ10,Tundra
Korea,root,TundraAEZ10,TundraAEZ10,0,0,0,0,0,0,0,Tundra,AEZ10,Tundra
India,root,TundraAEZ10,TundraAEZ10,0.9,22,0.9,22,50,0,0,Tundra,AEZ10,Tundra
USA,root,UrbanLandAEZ10,UrbanLandAEZ10,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ10,Urbanland
Canada,root,UrbanLandAEZ10,UrbanLandAEZ10,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ10,Urbanland
Western Europe,root,UrbanLandAEZ10,UrbanLandAEZ10,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ10,Urbanland
Japan,root,UrbanLandAEZ10,UrbanLandAEZ10,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ10,Urbanland
Australia_NZ,root,UrbanLandAEZ10,UrbanLandAEZ10,0.3,5.8,0.3,5.8,1,0,0,UrbanLand,AEZ10,Urbanland
