INPUT_TABLE
Variable ID
LN3_MgdCarbon

region,LandAllocatorRoot,LandNode1,LandNode2,LandNode3,LandLeaf3,hist.veg.carbon.density,hist.soil.carbon.density,veg.carbon.density,soil.carbon.density,mature.age,min.veg.carbon.density,min.soil.carbon.density,GCAM_commodity,AEZ,Cdensity_LT,HarvestIndex,WaterContent,Root_Shoot,Yield
Former Soviet Union,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OtherGrainAEZ02,0,4,0,4,1,0,0,OtherGrain,AEZ02,Cropland,0.501866200270928,0.0970437461740531,0.550149819838558,0
China,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OtherGrainAEZ02,0,4,0,4,1,0,0,OtherGrain,AEZ02,Cropland,0.474658974638188,0.106637261150659,0.339505618486782,0
Middle East,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OtherGrainAEZ02,0.154,4,0.154,4,1,0,0,OtherGrain,AEZ02,Cropland,0.492222867034669,0.103395894761237,0.445711498544894,0.259315075382618
Africa,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OtherGrainAEZ02,0.039,4,0.039,4,1,0,0,OtherGrain,AEZ02,Cropland,0.446381047898243,0.111372835734977,0.148940958263635,0.0759688284968034
Latin America,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OtherGrainAEZ02,0.114,4,0.114,4,1,0,0,OtherGrain,AEZ02,Cropland,0.45685196824822,0.120552436662798,0.179656029506293,0.222972560879574
Southeast Asia,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OtherGrainAEZ02,0,4,0,4,1,0,0,OtherGrain,AEZ02,Cropland,0.45937096468341,0.10053884235034,0.243805206044075,0
Eastern Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OtherGrainAEZ02,0,4,0,4,1,0,0,OtherGrain,AEZ02,Cropland,0.502513005165556,0.0972092523710075,0.606914376607768,0
Korea,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OtherGrainAEZ02,0,4,0,4,1,0,0,OtherGrain,AEZ02,Cropland,0.497229146497199,0.0994483099383556,0.486716884477228,0
India,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,OtherGrainAEZ02,0.083,4,0.083,4,1,0,0,OtherGrain,AEZ02,Cropland,0.449362467432442,0.111462137274131,0.145537272027249,0.162847942280295
USA,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,0,4,0,4,1,0,0,PalmFruit,AEZ02,Cropland,0.659999999831116,0.799999999795292,0.149999999961617,0
Canada,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,0,4,0,4,1,0,0,PalmFruit,AEZ02,Cropland,0,0,0,0
Western Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,0,4,0,4,1,0,0,PalmFruit,AEZ02,Cropland,0.659999999426087,0.799999999304348,0.149999999869565,0
Japan,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,0,4,0,4,1,0,0,PalmFruit,AEZ02,Cropland,0,0,0,0
Australia_NZ,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,0,4,0,4,1,0,0,PalmFruit,AEZ02,Cropland,0.659999999931606,0.799999999917098,0.149999999984456,0
Former Soviet Union,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,0,4,0,4,1,0,0,PalmFruit,AEZ02,Cropland,0,0,0,0
China,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,0,4,0,4,1,0,0,PalmFruit,AEZ02,Cropland,0.500916521414466,0.766152451364449,0.149999999999925,0
Middle East,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,0,4,0,4,1,0,0,PalmFruit,AEZ02,Cropland,0,0,0,0
Africa,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,0.063,4,0.063,4,1,0,0,PalmFruit,AEZ02,Cropland,0.240127152298296,0.710665351552793,0.149999999999992,0.202836051726832
Latin America,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,0.447,4,0.447,4,1,0,0,PalmFruit,AEZ02,Cropland,0.362750826979339,0.736755495101942,0.14999999999999,2.37813586815434
Southeast Asia,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,0,4,0,4,1,0,0,PalmFruit,AEZ02,Cropland,0.28596101933573,0.720417238156535,0.149999999999999,0
Eastern Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,0,4,0,4,1,0,0,PalmFruit,AEZ02,Cropland,0,0,0,0
Korea,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,0,4,0,4,1,0,0,PalmFruit,AEZ02,Cropland,0,0,0,0
India,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,PalmFruitAEZ02,0.061,4,0.061,4,1,0,0,PalmFruit,AEZ02,Cropland,0.659999999999925,0.799999999999909,0.149999999999983,0.773420715030667
USA,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,0,4,0,4,1,0,0,Rice,AEZ02,Cropland,0.39999999999996,0.0899999999999911,0.459999999999955,0
Canada,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,0,4,0,4,1,0,0,Rice,AEZ02,Cropland,0,0,0,0
Western Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,0,4,0,4,1,0,0,Rice,AEZ02,Cropland,0.399999999999876,0.0899999999999721,0.459999999999858,0
Japan,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,0,4,0,4,1,0,0,Rice,AEZ02,Cropland,0.399999999999965,0.0899999999999921,0.459999999999959,0
Australia_NZ,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,0,4,0,4,1,0,0,Rice,AEZ02,Cropland,0.39999999999882,0.0899999999997344,0.459999999998643,0
Former Soviet Union,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,0,4,0,4,1,0,0,Rice,AEZ02,Cropland,0.3999999999997,0.0899999999999324,0.459999999999655,0
China,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,0,4,0,4,1,0,0,Rice,AEZ02,Cropland,0.399999999999998,0.0899999999999996,0.459999999999998,0
Middle East,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,0,4,0,4,1,0,0,Rice,AEZ02,Cropland,0.399999999999869,0.0899999999999705,0.459999999999849,0
Africa,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,0.155,4,0.155,4,1,0,0,Rice,AEZ02,Cropland,0.39999999999998,0.0899999999999956,0.459999999999977,0.207983877610779
Latin America,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,0.363,4,0.363,4,1,0,0,Rice,AEZ02,Cropland,0.399999999999985,0.0899999999999966,0.459999999999982,0.485894840587705
Southeast Asia,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,0,4,0,4,1,0,0,Rice,AEZ02,Cropland,0.399999999999998,0.0899999999999995,0.459999999999998,0
Eastern Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,0,4,0,4,1,0,0,Rice,AEZ02,Cropland,0.399999999992911,0.089999999998405,0.459999999991848,0
Korea,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,0,4,0,4,1,0,0,Rice,AEZ02,Cropland,0.399999999999938,0.089999999999986,0.459999999999929,0
India,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,RiceAEZ02,0.481,4,0.481,4,1,0,0,Rice,AEZ02,Cropland,0.399999999999997,0.0899999999999993,0.459999999999997,0.64362225454238
USA,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,0,4,0,4,1,0,0,Root_Tuber,AEZ02,Cropland,0.5011284538676,0.799984514719933,0.0728958914837863,0
Canada,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,0,4,0,4,1,0,0,Root_Tuber,AEZ02,Cropland,0.499999999999887,0.79999999999982,0.0699999999999842,0
Western Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,0,4,0,4,1,0,0,Root_Tuber,AEZ02,Cropland,0.500312755387474,0.79999586413485,0.0701844018998382,0
Japan,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,0,4,0,4,1,0,0,Root_Tuber,AEZ02,Cropland,0.516205439402374,0.799999999999804,0.0959695845514837,0
Australia_NZ,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,0,4,0,4,1,0,0,Root_Tuber,AEZ02,Cropland,0.501528562769943,0.798655014855389,0.0729267068029292,0
Former Soviet Union,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,0,4,0,4,1,0,0,Root_Tuber,AEZ02,Cropland,0.500018497762976,0.799999999999989,0.0700033632296322,0
China,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,0,4,0,4,1,0,0,Root_Tuber,AEZ02,Cropland,0.50951987102478,0.7596914580027,0.118972306567346,0
Middle East,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,0.267,4,0.267,4,1,0,0,Root_Tuber,AEZ02,Cropland,0.500227420287806,0.799999999999904,0.0702894960990345,2.77201087129982
Africa,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,0.257,4,0.257,4,1,0,0,Root_Tuber,AEZ02,Cropland,0.452689570650861,0.410699005194662,0.143086189681887,0.766548346818754
Latin America,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,0.504,4,0.504,4,1,0,0,Root_Tuber,AEZ02,Cropland,0.429716702903775,0.359349108493353,0.127789811206524,1.33205273599501
Southeast Asia,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,0,4,0,4,1,0,0,Root_Tuber,AEZ02,Cropland,0.429359864099861,0.3219638447572,0.134443808914239,0
Eastern Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,0,4,0,4,1,0,0,Root_Tuber,AEZ02,Cropland,0.499999999999973,0.799999999999958,0.0699999999999963,0
Korea,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,0,4,0,4,1,0,0,Root_Tuber,AEZ02,Cropland,0.50720275744577,0.79999999999932,0.0892073531897935,0
India,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,Root_TuberAEZ02,0.594,4,0.594,4,1,0,0,Root_Tuber,AEZ02,Cropland,0.477019601975948,0.664959445790647,0.0884712222047056,3.45421334834351
USA,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,0,4,0,4,1,0,0,SugarCrop,AEZ02,Cropland,0.547704435685328,0.776147782157317,0.306912970262212,0
Canada,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,0,4,0,4,1,0,0,SugarCrop,AEZ02,Cropland,0.399999999999342,0.849999999998602,0.429999999999293,0
Western Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,0,4,0,4,1,0,0,SugarCrop,AEZ02,Cropland,0.400599485561324,0.84970025721933,0.429500428698891,0
Japan,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,0,4,0,4,1,0,0,SugarCrop,AEZ02,Cropland,0.467257617728446,0.816371191135583,0.373951985226154,0
Australia_NZ,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,1.055,4,1.055,4,1,0,0,SugarCrop,AEZ02,Cropland,0.699999999999982,0.699999999999982,0.179999999999995,9.27324869729905
Former Soviet Union,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,0,4,0,4,1,0,0,SugarCrop,AEZ02,Cropland,0.399999999999991,0.84999999999998,0.42999999999999,0
China,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,0,4,0,4,1,0,0,SugarCrop,AEZ02,Cropland,0.678608667876704,0.710695666061639,0.19782611010274,0
Middle East,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,0,4,0,4,1,0,0,SugarCrop,AEZ02,Cropland,0.542932195996407,0.778533902001706,0.310889836669595,0
Africa,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,1.108,4,1.108,4,1,0,0,SugarCrop,AEZ02,Cropland,0.679638656476859,0.71018067176156,0.196967786269277,9.64576142183722
Latin America,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,0.834,4,0.834,4,1,0,0,SugarCrop,AEZ02,Cropland,0.69876909240739,0.700615453796303,0.181025756327174,7.32490657606585
Southeast Asia,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,0,4,0,4,1,0,0,SugarCrop,AEZ02,Cropland,0.699792241266045,0.700103879366971,0.180173132278291,0
Eastern Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,0,4,0,4,1,0,0,SugarCrop,AEZ02,Cropland,0.399999999999985,0.849999999999968,0.429999999999984,0
Korea,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,0,4,0,4,1,0,0,SugarCrop,AEZ02,Cropland,0,0,0,0
India,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,SugarCropAEZ02,1.186,4,1.186,4,1,0,0,SugarCrop,AEZ02,Cropland,0.699999999999997,0.699999999999997,0.179999999999999,10.4269408449836
USA,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,0,4,0,4,1,0,0,Wheat,AEZ02,Cropland,0.389999999999993,0.109999999999998,0.199999999999997,0
Canada,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,0,4,0,4,1,0,0,Wheat,AEZ02,Cropland,0.389999999999985,0.109999999999996,0.199999999999992,0
Western Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,0,4,0,4,1,0,0,Wheat,AEZ02,Cropland,0.389999999999997,0.109999999999999,0.199999999999998,0
Japan,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,0,4,0,4,1,0,0,Wheat,AEZ02,Cropland,0.389999999999554,0.109999999999874,0.199999999999771,0
Australia_NZ,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,0.076,4,0.076,4,1,0,0,Wheat,AEZ02,Cropland,0.389999999999985,0.109999999999996,0.199999999999992,0.123618444981063
Former Soviet Union,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,0,4,0,4,1,0,0,Wheat,AEZ02,Cropland,0.389999999999996,0.109999999999999,0.199999999999998,0
China,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,0,4,0,4,1,0,0,Wheat,AEZ02,Cropland,0.389999999999996,0.109999999999999,0.199999999999998,0
Middle East,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,0.095,4,0.095,4,1,0,0,Wheat,AEZ02,Cropland,0.389999999999984,0.109999999999996,0.199999999999992,0.153400912190719
Africa,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,0.167,4,0.167,4,1,0,0,Wheat,AEZ02,Cropland,0.389999999999981,0.109999999999995,0.19999999999999,0.270454807875868
Latin America,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,0.348,4,0.348,4,1,0,0,Wheat,AEZ02,Cropland,0.389999999999984,0.109999999999995,0.199999999999992,0.564435319162531
Southeast Asia,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,0,4,0,4,1,0,0,Wheat,AEZ02,Cropland,0.389999999999986,0.109999999999996,0.199999999999993,0
Eastern Europe,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,0,4,0,4,1,0,0,Wheat,AEZ02,Cropland,0.389999999999989,0.109999999999997,0.199999999999994,0
Korea,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,0,4,0,4,1,0,0,Wheat,AEZ02,Cropland,0.389999999949206,0.109999999985673,0.199999999973952,0
India,root,AgroForestLandAEZ02,AgroForest_NonPastureAEZ02,CropLandAEZ02,WheatAEZ02,0.243,4,0.243,4,1,0,0,Wheat,AEZ02,Cropland,0.389999999999994,0.109999999999998,0.199999999999997,0.393753346495536
USA,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,0,5,0,5,1,0,0,Corn,AEZ03,Cropland,0.529999999999998,0.13,0.179999999999999,0
Canada,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,0,5,0,5,1,0,0,Corn,AEZ03,Cropland,0.529999999999943,0.129999999999986,0.179999999999981,0
Western Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,0,5,0,5,1,0,0,Corn,AEZ03,Cropland,0.529999999999988,0.129999999999997,0.179999999999996,0
Japan,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,0,5,0,5,1,0,0,Corn,AEZ03,Cropland,0.529999996466667,0.129999999133333,0.1799999988,0
Australia_NZ,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,0.183,5,0.183,5,1,0,0,Corn,AEZ03,Cropland,0.529999999999159,0.129999999999794,0.179999999999714,0.420663338716515
Former Soviet Union,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,0,5,0,5,1,0,0,Corn,AEZ03,Cropland,0.529999999999962,0.129999999999991,0.179999999999987,0
China,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,0,5,0,5,1,0,0,Corn,AEZ03,Cropland,0.529999999999996,0.129999999999999,0.179999999999999,0
Middle East,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,0.266,5,0.266,5,1,0,0,Corn,AEZ03,Cropland,0.529999999999811,0.129999999999954,0.179999999999936,0.611156282627393
Africa,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,0.058,5,0.058,5,1,0,0,Corn,AEZ03,Cropland,0.529999999999989,0.129999999999997,0.179999999999996,0.133040854271247
Latin America,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,0.071,5,0.071,5,1,0,0,Corn,AEZ03,Cropland,0.529999999999994,0.129999999999999,0.179999999999998,0.162456298952449
Southeast Asia,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,0.169,5,0.169,5,1,0,0,Corn,AEZ03,Cropland,0.529999999999982,0.129999999999996,0.179999999999994,0.387187652810849
Eastern Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,0,5,0,5,1,0,0,Corn,AEZ03,Cropland,0.529999999999985,0.129999999999996,0.179999999999995,0
Korea,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,0,5,0,5,1,0,0,Corn,AEZ03,Cropland,0.529999999992786,0.129999999998231,0.17999999999755,0
India,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,CornAEZ03,0.124,5,0.124,5,1,0,0,Corn,AEZ03,Cropland,0.529999999999964,0.129999999999991,0.179999999999988,0.284230773225544
USA,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,0,5,0,5,1,0,0,FiberCrop,AEZ03,Cropland,0.55,0.08,0.17,0
Canada,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,0,5,0,5,1,0,0,FiberCrop,AEZ03,Cropland,0.55,0.08,0.17,0
Western Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,0,5,0,5,1,0,0,FiberCrop,AEZ03,Cropland,0.55,0.08,0.17,0
Japan,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,0,5,0,5,1,0,0,FiberCrop,AEZ03,Cropland,0.55,0.08,0.17,0
Australia_NZ,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,0,5,0,5,1,0,0,FiberCrop,AEZ03,Cropland,0.55,0.08,0.17,0
Former Soviet Union,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,0,5,0,5,1,0,0,FiberCrop,AEZ03,Cropland,0.55,0.08,0.17,0
China,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,0,5,0,5,1,0,0,FiberCrop,AEZ03,Cropland,0.55,0.08,0.17,0
Middle East,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,0.159,5,0.159,5,1,0,0,FiberCrop,AEZ03,Cropland,0.55,0.08,0.17,0.360402057210124
Africa,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,0.039,5,0.039,5,1,0,0,FiberCrop,AEZ03,Cropland,0.55,0.08,0.17,0.0883029849038645
Latin America,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,0.05,5,0.05,5,1,0,0,FiberCrop,AEZ03,Cropland,0.55,0.08,0.17,0.113504299763003
Southeast Asia,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,0.184,5,0.184,5,1,0,0,FiberCrop,AEZ03,Cropland,0.55,0.08,0.17,0.417498546051894
Eastern Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,0,5,0,5,1,0,0,FiberCrop,AEZ03,Cropland,0.55,0.08,0.17,0
Korea,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,0,5,0,5,1,0,0,FiberCrop,AEZ03,Cropland,0.55,0.08,0.17,0
India,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FiberCropAEZ03,0.063,5,0.063,5,1,0,0,FiberCrop,AEZ03,Cropland,0.55,0.08,0.17,0.143326078318825
USA,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,0,5,0,5,1,0,0,FodderGrass,AEZ03,Cropland,1,0.15,0.87,0
Canada,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,0,5,0,5,1,0,0,FodderGrass,AEZ03,Cropland,1,0.15,0.87,0
Western Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,0,5,0,5,1,0,0,FodderGrass,AEZ03,Cropland,1,0.15,0.87,0
Japan,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,0,5,0,5,1,0,0,FodderGrass,AEZ03,Cropland,1,0.15,0.87,0
Australia_NZ,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,0.426,5,0.426,5,1,0,0,FodderGrass,AEZ03,Cropland,1,0.15,0.87,1.19091483646329
Former Soviet Union,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,0,5,0,5,1,0,0,FodderGrass,AEZ03,Cropland,1,0.15,0.87,0
China,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,0,5,0,5,1,0,0,FodderGrass,AEZ03,Cropland,1,0.15,0.87,0
Middle East,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,2.57,5,2.57,5,1,0,0,FodderGrass,AEZ03,Cropland,1,0.15,0.87,7.18651818182467
Africa,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,0.325,5,0.325,5,1,0,0,FodderGrass,AEZ03,Cropland,1,0.15,0.87,0.909208708567816
Latin America,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,0.323,5,0.323,5,1,0,0,FodderGrass,AEZ03,Cropland,1,0.15,0.87,0.903381281403088
Southeast Asia,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,0.69,5,0.69,5,1,0,0,FodderGrass,AEZ03,Cropland,1,0.15,0.87,1.93067368789525
Eastern Europe,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,0,5,0,5,1,0,0,FodderGrass,AEZ03,Cropland,1,0.15,0.87,0
Korea,root,AgroForestLandAEZ03,AgroForest_NonPastureAEZ03,CropLandAEZ03,FodderGrassAEZ03,0,5,0,5,1,0,0,FodderGrass,AEZ03,Cropland,1,0.15,0.87,0
