ag supply sector,,,,,,,,,,,,,,,,,,,,,,,,
NOT_READ_IN,,,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,price,,,logit-exponent,,,,,,,,,,,,,,,,
region,agSupplySector,output-unit,input-unit,price-unit,1975,calPrice,market,1975 fillout,,,,,,,,,,,,,,,,
ALL,biomass,EJ,thous km2,1975$/GJ,1,0.701,global,-3,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,price,,,logit-exponent,,,,,,,,,,,,,,,,
region,agSupplySector,output-unit,input-unit,price-unit,1975,calPrice,market,1975 fillout,,,,,,,,,,,,,,,,
India,biomassOil,EJ,thous km2,1975$/GJ,1,0.701,India,-3,,,,,,,,,,,,,,,,
Africa,biomassOil,EJ,thous km2,1975$/GJ,1,0.701,Africa,-3,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
characteristics that do not vary by region,,,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,,,
703,,,,,,,,,,,,,,,,,,,,,,,,
,,,logit-exponent,share-weight,interpolation-rule,,,,,,,,,,,,,,,,,,,
region,agSupplySector,AgSupplySubsector,1975 fillout,1975 fillout,apply-to,from-year,to-year,interpolation-function,,,,,,,,,,,,,,,,
USA,biomass,willowAEZ14,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
USA,biomass,willowAEZ15,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
USA,biomass,willowAEZ16,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Eastern Europe,biomass,willowAEZ8,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Eastern Europe,biomass,willowAEZ9,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Eastern Europe,biomass,willowAEZ10,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Eastern Europe,biomass,willowAEZ11,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Eastern Europe,biomass,willowAEZ12,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Eastern Europe,biomass,willowAEZ15,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Eastern Europe,biomass,willowAEZ16,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Western Europe,biomass,miscanthusAEZ4,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Western Europe,biomass,miscanthusAEZ7,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Western Europe,biomass,miscanthusAEZ8,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Western Europe,biomass,miscanthusAEZ9,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Western Europe,biomass,miscanthusAEZ10,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Western Europe,biomass,miscanthusAEZ11,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Western Europe,biomass,miscanthusAEZ12,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Western Europe,biomass,willowAEZ13,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Western Europe,biomass,willowAEZ14,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Western Europe,biomass,willowAEZ15,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Western Europe,biomass,willowAEZ16,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Latin America,biomass,eucalyptusAEZ1,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Latin America,biomass,eucalyptusAEZ2,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Latin America,biomass,eucalyptusAEZ3,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Latin America,biomass,eucalyptusAEZ4,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Latin America,biomass,eucalyptusAEZ5,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Latin America,biomass,eucalyptusAEZ6,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Latin America,biomass,eucalyptusAEZ7,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Latin America,biomass,eucalyptusAEZ8,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Latin America,biomass,eucalyptusAEZ9,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Latin America,biomass,eucalyptusAEZ10,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Latin America,biomass,eucalyptusAEZ11,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Latin America,biomass,eucalyptusAEZ12,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Africa,biomassOil,JatrophaAEZ1,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Africa,biomassOil,JatrophaAEZ2,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Africa,biomass,eucalyptusAEZ3,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Africa,biomass,eucalyptusAEZ4,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Africa,biomass,eucalyptusAEZ5,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Africa,biomass,eucalyptusAEZ6,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Africa,biomass,eucalyptusAEZ7,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Africa,biomass,eucalyptusAEZ8,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Africa,biomass,eucalyptusAEZ9,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Africa,biomass,eucalyptusAEZ10,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Africa,biomass,eucalyptusAEZ11,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
Africa,biomass,eucalyptusAEZ12,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
China,biomass,willowAEZ13,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
China,biomass,willowAEZ14,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
China,biomass,willowAEZ15,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
China,biomass,willowAEZ16,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
China,biomass,willowAEZ17,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
India,biomassOil,JatrophaAEZ1,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
India,biomassOil,JatrophaAEZ2,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
India,biomassOil,JatrophaAEZ3,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
India,biomassOil,JatrophaAEZ4,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
India,biomassOil,JatrophaAEZ5,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
India,biomassOil,JatrophaAEZ6,-6,1,share-weight,2005,9999,fixed,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,,,
7000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,interpolation-rule,,,,all periods,,,,,,,,,,,,,,,,
region,agSupplySector,AgSupplySubsector,AgProductionTechnology,apply-to,from-year,to-year,interpolation,CO2,share-weight,,,,,,,,,,,,,,,
GLOBAL TECH DB,biomass,willowAEZ14,willowAEZ14,share-weight,2005,9999,fixed,CO2,1,,,,,1,,,,,,,,,,
GLOBAL TECH DB,biomass,willowAEZ15,willowAEZ15,share-weight,2005,9999,fixed,CO2,1,,,,,2,,,,,,,,,,
GLOBAL TECH DB,biomass,willowAEZ16,willowAEZ16,share-weight,2005,9999,fixed,CO2,1,,,,,3,,,,,,,,,,
GLOBAL TECH DB,biomass,willowAEZ8,willowAEZ8,share-weight,2005,9999,fixed,CO2,1,,,,,4,,,,,,,,,,
GLOBAL TECH DB,biomass,willowAEZ9,willowAEZ9,share-weight,2005,9999,fixed,CO2,1,,,,,5,,,,,,,,,,
GLOBAL TECH DB,biomass,willowAEZ10,willowAEZ10,share-weight,2005,9999,fixed,CO2,1,,,,,6,,,,,,,,,,
GLOBAL TECH DB,biomass,willowAEZ11,willowAEZ11,share-weight,2005,9999,fixed,CO2,1,,,,,7,,,,,,,,,,
GLOBAL TECH DB,biomass,willowAEZ12,willowAEZ12,share-weight,2005,9999,fixed,CO2,1,,,,,8,,,,,,,,,,
GLOBAL TECH DB,biomass,willowAEZ15,willowAEZ15,share-weight,2005,9999,fixed,CO2,1,,,,,9,,,,,,,,,,
