Summary for Type
Type,1700,1710,1720,1730,1740,1750,1760,1770,1780,1790,1800,1810,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,2005
1,334800.825878,334580.687645,334468.407027,334390.288941,334097.875168,333876.811828,333718.540766,333559.356564,333149.905149,332833.982534,332645.755050,332192.470814,331811.410336,331209.945069,330562.760308,329706.813501,328657.362555,327648.824513,325984.726149,323925.544672,321673.046273,318801.766575,315904.041880,313294.984137,310118.869113,306962.903622,299633.959423,298333.167732,297490.058734,295889.243907,299468.325991,299141.202408
2,1165306.894851,1162613.748786,1160795.160369,1159333.107437,1157100.852238,1154983.790001,1152994.568212,1150954.305017,1147536.122126,1143247.225067,1140570.673770,1136713.007936,1132086.625839,1126477.231706,1120673.438274,1113500.544804,1105303.211763,1096635.173678,1085086.292873,1070725.590096,1054794.615969,1038608.374090,1019611.324217,1004778.961645,984307.549649,962506.444628,923762.546134,919614.106794,913908.822670,904613.839738,960277.949059,959201.513077
11,5763.041226,5889.376977,5949.920444,5991.482066,6035.060138,6070.667411,6145.906513,6202.094611,6234.320006,6368.687814,6462.772165,6664.985719,6946.028062,7240.797368,7636.064975,7994.809738,8702.281726,9214.788210,10032.099671,10895.127750,11953.074427,13155.177413,14330.207673,15510.167127,16717.771448,17850.498523,20107.040956,20551.181610,20785.091191,21181.333591,16884.046659,17106.473595
12,60412.250168,62295.393324,63549.817211,64408.003810,65416.219274,66581.719215,67803.549880,69111.034500,70816.853475,73015.791336,75227.672150,78047.497703,82182.318183,86647.558438,91175.059694,94863.157203,100355.940515,106338.258451,114086.804381,122795.094294,133781.617192,142641.427880,153103.135398,162646.320957,172850.052478,184307.051994,202126.254858,202664.026118,201437.319001,203074.433808,131740.185414,130630.422055
21,4247.156269,4334.868509,4392.881667,4430.403522,4680.278210,4857.018410,4963.515147,5066.010638,5390.698428,5599.987294,5668.194062,5915.560708,6058.676890,6332.724963,6604.534487,7074.124374,7435.441869,7925.632917,8765.252671,9945.598861,11115.409554,12739.783329,14412.481256,15782.824802,17679.196638,19564.540374,24440.272912,25029.735213,25342.553609,26167.577888,26402.130517,26324.030302
22,24857.337610,25603.306093,26172.977769,26716.563334,27954.943602,28959.748735,29719.382508,30478.549035,32136.149391,34214.927107,34738.298464,35634.717457,36012.340953,37115.381076,38287.200428,41590.619182,44142.955982,46725.825856,50446.407527,55746.152922,60266.733806,67089.854683,75057.531453,79620.143469,88960.411497,98034.100781,116915.799498,117718.113142,121313.436093,125113.279156,135763.992780,135621.272496
31,63.019506,69.109582,62.833659,61.868388,60.829247,69.545158,46.080375,46.580951,99.119093,71.385256,97.321538,101.025560,57.927494,90.575366,70.682902,98.295327,78.956741,84.797220,91.964278,107.771608,132.512585,177.315506,227.311923,286.066571,358.205590,496.100294,692.769555,959.958177,1256.339359,1635.887524,2119.539701,2302.336387
32,985.693014,1049.727684,1044.220165,1104.501076,1090.160361,1036.917659,1044.674908,1018.286877,1073.050368,1084.232022,1025.531111,1166.952466,1280.890701,1322.004590,1426.477479,1607.854587,1760.067318,1862.917835,1942.670600,2295.338351,2719.208937,3222.518940,3790.184569,4516.749483,5444.161957,6714.578157,8757.575110,11565.929652,14902.597943,18760.623228,23780.048301,26141.924128
101,3813398.745527,3812539.197837,3811883.535113,3811188.512790,3810315.657307,3809431.483775,3808491.133522,3807484.463025,3806280.610079,3805093.252289,3803806.836266,3802194.146656,3799348.862004,3795251.983397,3791738.909436,3787265.136065,3781970.077128,3777171.437463,3771433.302302,3760892.612440,3753194.088446,3741683.785605,3724468.616017,3705402.148227,3680278.678398,3656332.961273,3605584.276851,3583414.293709,3559525.492198,3530432.233080,3475676.744125,3467470.687616
102,12390057.943195,12374650.479511,12362028.988119,12349990.260898,12334429.626486,12318617.499831,12302299.824342,12284987.469398,12263452.778476,12242686.110864,12221186.956467,12195122.649053,12162480.548732,12120189.129725,12079083.052947,12030245.978684,11978152.862106,11923235.967817,11858015.076797,11767459.725397,11683472.443916,11567050.514334,11409968.171185,11236764.905771,11024608.276164,10809908.448095,10390996.860262,10237730.524524,10067847.555396,9861521.277475,9807245.654523,9749224.294243
111,11876.350628,12033.998198,12071.832563,12113.025865,12172.641539,12241.645867,12377.922863,12542.400275,12728.789382,12936.210061,13181.650070,13502.163088,13984.672187,14855.632245,15648.673482,16792.320571,17766.859888,18844.679926,19946.718496,21328.338459,22705.325124,24761.873294,28266.381303,32656.332261,37766.108920,43066.087190,56429.574237,63666.907417,75102.532639,91890.910676,149306.096271,155621.048729
112,226919.384203,235736.357514,242799.952014,249241.981028,256427.807008,264212.330910,273405.483476,283195.971683,294385.897211,306236.719212,319022.243930,333143.915027,350019.774059,371705.757257,394439.892830,421593.305070,447151.764237,474864.152945,507123.797531,546347.208597,586299.935806,641136.166885,712159.630076,792083.082538,881576.172922,976453.588560,1162784.788917,1237481.107041,1337594.468223,1474432.502416,1476853.077982,1530671.208723
121,19049.019448,19747.691180,20365.417831,21016.760438,21818.649053,22630.522199,23437.478789,24283.306565,25303.717594,26288.057202,27335.556946,28641.631639,31006.456714,34226.804045,36943.937400,40200.822635,44595.124873,48313.292232,52951.330780,62103.818397,68416.233070,77859.146686,91547.410606,106188.518534,126156.289169,144720.874953,181983.512704,196750.584157,208887.765732,220865.590449,217665.620099,219273.606655
122,145388.398396,151941.010453,157359.682652,162908.846246,171248.560950,179078.694405,186235.584167,193769.245277,204033.387960,213068.039685,221771.805184,233714.955798,249582.139433,270137.283976,288423.792797,310141.429706,336548.500258,363649.648130,396413.997644,447539.450785,491318.966475,552546.937171,638076.155659,730618.598411,852361.934350,970621.273225,1200114.756274,1274162.576679,1337427.062412,1397820.038089,1436946.545794,1434426.656140
131,49.492368,52.721357,52.822508,55.308912,66.659836,69.956102,67.072958,63.438438,60.491522,56.088858,49.564430,35.666995,33.616724,39.188399,42.087414,115.328850,41.546122,44.198939,42.256235,48.838120,57.960700,68.802917,91.200771,126.609355,172.532208,253.684705,376.244610,541.822406,857.817422,1184.874159,1725.146981,2008.264354
132,981.121389,1019.002010,1158.222932,1205.758565,1240.853320,1438.321999,1405.955085,1394.162207,1474.783735,1355.976352,1365.840975,1365.329032,1264.384416,1314.677816,1400.109202,1366.133253,1493.719643,1597.077206,1793.976021,2000.462719,2255.500420,2613.228676,3142.891036,3880.259685,4800.464560,6363.538244,9450.442503,13972.639957,20477.760983,29573.030733,42301.566807,49024.895626
201,404483.304197,404026.364619,403447.633569,402842.659349,402107.504835,401332.923708,400555.747085,399723.756537,398751.833094,397752.280920,396740.066256,395519.267953,393524.166670,391168.292586,389121.367438,386826.548379,384536.258336,383382.180244,381963.828403,377131.890553,375111.525278,370499.187650,361694.478167,353331.283447,341145.254394,332902.118315,309833.384720,303048.839157,296745.276338,291738.115134,280334.378968,277589.105317
202,5006414.836824,4982984.424695,4958219.949865,4932021.056875,4903369.094931,4873159.758070,4841275.502741,4807045.397860,4769675.078193,4730131.572410,4687842.859499,4640657.847758,4585745.790862,4525250.662663,4462446.430901,4391210.845020,4356257.333361,4323782.358114,4285960.264465,4223707.572583,4169324.340952,4096690.310145,3987829.209846,3830179.401412,3636092.535131,3464867.274113,3076928.795558,2916558.008515,2782275.610854,2683563.304559,2704044.811500,2683891.661922
211,5002.529948,5313.441878,5636.404601,5977.407945,6353.831390,6769.292231,7217.979962,7713.012234,8260.229181,8861.043535,9485.547983,10177.157667,10994.106564,11945.293554,13006.792030,14164.158876,14540.517417,14958.442168,15415.951941,15951.995938,16493.464772,17061.879123,18214.262718,20107.173969,22295.252730,24344.901076,30153.574773,32639.236897,34255.439812,36461.974653,45479.787971,47347.863835
212,288095.614863,308401.845950,329652.545940,352227.767178,376217.077689,401871.555830,429396.640914,459068.688776,490783.307870,525017.970729,561777.385697,601434.681449,644836.950255,692042.939169,742506.133092,799083.692023,815724.377409,833000.198933,852553.255642,877157.747047,903396.759594,931660.048434,970327.656767,1047106.403774,1127112.277091,1200094.601380,1402325.240936,1492008.398740,1570779.524636,1617960.967361,1534713.263439,1542392.267675
221,12300.690731,12444.483238,12698.686331,12961.585899,13320.472069,13679.566826,14005.230252,14342.715835,14767.104656,15167.043836,15556.753747,16086.832080,17265.038303,18669.581430,19658.831221,20796.501641,22710.755179,23447.585190,24407.834011,28702.414207,30180.932560,34223.658038,41870.946472,48335.201786,58331.133497,64506.328233,81741.947778,85929.943246,90585.302098,93306.142185,95633.532697,96474.747409
222,93328.748065,96410.533323,99898.278510,103491.059545,108127.011597,112658.900363,116997.949762,121536.075912,127194.945339,132484.295088,137991.003232,145471.024298,156908.015512,170117.692749,182348.350535,196888.515349,215079.379427,230173.961812,248363.319774,285765.125427,313723.566791,358076.746139,427837.378054,508044.672962,621431.035252,718295.654189,901889.101288,969400.519296,1020242.529557,1066551.920354,1123576.291925,1132867.743988
231,16.893184,19.128443,20.693738,21.764751,21.609773,21.635535,24.461258,23.933728,24.251238,23.049626,21.049887,20.160064,20.106306,20.250193,16.427044,16.209026,15.887042,15.210860,15.803517,17.117576,17.495610,18.693378,23.730946,29.759025,31.777160,50.070425,74.510707,185.398743,217.399709,297.185761,355.718478,391.701553
232,1029.036599,1071.432779,1097.461789,1128.352500,1155.050344,1178.021264,1198.143238,1218.072918,1214.904428,1234.397580,1256.988283,1304.683413,1377.480484,1456.942133,1567.321376,1685.183052,1807.145694,1911.717365,1991.395729,2237.791350,2423.568102,2441.131448,2873.991621,3537.759578,4232.388500,5610.706174,7725.098479,10901.309784,15570.571605,20792.043239,26533.869399,29717.297498
301,111019.346589,110828.398579,110685.207998,110636.521528,110240.631199,109977.561250,109882.564653,109803.551816,109384.170094,109217.780275,109214.648298,108866.228743,108781.113081,108523.416098,108366.534427,108076.496731,108083.881761,107977.061887,107589.893234,106941.941717,106021.321272,104443.369275,101495.853569,100396.688373,99035.991732,97563.053112,94953.668022,94011.087420,92638.105583,91099.989684,88807.511202,87505.248405
302,812622.988039,804744.958943,797972.684676,796312.860866,786520.581114,780085.580595,777665.434939,775732.926409,764965.558030,759838.547383,758423.035828,748683.788043,745482.544360,739434.107207,736239.198299,732315.878892,733799.863318,733751.100991,728724.652925,717970.190073,704603.972924,685650.826275,656181.827688,641932.059341,625538.254897,609031.051410,559410.418429,539275.878747,517136.890788,460108.417317,424676.992080,398874.220169
311,2188.434557,2284.990203,2375.841194,2408.110902,2442.684602,2475.868678,2500.928522,2525.008589,2573.838813,2621.354206,2665.418812,2748.831129,2802.261810,2874.912201,2939.566403,3008.084522,3077.663179,3155.579891,3299.665024,3573.100474,3855.665007,4314.610634,5040.539005,5303.433104,5564.261994,5675.171076,6172.694167,6467.592219,6333.401796,7377.646495,9467.330200,10687.242054
312,157606.837638,164281.749622,170429.326400,172279.667417,174219.850809,175894.826338,177226.946504,178509.648841,181458.983888,184580.039518,187928.463465,192791.646383,196136.770333,198737.815082,200897.127989,203496.874144,205020.922617,206225.596995,208827.899014,216480.884216,225011.417251,237772.243294,255292.567609,264644.139699,273029.929541,280293.279372,296545.988358,301575.457508,297847.302179,340031.126819,330276.349508,353700.981668
321,1980.492976,2075.308739,2131.549152,2152.625780,2509.543761,2739.527457,2813.668805,2869.683644,3239.235651,3361.227388,3316.825207,3580.867216,3614.630173,3799.797569,3893.460595,4116.300733,4041.830360,4072.288933,4315.238205,4689.215019,5288.466484,6401.044511,8615.882634,9445.996760,10536.061527,11879.364096,13971.272106,14588.548302,16062.011997,16524.443458,16678.480186,16727.646805
