# File: EB_SecFuel_mtoe.csv
# Title: Database of fuel consumption across sectors
# Units: Energy units in mtoe
# Source:  GHG platform
# Column types: cccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
State,GHG_Platform_sectors,GHG_Platform_fuels,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
AP,Road,Diesel and products,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.08326677,0.087054561,0.102671639,0.117034129,0.128037725,0.138182058,0.150239628,0.158545634,0.162254428,0.169029948,0.184957798
AP,Road,LPG,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.08326677,0.087054561,0.102671639,0.117034129,0.128037725,0.138182058,0.150239628,0.158545634,0.162254428,0.169029948,0.184957798
AP,Road,Other Oils,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.08326677,0.087054561,0.102671639,0.117034129,0.128037725,0.138182058,0.150239628,0.158545634,0.162254428,0.169029948,0.184957798
AP,Road,CNG,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.08326677,0.087054561,0.102671639,0.117034129,0.128037725,0.138182058,0.150239628,0.158545634,0.162254428,0.169029948,0.184957798
AP,Road,Electricity,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.08326677,0.087054561,0.102671639,0.117034129,0.128037725,0.138182058,0.150239628,0.158545634,0.162254428,0.169029948,0.184957798
AP,Railways,Diesel and products,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.08326677,0.087054561,0.102671639,0.117034129,0.128037725,0.138182058,0.150239628,0.158545634,0.162254428,0.169029948,0.184957798
AP,Railways,Other Oils,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.08326677,0.087054561,0.102671639,0.117034129,0.128037725,0.138182058,0.150239628,0.158545634,0.162254428,0.169029948,0.184957798
AP,Railways,Coal for traction,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.08326677,0.087054561,0.102671639,0.117034129,0.128037725,0.138182058,0.150239628,0.158545634,0.162254428,0.169029948,0.184957798
AP,Railways,Coal and Products,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.08326677,0.087054561,0.102671639,0.117034129,0.128037725,0.138182058,0.150239628,0.158545634,0.162254428,0.169029948,0.184957798
AP,Railways,Electricity,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.08326677,0.087054561,0.102671639,0.117034129,0.128037725,0.138182058,0.150239628,0.158545634,0.162254428,0.169029948,0.184957798
AP,Aviation,Diesel and products,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.08326677,0.087054561,0.102671639,0.117034129,0.128037725,0.138182058,0.150239628,0.158545634,0.162254428,0.169029948,0.184957798
AP,Aviation,Aviation Turbine Fuel,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.08326677,0.087054561,0.102671639,0.117034129,0.128037725,0.138182058,0.150239628,0.158545634,0.162254428,0.169029948,0.184957798
AP,Navigation,Diesel and products,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.08326677,0.087054561,0.102671639,0.117034129,0.128037725,0.138182058,0.150239628,0.158545634,0.162254428,0.169029948,0.184957798
AP,Navigation,LPG,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.08326677,0.087054561,0.102671639,0.117034129,0.128037725,0.138182058,0.150239628,0.158545634,0.162254428,0.169029948,0.184957798
AP,Navigation,Other Oils,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.08326677,0.087054561,0.102671639,0.117034129,0.128037725,0.138182058,0.150239628,0.158545634,0.162254428,0.169029948,0.184957798
AP,Commercial,Diesel and products,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
AP,Commercial,LPG,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
AP,Commercial,Other Oils,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
AP,Commercial,CNG,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
AP,Commercial,Electricity,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
AP,Commercial,Fuelwood,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
AP,Residential_Urban,Diesel and products,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
AP,Residential_Urban,LPG,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
AP,Residential_Urban,Other Oils,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
AP,Residential_Urban,CNG,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
AP,Residential_Urban,Coal and Products,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
AP,Residential_Urban,Electricity,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
AP,Residential_Urban,Fuelwood,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
AP,Residential_Rural,Diesel and products,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
AP,Residential_Rural,LPG,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
