# File: population_weighted_HDD_CCSM3x_A2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Title: CCSM3 A2 Heating Degree Days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Units: Fahrenheit Degree Days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Description: Heating Degree Days by Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Reference: Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
country,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099
Russia,9610.193446,9595.036975,9579.569721,9563.804421,9547.753526,9531.429201,9514.843326,9498.007494,9480.933015,9463.630911,9446.111918,9428.386489,9410.464788,9392.356696,9374.071807,9355.61943,9337.008588,9318.248019,9299.346173,9280.311218,9261.151033,9241.873214,9222.485069,9202.993622,9183.40561,9163.727487,9143.965418,9124.125283,9104.212679,9084.232915,9064.191015,9044.091716,9023.939471,9003.738447,8983.492526,8963.205303,8942.880087,8922.519903,8902.127491,8881.705301,8861.255502,8840.779976,8820.280317,8799.757838,8779.213561,8758.648227,8738.062288,8717.455912,8696.828981,8676.181092,8655.511555,8634.819394,8614.10335,8593.361877,8572.593141,8551.795026,8530.965129,8510.100759,8489.198944,8468.256422,8447.269647,8426.234789,8405.147729,8384.004066,8362.799109,8341.527886,8320.185136,8298.765314,8277.262588,8255.670843,8233.983674,8212.194395,8190.296031,8168.281323,8146.142725,8123.872408,8101.462254,8078.903861,8056.188542,8033.307324,8010.250946,7987.009865,7963.57425,7939.933985,7916.078668,7891.997612,7867.679844,7843.114105,7818.288851,7793.192252,7767.812192,7742.13627,7716.151799,7689.845806,7663.205033,7636.215936,7608.864685,7581.137166,7553.018977,7524.495432,7495.551558,7466.172097,7436.341507,7406.043957,7375.263333,7343.983235,7312.186975,7279.857583,7246.977801,7213.530085,7179.496608,7144.859253,7109.599622,7073.699028,7037.1385,6999.898781,6961.960328,6923.303313,6883.907621,6843.752853,6802.818323,6761.083061,6718.525809,6675.125026,6630.858882,6585.705266,6539.641776,6492.645729,6444.694152
Canada,8435.088929,8427.025215,8417.953866,8407.915275,8396.949117,8385.094352,8372.389224,8358.871259,8344.577268,8329.543347,8313.804873,8297.396511,8280.352205,8262.705188,8244.487973,8225.732358,8206.469425,8186.72954,8166.542353,8145.936799,8124.941092,8103.582737,8081.888517,8059.884502,8037.596044,8015.047782,7992.263635,7969.266808,7946.07979,7922.724352,7899.221552,7875.591729,7851.854507,7828.028795,7804.132782,7780.183947,7756.199047,7732.194126,7708.184512,7684.184815,7660.208931,7636.270038,7612.380598,7588.552359,7564.796351,7541.122888,7517.541568,7494.061275,7470.690171,7447.43571,7424.304623,7401.302928,7378.435926,7355.708204,7333.12363,7310.685357,7288.395822,7266.256746,7244.269132,7222.433271,7200.748734,7179.214378,7157.828342,7136.58805,7115.490211,7094.530816,7073.705142,7053.007746,7032.432473,7011.972449,6991.620086,6971.36708,6951.204408,6931.122333,6911.110402,6891.157446,6871.251578,6851.380197,6831.529985,6811.686909,6791.836216,6771.962442,6752.049403,6732.080202,6712.037224,6691.902137,6671.655895,6651.278735,6630.750177,6610.049026,6589.153371,6568.040584,6546.687321,6525.069522,6503.162412,6480.940498,6458.377571,6435.446709,6412.120269,6388.369896,6364.166516,6339.480342,6314.280867,6288.53687,6262.216415,6235.286847,6207.714798,6179.466182,6150.506196,6120.799324,6090.30933,6058.999265,6026.831461,5993.767539,5959.768397,5924.794222,5888.804483,5851.757933,5813.612608,5774.32583,5733.854203,5692.153616,5649.179241,5604.885534,5559.226236,5512.154371,5463.622245,5413.581452,5361.982867
United States,4542.67659,4539.260185,4535.153176,4530.379232,4524.961655,4518.92338,4512.286974,4505.074636,4497.308201,4489.009132,4480.198527,4470.897117,4461.125266,4450.902968,4440.249851,4429.185178,4417.727841,4405.896367,4393.708915,4381.183275,4368.336873,4355.186765,4341.74964,4328.041821,4314.079262,4299.87755,4285.451905,4270.81718,4255.98786,4240.978063,4225.801539,4210.471672,4195.001477,4179.403602,4163.690329,4147.873571,4131.964875,4115.975418,4099.916013,4083.797105,4067.628769,4051.420715,4035.182285,4018.922455,4002.64983,3986.372652,3970.098792,3953.835757,3937.590683,3921.370341,3905.181135,3889.029101,3872.919905,3856.858851,3840.85087,3824.900531,3809.01203,3793.189201,3777.435507,3761.754045,3746.147544,3730.618367,3715.168508,3699.799595,3684.512888,3669.309279,3654.189293,3639.153089,3624.200456,3609.330819,3594.543232,3579.836385,3565.208598,3550.657825,3536.181652,3521.777299,3507.441616,3493.171088,3478.961832,3464.809598,3450.709767,3436.657354,3422.647007,3408.673006,3394.729263,3380.809323,3366.906365,3353.013199,3339.122268,3325.225648,3311.315048,3297.381808,3283.416902,3269.410938,3255.354152,3241.236418,3227.047239,3212.775753,3198.410728,3183.940567,3169.353306,3154.63661,3139.77778,3124.76375,3109.581084,3094.215979,3078.654267,3062.881412,3046.882508,3030.642284,3014.145102,2997.374955,2980.315469,2962.949904,2945.261151,2927.231734,2908.84381,2890.079169,2870.919234,2851.345058,2831.33733,2810.876369,2789.942127,2768.514192,2746.571779,2724.093741,2701.05856,2677.444351,2653.228865
China,4431.759746,4425.719017,4419.367255,4412.714314,4405.769881,4398.543467,4391.044416,4383.281899,4375.264916,4367.002299,4358.502705,4349.774623,4340.826369,4331.66609,4322.301761,4312.741186,4302.991998,4293.061661,4282.957464,4272.686529,4262.255806,4251.672072,4240.941937,4230.071836,4219.068036,4207.936631,4196.683546,4185.314533,4173.835176,4162.250884,4150.5669,4138.788291,4126.919956,4114.966624,4102.93285,4090.82302,4078.64135,4066.391883,4054.078491,4041.704877,4029.274573,4016.790937,4004.25716,3991.676259,3979.051083,3966.384306,3953.678436,3940.935806,3928.158581,3915.348752,3902.508143,3889.638402,3876.741012,3863.81728,3850.868344,3837.895173,3824.898562,3811.879136,3798.83735,3785.773487,3772.68766,3759.579811,3746.44971,3733.296957,3720.12098,3706.921038,3693.696218,3680.445435,3667.167435,3653.860792,3640.52391,3627.15502,3613.752184,3600.313293,3586.836065,3573.318051,3559.756627,3546.149,3532.492206,3518.78311,3505.018407,3491.194618,3477.308097,3463.355024,3449.33141,3435.233094,3421.055745,3406.79486,3392.445765,3378.003617,3363.4634,3348.819928,3334.067844,3319.20162,3304.215556,3289.103783,3273.860261,3258.478777,3242.952948,3227.276221,3211.441872,3195.443005,3179.272554,3162.923281,3146.387778,3129.658467,3112.727596,3095.587245,3078.229322,3060.645564,3042.827537,3024.766637,3006.454088,2987.880943,2969.038084,2949.916225,2930.505904,2910.797492,2890.781187,2870.447018,2849.784842,2828.784343,2807.435038,2785.726271,2763.647214,2741.186871,2718.334072,2695.077478,2671.405578
Brazil,321.0355557,318.9410372,316.8820904,314.8565645,312.8623499,310.8973784,308.9596235,307.0470999,305.1578639,303.2900131,301.4416867,299.6110651,297.7963704,295.9958661,294.2078569,292.4306892,290.6627508,288.9024708,287.14832,285.3988102,283.6524952,281.9079698,280.1638704,278.4188749,276.6717025,274.921114,273.1659115,271.4049387,269.6370806,267.8612636,266.0764556,264.2816662,262.475946,260.6583873,258.8281238,256.9843306,255.1262242,253.2530628,251.3641457,249.4588138,247.5364495,245.5964765,243.6383601,241.6616069,239.665765,237.6504238,235.6152145,233.5598094,231.4839224,229.3873087,227.2697652,225.1311299,222.9712826,220.7901442,218.5876772,216.3638857,214.118815,211.8525519,209.5652246,207.2570029,204.928098,202.5787624,200.2092901,197.8200166,195.4113188,192.9836151,190.5373652,188.0730704,185.5912733,183.0925582,180.5775504,178.046917,175.5013664,172.9416486,170.3685548,167.7829177,165.1856117,162.5775523,159.9596965,157.3330429,154.6986316,152.0575437,149.4109024,146.7598716,144.1056573,141.4495066,138.792708,136.1365917,133.482529,130.831933,128.186258,125.5469997,122.9156956,120.2939241,117.6833055,115.0855013,112.5022147,109.9351898,107.3862128,104.8571109,102.3497529,99.86604893,97.40795074,94.97745143,92.57658548,90.20742892,87.87209913,85.57275496,83.31159675,81.0908662,78.91284652,76.7798623,74.69427962,72.65850598,70.6749903,68.74622301,66.87473589,65.06310222,63.31393673,61.62989552,60.01367623,58.46801785,56.99570082,55.59954709,54.28242002,53.04722439,51.89690642,50.83445379,49.86289558
Australia,2149.477499,2143.540925,2137.494193,2131.339153,2125.07762,2118.711374,2112.242157,2105.671681,2099.001616,2092.233602,2085.369241,2078.410099,2071.357708,2064.213564,2056.979128,2049.655825,2042.245044,2034.74814,2027.166431,2019.501201,2011.753699,2003.925135,1996.016688,1988.029499,1979.964674,1971.823284,1963.606364,1955.314914,1946.949899,1938.512246,1930.002851,1921.42257,1912.772227,1904.052608,1895.264466,1886.408516,1877.48544,1868.495883,1859.440454,1850.319729,1841.134246,1831.88451,1822.570988,1813.194112,1803.754281,1794.251856,1784.687164,1775.060495,1765.372106,1755.622215,1745.811008,1735.938635,1726.005208,1716.010806,1705.955472,1695.839213,1685.662002,1675.423775,1665.124433,1654.763841,1644.341831,1633.858196,1623.312696,1612.705055,1602.034961,1591.302068,1580.505993,1569.646317,1558.722588,1547.734318,1536.680981,1525.562018,1514.376834,1503.124798,1491.805245,1480.417473,1468.960745,1457.434289,1445.837297,1434.168926,1422.428297,1410.614497,1398.726575,1386.763547,1374.724392,1362.608054,1350.413443,1338.139431,1325.784856,1313.348521,1300.829193,1288.225602,1275.536446,1262.760384,1249.896042,1236.942009,1223.896841,1210.759055,1197.527135,1184.199529,1170.77465,1157.250874,1143.626544,1129.899965,1116.069408,1102.133108,1088.089266,1073.936045,1059.671575,1045.29395,1030.801226,1016.191427,1001.462541,986.6125178,971.6392751,956.5406934,941.3146181,925.9588591,910.4711912,894.8493532,879.0910489,863.1939465,847.1556787,830.973843,814.646001,798.1696794,781.542369,764.7615255,747.8245689
India,346.0033681,345.5845671,345.0634383,344.4435304,343.7283382,342.9213028,342.0258115,341.0451975,339.9827404,338.8416659,337.6251458,336.3362981,334.9781869,333.5538225,332.0661615,330.5181064,328.912506,327.2521553,325.5397954,323.7781135,321.9697429,320.1172634,318.2232007,316.2900266,314.3201591,312.3159626,310.2797473,308.2137697,306.1202326,304.0012849,301.8590214,299.6954834,297.5126581,295.3124792,293.096826,290.8675246,288.6263467,286.3750106,284.1151805,281.8484668,279.5764261,277.3005611,275.0223207,272.7431,270.4642403,268.1870288,265.9126991,263.6424309,261.37735,259.1185286,256.8669846,254.6236824,252.3895326,250.1653918,247.9520627,245.7502944,243.5607818,241.3841664,239.2210354,237.0719226,234.9373077,232.8176166,230.7132213,228.6244401,226.5515373,224.4947235,222.4541554,220.4299357,218.4221137,216.4306844,214.4555891,212.4967155,210.5538969,208.6269134,206.7154908,204.8193013,202.9379632,201.0710409,199.2180449,197.3784322,195.5516055,193.7369139,191.9336527,190.1410633,188.3583331,186.584596,184.8189317,183.0603664,181.307872,179.5603671,177.8167162,176.0757298,174.3361648,172.5967241,170.8560569,169.1127584,167.3653702,165.6123798,163.852221,162.0832737,160.3038639,158.512264,156.7066922,154.8853133,153.0462378,151.1875227,149.307171,147.4031318,145.4733005,143.5155187,141.527574,139.5072001,137.4520772,135.3598312,133.2280346,131.0542057,128.8358092,126.5702559,124.2549026,121.8870525,119.4639549,116.982805,114.4407445,111.8348611,109.1621887,106.4197073,103.6043432,100.7129685,97.74240197
Argentina,2142.362333,2136.45072,2130.497516,2124.504561,2118.473648,2112.406524,2106.304889,2100.170397,2094.004654,2087.809222,2081.585614,2075.3353,2069.059699,2062.760187,2056.438092,2050.094696,2043.731234,2037.348896,2030.948824,2024.532114,2018.099815,2011.652931,2005.192418,1998.719186,1992.234099,1985.737974,1979.231582,1972.715646,1966.190846,1959.657811,1953.117127,1946.569332,1940.014918,1933.454331,1926.887969,1920.316184,1913.739283,1907.157526,1900.571124,1893.980245,1887.385009,1880.785489,1874.181713,1867.573661,1860.961268,1854.34442,1847.72296,1841.096682,1834.465334,1827.828618,1821.18619,1814.537658,1807.882585,1801.220486,1794.550832,1787.873044,1781.186501,1774.490531,1767.784418,1761.067399,1754.338665,1747.597361,1740.842583,1734.073382,1727.288765,1720.487688,1713.669064,1706.831757,1699.974588,1693.096327,1686.195702,1679.27139,1672.322026,1665.346196,1658.342439,1651.30925,1644.245075,1637.148315,1630.017324,1622.850409,1615.645832,1608.401807,1601.116503,1593.788041,1586.414497,1578.993899,1571.52423,1564.003425,1556.429374,1548.79992,1541.112859,1533.365941,1525.556869,1517.683301,1509.742847,1501.733071,1493.651491,1485.495578,1477.262756,1468.950404,1460.555852,1452.076388,1443.509248,1434.851626,1426.100668,1417.253472,1408.307091,1399.258532,1390.104755,1380.842673,1371.469153,1361.981015,1352.375034,1342.647937,1332.796406,1322.817074,1312.70653,1302.461315,1292.077925,1281.552808,1270.882367,1260.062957,1249.090888,1237.962422,1226.673776,1215.22112,1203.600576,1191.808222,1179.840089
Kazakhstan,8693.593993,8674.95878,8656.286983,8637.582119,8618.847584,8600.086648,8581.302461,8562.498048,8543.676309,8524.840025,8505.991851,8487.134318,8468.269837,8449.400692,8430.529047,8411.656942,8392.786291,8373.918889,8355.056405,8336.200385,8317.352254,8298.513311,8279.684733,8260.867574,8242.062765,8223.271113,8204.493301,8185.729892,8166.981322,8148.247906,8129.529835,8110.827178,8092.139879,8073.467759,8054.810518,8036.167729,8017.538847,7998.923198,7980.319989,7961.728302,7943.147096,7924.575206,7906.011347,7887.454107,7868.901952,7850.353226,7831.806148,7813.258814,7794.7092,7776.155154,7757.594403,7739.024552,7720.44308,7701.847346,7683.234584,7664.601903,7645.946293,7627.264617,7608.553617,7589.809911,7571.029993,7552.210236,7533.346888,7514.436074,7495.473796,7476.455932,7457.378239,7438.236349,7419.02577,7399.74189,7380.37997,7360.93515,7341.402446,7321.776752,7302.052838,7282.225349,7262.28881,7242.23762,7222.066057,7201.768274,7181.338303,7160.77005,7140.0573,7119.193713,7098.172828,7076.988058,7055.632696,7034.099908,7012.382741,6990.474116,6968.366831,6946.053562,6923.52686,6900.779154,6877.802751,6854.589832,6831.132456,6807.42256,6783.451956,6759.212334,6734.69526,6709.892177,6684.794406,6659.393142,6633.67946,6607.644309,6581.278517,6554.572787,6527.5177,6500.103714,6472.321162,6444.160256,6415.611084,6386.66361,6357.307674,6327.532997,6297.329171,6266.68567,6235.591841,6204.03691,6172.009979,6139.500027,6106.495909,6072.986358,6038.959983,6004.405269,5969.310581,5933.664157,5897.454114
Sudan,17.38441999,17.27457767,17.16707935,17.06167664,16.95812717,16.85619471,16.75564902,16.65626602,16.55782763,16.46012187,16.36294286,16.26609075,16.16937177,16.07259826,15.97558858,15.87816719,15.78016463,15.68141749,15.58176845,15.48106626,15.37916574,15.27592776,15.17121932,15.06491343,14.9568892,14.84703183,14.73523255,14.6213887,14.50540368,14.38718697,14.26665409,14.14372667,14.01833241,13.89040504,13.75988443,13.62671646,13.49085313,13.35225247,13.21087861,13.06670175,12.91969817,12.76985019,12.61714623,12.46158078,12.30315441,12.14187372,11.97775145,11.81080635,11.64106327,11.46855314,11.29331296,11.11538579,10.93482075,10.75167308,10.56600404,10.377881,10.18737738,9.994572691,9.799552497,9.602408443,9.403238255,9.202145718,8.999240701,8.794639127,8.58846302,8.380840448,8.171905568,7.961798609,7.750665869,7.538659714,7.325938587,7.112667006,6.899015561,6.685160907,6.471285781,6.257578986,6.044235403,5.831455979,5.619447737,5.408423773,5.198603256,4.990211428,4.783479596,4.578645149,4.375951541,4.17564831,3.977991051,3.783241441,3.591667229,3.403542234,3.219146347,3.038765535,2.862691834,2.691223359,2.524664286,2.363324871,2.207521445,2.057576407,1.913818225,1.776581446,1.646206688,1.523040645,1.407436073,1.299751809,1.200352758,1.109609906,1.027900297,0.955607059,0.893119391,0.840832558,0.799147903,0.768472848,0.749220876,0.741811539,0.746670475,0.764229391,0.79492606,0.839204337,0.897514131,0.97031145,1.058058359,1.161222988,1.280279555,1.415708343,1.567995714,1.737634093,1.925121974,2.130963947,2.355670645
