# File: population_weighted_CDD_no_GCM_constdd.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Title: Constant Cooling Degree Days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Units: Fahrenheit Degree Days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Description: Cooling Degree Days by Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Reference: Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
country,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099
Madagascar,1810.702463,1813.437074,1816.051412,1818.565115,1820.99745,1823.367311,1825.693218,1827.993323,1830.285403,1832.586864,1834.914741,1837.285694,1839.716014,1842.221619,1844.818055,1847.520495,1850.343741,1853.302224,1856.410001,1859.680757,1863.127808,1866.764093,1870.602185,1874.654279,1878.932203,1883.447409,1888.210979,1893.233624,1898.52568,1904.097115,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598,1862.87598
Ukraine,452.3416182,452.09307,452.1981399,452.649528,453.4400571,454.5626733,456.0104443,457.7765613,459.8543377,462.2372099,464.9187365,467.8925992,471.1526023,474.6926722,478.5068586,482.5893335,486.9343919,491.536451,496.390051,501.4898545,506.8306471,512.4073365,518.2149536,524.2486517,530.5037066,536.9755173,543.6596047,550.551613,557.6473087,564.9425809,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277,505.9201277
Kenya,1777.141574,1778.41567,1779.920903,1781.665113,1783.655934,1785.9008,1788.406939,1791.18138,1794.230944,1797.562253,1801.181723,1805.095571,1809.309807,1813.830238,1818.662473,1823.811911,1829.283753,1835.082996,1841.214432,1847.682652,1854.492044,1861.646791,1869.150876,1877.008076,1885.221966,1893.79592,1902.733106,1912.036491,1921.708838,1931.752707,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363,1853.917363
Botswana,2577.621878,2585.385333,2593.39865,2601.662136,2610.176142,2618.941065,2627.957345,2637.225469,2646.745966,2656.519412,2666.546426,2676.827674,2687.363865,2698.155753,2709.204137,2720.509861,2732.073814,2743.896929,2755.980184,2768.324601,2780.93125,2793.801241,2806.935733,2820.335927,2834.003069,2847.938452,2862.143412,2876.619329,2891.36763,2906.389785,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594,2773.136594
France,285.6941226,287.5056363,289.3634325,291.2684446,293.221659,295.2241158,297.2769079,299.3811817,301.5381366,303.7490254,306.0151542,308.3378822,310.7186217,313.1588385,315.6600515,318.223833,320.8518081,323.5456556,326.3071073,329.1379482,332.0400167,335.0152044,338.0654559,341.1927693,344.3991958,347.6868399,351.0578593,354.5144648,358.0589207,361.6935444,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057,330.449057
Thailand,5724.303579,5729.994463,5735.630826,5741.232315,5746.818203,5752.407396,5758.018427,5763.66946,5769.378286,5775.162326,5781.038633,5787.023885,5793.134392,5799.386092,5805.794554,5812.374974,5819.142179,5826.110625,5833.294395,5840.707206,5848.362399,5856.272948,5864.451455,5872.910151,5881.660896,5890.715181,5900.084124,5909.778473,5919.808607,5930.184532,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192,5845.114192
Spain,803.4637896,806.3844501,809.3838383,812.464084,815.6273496,818.87583,822.2117524,825.6373766,829.1549949,832.766932,836.475545,840.2832236,844.19239,848.2054986,852.3250366,856.5535234,860.8935111,865.347584,869.9183592,874.6084859,879.4206461,884.3575541,889.4219566,894.6166328,899.9443946,905.4080862,911.0105841,916.7547975,922.6436679,928.6801696,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799,876.8489799
Papua New Guinea,3881.394218,3886.023655,3890.741207,3895.553997,3900.469002,3905.493057,3910.632856,3915.894947,3921.285736,3926.811486,3932.478317,3938.292205,3944.258983,3950.384342,3956.673828,3963.132847,3969.766658,3976.580378,3983.578984,3990.767305,3998.15003,4005.731705,4013.51673,4021.509366,4029.713726,4038.133785,4046.77337,4055.636169,4064.725724,4074.045436,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208,3994.317208
Turkmenistan,2132.901214,2139.525657,2146.155779,2152.795897,2159.450319,2166.12335,2172.819283,2179.542406,2186.297,2193.087336,2199.917682,2206.792295,2213.715427,2220.69132,2227.724211,2234.818329,2241.977896,2249.207125,2256.510225,2263.891394,2271.354824,2278.904702,2286.545204,2294.2805,2302.114754,2310.052121,2318.096749,2326.252781,2334.524348,2342.915577,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988,2265.3988
Cameroon,4246.486375,4248.872715,4251.615465,4254.715664,4258.1743,4261.992307,4266.170569,4270.709917,4275.61113,4280.874937,4286.502011,4292.492977,4298.848406,4305.568816,4312.654676,4320.1064,4327.924352,4336.108842,4344.660132,4353.578427,4362.863883,4372.516603,4382.536638,4392.923989,4403.678601,4414.800371,4426.289142,4438.144704,4450.366798,4462.95511,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563,4360.304563
Sweden,31.99746193,32.67209877,33.38602491,34.13882589,34.9301052,35.75948429,36.62660245,37.53111695,38.472703,39.45105366,40.46587996,41.51691087,42.60389325,43.72659186,44.88478942,46.07828658,47.30690189,48.5704718,49.86885072,51.20191099,52.56954283,53.97165439,55.4081718,56.879039,58.38421799,59.92368858,61.49744853,63.10551356,64.74791728,66.42471121,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744,51.83749744
Iraq,4387.745692,4394.087796,4401.100821,4408.760829,4417.044389,4425.928572,4435.390956,4445.409622,4455.963158,4467.030657,4478.591714,4490.626434,4503.115422,4516.039791,4529.381158,4543.121646,4557.24388,4571.730995,4586.566626,4601.734916,4617.220511,4633.008564,4649.084732,4665.435178,4682.046567,4698.906071,4716.001369,4733.320643,4750.852577,4768.586366,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182,4607.602182
Yemen,2370.785154,2376.739788,2382.508852,2388.113201,2393.573373,2398.909585,2404.141735,2409.289398,2414.371832,2419.407974,2424.416441,2429.415528,2434.423214,2439.457153,2444.534684,2449.672822,2454.888264,2460.197386,2465.616244,2471.160575,2476.845796,2482.687001,2488.698967,2494.896151,2501.292688,2507.902394,2514.738765,2521.814977,2529.143885,2536.738026,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854,2473.711854
Uzbekistan,1632.097653,1636.234754,1640.427547,1644.681113,1649.000476,1653.390607,1657.856422,1662.402783,1667.034497,1671.756317,1676.572941,1681.489013,1686.509122,1691.637805,1696.87954,1702.238754,1707.719819,1713.327051,1719.064714,1724.937016,1730.94811,1737.102097,1743.403019,1749.854869,1756.461582,1763.227039,1770.155068,1777.249441,1784.513876,1791.952037,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154,1727.476154
Japan,905.4648687,907.3379949,909.3973862,911.6386067,914.0573456,916.6494175,919.4107624,922.3374454,925.4256571,928.6717133,932.072055,935.6232488,939.3219861,943.1650842,947.1494852,951.2722569,955.5305919,959.9218087,964.4433506,969.0927865,973.8678104,978.7662418,983.7860253,988.9252308,994.1820539,999.5548149,1005.04196,1010.64206,1016.353811,1022.176036,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386,971.4076386
Paraguay,3300.830109,3294.390312,3288.525901,3283.247337,3278.564677,3274.487582,3271.025308,3268.186717,3265.980265,3264.414011,3263.495614,3263.232332,3263.631022,3264.698143,3266.439753,3268.861509,3271.968669,3275.766091,3280.258231,3285.449147,3291.342497,3297.941537,3305.249124,3313.267716,3321.999368,3331.445737,3341.60808,3352.487254,3364.083714,3376.397516,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479,3298.287479
