# File: population_weighted_HDD_HadCM3_A2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Title: HadCM3 A2 Heating Degree Days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Units: Fahrenheit Degree Days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Description: Heating Degree Days by Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Reference: Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
country,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099
Russia,9605.223695,9590.833001,9576.216619,9561.381846,9546.335767,9531.085258,9515.63698,9499.997385,9484.172713,9468.168994,9451.992043,9435.647468,9419.140662,9402.476809,9385.660881,9368.697637,9351.591626,9334.347187,9316.968445,9299.459315,9281.8235,9264.064492,9246.185572,9228.189809,9210.08006,9191.858972,9173.528981,9155.092309,9136.550968,9117.90676,9099.161273,9080.315886,9061.371766,9042.329867,9023.190933,9003.955497,8984.623879,8965.19619,8945.672327,8926.051977,8906.334616,8886.519508,8866.605705,8846.592049,8826.477169,8806.259483,8785.9372,8765.508314,8744.970609,8724.321659,8703.558825,8682.679258,8661.679895,8640.557464,8619.308481,8597.92925,8576.415864,8554.764206,8532.969945,8511.02854,8488.93524,8466.685079,8444.272882,8421.693264,8398.940625,8376.009157,8352.892838,8329.585436,8306.080508,8282.371398,8258.451241,8234.312957,8209.949259,8185.352644,8160.515402,8135.429609,8110.087129,8084.479617,8058.598516,8032.435055,8005.980255,7979.224924,7952.159658,7924.774844,7897.060654,7869.007052,7840.603789,7811.840405,7782.706227,7753.190374,7723.281751,7692.969051,7662.240758,7631.085144,7599.490267,7567.443978,7534.933913,7501.947497,7468.471947,7434.494264,7400.00124,7364.979455,7329.415279,7293.294869,7256.604171,7219.328919,7181.454637,7142.966638,7103.85002,7064.089674,7023.670277,6982.576296,6940.791985,6898.301388,6855.088337,6811.136453,6766.429144,6720.949611,6674.680837,6627.6056,6579.706462,6530.965776,6481.365682,6430.888111,6379.514781,6327.227198,6274.006658,6219.834245,6164.690831
Canada,8387.660632,8382.626177,8377.181677,8371.33662,8365.100308,8358.481851,8351.490174,8344.134011,8336.42191,8328.36223,8319.963141,8311.232626,8302.178478,8292.808304,8283.12952,8273.149357,8262.874854,8252.312865,8241.470055,8230.352898,8218.967684,8207.320512,8195.417293,8183.26375,8170.865418,8158.227643,8145.355585,8132.254212,8118.928307,8105.382463,8091.621085,8077.648391,8063.468408,8049.084978,8034.501752,8019.722195,8004.749581,7989.586998,7974.237346,7958.703335,7942.987488,7927.092138,7911.019432,7894.771328,7878.349595,7861.755814,7844.991378,7828.057492,7810.955171,7793.685246,7776.248354,7758.644948,7740.875291,7722.939458,7704.837336,7686.568623,7668.132829,7649.529278,7630.757101,7611.815245,7592.702466,7573.417335,7553.958231,7534.323346,7514.510685,7494.518064,7474.34311,7453.983262,7433.435772,7412.697702,7391.765926,7370.637132,7349.307816,7327.774289,7306.032672,7284.078898,7261.908711,7239.51767,7216.901141,7194.054305,7170.972154,7147.649491,7124.080932,7100.260904,7076.183644,7051.843204,7027.233447,7002.348045,6977.180485,6951.724063,6925.97189,6899.916885,6873.551782,6846.869125,6819.86127,6792.520384,6764.838447,6736.807251,6708.418398,6679.663303,6650.533193,6621.019105,6591.11189,6560.802209,6530.080535,6498.937155,6467.362164,6435.34547,6402.876796,6369.945671,6336.541441,6302.653261,6268.270097,6233.380729,6197.973748,6162.037555,6125.560366,6088.530206,6050.934912,6012.762134,5973.999333,5934.633782,5894.652565,5854.04258,5812.790532,5770.882943,5728.306144,5685.046278,5641.0893
United States,4522.702101,4521.092801,4519.070265,4516.643839,4513.822727,4510.615998,4507.032583,4503.081272,4498.77072,4494.109442,4489.105815,4483.76808,4478.104336,4472.122548,4465.83054,4459.235999,4452.346475,4445.169377,4437.711978,4429.981414,4421.984679,4413.728633,4405.219996,4396.465349,4387.471136,4378.243664,4368.7891,4359.113474,4349.222676,4339.122461,4328.818444,4318.316101,4307.620772,4296.737658,4285.671822,4274.428188,4263.011542,4251.426534,4239.677673,4227.769333,4215.705746,4203.49101,4191.129081,4178.62378,4165.978789,4153.19765,4140.283771,4127.240417,4114.070718,4100.777665,4087.364112,4073.832773,4060.186224,4046.426906,4032.557118,4018.579022,4004.494643,3990.305868,3976.014445,3961.621982,3947.129953,3932.539692,3917.852393,3903.069114,3888.190776,3873.218158,3858.151905,3842.992522,3827.740376,3812.395695,3796.95857,3781.428955,3765.806663,3750.091371,3734.282617,3718.379803,3702.382189,3686.2889,3670.098921,3653.811101,3637.42415,3620.936638,3604.346999,3587.653529,3570.854385,3553.947586,3536.931013,3519.802409,3502.559378,3485.199388,3467.719767,3450.117705,3432.390255,3414.534331,3396.546709,3378.424027,3360.162785,3341.759345,3323.209931,3304.510627,3285.657383,3266.646006,3247.472168,3228.131403,3208.619104,3188.93053,3169.0608,3149.004892,3128.757651,3108.313781,3087.667847,3066.814279,3045.747366,3024.461261,3002.949977,2981.20739,2959.227238,2937.00312,2914.528498,2891.796695,2868.800896,2845.53415,2821.989363,2798.159308,2774.036617,2749.613785,2724.883169,2699.836986,2674.467318
China,4413.807386,4408.587228,4403.254042,4397.807242,4392.246242,4386.570455,4380.779297,4374.872182,4368.848525,4362.70774,4356.449243,4350.072449,4343.576774,4336.961633,4330.226443,4323.370619,4316.393577,4309.294735,4302.073508,4294.729313,4287.261568,4279.669689,4271.953093,4264.111199,4256.143424,4248.049186,4239.827903,4231.478992,4223.001873,4214.395965,4205.660685,4196.795453,4187.799687,4178.672808,4169.414235,4160.023387,4150.499684,4140.842547,4131.051395,4121.125649,4111.06473,4100.868058,4090.535054,4080.065139,4069.457735,4058.712263,4047.828145,4036.804803,4025.641658,4014.338133,4002.89365,3991.307632,3979.579502,3967.708682,3955.694596,3943.536667,3931.234318,3918.786973,3906.194057,3893.454992,3880.569203,3867.536115,3854.355152,3841.025738,3827.5473,3813.919261,3800.141048,3786.212085,3772.131798,3757.899614,3743.514957,3728.977255,3714.285934,3699.44042,3684.440139,3669.28452,3653.972989,3638.504973,3622.8799,3607.097197,3591.156293,3575.056614,3558.79759,3542.378649,3525.799219,3509.058729,3492.156609,3475.092286,3457.86519,3440.474752,3422.9204,3405.201564,3387.317674,3369.268161,3351.052454,3332.669985,3314.120184,3295.402481,3276.516309,3257.461098,3238.23628,3218.841286,3199.275549,3179.538499,3159.62957,3139.548194,3119.293802,3098.865829,3078.263707,3057.486868,3036.534747,3015.406776,2994.102389,2972.621021,2950.962104,2929.125074,2907.109364,2884.914409,2862.539644,2839.984503,2817.248423,2794.330837,2771.231181,2747.948892,2724.483404,2700.834154,2677.000578,2652.982113,2628.778194
Brazil,320.6522652,319.1112085,317.6330414,316.2119644,314.8423089,313.5185377,312.2352445,310.9871537,309.7691211,308.5761334,307.4033082,306.2458945,305.0992718,303.9589511,302.8205742,301.679914,300.5328742,299.3754898,298.2039268,297.0144821,295.8035837,294.5677905,293.3037928,292.0084115,290.6785986,289.3114375,287.904142,286.4540575,284.9586601,283.4155571,281.8224867,280.1773181,278.4780518,276.7228189,274.909882,273.0376342,271.1046001,269.109435,267.0509256,264.9279891,262.7396742,260.4851604,258.1637581,255.7749091,253.3181858,250.7932921,248.2000626,245.5384628,242.8085895,240.0106707,237.1450648,234.2122619,231.2128826,228.1476788,225.0175335,221.8234605,218.5666048,215.2482423,211.8697799,208.4327558,204.9388389,201.3898293,197.787658,194.1343872,190.4322101,186.6834507,182.8905644,179.0561373,175.1828865,171.2736605,167.3314384,163.3593307,159.3605787,155.3385547,151.2967622,147.2388355,143.1685403,139.0897727,135.0065605,130.923062,126.843567,122.772496,118.7144007,114.6739635,110.6559982,106.6654494,102.7073929,98.78703547,94.90971498,91.08089986,87.30619031,83.59131685,79.94214162,76.36465734,72.86498812,69.44938867,66.12424511,62.89607449,59.77152479,56.75737491,53.8605351,51.08804636,48.44708101,45.94494209,43.58906373,41.38701119,39.34648076,37.4752997,35.78142609,34.27294956,32.95809025,31.8451996,30.94276004,30.25938478,29.80381866,29.58493674,29.61174574,29.89338312,30.43911748,31.25834836,32.36060642,33.75555313,35.45298135,37.46281479,39.79510783,42.46004657,45.46794741,48.8292585,52.55455847
Australia,2143.657047,2138.865527,2134.061826,2129.239602,2124.392675,2119.515025,2114.60079,2109.644271,2104.639927,2099.582378,2094.466401,2089.286939,2084.039089,2078.718112,2073.319426,2067.838612,2062.271409,2056.613716,2050.861594,2045.011261,2039.059098,2033.001644,2026.835598,2020.55782,2014.165331,2007.655309,2001.025094,1994.272186,1987.394245,1980.38909,1973.254702,1965.989219,1958.590941,1951.058329,1943.390002,1935.58474,1927.641483,1919.55933,1911.337542,1902.975538,1894.472897,1885.829361,1877.044829,1868.119359,1859.053174,1849.846652,1840.500333,1831.014918,1821.391265,1811.630396,1801.733491,1791.701888,1781.537088,1771.240751,1760.814698,1750.260907,1739.58152,1728.778836,1717.855316,1706.813578,1695.656405,1684.386734,1673.007668,1661.522465,1649.934546,1638.247491,1626.465041,1614.591094,1602.629713,1590.585115,1578.461683,1566.263957,1553.996635,1541.66458,1529.27281,1516.826506,1504.331009,1491.791818,1479.214595,1466.605159,1453.96949,1441.31373,1428.644177,1415.967294,1403.2897,1390.618175,1377.95966,1365.321255,1352.710221,1340.133978,1327.600107,1315.116348,1302.690601,1290.330927,1278.045546,1265.84284,1253.731348,1241.719771,1229.81697,1218.031965,1206.373936,1194.852224,1183.476331,1172.255916,1161.2008,1150.320963,1139.626547,1129.127852,1118.835338,1108.759627,1098.911498,1089.301894,1079.941913,1070.842818,1062.016028,1053.473125,1045.22585,1037.286102,1029.665943,1022.377594,1015.433435,1008.846008,1002.628012,996.7923098,991.351921,986.3200268,981.7099682,977.535246,973.8095211
India,347.4148265,347.5910255,347.6841644,347.6956292,347.6268008,347.4790547,347.2537614,346.9522863,346.5759896,346.1262263,345.6043464,345.0116944,344.3496101,343.6194277,342.8224767,341.9600811,341.0335599,340.0442268,338.9933906,337.8823547,336.7124175,335.4848722,334.2010068,332.8621042,331.4694422,330.0242932,328.5279249,326.9815993,325.3865737,323.7441,322.055425,320.3217904,318.5444327,316.7245833,314.8634682,312.9623087,311.0223205,309.0447145,307.0306962,304.981466,302.8982192,300.7821459,298.6344312,296.4562548,294.2487913,292.0132104,289.7506764,287.4623484,285.1493805,282.8129216,280.4541155,278.0741007,275.6740108,273.2549738,270.8181131,268.3645466,265.895387,263.4117421,260.9147144,258.4054012,255.8848948,253.3542822,250.8146452,248.2670608,245.7126004,243.1523305,240.5873123,238.0186021,235.4472508,232.8743042,230.300803,227.7277827,225.1562737,222.5873012,220.0218853,217.4610408,214.9057775,212.3571001,209.8160079,207.2834953,204.7605514,202.2481601,199.7473004,197.2589459,194.7840651,192.3236214,189.878573,187.4498729,185.0384692,182.6453045,180.2713164,177.9174375,175.5845949,173.2737109,170.9857024,168.7214813,166.4819542,164.2680228,162.0805832,159.9205269,157.7887398,155.6861029,153.6134919,151.5717775,149.5618251,147.5844949,145.6406422,143.731117,141.856764,140.018423,138.2169285,136.4531099,134.7277915,133.0417922,131.395926,129.7910018,128.227823,126.7071882,125.2298906,123.7967185,122.4084547,121.0658773,119.7697588,118.5208668,117.3199637,116.1678067,115.0651479,114.0127342,113.0113074
Argentina,2142.331792,2138.104027,2133.923145,2129.779693,2125.664436,2121.568359,2117.482664,2113.398774,2109.308328,2105.203184,2101.075419,2096.91733,2092.72143,2088.480451,2084.187345,2079.835281,2075.417648,2070.928053,2066.36032,2061.708493,2056.966835,2052.129827,2047.192167,2042.148775,2036.994786,2031.725555,2026.336656,2020.82388,2015.183239,2009.410962,2003.503496,1997.457508,1991.269881,1984.93772,1978.458346,1971.8293,1965.04834,1958.113444,1951.022807,1943.774845,1936.368189,1928.801692,1921.074424,1913.185673,1905.134947,1896.92197,1888.546687,1880.009262,1871.310074,1862.449724,1853.429031,1844.24903,1834.910978,1825.416349,1815.766834,1805.964345,1796.011011,1785.90918,1775.66142,1765.270514,1754.739467,1744.071501,1733.270056,1722.338792,1711.281587,1700.102536,1688.805955,1677.396378,1665.878555,1654.257457,1642.538274,1630.726413,1618.827499,1606.847379,1594.792113,1582.667985,1570.481494,1558.23936,1545.948518,1533.616126,1521.249557,1508.856405,1496.44448,1484.021812,1471.596651,1459.177462,1446.772931,1434.391963,1422.043681,1409.737423,1397.482753,1385.289445,1373.167498,1361.127128,1349.178766,1337.333067,1325.6009,1313.993355,1302.52174,1291.197582,1280.032625,1269.038832,1258.228387,1247.613689,1237.207357,1227.02223,1217.071363,1207.36803,1197.925727,1188.758163,1179.879269,1171.303194,1163.044306,1155.11719,1147.536651,1140.317711,1133.475613,1127.025816,1120.983998,1115.366058,1110.18811,1105.466488,1101.217746,1097.458654,1094.206203,1091.4776,1089.290273,1087.661866,1086.610244
Kazakhstan,8660.943371,8643.526167,8626.42872,8609.638841,8593.144418,8576.933415,8560.993877,8545.313926,8529.881762,8514.685665,8499.71399,8484.955173,8470.397726,8456.030242,8441.841388,8427.819914,8413.954644,8400.234483,8386.648413,8373.185495,8359.834866,8346.585744,8333.427424,8320.349278,8307.340758,8294.391394,8281.490793,8268.628641,8255.794701,8242.978817,8230.170908,8217.360974,8204.53909,8191.695412,8178.820173,8165.903685,8152.936336,8139.908595,8126.811007,8113.634196,8100.368866,8087.005795,8073.535842,8059.949946,8046.239119,8032.394457,8018.407129,8004.268385,7989.969554,7975.502041,7960.85733,7946.026983,7931.002642,7915.776023,7900.338925,7884.683222,7868.800868,7852.683893,7836.324408,7819.7146,7802.846735,7785.713158,7768.306289,7750.618631,7732.642761,7714.371336,7695.797092,7676.912842,7657.711476,7638.185965,7618.329357,7598.134777,7577.595429,7556.704596,7535.455639,7513.841995,7491.857182,7469.494795,7446.748507,7423.612069,7400.079312,7376.144143,7351.800547,7327.04259,7301.864413,7276.260236,7250.22436,7223.75116,7196.835091,7169.470687,7141.65256,7113.375398,7084.633971,7055.423123,7025.737779,6995.572941,6964.92369,6933.785184,6902.152661,6870.021436,6837.386902,6804.244529,6770.589869,6736.418549,6701.726274,6666.50883,6630.762078,6594.481959,6557.664492,6520.305774,6482.40198,6443.949362,6404.944254,6365.383064,6325.26228,6284.578468,6243.328273,6201.508417,6159.1157,6116.147002,6072.599279,6028.469566,5983.754978,5938.452704,5892.560016,5846.07426,5798.992864,5751.313331,5703.033243
Sudan,16.77628919,16.64406265,16.51838227,16.39889841,16.28526783,16.17715371,16.07422562,15.97615955,15.88263787,15.79334938,15.70798926,15.62625912,15.54786695,15.47252717,15.39996058,15.32989439,15.26206223,15.19620411,15.13206646,15.06940212,15.00797032,14.9475367,14.8878733,14.82875858,14.76997738,14.71132096,14.652587,14.59357954,14.53410906,14.47399243,14.41305294,14.35112026,14.28803049,14.22362611,14.15775602,14.09027553,14.02104632,13.94993653,13.87682065,13.80157961,13.72410071,13.64427771,13.56201072,13.47720627,13.38977731,13.29964318,13.20672963,13.1109688,13.01229926,12.91066597,12.80602028,12.69831998,12.58752922,12.4736186,12.35656509,12.23635207,12.11296935,11.98641311,11.85668595,11.72379687,11.5877613,11.44860102,11.30634427,11.16102566,11.01268622,10.86137338,10.70714096,10.55004922,10.39016479,10.22756071,10.06231644,9.894517831,9.724257145,9.551633048,9.376750605,9.199721283,9.020662969,8.839699938,8.656962877,8.472588875,8.286721416,8.099510415,7.911112166,7.721689378,7.531411159,7.340453028,7.148996894,6.957231096,6.765350356,6.573555805,6.382054978,6.191061826,6.000796676,5.811486298,5.623363834,5.436668849,5.251647297,5.068551552,4.887640384,4.709178973,4.533438886,4.360698118,4.191241059,4.025358488,3.863347613,3.705512041,3.552161764,3.4036132,3.26018916,3.12221886,2.990037936,2.863988402,2.744418695,2.631683646,2.526144504,2.428168899,2.338130897,2.256410939,2.183395887,2.119479001,2.065059947,2.020544795,1.986346024,1.962882506,1.950579531,1.949868776,1.96118834,1.98498272,2.021702819
