Country,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
MMR,0,5890.537419,3468.989098,5356.016444,9281.45029,5813.925025,4405.716671,1893.194248,4433.198421,6673.11949,4809.046565,4259.050922,7647.99517,3829.493794,7611.006417,7386.589024,3468.059179,6089.703393,6010.934386
BEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRA,0,3798.78333,3000.035268,3002.52849,2826.220172,1212.331008,758.1684131,1802.464393,3778.607943,2806.371861,2034.823684,2037.055143,3432.567624,745.6205185,852.5759266,2533.559003,780.2677936,1727.176191,925.674036
BGR,0,9.632194079,18.20879039,16.43064559,9.62965645,17.41765565,14.42344427,1.534215163,7.451355275,5.70714742,15.51158141,6.513513559,82.94872304,6.422334163,4.489654035,6.161119468,17.60954469,20.86823807,6.277690143
BRN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,0,63975.76336,30074.75083,77245.95233,30480.99924,16413.82404,16171.17746,186126.3405,124679.3631,159751.1834,96855.0095,114347.5888,92775.69285,89719.1739,36357.12486,165619.688,130462.7072,127888.4359,274731.5098
KHM,0,1252.825464,643.7246913,395.5858139,506.2001894,295.5961258,502.6332441,806.5398568,687.9685058,1475.997194,315.9538466,453.2544489,769.3649213,883.1545706,601.7425253,922.2945456,1316.664701,835.0437436,938.530156
LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG,0,0.139743481,0.490253544,0.488564747,0.471117692,0.118390357,0,0,0,3.272303005,0,0,1.386763145,0.441544522,12.23457238,0.535536159,2.593323153,0,2.595910454
COD,0,688.957248,752.8023071,393.3517247,215.8273356,722.507139,367.7247024,983.6546905,414.1276273,880.2546339,803.9035774,902.8458393,614.7824291,545.4980898,683.1485625,674.725729,685.0010064,313.2671297,322.2901989
BDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHN,0,8220.062969,12767.54895,19201.9068,11575.58828,12761.64062,8248.166806,4484.061926,26115.12743,15881.47485,7232.771759,14641.38236,7754.619634,12997.92922,10985.78298,8349.767532,8824.947341,6600.938221,6212.060174
AFG,0,0.578674257,0.304893986,0.369454439,0.184529382,0.010519805,0,0,0,0,0.156887957,0.293458234,7.005301318,0,0,0.055538764,1.714018652,0,0
BTN,0,193.2094766,137.1346028,193.6688012,410.5313232,220.9100856,215.6537084,109.1162499,80.84440578,148.662831,137.9912946,262.1085647,405.0612323,131.6721916,247.310378,317.1930296,180.1665886,399.775167,99.53292034
CHL,0,1407.218625,3837.903587,3041.036564,5238.702808,1441.851983,622.7738083,1493.821335,481.8056329,648.1353869,619.3657286,450.1433266,1366.097297,713.9088545,1208.35255,920.0739624,499.5870168,1389.240328,518.2199836
CYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMR,0,37.28121446,47.57357306,36.28178333,26.59413779,39.56161481,71.65603425,35.57346299,10.60335561,61.07916934,36.90637491,5.495489321,53.98978564,31.76108932,12.81512743,72.6855791,31.17126875,27.30844002,6.168268014
TCD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL,0,14.92458667,5.120304884,8.623894123,5.405946191,16.74928722,22.08411088,1.690993694,35.99593876,26.66736114,0.442806012,5.566321269,15.31534399,2.267053126,1.333345192,4.789471501,0.380729524,7.059178508,2.07649937
CRI,0,1.137033186,0.554231315,0.987080382,0.201399559,0,8.959602601,0,1.831592545,3.98567231,0,0,0.324859518,0,0,0,0,4.694564936,0
CAF,0,343.835021,50.23779436,271.0952436,270.7610134,348.1357104,344.4445915,369.7501343,252.2109865,174.6261584,217.3922445,399.7724213,378.4544452,338.7296538,172.1601294,234.9211138,265.5324638,99.99627944,116.4898218
CUB,0,2.734548978,1.159862647,4.823424592,0.77967162,3.491963689,0,6.27173268,0.21995606,2.464989566,2.770362016,4.907639412,3.578147043,0.237151519,2.174810886,0.734936679,3.164624527,0,1.612087188
CPV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNK,0,0.06470094,0.017499113,0.0229026,0.023877619,0.02975728,0,0,0.310022927,0,0,0,0,0,0,0,0,0,0
DJI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOM,0,1.476030616,0.705418705,0.998094555,0.478761644,0.196681255,3.598517364,1.382602645,0.061870417,0,11.02191214,0,0,1.405514499,0,0,0,0,0.654875231
ECU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRL,0,20.2353831,32.89249341,23.06050312,12.58880015,17.72473212,5.025395396,0,51.85090241,0,0,0,0,0,0,1.329970236,0,0,0
GNQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EST,0,33.95925381,41.25781157,52.06604349,22.09160939,33.53826841,1.679293861,69.79357965,25.46118268,21.45503201,4.611679535,70.22846689,32.63526705,148.1283776,1.33145355,18.39993699,13.93193154,0.246883016,14.88444995
ERI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,0,331.8089588,70.4774957,228.253978,206.1417045,158.9994485,180.1596936,227.5983686,436.20849,143.9628887,640.319243,233.936246,308.5862655,204.52751,136.424774,350.4087872,223.6399348,256.0770801,173.1976109
AUT,0,3.118135763,1.640284389,1.906218294,1.526315829,3.657751531,0.89452306,0.84154745,5.359549595,0.903905928,2.86951177,4.386097778,0.71806404,1.655997228,1.210885769,0.628312704,1.177669909,2.969610572,4.413780143
CZE,0,10.85962734,57.98996864,76.83104054,45.41954259,53.83924511,26.97482694,10.56112508,33.00072216,8.99578781,18.43321993,16.11722434,14.68956909,57.86934383,7.429340026,22.43051258,20.41194528,12.31376769,11.05239263
GUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIN,0,25.93251722,59.50464709,49.99850627,95.07432155,31.46548826,30.96925972,17.1598574,43.08923023,11.27014583,56.63677528,60.87226929,8.986795792,35.38511632,12.04406918,21.01232493,18.10019603,7.197521799,19.04054872
FJI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,0,137.9299332,528.4166821,801.2479896,549.4420862,1207.628324,1400.896817,60.45497466,2506.728104,1240.519324,1126.939379,70.09481807,248.5434294,150.2396655,347.7200462,104.4062443,240.9180049,346.5383302,70.82071784
GMB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB,0,0.014216353,0.034086755,0.046676363,0.036688156,0.010324644,0,0,0,0,0,0.726097037,0,0,0,0,0.505729766,0,0.503855608
GEO,0,199.8826886,182.8411065,670.7925022,200.3049753,272.1151124,35.52686336,19.60974389,267.1658157,529.8165123,314.1141863,125.1899099,177.4463871,213.3554849,230.7993607,184.5888886,102.1731793,36.68775767,208.8606028
GHA,0,1.05477517,0.742266119,1.450490996,1.303075256,1.593196757,0.594226467,0.716987192,0.077489708,0,0,0,20.61070869,0.370650961,2.356289819,0,0.242060957,0.278925363,0.541339445
GRD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRL,0,0.127337281,0.104914625,0.131985169,0.120605522,0.364696778,0.413658036,0.299594891,0.493232252,0,0,0,0.054085278,0.126343862,0.42179343,0,0.105418829,0.387817772,0
DEU,0,11.08926576,34.72207327,35.21073246,18.71094761,29.05864746,10.21059093,2.834083884,7.021153738,2.877254643,7.362260644,4.982884581,4.92092893,45.31824682,10.89782763,13.05306415,11.58415466,13.81816164,19.47844068
GUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRC,0,43.88658871,51.88549569,108.393123,52.89720453,166.2939781,2.002849676,0.75579017,2.065059697,1.52556196,1.350440171,3.391300709,658.3782294,6.300483473,1.652500817,0.840316628,0.724831728,490.7415167,0
GTM,0,95.91522307,38.20950434,572.4011482,19.56519833,504.5648818,0.458482293,31.7271633,419.9941726,1.065539349,332.3491612,4.288662184,98.61599118,45.05727802,54.8352401,8.67588993,18.50112832,6.307711774,28.40683596
GIN,0,104.0550993,58.62016048,177.5293212,68.7501445,59.86828074,178.6468794,91.3520824,75.97537902,87.88299096,22.15154783,69.856218,116.9451423,55.05926031,60.56663333,48.67188453,39.9080679,65.05416209,86.35857678
GUY,0,0.030860894,0.019241809,0.123387093,0.016224798,0.016510105,0,0,0.151699509,0,0,0,0,0,0,0,0,0,0
HTI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HND,0,31.96000609,13.95574808,22.73395811,11.3009104,33.16763926,1.796447114,0.01879922,30.84127942,0,190.3303499,14.30041446,0,0.290588202,18.76382819,0.026687845,34.17829501,0,0
HRV,0,37.48399749,69.27723257,70.59755116,30.6230962,73.63720639,11.18427211,60.3631367,56.55165007,10.524081,84.91048007,1.438761798,38.21080049,38.52296653,29.9798619,10.64174393,48.48730748,303.0087609,8.1243565
HUN,0,8.589170361,17.12444135,13.10632581,4.779781029,5.71573798,0.363341286,1.723342339,2.861086579,5.045960157,37.83075184,0.549490357,14.9899688,6.035074775,8.258604978,0.436547377,11.58266734,31.19939719,4.151838725
ISL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND,0,5679.224288,4476.90307,6934.508954,13081.81549,7126.229069,4245.083458,2666.964933,5359.928121,5884.591798,4689.587045,8861.261684,5906.809758,3672.056437,9556.299179,7498.794495,3360.724111,5831.138122,4395.852061
IRN,0,11.48696722,11.97110846,21.23875235,14.40363918,5.54482443,5.022139203,5.21962291,15.52799462,7.905821524,10.83403373,7.267316413,20.90909879,6.421613685,11.03224405,235.0298724,4.780701376,1.351440073,11.44677145
ISR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,0,71.93267071,417.066904,474.8387755,283.5032525,848.0894526,226.1902218,32.58815905,409.0541414,72.48856724,166.6361621,66.41571396,1541.631954,182.0309666,193.0678413,37.13922823,148.7657304,437.8001549,41.85456594
CIV,0,20.24155484,13.61599131,43.07322468,12.59211716,14.35946262,43.20466111,38.30908649,14.02856565,10.05334673,24.89704616,17.034972,24.85656413,12.37013354,0,6.889867982,7.907459302,22.85909118,13.36417068
IRQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JPN,0,568.4802489,2693.768799,1552.281369,1288.282385,519.5501371,1056.193456,517.7920356,653.8398102,1148.26617,749.3991563,894.8216572,973.0813613,962.536518,479.7494509,1251.577686,921.5649562,939.9206638,773.147506
JAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,0,1.230469688,0.653881599,0.85618684,0.840997445,3.73695102,0,0.497482296,1.518088312,0.974599266,0.315750796,1.001839779,0,5.71411603,6.08124128,0.140350145,0.752903129,19.47148105,0
KGZ,0,4.804137496,6.331986229,3.333065121,2.730109505,0.892801955,0,9.856454774,0.250522756,6.43445907,2.437306415,27.30806009,17.71065385,2.015756732,0.013517481,0,0.009851154,0,4.066425313
PRK,0,804.2802145,10748.29185,2802.283818,1560.387972,1597.380266,2803.057777,915.7828234,325.5735825,1576.015014,1397.439664,351.8546481,530.1806295,771.0677853,1090.84329,143.68409,946.118503,151.0237431,165.8130985
KIR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOR,0,278.7570825,2161.106465,1364.67837,676.5739077,1524.008376,318.3516272,311.9684479,251.0864395,435.4936045,412.9770308,313.3628799,390.5700787,288.4303246,414.5630134,375.0164635,454.0509092,344.7695247,288.763169
KWT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAZ,0,253.1172767,1597.621691,213.2034521,608.8614246,179.0423896,39.37276297,157.4614737,579.241506,188.7583764,302.9308609,108.2340352,174.110055,1432.906442,12.25196595,57.44991747,733.6243142,90.3139575,11.34403571
LAO,0,510.3630938,212.7333165,867.6108,356.5132687,191.6368653,18.74304527,237.9910849,127.7787893,551.3651454,288.136201,84.03519935,1018.042284,51.57585153,196.3063425,1414.392477,64.31100375,163.7144216,245.27358
LBN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LVA,0,14.17434931,17.64137846,17.8041395,9.477025969,21.43772515,6.566010221,48.31495843,35.37475193,8.360556132,7.948028655,42.90892466,2.185035529,4.343352742,4.490348715,4.881458975,2.385674463,0.98542615,1.689962089
BLR,0,74.28197359,100.5090336,82.81852675,495.0624325,91.84680564,45.38640913,1072.971266,81.58541545,38.83087455,40.13162106,160.8746926,46.59750606,25.34281367,83.74023265,23.38782564,14.85128875,16.02692033,17.2698828
LTU,0,4.740110385,8.333301576,5.420439807,3.676815834,2.884387509,0.115283945,5.26084383,6.94439742,0.998785997,25.37077854,8.885724012,0.675103307,1.40824488,5.305511801,0.247693657,0.908409931,0.391158294,1.200848383
LBR,0,0.953412241,0.200071891,18.4171549,0.12039911,0.326862735,30.97457935,0,0,0,0,0,1.958139441,0,0,0,0,0.992841009,0
SVK,0,7.012670306,7.515941157,9.673871395,4.794398949,8.103567988,3.715691157,1.523370124,8.333120934,1.873104291,13.69633003,8.551562755,4.189241423,13.19520373,7.476151619,7.188327776,6.940955022,9.98486572,4.01198892
LIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LBY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,0,267.2308556,396.8405755,420.8565483,348.6461659,211.5626027,865.3120463,345.8911541,848.0482464,161.089264,518.8183732,299.3184657,488.0867203,308.128256,313.9526346,574.7483118,359.9011274,329.8826823,229.7777989
MTQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNG,0,9590.33874,23072.98953,21366.1519,7037.474531,9762.094791,3852.145637,28086.9698,6827.071178,5368.55207,3316.996482,23185.88361,28581.46022,24578.47964,27380.89312,1030.686218,4033.112481,21956.19685,3156.783721
MSR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKD,0,0.692697828,0.588920358,1.233542729,0.700943339,8.798463934,0,0,0.972001439,0.138073007,0,1.91980689,7.563414942,5.619797727,0,0,0,1.493042309,0
MLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,0,1583.145527,608.9025402,7018.711719,2229.577677,2169.889519,435.9099196,774.6007394,1004.530019,95.7058704,1325.959507,1118.031229,1385.026728,1460.867278,433.5261554,538.7033218,1899.997776,1258.420293,1257.261329
MYS,0,6.265314362,3.319279622,98.07803553,3.239243475,4.2740393,0,6.691117607,23.58502566,0,7.272763491,0,2.305220909,0,0.292669888,28.5723717,0,0.73334647,4.188136604
MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MWI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,0,1.191714831,1.297984336,0.948545698,0.449711218,0.426765179,0,0.463264595,0,1.632731544,0.661479222,1.318577489,0.759170847,0.342112228,0.877040469,0,5.547839986,0,0.877074328
HKG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AND,0,0.006233296,0.016112512,0.008471377,0.002777472,0.00396069,0,0,0,0,0.008088957,0,0,0,0,0,0,0.100007455,0
IMN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUX,0,0.126005014,0.048964703,0.046243518,0.031902893,0.008394284,0,0,0,0,0.136748047,0,0,0.01651349,0,0.17270019,0,0,0
PSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNE,0,1.704566389,3.61932529,3.358344784,1.84626682,9.108753761,0.765091058,0,3.88752697,2.559701494,0.375104595,0,12.98956228,2.239116486,1.846395566,4.892273983,6.301776363,11.79459199,1.091750319
MYT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NFK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HMD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NGA,0,11.08266995,4.19136877,8.655761219,11.68806866,16.55448367,3.359968049,11.42204451,3.284626707,2.504813719,35.48022956,0,4.188880426,18.26274751,0.565355421,3.146336837,4.019190337,0.225772165,0
NLD,0,0.577227077,0.941030834,0.733898833,0.248381999,0.319498778,0.369971619,0.290968881,2.844340544,0,0,0,0.102553469,0,0.076512644,0.169831011,0.200932714,0,2.211745077
NOR,0,13.63024747,16.09402333,29.45419681,11.3878082,18.43103061,14.57184061,4.073169902,6.66591909,9.217533725,11.8111521,30.50624416,9.189178154,81.03380856,1.936530193,4.709962557,5.295404775,4.402601794,10.11371406
NPL,0,941.8585357,767.4297205,706.4501173,850.9208077,879.410194,709.1470061,167.2873154,924.4878704,1031.585471,1093.244206,587.433366,421.8125949,1275.091456,1870.880927,1241.684006,807.3899244,1869.670496,1110.838151
NRU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIC,0,7.405914599,3.312973696,83.57441889,2.257302169,5.455481964,0,0.075318726,7.079029688,0.702588403,25.28853712,5.554496823,2.793747533,2.889008642,2.396010393,1.162448895,0.35858928,0.090676022,1.09263299
NZL,0,608.4083191,241.6291727,126.9998362,154.6534849,81.11343336,262.1871185,131.6764187,317.9404641,158.9521236,98.75576825,188.9310204,100.7634821,124.4535535,114.3306065,126.0594681,128.4782512,156.9774234,319.9402171
PRY,0,441.3444531,1193.450835,1054.661729,1995.799668,966.2939457,1428.3734,893.5083387,729.3733149,386.6377233,464.301756,299.3613029,404.0235947,196.8348606,228.8667068,304.9233868,229.9275144,312.9680748,382.2494312
PER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK,0,1.503422952,1.298836794,34.90101135,1.390470972,0.617051881,0,0,0.079171576,1.035635372,0.517837992,0.768822593,13.72291125,0.823774131,1.991748008,1.35885122,1.095778837,0.512032953,1.01720006
POL,0,8.382207858,14.21237338,21.03289953,9.145892012,12.87925178,5.55189303,2.146197586,31.96214411,14.43922403,7.805253568,8.823441011,1.593310689,17.07759599,1.80192898,11.43797006,4.652576168,4.497284504,1.546469417
PAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRT,0,21.39547846,115.8871001,240.3078095,130.4602959,80.1551482,46.14389828,177.1677367,500.87417,28.53531562,149.8700952,46.44150565,0,0,4.481351567,86.66708024,25.72207658,14.16423218,260.3508449
PNG,0,1.104803961,59.84480556,3.948663733,5.086594716,2.577943208,0.909482636,16.75777324,3.164235385,12.6538342,0.054518612,1.931028236,1.534046393,4.017441346,0.749935145,18.64327123,1.544374113,5.273935326,4.403192795
GNB,0,1.333278714,0.877701723,0.086517773,1.60117986,0,0,0,1.927964168,0.543824402,0.398464306,0,0.621759725,0,0,0,0.454014204,0.037332036,0
QAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROU,0,162.3294942,467.7753431,419.2170581,192.0021557,206.510226,88.29824055,108.2286489,305.6950947,70.20510787,94.2207759,38.80858536,820.3774501,197.0826045,70.2247835,12.40203495,769.6159782,555.1674833,117.6841041
MDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHL,0,2.18012415,1.032599079,1.638907931,1.242450943,1.313821664,0,3.146581337,0,0.37788024,0.331549036,0,0.262226016,0,0,22.48388119,1.806180764,0,1.598604881
PRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUS,0,164973.7042,116016.0033,331847.3269,115552.5345,130352.8022,207942.6588,492352.0189,706892.2293,66413.8095,149476.814,258465.3007,114759.5108,368841.5647,145881.0217,193675.8973,239807.9838,575046.7884,234497.7272
RWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZAF,0,514.6373994,859.3039413,1946.724122,720.2849631,501.957656,603.0120517,545.2523716,786.1222108,125.7185944,236.3640411,212.4143469,1492.872354,169.2772413,129.3592148,455.5107652,353.844409,542.6653347,550.5727706
LSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWA,0,0.260880391,0.987566852,0.343560681,0.547412751,0.574165052,0,1.396597878,4.421283024,0,0.451408192,0,0.253682506,0.263438624,0,0.732251877,0,0.292012687,2.789563298
SEN,0,0.226291571,0.136376049,0,0.173301512,0,0,0,0.440210729,0.136377864,0.117143785,0,0.182789993,0,0,0,0,0,0
SVN,0,3.795358586,10.36110388,5.747641611,4.16479234,6.981279291,4.128494781,0.325167429,21.22336253,2.331402635,4.723888377,9.257804669,1.623405426,4.520386926,2.474189119,2.090479214,7.853305609,10.6439324,8.567375624
SLE,0,88.25580174,24.09645754,60.28693553,71.41816239,61.59442135,122.0120512,68.97663169,115.5348459,33.01120162,22.0771372,41.05071662,51.77872678,41.94175657,45.03328641,47.39024661,63.62446352,87.12820001,72.82578907
SGP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,0,278.2341609,1413.685035,2265.232016,591.5603014,733.5798686,538.9216843,427.1691374,407.79437,934.1515673,1052.438379,3851.790267,166.5675164,152.6650081,293.0829992,630.8781311,486.5691835,1051.35974,881.7833248
LCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDN,0,36.99173099,5.645846257,18.13981113,7.076597874,12.12589035,3.808989651,17.63302025,8.158591247,7.235510487,56.57493146,11.49886874,37.00472662,40.7687502,41.76539606,36.65567997,31.33170562,48.99942731,27.45227427
SWE,0,43.68603415,46.32690806,70.21189189,129.1468284,58.92601787,35.7814093,20.85180567,25.91692585,24.42707287,19.23295378,228.9083382,32.04234885,80.38852613,14.24368211,27.45040095,10.78626847,1.541850407,40.19584903
