# Fertilizer technology retirement parameters,,,,,,,,,
supplysector,subsector,technology,year,lifetime,shutdown.rate,half.life,steepness,median.shutdown.point,profit.shutdown.steepness
N fertilizer,coal,coal,final-calibration-year,40,,20,0.15,-0.1,6
N fertilizer,gas,gas,final-calibration-year,40,,20,0.15,-0.1,6
N fertilizer,refined liquids,refined liquids,final-calibration-year,40,,20,0.15,-0.1,6
N fertilizer,coal,coal,initial-future-year,40,,30,0.3,-0.1,6
N fertilizer,coal,coal CCS,initial-future-year,40,,30,0.3,-0.1,6
N fertilizer,gas,gas,initial-future-year,40,,30,0.3,-0.1,6
N fertilizer,gas,gas CCS,initial-future-year,40,,30,0.3,-0.1,6
N fertilizer,refined liquids,refined liquids,initial-future-year,40,,30,0.3,-0.1,6

