# File: GCAMFAOSTAT_ForExpPrice.csv
# Title: FAO forests export qunatity and export value by country_year
# Units: Export Quantity in m3; Export Value in 1000 US$
# Description:  Data is generated by gcamfaostat for deriving export prices
# Data source: FAOSTAT (main domain:FO FAO.udpate:2023-12-21T00:00:00)
# Date of CSV last update: 2024-10-15
# Column types: iciccicnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,area,item_code,item,element,element_code,unit,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
68,France,1872,Sawnwood,Export Value,5922,1000 USD,100876,116543,99839,133944,163169,203701,194452,193524,150505,132463,128680,140270,144552,189083,236692,267829,295960,378215,346664,327490,291611,347957,384492,357627,355771,305566,300585,297445,272178,281482,325636,374540,387144,458610,482826,445167,323068,314956,302396,272564,301282,346053,334333,386441,428632.63,458814,420483,677480,964894,942408
68,France,1873,Wood-based panels,Export Quantity,5916,m3,632809,606544,524862,596283,636800,636409,708200,669500,662100,595300,553900,613000,581700,577600,633000,761600,935900,997800,1224900,1259800,1027400,1330500,1654500,1886200,2013300,2045500,2254600,2192028,2223242,2641800,2857738,2948790,3468259,3967572,3451575,2710758,2028927,2445940,2406791,2882964,2994047,3045752,3067658,2940133,2783137,2856503,2818306,2686391,2032891,2034828
68,France,1873,Wood-based panels,Export Value,5922,1000 USD,87785,109988,95523,109383,133700,150948,183165,209627,183339,144893,138880,145700,122027,120955,190052,177963,247777,307840,355197,406252,354103,449612,586485,614838,592212,622604,624274,582895,540974,582324,732417,887702,986239,1142668,1332344,1241368,765287,833124,945632,958392,982643,1055545,920928,901812,890548.06,957797,879916,941578,935490,1102113
68,France,1875,Wood pulp,Export Quantity,5910,t,249700,173600,76200,158700,158000,176800,215100,187200,152500,166600,213600,241200,305300,339400,397700,424900,357600,379000,405300,420092,418000,472300,421000,365000,518200,450600,384490,392195,502632,542088,552959,577806,464536,533286,606129,580229,417386,581920,712615,555959,481831,535658,586754,599917,582043,509620,565771,447092,527692,483165
68,France,1875,Wood pulp,Export Value,5922,1000 USD,47742,56050,31832,55365,55797,58304,94517,99447,75375,76487,80399,91553,115302,155325,227741,235565,250038,264432,214881,227061,163103,234932,342192,165505,243120,224611,199695,235314,205349,204844,226147,256185,243149,281031,363992,386924,228498,385247,493236,478224,431275,439055,412271,394241,417829.71,450691,421560,231963,421164,446263
68,France,1876,Paper and paperboard,Export Quantity,5910,t,573100,733500,558000,666400,734800,861000,1006700,1064400,1081600,1050800,1184500,1318000,1284000,1395900,1453400,1787300,1970000,2115500,2367400,2968999,2928000,3411000,3316000,2523000,3460300,4145768,4624000,4742672,4504860,4756144,5078809,5538455,5590369,5266984,5098415,4938407,4353624,4664061,4565663,4301378,4239629,4233214,4148320,4059199,4022359,3885065,3723797,3464747,3806827,3665057
68,France,1876,Paper and paperboard,Export Value,5922,1000 USD,227779,446736,346822,401156,477600,518286,631700,634357,645242,634320,709159,849300,943471,1095336,1521673,1775924,1957664,2103778,2356783,2981577,2304386,2877442,3875934,2570892,2965346,4002098,3988454,4028291,3657279,3735521,4454454,5057147,5043072,5050598,5419268,5658479,4574522,4875013,5357252,4535389,4549550,4491669,3736691,3552023,3667470.33,3976617,3421643,3018233,4061027,4625775
69,French Guiana,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,French Guiana,1634,Veneer sheets,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,French Guiana,1865,Industrial roundwood,Export Quantity,5916,m3,12600,17100,15800,22000,29000,36000,43400,43400,30000,33700,5300,5300,5149,4920,6572,13723,13308,9117,5563,2342,2162,2200,1772,1772,1772,1772,1772,1772,1772,1772,1772,1772,5917,5142,4549,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924
69,French Guiana,1865,Industrial roundwood,Export Value,5922,1000 USD,484,664,705,1105,1560,2200,3316,3316,2553,2900,339,339,327,308,564,2386,2131,2178,1350,503,403,418,869,869,869,869,869,869,869,869,869,869,3047,3482,3896,4236,4236,4236,4236,4236,4236,4236,4236,4236,4236,4236,4236,4236,4236,4236
69,French Guiana,1872,Sawnwood,Export Quantity,5916,m3,2300,3200,7500,6000,4500,3000,1000,1000,5700,8100,11700,11700,13448,7025,10022,4800,1768,4238,4238,5051,2196,3700,3908,3908,3908,3908,3908,3908,3908,3908,3908,3908,3908,7156,7013,6968,5788,4735,4094,4354,3650,5620,5620,5620,5620,5620,5620,5620,5620,5620
69,French Guiana,1872,Sawnwood,Export Value,5922,1000 USD,200,200,261,450,500,450,194,194,1327,1700,1830,1830,2849,2173,3660,1847,538,1711,1711,1450,750,1218,1609,1609,1609,1609,1609,1609,1609,1609,1609,1609,1609,3234,3478,3777,3380,3050,3033,3226,2704,4164,4164,4164,4164,4164,4164,4164,4164,4164
69,French Guiana,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,French Guiana,1873,Wood-based panels,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6872525468688765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,French Guiana,1876,Paper and paperboard,Export Quantity,5910,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,French Guiana,1876,Paper and paperboard,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,French Polynesia,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,17.561148076664818,18.77684953065323,20.65462263424977,24.383652633283663,27.814736584747955,29.47581397611594,28.718536022484468,27.88793713839212,26.615662385402306,28.045801509648392,29.211133202542694,32.019748131840636,25.40734452362622
70,French Polynesia,1634,Veneer sheets,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
70,French Polynesia,1865,Industrial roundwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,78,111.42857142857143,255.1454804963572,328.2066167187807,386.972919227581,503.62942097625626,412,412,463,463,463,463,32,32,32,32,32,32,32,32,32,32,32,1,0,0,0,0,0,0,0
70,French Polynesia,1865,Industrial roundwood,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,20,26,32,38,44,50,50,66,66,66,66,5,5,5,5,5,5,5,5,5,5,5,0.11132365732412597,0,0,0,0,0,0,0
70,French Polynesia,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,102,102,9,9,9,9,55,64,64,64,41,54,54,54,54,91,91,90,90,90,90,90,0,0,1,76.80012436374712,172.8120170792259,6,83.57512190409597,5
70,French Polynesia,1872,Sawnwood,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,35,35,1,1,1,1,10,15,15,15,10,11,11,11,11,35,35,23.373668925339103,24.19095775970099,23.70812727600522,25.38224947627219,25.859312720262682,0,0,0.251898918387317,20,40,60,30,1.7574120728943654
70,French Polynesia,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,72,72,72,72,72,72,72,72,72,72,72,36.47213269355799,2.3563438670273853,3,3,3,3,49,39.004258692848445,36.35167266957112,38.70498604954301,38.81740182393572,30.702618932697437,29.54411921530442
70,French Polynesia,1873,Wood-based panels,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28,28,28,28,28,28,28,28,28,28,28,14.5,1,3,7,3,3,14,14,14,14,14,14,14
70,French Polynesia,1876,Paper and paperboard,Export Quantity,5910,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,1,4,4,4,4,4,4,4,10,10,10,10,10,10,10,28,31,31,31,4
70,French Polynesia,1876,Paper and paperboard,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,5,7,7,7,7,7,7,7,13,13,13,13,13,13,13,22,25,25,25,5
72,Djibouti,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0833333333333333,10.035806078826194,10.317747134602062,11.711631045720207,12.251198231166548,15.195765833712708,17.326437973162875,4,4,4,4,4,4,4,4,4,4,14.095132008902025,20.25923238833638,27.99244909641745,4,45.38193863827298,48.09211753997864,46.85655877352729,45.501371120534515,43.42555441828797,45.7589393052158,47.660269962043344,52.242746951950515,41.45408843328489
72,Djibouti,1634,Veneer sheets,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6.5,7,7.5,8,8.5,9,9.5,10,10,10,10,10,10,10,10,10,10,15.25,20.5,25.75,31,31,31,31,31,31,31,31,31,31
72,Djibouti,1865,Industrial roundwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Djibouti,1865,Industrial roundwood,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.41521602370908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Djibouti,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,46,46,36.8839953659554,33.70507243523232,30.720498916470657,46,22,22,22,22,46,46,46,46,51,51,221,11,11,108,122,122,0,0,0,0,0,0,0,0
72,Djibouti,1872,Sawnwood,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,10,10,9.25,8.5,7.75,7,4,4,4,4,19,19,19,19,30,30,271,2.8567817575414463,2.9566726150745652,40,36,35.053735020800524,0,0,0,0,0,0,0,0
72,Djibouti,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,25.833333333333336,31.666666666666668,37.5,23,65,65,65,24,25,25,25,25,25,25,25,24,24,24,24,49,24,24,24,27,24,24,24,24
72,Djibouti,1873,Wood-based panels,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7.75,9.5,11.25,13,39,39,39,17,19,19,19,19,19,19,19,15,15,15,15,22,15,15,15,25,15,15,15,15
72,Djibouti,1875,Wood pulp,Export Quantity,5910,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,29.73436806743814,33.73664988800635,32.23798963364461,31.180101707539226,31.812281664817206,21,21,18,18,18,18,18,18,19.322541505058012,20.440795216395276,22.60715418361554,20.758794121415967,17.470932856827375,20.638761916754447,24.52998081771567,19.4465994250308,17.574751877614226
72,Djibouti,1875,Wood pulp,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12.666666666666666,13.333333333333334,14,14.666666666666666,15.333333333333334,16,16,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
72,Djibouti,1876,Paper and paperboard,Export Quantity,5910,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,23,54,35.31056313211484,46.26931030748414,73,117,284,286,286,125,125,125,125,111,150,135,140,140,140,140,182,186,221,221,221,270,198,190,190,142
72,Djibouti,1876,Paper and paperboard,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,16,26,32.333333333333336,38.666666666666664,45,102,227,242,242,106,106,105,105,100,132,138,177,177,177,177,209,227,246,246,246,1717,2136,1700,1700,263
73,Georgia,1634,Veneer sheets,Export Quantity,5916,m3,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,791,441,441,441,441,441,441,441,441,2684,2854,2854,2854,2854,352.31299250936195,24,54.54238089023978,77.58847573640219,98.51127302544012,111.8511402980974,124.02793095758602,679,91,337,225,990
73,Georgia,1634,Veneer sheets,Export Value,5922,1000 USD,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,173,261.1911794004181,181,181,181,181,181,181,181,541,681,681,681,681,356.5,32,42.5,53,63.5,74,84.5,95,130,484,322,252
73,Georgia,1865,Industrial roundwood,Export Quantity,5916,m3,,,,,,,,,,,,,,,,,,,,4985,1743,595,19627.439443567917,38334.0804985708,45473,56428,56372,56372,55198,55198,55198,55198,55198,2674,941,941,941,941,31,123.07549439680245,115.07455145327576,107.08634083592139,1258,17,200,5,108.21390611628644,116,95.76088852711952,7.835185072302784
73,Georgia,1865,Industrial roundwood,Export Value,5922,1000 USD,,,,,,,,,,,,,,,,,,,,318,88,63,1913.6666666666665,3764.333333333333,5615,7693,7844,7844,7630,7630,7630,7630,7630,257,152,152,152,152,3,15,15,15,15,12,15.88,1,11.5,22,11.5,1
73,Georgia,1872,Sawnwood,Export Quantity,5916,m3,,,,,,,,,,,,,,,,,,,,0,31,39.865321558442645,39.87458958481665,50,2059,2287,6276,37700,35500,65000,146500,169000,195900,74300,51286,51286,51286,51286,28102,25000,43500,43000,33401,50276,68530,54851,60727,43954,33089,33322
73,Georgia,1872,Sawnwood,Export Value,5922,1000 USD,,,,,,,,,,,,,,,,,,,,0,10,10,10,10,242,366,963,3318,3041,5005,9587,11090,13855,16407,20708,20708,20708,20708,8947,9502,11705,11331,10937,13637,18907.77,17852,18868,10037,14160,14689
73,Georgia,1873,Wood-based panels,Export Quantity,5916,m3,,,,,,,,,,,,,,,,,,,,0,110,60,33.26367542285902,35.243340781173714,37.984537127665156,42.51913668026183,258.8373752937916,515.1704212346882,819.9599140910211,1065.818022257078,1127.041281740061,1226.0168580934678,1429.0971053556189,2808,279,279,279,279,31468,41000,32303,26236,17749,18551,36601,26261,29262,20583,28839,20755
73,Georgia,1873,Wood-based panels,Export Value,5922,1000 USD,,,,,,,,,,,,,,,,,,,,0,33,12,12,12,12,12,75.125,138.25,201.375,264.5,327.625,390.75,453.875,517,103,103,103,103,9996,13038,10267,7841,4718,4147,7579.67,6954,7531,5485,10404,11043
73,Georgia,1875,Wood pulp,Export Quantity,5910,t,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,297,297,297,297,297,297,297,297,298.96002010086266,245.4375163012905,209.43899037631937,253.6600669472642,173.2737936459823,155.66717773494472,157.0885026375644,141.44658935491643,130.23771847771945,122.0435714390659,117.5793656314514,91.98995042039232,63.97444531397085,59.690536916103575,52.0660867356416,26.31010510445346,18
73,Georgia,1875,Wood pulp,Export Value,5922,1000 USD,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,164,164,164,164,164,164,164,164,154.76470588235293,145.52941176470588,136.2941176470588,127.05882352941177,117.8235294117647,108.58823529411765,99.3529411764706,90.11764705882354,80.88235294117646,71.6470588235294,62.41176470588235,53.17647058823529,43.941176470588246,34.70588235294119,25.470588235294116,16.235294117647072,7
73,Georgia,1876,Paper and paperboard,Export Quantity,5910,t,,,,,,,,,,,,,,,,,,,,0,27,51.85227272727273,68.25495450795394,99.02031279166326,91,294,294,294,294,294,294,294,294,45,1,1,1,1,698,141,1408,2336,1164,460,799,1204,3546,1470,3116,3767
73,Georgia,1876,Paper and paperboard,Export Value,5922,1000 USD,,,,,,,,,,,,,,,,,,,,0,22,42.25,62.5,82.75,103,210,345,345,345,345,345,345,345,26,3,3,3,3,806,149,1090,1259,1582,368,419.57,878,4466,3965,7224,9526
74,Gabon,1634,Veneer sheets,Export Quantity,5916,m3,14000,26000,8500,9300,13200,19100,16800,18900,21200,14400,9000,2000,8100,5300,8200,10400,5200,2600,2600,2432,1706,417,1400,3000,13000,40400,124000,91000,63000,108000,56468,129223,137643,71140,80892,70921,58916,74642,140625,116122,107702,104295,112508,133652,140036,162094,269240,245111,333228,368010
74,Gabon,1634,Veneer sheets,Export Value,5922,1000 USD,4350,8100,2300,2569,3024,4395,5573,7636,5792,3922,2413,347,1405,1784,6960,8412,3735,2208,2208,1885,1574,421,778,1525,6790,19820,25023,11797,39561,47930,37529,100146,103230,103577,140612,130836,93994,117271,147847,112210,109700,115127,95949,112169,117774,145960,205011,180349,242170,241254
74,Gabon,1865,Industrial roundwood,Export Quantity,5916,m3,1749000,1354000,1100000,1201000,1627300,1894000,1173000,1071000,1112700,1159900,1134000,1536200,1088800,982800,1229000,1200000,1350000,1158861,1307235,1252342,1334256,1330102,1587000,2351000,2719000,1773000,2337700,2584000,2500000,2016000,1927742,1513000,1677778,1716224,1859779,2162092,1741786,906358,42118,57649,31295,18320,37254,20937,34918,41047,49000,2133,928,626
74,Gabon,1865,Industrial roundwood,Export Value,5922,1000 USD,87840,125000,52844,57600,81917,85909,111494,129525,115430,97733,105359,110897,91683,114427,66913,77633,101050,250413,71309,243525,330482,349179,112338,109932,152337,240112,273166,285751,275550,198887,126480,109212,522445,528247,703031,702358,552495,399272,24776,24474,13404,6449,12428,5355,15485,19797,16876,1005,611,536
74,Gabon,1872,Sawnwood,Export Quantity,5916,m3,4600,4600,2100,6800,19700,14200,7900,18100,3900,1600,2200,500,2700,1000,3600,8100,3300,2500,2500,3935,16628,3927,6400,12200,29000,54500,24000,79000,77000,88730,124031,124031,207000,198850,253000,222738,208644,278236,469621,430139,412590,456445,526390,496530,703170,841686,857581,804355,703339,897902
74,Gabon,1872,Sawnwood,Export Value,5922,1000 USD,237,237,118,323,844,639,1105,3599,425,337,464,78,500,128,1229,2695,1219,1042,1042,1476,2801,1828,2995,5511,9004,17000,21000,9388,19099,24939,27124,68280,125149,87125,140981,149953,66675,116836,231285,237705,257302,298674,366367,319795,397749,466120,352569,310728,328351,424513
74,Gabon,1873,Wood-based panels,Export Quantity,5916,m3,41100,39000,51300,25800,39300,39300,11300,41700,39000,36000,44000,53500,46200,89200,112400,124000,101000,80000,80000,14366,13040,14259,16600,21600,25000,57300,56000,78000,57000,27452,25973,22831,28238,36815,45310,47197,51044,54863,46085,40727,50762,47886,38907,47154,32908,30268,30453,36414,52846,52871
74,Gabon,1873,Wood-based panels,Export Value,5922,1000 USD,12000,11000,14300,8337,19295,19295,5600,21800,20400,18900,23100,28100,14862,41121,51951,50708,50000,40000,45000,11694,10459,11803,14751,15647,10000,19353,25203,25662,13642,18016,20013,18817,20297,26872,40855,52742,42614,48581,40157,36024,42244,40823,30859,34879,27695,23560,22913,27354,35513,35543
74,Gabon,1875,Wood pulp,Export Quantity,5910,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,50,24,24,24,24,24,24,24,24,24
74,Gabon,1875,Wood pulp,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,34,13,13,13,13,13,13,13,13,13
74,Gabon,1876,Paper and paperboard,Export Quantity,5910,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,111.33447684391079,81.65175130511521,63.2413178495515,71.2532874249266,83.16013417223428,85.51623893458502,92.43791220040866,92.8934587725145,98.30251893619882,104.17038049575136,46,48,48,43,43,304,306,207,308,1213,2010,2560,1953,2797,309,268,512,612,612,703
74,Gabon,1876,Paper and paperboard,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,54.63636363636363,56.27272727272727,57.90909090909091,59.54545454545455,61.18181818181818,62.81818181818181,64.45454545454545,66.0909090909091,67.72727272727273,69.36363636363636,71,140,140,135,135,360,369,259,237,694,959,1369,1051,2377,624,240,368,358,358,437
75,Gambia,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,221.74561994380767,251.08136431285146,285,285,285,27,27,27,27,27,27,27,27,27,27,27,19.031135557985444,37,15.87076990716247,1,3.922308141006656,6.790036154967505,9.839539605067012,13.819049193741748,3
75,Gambia,1634,Veneer sheets,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,131.33333333333334,137.66666666666666,144,144,144,73,73,73,73,73,73,73,31,40,41,6,13,20,10.5,1,2.8,4.6,6.3999999999999995,8.2,10
75,Gambia,1865,Industrial roundwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,30,24.4,92.24490448714451,67.69261469824852,38.69729192275808,14,14,27.579632156669582,5,5,5,16,2318,2318,227,1075,153,266,19272,84827,149278,123303,84655,203867,327916,253649,19990,62529,17797,28446,31469
75,Gambia,1865,Industrial roundwood,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,15,12.2,9.399999999999999,6.6,3.799999999999999,1,1,2,3,3,3,5,179,179,43,703,16,50,7169,38238,78080,67309,33221,56840,92805,97400,14978,52118,8081,17173,15434
75,Gambia,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,126,64,35,432.2179876988615,366,300,300,282,282,35,69,420,420,236,33,33,127,61,717,162,83,21,71,474,3511,9723,30229,33029,31925,25385
75,Gambia,1872,Sawnwood,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,57,31,9,109,209,176,175,90,90,14,28,128,128,141,83,83,117,59,378,672,676,55,52,248,2455,4276,16841,18585,18064,12521
75,Gambia,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,7.086522780043638,10.336267898587352,20,20,20,20,20,20,921,921,921,935,73,32,32,11,5,2,1,0,0,0,0,0,0
75,Gambia,1873,Wood-based panels,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,4,4,4,4,4,38,38,38,107,8,110,42,7,2,2,0.362795954625143,0,0,0,0,0,0
75,Gambia,1876,Paper and paperboard,Export Quantity,5910,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,21.299837676031494,25.28166931892888,26.40979072162148,28.96996345688407,6,6,6,24,330,330,828,723,723,723,723,106,106,105,95,95,85,102,102,102,89,89,89
75,Gambia,1876,Paper and paperboard,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,17.8,18.6,19.4,20.2,21,21,21,33,259,259,523,422,422,422,422,102,102,93,103,103,94,107,107,107,100,100,100
79,Germany,1634,Veneer sheets,Export Quantity,5916,m3,92700,74900,59700,78000,65600,59900,67500,75500,66100,61400,67000,71900,78700,77200,86200,99800,105400,93600,86900,84000,139000,146000,256000,230000,115000,120000,113000,127000,124000,120000,120000,127000,118000,115604,175000,169000,80539,86875,82068,66416,56882,55764,63784,50185,63521,62564,58135,58277,62036,51889
79,Germany,1634,Veneer sheets,Export Value,5922,1000 USD,84805,70776,58389,73186,72925,83790,107743,123390,91331,81223,87071,89731,99512,118904,145773,165076,170504,192975,167536,182971,156681,189815,264733,253190,255956,269085,253388,264255,253269,258305,279411,326918,320821,381542,349121,342304,243408,250107,236832,182623,171744,180672,163188,160442,163675.2,168084,157048,145561,179703,163767
79,Germany,1865,Industrial roundwood,Export Quantity,5916,m3,2000500,4162600,4157000,3493000,2663400,1751300,1956100,2836200,2684600,2399900,2021700,3192200,4501800,3887500,3606900,4291300,4829700,4521206,8262456,5852865,4409575,4714000,4948000,2992000,4046000,4871000,4552000,5558000,4906000,4907000,4592000,5589000,6819000,7556608,7674000,7037000,3856678,3725625,3658049,3397659,3316210,3386870,3746605,3946609,4258906,5363681,8915529,13051275,11953198,9849257
79,Germany,1865,Industrial roundwood,Export Value,5922,1000 USD,86956,156445,140761,143974,126879,110844,129372,194926,156963,128641,104519,134986,188260,204000,230427,241788,262693,335932,507277,384134,263310,285574,331517,211117,253486,311796,254805,404615,343390,315732,340577,422347,504894,612498,794700,658493,373548,382174,432021,358541,359527,401159,359304,380692,420917.39,543612,770104,985086,1184986,1096479
79,Germany,1872,Sawnwood,Export Quantity,5916,m3,742700,1208100,911200,1286300,1061300,863800,845700,878900,843400,825200,908900,1145400,1327600,1339000,1412400,1846000,1420900,1261200,1263900,1233100,1249000,1864000,1907000,1938000,2260000,2669000,2385000,3911000,4083000,4848000,4706000,6212000,7391000,7858411,9473139,12928000,6788420,7268412,7407579,6753053,6912205,7393367,6989939,7772498,8348455,9043016,9656877,10379104,11333809,11502466
79,Germany,1872,Sawnwood,Export Value,5922,1000 USD,85677,148227,110616,156015,159420,166203,188502,214153,179245,162922,165090,187709,205147,282363,350277,465360,339477,387626,345018,337996,266653,420377,464848,455711,526813,548998,537492,840613,801188,984136,1101693,1511678,1823339,2090724,3036161,2738351,1731456,1924147,2112145,1808411,1970988,2159900,1747895,1885279,2159107.4,2535368,2331702,2580729,4391719,4190642
79,Germany,1873,Wood-based panels,Export Quantity,5916,m3,455785,648687,558760,718600,712400,736000,836400,757700,758200,843600,861400,1001600,1181800,1157200,1166200,1614300,1464900,1274700,1288900,1317961,1348000,1775000,1664000,1953000,2467000,2852000,2905000,4493000,4767000,5669000,5892000,6835000,7527000,6777602,8931585,8052617,5971493,6098310,5600577,5501909,5709883,5636401,5995890,6074638,6360265,6145173,6019846,6053528,6786394,5772913
79,Germany,1873,Wood-based panels,Export Value,5922,1000 USD,71107,103234,93507,124595,138979,174951,220199,237333,208277,211403,206159,214477,244071,351504,429523,522501,523536,543206,531425,565309,518780,660858,792760,871681,971589,1170969,1237610,1350628,1451669,1752291,2104637,2678253,2815866,2927942,3769879,3198079,2984183,3004166,3141672,2832277,3011218,3014552,2665181,2727303,2909380.49,3077091,2781772,2772285,3511369,3260296
