# File: nonirrigation_shares_0p5degree.csv
# Title: Volume of water withdrawals at individual basin-state combinations for 2005 as calucated from Huang et al. (2018) data by r package from Chris Vernon. Prepared by NTG
# Units: km^3
# Comments: NA
# Column types: nccnnnnnn
# ----------
GCAM_basin_ID,basin_name,state_abbr,year,Domestic,Electricity,Livestock,Manufacturing,Mining
101,Caribbean,FL,2010,0.003629471,0.00083063,4.85E-06,0.000332533,0.000217847
217,California,CA,1975,4.239972395,1.736202601,0.1224538,0.421017965,0.061197024
217,California,CA,1990,6.590424491,0.287068077,0.491176471,0.487067583,0.048651023
217,California,CA,2005,7.794172649,0.094842194,1.19452043,0.142446339,0.056685362
217,California,CA,2010,7.386972226,0.063495124,1.334435926,0.292614279,0.049222148
217,California,NV,1975,0.002146929,0.00103036,0.000285866,0.000992561,0.000144021
217,California,NV,1990,0.004509528,0.000331461,0.000771133,0.000354553,0.000454866
217,California,NV,2005,0.016006332,0.000729028,0.002019828,0.000175925,0.002765649
217,California,NV,2010,0.015065605,0.00057436,0.002396185,0.000192511,0.005078765
217,California,OR,1975,0.009921149,0.00057756,0.001722402,0.017250175,0.002535058
217,California,OR,1990,0.015153718,0.000394933,0.001565269,0.026470622,6.13E-05
217,California,OR,2005,0.016491856,0.000263825,0.047555681,0.004984497,0.000425147
217,California,OR,2010,0.016287234,0.000296294,0.04814224,0.00411231,0.000332381
218,MissppRN,IA,1975,0.37067718,2.723408424,0.114998408,0.316475335,0.045945564
218,MissppRN,IA,1990,0.401797892,2.213497474,0.120563333,0.260726093,0.039347601
218,MissppRN,IA,2005,0.451771024,2.645124735,0.13158073,0.211821647,0.055238033
218,MissppRN,IA,2010,0.451605416,2.491218506,0.142317434,0.166278648,0.070355101
218,MissppRN,IL,1975,2.732552254,13.01923196,0.051894469,1.849538547,0.268990626
218,MissppRN,IL,1990,2.583591413,19.53461001,0.069545808,0.803673995,0.087512957
218,MissppRN,IL,2005,2.392530496,16.1518277,0.060556945,0.522204276,0.120769856
218,MissppRN,IL,2010,2.25273263,15.28119439,0.070672798,0.512119681,0.108653406
218,MissppRN,IN,1975,0.081413788,0.762385424,0.004690622,0.266037988,0.038671131
218,MissppRN,IN,1990,0.087681883,0.685194903,0.003673209,0.218360939,0.009269818
218,MissppRN,IN,2005,0.091541816,0.673180403,0.003290511,0.20670123,0.01003941
218,MissppRN,IN,2010,0.08930635,0.630322405,0.003556207,0.196988336,0.009247239
218,MissppRN,KY,1975,0.000934212,0.004440848,6.64E-05,0.00064514,9.38E-05
218,MissppRN,KY,1990,0.000892129,0.00681144,8.65E-05,0.000285211,3.01E-05
218,MissppRN,KY,2005,0.000779001,0.005258433,6.86E-05,0.000175995,3.98E-05
218,MissppRN,KY,2010,0.00073135,0.004966316,7.93E-05,0.000173327,3.55E-05
218,MissppRN,MI,1975,0.010029511,0.108941164,0.000510274,0.039732745,0.005775319
218,MissppRN,MI,1990,0.012768089,0.098945722,0.000450284,0.039859615,0.001565288
218,MissppRN,MI,2005,0.013415454,0.103529554,0.000565645,0.037207338,0.001664407
218,MissppRN,MI,2010,0.013203283,0.095973615,0.000560147,0.035363151,0.001530667
218,MissppRN,MN,1975,0.533964227,2.909626573,0.082571205,0.666351763,0.097190181
218,MissppRN,MN,1990,0.745957727,2.170860292,0.074450104,0.254715504,0.260568217
218,MissppRN,MN,2005,0.692717097,2.842507409,0.185473991,0.179897799,0.519575068
218,MissppRN,MN,2010,0.700900079,2.883036858,0.135912881,0.168432861,0.40309509
218,MissppRN,MO,1975,0.332992068,1.636689248,0.042978141,0.125854221,0.018306419
218,MissppRN,MO,1990,0.366507062,2.392757092,0.019945929,0.056742828,0.012752405
218,MissppRN,MO,2005,0.434357997,2.946616108,0.07468529,0.045775209,0.017765817
218,MissppRN,MO,2010,0.43219895,2.905348864,0.07912787,0.042135741,0.01758018
218,MissppRN,ND,1975,0.000129061,9.94E-06,0.000238183,3.74E-05,5.42E-06
218,MissppRN,ND,1990,0.000161443,6.21E-06,9.60E-05,4.99E-05,6.36E-05
218,MissppRN,ND,2005,0.000174,8.61E-06,0.000182255,8.73E-06,2.13E-05
218,MissppRN,ND,2010,0.000191342,1.28E-05,0.000198957,1.22E-05,2.47E-05
218,MissppRN,SD,1975,0.002379442,0.001889125,0.004240931,0.000998089,0.00014511
218,MissppRN,SD,1990,0.003189036,0.001504138,0.001944426,0.000996654,0.001234999
218,MissppRN,SD,2005,0.003423643,0.001805548,0.004000302,0.00025461,0.000685624
218,MissppRN,SD,2010,0.003730262,0.001915204,0.004097332,0.000307161,0.000674235
218,MissppRN,WI,1975,0.412746052,1.991648805,0.073339906,0.235393749,0.034221457
218,MissppRN,WI,1990,0.492180732,3.574708323,0.100572141,0.325569638,0.011308362
218,MissppRN,WI,2005,0.445418669,4.356292227,0.163651996,0.335150128,0.041922355
218,MissppRN,WI,2010,0.414572974,3.717612708,0.149429299,0.312352329,0.033149842
219,MissppRS,AR,1975,0.146138145,1.43298864,0.015379982,0.29023765,0.042172626
219,MissppRS,AR,1990,0.219637136,0.981731237,0.077102114,0.219589917,0.001885266
219,MissppRS,AR,2005,0.252284545,1.167643761,0.10410559,0.121377705,0.004102445
219,MissppRS,AR,2010,0.255954273,1.025196394,0.100140576,0.144559463,0.01553576
219,MissppRS,IL,1975,2.25E-05,0.000110687,1.83E-05,7.61E-06,1.11E-06
219,MissppRS,IL,1990,3.04E-05,0.000195371,8.64E-06,4.09E-06,1.04E-06
219,MissppRS,IL,2005,3.55E-05,0.000241137,4.06E-05,3.36E-06,1.41E-06
219,MissppRS,IL,2010,3.54E-05,0.000238198,4.35E-05,3.06E-06,1.40E-06
219,MissppRS,KY,1975,0.006706143,0.053169016,0.00301818,0.004867254,0.000708175
219,MissppRS,KY,1990,0.010702593,0.074574049,0.002156403,0.005959771,0.000432077
219,MissppRS,KY,2005,0.012844725,0.076811559,0.005773155,0.004137058,0.000780444
219,MissppRS,KY,2010,0.013018914,0.076323407,0.006423421,0.004045766,0.00070748
219,MissppRS,LA,1975,0.582010316,5.508763984,0.017816933,3.240626159,0.471002811
219,MissppRS,LA,1990,0.719324719,5.422314099,0.464132324,2.526393144,0.030114026
219,MissppRS,LA,2005,0.826101188,6.382918119,0.294593188,3.429985805,0.028091316
219,MissppRS,LA,2010,0.837103954,5.520845651,0.305535452,2.803976142,0.020244659
219,MissppRS,MO,1975,0.027027874,0.145707743,0.006857789,0.013282652,0.001931355
219,MissppRS,MO,1990,0.03255502,0.203267943,0.005441112,0.007329863,0.001039397
219,MissppRS,MO,2005,0.037521338,0.247523588,0.017425927,0.004990498,0.00140254
219,MissppRS,MO,2010,0.037544017,0.242836612,0.01829574,0.005044691,0.001559804
219,MissppRS,MS,1975,0.111054308,0.168992875,0.017591606,0.208923478,0.030370739
219,MissppRS,MS,1990,0.163050246,0.202348009,0.247508996,0.135781302,0.001658345
219,MissppRS,MS,2005,0.196758166,0.226956222,0.190471886,0.109450896,0.005564931
219,MissppRS,MS,2010,0.199722021,0.350263577,0.137893572,0.103284704,0.005039974
219,MissppRS,TN,1975,0.150262153,1.808058685,0.012153476,0.350035744,0.050818695
219,MissppRS,TN,1990,0.2515196,2.316231429,0.016991792,0.324379933,0.021966629
219,MissppRS,TN,2005,0.307722352,2.709821285,0.032568746,0.271674962,0.007062742
219,MissppRS,TN,2010,0.309894057,2.235611357,0.031449797,0.259418784,0.006688413
220,UsaColoRN,AZ,1975,0.005953749,0.00168606,0.000437955,0.002373217,0.000344894
220,UsaColoRN,AZ,1990,0.009721267,0.001210436,0.000821489,0.001996562,0.001914529
220,UsaColoRN,AZ,2005,0.013122547,0.001022365,0.00029373,0.000254557,0.001173041
220,UsaColoRN,AZ,2010,0.013378178,0.001077558,0.000494925,0.000195797,0.001064115
220,UsaColoRN,CO,1975,0.075967979,0.021351209,0.010806567,0.035434252,0.005135739
220,UsaColoRN,CO,1990,0.099768097,0.01650381,0.031414378,0.018479822,0.007919309
220,UsaColoRN,CO,2005,0.131313469,0.017283068,0.02962977,0.021909214,0.001461922
220,UsaColoRN,CO,2010,0.129315308,0.013844792,0.033429591,0.020529857,0.001162809
220,UsaColoRN,NM,1975,0.021793672,0.004343372,0.001670366,0.006070617,0.000884957
220,UsaColoRN,NM,1990,0.025909411,0.004485954,0.001001372,0.001961049,0.006752412
220,UsaColoRN,NM,2005,0.028089892,0.004865203,0.002296629,0.001213636,0.005446107
220,UsaColoRN,NM,2010,0.027579248,0.00468828,0.002087468,0.001100876,0.004260164
220,UsaColoRN,UT,1975,0.028571917,0.002125405,0.012349398,0.01393803,0.00202283
220,UsaColoRN,UT,1990,0.04129518,0.006134888,0.013353452,0.008058478,0.003179397
220,UsaColoRN,UT,2005,0.050531547,0.00478833,0.033336205,0.003277492,0.00064353
220,UsaColoRN,UT,2010,0.052525665,0.005191812,0.032555814,0.003551034,0.000386092
220,UsaColoRN,WY,1975,0.010797064,0.03129808,0.001880857,0.019542723,0.002835721
220,UsaColoRN,WY,1990,0.018971312,0.032647973,0.002345157,0.002875738,0.01783809
220,UsaColoRN,WY,2005,0.016294968,0.032111027,0.003578081,0.001036361,0.009283916
220,UsaColoRN,WY,2010,0.016464383,0.019816277,0.003424417,0.001053024,0.008294222
221,UsaColoRS,AZ,1975,0.525516245,0.149953035,0.02330935,0.208939835,0.030372661
221,UsaColoRS,AZ,1990,0.806364348,0.100009903,0.047877613,0.164707578,0.155223217
221,UsaColoRS,AZ,2005,1.28051413,0.100476015,0.024156187,0.027581314,0.114673876
221,UsaColoRS,AZ,2010,1.303930824,0.10566971,0.037970626,0.02236179,0.10662848
221,UsaColoRS,CA,1975,0.018771169,0.007566304,0.002335409,0.003442497,0.000500072
221,UsaColoRS,CA,1990,0.03024856,0.001662473,0.008879241,0.00261204,0.001100476
221,UsaColoRS,CA,2005,0.042645666,0.001011721,0.021248415,0.00073905,0.001705142
221,UsaColoRS,CA,2010,0.040790339,0.0008429,0.02378571,0.001343103,0.002549322
221,UsaColoRS,NM,1975,0.006087579,0.001253239,0.000988725,0.001752904,0.000255448
221,UsaColoRS,NM,1990,0.008379696,0.001407268,0.000748749,0.000741285,0.002123621
221,UsaColoRS,NM,2005,0.009574111,0.001553663,0.00124911,0.000387499,0.001741625
221,UsaColoRS,NM,2010,0.009441342,0.00150488,0.001203106,0.000348549,0.001374622
221,UsaColoRS,NV,1975,0.178351436,0.089090716,0.001068974,0.100472712,0.014577428
221,UsaColoRS,NV,1990,0.35513333,0.028486931,0.000926945,0.028317333,0.043109677
221,UsaColoRS,NV,2005,0.652453081,0.032884965,0.00318412,0.006478712,0.128389517
221,UsaColoRS,NV,2010,0.613130596,0.026034192,0.004780006,0.005440561,0.236444732
221,UsaColoRS,UT,1975,0.026926458,0.002013054,0.001764332,0.013137519,0.001906651
221,UsaColoRS,UT,1990,0.025519792,0.003705885,0.002059243,0.004813693,0.002069275
221,UsaColoRS,UT,2005,0.035467846,0.003353631,0.005542899,0.002292225,0.000479695
221,UsaColoRS,UT,2010,0.036859274,0.003634873,0.00557961,0.002483697,0.000325944
222,GreatBasin,CA,1975,0.00580221,0.002386117,0.000491801,0.000628591,9.14E-05
222,GreatBasin,CA,1990,0.012108541,0.000534897,0.001455576,0.000905381,0.000135458
222,GreatBasin,CA,2005,0.01835688,0.000246705,0.003544868,0.000330425,0.00025177
222,GreatBasin,CA,2010,0.017406365,0.000169384,0.004132438,0.000670255,0.000338344
222,GreatBasin,ID,1975,0.004166518,0.00016636,0.001192076,0.042816578,0.006202891
222,GreatBasin,ID,1990,0.007536324,0.00015335,0.037593806,0.006700726,0.000734433
222,GreatBasin,ID,2005,0.009005418,3.94E-05,0.138266969,0.001792133,0.000708303
222,GreatBasin,ID,2010,0.008834236,4.13E-05,0.140835166,0.001569677,0.000616447
222,GreatBasin,NV,1975,0.063795273,0.031759173,0.012247045,0.035381564,0.005133487
222,GreatBasin,NV,1990,0.174476931,0.013807806,0.009203497,0.013971626,0.021138543
222,GreatBasin,NV,2005,0.272832603,0.013575801,0.031861083,0.002747471,0.052820539
222,GreatBasin,NV,2010,0.256438508,0.010741352,0.04873191,0.002408638,0.097239874
222,GreatBasin,OR,1975,9.11E-06,6.15E-07,8.29E-05,1.56E-05,2.30E-06
222,GreatBasin,OR,1990,3.50E-05,1.14E-06,7.21E-05,5.56E-05,6.76E-07
222,GreatBasin,OR,2005,5.13E-05,1.57E-06,0.00214874,9.16E-06,5.05E-06
222,GreatBasin,OR,2010,4.96E-05,1.40E-06,0.002171331,7.56E-06,8.50E-06
222,GreatBasin,UT,1975,0.494582683,0.036786286,0.036433864,0.241284798,0.035017718
222,GreatBasin,UT,1990,0.633852524,0.093585104,0.043336444,0.122561258,0.049508359
222,GreatBasin,UT,2005,0.787069984,0.074564862,0.117651422,0.051046086,0.010046327
222,GreatBasin,UT,2010,0.818279767,0.080866955,0.117599396,0.055318342,0.006076762
222,GreatBasin,WY,1975,0.002598666,0.006785846,0.000796473,0.005571603,0.000808165
222,GreatBasin,WY,1990,0.003722151,0.005638542,0.002156288,0.000791598,0.003134001
222,GreatBasin,WY,2005,0.003224585,0.004939699,0.005953033,0.00024672,0.001445244
222,GreatBasin,WY,2010,0.003261369,0.00306814,0.005938598,0.000244082,0.001288938
223,MissouriR,CO,1975,0.452908952,0.127881029,0.037397554,0.211213559,0.030612445
223,MissouriR,CO,1990,0.661622725,0.109775906,0.112523246,0.122604694,0.052478898
223,MissouriR,CO,2005,0.880120811,0.116243324,0.108335364,0.147430659,0.009761383
223,MissouriR,CO,2010,0.866420537,0.092962302,0.122859512,0.138095439,0.007776763
223,MissouriR,IA,1975,0.107542391,0.794884774,0.052982366,0.091608002,0.013298649
223,MissouriR,IA,1990,0.119116215,0.641244196,0.053378964,0.077798143,0.012828181
223,MissouriR,IA,2005,0.133772631,0.776151695,0.057467393,0.06229383,0.016615483
223,MissouriR,IA,2010,0.134506361,0.731196167,0.062069538,0.048863984,0.021207679
223,MissouriR,ID,1975,9.33E-05,7.31E-05,0.000121096,0.000251204,3.64E-05
223,MissouriR,ID,1990,0.000135783,1.34E-05,0.002777972,9.83E-05,8.05E-06
223,MissouriR,ID,2005,0.000196951,3.53E-05,0.009510398,5.34E-05,2.38E-05
223,MissouriR,ID,2010,0.00019199,4.41E-05,0.009601437,4.86E-05,2.09E-05
223,MissouriR,KS,1975,0.267829188,0.412484582,0.041146328,0.111620205,0.016222404
223,MissouriR,KS,1990,0.308854702,1.109092264,0.065054428,0.047718026,0.017624166
223,MissouriR,KS,2005,0.337039747,0.846384624,0.071068646,0.036691381,0.014220038
223,MissouriR,KS,2010,0.331671148,0.673293244,0.075015823,0.033603476,0.012001567
223,MissouriR,MN,1975,0.002045782,0.011184599,0.002943023,0.002590303,0.000377821
223,MissouriR,MN,1990,0.0032933,0.009311801,0.002603475,0.001101047,0.00117389
223,MissouriR,MN,2005,0.002980374,0.011871613,0.006546375,0.000742592,0.002277178
223,MissouriR,MN,2010,0.003021005,0.012142261,0.004771369,0.000695504,0.001767005
223,MissouriR,MO,1975,0.362659762,1.690104588,0.109782103,0.125756144,0.018291303
223,MissouriR,MO,1990,0.391288663,2.426715118,0.047140457,0.054897054,0.014607007
223,MissouriR,MO,2005,0.478240467,3.098546066,0.188787238,0.046589535,0.019294378
223,MissouriR,MO,2010,0.477474227,3.047630554,0.198954345,0.042435913,0.01900707
223,MissouriR,MT,1975,0.075709281,0.07389357,0.011998674,0.051322026,0.007482431
223,MissouriR,MT,1990,0.054152339,0.012640303,0.018986724,0.019941672,0.002161193
223,MissouriR,MT,2005,0.052908293,0.031935063,0.03233192,0.023167554,0.011632233
223,MissouriR,MT,2010,0.051113456,0.039726681,0.029112081,0.021973155,0.010287974
223,MissouriR,ND,1975,0.014726107,0.129445508,0.006492655,0.002306238,0.000335318
223,MissouriR,ND,1990,0.014674608,0.319571426,0.005888222,0.001717589,0.000907229
223,MissouriR,ND,2005,0.012185651,0.151167635,0.007106586,0.00260787,0.001192345
223,MissouriR,ND,2010,0.012163054,0.13981373,0.006982922,0.002793927,0.001736729
223,MissouriR,NE,1975,0.421317471,1.543977492,0.16263677,0.114100492,0.016597131
223,MissouriR,NE,1990,0.476149719,3.091299845,0.188850953,0.06641751,0.180606126
223,MissouriR,NE,2005,0.533567527,4.535982393,0.271675196,0.033244757,0.037046554
223,MissouriR,NE,2010,0.506947941,3.49878886,0.27774954,0.039299188,0.016927176
223,MissouriR,SD,1975,0.105099116,0.025991906,0.142599063,0.030880576,0.004480583
223,MissouriR,SD,1990,0.127774093,0.037675451,0.060516067,0.038794598,0.050577673
223,MissouriR,SD,2005,0.150096281,0.054001333,0.113990993,0.007712286,0.018462113
223,MissouriR,SD,2010,0.164295382,0.047073903,0.123615113,0.010589236,0.021061616
223,MissouriR,WY,1975,0.073014945,0.211401833,0.022494658,0.13202072,0.019156702
223,MissouriR,WY,1990,0.126457966,0.218004981,0.029654419,0.019277393,0.119241065
223,MissouriR,WY,2005,0.117800364,0.232108461,0.047337503,0.007517717,0.067105598
223,MissouriR,WY,2010,0.11897832,0.143203785,0.045749855,0.007632757,0.059933291
224,ArkWhtRedR,AR,1975,0.202046739,1.991881999,0.049616985,0.397467078,0.057754404
224,ArkWhtRedR,AR,1990,0.264989581,1.157495055,0.246195595,0.261458115,0.001714985
224,ArkWhtRedR,AR,2005,0.323127584,1.476162566,0.336346258,0.150636756,0.005089217
224,ArkWhtRedR,AR,2010,0.327779239,1.294545757,0.324622147,0.182070301,0.020417627
224,ArkWhtRedR,CO,1975,0.120503174,0.034001712,0.011647267,0.056194119,0.008144553
224,ArkWhtRedR,CO,1990,0.177172942,0.029356252,0.033453144,0.032833981,0.014052129
224,ArkWhtRedR,CO,2005,0.226538413,0.029860536,0.030739187,0.037944574,0.002516615
224,ArkWhtRedR,CO,2010,0.223009904,0.023884368,0.034708344,0.035541399,0.002005057
224,ArkWhtRedR,KS,1975,0.223749902,0.192410809,0.054408254,0.096829352,0.01407076
224,ArkWhtRedR,KS,1990,0.255051264,0.772502413,0.085378164,0.040343669,0.015638801
224,ArkWhtRedR,KS,2005,0.268583828,0.42618282,0.091127532,0.030058295,0.011470746
224,ArkWhtRedR,KS,2010,0.263405906,0.262598705,0.095566676,0.02753766,0.009343972
224,ArkWhtRedR,LA,1975,0.093115364,0.882313582,0.003855636,0.5177838,0.075256396
224,ArkWhtRedR,LA,1990,0.105636531,0.798494396,0.098598985,0.371199026,0.004426297
224,ArkWhtRedR,LA,2005,0.115196403,0.892270636,0.062701851,0.479180615,0.003917796
224,ArkWhtRedR,LA,2010,0.116716508,0.771405374,0.064303788,0.391696003,0.002827634
224,ArkWhtRedR,MO,1975,0.105221353,0.494788918,0.029981672,0.036869295,0.005362381
224,ArkWhtRedR,MO,1990,0.114587675,0.701335655,0.013566124,0.015732546,0.003994716
224,ArkWhtRedR,MO,2005,0.150093647,0.964434428,0.055435335,0.014127476,0.005828875
224,ArkWhtRedR,MO,2010,0.149919586,0.95183266,0.05744426,0.012932953,0.005806859
224,ArkWhtRedR,NM,1975,0.006789484,0.001349903,0.006929639,0.001886621,0.000275033
224,ArkWhtRedR,NM,1990,0.010340852,0.001781631,0.004067852,0.000782429,0.002674576
224,ArkWhtRedR,NM,2005,0.011383954,0.001985958,0.009768072,0.000495406,0.002222758
224,ArkWhtRedR,NM,2010,0.01117006,0.001912462,0.008819921,0.000449728,0.001736855
224,ArkWhtRedR,OK,1975,0.494267637,0.316499796,0.089955472,0.366746079,0.053192737
224,ArkWhtRedR,OK,1990,0.772610701,0.162187836,0.162961978,0.078153302,0.005090032
224,ArkWhtRedR,OK,2005,0.9302495,0.287793557,0.236463614,0.039034669,0.006640494
224,ArkWhtRedR,OK,2010,0.933570093,0.432475273,0.18458952,0.035343454,0.016801708
224,ArkWhtRedR,TX,1975,0.107270642,0.400893273,0.014914961,0.046294567,0.006753286
224,ArkWhtRedR,TX,1990,0.053809905,0.116777436,0.020213848,0.016226912,0.00226802
224,ArkWhtRedR,TX,2005,0.055274892,0.110886289,0.0235174,0.01485374,0.00146764
224,ArkWhtRedR,TX,2010,0.052690522,0.112125599,0.022896844,0.010800267,0.001874556
225,TexasCst,LA,1975,0.016244315,0.127738883,0.001380936,0.06668193,0.009692889
225,TexasCst,LA,1990,0.019121479,0.132692634,0.035126985,0.060222392,0.000816905
225,TexasCst,LA,2005,0.022864472,0.164262609,0.023320957,0.086234286,0.000765904
225,TexasCst,LA,2010,0.023214217,0.144079764,0.0240257,0.071084847,0.00058904
225,TexasCst,NM,1975,0.012319882,0.002449471,0.00287488,0.003423374,0.000499062
225,TexasCst,NM,1990,0.017002602,0.002937614,0.001671185,0.001278913,0.004413714
225,TexasCst,NM,2005,0.016662612,0.002906833,0.003950693,0.000725119,0.003253446
225,TexasCst,NM,2010,0.016348393,0.002799063,0.003560142,0.000658216,0.002542052
225,TexasCst,TX,1975,1.48796464,5.657095675,0.032328053,0.636690978,0.092898767
225,TexasCst,TX,1990,0.681088462,1.613470281,0.046567515,0.227801234,0.031409085
225,TexasCst,TX,2005,0.75044521,1.671108263,0.048290675,0.243461897,0.021889648
225,TexasCst,TX,2010,0.710105654,1.677056399,0.048510529,0.17639597,0.026554271
226,UsaCstSE,AL,1975,0.592363325,6.946764496,0.039833553,1.193151049,0.173255639
226,UsaCstSE,AL,1990,0.778553845,6.375622756,0.140694883,0.814541928,0.011855677
226,UsaCstSE,AL,2005,0.891022471,8.368703323,0.11492915,0.655788399,0.030144902
226,UsaCstSE,AL,2010,0.895250457,8.368398344,0.099699894,0.607819876,0.025815453
226,UsaCstSE,FL,1975,1.331599988,1.78924682,0.076234227,0.822834741,0.11960997
226,UsaCstSE,FL,1990,2.241606919,0.790667531,0.096967005,0.46520387,0.30812253
226,UsaCstSE,FL,2005,2.758026229,0.658651223,0.040490674,0.284534452,0.209361396
226,UsaCstSE,FL,2010,2.648554608,0.663218154,0.035925492,0.252268341,0.158162436
226,UsaCstSE,GA,1975,0.877877193,5.098293947,0.036933925,1.162662324,0.168775264
226,UsaCstSE,GA,1990,1.403669067,4.221175711,0.063117562,0.922962227,0.017459165
226,UsaCstSE,GA,2005,1.720989815,3.816706036,0.089122496,0.783703268,0.061248097
226,UsaCstSE,GA,2010,1.67173008,3.153723367,0.099389802,0.709659983,0.050985463
226,UsaCstSE,LA,1975,0.037189518,0.316566576,0.002051958,0.191138985,0.027780958
226,UsaCstSE,LA,1990,0.044462566,0.296847704,0.045725903,0.139880384,0.00166774
226,UsaCstSE,LA,2005,0.053936161,0.368032444,0.027812937,0.197704988,0.001794872
226,UsaCstSE,LA,2010,0.054665846,0.324203592,0.027431033,0.162116136,0.001322081
226,UsaCstSE,MS,1975,0.200540835,0.456744969,0.022852832,0.392119931,0.056996603
226,UsaCstSE,MS,1990,0.29347613,0.521088608,0.301143879,0.258486067,0.003230863
226,UsaCstSE,MS,2005,0.355569739,0.624945228,0.232891733,0.220184296,0.010306194
226,UsaCstSE,MS,2010,0.360655474,0.833110225,0.166737452,0.204053099,0.008903539
226,UsaCstSE,NC,1975,0.774716451,4.672934399,0.069553611,1.046199802,0.151584866
226,UsaCstSE,NC,1990,1.093827434,8.492021143,0.249921351,0.521218978,0.10705584
226,UsaCstSE,NC,2005,1.358317007,10.08412512,1.507546522,0.50884627,0.057554134
226,UsaCstSE,NC,2010,1.410605889,9.729789121,1.854532957,0.428965924,0.048839299
226,UsaCstSE,SC,1975,0.482290971,5.847944287,0.060150374,0.433289491,0.06293891
226,UsaCstSE,SC,1990,0.614445028,6.219810089,0.033690221,0.878157851,0.016276596
226,UsaCstSE,SC,2005,0.970186226,7.987016676,0.051658328,0.590909057,0.014319044
226,UsaCstSE,SC,2010,0.96936573,7.48704889,0.06402511,0.526634224,0.013368586
226,UsaCstSE,TN,1975,0.000370068,0.002085279,1.58E-05,0.000491585,7.14E-05
