# File: non_reeds_CSP_grid_cost.csv
# Title: Mapping File for CSP Grid Connection Costs for States not included in ReEDS
# Units: 1975$/GJ
# Comments: States not present in the reeds_CSP_curve_grid_cost data set are mapped to states with comparable geography
# Source:  assumption
# Column types: cc
# ----------
non_reeds_state,comparison_state
HI,CA
