INPUT_TABLE
Variable ID
OutputEmissionsUnmgd

region,AgSupplySector,AgSupplySubsector,UnmanagedLandTechnology,year,Non.CO2,input.emissions
Africa_Western,UnmanagedLand,ForestFiresAEZ01,ProtectedForestFiresAEZ01,1975,SO2_3,0
Africa_Western,UnmanagedLand,ForestFiresAEZ02,ProtectedForestFiresAEZ02,1975,SO2_3,1.64329094584624e-05
Africa_Western,UnmanagedLand,ForestFiresAEZ03,ProtectedForestFiresAEZ03,1975,SO2_3,0.000988046983147887
Africa_Western,UnmanagedLand,ForestFiresAEZ04,ProtectedForestFiresAEZ04,1975,SO2_3,0.0352693687434176
Africa_Western,UnmanagedLand,ForestFiresAEZ05,ProtectedForestFiresAEZ05,1975,SO2_3,0.066225303580257
Africa_Western,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1975,SO2_3,0.17750458430325
Africa_Western,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,SO2_3,0
Africa_Western,UnmanagedLand,ForestFiresAEZ09,ProtectedForestFiresAEZ09,1975,SO2_3,0.000140481588214418
Africa_Western,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1975,SO2_3,0.000415481892255069
Australia_NZ,UnmanagedLand,ForestFiresAEZ01,ProtectedForestFiresAEZ01,1975,SO2_3,1.35310328224408e-06
Australia_NZ,UnmanagedLand,ForestFiresAEZ02,ProtectedForestFiresAEZ02,1975,SO2_3,0
Australia_NZ,UnmanagedLand,ForestFiresAEZ03,ProtectedForestFiresAEZ03,1975,SO2_3,2.31363980092066e-05
Australia_NZ,UnmanagedLand,ForestFiresAEZ04,ProtectedForestFiresAEZ04,1975,SO2_3,0.000261982167717415
Australia_NZ,UnmanagedLand,ForestFiresAEZ05,ProtectedForestFiresAEZ05,1975,SO2_3,0.000185328908707224
Australia_NZ,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1975,SO2_3,0.000101543618104896
Australia_NZ,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,SO2_3,3.93121484465924e-05
Australia_NZ,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,SO2_3,3.29916377428155e-05
Australia_NZ,UnmanagedLand,ForestFiresAEZ09,ProtectedForestFiresAEZ09,1975,SO2_3,0.000127493434966722
Australia_NZ,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1975,SO2_3,0.000408846094593756
Australia_NZ,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1975,SO2_3,0.00328162021149999
Australia_NZ,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1975,SO2_3,0.0043635068899106
Australia_NZ,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1975,SO2_3,4.92338287899596e-05
Australia_NZ,UnmanagedLand,ForestFiresAEZ16,ProtectedForestFiresAEZ16,1975,SO2_3,0.000122148240116995
Australia_NZ,UnmanagedLand,ForestFiresAEZ17,ProtectedForestFiresAEZ17,1975,SO2_3,9.15033181115853e-05
Brazil,UnmanagedLand,ForestFiresAEZ01,ProtectedForestFiresAEZ01,1975,SO2_3,0
Brazil,UnmanagedLand,ForestFiresAEZ02,ProtectedForestFiresAEZ02,1975,SO2_3,3.16098772712951e-05
Brazil,UnmanagedLand,ForestFiresAEZ03,ProtectedForestFiresAEZ03,1975,SO2_3,0.00105895498488479
Brazil,UnmanagedLand,ForestFiresAEZ04,ProtectedForestFiresAEZ04,1975,SO2_3,0.00674481002235319
Brazil,UnmanagedLand,ForestFiresAEZ05,ProtectedForestFiresAEZ05,1975,SO2_3,0.0438223958424165
Brazil,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1975,SO2_3,0.109635996072758
Brazil,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1975,SO2_3,0.000131679719328038
Brazil,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1975,SO2_3,1.69471258651373e-05
Brazil,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1975,SO2_3,0.00505760635512265
Canada,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,SO2_1,1.88223099151633e-06
Canada,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,SO2_1,1.03652107055435e-05
Canada,UnmanagedLand,ForestFiresAEZ09,ProtectedForestFiresAEZ09,1975,SO2_1,0.00107145295578147
Canada,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1975,SO2_1,0.000465005765028564
Canada,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1975,SO2_1,9.79880747489739e-06
Canada,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1975,SO2_1,0.000124314383269913
Canada,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1975,SO2_1,0.00455479063068883
Canada,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1975,SO2_1,0.00687491385024394
Canada,UnmanagedLand,ForestFiresAEZ16,ProtectedForestFiresAEZ16,1975,SO2_1,0.000117476165815322
Central America and Caribbean,UnmanagedLand,ForestFiresAEZ04,ProtectedForestFiresAEZ04,1975,SO2_3,4.49120286997156e-05
Central America and Caribbean,UnmanagedLand,ForestFiresAEZ05,ProtectedForestFiresAEZ05,1975,SO2_3,0.000176390949943314
Central America and Caribbean,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1975,SO2_3,0.000384022630122287
Central America and Caribbean,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1975,SO2_3,8.47439123468309e-06
Central Asia,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,SO2_2,1.00450930882617e-05
Central Asia,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,SO2_2,5.72901098380016e-05
Central Asia,UnmanagedLand,ForestFiresAEZ09,ProtectedForestFiresAEZ09,1975,SO2_2,0.000175697443980655
Central Asia,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1975,SO2_2,0.000170306980692763
Central Asia,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1975,SO2_2,2.33676359565624e-05
Central Asia,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1975,SO2_2,3.33224499563227e-05
Central Asia,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1975,SO2_2,5.76924989721848e-05
Central Asia,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1975,SO2_2,0.000322053096027321
Central Asia,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1975,SO2_2,0.000221730620842271
Central Asia,UnmanagedLand,ForestFiresAEZ16,ProtectedForestFiresAEZ16,1975,SO2_2,5.34940706456572e-05
China,UnmanagedLand,ForestFiresAEZ04,ProtectedForestFiresAEZ04,1975,SO2_2,7.80996280697059e-08
China,UnmanagedLand,ForestFiresAEZ05,ProtectedForestFiresAEZ05,1975,SO2_2,1.49857540201082e-06
China,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1975,SO2_2,9.11431475567406e-06
China,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,SO2_2,6.94643513414537e-07
China,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,SO2_2,2.93302163753743e-05
China,UnmanagedLand,ForestFiresAEZ09,ProtectedForestFiresAEZ09,1975,SO2_2,5.46487649480167e-05
China,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1975,SO2_2,5.14460992720265e-05
China,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1975,SO2_2,7.52648559081511e-05
China,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1975,SO2_2,0.000171078957442197
China,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1975,SO2_2,1.24978096017048e-06
China,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1975,SO2_2,2.13799360957422e-06
China,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1975,SO2_2,3.2927349092306e-05
China,UnmanagedLand,ForestFiresAEZ16,ProtectedForestFiresAEZ16,1975,SO2_2,3.27390099394981e-06
China,UnmanagedLand,ForestFiresAEZ17,ProtectedForestFiresAEZ17,1975,SO2_2,1.56448099065158e-07
India,UnmanagedLand,ForestFiresAEZ01,ProtectedForestFiresAEZ01,1975,SO2_2,0
India,UnmanagedLand,ForestFiresAEZ02,ProtectedForestFiresAEZ02,1975,SO2_2,0.000380165815358736
India,UnmanagedLand,ForestFiresAEZ03,ProtectedForestFiresAEZ03,1975,SO2_2,0.00269673274482386
India,UnmanagedLand,ForestFiresAEZ04,ProtectedForestFiresAEZ04,1975,SO2_2,0.00136557516851339
India,UnmanagedLand,ForestFiresAEZ05,ProtectedForestFiresAEZ05,1975,SO2_2,0.000543399432689903
India,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1975,SO2_2,0.000472799174531998
India,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,SO2_2,0
India,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,SO2_2,0.000264892783648654
India,UnmanagedLand,ForestFiresAEZ09,ProtectedForestFiresAEZ09,1975,SO2_2,0.000332346980692749
India,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1975,SO2_2,0.000161855322180152
India,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1975,SO2_2,0.000197420180585872
India,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1975,SO2_2,0.000491974140506744
India,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1975,SO2_2,7.58917462727255e-07
India,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1975,SO2_2,6.15282070497717e-07
India,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1975,SO2_2,1.28684714957575e-05
India,UnmanagedLand,ForestFiresAEZ16,ProtectedForestFiresAEZ16,1975,SO2_2,8.59558543895515e-06
Indonesia,UnmanagedLand,ForestFiresAEZ04,ProtectedForestFiresAEZ04,1975,SO2_2,5.52063954135587e-05
Indonesia,UnmanagedLand,ForestFiresAEZ05,ProtectedForestFiresAEZ05,1975,SO2_2,4.71687135313532e-05
Indonesia,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1975,SO2_2,0.00401062489105509
Mexico,UnmanagedLand,ForestFiresAEZ01,ProtectedForestFiresAEZ01,1975,SO2_3,1.29199288303359e-05
Mexico,UnmanagedLand,ForestFiresAEZ02,ProtectedForestFiresAEZ02,1975,SO2_3,0.000145008035697525
Mexico,UnmanagedLand,ForestFiresAEZ03,ProtectedForestFiresAEZ03,1975,SO2_3,0.000513057447239231
Mexico,UnmanagedLand,ForestFiresAEZ04,ProtectedForestFiresAEZ04,1975,SO2_3,0.000954847971112248
Mexico,UnmanagedLand,ForestFiresAEZ05,ProtectedForestFiresAEZ05,1975,SO2_3,0.00108100881456406
Mexico,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1975,SO2_3,0.000567377629955167
Mexico,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,SO2_3,0.000347492914010072
Mexico,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,SO2_3,0.000611998050997462
Mexico,UnmanagedLand,ForestFiresAEZ09,ProtectedForestFiresAEZ09,1975,SO2_3,0.000714999819916178
Mexico,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1975,SO2_3,0.000667747240236144
Mexico,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1975,SO2_3,5.64546271613686e-05
Mexico,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1975,SO2_3,1.50875202802021e-05
Russia,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,SO2_4,1.31106735368797e-08
Russia,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,SO2_4,8.48743876067308e-06
Russia,UnmanagedLand,ForestFiresAEZ09,ProtectedForestFiresAEZ09,1975,SO2_4,0.000130368574442957
Russia,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1975,SO2_4,7.23028158161279e-05
Russia,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1975,SO2_4,3.12266511852352e-06
Russia,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1975,SO2_4,4.77489651429897e-05
Russia,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1975,SO2_4,0.00153848484619934
Russia,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1975,SO2_4,0.00165370696627526
Russia,UnmanagedLand,ForestFiresAEZ16,ProtectedForestFiresAEZ16,1975,SO2_4,1.76461757058755e-06
South Africa,UnmanagedLand,ForestFiresAEZ01,ProtectedForestFiresAEZ01,1975,SO2_3,0
South Africa,UnmanagedLand,ForestFiresAEZ02,ProtectedForestFiresAEZ02,1975,SO2_3,2.00929017136594e-06
South Africa,UnmanagedLand,ForestFiresAEZ03,ProtectedForestFiresAEZ03,1975,SO2_3,2.87577233966516e-05
South Africa,UnmanagedLand,ForestFiresAEZ04,ProtectedForestFiresAEZ04,1975,SO2_3,4.31363613440068e-05
South Africa,UnmanagedLand,ForestFiresAEZ05,ProtectedForestFiresAEZ05,1975,SO2_3,4.60079568780958e-05
South Africa,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1975,SO2_3,0.000174825749898883
South Africa,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,SO2_3,1.95340678079535e-05
South Africa,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,SO2_3,1.21618209152627e-05
South Africa,UnmanagedLand,ForestFiresAEZ09,ProtectedForestFiresAEZ09,1975,SO2_3,5.47703543814818e-05
South Africa,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1975,SO2_3,0.000325307360054354
South Africa,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1975,SO2_3,0.000143089315151946
South America_Northern,UnmanagedLand,ForestFiresAEZ01,ProtectedForestFiresAEZ01,1975,SO2_3,2.45562544687476e-05
South America_Northern,UnmanagedLand,ForestFiresAEZ02,ProtectedForestFiresAEZ02,1975,SO2_3,3.59547939116626e-05
South America_Northern,UnmanagedLand,ForestFiresAEZ03,ProtectedForestFiresAEZ03,1975,SO2_3,4.56197450144107e-06
South America_Northern,UnmanagedLand,ForestFiresAEZ04,ProtectedForestFiresAEZ04,1975,SO2_3,0.000232860573881541
South America_Northern,UnmanagedLand,ForestFiresAEZ05,ProtectedForestFiresAEZ05,1975,SO2_3,0.00111602062905044
South America_Northern,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1975,SO2_3,0.00543486577418616
South America_Southern,UnmanagedLand,ForestFiresAEZ01,ProtectedForestFiresAEZ01,1975,SO2_3,0.000380265282487295
South America_Southern,UnmanagedLand,ForestFiresAEZ02,ProtectedForestFiresAEZ02,1975,SO2_3,0.000266317706102551
South America_Southern,UnmanagedLand,ForestFiresAEZ03,ProtectedForestFiresAEZ03,1975,SO2_3,0.000880592953998291
South America_Southern,UnmanagedLand,ForestFiresAEZ04,ProtectedForestFiresAEZ04,1975,SO2_3,0.00114084905890711
South America_Southern,UnmanagedLand,ForestFiresAEZ05,ProtectedForestFiresAEZ05,1975,SO2_3,0.00490182799168023
South America_Southern,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1975,SO2_3,0.0217685850117346
South America_Southern,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,SO2_3,0.000448390154927442
South America_Southern,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,SO2_3,0.00114652190174008
South America_Southern,UnmanagedLand,ForestFiresAEZ09,ProtectedForestFiresAEZ09,1975,SO2_3,0.0018795702725878
South America_Southern,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1975,SO2_3,0.000997051780501074
South America_Southern,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1975,SO2_3,0.00089532012653294
South America_Southern,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1975,SO2_3,0.00192291171714644
South America_Southern,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1975,SO2_3,0.000107123529003977
South America_Southern,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1975,SO2_3,0.000584817620118646
South America_Southern,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1975,SO2_3,0.000603622420076741
South America_Southern,UnmanagedLand,ForestFiresAEZ16,ProtectedForestFiresAEZ16,1975,SO2_3,0.000938462791083687
South America_Southern,UnmanagedLand,ForestFiresAEZ17,ProtectedForestFiresAEZ17,1975,SO2_3,0.000355213787187278
South America_Southern,UnmanagedLand,ForestFiresAEZ18,ProtectedForestFiresAEZ18,1975,SO2_3,0.000145855894183814
South Asia,UnmanagedLand,ForestFiresAEZ03,ProtectedForestFiresAEZ03,1975,SO2_2,8.22703069303283e-06
South Asia,UnmanagedLand,ForestFiresAEZ04,ProtectedForestFiresAEZ04,1975,SO2_2,9.74923528442562e-05
South Asia,UnmanagedLand,ForestFiresAEZ05,ProtectedForestFiresAEZ05,1975,SO2_2,0.000230220308308539
South Asia,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1975,SO2_2,0.000128932960126658
South Asia,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,SO2_2,0
South Asia,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,SO2_2,7.67947292318436e-07
South Asia,UnmanagedLand,ForestFiresAEZ09,ProtectedForestFiresAEZ09,1975,SO2_2,0
South Asia,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1975,SO2_2,3.0122814630662e-05
South Asia,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1975,SO2_2,0.00036832229457085
South Asia,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1975,SO2_2,0.000114340856606505
South Asia,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1975,SO2_2,1.32560087050288e-07
South Asia,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1975,SO2_2,2.40309793941827e-06
South Asia,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1975,SO2_2,9.87147581727177e-06
South Asia,UnmanagedLand,ForestFiresAEZ16,ProtectedForestFiresAEZ16,1975,SO2_2,1.71663010834387e-05
Southeast Asia,UnmanagedLand,ForestFiresAEZ04,ProtectedForestFiresAEZ04,1975,SO2_2,0.00674627723504486
Southeast Asia,UnmanagedLand,ForestFiresAEZ05,ProtectedForestFiresAEZ05,1975,SO2_2,0.0164338822781259
Southeast Asia,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1975,SO2_2,0.0207109974276499
Southeast Asia,UnmanagedLand,ForestFiresAEZ09,ProtectedForestFiresAEZ09,1975,SO2_2,0.000299489971834484
Southeast Asia,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1975,SO2_2,0.00165853447355568
Southeast Asia,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1975,SO2_2,0.00235513554412228
Southeast Asia,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1975,SO2_2,0.00219583287535602
Southeast Asia,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1975,SO2_2,0.000395243432065133
Southeast Asia,UnmanagedLand,ForestFiresAEZ16,ProtectedForestFiresAEZ16,1975,SO2_2,4.66867622457749e-05
Argentina,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,SO2_3,0.000385474911915748
Argentina,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,SO2_3,0.000527827603303304
Argentina,UnmanagedLand,ForestFiresAEZ09,ProtectedForestFiresAEZ09,1975,SO2_3,0.00163506265095974
Argentina,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1975,SO2_3,0.000984562819235766
Argentina,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1975,SO2_3,3.58848208772585e-05
Argentina,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1975,SO2_3,0.000992326677516432
Argentina,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1975,SO2_3,0.000124264607341921
Argentina,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1975,SO2_3,0.000787832620231715
Argentina,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1975,SO2_3,0.00015176328861811
Argentina,UnmanagedLand,ForestFiresAEZ16,ProtectedForestFiresAEZ16,1975,SO2_3,0
Colombia,UnmanagedLand,ForestFiresAEZ02,ProtectedForestFiresAEZ02,1975,SO2_3,2.96940401564974e-07
Colombia,UnmanagedLand,ForestFiresAEZ03,ProtectedForestFiresAEZ03,1975,SO2_3,0
Colombia,UnmanagedLand,ForestFiresAEZ04,ProtectedForestFiresAEZ04,1975,SO2_3,4.54874118973775e-05
Colombia,UnmanagedLand,ForestFiresAEZ05,ProtectedForestFiresAEZ05,1975,SO2_3,0.00043686243581943
Colombia,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1975,SO2_3,0.00902212990012017
Colombia,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1975,SO2_3,2.66965852073087e-05
Colombia,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1975,SO2_3,9.85267265541804e-05
USA,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,SO2_1,0.00127111788690859
USA,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,SO2_1,0.00179156049058845
USA,UnmanagedLand,ForestFiresAEZ09,ProtectedForestFiresAEZ09,1990,SO2_1,0.00104285722878679
USA,UnmanagedLand,ForestFiresAEZ10,ProtectedForestFiresAEZ10,1990,SO2_1,0.00476235435860767
USA,UnmanagedLand,ForestFiresAEZ11,ProtectedForestFiresAEZ11,1990,SO2_1,0.00358945860755756
USA,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1990,SO2_1,0.00484829621972701
USA,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1990,SO2_1,0.00163816729546982
USA,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1990,SO2_1,0.00567871072532688
USA,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1990,SO2_1,0.00465149541393884
