INPUT_TABLE
Variable ID
InputEmissionsUnmgd

region,AgSupplySector,AgSupplySubsector,UnmanagedLandTechnology,year,Non.CO2,input.emissions
Africa_Eastern,UnmanagedLand,ForestFiresAEZ10,ForestFiresAEZ10,1975,SO2_3,5.83951482937457e-07
Africa_Eastern,UnmanagedLand,ForestFiresAEZ11,ForestFiresAEZ11,1975,SO2_3,8.67920081354351e-06
Africa_Eastern,UnmanagedLand,ForestFiresAEZ12,ForestFiresAEZ12,1975,SO2_3,5.99165780699182e-06
Africa_Southern,UnmanagedLand,ForestFiresAEZ01,ForestFiresAEZ01,1975,SO2_3,0
Africa_Southern,UnmanagedLand,ForestFiresAEZ02,ForestFiresAEZ02,1975,SO2_3,5.36020058587203e-06
Africa_Southern,UnmanagedLand,ForestFiresAEZ03,ForestFiresAEZ03,1975,SO2_3,0.000104245618785367
Africa_Southern,UnmanagedLand,ForestFiresAEZ04,ForestFiresAEZ04,1975,SO2_3,0.000635548286822568
Africa_Southern,UnmanagedLand,ForestFiresAEZ05,ForestFiresAEZ05,1975,SO2_3,0.00031393572663841
Africa_Southern,UnmanagedLand,ForestFiresAEZ06,ForestFiresAEZ06,1975,SO2_3,2.59589980057491e-06
Africa_Southern,UnmanagedLand,ForestFiresAEZ07,ForestFiresAEZ07,1975,SO2_3,0
Africa_Southern,UnmanagedLand,ForestFiresAEZ08,ForestFiresAEZ08,1975,SO2_3,1.74265498274404e-05
Africa_Southern,UnmanagedLand,ForestFiresAEZ09,ForestFiresAEZ09,1975,SO2_3,6.99219526385564e-05
Africa_Southern,UnmanagedLand,ForestFiresAEZ10,ForestFiresAEZ10,1975,SO2_3,9.72094735524934e-05
Africa_Southern,UnmanagedLand,ForestFiresAEZ11,ForestFiresAEZ11,1975,SO2_3,2.75629134871741e-06
Africa_Western,UnmanagedLand,ForestFiresAEZ01,ForestFiresAEZ01,1975,SO2_3,0
Africa_Western,UnmanagedLand,ForestFiresAEZ02,ForestFiresAEZ02,1975,SO2_3,1.82587882871805e-06
Africa_Western,UnmanagedLand,ForestFiresAEZ03,ForestFiresAEZ03,1975,SO2_3,0.000109782998127543
Africa_Western,UnmanagedLand,ForestFiresAEZ04,ForestFiresAEZ04,1975,SO2_3,0.00391881874926862
Africa_Western,UnmanagedLand,ForestFiresAEZ05,ForestFiresAEZ05,1975,SO2_3,0.007358367064473
Africa_Western,UnmanagedLand,ForestFiresAEZ06,ForestFiresAEZ06,1975,SO2_3,0.01972273158925
Africa_Western,UnmanagedLand,ForestFiresAEZ07,ForestFiresAEZ07,1975,SO2_3,0
Africa_Western,UnmanagedLand,ForestFiresAEZ09,ForestFiresAEZ09,1975,SO2_3,1.56090653571576e-05
Africa_Western,UnmanagedLand,ForestFiresAEZ10,ForestFiresAEZ10,1975,SO2_3,4.61646546950077e-05
Australia_NZ,UnmanagedLand,ForestFiresAEZ01,ForestFiresAEZ01,1975,SO2_3,1.50344809138231e-07
Australia_NZ,UnmanagedLand,ForestFiresAEZ02,ForestFiresAEZ02,1975,SO2_3,0
Australia_NZ,UnmanagedLand,ForestFiresAEZ03,ForestFiresAEZ03,1975,SO2_3,2.57071088991184e-06
Australia_NZ,UnmanagedLand,ForestFiresAEZ04,ForestFiresAEZ04,1975,SO2_3,2.91091297463794e-05
Australia_NZ,UnmanagedLand,ForestFiresAEZ05,ForestFiresAEZ05,1975,SO2_3,2.05921009674693e-05
Australia_NZ,UnmanagedLand,ForestFiresAEZ06,ForestFiresAEZ06,1975,SO2_3,1.12826242338773e-05
Australia_NZ,UnmanagedLand,ForestFiresAEZ07,ForestFiresAEZ07,1975,SO2_3,4.36801649406582e-06
Australia_NZ,UnmanagedLand,ForestFiresAEZ08,ForestFiresAEZ08,1975,SO2_3,3.6657375269795e-06
Australia_NZ,UnmanagedLand,ForestFiresAEZ09,ForestFiresAEZ09,1975,SO2_3,1.41659372185247e-05
Australia_NZ,UnmanagedLand,ForestFiresAEZ10,ForestFiresAEZ10,1975,SO2_3,4.54273438437507e-05
Australia_NZ,UnmanagedLand,ForestFiresAEZ11,ForestFiresAEZ11,1975,SO2_3,0.000364624467944443
Australia_NZ,UnmanagedLand,ForestFiresAEZ12,ForestFiresAEZ12,1975,SO2_3,0.000484834098878955
Australia_NZ,UnmanagedLand,ForestFiresAEZ15,ForestFiresAEZ15,1975,SO2_3,5.47042542110662e-06
Australia_NZ,UnmanagedLand,ForestFiresAEZ16,ForestFiresAEZ16,1975,SO2_3,1.35720266796661e-05
Australia_NZ,UnmanagedLand,ForestFiresAEZ17,ForestFiresAEZ17,1975,SO2_3,1.01670353457317e-05
Brazil,UnmanagedLand,ForestFiresAEZ01,ForestFiresAEZ01,1975,SO2_3,0
Brazil,UnmanagedLand,ForestFiresAEZ02,ForestFiresAEZ02,1975,SO2_3,3.51220858569946e-06
Brazil,UnmanagedLand,ForestFiresAEZ03,ForestFiresAEZ03,1975,SO2_3,0.000117661664987199
Brazil,UnmanagedLand,ForestFiresAEZ04,ForestFiresAEZ04,1975,SO2_3,0.000749423335817021
Brazil,UnmanagedLand,ForestFiresAEZ05,ForestFiresAEZ05,1975,SO2_3,0.00486915509360183
Brazil,UnmanagedLand,ForestFiresAEZ06,ForestFiresAEZ06,1975,SO2_3,0.0121817773414176
Brazil,UnmanagedLand,ForestFiresAEZ10,ForestFiresAEZ10,1975,SO2_3,1.46310799253375e-05
Brazil,UnmanagedLand,ForestFiresAEZ11,ForestFiresAEZ11,1975,SO2_3,1.88301398501526e-06
Brazil,UnmanagedLand,ForestFiresAEZ12,ForestFiresAEZ12,1975,SO2_3,0.000561956261680295
Canada,UnmanagedLand,ForestFiresAEZ07,ForestFiresAEZ07,1975,SO2_1,2.09136776835148e-07
Canada,UnmanagedLand,ForestFiresAEZ08,ForestFiresAEZ08,1975,SO2_1,1.15169007839372e-06
Canada,UnmanagedLand,ForestFiresAEZ09,ForestFiresAEZ09,1975,SO2_1,0.000119050328420163
Canada,UnmanagedLand,ForestFiresAEZ10,ForestFiresAEZ10,1975,SO2_1,5.1667307225396e-05
Canada,UnmanagedLand,ForestFiresAEZ11,ForestFiresAEZ11,1975,SO2_1,1.08875638609971e-06
Canada,UnmanagedLand,ForestFiresAEZ13,ForestFiresAEZ13,1975,SO2_1,1.38127092522126e-05
Canada,UnmanagedLand,ForestFiresAEZ14,ForestFiresAEZ14,1975,SO2_1,0.000506087847854315
Canada,UnmanagedLand,ForestFiresAEZ15,ForestFiresAEZ15,1975,SO2_1,0.000763879316693771
Canada,UnmanagedLand,ForestFiresAEZ16,ForestFiresAEZ16,1975,SO2_1,1.30529073128135e-05
Central America and Caribbean,UnmanagedLand,ForestFiresAEZ04,ForestFiresAEZ04,1975,SO2_3,4.99022541107951e-06
Central America and Caribbean,UnmanagedLand,ForestFiresAEZ05,ForestFiresAEZ05,1975,SO2_3,1.9598994438146e-05
Central America and Caribbean,UnmanagedLand,ForestFiresAEZ06,ForestFiresAEZ06,1975,SO2_3,4.26691811246986e-05
Central America and Caribbean,UnmanagedLand,ForestFiresAEZ12,ForestFiresAEZ12,1975,SO2_3,9.41599026075899e-07
Central Asia,UnmanagedLand,ForestFiresAEZ07,ForestFiresAEZ07,1975,SO2_2,1.1161214542513e-06
Central Asia,UnmanagedLand,ForestFiresAEZ08,ForestFiresAEZ08,1975,SO2_2,6.36556775977796e-06
Central Asia,UnmanagedLand,ForestFiresAEZ09,ForestFiresAEZ09,1975,SO2_2,1.95219382200728e-05
Central Asia,UnmanagedLand,ForestFiresAEZ10,ForestFiresAEZ10,1975,SO2_2,1.89229978547514e-05
Central Asia,UnmanagedLand,ForestFiresAEZ11,ForestFiresAEZ11,1975,SO2_2,2.5964039951736e-06
Central Asia,UnmanagedLand,ForestFiresAEZ12,ForestFiresAEZ12,1975,SO2_2,3.70249443959141e-06
Central Asia,UnmanagedLand,ForestFiresAEZ13,ForestFiresAEZ13,1975,SO2_2,6.41027766357609e-06
Central Asia,UnmanagedLand,ForestFiresAEZ14,ForestFiresAEZ14,1975,SO2_2,3.5783677336369e-05
Central Asia,UnmanagedLand,ForestFiresAEZ15,ForestFiresAEZ15,1975,SO2_2,2.46367356491412e-05
Central Asia,UnmanagedLand,ForestFiresAEZ16,ForestFiresAEZ16,1975,SO2_2,5.94378562729524e-06
China,UnmanagedLand,ForestFiresAEZ04,ForestFiresAEZ04,1975,SO2_2,8.67773645218954e-09
China,UnmanagedLand,ForestFiresAEZ05,ForestFiresAEZ05,1975,SO2_2,1.66508378001202e-07
China,UnmanagedLand,ForestFiresAEZ06,ForestFiresAEZ06,1975,SO2_2,1.01270163951934e-06
China,UnmanagedLand,ForestFiresAEZ07,ForestFiresAEZ07,1975,SO2_2,7.71826126016152e-08
China,UnmanagedLand,ForestFiresAEZ08,ForestFiresAEZ08,1975,SO2_2,3.25891293059715e-06
China,UnmanagedLand,ForestFiresAEZ09,ForestFiresAEZ09,1975,SO2_2,6.07208499422408e-06
China,UnmanagedLand,ForestFiresAEZ10,ForestFiresAEZ10,1975,SO2_2,5.71623325244739e-06
China,UnmanagedLand,ForestFiresAEZ11,ForestFiresAEZ11,1975,SO2_2,8.36276176757234e-06
China,UnmanagedLand,ForestFiresAEZ12,ForestFiresAEZ12,1975,SO2_2,1.9008773049133e-05
China,UnmanagedLand,ForestFiresAEZ13,ForestFiresAEZ13,1975,SO2_2,1.38864551130053e-07
China,UnmanagedLand,ForestFiresAEZ14,ForestFiresAEZ14,1975,SO2_2,2.37554845508247e-07
China,UnmanagedLand,ForestFiresAEZ15,ForestFiresAEZ15,1975,SO2_2,3.65859434358955e-06
China,UnmanagedLand,ForestFiresAEZ16,ForestFiresAEZ16,1975,SO2_2,3.63766777105534e-07
China,UnmanagedLand,ForestFiresAEZ17,ForestFiresAEZ17,1975,SO2_2,1.73831221183509e-08
India,UnmanagedLand,ForestFiresAEZ01,ForestFiresAEZ01,1975,SO2_2,0
India,UnmanagedLand,ForestFiresAEZ02,ForestFiresAEZ02,1975,SO2_2,4.22406461509707e-05
India,UnmanagedLand,ForestFiresAEZ03,ForestFiresAEZ03,1975,SO2_2,0.000299636971647096
India,UnmanagedLand,ForestFiresAEZ04,ForestFiresAEZ04,1975,SO2_2,0.000151730574279266
India,UnmanagedLand,ForestFiresAEZ05,ForestFiresAEZ05,1975,SO2_2,6.03777147433225e-05
India,UnmanagedLand,ForestFiresAEZ06,ForestFiresAEZ06,1975,SO2_2,5.25332416146664e-05
India,UnmanagedLand,ForestFiresAEZ07,ForestFiresAEZ07,1975,SO2_2,0
India,UnmanagedLand,ForestFiresAEZ08,ForestFiresAEZ08,1975,SO2_2,2.94325315165171e-05
India,UnmanagedLand,ForestFiresAEZ09,ForestFiresAEZ09,1975,SO2_2,3.69274422991943e-05
India,UnmanagedLand,ForestFiresAEZ10,ForestFiresAEZ10,1975,SO2_2,1.79839246866835e-05
India,UnmanagedLand,ForestFiresAEZ11,ForestFiresAEZ11,1975,SO2_2,2.19355756206524e-05
India,UnmanagedLand,ForestFiresAEZ12,ForestFiresAEZ12,1975,SO2_2,5.46637933896382e-05
India,UnmanagedLand,ForestFiresAEZ13,ForestFiresAEZ13,1975,SO2_2,8.43241625252506e-08
India,UnmanagedLand,ForestFiresAEZ14,ForestFiresAEZ14,1975,SO2_2,6.83646744997463e-08
India,UnmanagedLand,ForestFiresAEZ15,ForestFiresAEZ15,1975,SO2_2,1.42983016619528e-06
India,UnmanagedLand,ForestFiresAEZ16,ForestFiresAEZ16,1975,SO2_2,9.55065048772794e-07
Indonesia,UnmanagedLand,ForestFiresAEZ04,ForestFiresAEZ04,1975,SO2_2,6.13404393483985e-06
Indonesia,UnmanagedLand,ForestFiresAEZ05,ForestFiresAEZ05,1975,SO2_2,5.24096817015036e-06
Indonesia,UnmanagedLand,ForestFiresAEZ06,ForestFiresAEZ06,1975,SO2_2,0.00044562498789501
Mexico,UnmanagedLand,ForestFiresAEZ01,ForestFiresAEZ01,1975,SO2_3,1.4355476478151e-06
Mexico,UnmanagedLand,ForestFiresAEZ02,ForestFiresAEZ02,1975,SO2_3,1.61120039663917e-05
Mexico,UnmanagedLand,ForestFiresAEZ03,ForestFiresAEZ03,1975,SO2_3,5.70063830265812e-05
Mexico,UnmanagedLand,ForestFiresAEZ04,ForestFiresAEZ04,1975,SO2_3,0.000106094219012472
Mexico,UnmanagedLand,ForestFiresAEZ05,ForestFiresAEZ05,1975,SO2_3,0.000120112090507118
Mexico,UnmanagedLand,ForestFiresAEZ06,ForestFiresAEZ06,1975,SO2_3,6.30419588839074e-05
Mexico,UnmanagedLand,ForestFiresAEZ07,ForestFiresAEZ07,1975,SO2_3,3.86103237788969e-05
Mexico,UnmanagedLand,ForestFiresAEZ08,ForestFiresAEZ08,1975,SO2_3,6.79997834441625e-05
Mexico,UnmanagedLand,ForestFiresAEZ09,ForestFiresAEZ09,1975,SO2_3,7.94444244351309e-05
Mexico,UnmanagedLand,ForestFiresAEZ10,ForestFiresAEZ10,1975,SO2_3,7.4194137804016e-05
Mexico,UnmanagedLand,ForestFiresAEZ11,ForestFiresAEZ11,1975,SO2_3,6.27273635126318e-06
Mexico,UnmanagedLand,ForestFiresAEZ12,ForestFiresAEZ12,1975,SO2_3,1.67639114224468e-06
Russia,UnmanagedLand,ForestFiresAEZ07,ForestFiresAEZ07,1975,SO2_4,1.45674150409774e-09
Russia,UnmanagedLand,ForestFiresAEZ08,ForestFiresAEZ08,1975,SO2_4,9.43048751185898e-07
Russia,UnmanagedLand,ForestFiresAEZ09,ForestFiresAEZ09,1975,SO2_4,1.44853971603286e-05
Russia,UnmanagedLand,ForestFiresAEZ10,ForestFiresAEZ10,1975,SO2_4,8.03364620179199e-06
Russia,UnmanagedLand,ForestFiresAEZ11,ForestFiresAEZ11,1975,SO2_4,3.46962790947058e-07
Russia,UnmanagedLand,ForestFiresAEZ13,ForestFiresAEZ13,1975,SO2_4,5.3054405714433e-06
Russia,UnmanagedLand,ForestFiresAEZ14,ForestFiresAEZ14,1975,SO2_4,0.000170942760688816
Russia,UnmanagedLand,ForestFiresAEZ15,ForestFiresAEZ15,1975,SO2_4,0.000183745218475029
Russia,UnmanagedLand,ForestFiresAEZ16,ForestFiresAEZ16,1975,SO2_4,1.96068618954172e-07
South Africa,UnmanagedLand,ForestFiresAEZ01,ForestFiresAEZ01,1975,SO2_3,0
South Africa,UnmanagedLand,ForestFiresAEZ02,ForestFiresAEZ02,1975,SO2_3,2.23254463485104e-07
South Africa,UnmanagedLand,ForestFiresAEZ03,ForestFiresAEZ03,1975,SO2_3,3.19530259962796e-06
South Africa,UnmanagedLand,ForestFiresAEZ04,ForestFiresAEZ04,1975,SO2_3,4.79292903822298e-06
South Africa,UnmanagedLand,ForestFiresAEZ05,ForestFiresAEZ05,1975,SO2_3,5.11199520867731e-06
South Africa,UnmanagedLand,ForestFiresAEZ06,ForestFiresAEZ06,1975,SO2_3,1.94250833220981e-05
South Africa,UnmanagedLand,ForestFiresAEZ07,ForestFiresAEZ07,1975,SO2_3,2.1704519786615e-06
South Africa,UnmanagedLand,ForestFiresAEZ08,ForestFiresAEZ08,1975,SO2_3,1.35131343502919e-06
South Africa,UnmanagedLand,ForestFiresAEZ09,ForestFiresAEZ09,1975,SO2_3,6.08559493127575e-06
South Africa,UnmanagedLand,ForestFiresAEZ10,ForestFiresAEZ10,1975,SO2_3,3.61452622282615e-05
South Africa,UnmanagedLand,ForestFiresAEZ11,ForestFiresAEZ11,1975,SO2_3,1.58988127946607e-05
South America_Northern,UnmanagedLand,ForestFiresAEZ01,ForestFiresAEZ01,1975,SO2_3,2.72847271874973e-06
South America_Northern,UnmanagedLand,ForestFiresAEZ02,ForestFiresAEZ02,1975,SO2_3,3.99497710129585e-06
South America_Northern,UnmanagedLand,ForestFiresAEZ03,ForestFiresAEZ03,1975,SO2_3,5.06886055715674e-07
South America_Northern,UnmanagedLand,ForestFiresAEZ04,ForestFiresAEZ04,1975,SO2_3,2.5873397097949e-05
South America_Northern,UnmanagedLand,ForestFiresAEZ05,ForestFiresAEZ05,1975,SO2_3,0.000124002292116716
South America_Northern,UnmanagedLand,ForestFiresAEZ06,ForestFiresAEZ06,1975,SO2_3,0.000603873974909573
South America_Southern,UnmanagedLand,ForestFiresAEZ01,ForestFiresAEZ01,1975,SO2_3,4.22516980541439e-05
South America_Southern,UnmanagedLand,ForestFiresAEZ02,ForestFiresAEZ02,1975,SO2_3,2.95908562336168e-05
South America_Southern,UnmanagedLand,ForestFiresAEZ03,ForestFiresAEZ03,1975,SO2_3,9.78436615553657e-05
South America_Southern,UnmanagedLand,ForestFiresAEZ04,ForestFiresAEZ04,1975,SO2_3,0.000126761006545234
South America_Southern,UnmanagedLand,ForestFiresAEZ05,ForestFiresAEZ05,1975,SO2_3,0.000544647554631137
South America_Southern,UnmanagedLand,ForestFiresAEZ06,ForestFiresAEZ06,1975,SO2_3,0.00241873166797051
South America_Southern,UnmanagedLand,ForestFiresAEZ07,ForestFiresAEZ07,1975,SO2_3,4.98211283252713e-05
South America_Southern,UnmanagedLand,ForestFiresAEZ08,ForestFiresAEZ08,1975,SO2_3,0.000127391322415564
South America_Southern,UnmanagedLand,ForestFiresAEZ09,ForestFiresAEZ09,1975,SO2_3,0.000208841141398645
South America_Southern,UnmanagedLand,ForestFiresAEZ10,ForestFiresAEZ10,1975,SO2_3,0.000110783531166786
South America_Southern,UnmanagedLand,ForestFiresAEZ11,ForestFiresAEZ11,1975,SO2_3,9.94800140592155e-05
South America_Southern,UnmanagedLand,ForestFiresAEZ12,ForestFiresAEZ12,1975,SO2_3,0.000213656857460715
South America_Southern,UnmanagedLand,ForestFiresAEZ13,ForestFiresAEZ13,1975,SO2_3,1.19026143337752e-05
South America_Southern,UnmanagedLand,ForestFiresAEZ14,ForestFiresAEZ14,1975,SO2_3,6.49797355687384e-05
South America_Southern,UnmanagedLand,ForestFiresAEZ15,ForestFiresAEZ15,1975,SO2_3,6.70691577863046e-05
South America_Southern,UnmanagedLand,ForestFiresAEZ16,ForestFiresAEZ16,1975,SO2_3,0.000104273643453743
South America_Southern,UnmanagedLand,ForestFiresAEZ17,ForestFiresAEZ17,1975,SO2_3,3.94681985763642e-05
South America_Southern,UnmanagedLand,ForestFiresAEZ18,ForestFiresAEZ18,1975,SO2_3,1.62062104648682e-05
South Asia,UnmanagedLand,ForestFiresAEZ03,ForestFiresAEZ03,1975,SO2_2,9.14114521448092e-07
South Asia,UnmanagedLand,ForestFiresAEZ04,ForestFiresAEZ04,1975,SO2_2,1.08324836493618e-05
South Asia,UnmanagedLand,ForestFiresAEZ05,ForestFiresAEZ05,1975,SO2_2,2.55800342565043e-05
South Asia,UnmanagedLand,ForestFiresAEZ06,ForestFiresAEZ06,1975,SO2_2,1.43258844585176e-05
South Asia,UnmanagedLand,ForestFiresAEZ07,ForestFiresAEZ07,1975,SO2_2,0
South Asia,UnmanagedLand,ForestFiresAEZ08,ForestFiresAEZ08,1975,SO2_2,8.53274769242707e-08
South Asia,UnmanagedLand,ForestFiresAEZ09,ForestFiresAEZ09,1975,SO2_2,0
South Asia,UnmanagedLand,ForestFiresAEZ10,ForestFiresAEZ10,1975,SO2_2,3.34697940340689e-06
South Asia,UnmanagedLand,ForestFiresAEZ11,ForestFiresAEZ11,1975,SO2_2,4.09246993967611e-05
South Asia,UnmanagedLand,ForestFiresAEZ12,ForestFiresAEZ12,1975,SO2_2,1.2704539622945e-05
South Asia,UnmanagedLand,ForestFiresAEZ13,ForestFiresAEZ13,1975,SO2_2,1.47288985611431e-08
South Asia,UnmanagedLand,ForestFiresAEZ14,ForestFiresAEZ14,1975,SO2_2,2.67010882157586e-07
South Asia,UnmanagedLand,ForestFiresAEZ15,ForestFiresAEZ15,1975,SO2_2,1.09683064636353e-06
South Asia,UnmanagedLand,ForestFiresAEZ16,ForestFiresAEZ16,1975,SO2_2,1.90736678704874e-06
Southeast Asia,UnmanagedLand,ForestFiresAEZ04,ForestFiresAEZ04,1975,SO2_2,0.000749586359449429
Southeast Asia,UnmanagedLand,ForestFiresAEZ05,ForestFiresAEZ05,1975,SO2_2,0.00182598691979177
Southeast Asia,UnmanagedLand,ForestFiresAEZ06,ForestFiresAEZ06,1975,SO2_2,0.00230122193640554
Southeast Asia,UnmanagedLand,ForestFiresAEZ09,ForestFiresAEZ09,1975,SO2_2,3.32766635371649e-05
Southeast Asia,UnmanagedLand,ForestFiresAEZ10,ForestFiresAEZ10,1975,SO2_2,0.000184281608172853
Southeast Asia,UnmanagedLand,ForestFiresAEZ11,ForestFiresAEZ11,1975,SO2_2,0.000261681727124698
Southeast Asia,UnmanagedLand,ForestFiresAEZ12,ForestFiresAEZ12,1975,SO2_2,0.000243981430595113
Southeast Asia,UnmanagedLand,ForestFiresAEZ15,ForestFiresAEZ15,1975,SO2_2,4.39159368961259e-05
Southeast Asia,UnmanagedLand,ForestFiresAEZ16,ForestFiresAEZ16,1975,SO2_2,5.18741802730832e-06
Argentina,UnmanagedLand,ForestFiresAEZ07,ForestFiresAEZ07,1975,SO2_3,4.28305457684165e-05
Argentina,UnmanagedLand,ForestFiresAEZ08,ForestFiresAEZ08,1975,SO2_3,5.86475114781449e-05
Argentina,UnmanagedLand,ForestFiresAEZ09,ForestFiresAEZ09,1975,SO2_3,0.000181673627884416
Argentina,UnmanagedLand,ForestFiresAEZ10,ForestFiresAEZ10,1975,SO2_3,0.000109395868803974
Argentina,UnmanagedLand,ForestFiresAEZ11,ForestFiresAEZ11,1975,SO2_3,3.98720231969539e-06
Argentina,UnmanagedLand,ForestFiresAEZ12,ForestFiresAEZ12,1975,SO2_3,0.000110258519724048
Argentina,UnmanagedLand,ForestFiresAEZ13,ForestFiresAEZ13,1975,SO2_3,1.38071785935468e-05
Argentina,UnmanagedLand,ForestFiresAEZ14,ForestFiresAEZ14,1975,SO2_3,8.75369578035239e-05
Argentina,UnmanagedLand,ForestFiresAEZ15,ForestFiresAEZ15,1975,SO2_3,1.68625876242344e-05
Argentina,UnmanagedLand,ForestFiresAEZ16,ForestFiresAEZ16,1975,SO2_3,0
Colombia,UnmanagedLand,ForestFiresAEZ02,ForestFiresAEZ02,1975,SO2_3,3.29933779516638e-08
Colombia,UnmanagedLand,ForestFiresAEZ03,ForestFiresAEZ03,1975,SO2_3,0
Colombia,UnmanagedLand,ForestFiresAEZ04,ForestFiresAEZ04,1975,SO2_3,5.05415687748639e-06
Colombia,UnmanagedLand,ForestFiresAEZ05,ForestFiresAEZ05,1975,SO2_3,4.85402706466033e-05
Colombia,UnmanagedLand,ForestFiresAEZ06,ForestFiresAEZ06,1975,SO2_3,0.00100245887779113
Colombia,UnmanagedLand,ForestFiresAEZ11,ForestFiresAEZ11,1975,SO2_3,2.96628724525652e-06
Colombia,UnmanagedLand,ForestFiresAEZ12,ForestFiresAEZ12,1975,SO2_3,1.09474140615756e-05
USA,UnmanagedLand,ForestFiresAEZ07,ForestFiresAEZ07,1990,SO2_1,0.000141235320767621
USA,UnmanagedLand,ForestFiresAEZ08,ForestFiresAEZ08,1990,SO2_1,0.00019906227673205
USA,UnmanagedLand,ForestFiresAEZ09,ForestFiresAEZ09,1990,SO2_1,0.000115873025420755
USA,UnmanagedLand,ForestFiresAEZ10,ForestFiresAEZ10,1990,SO2_1,0.000529150484289741
USA,UnmanagedLand,ForestFiresAEZ11,ForestFiresAEZ11,1990,SO2_1,0.000398828734173062
USA,UnmanagedLand,ForestFiresAEZ12,ForestFiresAEZ12,1990,SO2_1,0.000538699579969668
USA,UnmanagedLand,ForestFiresAEZ13,ForestFiresAEZ13,1990,SO2_1,0.000182018588385535
USA,UnmanagedLand,ForestFiresAEZ14,ForestFiresAEZ14,1990,SO2_1,0.000630967858369653
USA,UnmanagedLand,ForestFiresAEZ15,ForestFiresAEZ15,1990,SO2_1,0.000516832823770982
USA,UnmanagedLand,ForestFiresAEZ16,ForestFiresAEZ16,1990,SO2_1,2.73313081209326e-05
Africa_Eastern,UnmanagedLand,ForestFiresAEZ01,ForestFiresAEZ01,1990,SO2_3,7.13873402386797e-06
Africa_Eastern,UnmanagedLand,ForestFiresAEZ02,ForestFiresAEZ02,1990,SO2_3,2.02068376830131e-05
Africa_Eastern,UnmanagedLand,ForestFiresAEZ03,ForestFiresAEZ03,1990,SO2_3,4.68379792955633e-05
Africa_Eastern,UnmanagedLand,ForestFiresAEZ04,ForestFiresAEZ04,1990,SO2_3,4.65670215292539e-05
Africa_Eastern,UnmanagedLand,ForestFiresAEZ05,ForestFiresAEZ05,1990,SO2_3,0.000129504150084924
Africa_Eastern,UnmanagedLand,ForestFiresAEZ06,ForestFiresAEZ06,1990,SO2_3,0.000270466777752973
Africa_Eastern,UnmanagedLand,ForestFiresAEZ07,ForestFiresAEZ07,1990,SO2_3,0
Africa_Eastern,UnmanagedLand,ForestFiresAEZ08,ForestFiresAEZ08,1990,SO2_3,4.27039845024884e-07
Africa_Eastern,UnmanagedLand,ForestFiresAEZ09,ForestFiresAEZ09,1990,SO2_3,3.56206648606163e-06
Africa_Eastern,UnmanagedLand,ForestFiresAEZ10,ForestFiresAEZ10,1990,SO2_3,8.45642497072801e-07
Africa_Eastern,UnmanagedLand,ForestFiresAEZ11,ForestFiresAEZ11,1990,SO2_3,1.32424555015865e-05
Africa_Eastern,UnmanagedLand,ForestFiresAEZ12,ForestFiresAEZ12,1990,SO2_3,9.2012953006583e-06
