INPUT_TABLE
Variable ID
SubsectorInterp

region,supplysector,subsector,apply.to,from.year,to.year,interpolation.function
Canada,industrial processes,solvents,share-weight,2010,2100,fixed
Canada,industrial processes,HCFC_22_Prod,share-weight,2010,2100,fixed
Canada,industrial processes,semiconductors,share-weight,2010,2100,fixed
Canada,industrial processes,Al_Mg,share-weight,2010,2100,fixed
Canada,industrial processes,other industrial processes,share-weight,2010,2100,fixed
Central America and Caribbean,urban processes,landfills,share-weight,2010,2100,fixed
Central America and Caribbean,urban processes,wastewater treatment,share-weight,2010,2100,fixed
Central America and Caribbean,urban processes,aerosols,share-weight,2010,2100,fixed
Central America and Caribbean,urban processes,fire_exting,share-weight,2010,2100,fixed
Central America and Caribbean,industrial processes,nitric acid,share-weight,2010,2100,fixed
Central America and Caribbean,industrial processes,foams,share-weight,2010,2100,fixed
Central America and Caribbean,industrial processes,solvents,share-weight,2010,2100,fixed
Central America and Caribbean,industrial processes,HCFC_22_Prod,share-weight,2010,2100,fixed
Central America and Caribbean,industrial processes,semiconductors,share-weight,2010,2100,fixed
Central America and Caribbean,industrial processes,Al_Mg,share-weight,2010,2100,fixed
Central America and Caribbean,industrial processes,other industrial processes,share-weight,2010,2100,fixed
Central Asia,urban processes,landfills,share-weight,2010,2100,fixed
Central Asia,urban processes,wastewater treatment,share-weight,2010,2100,fixed
Central Asia,urban processes,aerosols,share-weight,2010,2100,fixed
Central Asia,urban processes,fire_exting,share-weight,2010,2100,fixed
Central Asia,industrial processes,nitric acid,share-weight,2010,2100,fixed
Central Asia,industrial processes,foams,share-weight,2010,2100,fixed
Central Asia,industrial processes,solvents,share-weight,2010,2100,fixed
Central Asia,industrial processes,HCFC_22_Prod,share-weight,2010,2100,fixed
Central Asia,industrial processes,semiconductors,share-weight,2010,2100,fixed
Central Asia,industrial processes,Al_Mg,share-weight,2010,2100,fixed
Central Asia,industrial processes,other industrial processes,share-weight,2010,2100,fixed
China,urban processes,landfills,share-weight,2010,2100,fixed
China,urban processes,wastewater treatment,share-weight,2010,2100,fixed
China,urban processes,aerosols,share-weight,2010,2100,fixed
China,urban processes,fire_exting,share-weight,2010,2100,fixed
China,industrial processes,nitric acid,share-weight,2010,2100,fixed
China,industrial processes,foams,share-weight,2010,2100,fixed
China,industrial processes,solvents,share-weight,2010,2100,fixed
China,industrial processes,HCFC_22_Prod,share-weight,2010,2100,fixed
China,industrial processes,semiconductors,share-weight,2010,2100,fixed
China,industrial processes,Al_Mg,share-weight,2010,2100,fixed
China,industrial processes,other industrial processes,share-weight,2010,2100,fixed
EU-12,urban processes,landfills,share-weight,2010,2100,fixed
EU-12,urban processes,wastewater treatment,share-weight,2010,2100,fixed
EU-12,urban processes,aerosols,share-weight,2010,2100,fixed
EU-12,urban processes,fire_exting,share-weight,2010,2100,fixed
EU-12,industrial processes,nitric acid,share-weight,2010,2100,fixed
EU-12,industrial processes,foams,share-weight,2010,2100,fixed
EU-12,industrial processes,solvents,share-weight,2010,2100,fixed
EU-12,industrial processes,HCFC_22_Prod,share-weight,2010,2100,fixed
EU-12,industrial processes,semiconductors,share-weight,2010,2100,fixed
EU-12,industrial processes,Al_Mg,share-weight,2010,2100,fixed
EU-12,industrial processes,other industrial processes,share-weight,2010,2100,fixed
EU-15,urban processes,landfills,share-weight,2010,2100,fixed
EU-15,urban processes,wastewater treatment,share-weight,2010,2100,fixed
EU-15,urban processes,aerosols,share-weight,2010,2100,fixed
EU-15,urban processes,fire_exting,share-weight,2010,2100,fixed
EU-15,industrial processes,nitric acid,share-weight,2010,2100,fixed
EU-15,industrial processes,foams,share-weight,2010,2100,fixed
EU-15,industrial processes,solvents,share-weight,2010,2100,fixed
EU-15,industrial processes,HCFC_22_Prod,share-weight,2010,2100,fixed
EU-15,industrial processes,semiconductors,share-weight,2010,2100,fixed
EU-15,industrial processes,Al_Mg,share-weight,2010,2100,fixed
EU-15,industrial processes,other industrial processes,share-weight,2010,2100,fixed
Europe_Eastern,urban processes,landfills,share-weight,2010,2100,fixed
Europe_Eastern,urban processes,wastewater treatment,share-weight,2010,2100,fixed
Europe_Eastern,urban processes,aerosols,share-weight,2010,2100,fixed
Europe_Eastern,urban processes,fire_exting,share-weight,2010,2100,fixed
Europe_Eastern,industrial processes,nitric acid,share-weight,2010,2100,fixed
Europe_Eastern,industrial processes,foams,share-weight,2010,2100,fixed
Europe_Eastern,industrial processes,solvents,share-weight,2010,2100,fixed
Europe_Eastern,industrial processes,HCFC_22_Prod,share-weight,2010,2100,fixed
Europe_Eastern,industrial processes,semiconductors,share-weight,2010,2100,fixed
Europe_Eastern,industrial processes,Al_Mg,share-weight,2010,2100,fixed
Europe_Eastern,industrial processes,other industrial processes,share-weight,2010,2100,fixed
Europe_Non_EU,urban processes,landfills,share-weight,2010,2100,fixed
Europe_Non_EU,urban processes,wastewater treatment,share-weight,2010,2100,fixed
Europe_Non_EU,urban processes,aerosols,share-weight,2010,2100,fixed
Europe_Non_EU,urban processes,fire_exting,share-weight,2010,2100,fixed
Europe_Non_EU,industrial processes,nitric acid,share-weight,2010,2100,fixed
Europe_Non_EU,industrial processes,foams,share-weight,2010,2100,fixed
Europe_Non_EU,industrial processes,solvents,share-weight,2010,2100,fixed
Europe_Non_EU,industrial processes,HCFC_22_Prod,share-weight,2010,2100,fixed
Europe_Non_EU,industrial processes,semiconductors,share-weight,2010,2100,fixed
Europe_Non_EU,industrial processes,Al_Mg,share-weight,2010,2100,fixed
Europe_Non_EU,industrial processes,other industrial processes,share-weight,2010,2100,fixed
European Free Trade Association,urban processes,landfills,share-weight,2010,2100,fixed
European Free Trade Association,urban processes,wastewater treatment,share-weight,2010,2100,fixed
European Free Trade Association,urban processes,aerosols,share-weight,2010,2100,fixed
European Free Trade Association,urban processes,fire_exting,share-weight,2010,2100,fixed
European Free Trade Association,industrial processes,nitric acid,share-weight,2010,2100,fixed
European Free Trade Association,industrial processes,foams,share-weight,2010,2100,fixed
European Free Trade Association,industrial processes,solvents,share-weight,2010,2100,fixed
European Free Trade Association,industrial processes,HCFC_22_Prod,share-weight,2010,2100,fixed
European Free Trade Association,industrial processes,semiconductors,share-weight,2010,2100,fixed
European Free Trade Association,industrial processes,Al_Mg,share-weight,2010,2100,fixed
European Free Trade Association,industrial processes,other industrial processes,share-weight,2010,2100,fixed
India,urban processes,landfills,share-weight,2010,2100,fixed
India,urban processes,wastewater treatment,share-weight,2010,2100,fixed
India,urban processes,aerosols,share-weight,2010,2100,fixed
India,urban processes,fire_exting,share-weight,2010,2100,fixed
India,industrial processes,nitric acid,share-weight,2010,2100,fixed
India,industrial processes,foams,share-weight,2010,2100,fixed
India,industrial processes,solvents,share-weight,2010,2100,fixed
India,industrial processes,HCFC_22_Prod,share-weight,2010,2100,fixed
India,industrial processes,semiconductors,share-weight,2010,2100,fixed
India,industrial processes,Al_Mg,share-weight,2010,2100,fixed
India,industrial processes,other industrial processes,share-weight,2010,2100,fixed
Indonesia,urban processes,landfills,share-weight,2010,2100,fixed
Indonesia,urban processes,wastewater treatment,share-weight,2010,2100,fixed
Indonesia,urban processes,aerosols,share-weight,2010,2100,fixed
Indonesia,urban processes,fire_exting,share-weight,2010,2100,fixed
Indonesia,industrial processes,nitric acid,share-weight,2010,2100,fixed
Indonesia,industrial processes,foams,share-weight,2010,2100,fixed
Indonesia,industrial processes,solvents,share-weight,2010,2100,fixed
Indonesia,industrial processes,HCFC_22_Prod,share-weight,2010,2100,fixed
Indonesia,industrial processes,semiconductors,share-weight,2010,2100,fixed
Indonesia,industrial processes,Al_Mg,share-weight,2010,2100,fixed
Indonesia,industrial processes,other industrial processes,share-weight,2010,2100,fixed
Japan,urban processes,landfills,share-weight,2010,2100,fixed
Japan,urban processes,wastewater treatment,share-weight,2010,2100,fixed
Japan,urban processes,aerosols,share-weight,2010,2100,fixed
Japan,urban processes,fire_exting,share-weight,2010,2100,fixed
Japan,industrial processes,nitric acid,share-weight,2010,2100,fixed
Japan,industrial processes,foams,share-weight,2010,2100,fixed
Japan,industrial processes,solvents,share-weight,2010,2100,fixed
Japan,industrial processes,HCFC_22_Prod,share-weight,2010,2100,fixed
Japan,industrial processes,semiconductors,share-weight,2010,2100,fixed
Japan,industrial processes,Al_Mg,share-weight,2010,2100,fixed
Japan,industrial processes,other industrial processes,share-weight,2010,2100,fixed
Mexico,urban processes,landfills,share-weight,2010,2100,fixed
Mexico,urban processes,wastewater treatment,share-weight,2010,2100,fixed
Mexico,urban processes,aerosols,share-weight,2010,2100,fixed
Mexico,urban processes,fire_exting,share-weight,2010,2100,fixed
Mexico,industrial processes,nitric acid,share-weight,2010,2100,fixed
Mexico,industrial processes,foams,share-weight,2010,2100,fixed
Mexico,industrial processes,solvents,share-weight,2010,2100,fixed
Mexico,industrial processes,HCFC_22_Prod,share-weight,2010,2100,fixed
Mexico,industrial processes,semiconductors,share-weight,2010,2100,fixed
Mexico,industrial processes,Al_Mg,share-weight,2010,2100,fixed
Mexico,industrial processes,other industrial processes,share-weight,2010,2100,fixed
Middle East,urban processes,landfills,share-weight,2010,2100,fixed
Middle East,urban processes,wastewater treatment,share-weight,2010,2100,fixed
Middle East,urban processes,aerosols,share-weight,2010,2100,fixed
Middle East,urban processes,fire_exting,share-weight,2010,2100,fixed
Middle East,industrial processes,nitric acid,share-weight,2010,2100,fixed
Middle East,industrial processes,foams,share-weight,2010,2100,fixed
Middle East,industrial processes,solvents,share-weight,2010,2100,fixed
Middle East,industrial processes,HCFC_22_Prod,share-weight,2010,2100,fixed
Middle East,industrial processes,semiconductors,share-weight,2010,2100,fixed
Middle East,industrial processes,Al_Mg,share-weight,2010,2100,fixed
Middle East,industrial processes,other industrial processes,share-weight,2010,2100,fixed
Pakistan,urban processes,landfills,share-weight,2010,2100,fixed
Pakistan,urban processes,wastewater treatment,share-weight,2010,2100,fixed
Pakistan,urban processes,aerosols,share-weight,2010,2100,fixed
Pakistan,urban processes,fire_exting,share-weight,2010,2100,fixed
Pakistan,industrial processes,nitric acid,share-weight,2010,2100,fixed
Pakistan,industrial processes,foams,share-weight,2010,2100,fixed
Pakistan,industrial processes,solvents,share-weight,2010,2100,fixed
Pakistan,industrial processes,HCFC_22_Prod,share-weight,2010,2100,fixed
Pakistan,industrial processes,semiconductors,share-weight,2010,2100,fixed
Pakistan,industrial processes,Al_Mg,share-weight,2010,2100,fixed
Pakistan,industrial processes,other industrial processes,share-weight,2010,2100,fixed
Russia,urban processes,landfills,share-weight,2010,2100,fixed
Russia,urban processes,wastewater treatment,share-weight,2010,2100,fixed
Russia,urban processes,aerosols,share-weight,2010,2100,fixed
Russia,urban processes,fire_exting,share-weight,2010,2100,fixed
Russia,industrial processes,nitric acid,share-weight,2010,2100,fixed
Russia,industrial processes,foams,share-weight,2010,2100,fixed
Russia,industrial processes,solvents,share-weight,2010,2100,fixed
Russia,industrial processes,HCFC_22_Prod,share-weight,2010,2100,fixed
Russia,industrial processes,semiconductors,share-weight,2010,2100,fixed
Russia,industrial processes,Al_Mg,share-weight,2010,2100,fixed
Russia,industrial processes,other industrial processes,share-weight,2010,2100,fixed
South Africa,urban processes,landfills,share-weight,2010,2100,fixed
South Africa,urban processes,wastewater treatment,share-weight,2010,2100,fixed
South Africa,urban processes,aerosols,share-weight,2010,2100,fixed
South Africa,urban processes,fire_exting,share-weight,2010,2100,fixed
South Africa,industrial processes,nitric acid,share-weight,2010,2100,fixed
South Africa,industrial processes,foams,share-weight,2010,2100,fixed
South Africa,industrial processes,solvents,share-weight,2010,2100,fixed
South Africa,industrial processes,HCFC_22_Prod,share-weight,2010,2100,fixed
South Africa,industrial processes,semiconductors,share-weight,2010,2100,fixed
South Africa,industrial processes,Al_Mg,share-weight,2010,2100,fixed
South Africa,industrial processes,other industrial processes,share-weight,2010,2100,fixed
South America_Northern,urban processes,landfills,share-weight,2010,2100,fixed
South America_Northern,urban processes,wastewater treatment,share-weight,2010,2100,fixed
South America_Northern,urban processes,aerosols,share-weight,2010,2100,fixed
South America_Northern,urban processes,fire_exting,share-weight,2010,2100,fixed
South America_Northern,industrial processes,nitric acid,share-weight,2010,2100,fixed
South America_Northern,industrial processes,foams,share-weight,2010,2100,fixed
South America_Northern,industrial processes,solvents,share-weight,2010,2100,fixed
South America_Northern,industrial processes,HCFC_22_Prod,share-weight,2010,2100,fixed
South America_Northern,industrial processes,semiconductors,share-weight,2010,2100,fixed
South America_Northern,industrial processes,Al_Mg,share-weight,2010,2100,fixed
South America_Northern,industrial processes,other industrial processes,share-weight,2010,2100,fixed
South America_Southern,urban processes,landfills,share-weight,2010,2100,fixed
South America_Southern,urban processes,wastewater treatment,share-weight,2010,2100,fixed
South America_Southern,urban processes,aerosols,share-weight,2010,2100,fixed
South America_Southern,urban processes,fire_exting,share-weight,2010,2100,fixed
South America_Southern,industrial processes,nitric acid,share-weight,2010,2100,fixed
South America_Southern,industrial processes,foams,share-weight,2010,2100,fixed
South America_Southern,industrial processes,solvents,share-weight,2010,2100,fixed
South America_Southern,industrial processes,HCFC_22_Prod,share-weight,2010,2100,fixed
South America_Southern,industrial processes,semiconductors,share-weight,2010,2100,fixed
South America_Southern,industrial processes,Al_Mg,share-weight,2010,2100,fixed
South America_Southern,industrial processes,other industrial processes,share-weight,2010,2100,fixed
South Asia,urban processes,landfills,share-weight,2010,2100,fixed
South Asia,urban processes,wastewater treatment,share-weight,2010,2100,fixed
South Asia,urban processes,aerosols,share-weight,2010,2100,fixed
South Asia,urban processes,fire_exting,share-weight,2010,2100,fixed
South Asia,industrial processes,nitric acid,share-weight,2010,2100,fixed
South Asia,industrial processes,foams,share-weight,2010,2100,fixed
South Asia,industrial processes,solvents,share-weight,2010,2100,fixed
South Asia,industrial processes,HCFC_22_Prod,share-weight,2010,2100,fixed
South Asia,industrial processes,semiconductors,share-weight,2010,2100,fixed
South Asia,industrial processes,Al_Mg,share-weight,2010,2100,fixed
South Asia,industrial processes,other industrial processes,share-weight,2010,2100,fixed
South Korea,urban processes,landfills,share-weight,2010,2100,fixed
South Korea,urban processes,wastewater treatment,share-weight,2010,2100,fixed
South Korea,urban processes,aerosols,share-weight,2010,2100,fixed
South Korea,urban processes,fire_exting,share-weight,2010,2100,fixed
South Korea,industrial processes,nitric acid,share-weight,2010,2100,fixed
South Korea,industrial processes,foams,share-weight,2010,2100,fixed
South Korea,industrial processes,solvents,share-weight,2010,2100,fixed
South Korea,industrial processes,HCFC_22_Prod,share-weight,2010,2100,fixed
South Korea,industrial processes,semiconductors,share-weight,2010,2100,fixed
South Korea,industrial processes,Al_Mg,share-weight,2010,2100,fixed
South Korea,industrial processes,other industrial processes,share-weight,2010,2100,fixed
Southeast Asia,urban processes,landfills,share-weight,2010,2100,fixed
Southeast Asia,urban processes,wastewater treatment,share-weight,2010,2100,fixed
Southeast Asia,urban processes,aerosols,share-weight,2010,2100,fixed
Southeast Asia,urban processes,fire_exting,share-weight,2010,2100,fixed
Southeast Asia,industrial processes,nitric acid,share-weight,2010,2100,fixed
Southeast Asia,industrial processes,foams,share-weight,2010,2100,fixed
Southeast Asia,industrial processes,solvents,share-weight,2010,2100,fixed
Southeast Asia,industrial processes,HCFC_22_Prod,share-weight,2010,2100,fixed
Southeast Asia,industrial processes,semiconductors,share-weight,2010,2100,fixed
Southeast Asia,industrial processes,Al_Mg,share-weight,2010,2100,fixed
Southeast Asia,industrial processes,other industrial processes,share-weight,2010,2100,fixed
Taiwan,urban processes,landfills,share-weight,2010,2100,fixed
Taiwan,urban processes,wastewater treatment,share-weight,2010,2100,fixed
Taiwan,urban processes,aerosols,share-weight,2010,2100,fixed
Taiwan,urban processes,fire_exting,share-weight,2010,2100,fixed
Taiwan,industrial processes,nitric acid,share-weight,2010,2100,fixed
Taiwan,industrial processes,foams,share-weight,2010,2100,fixed
Taiwan,industrial processes,solvents,share-weight,2010,2100,fixed
Taiwan,industrial processes,HCFC_22_Prod,share-weight,2010,2100,fixed
Taiwan,industrial processes,semiconductors,share-weight,2010,2100,fixed
Taiwan,industrial processes,Al_Mg,share-weight,2010,2100,fixed
Taiwan,industrial processes,other industrial processes,share-weight,2010,2100,fixed
Argentina,urban processes,landfills,share-weight,2010,2100,fixed
Argentina,urban processes,wastewater treatment,share-weight,2010,2100,fixed
Argentina,urban processes,aerosols,share-weight,2010,2100,fixed
Argentina,urban processes,fire_exting,share-weight,2010,2100,fixed
Argentina,industrial processes,nitric acid,share-weight,2010,2100,fixed
Argentina,industrial processes,foams,share-weight,2010,2100,fixed
Argentina,industrial processes,solvents,share-weight,2010,2100,fixed
Argentina,industrial processes,HCFC_22_Prod,share-weight,2010,2100,fixed
Argentina,industrial processes,semiconductors,share-weight,2010,2100,fixed
Argentina,industrial processes,Al_Mg,share-weight,2010,2100,fixed
Argentina,industrial processes,other industrial processes,share-weight,2010,2100,fixed
Colombia,urban processes,landfills,share-weight,2010,2100,fixed
Colombia,urban processes,wastewater treatment,share-weight,2010,2100,fixed
Colombia,urban processes,aerosols,share-weight,2010,2100,fixed
Colombia,urban processes,fire_exting,share-weight,2010,2100,fixed
Colombia,industrial processes,nitric acid,share-weight,2010,2100,fixed
Colombia,industrial processes,foams,share-weight,2010,2100,fixed
Colombia,industrial processes,solvents,share-weight,2010,2100,fixed
Colombia,industrial processes,HCFC_22_Prod,share-weight,2010,2100,fixed
Colombia,industrial processes,semiconductors,share-weight,2010,2100,fixed
Colombia,industrial processes,Al_Mg,share-weight,2010,2100,fixed
Colombia,industrial processes,other industrial processes,share-weight,2010,2100,fixed
