INPUT_TABLE
Variable ID
InputEmissionsUnmgd

region,AgSupplySector,AgSupplySubsector,UnmanagedLandTechnology,year,Non.CO2,input.emissions
Africa_Western,UnmanagedLand,GrasslandFiresAEZ07,ProtectedGrasslandFiresAEZ07,1975,SO2_3,0
Africa_Western,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1975,SO2_3,0.000101451793008149
Africa_Western,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1975,SO2_3,0.000126212033396114
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ01,ProtectedGrasslandFiresAEZ01,1975,SO2_3,0.00294600699095236
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ02,ProtectedGrasslandFiresAEZ02,1975,SO2_3,0.0120391995194434
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ03,ProtectedGrasslandFiresAEZ03,1975,SO2_3,0.00861007876824191
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ04,ProtectedGrasslandFiresAEZ04,1975,SO2_3,0.00125962241665868
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ05,ProtectedGrasslandFiresAEZ05,1975,SO2_3,0.000217366046772718
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ06,ProtectedGrasslandFiresAEZ06,1975,SO2_3,0.000171293412480096
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ07,ProtectedGrasslandFiresAEZ07,1975,SO2_3,0.0236324169324239
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ08,ProtectedGrasslandFiresAEZ08,1975,SO2_3,0.00440547247314046
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1975,SO2_3,0.00394471609458202
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1975,SO2_3,0.00251601337894164
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1975,SO2_3,0.00273707140918499
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,SO2_3,0.00346335493407628
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ15,ProtectedGrasslandFiresAEZ15,1975,SO2_3,0.000118044057202421
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ16,ProtectedGrasslandFiresAEZ16,1975,SO2_3,0.000480291900844213
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ17,ProtectedGrasslandFiresAEZ17,1975,SO2_3,0.000149051665054832
Brazil,UnmanagedLand,GrasslandFiresAEZ01,ProtectedGrasslandFiresAEZ01,1975,SO2_3,0
Brazil,UnmanagedLand,GrasslandFiresAEZ02,ProtectedGrasslandFiresAEZ02,1975,SO2_3,9.27790285774842e-06
Brazil,UnmanagedLand,GrasslandFiresAEZ03,ProtectedGrasslandFiresAEZ03,1975,SO2_3,0.00150471119328346
Brazil,UnmanagedLand,GrasslandFiresAEZ04,ProtectedGrasslandFiresAEZ04,1975,SO2_3,0.0129355802784661
Brazil,UnmanagedLand,GrasslandFiresAEZ05,ProtectedGrasslandFiresAEZ05,1975,SO2_3,0.0304452746787015
Brazil,UnmanagedLand,GrasslandFiresAEZ06,ProtectedGrasslandFiresAEZ06,1975,SO2_3,0.00441833173172305
Brazil,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1975,SO2_3,1.20423372145171e-05
Brazil,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1975,SO2_3,4.312743766427e-05
Brazil,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,SO2_3,0.00755035444008934
Canada,UnmanagedLand,GrasslandFiresAEZ07,ProtectedGrasslandFiresAEZ07,1975,SO2_1,0.00238197067758365
Canada,UnmanagedLand,GrasslandFiresAEZ08,ProtectedGrasslandFiresAEZ08,1975,SO2_1,0.00129749396766179
Canada,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1975,SO2_1,0.000987320796316398
Canada,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1975,SO2_1,0.000132438175768926
Canada,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1975,SO2_1,0
Canada,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1975,SO2_1,0.000858629306733738
Canada,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1975,SO2_1,0.000456459123401053
Canada,UnmanagedLand,GrasslandFiresAEZ15,ProtectedGrasslandFiresAEZ15,1975,SO2_1,0.00137219992636282
Canada,UnmanagedLand,GrasslandFiresAEZ16,ProtectedGrasslandFiresAEZ16,1975,SO2_1,1.94880261716159e-05
Central America and Caribbean,UnmanagedLand,GrasslandFiresAEZ04,ProtectedGrasslandFiresAEZ04,1975,SO2_3,0.00137637707558784
Central America and Caribbean,UnmanagedLand,GrasslandFiresAEZ05,ProtectedGrasslandFiresAEZ05,1975,SO2_3,0.00138707347355535
Central America and Caribbean,UnmanagedLand,GrasslandFiresAEZ06,ProtectedGrasslandFiresAEZ06,1975,SO2_3,0.0012864538789748
Central America and Caribbean,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,SO2_3,4.32557188201429e-06
Central Asia,UnmanagedLand,GrasslandFiresAEZ07,ProtectedGrasslandFiresAEZ07,1975,SO2_2,0.0018934373122545
Central Asia,UnmanagedLand,GrasslandFiresAEZ08,ProtectedGrasslandFiresAEZ08,1975,SO2_2,0.000541823068384491
Central Asia,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1975,SO2_2,5.82966496002091e-05
Central Asia,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1975,SO2_2,7.12518534717353e-06
Central Asia,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1975,SO2_2,0
Central Asia,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,SO2_2,0
Central Asia,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1975,SO2_2,0.00263184837639084
Central Asia,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1975,SO2_2,0.000635588863299565
Central Asia,UnmanagedLand,GrasslandFiresAEZ15,ProtectedGrasslandFiresAEZ15,1975,SO2_2,0.000148400160207139
Central Asia,UnmanagedLand,GrasslandFiresAEZ16,ProtectedGrasslandFiresAEZ16,1975,SO2_2,1.44803845160815e-05
China,UnmanagedLand,GrasslandFiresAEZ04,ProtectedGrasslandFiresAEZ04,1975,SO2_2,0
China,UnmanagedLand,GrasslandFiresAEZ05,ProtectedGrasslandFiresAEZ05,1975,SO2_2,1.41943587985313e-07
China,UnmanagedLand,GrasslandFiresAEZ06,ProtectedGrasslandFiresAEZ06,1975,SO2_2,3.04907152384831e-05
China,UnmanagedLand,GrasslandFiresAEZ07,ProtectedGrasslandFiresAEZ07,1975,SO2_2,0.00040659559425481
China,UnmanagedLand,GrasslandFiresAEZ08,ProtectedGrasslandFiresAEZ08,1975,SO2_2,0.000788862976765376
China,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1975,SO2_2,0.000325803285708421
China,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1975,SO2_2,0.000160933476162614
China,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1975,SO2_2,0.000187247327838774
China,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,SO2_2,0.000375745775638097
China,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1975,SO2_2,0.000212450581087935
China,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1975,SO2_2,9.09200290137525e-05
China,UnmanagedLand,GrasslandFiresAEZ15,ProtectedGrasslandFiresAEZ15,1975,SO2_2,0.000231104337142833
China,UnmanagedLand,GrasslandFiresAEZ16,ProtectedGrasslandFiresAEZ16,1975,SO2_2,0.000221058430009459
China,UnmanagedLand,GrasslandFiresAEZ17,ProtectedGrasslandFiresAEZ17,1975,SO2_2,8.8455275514603e-06
EU-12,UnmanagedLand,GrasslandFiresAEZ08,ProtectedGrasslandFiresAEZ08,1975,SO2_1,5.56215047840992e-05
EU-12,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1975,SO2_1,0.000463527491150613
EU-12,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1975,SO2_1,0.000380839842988526
EU-12,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1975,SO2_1,4.566682219491e-05
EU-12,UnmanagedLand,GrasslandFiresAEZ15,ProtectedGrasslandFiresAEZ15,1975,SO2_1,1.50433888185236e-06
EU-12,UnmanagedLand,GrasslandFiresAEZ16,ProtectedGrasslandFiresAEZ16,1975,SO2_1,0
EU-15,UnmanagedLand,GrasslandFiresAEZ04,ProtectedGrasslandFiresAEZ04,1975,SO2_1,9.14497903649034e-06
EU-15,UnmanagedLand,GrasslandFiresAEZ08,ProtectedGrasslandFiresAEZ08,1975,SO2_1,7.31435950578259e-06
EU-15,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1975,SO2_1,0.000909608404833063
EU-15,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1975,SO2_1,0.00157542705524124
EU-15,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1975,SO2_1,0.00102263036878895
EU-15,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,SO2_1,0.00080440240644113
EU-15,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1975,SO2_1,0
EU-15,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1975,SO2_1,0.000153852683276623
EU-15,UnmanagedLand,GrasslandFiresAEZ15,ProtectedGrasslandFiresAEZ15,1975,SO2_1,8.07753955249697e-05
EU-15,UnmanagedLand,GrasslandFiresAEZ16,ProtectedGrasslandFiresAEZ16,1975,SO2_1,8.19634735174838e-06
Europe_Eastern,UnmanagedLand,GrasslandFiresAEZ08,ProtectedGrasslandFiresAEZ08,1975,SO2_1,3.43237545895199e-07
Europe_Eastern,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1975,SO2_1,3.75884275111211e-07
Europe_Eastern,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1975,SO2_1,1.8087817899359e-07
Europe_Eastern,UnmanagedLand,GrasslandFiresAEZ16,ProtectedGrasslandFiresAEZ16,1975,SO2_1,0
India,UnmanagedLand,GrasslandFiresAEZ01,ProtectedGrasslandFiresAEZ01,1975,SO2_2,0
India,UnmanagedLand,GrasslandFiresAEZ02,ProtectedGrasslandFiresAEZ02,1975,SO2_2,5.73644232844842e-05
India,UnmanagedLand,GrasslandFiresAEZ03,ProtectedGrasslandFiresAEZ03,1975,SO2_2,0.0019235882744083
India,UnmanagedLand,GrasslandFiresAEZ04,ProtectedGrasslandFiresAEZ04,1975,SO2_2,0.000824599449721697
India,UnmanagedLand,GrasslandFiresAEZ05,ProtectedGrasslandFiresAEZ05,1975,SO2_2,8.75086249614601e-06
India,UnmanagedLand,GrasslandFiresAEZ06,ProtectedGrasslandFiresAEZ06,1975,SO2_2,7.56188128981296e-07
India,UnmanagedLand,GrasslandFiresAEZ07,ProtectedGrasslandFiresAEZ07,1975,SO2_2,0
India,UnmanagedLand,GrasslandFiresAEZ08,ProtectedGrasslandFiresAEZ08,1975,SO2_2,0.000149222191471638
India,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1975,SO2_2,7.94387144492667e-05
India,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1975,SO2_2,0.00013551855859207
India,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1975,SO2_2,7.00092924379372e-05
India,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,SO2_2,7.13096734821387e-06
India,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1975,SO2_2,6.62723106207627e-07
India,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1975,SO2_2,1.22422482378282e-05
India,UnmanagedLand,GrasslandFiresAEZ15,ProtectedGrasslandFiresAEZ15,1975,SO2_2,3.90022404609872e-05
India,UnmanagedLand,GrasslandFiresAEZ16,ProtectedGrasslandFiresAEZ16,1975,SO2_2,1.48738658562475e-05
Indonesia,UnmanagedLand,GrasslandFiresAEZ04,ProtectedGrasslandFiresAEZ04,1975,SO2_2,2.0768291626525e-05
Indonesia,UnmanagedLand,GrasslandFiresAEZ05,ProtectedGrasslandFiresAEZ05,1975,SO2_2,7.38175096746431e-05
Indonesia,UnmanagedLand,GrasslandFiresAEZ06,ProtectedGrasslandFiresAEZ06,1975,SO2_2,0.00107541419869883
Japan,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1975,SO2_2,2.7996089959053e-05
Japan,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1975,SO2_2,7.31893437538475e-05
Japan,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1975,SO2_2,1.0021681497481e-05
Japan,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,SO2_2,0
Japan,UnmanagedLand,GrasslandFiresAEZ15,ProtectedGrasslandFiresAEZ15,1975,SO2_2,2.28928847896185e-05
Mexico,UnmanagedLand,GrasslandFiresAEZ01,ProtectedGrasslandFiresAEZ01,1975,SO2_3,3.49360711378949e-06
Mexico,UnmanagedLand,GrasslandFiresAEZ02,ProtectedGrasslandFiresAEZ02,1975,SO2_3,2.12580659536124e-06
Mexico,UnmanagedLand,GrasslandFiresAEZ03,ProtectedGrasslandFiresAEZ03,1975,SO2_3,0.000163405744839767
Mexico,UnmanagedLand,GrasslandFiresAEZ04,ProtectedGrasslandFiresAEZ04,1975,SO2_3,0.000623422347487932
Mexico,UnmanagedLand,GrasslandFiresAEZ05,ProtectedGrasslandFiresAEZ05,1975,SO2_3,0.000128249221615364
Mexico,UnmanagedLand,GrasslandFiresAEZ06,ProtectedGrasslandFiresAEZ06,1975,SO2_3,0.000164304608131914
Mexico,UnmanagedLand,GrasslandFiresAEZ07,ProtectedGrasslandFiresAEZ07,1975,SO2_3,0.00110554636165214
Mexico,UnmanagedLand,GrasslandFiresAEZ08,ProtectedGrasslandFiresAEZ08,1975,SO2_3,0.000270896634666801
Mexico,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1975,SO2_3,0.000236249476361066
Mexico,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1975,SO2_3,0.000127331229344584
Mexico,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1975,SO2_3,1.22811028275291e-05
Mexico,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,SO2_3,4.62385936375425e-06
Pakistan,UnmanagedLand,GrasslandFiresAEZ01,ProtectedGrasslandFiresAEZ01,1975,SO2_2,0
Pakistan,UnmanagedLand,GrasslandFiresAEZ07,ProtectedGrasslandFiresAEZ07,1975,SO2_2,8.11912403962136e-06
Pakistan,UnmanagedLand,GrasslandFiresAEZ08,ProtectedGrasslandFiresAEZ08,1975,SO2_2,2.31782954375934e-05
Pakistan,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1975,SO2_2,6.34789121436743e-05
Pakistan,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1975,SO2_2,1.52577577815716e-05
Pakistan,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1975,SO2_2,1.63399850113275e-05
Pakistan,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,SO2_2,1.91180158549365e-05
Pakistan,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1975,SO2_2,3.01610490410294e-06
Pakistan,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1975,SO2_2,2.17718048271724e-05
Russia,UnmanagedLand,GrasslandFiresAEZ07,ProtectedGrasslandFiresAEZ07,1975,SO2_4,0.000329320502950767
Russia,UnmanagedLand,GrasslandFiresAEZ08,ProtectedGrasslandFiresAEZ08,1975,SO2_4,0.00087495118097522
Russia,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1975,SO2_4,0.000484442460832963
Russia,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1975,SO2_4,6.79395213639716e-05
Russia,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1975,SO2_4,2.75219940983891e-07
Russia,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1975,SO2_4,0.000178043552716956
Russia,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1975,SO2_4,0.00386083784812542
Russia,UnmanagedLand,GrasslandFiresAEZ15,ProtectedGrasslandFiresAEZ15,1975,SO2_4,0.00308477560946636
Russia,UnmanagedLand,GrasslandFiresAEZ16,ProtectedGrasslandFiresAEZ16,1975,SO2_4,2.41410362735526e-06
South Africa,UnmanagedLand,GrasslandFiresAEZ01,ProtectedGrasslandFiresAEZ01,1975,SO2_3,0.000686369244508808
South Africa,UnmanagedLand,GrasslandFiresAEZ02,ProtectedGrasslandFiresAEZ02,1975,SO2_3,0.000376674526469374
South Africa,UnmanagedLand,GrasslandFiresAEZ03,ProtectedGrasslandFiresAEZ03,1975,SO2_3,0.0003826375794929
South Africa,UnmanagedLand,GrasslandFiresAEZ04,ProtectedGrasslandFiresAEZ04,1975,SO2_3,0.000224748369536412
South Africa,UnmanagedLand,GrasslandFiresAEZ05,ProtectedGrasslandFiresAEZ05,1975,SO2_3,0.000175252037314981
South Africa,UnmanagedLand,GrasslandFiresAEZ06,ProtectedGrasslandFiresAEZ06,1975,SO2_3,0.000138579201592483
South Africa,UnmanagedLand,GrasslandFiresAEZ07,ProtectedGrasslandFiresAEZ07,1975,SO2_3,0.00360983396740802
South Africa,UnmanagedLand,GrasslandFiresAEZ08,ProtectedGrasslandFiresAEZ08,1975,SO2_3,0.00208094051821919
South Africa,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1975,SO2_3,0.00263544375593015
South Africa,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1975,SO2_3,0.00282793739532562
South Africa,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1975,SO2_3,0.000343583404202066
South America_Northern,UnmanagedLand,GrasslandFiresAEZ01,ProtectedGrasslandFiresAEZ01,1975,SO2_3,1.52086190254987e-05
South America_Northern,UnmanagedLand,GrasslandFiresAEZ02,ProtectedGrasslandFiresAEZ02,1975,SO2_3,8.12712142741298e-05
South America_Northern,UnmanagedLand,GrasslandFiresAEZ03,ProtectedGrasslandFiresAEZ03,1975,SO2_3,2.06514611491064e-05
South America_Northern,UnmanagedLand,GrasslandFiresAEZ04,ProtectedGrasslandFiresAEZ04,1975,SO2_3,0.00200804597937941
South America_Northern,UnmanagedLand,GrasslandFiresAEZ05,ProtectedGrasslandFiresAEZ05,1975,SO2_3,0.00199756394117469
South America_Northern,UnmanagedLand,GrasslandFiresAEZ06,ProtectedGrasslandFiresAEZ06,1975,SO2_3,0.000385358784997174
South America_Southern,UnmanagedLand,GrasslandFiresAEZ01,ProtectedGrasslandFiresAEZ01,1975,SO2_3,0.000436838155694947
South America_Southern,UnmanagedLand,GrasslandFiresAEZ02,ProtectedGrasslandFiresAEZ02,1975,SO2_3,0.000119458335051956
South America_Southern,UnmanagedLand,GrasslandFiresAEZ03,ProtectedGrasslandFiresAEZ03,1975,SO2_3,0.000523617884001662
South America_Southern,UnmanagedLand,GrasslandFiresAEZ04,ProtectedGrasslandFiresAEZ04,1975,SO2_3,0.0014237822115143
South America_Southern,UnmanagedLand,GrasslandFiresAEZ05,ProtectedGrasslandFiresAEZ05,1975,SO2_3,0.00334711583271041
South America_Southern,UnmanagedLand,GrasslandFiresAEZ06,ProtectedGrasslandFiresAEZ06,1975,SO2_3,0.00113753786347086
South America_Southern,UnmanagedLand,GrasslandFiresAEZ07,ProtectedGrasslandFiresAEZ07,1975,SO2_3,0.00235559669540126
South America_Southern,UnmanagedLand,GrasslandFiresAEZ08,ProtectedGrasslandFiresAEZ08,1975,SO2_3,0.00239096045339628
South America_Southern,UnmanagedLand,GrasslandFiresAEZ09,ProtectedGrasslandFiresAEZ09,1975,SO2_3,0.00218934463729903
South America_Southern,UnmanagedLand,GrasslandFiresAEZ10,ProtectedGrasslandFiresAEZ10,1975,SO2_3,0.00118517303413755
South America_Southern,UnmanagedLand,GrasslandFiresAEZ11,ProtectedGrasslandFiresAEZ11,1975,SO2_3,0.001135367765583
South America_Southern,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,SO2_3,0.00381235740851707
South America_Southern,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1975,SO2_3,0.00198806534513401
South America_Southern,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1975,SO2_3,0.00188581443259486
South America_Southern,UnmanagedLand,GrasslandFiresAEZ15,ProtectedGrasslandFiresAEZ15,1975,SO2_3,0.00147111798437897
South America_Southern,UnmanagedLand,GrasslandFiresAEZ16,ProtectedGrasslandFiresAEZ16,1975,SO2_3,0.00108795997418958
