INPUT_TABLE
Variable ID
InputEmissionsUnmgd

region,AgSupplySector,AgSupplySubsector,UnmanagedLandTechnology,year,Non.CO2,input.emissions
Africa_Eastern,UnmanagedLand,GrasslandFiresAEZ07,GrasslandFiresAEZ07,1975,SO2_3,0.000444757780570114
Africa_Eastern,UnmanagedLand,GrasslandFiresAEZ08,GrasslandFiresAEZ08,1975,SO2_3,0.000692686030204426
Africa_Eastern,UnmanagedLand,GrasslandFiresAEZ09,GrasslandFiresAEZ09,1975,SO2_3,0.00145005715102709
Africa_Eastern,UnmanagedLand,GrasslandFiresAEZ10,GrasslandFiresAEZ10,1975,SO2_3,0.00165205733791072
Africa_Eastern,UnmanagedLand,GrasslandFiresAEZ11,GrasslandFiresAEZ11,1975,SO2_3,0.00220288768451928
Africa_Eastern,UnmanagedLand,GrasslandFiresAEZ12,GrasslandFiresAEZ12,1975,SO2_3,0.000217064552533688
Africa_Southern,UnmanagedLand,GrasslandFiresAEZ01,GrasslandFiresAEZ01,1975,SO2_3,0.00136000993613629
Africa_Southern,UnmanagedLand,GrasslandFiresAEZ02,GrasslandFiresAEZ02,1975,SO2_3,0.00329671560151782
Africa_Southern,UnmanagedLand,GrasslandFiresAEZ03,GrasslandFiresAEZ03,1975,SO2_3,0.0317419754364498
Africa_Southern,UnmanagedLand,GrasslandFiresAEZ04,GrasslandFiresAEZ04,1975,SO2_3,0.0439429970949822
Africa_Southern,UnmanagedLand,GrasslandFiresAEZ05,GrasslandFiresAEZ05,1975,SO2_3,0.00674392407420953
Africa_Southern,UnmanagedLand,GrasslandFiresAEZ06,GrasslandFiresAEZ06,1975,SO2_3,0.000259438370304442
Africa_Southern,UnmanagedLand,GrasslandFiresAEZ07,GrasslandFiresAEZ07,1975,SO2_3,0.0151122402947492
Africa_Southern,UnmanagedLand,GrasslandFiresAEZ08,GrasslandFiresAEZ08,1975,SO2_3,0.0206643672871949
Africa_Southern,UnmanagedLand,GrasslandFiresAEZ09,GrasslandFiresAEZ09,1975,SO2_3,0.0189083793048702
Africa_Southern,UnmanagedLand,GrasslandFiresAEZ10,GrasslandFiresAEZ10,1975,SO2_3,0.00452842926575113
Africa_Southern,UnmanagedLand,GrasslandFiresAEZ11,GrasslandFiresAEZ11,1975,SO2_3,0.000677523333834686
Africa_Western,UnmanagedLand,GrasslandFiresAEZ01,GrasslandFiresAEZ01,1975,SO2_3,0.0145309113725313
Africa_Western,UnmanagedLand,GrasslandFiresAEZ02,GrasslandFiresAEZ02,1975,SO2_3,0.0379296715311184
Africa_Western,UnmanagedLand,GrasslandFiresAEZ03,GrasslandFiresAEZ03,1975,SO2_3,0.0697950848273318
Africa_Western,UnmanagedLand,GrasslandFiresAEZ04,GrasslandFiresAEZ04,1975,SO2_3,0.0707270666847369
Africa_Western,UnmanagedLand,GrasslandFiresAEZ05,GrasslandFiresAEZ05,1975,SO2_3,0.079221973617304
Africa_Western,UnmanagedLand,GrasslandFiresAEZ06,GrasslandFiresAEZ06,1975,SO2_3,0.0312178321598618
Africa_Western,UnmanagedLand,GrasslandFiresAEZ07,GrasslandFiresAEZ07,1975,SO2_3,0
Africa_Western,UnmanagedLand,GrasslandFiresAEZ09,GrasslandFiresAEZ09,1975,SO2_3,0.000112724214453499
Africa_Western,UnmanagedLand,GrasslandFiresAEZ10,GrasslandFiresAEZ10,1975,SO2_3,0.000140235592662349
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ01,GrasslandFiresAEZ01,1975,SO2_3,0.00327334110105818
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ02,GrasslandFiresAEZ02,1975,SO2_3,0.0133768883549371
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ03,GrasslandFiresAEZ03,1975,SO2_3,0.00956675418693546
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ04,GrasslandFiresAEZ04,1975,SO2_3,0.00139958046295409
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ05,GrasslandFiresAEZ05,1975,SO2_3,0.000241517829747464
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ06,GrasslandFiresAEZ06,1975,SO2_3,0.000190326013866773
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ07,GrasslandFiresAEZ07,1975,SO2_3,0.0262582410360266
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ08,GrasslandFiresAEZ08,1975,SO2_3,0.00489496941460051
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ09,GrasslandFiresAEZ09,1975,SO2_3,0.00438301788286891
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ10,GrasslandFiresAEZ10,1975,SO2_3,0.00279557042104627
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ11,GrasslandFiresAEZ11,1975,SO2_3,0.00304119045464999
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ12,GrasslandFiresAEZ12,1975,SO2_3,0.00384817214897365
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ15,GrasslandFiresAEZ15,1975,SO2_3,0.000131160063558245
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,1975,SO2_3,0.000533657667604681
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ17,GrasslandFiresAEZ17,1975,SO2_3,0.000165612961172036
Brazil,UnmanagedLand,GrasslandFiresAEZ01,GrasslandFiresAEZ01,1975,SO2_3,0
Brazil,UnmanagedLand,GrasslandFiresAEZ02,GrasslandFiresAEZ02,1975,SO2_3,1.03087809530538e-05
Brazil,UnmanagedLand,GrasslandFiresAEZ03,GrasslandFiresAEZ03,1975,SO2_3,0.00167190132587051
Brazil,UnmanagedLand,GrasslandFiresAEZ04,GrasslandFiresAEZ04,1975,SO2_3,0.0143728669760734
Brazil,UnmanagedLand,GrasslandFiresAEZ05,GrasslandFiresAEZ05,1975,SO2_3,0.033828082976335
Brazil,UnmanagedLand,GrasslandFiresAEZ06,GrasslandFiresAEZ06,1975,SO2_3,0.00490925747969228
Brazil,UnmanagedLand,GrasslandFiresAEZ10,GrasslandFiresAEZ10,1975,SO2_3,1.33803746827968e-05
Brazil,UnmanagedLand,GrasslandFiresAEZ11,GrasslandFiresAEZ11,1975,SO2_3,4.79193751825222e-05
Brazil,UnmanagedLand,GrasslandFiresAEZ12,GrasslandFiresAEZ12,1975,SO2_3,0.00838928271121038
Canada,UnmanagedLand,GrasslandFiresAEZ07,GrasslandFiresAEZ07,1975,SO2_1,0.00264663408620406
Canada,UnmanagedLand,GrasslandFiresAEZ08,GrasslandFiresAEZ08,1975,SO2_1,0.00144165996406866
Canada,UnmanagedLand,GrasslandFiresAEZ09,GrasslandFiresAEZ09,1975,SO2_1,0.00109702310701822
Canada,UnmanagedLand,GrasslandFiresAEZ10,GrasslandFiresAEZ10,1975,SO2_1,0.00014715352863214
Canada,UnmanagedLand,GrasslandFiresAEZ11,GrasslandFiresAEZ11,1975,SO2_1,0
Canada,UnmanagedLand,GrasslandFiresAEZ13,GrasslandFiresAEZ13,1975,SO2_1,0.000954032563037487
Canada,UnmanagedLand,GrasslandFiresAEZ14,GrasslandFiresAEZ14,1975,SO2_1,0.000507176803778948
Canada,UnmanagedLand,GrasslandFiresAEZ15,GrasslandFiresAEZ15,1975,SO2_1,0.00152466658484758
Canada,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,1975,SO2_1,2.16533624129066e-05
Central America and Caribbean,UnmanagedLand,GrasslandFiresAEZ04,GrasslandFiresAEZ04,1975,SO2_3,0.00152930786176427
Central America and Caribbean,UnmanagedLand,GrasslandFiresAEZ05,GrasslandFiresAEZ05,1975,SO2_3,0.00154119274839483
Central America and Caribbean,UnmanagedLand,GrasslandFiresAEZ06,GrasslandFiresAEZ06,1975,SO2_3,0.00142939319886089
Central America and Caribbean,UnmanagedLand,GrasslandFiresAEZ12,GrasslandFiresAEZ12,1975,SO2_3,4.80619098001588e-06
Central Asia,UnmanagedLand,GrasslandFiresAEZ07,GrasslandFiresAEZ07,1975,SO2_2,0.00210381923583833
Central Asia,UnmanagedLand,GrasslandFiresAEZ08,GrasslandFiresAEZ08,1975,SO2_2,0.000602025631538323
Central Asia,UnmanagedLand,GrasslandFiresAEZ09,GrasslandFiresAEZ09,1975,SO2_2,6.47740551113435e-05
Central Asia,UnmanagedLand,GrasslandFiresAEZ10,GrasslandFiresAEZ10,1975,SO2_2,7.91687260797059e-06
Central Asia,UnmanagedLand,GrasslandFiresAEZ11,GrasslandFiresAEZ11,1975,SO2_2,0
Central Asia,UnmanagedLand,GrasslandFiresAEZ12,GrasslandFiresAEZ12,1975,SO2_2,0
Central Asia,UnmanagedLand,GrasslandFiresAEZ13,GrasslandFiresAEZ13,1975,SO2_2,0.0029242759737676
Central Asia,UnmanagedLand,GrasslandFiresAEZ14,GrasslandFiresAEZ14,1975,SO2_2,0.000706209848110628
Central Asia,UnmanagedLand,GrasslandFiresAEZ15,GrasslandFiresAEZ15,1975,SO2_2,0.000164889066896821
Central Asia,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,1975,SO2_2,1.60893161289794e-05
China,UnmanagedLand,GrasslandFiresAEZ04,GrasslandFiresAEZ04,1975,SO2_2,0
China,UnmanagedLand,GrasslandFiresAEZ05,GrasslandFiresAEZ05,1975,SO2_2,1.57715097761459e-07
China,UnmanagedLand,GrasslandFiresAEZ06,GrasslandFiresAEZ06,1975,SO2_2,3.38785724872035e-05
China,UnmanagedLand,GrasslandFiresAEZ07,GrasslandFiresAEZ07,1975,SO2_2,0.000451772882505344
China,UnmanagedLand,GrasslandFiresAEZ08,GrasslandFiresAEZ08,1975,SO2_2,0.000876514418628195
China,UnmanagedLand,GrasslandFiresAEZ09,GrasslandFiresAEZ09,1975,SO2_2,0.000362003650787134
China,UnmanagedLand,GrasslandFiresAEZ10,GrasslandFiresAEZ10,1975,SO2_2,0.000178814973514016
China,UnmanagedLand,GrasslandFiresAEZ11,GrasslandFiresAEZ11,1975,SO2_2,0.000208052586487527
China,UnmanagedLand,GrasslandFiresAEZ12,GrasslandFiresAEZ12,1975,SO2_2,0.000417495306264552
China,UnmanagedLand,GrasslandFiresAEZ13,GrasslandFiresAEZ13,1975,SO2_2,0.000236056201208817
China,UnmanagedLand,GrasslandFiresAEZ14,GrasslandFiresAEZ14,1975,SO2_2,0.000101022254459725
China,UnmanagedLand,GrasslandFiresAEZ15,GrasslandFiresAEZ15,1975,SO2_2,0.00025678259682537
China,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,1975,SO2_2,0.000245620477788288
China,UnmanagedLand,GrasslandFiresAEZ17,GrasslandFiresAEZ17,1975,SO2_2,9.828363946067e-06
EU-12,UnmanagedLand,GrasslandFiresAEZ08,GrasslandFiresAEZ08,1975,SO2_1,6.18016719823324e-05
EU-12,UnmanagedLand,GrasslandFiresAEZ09,GrasslandFiresAEZ09,1975,SO2_1,0.000515030545722903
EU-12,UnmanagedLand,GrasslandFiresAEZ10,GrasslandFiresAEZ10,1975,SO2_1,0.000423155381098362
EU-12,UnmanagedLand,GrasslandFiresAEZ11,GrasslandFiresAEZ11,1975,SO2_1,5.07409135499e-05
EU-12,UnmanagedLand,GrasslandFiresAEZ15,GrasslandFiresAEZ15,1975,SO2_1,1.67148764650262e-06
EU-12,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,1975,SO2_1,0
EU-15,UnmanagedLand,GrasslandFiresAEZ04,GrasslandFiresAEZ04,1975,SO2_1,1.01610878183226e-05
EU-15,UnmanagedLand,GrasslandFiresAEZ08,GrasslandFiresAEZ08,1975,SO2_1,8.12706611753621e-06
EU-15,UnmanagedLand,GrasslandFiresAEZ09,GrasslandFiresAEZ09,1975,SO2_1,0.00101067600537007
EU-15,UnmanagedLand,GrasslandFiresAEZ10,GrasslandFiresAEZ10,1975,SO2_1,0.0017504745058236
EU-15,UnmanagedLand,GrasslandFiresAEZ11,GrasslandFiresAEZ11,1975,SO2_1,0.00113625596532106
EU-15,UnmanagedLand,GrasslandFiresAEZ12,GrasslandFiresAEZ12,1975,SO2_1,0.000893780451601256
EU-15,UnmanagedLand,GrasslandFiresAEZ13,GrasslandFiresAEZ13,1975,SO2_1,0
EU-15,UnmanagedLand,GrasslandFiresAEZ14,GrasslandFiresAEZ14,1975,SO2_1,0.000170947425862914
EU-15,UnmanagedLand,GrasslandFiresAEZ15,GrasslandFiresAEZ15,1975,SO2_1,8.97504394721885e-05
EU-15,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,1975,SO2_1,9.10705261305376e-06
Europe_Eastern,UnmanagedLand,GrasslandFiresAEZ08,GrasslandFiresAEZ08,1975,SO2_1,3.81375050994666e-07
Europe_Eastern,UnmanagedLand,GrasslandFiresAEZ09,GrasslandFiresAEZ09,1975,SO2_1,4.17649194568012e-07
Europe_Eastern,UnmanagedLand,GrasslandFiresAEZ10,GrasslandFiresAEZ10,1975,SO2_1,2.00975754437322e-07
Europe_Eastern,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,1975,SO2_1,0
India,UnmanagedLand,GrasslandFiresAEZ01,GrasslandFiresAEZ01,1975,SO2_2,0
India,UnmanagedLand,GrasslandFiresAEZ02,GrasslandFiresAEZ02,1975,SO2_2,6.37382480938713e-05
India,UnmanagedLand,GrasslandFiresAEZ03,GrasslandFiresAEZ03,1975,SO2_2,0.00213732030489811
India,UnmanagedLand,GrasslandFiresAEZ04,GrasslandFiresAEZ04,1975,SO2_2,0.000916221610801885
India,UnmanagedLand,GrasslandFiresAEZ05,GrasslandFiresAEZ05,1975,SO2_2,9.72318055127334e-06
India,UnmanagedLand,GrasslandFiresAEZ06,GrasslandFiresAEZ06,1975,SO2_2,8.4020903220144e-07
India,UnmanagedLand,GrasslandFiresAEZ07,GrasslandFiresAEZ07,1975,SO2_2,0
India,UnmanagedLand,GrasslandFiresAEZ08,GrasslandFiresAEZ08,1975,SO2_2,0.000165802434968487
India,UnmanagedLand,GrasslandFiresAEZ09,GrasslandFiresAEZ09,1975,SO2_2,8.8265238276963e-05
India,UnmanagedLand,GrasslandFiresAEZ10,GrasslandFiresAEZ10,1975,SO2_2,0.000150576176213411
India,UnmanagedLand,GrasslandFiresAEZ11,GrasslandFiresAEZ11,1975,SO2_2,7.77881027088191e-05
India,UnmanagedLand,GrasslandFiresAEZ12,GrasslandFiresAEZ12,1975,SO2_2,7.92329705357097e-06
India,UnmanagedLand,GrasslandFiresAEZ13,GrasslandFiresAEZ13,1975,SO2_2,7.36359006897363e-07
India,UnmanagedLand,GrasslandFiresAEZ14,GrasslandFiresAEZ14,1975,SO2_2,1.36024980420313e-05
India,UnmanagedLand,GrasslandFiresAEZ15,GrasslandFiresAEZ15,1975,SO2_2,4.33358227344302e-05
India,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,1975,SO2_2,1.65265176180528e-05
Indonesia,UnmanagedLand,GrasslandFiresAEZ04,GrasslandFiresAEZ04,1975,SO2_2,2.30758795850278e-05
Indonesia,UnmanagedLand,GrasslandFiresAEZ05,GrasslandFiresAEZ05,1975,SO2_2,8.20194551940479e-05
Indonesia,UnmanagedLand,GrasslandFiresAEZ06,GrasslandFiresAEZ06,1975,SO2_2,0.00119490466522092
Japan,UnmanagedLand,GrasslandFiresAEZ09,GrasslandFiresAEZ09,1975,SO2_2,3.110676662117e-05
Japan,UnmanagedLand,GrasslandFiresAEZ10,GrasslandFiresAEZ10,1975,SO2_2,8.13214930598305e-05
Japan,UnmanagedLand,GrasslandFiresAEZ11,GrasslandFiresAEZ11,1975,SO2_2,1.11352016638678e-05
Japan,UnmanagedLand,GrasslandFiresAEZ12,GrasslandFiresAEZ12,1975,SO2_2,0
Japan,UnmanagedLand,GrasslandFiresAEZ15,GrasslandFiresAEZ15,1975,SO2_2,2.54365386551317e-05
Mexico,UnmanagedLand,GrasslandFiresAEZ01,GrasslandFiresAEZ01,1975,SO2_3,3.88178568198832e-06
Mexico,UnmanagedLand,GrasslandFiresAEZ02,GrasslandFiresAEZ02,1975,SO2_3,2.36200732817916e-06
Mexico,UnmanagedLand,GrasslandFiresAEZ03,GrasslandFiresAEZ03,1975,SO2_3,0.000181561938710852
Mexico,UnmanagedLand,GrasslandFiresAEZ04,GrasslandFiresAEZ04,1975,SO2_3,0.000692691497208813
Mexico,UnmanagedLand,GrasslandFiresAEZ05,GrasslandFiresAEZ05,1975,SO2_3,0.000142499135128182
Mexico,UnmanagedLand,GrasslandFiresAEZ06,GrasslandFiresAEZ06,1975,SO2_3,0.000182560675702127
Mexico,UnmanagedLand,GrasslandFiresAEZ07,GrasslandFiresAEZ07,1975,SO2_3,0.00122838484628015
Mexico,UnmanagedLand,GrasslandFiresAEZ08,GrasslandFiresAEZ08,1975,SO2_3,0.00030099626074089
Mexico,UnmanagedLand,GrasslandFiresAEZ09,GrasslandFiresAEZ09,1975,SO2_3,0.000262499418178962
Mexico,UnmanagedLand,GrasslandFiresAEZ10,GrasslandFiresAEZ10,1975,SO2_3,0.000141479143716204
Mexico,UnmanagedLand,GrasslandFiresAEZ11,GrasslandFiresAEZ11,1975,SO2_3,1.36456698083657e-05
Mexico,UnmanagedLand,GrasslandFiresAEZ12,GrasslandFiresAEZ12,1975,SO2_3,5.1376215152825e-06
Pakistan,UnmanagedLand,GrasslandFiresAEZ01,GrasslandFiresAEZ01,1975,SO2_2,0
Pakistan,UnmanagedLand,GrasslandFiresAEZ07,GrasslandFiresAEZ07,1975,SO2_2,9.02124893291262e-06
Pakistan,UnmanagedLand,GrasslandFiresAEZ08,GrasslandFiresAEZ08,1975,SO2_2,2.5753661597326e-05
Pakistan,UnmanagedLand,GrasslandFiresAEZ09,GrasslandFiresAEZ09,1975,SO2_2,7.05321246040826e-05
Pakistan,UnmanagedLand,GrasslandFiresAEZ10,GrasslandFiresAEZ10,1975,SO2_2,1.69530642017462e-05
Pakistan,UnmanagedLand,GrasslandFiresAEZ11,GrasslandFiresAEZ11,1975,SO2_2,1.8155538901475e-05
Pakistan,UnmanagedLand,GrasslandFiresAEZ12,GrasslandFiresAEZ12,1975,SO2_2,2.12422398388183e-05
Pakistan,UnmanagedLand,GrasslandFiresAEZ13,GrasslandFiresAEZ13,1975,SO2_2,3.35122767122549e-06
Pakistan,UnmanagedLand,GrasslandFiresAEZ14,GrasslandFiresAEZ14,1975,SO2_2,2.41908942524138e-05
Russia,UnmanagedLand,GrasslandFiresAEZ07,GrasslandFiresAEZ07,1975,SO2_4,0.000365911669945297
Russia,UnmanagedLand,GrasslandFiresAEZ08,GrasslandFiresAEZ08,1975,SO2_4,0.000972167978861355
Russia,UnmanagedLand,GrasslandFiresAEZ09,GrasslandFiresAEZ09,1975,SO2_4,0.000538269400925515
Russia,UnmanagedLand,GrasslandFiresAEZ10,GrasslandFiresAEZ10,1975,SO2_4,7.54883570710795e-05
Russia,UnmanagedLand,GrasslandFiresAEZ11,GrasslandFiresAEZ11,1975,SO2_4,3.05799934426545e-07
Russia,UnmanagedLand,GrasslandFiresAEZ13,GrasslandFiresAEZ13,1975,SO2_4,0.000197826169685507
Russia,UnmanagedLand,GrasslandFiresAEZ14,GrasslandFiresAEZ14,1975,SO2_4,0.00428981983125047
Russia,UnmanagedLand,GrasslandFiresAEZ15,GrasslandFiresAEZ15,1975,SO2_4,0.00342752845496262
Russia,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,1975,SO2_4,2.68233736372807e-06
South Africa,UnmanagedLand,GrasslandFiresAEZ01,GrasslandFiresAEZ01,1975,SO2_3,0.000762632493898676
South Africa,UnmanagedLand,GrasslandFiresAEZ02,GrasslandFiresAEZ02,1975,SO2_3,0.000418527251632638
South Africa,UnmanagedLand,GrasslandFiresAEZ03,GrasslandFiresAEZ03,1975,SO2_3,0.000425152866103222
South Africa,UnmanagedLand,GrasslandFiresAEZ04,GrasslandFiresAEZ04,1975,SO2_3,0.000249720410596013
South Africa,UnmanagedLand,GrasslandFiresAEZ05,GrasslandFiresAEZ05,1975,SO2_3,0.000194724485905534
South Africa,UnmanagedLand,GrasslandFiresAEZ06,GrasslandFiresAEZ06,1975,SO2_3,0.000153976890658314
South Africa,UnmanagedLand,GrasslandFiresAEZ07,GrasslandFiresAEZ07,1975,SO2_3,0.00401092663045336
South Africa,UnmanagedLand,GrasslandFiresAEZ08,GrasslandFiresAEZ08,1975,SO2_3,0.00231215613135466
South Africa,UnmanagedLand,GrasslandFiresAEZ09,GrasslandFiresAEZ09,1975,SO2_3,0.00292827083992239
South Africa,UnmanagedLand,GrasslandFiresAEZ10,GrasslandFiresAEZ10,1975,SO2_3,0.00314215266147291
South Africa,UnmanagedLand,GrasslandFiresAEZ11,GrasslandFiresAEZ11,1975,SO2_3,0.000381759338002296
South America_Northern,UnmanagedLand,GrasslandFiresAEZ01,GrasslandFiresAEZ01,1975,SO2_3,1.68984655838874e-05
South America_Northern,UnmanagedLand,GrasslandFiresAEZ02,GrasslandFiresAEZ02,1975,SO2_3,9.03013491934776e-05
South America_Northern,UnmanagedLand,GrasslandFiresAEZ03,GrasslandFiresAEZ03,1975,SO2_3,2.29460679434516e-05
South America_Northern,UnmanagedLand,GrasslandFiresAEZ04,GrasslandFiresAEZ04,1975,SO2_3,0.00223116219931045
South America_Northern,UnmanagedLand,GrasslandFiresAEZ05,GrasslandFiresAEZ05,1975,SO2_3,0.0022195154901941
South America_Northern,UnmanagedLand,GrasslandFiresAEZ06,GrasslandFiresAEZ06,1975,SO2_3,0.000428176427774638
South America_Southern,UnmanagedLand,GrasslandFiresAEZ01,GrasslandFiresAEZ01,1975,SO2_3,0.000485375728549941
South America_Southern,UnmanagedLand,GrasslandFiresAEZ02,GrasslandFiresAEZ02,1975,SO2_3,0.000132731483391062
South America_Southern,UnmanagedLand,GrasslandFiresAEZ03,GrasslandFiresAEZ03,1975,SO2_3,0.000581797648890736
South America_Southern,UnmanagedLand,GrasslandFiresAEZ04,GrasslandFiresAEZ04,1975,SO2_3,0.00158198023501589
South America_Southern,UnmanagedLand,GrasslandFiresAEZ05,GrasslandFiresAEZ05,1975,SO2_3,0.00371901759190046
South America_Southern,UnmanagedLand,GrasslandFiresAEZ06,GrasslandFiresAEZ06,1975,SO2_3,0.00126393095941207
South America_Southern,UnmanagedLand,GrasslandFiresAEZ07,GrasslandFiresAEZ07,1975,SO2_3,0.00261732966155696
South America_Southern,UnmanagedLand,GrasslandFiresAEZ08,GrasslandFiresAEZ08,1975,SO2_3,0.00265662272599587
South America_Southern,UnmanagedLand,GrasslandFiresAEZ09,GrasslandFiresAEZ09,1975,SO2_3,0.00243260515255448
South America_Southern,UnmanagedLand,GrasslandFiresAEZ10,GrasslandFiresAEZ10,1975,SO2_3,0.0013168589268195
South America_Southern,UnmanagedLand,GrasslandFiresAEZ11,GrasslandFiresAEZ11,1975,SO2_3,0.00126151973953667
South America_Southern,UnmanagedLand,GrasslandFiresAEZ12,GrasslandFiresAEZ12,1975,SO2_3,0.00423595267613008
South America_Southern,UnmanagedLand,GrasslandFiresAEZ13,GrasslandFiresAEZ13,1975,SO2_3,0.00220896149459334
South America_Southern,UnmanagedLand,GrasslandFiresAEZ14,GrasslandFiresAEZ14,1975,SO2_3,0.00209534936954984
South America_Southern,UnmanagedLand,GrasslandFiresAEZ15,GrasslandFiresAEZ15,1975,SO2_3,0.00163457553819886
South America_Southern,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,1975,SO2_3,0.0012088444157662
South America_Southern,UnmanagedLand,GrasslandFiresAEZ17,GrasslandFiresAEZ17,1975,SO2_3,7.17308397356646e-05
South America_Southern,UnmanagedLand,GrasslandFiresAEZ18,GrasslandFiresAEZ18,1975,SO2_3,1.81581240238233e-06
South Asia,UnmanagedLand,GrasslandFiresAEZ03,GrasslandFiresAEZ03,1975,SO2_2,1.59001854134022e-06
South Asia,UnmanagedLand,GrasslandFiresAEZ04,GrasslandFiresAEZ04,1975,SO2_2,4.63968122082678e-05
South Asia,UnmanagedLand,GrasslandFiresAEZ05,GrasslandFiresAEZ05,1975,SO2_2,0.000148488993965607
South Asia,UnmanagedLand,GrasslandFiresAEZ06,GrasslandFiresAEZ06,1975,SO2_2,6.50165975445366e-05
South Asia,UnmanagedLand,GrasslandFiresAEZ07,GrasslandFiresAEZ07,1975,SO2_2,3.61425033120729e-05
South Asia,UnmanagedLand,GrasslandFiresAEZ08,GrasslandFiresAEZ08,1975,SO2_2,0.00188575275187093
South Asia,UnmanagedLand,GrasslandFiresAEZ09,GrasslandFiresAEZ09,1975,SO2_2,1.53054249605003e-05
South Asia,UnmanagedLand,GrasslandFiresAEZ10,GrasslandFiresAEZ10,1975,SO2_2,0.000126668625301332
South Asia,UnmanagedLand,GrasslandFiresAEZ11,GrasslandFiresAEZ11,1975,SO2_2,0.000134833392498762
South Asia,UnmanagedLand,GrasslandFiresAEZ12,GrasslandFiresAEZ12,1975,SO2_2,5.69539185881131e-05
South Asia,UnmanagedLand,GrasslandFiresAEZ13,GrasslandFiresAEZ13,1975,SO2_2,0.000128115229722777
South Asia,UnmanagedLand,GrasslandFiresAEZ14,GrasslandFiresAEZ14,1975,SO2_2,0.000192127593008805
South Asia,UnmanagedLand,GrasslandFiresAEZ15,GrasslandFiresAEZ15,1975,SO2_2,4.50229477485678e-05
South Asia,UnmanagedLand,GrasslandFiresAEZ16,GrasslandFiresAEZ16,1975,SO2_2,0.000138585190728386
Southeast Asia,UnmanagedLand,GrasslandFiresAEZ04,GrasslandFiresAEZ04,1975,SO2_2,0.000666104782768314
Southeast Asia,UnmanagedLand,GrasslandFiresAEZ05,GrasslandFiresAEZ05,1975,SO2_2,0.00402406683736607
