# File: UCD_trn_data_CORE_highEV.csv
# Title: Core UCD transportation database
# Units: Various
# Description: UC Davis core transportation database
# Source: Mishra et al. UCD Research Report UCD-ITS-RR-13-05 (2013).
# Column types: ccccccccnnnnnnnnnnnnnnnnnnnn
# ----------
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
China,Passenger,LDV_4W,Compact Car,BEV,Electricity,Operating costs (registration and insurance),2005$/veh/yr,565,612.0833333,659.1666667,706.25,765.1041667,823.9583333,882.8125,956.3802,1029.9479,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156
China,Passenger,LDV_4W,Compact Car,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,1.00E-04,1.00E-04,1.00E-04,1.00E-04,0.000133333,0.000166667,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04
China,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,7809.403641,7809.403641,7809.403641,7809.403641,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872
China,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (purchase),2005$/veh,49536.13758,49536.13758,49536.13758,49411.24387,44108.5277,40510.50005,36983.26111,34230.45363,31969.08062,30162.04204,30162.04204,30162.04204,30162.04204,30162.04204,30162.04204,30162.04204,30162.04204,30162.04204,30162.04204,30162.04204
China,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
China,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,intensity,MJ/vkm,1.091147113,0.9097022,0.742371553,0.608169698,0.510333617,0.45861128,0.419712103,0.382411986,0.368758042,0.355301307,0.354795573,0.354289867,0.354186153,0.354077066,0.353987906,0.353898574,0.353843347,0.353788005,0.3537326,0.353732597
China,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,load factor,pers/veh,2.5,2.444433333,2.388866667,2.3333,2.277766667,2.222233333,2.1667,2.111133333,2.055566667,2,2,2,2,2,2,2,2,2,2,2
China,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,97.70301332,97.70301332,97.70301332,97.70301332,61.06438789,61.0643918,61.06439519,61.06439154,61.06438841,61.0643857,61.0643857,61.0643857,61.0643857,61.0643857,61.0643857,61.0643857,61.0643857,61.0643857,61.0643857,61.0643857
China,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Operating costs (registration and insurance),2005$/veh/yr,565,612.0833333,659.1666667,706.25,765.1041667,823.9583333,882.8125,956.3802,1029.9479,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156
China,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Operating costs (tolls),2005$/veh/yr,1.00E-04,1.00E-04,1.00E-04,1.00E-04,0.000133333,0.000166667,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04
China,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (purchase),2005$/veh,18804.67563,18287.86667,17787.729,18572.24676,18975.09115,19370.90199,19201.59147,19213.40882,19181.25243,19150.11688,19137.8182,19125.51951,19113.22083,19101.53333,19089.84583,19078.15833,19067.05895,19055.95958,19044.8602,19044.8602
China,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
China,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,1.266093965,1.279878681,1.294766174,1.310894292,1.092802416,0.894622187,0.894079922,0.884323832,0.880434818,0.885890679,0.884246967,0.887754062,0.889022523,0.890260191,0.891528476,0.892811879,0.894024986,0.89525219,0.896493778,0.896493776
China,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,load factor,pers/veh,2.5,2.444433333,2.388866667,2.3333,2.277766667,2.222233333,2.1667,2.111133333,2.055566667,2,2,2,2,2,2,2,2,2,2,2
China,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079
China,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,565,612.0833333,659.1666667,706.25,765.1041667,823.9583333,882.8125,956.3802,1029.9479,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156
China,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,1.00E-04,1.00E-04,1.00E-04,1.00E-04,0.000133333,0.000166667,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04
China,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Capital costs (purchase),2005$/veh,15998.23238,15998.23238,15998.23238,17171.30385,17748.60549,18325.90713,18368.99956,18412.09198,18412.09198,18412.09198,18412.09198,18412.09198,18412.09198,18412.09198,18412.09198,18412.09198,18412.09198,18412.09198,18412.09198,18412.09198
China,Passenger,LDV_4W,Compact Car,Liquids,Liquids,energy,PJ/yr,216.2487,,,,,,,,,,,,,,,,,,,
China,Passenger,LDV_4W,Compact Car,Liquids,Liquids,intensity,MJ/vkm,1.687573791,1.687573791,1.687573791,1.687573791,1.394205727,1.13051002,1.118399412,1.097788617,1.084189334,1.081648156,1.078113216,1.080841133,1.080820958,1.080800782,1.080799773,1.080798765,1.080798714,1.080798664,1.080798661,1.080798659
China,Passenger,LDV_4W,Compact Car,Liquids,Liquids,load factor,pers/veh,2.5,2.444433333,2.388866667,2.3333,2.277766667,2.222233333,2.1667,2.111133333,2.055566667,2,2,2,2,2,2,2,2,2,2,2
China,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079,108.5589079
China,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,565,612.0833333,659.1666667,706.25,765.1041667,823.9583333,882.8125,956.3802,1029.9479,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156
China,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,1.00E-04,1.00E-04,1.00E-04,1.00E-04,0.000133333,0.000166667,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04
China,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,3904.701821,3904.701821,3904.701821,3904.701821,3575.452436,3575.452436,3575.452436,3575.452436,3575.452436,3575.452436,3575.452436,3575.452436,3575.452436,3575.452436,3575.452436,3575.452436,3575.452436,3575.452436,3575.452436,3575.452436
China,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Capital costs (purchase),2005$/veh,15077.34806,16223.4278,17369.50753,18643.12784,19269.91241,19896.69699,19943.48304,19990.26909,19990.26909,19990.26909,19990.26909,19990.26909,19990.26909,19990.26909,19990.26909,19990.26909,19990.26909,19990.26909,19990.26909,19990.26909
China,Passenger,LDV_4W,Compact Car,NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
China,Passenger,LDV_4W,Compact Car,NG,Natural Gas,intensity,MJ/vkm,1.701705843,1.704778835,1.708097667,1.711693067,1.416211129,1.150159609,1.139757734,1.120121681,1.107684359,1.106619082,1.103232368,1.106257028,1.106472376,1.106706344,1.10696295,1.107222624,1.107459583,1.107699296,1.10794186,1.107941858
China,Passenger,LDV_4W,Compact Car,NG,Natural Gas,load factor,pers/veh,2.5,2.444433333,2.388866667,2.3333,2.277766667,2.222233333,2.1667,2.111133333,2.055566667,2,2,2,2,2,2,2,2,2,2,2
China,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,82.50476597,82.50476597,82.50476597,82.50476597,82.50476597,82.50476597,82.50476597,82.50476597,82.50476597,82.50476597,82.50476597,82.50476597,82.50476597,82.50476597,82.50476597,82.50476597,82.50476597,82.50476597,82.50476597,82.50476597
China,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Operating costs (registration and insurance),2005$/veh/yr,565,612.0833333,659.1666667,706.25,765.1041667,823.9583333,882.8125,956.3802,1029.9479,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156,1103.5156
China,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Operating costs (tolls),2005$/veh/yr,1.00E-04,1.00E-04,1.00E-04,1.00E-04,0.000133333,0.000166667,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04
China,Passenger,LDV_4W,Large Car and SUV,All,All,annual travel per vehicle,vkt/veh/yr,19650,19650,19650,19650,19650,19650,19650,19650,19650,19650,19650,19650,19650,19650,19650,19650,19650,19650,19650,19650
China,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1735.423031,1735.423031,1735.423031,1735.423031,1589.089972,1589.089972,1589.089972,1589.089972,1589.089972,1589.089972,1589.089972,1589.089972,1589.089972,1589.089972,1589.089972,1589.089972,1589.089972,1589.089972,1589.089972,1589.089972
China,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Capital costs (purchase),2005$/veh,54975.8352,47556.49541,40137.15561,34295.24979,30721.40696,27983.65228,27233.97181,26484.29134,26381.44753,26278.60372,26273.46153,26268.31934,26268.06223,26267.80512,26267.79227,26267.77941,26267.77877,26267.77813,26267.7781,26267.77806
China,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
China,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,intensity,MJ/vkm,0.777508459,0.687601059,0.597693658,0.524041173,0.445923518,0.406485744,0.377467951,0.348450158,0.340523003,0.332595848,0.33219949,0.331803132,0.331783314,0.331763496,0.331762506,0.331761515,0.331761465,0.331761416,0.331761413,0.331761411
China,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,load factor,pers/veh,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
China,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,104.4063773,104.4063773,104.4063773,104.4063773,65.25398582,65.25398582,65.25398582,65.25398582,65.25398582,65.25398582,65.25398582,65.25398582,65.25398582,65.25398582,65.25398582,65.25398582,65.25398582,65.25398582,65.25398582,65.25398582
China,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Operating costs (registration and insurance),2005$/veh/yr,1022,1107.166667,1192.333333,1277.5,1383.958333,1490.416667,1596.875,1729.947933,1863.020867,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938
China,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,1.00E-04,1.00E-04,1.00E-04,1.00E-04,0.000133333,0.000166667,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04
China,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,7809.403641,7809.403641,7809.403641,7809.403641,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872
China,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Capital costs (purchase),2005$/veh,92641.17782,92641.17782,92641.17782,92407.60489,82490.60498,75761.66858,69165.11937,64016.89143,59787.73129,56408.2554,56408.2554,56408.2554,56408.2554,56408.2554,56408.2554,56408.2554,56408.2554,56408.2554,56408.2554,56408.2554
China,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
China,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,intensity,MJ/vkm,1.342934635,1.119584373,0.913615349,0.748427016,0.628043925,0.564406399,0.516547477,0.470621334,0.453797917,0.437218149,0.436607039,0.435995961,0.435879596,0.435763058,0.435671071,0.435578901,0.435487783,0.43539648,0.435305053,0.435305049
China,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,load factor,pers/veh,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
China,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,117.4571745,117.4571745,117.4571745,117.4571745,73.41073405,73.41073405,73.41073405,73.4107377,73.41074083,73.41074354,73.41074354,73.41074354,73.41074354,73.41074354,73.41074354,73.41074354,73.41074354,73.41074354,73.41074354,73.41074354
China,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Operating costs (registration and insurance),2005$/veh/yr,1022,1107.166667,1192.333333,1277.5,1383.958333,1490.416667,1596.875,1729.947933,1863.020867,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938
China,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Operating costs (tolls),2005$/veh/yr,1.00E-04,1.00E-04,1.00E-04,1.00E-04,0.000133333,0.000166667,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04
China,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Capital costs (purchase),2005$/veh,33495.70273,32968.05965,32457.43738,34306.71641,35113.22964,35908.73073,35656.77006,35688.39905,35638.05773,35589.31455,35570.05641,35550.79827,35531.54012,35513.24489,35494.94965,35476.65442,35459.27308,35441.89174,35424.5104,35424.5104
China,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
China,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,intensity,MJ/vkm,1.983533171,2.005138542,2.028472403,2.053750825,1.792221824,1.398688586,1.413611583,1.425859127,1.442291661,1.449838678,1.452638101,1.454043674,1.45617958,1.458218374,1.460281035,1.462368229,1.464348942,1.466352679,1.468379842,1.468379843
China,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,load factor,pers/veh,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
China,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767
China,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,1022,1107.166667,1192.333333,1277.5,1383.958333,1490.416667,1596.875,1729.947933,1863.020867,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938
China,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,1.00E-04,1.00E-04,1.00E-04,1.00E-04,0.000133333,0.000166667,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04
China,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,Capital costs (purchase),2005$/veh,29919.47219,29919.47219,29919.47219,32113.3195,33192.97381,34272.62811,34353.21842,34433.80873,34433.80873,34433.80873,34433.80873,34433.80873,34433.80873,34433.80873,34433.80873,34433.80873,34433.80873,34433.80873,34433.80873,34433.80873
China,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,energy,PJ/yr,111.858,,,,,,,,,,,,,,,,,,,
China,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,intensity,MJ/vkm,2.643731415,2.643731415,2.643731415,2.643731415,2.286423875,1.767425528,1.768242826,1.770041451,1.776106826,1.770283263,1.771154359,1.770295354,1.770295656,1.770295959,1.770295974,1.770295989,1.77029599,1.77029599,1.77029599,1.77029599
China,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,load factor,pers/veh,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
China,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767,130.5079767
China,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,Operating costs (registration and insurance),2005$/veh/yr,1022,1107.166667,1192.333333,1277.5,1383.958333,1490.416667,1596.875,1729.947933,1863.020867,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938
China,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,Operating costs (tolls),2005$/veh/yr,1.00E-04,1.00E-04,1.00E-04,1.00E-04,0.000133333,0.000166667,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04
China,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,3904.701821,3904.701821,3904.701821,3904.701821,3575.452436,3575.452436,3575.452436,3575.452436,3575.452436,3575.452436,3575.452436,3575.452436,3575.452436,3575.452436,3575.452436,3575.452436,3575.452436,3575.452436,3575.452436,3575.452436
China,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,Capital costs (purchase),2005$/veh,28197.26256,30340.63096,32483.99935,34865.89079,36038.08692,37210.28306,37297.78111,37385.27917,37385.27917,37385.27917,37385.27917,37385.27917,37385.27917,37385.27917,37385.27917,37385.27917,37385.27917,37385.27917,37385.27917,37385.27917
China,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
China,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,intensity,MJ/vkm,2.665856137,2.670685982,2.675902228,2.681553177,2.322523473,1.79813813,1.801986264,1.80601861,1.814556606,1.811104737,1.812400493,1.811930729,1.812345242,1.812755679,1.813170671,1.813590599,1.813951365,1.814316326,1.814685552,1.814685552
China,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,load factor,pers/veh,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
China,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,99.18605745,99.18605745,99.18605745,99.18605745,99.18605745,99.18605745,99.18605745,99.18605745,99.18605745,99.18605745,99.18605745,99.18605745,99.18605745,99.18605745,99.18605745,99.18605745,99.18605745,99.18605745,99.18605745,99.18605745
China,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,Operating costs (registration and insurance),2005$/veh/yr,1022,1107.166667,1192.333333,1277.5,1383.958333,1490.416667,1596.875,1729.947933,1863.020867,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938,1996.0938
China,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,Operating costs (tolls),2005$/veh/yr,1.00E-04,1.00E-04,1.00E-04,1.00E-04,0.000133333,0.000166667,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04
China,Passenger,LDV_4W,Mini Car,All,All,annual travel per vehicle,vkt/veh/yr,21932,21932,21932,21932,21932,21932,21932,21932,21932,21932,21932,21932,21932,21932,21932,21932,21932,21932,21932,21932
China,Passenger,LDV_4W,Mini Car,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1735.423031,1735.423031,1735.423031,1735.423031,1589.089972,1589.089972,1589.089972,1589.089972,1589.089972,1589.089972,1589.089972,1589.089972,1589.089972,1589.089972,1589.089972,1589.089972,1589.089972,1589.089972,1589.089972,1589.089972
China,Passenger,LDV_4W,Mini Car,BEV,Electricity,Capital costs (purchase),2005$/veh,12556.65405,10862.05346,9167.45286,7833.143156,7016.866188,6391.554388,6220.325006,6049.095624,6025.605774,6002.115925,6000.941432,5999.76694,5999.708215,5999.64949,5999.646554,5999.643618,5999.643471,5999.643324,5999.643317,5999.64331
China,Passenger,LDV_4W,Mini Car,BEV,Electricity,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
China,Passenger,LDV_4W,Mini Car,BEV,Electricity,intensity,MJ/vkm,0.571714327,0.505603987,0.439493646,0.385335804,0.32789465,0.298895428,0.277558184,0.256220939,0.250391976,0.244563013,0.244271565,0.243980117,0.243965544,0.243950972,0.243950243,0.243949515,0.243949478,0.243949442,0.24394944,0.243949438
China,Passenger,LDV_4W,Mini Car,BEV,Electricity,load factor,pers/veh,2.5,2.444433333,2.388866667,2.3333,2.277766667,2.222233333,2.1667,2.111133333,2.055566667,2,2,2,2,2,2,2,2,2,2,2
China,Passenger,LDV_4W,Mini Car,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,37.96595539,37.96595539,37.96595539,37.96595539,23.72872212,23.72872212,23.72872212,23.72872212,23.72872212,23.72872212,23.72872212,23.72872212,23.72872212,23.72872212,23.72872212,23.72872212,23.72872212,23.72872212,23.72872212,23.72872212
China,Passenger,LDV_4W,Mini Car,BEV,Electricity,Operating costs (registration and insurance),2005$/veh/yr,230,249.1666667,268.3333333,287.5,311.4583333,335.4166667,359.375,389.3229333,419.2708667,449.2188,449.2188,449.2188,449.2188,449.2188,449.2188,449.2188,449.2188,449.2188,449.2188,449.2188
China,Passenger,LDV_4W,Mini Car,BEV,Electricity,Operating costs (tolls),2005$/veh/yr,1.00E-04,1.00E-04,1.00E-04,1.00E-04,0.000133333,0.000166667,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04
China,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,7809.403641,7809.403641,7809.403641,7809.403641,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872,7150.904872
China,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Capital costs (purchase),2005$/veh,14263.4728,14263.4728,14263.4728,14227.51081,12700.64271,11664.62392,10648.98808,9856.34262,9205.201173,8684.881121,8684.881121,8684.881121,8684.881121,8684.881121,8684.881121,8684.881121,8684.881121,8684.881121,8684.881121,8684.881121
China,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,energy,PJ/yr,0,,,,,,,,,,,,,,,,,,,
China,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,intensity,MJ/vkm,1.126434821,0.939087158,0.766321112,0.627763044,0.526803294,0.473437698,0.433305179,0.394772946,0.380653945,0.366739772,0.366232798,0.365725846,0.365633874,0.365541765,0.36547026,0.365398609,0.365306837,0.365214885,0.365122804,0.365122802
China,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,load factor,pers/veh,2.5,2.444433333,2.388866667,2.3333,2.277766667,2.222233333,2.1667,2.111133333,2.055566667,2,2,2,2,2,2,2,2,2,2,2
China,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,42.71169981,42.71169981,42.71169981,42.71169981,26.69481238,26.69481238,26.69481238,26.69481238,26.69481238,26.69481238,26.69481238,26.69481238,26.69481238,26.69481238,26.69481238,26.69481238,26.69481238,26.69481238,26.69481238,26.69481238
China,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Operating costs (registration and insurance),2005$/veh/yr,230,249.1666667,268.3333333,287.5,311.4583333,335.4166667,359.375,389.3229333,419.2708667,449.2188,449.2188,449.2188,449.2188,449.2188,449.2188,449.2188,449.2188,449.2188,449.2188,449.2188
China,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Operating costs (tolls),2005$/veh/yr,1.00E-04,1.00E-04,1.00E-04,1.00E-04,0.000133333,0.000166667,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04
China,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
