# File: UCD_trn_data_SSP3.csv
# Title: SSP3 UCD transportation database
# Units: Various
# Description: UC Davis transportation database for SSP3
# Source: Mishra et al. 2013
# Column types: ccccccccnnnnnnnnnnnnnnnnnnnn 
# ----------
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Southeast Asia,Passenger,LDV_4W,Mini Car,NG,Natural Gas,intensity,MJ/vkm,2.0462,2.0101,1.974,1.9379,1.9087,1.8795,1.8503,1.8262,1.8021,1.778,1.773666667,1.769333333,1.765,1.760833333,1.756666667,1.7525,1.748466667,1.744433333,1.7404,1.7404
Southeast Asia,Passenger,LDV_4W,Mini Car,BEV,Electricity,intensity,MJ/vkm,0.5572,0.5562,0.5552,0.5542,0.553266667,0.552333333,0.5514,0.550466667,0.549533333,0.5486,0.548333333,0.548066667,0.5478,0.5475,0.5472,0.5469,0.546633333,0.546366667,0.5461,0.5461
Southeast Asia,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,intensity,MJ/vkm,1.0154,0.984633333,0.953866667,0.9231,0.915933333,0.908766667,0.9016,0.895166667,0.888733333,0.8823,0.881833333,0.881366667,0.8809,0.880433333,0.879966667,0.8795,0.879066667,0.878633333,0.8782,0.8782
Southeast Asia,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,intensity,MJ/vkm,2.4849,2.438866667,2.392833333,2.3468,2.31,2.2732,2.2364,2.206266667,2.176133333,2.146,2.140633333,2.135266667,2.1299,2.1247,2.1195,2.1143,2.1093,2.1043,2.0993,2.0993
Southeast Asia,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,1.8643,1.839566667,1.814833333,1.7901,1.769,1.7479,1.7268,1.7086,1.6904,1.6722,1.668866667,1.665533333,1.6622,1.658933333,1.655666667,1.6524,1.649233333,1.646066667,1.6429,1.6429
Southeast Asia,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,intensity,MJ/vkm,2.5057,2.461466667,2.417233333,2.373,2.337266667,2.301533333,2.2658,2.2363,2.2068,2.1773,2.172,2.1667,2.1614,2.1563,2.1512,2.1461,2.141133333,2.136166667,2.1312,2.1312
Southeast Asia,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,intensity,MJ/vkm,0.6684,0.667233333,0.666066667,0.6649,0.663766667,0.662633333,0.6615,0.660366667,0.659233333,0.6581,0.657766667,0.657433333,0.6571,0.656766667,0.656433333,0.6561,0.6558,0.6555,0.6552,0.6552
Southeast Asia,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,intensity,MJ/vkm,1.2005,1.164133333,1.127766667,1.0914,1.082933333,1.074466667,1.066,1.058366667,1.050733333,1.0431,1.042533333,1.041966667,1.0414,1.040866667,1.040333333,1.0398,1.039266667,1.038733333,1.0382,1.0382
Southeast Asia,Passenger,LDV_4W,Compact Car,Liquids,Liquids,intensity,MJ/vkm,3.1314,3.073433333,3.015466667,2.9575,2.9111,2.8647,2.8183,2.780333333,2.742366667,2.7044,2.697633333,2.690866667,2.6841,2.677566667,2.671033333,2.6645,2.658166667,2.651833333,2.6455,2.6455
Southeast Asia,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.3494,2.3182,2.287,2.2558,2.229233333,2.202666667,2.1761,2.153166667,2.130233333,2.1073,2.1031,2.0989,2.0947,2.0906,2.0865,2.0824,2.0784,2.0744,2.0704,2.0704
Southeast Asia,Passenger,LDV_4W,Compact Car,NG,Natural Gas,intensity,MJ/vkm,3.1577,3.101966667,3.046233333,2.9905,2.945433333,2.900366667,2.8553,2.818133333,2.780966667,2.7438,2.737133333,2.730466667,2.7238,2.717366667,2.710933333,2.7045,2.698266667,2.692033333,2.6858,2.6858
Southeast Asia,Passenger,LDV_4W,Compact Car,BEV,Electricity,intensity,MJ/vkm,0.8476,0.8461,0.8446,0.8431,0.841666667,0.840233333,0.8388,0.837366667,0.835933333,0.8345,0.8341,0.8337,0.8333,0.832866667,0.832433333,0.832,0.8316,0.8312,0.8308,0.8308
Southeast Asia,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,intensity,MJ/vkm,1.5588,1.511566667,1.464333333,1.4171,1.4061,1.3951,1.3841,1.3742,1.3643,1.3544,1.3537,1.353,1.3523,1.3516,1.3509,1.3502,1.3495,1.3488,1.3481,1.3481
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,intensity,MJ/vkm,4.183,4.105566667,4.028133333,3.9507,3.8887,3.8267,3.7647,3.714,3.6633,3.6126,3.603566667,3.594533333,3.5855,3.576766667,3.568033333,3.5593,3.550866667,3.542433333,3.534,3.534
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,intensity,MJ/vkm,3.1384,3.096733333,3.055066667,3.0134,2.9779,2.9424,2.9069,2.876266667,2.845633333,2.815,2.809366667,2.803733333,2.7981,2.7926,2.7871,2.7816,2.776266667,2.770933333,2.7656,2.7656
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,NG,Natural Gas,intensity,MJ/vkm,4.2181,4.143666667,4.069233333,3.9948,3.9346,3.8744,3.8142,3.764533333,3.714866667,3.6652,3.6563,3.6474,3.6385,3.6299,3.6213,3.6127,3.604366667,3.596033333,3.5877,3.5877
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,intensity,MJ/vkm,1.1757,1.173666667,1.171633333,1.1696,1.1676,1.1656,1.1636,1.161633333,1.159666667,1.1577,1.1571,1.1565,1.1559,1.155333333,1.154766667,1.1542,1.153633333,1.153066667,1.1525,1.1525
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,intensity,MJ/vkm,2.0174,1.956266667,1.895133333,1.834,1.819766667,1.805533333,1.7913,1.778466667,1.765633333,1.7528,1.7519,1.751,1.7501,1.749166667,1.748233333,1.7473,1.7464,1.7455,1.7446,1.7446
Southeast Asia,Freight,Truck,Truck (0-2t),Liquids,Liquids,intensity,MJ/vkm,3,2.981566667,2.963133333,2.9447,2.908533333,2.872366667,2.8362,2.801366667,2.766533333,2.7317,2.698133333,2.664566667,2.631,2.5987,2.5664,2.5341,2.502966667,2.471833333,2.4407,2.4407
Southeast Asia,Freight,Truck,Truck (0-2t),NG,Natural Gas,intensity,MJ/vkm,3.6,3.5779,3.5558,3.5337,3.4903,3.4469,3.4035,3.361666667,3.319833333,3.278,3.237733333,3.197466667,3.1572,3.118433333,3.079666667,3.0409,3.003533333,2.966166667,2.9288,2.9288
Southeast Asia,Freight,Truck,Truck (2-5t),Liquids,Liquids,intensity,MJ/vkm,5.4431,5.409666667,5.376233333,5.3428,5.277166667,5.211533333,5.1459,5.0827,5.0195,4.9563,4.895433333,4.834566667,4.7737,4.715033333,4.656366667,4.5977,4.541233333,4.484766667,4.4283,4.4283
Southeast Asia,Freight,Truck,Truck (2-5t),NG,Natural Gas,intensity,MJ/vkm,6.5317,6.4916,6.4515,6.4114,6.332633333,6.253866667,6.1751,6.099266667,6.023433333,5.9476,5.874533333,5.801466667,5.7284,5.658033333,5.587666667,5.5173,5.449533333,5.381766667,5.314,5.314
Southeast Asia,Freight,Truck,Truck (5-9t),Liquids,Liquids,intensity,MJ/vkm,7.8605,7.836166667,7.811833333,7.7875,7.739233333,7.690966667,7.6427,7.595366667,7.548033333,7.5007,7.454233333,7.407766667,7.3613,7.315666667,7.270033333,7.2244,7.179666667,7.134933333,7.0902,7.0902
Southeast Asia,Freight,Truck,Truck (5-9t),NG,Natural Gas,intensity,MJ/vkm,9.4326,9.4034,9.3742,9.345,9.2871,9.2292,9.1713,9.114466667,9.057633333,9.0008,8.945033333,8.889266667,8.8335,8.778766667,8.724033333,8.6693,8.6156,8.5619,8.5082,8.5082
Southeast Asia,Freight,Truck,Truck (9-16t),Liquids,Liquids,intensity,MJ/vkm,10.112,10.08066667,10.04933333,10.018,9.955933333,9.893866667,9.8318,9.7709,9.71,9.6491,9.5893,9.5295,9.4697,9.411033333,9.352366667,9.2937,9.236133333,9.178566667,9.121,9.121
Southeast Asia,Freight,Truck,Truck (9-16t),NG,Natural Gas,intensity,MJ/vkm,12.1344,12.0968,12.0592,12.0216,11.94713333,11.87266667,11.7982,11.7251,11.652,11.5789,11.50716667,11.43543333,11.3637,11.2933,11.2229,11.1525,11.0834,11.0143,10.9452,10.9452
USA,Passenger,Bus,All,Liquids,Liquids,intensity,MJ/vkm,10.2371,10.23453333,10.23196667,10.2294,10.2243,10.2192,10.2141,10.209,10.2039,10.1988,10.1937,10.1886,10.1835,10.1784,10.1733,10.1682,10.16313333,10.15806667,10.153,10.153
USA,Passenger,Bus,All,NG,Natural Gas,intensity,MJ/vkm,11.2608,11.258,11.2552,11.2524,11.24676667,11.24113333,11.2355,11.2299,11.2243,11.2187,11.21306667,11.20743333,11.2018,11.1962,11.1906,11.185,11.17943333,11.17386667,11.1683,11.1683
USA,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,intensity,MJ/vkm,1.5119,1.4839,1.4559,1.4279,1.3775,1.3271,1.2767,1.235966667,1.195233333,1.1545,1.1329,1.1113,1.0897,1.083266667,1.076833333,1.0704,1.0642,1.058,1.0518,1.0518
USA,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,intensity,MJ/vkm,0.4285,0.427766667,0.427033333,0.4263,0.4248,0.4233,0.4218,0.420366667,0.418933333,0.4175,0.416566667,0.415633333,0.4147,0.4143,0.4139,0.4135,0.413066667,0.412633333,0.4122,0.4122
USA,Passenger,LDV_4W,Compact Car,Liquids,Liquids,intensity,MJ/vkm,2.9139,2.859933333,2.805966667,2.752,2.708833333,2.665666667,2.6225,2.5872,2.5519,2.5166,2.5103,2.504,2.4977,2.4916,2.4855,2.4794,2.473533333,2.467666667,2.4618,2.4618
USA,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.1862,2.1572,2.1282,2.0992,2.074433333,2.049666667,2.0249,2.003566667,1.982233333,1.9609,1.957,1.9531,1.9492,1.945366667,1.941533333,1.9377,1.934,1.9303,1.9266,1.9266
USA,Passenger,LDV_4W,Compact Car,NG,Natural Gas,intensity,MJ/vkm,2.9383,2.886466667,2.834633333,2.7828,2.740866667,2.698933333,2.657,2.6224,2.5878,2.5532,2.547,2.5408,2.5346,2.5286,2.5226,2.5166,2.5108,2.505,2.4992,2.4992
USA,Passenger,LDV_4W,Compact Car,BEV,Electricity,intensity,MJ/vkm,0.7796,0.778266667,0.776933333,0.7756,0.774266667,0.772933333,0.7716,0.7703,0.769,0.7677,0.7673,0.7669,0.7665,0.7661,0.7657,0.7653,0.764933333,0.764566667,0.7642,0.7642
USA,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,intensity,MJ/vkm,1.4156,1.3727,1.3298,1.2869,1.276933333,1.266966667,1.257,1.248,1.239,1.23,1.229333333,1.228666667,1.228,1.227366667,1.226733333,1.2261,1.2255,1.2249,1.2243,1.2243
USA,Passenger,LDV_4W,Midsize Car,Liquids,Liquids,intensity,MJ/vkm,3.7279,3.658866667,3.589833333,3.5208,3.465566667,3.410333333,3.3551,3.3099,3.2647,3.2195,3.211433333,3.203366667,3.1953,3.187533333,3.179766667,3.172,3.164466667,3.156933333,3.1494,3.1494
USA,Passenger,LDV_4W,Midsize Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.7969,2.759766667,2.722633333,2.6855,2.653866667,2.622233333,2.5906,2.5633,2.536,2.5087,2.503666667,2.498633333,2.4936,2.488733333,2.483866667,2.479,2.474233333,2.469466667,2.4647,2.4647
USA,Passenger,LDV_4W,Midsize Car,NG,Natural Gas,intensity,MJ/vkm,3.7591,3.692766667,3.626433333,3.5601,3.506466667,3.452833333,3.3992,3.354933333,3.310666667,3.2664,3.258466667,3.250533333,3.2426,3.234933333,3.227266667,3.2196,3.212166667,3.204733333,3.1973,3.1973
USA,Passenger,LDV_4W,Midsize Car,BEV,Electricity,intensity,MJ/vkm,1.003,1.001266667,0.999533333,0.9978,0.996066667,0.994333333,0.9926,0.990933333,0.989266667,0.9876,0.9871,0.9866,0.9861,0.9856,0.9851,0.9846,0.984133333,0.983666667,0.9832,0.9832
USA,Passenger,LDV_4W,Midsize Car,FCEV,Hydrogen,intensity,MJ/vkm,1.8103,1.755433333,1.700566667,1.6457,1.632933333,1.620166667,1.6074,1.5959,1.5844,1.5729,1.572066667,1.571233333,1.5704,1.5696,1.5688,1.568,1.5672,1.5664,1.5656,1.5656
USA,Passenger,LDV_4W,Large Car,Liquids,Liquids,intensity,MJ/vkm,3.8682,3.796566667,3.724933333,3.6533,3.596,3.5387,3.4814,3.4345,3.3876,3.3407,3.332333333,3.323966667,3.3156,3.307533333,3.299466667,3.2914,3.2836,3.2758,3.268,3.268
USA,Passenger,LDV_4W,Large Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.9022,2.863666667,2.825133333,2.7866,2.753766667,2.720933333,2.6881,2.659766667,2.631433333,2.6031,2.5979,2.5927,2.5875,2.582433333,2.577366667,2.5723,2.567366667,2.562433333,2.5575,2.5575
USA,Passenger,LDV_4W,Large Car,NG,Natural Gas,intensity,MJ/vkm,3.9006,3.831766667,3.762933333,3.6941,3.638466667,3.582833333,3.5272,3.481266667,3.435333333,3.3894,3.381166667,3.372933333,3.3647,3.356733333,3.348766667,3.3408,3.3331,3.3254,3.3177,3.3177
USA,Passenger,LDV_4W,Large Car,BEV,Electricity,intensity,MJ/vkm,1.0457,1.043866667,1.042033333,1.0402,1.0384,1.0366,1.0348,1.033066667,1.031333333,1.0296,1.029066667,1.028533333,1.028,1.0275,1.027,1.0265,1.026,1.0255,1.025,1.025
USA,Passenger,LDV_4W,Large Car,FCEV,Hydrogen,intensity,MJ/vkm,1.8594,1.803066667,1.746733333,1.6904,1.677266667,1.664133333,1.651,1.6392,1.6274,1.6156,1.614733333,1.613866667,1.613,1.612166667,1.611333333,1.6105,1.6097,1.6089,1.6081,1.6081
USA,Passenger,LDV_4W,Light Truck and SUV,Liquids,Liquids,intensity,MJ/vkm,4.039,3.9642,3.8894,3.8146,3.754766667,3.694933333,3.6351,3.586133333,3.537166667,3.4882,3.479466667,3.470733333,3.462,3.453566667,3.445133333,3.4367,3.428566667,3.420433333,3.4123,3.4123
USA,Passenger,LDV_4W,Light Truck and SUV,Hybrid Liquids,Liquids,intensity,MJ/vkm,3.0303,2.990066667,2.949833333,2.9096,2.875333333,2.841066667,2.8068,2.7772,2.7476,2.718,2.712566667,2.707133333,2.7017,2.696433333,2.691166667,2.6859,2.680733333,2.675566667,2.6704,2.6704
USA,Passenger,LDV_4W,Light Truck and SUV,NG,Natural Gas,intensity,MJ/vkm,4.0728,4.000933333,3.929066667,3.8572,3.7991,3.741,3.6829,3.634933333,3.586966667,3.539,3.5304,3.5218,3.5132,3.5049,3.4966,3.4883,3.480233333,3.472166667,3.4641,3.4641
USA,Passenger,LDV_4W,Light Truck and SUV,BEV,Electricity,intensity,MJ/vkm,1.0948,1.092866667,1.090933333,1.089,1.087133333,1.085266667,1.0834,1.0816,1.0798,1.078,1.077433333,1.076866667,1.0763,1.075766667,1.075233333,1.0747,1.074166667,1.073633333,1.0731,1.0731
USA,Passenger,LDV_4W,Light Truck and SUV,FCEV,Hydrogen,intensity,MJ/vkm,1.9407,1.8819,1.8231,1.7643,1.7506,1.7369,1.7232,1.710866667,1.698533333,1.6862,1.6853,1.6844,1.6835,1.682633333,1.681766667,1.6809,1.680033333,1.679166667,1.6783,1.6783
USA,Freight,Truck,Truck (0-2.7t),Liquids,Liquids,intensity,MJ/vkm,4.7396,4.7105,4.6814,4.6523,4.595166667,4.538033333,4.4809,4.425833333,4.370766667,4.3157,4.2627,4.2097,4.1567,4.105633333,4.054566667,4.0035,3.954333333,3.905166667,3.856,3.856
USA,Freight,Truck,Truck (0-2.7t),NG,Natural Gas,intensity,MJ/vkm,5.6876,5.652666667,5.617733333,5.5828,5.5142,5.4456,5.377,5.310966667,5.244933333,5.1789,5.115266667,5.051633333,4.988,4.926733333,4.865466667,4.8042,4.7452,4.6862,4.6272,4.6272
USA,Freight,Truck,Truck (2.7-4.5t),Liquids,Liquids,intensity,MJ/vkm,5.3579,5.324966667,5.292033333,5.2591,5.1945,5.1299,5.0653,5.0031,4.9409,4.8787,4.818766667,4.758833333,4.6989,4.641166667,4.583433333,4.5257,4.470133333,4.414566667,4.359,4.359
USA,Freight,Truck,Truck (2.7-4.5t),NG,Natural Gas,intensity,MJ/vkm,6.4294,6.389933333,6.350466667,6.311,6.233466667,6.155933333,6.0784,6.003733333,5.929066667,5.8544,5.7825,5.7106,5.6387,5.569433333,5.500166667,5.4309,5.364166667,5.297433333,5.2307,5.2307
USA,Freight,Truck,Truck (4.5-12t),Liquids,Liquids,intensity,MJ/vkm,10.7916,10.75816667,10.72473333,10.6913,10.62506667,10.55883333,10.4926,10.4276,10.3626,10.2976,10.2338,10.17,10.1062,10.04356667,9.980933333,9.9183,9.856866667,9.795433333,9.734,9.734
USA,Freight,Truck,Truck (4.5-12t),NG,Natural Gas,intensity,MJ/vkm,12.9499,12.9098,12.8697,12.8296,12.7501,12.6706,12.5911,12.5131,12.4351,12.3571,12.28053333,12.20396667,12.1274,12.05226667,11.97713333,11.902,11.82826667,11.75453333,11.6808,11.6808
USA,Freight,Truck,Truck (>12t),Liquids,Liquids,intensity,MJ/vkm,13.3172,13.27593333,13.23466667,13.1934,13.11166667,13.02993333,12.9482,12.86796667,12.78773333,12.7075,12.62876667,12.55003333,12.4713,12.39403333,12.31676667,12.2395,12.16366667,12.08783333,12.012,12.012
USA,Freight,Truck,Truck (>12t),NG,Natural Gas,intensity,MJ/vkm,15.9806,15.9311,15.8816,15.8321,15.734,15.6359,15.5378,15.44153333,15.34526667,15.249,15.15453333,15.06006667,14.9656,14.87286667,14.78013333,14.6874,14.5964,14.5054,14.4144,14.4144
Western Europe,Passenger,Bus,All,Liquids,Liquids,intensity,MJ/vkm,9.471,9.468633333,9.466266667,9.4639,9.4592,9.4545,9.4498,9.445066667,9.440333333,9.4356,9.430866667,9.426133333,9.4214,9.4167,9.412,9.4073,9.4026,9.3979,9.3932,9.3932
Western Europe,Passenger,Bus,All,NG,Natural Gas,intensity,MJ/vkm,10.4181,10.4155,10.4129,10.4103,10.4051,10.3999,10.3947,10.38953333,10.38436667,10.3792,10.374,10.3688,10.3636,10.35843333,10.35326667,10.3481,10.3429,10.3377,10.3325,10.3325
Western Europe,Passenger,LDV_2W,Moped,Liquids,Liquids,intensity,MJ/vkm,0.8353,0.819833333,0.804366667,0.7889,0.761033333,0.733166667,0.7053,0.6828,0.6603,0.6378,0.625866667,0.613933333,0.602,0.598466667,0.594933333,0.5914,0.587966667,0.584533333,0.5811,0.5811
Western Europe,Passenger,LDV_2W,Moped,BEV,Electricity,intensity,MJ/vkm,0.2543,0.253866667,0.253433333,0.253,0.252133333,0.251266667,0.2504,0.249533333,0.248666667,0.2478,0.247266667,0.246733333,0.2462,0.245933333,0.245666667,0.2454,0.245166667,0.244933333,0.2447,0.2447
Western Europe,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,intensity,MJ/vkm,1.3396,1.3148,1.29,1.2652,1.220533333,1.175866667,1.1312,1.095133333,1.059066667,1.023,1.003866667,0.984733333,0.9656,0.9599,0.9542,0.9485,0.943,0.9375,0.932,0.932
Western Europe,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,intensity,MJ/vkm,0.4524,0.4516,0.4508,0.45,0.448433333,0.446866667,0.4453,0.4438,0.4423,0.4408,0.4398,0.4388,0.4378,0.437366667,0.436933333,0.4365,0.436033333,0.435566667,0.4351,0.4351
Western Europe,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,intensity,MJ/vkm,1.7033,1.671766667,1.640233333,1.6087,1.551933333,1.495166667,1.4384,1.3925,1.3466,1.3007,1.276366667,1.252033333,1.2277,1.220466667,1.213233333,1.206,1.199,1.192,1.185,1.185
Western Europe,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,intensity,MJ/vkm,0.4931,0.492266667,0.491433333,0.4906,0.4889,0.4872,0.4855,0.483833333,0.482166667,0.4805,0.479433333,0.478366667,0.4773,0.4768,0.4763,0.4758,0.4753,0.4748,0.4743,0.4743
Western Europe,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,intensity,MJ/vkm,2.5826,2.5348,2.487,2.4392,2.400933333,2.362666667,2.3244,2.2931,2.2618,2.2305,2.2249,2.2193,2.2137,2.2083,2.2029,2.1975,2.1923,2.1871,2.1819,2.1819
Western Europe,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,1.9377,1.911966667,1.886233333,1.8605,1.838566667,1.816633333,1.7947,1.7758,1.7569,1.738,1.734533333,1.731066667,1.7276,1.7242,1.7208,1.7174,1.7141,1.7108,1.7075,1.7075
Western Europe,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,intensity,MJ/vkm,2.6043,2.558333333,2.512366667,2.4664,2.429233333,2.392066667,2.3549,2.324233333,2.293566667,2.2629,2.2574,2.2519,2.2464,2.2411,2.2358,2.2305,2.225366667,2.220233333,2.2151,2.2151
Western Europe,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,intensity,MJ/vkm,0.6882,0.687,0.6858,0.6846,0.683433333,0.682266667,0.6811,0.679933333,0.678766667,0.6776,0.677266667,0.676933333,0.6766,0.676266667,0.675933333,0.6756,0.675266667,0.674933333,0.6746,0.6746
Western Europe,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,intensity,MJ/vkm,1.2271,1.189933333,1.152766667,1.1156,1.106933333,1.098266667,1.0896,1.0818,1.074,1.0662,1.065633333,1.065066667,1.0645,1.063966667,1.063433333,1.0629,1.062333333,1.061766667,1.0612,1.0612
Western Europe,Passenger,LDV_4W,Compact Car,Liquids,Liquids,intensity,MJ/vkm,2.7537,2.7027,2.6517,2.6007,2.5599,2.5191,2.4783,2.444933333,2.411566667,2.3782,2.372233333,2.366266667,2.3603,2.354533333,2.348766667,2.343,2.337466667,2.331933333,2.3264,2.3264
Western Europe,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.066,2.038566667,2.011133333,1.9837,1.960333333,1.936966667,1.9136,1.893433333,1.873266667,1.8531,1.8494,1.8457,1.842,1.838366667,1.834733333,1.8311,1.8276,1.8241,1.8206,1.8206
Western Europe,Passenger,LDV_4W,Compact Car,NG,Natural Gas,intensity,MJ/vkm,2.7767,2.7277,2.6787,2.6297,2.5901,2.5505,2.5109,2.4782,2.4455,2.4128,2.406933333,2.401066667,2.3952,2.389533333,2.383866667,2.3782,2.372733333,2.367266667,2.3618,2.3618
Western Europe,Passenger,LDV_4W,Compact Car,BEV,Electricity,intensity,MJ/vkm,0.7257,0.724433333,0.723166667,0.7219,0.720666667,0.719433333,0.7182,0.717,0.7158,0.7146,0.714233333,0.713866667,0.7135,0.713133333,0.712766667,0.7124,0.712066667,0.711733333,0.7114,0.7114
Western Europe,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,intensity,MJ/vkm,1.301,1.261566667,1.222133333,1.1827,1.173533333,1.164366667,1.1552,1.146933333,1.138666667,1.1304,1.1298,1.1292,1.1286,1.128033333,1.127466667,1.1269,1.1263,1.1257,1.1251,1.1251
Western Europe,Passenger,LDV_4W,Van,Liquids,Liquids,intensity,MJ/vkm,3.0964,3.039066667,2.981733333,2.9244,2.878533333,2.832666667,2.7868,2.749266667,2.711733333,2.6742,2.6675,2.6608,2.6541,2.647633333,2.641166667,2.6347,2.628433333,2.622166667,2.6159,2.6159
Western Europe,Passenger,LDV_4W,Van,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.3231,2.292266667,2.261433333,2.2306,2.2043,2.178,2.1517,2.129033333,2.106366667,2.0837,2.079533333,2.075366667,2.0712,2.067133333,2.063066667,2.059,2.055066667,2.051133333,2.0472,2.0472
Western Europe,Passenger,LDV_4W,Van,NG,Natural Gas,intensity,MJ/vkm,3.1223,3.0672,3.0121,2.957,2.912466667,2.867933333,2.8234,2.786633333,2.749866667,2.7131,2.7065,2.6999,2.6933,2.686933333,2.680566667,2.6742,2.668033333,2.661866667,2.6557,2.6557
Western Europe,Passenger,LDV_4W,Van,BEV,Electricity,intensity,MJ/vkm,0.8009,0.7995,0.7981,0.7967,0.795333333,0.793966667,0.7926,0.791266667,0.789933333,0.7886,0.7882,0.7878,0.7874,0.787,0.7866,0.7862,0.7858,0.7854,0.785,0.785
Western Europe,Passenger,LDV_4W,Van,FCEV,Hydrogen,intensity,MJ/vkm,1.3613,1.320033333,1.278766667,1.2375,1.2279,1.2183,1.2087,1.200033333,1.191366667,1.1827,1.1821,1.1815,1.1809,1.1803,1.1797,1.1791,1.178466667,1.177833333,1.1772,1.1772
Western Europe,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,intensity,MJ/vkm,3.5518,3.486033333,3.420266667,3.3545,3.301866667,3.249233333,3.1966,3.153533333,3.110466667,3.0674,3.059733333,3.052066667,3.0444,3.036966667,3.029533333,3.0221,3.014933333,3.007766667,3.0006,3.0006
Western Europe,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.6648,2.629433333,2.594066667,2.5587,2.528533333,2.498366667,2.4682,2.4422,2.4162,2.3902,2.3854,2.3806,2.3758,2.371166667,2.366533333,2.3619,2.357366667,2.352833333,2.3483,2.3483
Western Europe,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,intensity,MJ/vkm,3.5815,3.5183,3.4551,3.3919,3.3408,3.2897,3.2386,3.196433333,3.154266667,3.1121,3.104533333,3.096966667,3.0894,3.0821,3.0748,3.0675,3.060433333,3.053366667,3.0463,3.0463
Western Europe,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,intensity,MJ/vkm,0.9235,0.9219,0.9203,0.9187,0.917133333,0.915566667,0.914,0.912433333,0.910866667,0.9093,0.908866667,0.908433333,0.908,0.907533333,0.907066667,0.9066,0.906133333,0.905666667,0.9052,0.9052
Western Europe,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,intensity,MJ/vkm,1.5503,1.503333333,1.456366667,1.4094,1.398466667,1.387533333,1.3766,1.366733333,1.356866667,1.347,1.3463,1.3456,1.3449,1.3442,1.3435,1.3428,1.3421,1.3414,1.3407,1.3407
Western Europe,Freight,Truck,Truck (0-3.5t),Liquids,Liquids,intensity,MJ/vkm,3.341,3.3205,3.3,3.2795,3.2392,3.1989,3.1586,3.1198,3.081,3.0422,3.004833333,2.967466667,2.9301,2.8941,2.8581,2.8221,2.787433333,2.752766667,2.7181,2.7181
Western Europe,Freight,Truck,Truck (0-3.5t),NG,Natural Gas,intensity,MJ/vkm,4.0092,3.9846,3.96,3.9354,3.887033333,3.838666667,3.7903,3.743766667,3.697233333,3.6507,3.605833333,3.560966667,3.5161,3.472933333,3.429766667,3.3866,3.345,3.3034,3.2618,3.2618
Western Europe,Freight,Truck,Truck (3.5-16t),Liquids,Liquids,intensity,MJ/vkm,5.0149,4.999366667,4.983833333,4.9683,4.937533333,4.906766667,4.876,4.845766667,4.815533333,4.7853,4.755666667,4.726033333,4.6964,4.6673,4.6382,4.6091,4.580533333,4.551966667,4.5234,4.5234
