# File: RECS_ResFloorspace_usa.csv
# Title: Historical residential floorspace in USA
# Units: Billion m2
# Source: RECS database for different years (1993-2015) and harmonied using AEO assumptions
# Column types: ccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
region,iso,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
USA,usa,10.35143058,10.46696862,10.56160953,10.65127961,10.74743785,10.84208469,10.94160844,11.04720367,11.15868403,11.2466624,11.37800202,11.47249178,11.56684681,11.6608592,11.97912508,12.30467897,12.63328418,12.96712085,13.30512458,13.66185549,13.97531112,14.30388189,14.63239101,14.88532612,15.1210977,15.33452921,15.6779192,15.91540411,16.17162789,16.39766938,17.0593865,17.75770883,17.98221243,18.19095268,18.5937059,17.22387186,17.19969923,17.34726902,17.39848665,17.69514515,17.55525726,17.6707877,17.98105512,18.07471226,18.16836939
