# File: en_aluminum.csv
# Title: aluminum energy use by region
# Units: EJ
# Description: Regional aluminum energy consumption
# Source: IAI
# Column types: cicnic
# ----------
region,GCAM_region_ID,fuel,value,year,unit
Africa_Southern,4,biomass_tradbio,0,2001,EJ
Africa_Southern,4,biomass_tradbio,0,2003,EJ
Africa_Southern,4,biomass_tradbio,0,2004,EJ
Africa_Southern,4,biomass_tradbio,0.000107218,2005,EJ
Africa_Southern,4,biomass_tradbio,0.000365728,2006,EJ
Africa_Southern,4,biomass_tradbio,0.000406556,2007,EJ
Africa_Southern,4,biomass_tradbio,0.000390002,2008,EJ
Africa_Southern,4,biomass_tradbio,0.000246985,2009,EJ
Africa_Southern,4,biomass_tradbio,0.000526582,2010,EJ
Africa_Southern,4,biomass_tradbio,0.0004237,2011,EJ
Africa_Southern,4,biomass_tradbio,0.000380958,2013,EJ
Africa_Southern,4,biomass_tradbio,0.000334623,2014,EJ
Africa_Southern,4,biomass_tradbio,0.000373137,2015,EJ
Africa_Western,5,biomass_tradbio,0.00040079,1990,EJ
Africa_Western,5,biomass_tradbio,0,1991,EJ
Africa_Western,5,biomass_tradbio,0,1992,EJ
Africa_Western,5,biomass_tradbio,1.73225E-05,1993,EJ
Africa_Western,5,biomass_tradbio,2.50376E-05,1994,EJ
Africa_Western,5,biomass_tradbio,4.15778E-05,1995,EJ
Africa_Western,5,biomass_tradbio,3.87833E-05,1996,EJ
Africa_Western,5,biomass_tradbio,9.05002E-05,1997,EJ
Africa_Western,5,biomass_tradbio,2.53942E-05,1998,EJ
Africa_Western,5,biomass_tradbio,3.77832E-05,1999,EJ
Africa_Western,5,biomass_tradbio,3.24638E-05,2000,EJ
Africa_Western,5,biomass_tradbio,0,2001,EJ
Africa_Western,5,biomass_tradbio,0,2003,EJ
Africa_Western,5,biomass_tradbio,0,2004,EJ
Africa_Western,5,biomass_tradbio,1.9898E-05,2005,EJ
Africa_Western,5,biomass_tradbio,6.22515E-05,2006,EJ
Africa_Western,5,biomass_tradbio,6.27134E-05,2007,EJ
Africa_Western,5,biomass_tradbio,7.42169E-05,2008,EJ
Africa_Western,5,biomass_tradbio,3.89737E-05,2009,EJ
Africa_Western,5,biomass_tradbio,9.17028E-05,2010,EJ
Africa_Western,5,biomass_tradbio,9.19776E-05,2011,EJ
Africa_Western,5,biomass_tradbio,7.61915E-05,2013,EJ
Africa_Western,5,biomass_tradbio,7.73115E-05,2014,EJ
Africa_Western,5,biomass_tradbio,7.0214E-05,2015,EJ
Australia_NZ,6,biomass_tradbio,0,1990,EJ
Australia_NZ,6,biomass_tradbio,0,1991,EJ
Australia_NZ,6,biomass_tradbio,0,1992,EJ
Australia_NZ,6,biomass_tradbio,0,1993,EJ
Australia_NZ,6,biomass_tradbio,0,1994,EJ
Australia_NZ,6,biomass_tradbio,0,1995,EJ
Australia_NZ,6,biomass_tradbio,0,1996,EJ
Australia_NZ,6,biomass_tradbio,0,1997,EJ
Australia_NZ,6,biomass_tradbio,0,1998,EJ
Australia_NZ,6,biomass_tradbio,0,1999,EJ
Australia_NZ,6,biomass_tradbio,0,2000,EJ
Australia_NZ,6,biomass_tradbio,0,2001,EJ
Australia_NZ,6,biomass_tradbio,0.00574,2003,EJ
Australia_NZ,6,biomass_tradbio,0.005559,2004,EJ
Australia_NZ,6,biomass_tradbio,0.005851,2005,EJ
Australia_NZ,6,biomass_tradbio,0.004513,2006,EJ
Australia_NZ,6,biomass_tradbio,0.005359,2007,EJ
Australia_NZ,6,biomass_tradbio,0.003416,2008,EJ
Australia_NZ,6,biomass_tradbio,0.030673,2009,EJ
Australia_NZ,6,biomass_tradbio,0.017984,2010,EJ
Australia_NZ,6,biomass_tradbio,0.016039,2011,EJ
Australia_NZ,6,biomass_tradbio,0.020722,2013,EJ
Australia_NZ,6,biomass_tradbio,0.011984,2014,EJ
Australia_NZ,6,biomass_tradbio,0.012954,2015,EJ
Brazil,7,biomass_tradbio,0,1990,EJ
Brazil,7,biomass_tradbio,0,1991,EJ
Brazil,7,biomass_tradbio,0,1992,EJ
Brazil,7,biomass_tradbio,0,1993,EJ
Brazil,7,biomass_tradbio,0,1994,EJ
Brazil,7,biomass_tradbio,0,1995,EJ
Brazil,7,biomass_tradbio,0,1996,EJ
Brazil,7,biomass_tradbio,0,1997,EJ
Brazil,7,biomass_tradbio,0,1998,EJ
Brazil,7,biomass_tradbio,0,1999,EJ
Brazil,7,biomass_tradbio,0,2000,EJ
Brazil,7,biomass_tradbio,0,2001,EJ
Brazil,7,biomass_tradbio,0,2003,EJ
Brazil,7,biomass_tradbio,0,2004,EJ
Brazil,7,biomass_tradbio,0,2005,EJ
Brazil,7,biomass_tradbio,0,2006,EJ
Brazil,7,biomass_tradbio,1.30521E-06,2007,EJ
Brazil,7,biomass_tradbio,0,2008,EJ
Brazil,7,biomass_tradbio,0,2009,EJ
Brazil,7,biomass_tradbio,0,2010,EJ
Brazil,7,biomass_tradbio,0,2011,EJ
Brazil,7,biomass_tradbio,0,2013,EJ
Brazil,7,biomass_tradbio,0,2014,EJ
Brazil,7,biomass_tradbio,0,2015,EJ
Canada,8,biomass_tradbio,0,1990,EJ
Canada,8,biomass_tradbio,0,1991,EJ
Canada,8,biomass_tradbio,0,1992,EJ
Canada,8,biomass_tradbio,0,1993,EJ
Canada,8,biomass_tradbio,0,1994,EJ
Canada,8,biomass_tradbio,0,1995,EJ
Canada,8,biomass_tradbio,0,1996,EJ
Canada,8,biomass_tradbio,0,1997,EJ
Canada,8,biomass_tradbio,0,1998,EJ
Canada,8,biomass_tradbio,0,1999,EJ
Canada,8,biomass_tradbio,0,2000,EJ
Canada,8,biomass_tradbio,0,2001,EJ
Canada,8,biomass_tradbio,0,2003,EJ
Canada,8,biomass_tradbio,0,2004,EJ
Canada,8,biomass_tradbio,0,2005,EJ
Canada,8,biomass_tradbio,0,2006,EJ
Canada,8,biomass_tradbio,0.006361798,2007,EJ
Canada,8,biomass_tradbio,0.006394434,2008,EJ
Canada,8,biomass_tradbio,0.007007791,2009,EJ
Canada,8,biomass_tradbio,0.006949685,2010,EJ
Canada,8,biomass_tradbio,0.007402118,2011,EJ
Canada,8,biomass_tradbio,0.009348575,2013,EJ
Canada,8,biomass_tradbio,0.009214047,2014,EJ
Canada,8,biomass_tradbio,0.008636134,2015,EJ
Central Asia,10,biomass_tradbio,0,1992,EJ
Central Asia,10,biomass_tradbio,2.15689E-05,1993,EJ
Central Asia,10,biomass_tradbio,2.72148E-05,1994,EJ
Central Asia,10,biomass_tradbio,4.70179E-05,1995,EJ
Central Asia,10,biomass_tradbio,3.68353E-05,1996,EJ
Central Asia,10,biomass_tradbio,7.69639E-05,1997,EJ
Central Asia,10,biomass_tradbio,3.15017E-05,1998,EJ
Central Asia,10,biomass_tradbio,4.12017E-05,1999,EJ
Central Asia,10,biomass_tradbio,3.86473E-05,2000,EJ
Central Asia,10,biomass_tradbio,0,2001,EJ
Central Asia,10,biomass_tradbio,0,2003,EJ
Central Asia,10,biomass_tradbio,0,2004,EJ
Central Asia,10,biomass_tradbio,7.92058E-05,2005,EJ
Central Asia,10,biomass_tradbio,0.00028921,2006,EJ
Central Asia,10,biomass_tradbio,0.000338797,2007,EJ
Central Asia,10,biomass_tradbio,0.000368901,2008,EJ
Central Asia,10,biomass_tradbio,0.000220247,2009,EJ
Central Asia,10,biomass_tradbio,0.000543599,2010,EJ
Central Asia,10,biomass_tradbio,0.000412391,2011,EJ
Central Asia,10,biomass_tradbio,0.000346872,2013,EJ
Central Asia,10,biomass_tradbio,0.000226623,2014,EJ
Central Asia,10,biomass_tradbio,0.000277513,2015,EJ
China,11,biomass_tradbio,0,1990,EJ
China,11,biomass_tradbio,0,1991,EJ
China,11,biomass_tradbio,0,1992,EJ
China,11,biomass_tradbio,0,1993,EJ
China,11,biomass_tradbio,0,1994,EJ
China,11,biomass_tradbio,0,1995,EJ
China,11,biomass_tradbio,0,1996,EJ
China,11,biomass_tradbio,0,1997,EJ
China,11,biomass_tradbio,0.001353,1998,EJ
China,11,biomass_tradbio,0.00147,1999,EJ
China,11,biomass_tradbio,0.001543,2000,EJ
China,11,biomass_tradbio,0.001613,2001,EJ
China,11,biomass_tradbio,0.00181,2003,EJ
China,11,biomass_tradbio,0.001914,2004,EJ
China,11,biomass_tradbio,0.002207,2005,EJ
China,11,biomass_tradbio,0.003048,2006,EJ
China,11,biomass_tradbio,0.005116,2007,EJ
China,11,biomass_tradbio,0.005311,2008,EJ
China,11,biomass_tradbio,0.004624,2009,EJ
China,11,biomass_tradbio,0.005773,2010,EJ
China,11,biomass_tradbio,0.006476,2011,EJ
China,11,biomass_tradbio,0.007191,2013,EJ
China,11,biomass_tradbio,0.007497,2014,EJ
China,11,biomass_tradbio,0.007387,2015,EJ
EU-12,12,biomass_tradbio,5.77996E-05,1990,EJ
EU-12,12,biomass_tradbio,2.44408E-05,1991,EJ
EU-12,12,biomass_tradbio,0.000142757,1992,EJ
EU-12,12,biomass_tradbio,0.000104138,1993,EJ
EU-12,12,biomass_tradbio,8.78816E-05,1994,EJ
EU-12,12,biomass_tradbio,0.000112357,1995,EJ
EU-12,12,biomass_tradbio,5.20153E-05,1996,EJ
EU-12,12,biomass_tradbio,4.04621E-05,1997,EJ
EU-12,12,biomass_tradbio,2.85723E-05,1998,EJ
EU-12,12,biomass_tradbio,2.692E-05,1999,EJ
EU-12,12,biomass_tradbio,2.98251E-05,2000,EJ
EU-12,12,biomass_tradbio,2.67459E-05,2001,EJ
EU-12,12,biomass_tradbio,2.91494E-05,2003,EJ
EU-12,12,biomass_tradbio,2.99835E-05,2004,EJ
EU-12,12,biomass_tradbio,3.28807E-05,2005,EJ
EU-12,12,biomass_tradbio,0.000807413,2006,EJ
EU-12,12,biomass_tradbio,0,2007,EJ
EU-12,12,biomass_tradbio,0.000740316,2008,EJ
EU-12,12,biomass_tradbio,0.000502229,2009,EJ
EU-12,12,biomass_tradbio,0.001468447,2010,EJ
EU-12,12,biomass_tradbio,0.001603932,2011,EJ
EU-12,12,biomass_tradbio,0.001102456,2013,EJ
EU-12,12,biomass_tradbio,0.001119328,2014,EJ
EU-12,12,biomass_tradbio,1.31588E-05,2015,EJ
EU-15,13,biomass_tradbio,0.000410555,1990,EJ
EU-15,13,biomass_tradbio,0.000204292,1991,EJ
EU-15,13,biomass_tradbio,0.000969985,1992,EJ
EU-15,13,biomass_tradbio,0.000706673,1993,EJ
EU-15,13,biomass_tradbio,0.000603303,1994,EJ
EU-15,13,biomass_tradbio,0.000794448,1995,EJ
EU-15,13,biomass_tradbio,0.000398784,1996,EJ
EU-15,13,biomass_tradbio,0.000310442,1997,EJ
EU-15,13,biomass_tradbio,0.000150823,1998,EJ
EU-15,13,biomass_tradbio,0.00014924,1999,EJ
EU-15,13,biomass_tradbio,0.000159659,2000,EJ
EU-15,13,biomass_tradbio,0.000146026,2001,EJ
EU-15,13,biomass_tradbio,0.000144959,2003,EJ
EU-15,13,biomass_tradbio,0.000138297,2004,EJ
EU-15,13,biomass_tradbio,0.000140287,2005,EJ
EU-15,13,biomass_tradbio,0.003153308,2006,EJ
EU-15,13,biomass_tradbio,0,2007,EJ
EU-15,13,biomass_tradbio,0.003287056,2008,EJ
EU-15,13,biomass_tradbio,0.002499435,2009,EJ
EU-15,13,biomass_tradbio,0.006531942,2010,EJ
EU-15,13,biomass_tradbio,0.006225431,2011,EJ
EU-15,13,biomass_tradbio,0.003247597,2013,EJ
EU-15,13,biomass_tradbio,0.003193139,2014,EJ
EU-15,13,biomass_tradbio,3.91498E-05,2015,EJ
Europe_Eastern,14,biomass_tradbio,3.82386E-05,1992,EJ
Europe_Eastern,14,biomass_tradbio,2.86618E-05,1993,EJ
Europe_Eastern,14,biomass_tradbio,2.82577E-05,1994,EJ
Europe_Eastern,14,biomass_tradbio,3.54052E-05,1995,EJ
Europe_Eastern,14,biomass_tradbio,1.62548E-05,1996,EJ
Europe_Eastern,14,biomass_tradbio,1.4092E-05,1997,EJ
Europe_Eastern,14,biomass_tradbio,6.8702E-06,1998,EJ
Europe_Eastern,14,biomass_tradbio,6.95686E-06,1999,EJ
Europe_Eastern,14,biomass_tradbio,7.55146E-06,2000,EJ
Europe_Eastern,14,biomass_tradbio,6.00649E-06,2001,EJ
Europe_Eastern,14,biomass_tradbio,6.41512E-06,2003,EJ
Europe_Eastern,14,biomass_tradbio,5.86182E-06,2004,EJ
Europe_Eastern,14,biomass_tradbio,6.05557E-06,2005,EJ
Europe_Eastern,14,biomass_tradbio,0.000146214,2006,EJ
Europe_Eastern,14,biomass_tradbio,0,2007,EJ
Europe_Eastern,14,biomass_tradbio,0.000149652,2008,EJ
Europe_Eastern,14,biomass_tradbio,6.50556E-05,2009,EJ
Europe_Eastern,14,biomass_tradbio,8.26828E-05,2010,EJ
Europe_Eastern,14,biomass_tradbio,2.11441E-05,2011,EJ
Europe_Non_EU,15,biomass_tradbio,9.15664E-05,1990,EJ
Europe_Non_EU,15,biomass_tradbio,0,1991,EJ
Europe_Non_EU,15,biomass_tradbio,5.3534E-05,1992,EJ
Europe_Non_EU,15,biomass_tradbio,3.74155E-05,1993,EJ
Europe_Non_EU,15,biomass_tradbio,1.86824E-05,1994,EJ
Europe_Non_EU,15,biomass_tradbio,3.3E-05,1995,EJ
Europe_Non_EU,15,biomass_tradbio,2.63315E-05,1996,EJ
Europe_Non_EU,15,biomass_tradbio,3.92505E-05,1997,EJ
Europe_Non_EU,15,biomass_tradbio,1.66424E-05,1998,EJ
Europe_Non_EU,15,biomass_tradbio,2.06527E-05,1999,EJ
Europe_Non_EU,15,biomass_tradbio,2.03594E-05,2000,EJ
Europe_Non_EU,15,biomass_tradbio,1.19563E-05,2001,EJ
Europe_Non_EU,15,biomass_tradbio,1.31116E-05,2003,EJ
Europe_Non_EU,15,biomass_tradbio,1.25536E-05,2004,EJ
Europe_Non_EU,15,biomass_tradbio,2.4924E-05,2005,EJ
Europe_Non_EU,15,biomass_tradbio,0.000353332,2006,EJ
Europe_Non_EU,15,biomass_tradbio,4.68548E-05,2007,EJ
Europe_Non_EU,15,biomass_tradbio,0.000351897,2008,EJ
Europe_Non_EU,15,biomass_tradbio,0.000224039,2009,EJ
Europe_Non_EU,15,biomass_tradbio,0.000718186,2010,EJ
Europe_Non_EU,15,biomass_tradbio,0.000725616,2011,EJ
Europe_Non_EU,15,biomass_tradbio,0.000307005,2013,EJ
Europe_Non_EU,15,biomass_tradbio,0.000361644,2014,EJ
Europe_Non_EU,15,biomass_tradbio,3.40501E-05,2015,EJ
European Free Trade Association,16,biomass_tradbio,0.000161646,1990,EJ
European Free Trade Association,16,biomass_tradbio,8.32674E-05,1991,EJ
European Free Trade Association,16,biomass_tradbio,0.000405329,1992,EJ
European Free Trade Association,16,biomass_tradbio,0.000302541,1993,EJ
European Free Trade Association,16,biomass_tradbio,0.000276926,1994,EJ
European Free Trade Association,16,biomass_tradbio,0.000349716,1995,EJ
European Free Trade Association,16,biomass_tradbio,0.000179525,1996,EJ
European Free Trade Association,16,biomass_tradbio,0.000146501,1997,EJ
European Free Trade Association,16,biomass_tradbio,7.71132E-05,1998,EJ
European Free Trade Association,16,biomass_tradbio,7.707E-05,1999,EJ
European Free Trade Association,16,biomass_tradbio,8.1543E-05,2000,EJ
European Free Trade Association,16,biomass_tradbio,7.62711E-05,2001,EJ
European Free Trade Association,16,biomass_tradbio,8.56474E-05,2003,EJ
European Free Trade Association,16,biomass_tradbio,8.49704E-05,2004,EJ
European Free Trade Association,16,biomass_tradbio,8.97181E-05,2005,EJ
European Free Trade Association,16,biomass_tradbio,0.002151806,2006,EJ
European Free Trade Association,16,biomass_tradbio,0,2007,EJ
European Free Trade Association,16,biomass_tradbio,0.002806314,2008,EJ
European Free Trade Association,16,biomass_tradbio,0.002529361,2009,EJ
European Free Trade Association,16,biomass_tradbio,0.006333503,2010,EJ
European Free Trade Association,16,biomass_tradbio,0.006554675,2011,EJ
European Free Trade Association,16,biomass_tradbio,0.004186235,2013,EJ
European Free Trade Association,16,biomass_tradbio,0.004263624,2014,EJ
European Free Trade Association,16,biomass_tradbio,4.90656E-05,2015,EJ
India,17,biomass_tradbio,0.000649971,1990,EJ
India,17,biomass_tradbio,0,1991,EJ
India,17,biomass_tradbio,0,1992,EJ
India,17,biomass_tradbio,2.93202E-05,1993,EJ
India,17,biomass_tradbio,5.13816E-05,1994,EJ
India,17,biomass_tradbio,0.000104333,1995,EJ
India,17,biomass_tradbio,9.40363E-05,1996,EJ
India,17,biomass_tradbio,0.000191056,1997,EJ
India,17,biomass_tradbio,8.71117E-05,1998,EJ
India,17,biomass_tradbio,0.000110471,1999,EJ
India,17,biomass_tradbio,8.2963E-05,2000,EJ
India,17,biomass_tradbio,0,2001,EJ
India,17,biomass_tradbio,0,2003,EJ
India,17,biomass_tradbio,0,2004,EJ
India,17,biomass_tradbio,0.00018198,2005,EJ
India,17,biomass_tradbio,0.000716541,2006,EJ
India,17,biomass_tradbio,0.000880871,2007,EJ
India,17,biomass_tradbio,0.001020118,2008,EJ
India,17,biomass_tradbio,0.000724186,2009,EJ
India,17,biomass_tradbio,0.001519241,2010,EJ
India,17,biomass_tradbio,0.001256775,2011,EJ
India,17,biomass_tradbio,0.001138195,2013,EJ
India,17,biomass_tradbio,0.001144328,2014,EJ
India,17,biomass_tradbio,0.0015748,2015,EJ
Indonesia,18,biomass_tradbio,0.000279202,1990,EJ
Indonesia,18,biomass_tradbio,0,1991,EJ
Indonesia,18,biomass_tradbio,0,1992,EJ
Indonesia,18,biomass_tradbio,1.21325E-05,1993,EJ
Indonesia,18,biomass_tradbio,2.41668E-05,1994,EJ
Indonesia,18,biomass_tradbio,4.27436E-05,1995,EJ
Indonesia,18,biomass_tradbio,3.98459E-05,1996,EJ
Indonesia,18,biomass_tradbio,7.73506E-05,1997,EJ
Indonesia,18,biomass_tradbio,2.13761E-05,1998,EJ
Indonesia,18,biomass_tradbio,1.90715E-05,1999,EJ
Indonesia,18,biomass_tradbio,2.06119E-05,2000,EJ
Indonesia,18,biomass_tradbio,0,2001,EJ
Indonesia,18,biomass_tradbio,0,2003,EJ
Indonesia,18,biomass_tradbio,0,2004,EJ
Indonesia,18,biomass_tradbio,4.86826E-05,2005,EJ
Indonesia,18,biomass_tradbio,0.000162113,2006,EJ
Indonesia,18,biomass_tradbio,0.000174444,2007,EJ
Indonesia,18,biomass_tradbio,0.000176811,2008,EJ
Indonesia,18,biomass_tradbio,0.000116921,2009,EJ
Indonesia,18,biomass_tradbio,0.000239184,2010,EJ
Indonesia,18,biomass_tradbio,0.000183955,2011,EJ
Indonesia,18,biomass_tradbio,0.000170428,2013,EJ
Indonesia,18,biomass_tradbio,0.000124525,2014,EJ
Indonesia,18,biomass_tradbio,0.000112342,2015,EJ
Japan,19,biomass_tradbio,5.1037E-05,1990,EJ
Japan,19,biomass_tradbio,0,1991,EJ
Japan,19,biomass_tradbio,0,1992,EJ
Japan,19,biomass_tradbio,1.21325E-06,1993,EJ
Japan,19,biomass_tradbio,1.85061E-06,1994,EJ
Japan,19,biomass_tradbio,3.4972E-06,1995,EJ
Japan,19,biomass_tradbio,3.01058E-06,1996,EJ
Japan,19,biomass_tradbio,6.5748E-06,1997,EJ
Japan,19,biomass_tradbio,2.57156E-06,1998,EJ
Japan,19,biomass_tradbio,1.97912E-06,1999,EJ
Japan,19,biomass_tradbio,9.01771E-07,2000,EJ
Japan,19,biomass_tradbio,0,2001,EJ
Japan,19,biomass_tradbio,0,2003,EJ
Japan,19,biomass_tradbio,0,2004,EJ
Japan,19,biomass_tradbio,1.35229E-06,2005,EJ
Japan,19,biomass_tradbio,4.53918E-06,2006,EJ
Japan,19,biomass_tradbio,5.04591E-06,2007,EJ
Japan,19,biomass_tradbio,4.29294E-05,2008,EJ
Japan,19,biomass_tradbio,1.76741E-05,2009,EJ
Japan,19,biomass_tradbio,5.1051E-05,2010,EJ
Japan,19,biomass_tradbio,3.24183E-05,2011,EJ
Japan,19,biomass_tradbio,1.93821E-05,2013,EJ
Japan,19,biomass_tradbio,5.90164E-07,2014,EJ
Mexico,20,biomass_tradbio,0,1990,EJ
Mexico,20,biomass_tradbio,0,1991,EJ
Mexico,20,biomass_tradbio,0,1992,EJ
Mexico,20,biomass_tradbio,0,1993,EJ
Mexico,20,biomass_tradbio,0,1995,EJ
Mexico,20,biomass_tradbio,0,1996,EJ
Mexico,20,biomass_tradbio,0,1997,EJ
Mexico,20,biomass_tradbio,0,1998,EJ
Mexico,20,biomass_tradbio,0,1999,EJ
Mexico,20,biomass_tradbio,0,2000,EJ
Mexico,20,biomass_tradbio,0,2001,EJ
Middle East,21,biomass_tradbio,9.00653E-05,1990,EJ
Middle East,21,biomass_tradbio,0,1991,EJ
Middle East,21,biomass_tradbio,0,1992,EJ
Middle East,21,biomass_tradbio,6.74027E-06,1993,EJ
Middle East,21,biomass_tradbio,1.26277E-05,1994,EJ
Middle East,21,biomass_tradbio,2.29261E-05,1995,EJ
Middle East,21,biomass_tradbio,2.0897E-05,1996,EJ
Middle East,21,biomass_tradbio,4.56369E-05,1997,EJ
Middle East,21,biomass_tradbio,1.99296E-05,1998,EJ
Middle East,21,biomass_tradbio,2.4649E-05,1999,EJ
Middle East,21,biomass_tradbio,1.80354E-05,2000,EJ
Middle East,21,biomass_tradbio,0,2001,EJ
Middle East,21,biomass_tradbio,0,2003,EJ
Middle East,21,biomass_tradbio,0,2004,EJ
Middle East,21,biomass_tradbio,4.25007E-05,2005,EJ
Middle East,21,biomass_tradbio,0.000132933,2006,EJ
Middle East,21,biomass_tradbio,0.000155702,2007,EJ
Middle East,21,biomass_tradbio,0.000180449,2008,EJ
Middle East,21,biomass_tradbio,9.06365E-05,2009,EJ
Middle East,21,biomass_tradbio,0.000181515,2010,EJ
Middle East,21,biomass_tradbio,0.00024276,2011,EJ
Middle East,21,biomass_tradbio,0.000197162,2013,EJ
Middle East,21,biomass_tradbio,0.000209508,2014,EJ
Middle East,21,biomass_tradbio,0.00023739,2015,EJ
Russia,23,biomass_tradbio,0.001147157,1992,EJ
Russia,23,biomass_tradbio,0.000923547,1993,EJ
Russia,23,biomass_tradbio,0.000754481,1994,EJ
Russia,23,biomass_tradbio,0.000984119,1995,EJ
Russia,23,biomass_tradbio,0.000519069,1996,EJ
Russia,23,biomass_tradbio,0.000405458,1997,EJ
Russia,23,biomass_tradbio,0.000192943,1998,EJ
Russia,23,biomass_tradbio,0.000190316,1999,EJ
Russia,23,biomass_tradbio,0.00020592,2000,EJ
Russia,23,biomass_tradbio,0.000186995,2001,EJ
Russia,23,biomass_tradbio,0.000195717,2003,EJ
Russia,23,biomass_tradbio,0.000186333,2004,EJ
Russia,23,biomass_tradbio,0.000193725,2005,EJ
Russia,23,biomass_tradbio,0.004810833,2006,EJ
Russia,23,biomass_tradbio,0,2007,EJ
Russia,23,biomass_tradbio,0.005549059,2008,EJ
Russia,23,biomass_tradbio,0.004963741,2009,EJ
Russia,23,biomass_tradbio,0.013053962,2010,EJ
Russia,23,biomass_tradbio,0.012061206,2011,EJ
Russia,23,biomass_tradbio,0.007971777,2013,EJ
Russia,23,biomass_tradbio,0.00671597,2014,EJ
Russia,23,biomass_tradbio,8.2336E-05,2015,EJ
South Africa,24,biomass_tradbio,0.000238673,1990,EJ
South Africa,24,biomass_tradbio,0,1991,EJ
South Africa,24,biomass_tradbio,0,1992,EJ
South Africa,24,biomass_tradbio,1.17955E-05,1993,EJ
South Africa,24,biomass_tradbio,1.87238E-05,1994,EJ
South Africa,24,biomass_tradbio,3.78863E-05,1995,EJ
South Africa,24,biomass_tradbio,0.000109266,1996,EJ
South Africa,24,biomass_tradbio,0.000255257,1997,EJ
South Africa,24,biomass_tradbio,0.000108809,1998,EJ
South Africa,24,biomass_tradbio,0.000123965,1999,EJ
South Africa,24,biomass_tradbio,8.66989E-05,2000,EJ
South Africa,24,biomass_tradbio,0,2001,EJ
South Africa,24,biomass_tradbio,0,2003,EJ
South Africa,24,biomass_tradbio,0,2004,EJ
South Africa,24,biomass_tradbio,0.000163434,2005,EJ
South Africa,24,biomass_tradbio,0.000580366,2006,EJ
South Africa,24,biomass_tradbio,0.000648038,2007,EJ
South Africa,24,biomass_tradbio,0.000590097,2008,EJ
South Africa,24,biomass_tradbio,0.000366625,2009,EJ
South Africa,24,biomass_tradbio,0.000762929,2010,EJ
South Africa,24,biomass_tradbio,0.000609917,2011,EJ
South Africa,24,biomass_tradbio,0.000549381,2013,EJ
South Africa,24,biomass_tradbio,0.000439672,2014,EJ
South Africa,24,biomass_tradbio,0.00046475,2015,EJ
South America_Northern,25,biomass_tradbio,0,1990,EJ
South America_Northern,25,biomass_tradbio,0,1991,EJ
South America_Northern,25,biomass_tradbio,0,1992,EJ
South America_Northern,25,biomass_tradbio,0,1993,EJ
