# File: NREL_ATB_capital_2024.csv
# Title: Technology overnight capital cost assumptions by year from NREL 2024 ATB
# Units: 2022$/kW
# Source: NREL 2024 Annual Technology Baseline: https://atb.nrel.gov/electricity/2024/data
# Comments: tech_type corresponds to tab within the ATB workbooks; tech_detail corresponds to the more detailed technologies within those tabs
# Users can specify how ATB technologies are mapped to GCAM technologies in energy/mappings/atb_gcam_mapping.csv
# Column types: ccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# -------------
tech_type,tech_detail,input,case,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Floating Offshore Wind,Offshore Wind - Class 13,capital,Advanced,,,,,,,,,4704.479,4131.5115,3809.1054,3589.8891,3426.1339,3296.6573,3014.1604,2828.5319,2692.457,2586.1496,2499.5494,2426.8804,2364.5375,2310.1281,2261.9882,2218.9164,2180.0188,2144.6134,2112.1688,2082.2634,2054.5574
Floating Offshore Wind,Offshore Wind - Class 13,capital,Moderate,,,,,,,,,6819.1932,5858.5784,5153.0654,4915.0899,4735.4023,4592.0971,4275.3814,4064.0059,3907.2741,3783.7125,3682.2962,3596.6452,3522.7509,3457.9376,3400.3346,3348.5856,3301.6768,3258.8321,3219.4446,3183.031,3149.201
Floating Offshore Wind,Offshore Wind - Class 13,capital,Conservative,,,,,,,,,10671.3408,9548.2194,8671.5513,7900.297,7187.1775,6510.7057,6173.1233,5944.2743,5772.624,5636.0616,5523.1232,5427.1224,5343.8298,5270.4057,5204.8551,5145.7242,5091.9224,5042.6114,4997.1333,4954.9628,4915.6738
Floating Offshore Wind,Offshore Wind - Class 14,capital,Advanced,,,,,,,,,4942.6988,4340.718,4001.9863,3771.6696,3599.6223,3463.5895,3166.7878,2971.7598,2828.7944,2717.104,2626.1186,2549.7699,2484.2701,2427.1056,2376.528,2331.2752,2290.4079,2253.2097,2219.1223,2187.7026,2158.5936
Floating Offshore Wind,Offshore Wind - Class 14,capital,Moderate,,,,,,,,,7164.4954,6155.238,5414.0001,5163.9744,4975.188,4824.6262,4491.873,4269.7942,4105.126,3975.3076,3868.7559,3778.7678,3701.1318,3633.0365,3572.5167,3518.1473,3468.8632,3423.849,3382.467,3344.2095,3308.6665
Floating Offshore Wind,Offshore Wind - Class 14,capital,Conservative,,,,,,,,,11211.7034,10031.7108,9110.651,8300.3428,7551.1132,6840.387,6485.7105,6245.2733,6064.9313,5921.4537,5802.7965,5701.9346,5614.4242,5537.2822,5468.4123,5406.2872,5349.7611,5297.9532,5250.1722,5205.8662,5164.5878
Solar - Utility PV,Utility PV - Class 1,capital,Advanced,1366.598204,1434.792072,1365.999016,1297.20596,1228.412905,1159.619849,1090.826793,1022.033737,953.2406815,884.4476258,815.65457,746.8615143,678.0684585,609.2754027,601.5310327,593.7866627,586.0422927,578.2979227,570.5535527,562.8091826,555.0648126,547.3204426,539.5760726,531.8317026,524.0873326,516.3429625,508.5985925,500.8542225,493.1098525
Solar - Utility PV,Utility PV - Class 1,capital,Moderate,1366.598204,1434.792072,1378.922112,1323.052152,1267.182192,1211.312232,1155.442272,1099.572312,1043.702352,987.8323917,931.9624317,876.0924717,820.2225116,764.3525516,750.6807417,737.0089318,723.3371218,709.6653119,695.993502,682.3216921,668.6498821,654.9780722,641.3062623,627.6344524,613.9626424,600.2908325,586.6190226,572.9472127,559.2754027
Solar - Utility PV,Utility PV - Class 1,capital,Conservative,1366.598204,1434.792072,1398.402048,1362.012024,1325.622,1289.231976,1252.841953,1216.451929,1180.061905,1143.671881,1107.281857,1070.891833,1034.50181,998.1117857,979.1945034,960.2772212,941.3599389,922.4426566,903.5253744,884.6080921,865.6908098,846.7735275,827.8562453,808.938963,790.0216807,771.1043984,752.1871162,733.2698339,714.3525516
Solar - Utility PV,Utility PV - Class 2,capital,Advanced,1366.598204,1434.792072,1365.999016,1297.20596,1228.412905,1159.619849,1090.826793,1022.033737,953.2406815,884.4476258,815.65457,746.8615143,678.0684585,609.2754027,601.5310327,593.7866627,586.0422927,578.2979227,570.5535527,562.8091826,555.0648126,547.3204426,539.5760726,531.8317026,524.0873326,516.3429625,508.5985925,500.8542225,493.1098525
Solar - Utility PV,Utility PV - Class 2,capital,Moderate,1366.598204,1434.792072,1378.922112,1323.052152,1267.182192,1211.312232,1155.442272,1099.572312,1043.702352,987.8323917,931.9624317,876.0924717,820.2225116,764.3525516,750.6807417,737.0089318,723.3371218,709.6653119,695.993502,682.3216921,668.6498821,654.9780722,641.3062623,627.6344524,613.9626424,600.2908325,586.6190226,572.9472127,559.2754027
Solar - Utility PV,Utility PV - Class 2,capital,Conservative,1366.598204,1434.792072,1398.402048,1362.012024,1325.622,1289.231976,1252.841953,1216.451929,1180.061905,1143.671881,1107.281857,1070.891833,1034.50181,998.1117857,979.1945034,960.2772212,941.3599389,922.4426566,903.5253744,884.6080921,865.6908098,846.7735275,827.8562453,808.938963,790.0216807,771.1043984,752.1871162,733.2698339,714.3525516
Solar - Utility PV,Utility PV - Class 3,capital,Advanced,1366.598204,1434.792072,1365.999016,1297.20596,1228.412905,1159.619849,1090.826793,1022.033737,953.2406815,884.4476258,815.65457,746.8615143,678.0684585,609.2754027,601.5310327,593.7866627,586.0422927,578.2979227,570.5535527,562.8091826,555.0648126,547.3204426,539.5760726,531.8317026,524.0873326,516.3429625,508.5985925,500.8542225,493.1098525
Solar - Utility PV,Utility PV - Class 3,capital,Moderate,1366.598204,1434.792072,1378.922112,1323.052152,1267.182192,1211.312232,1155.442272,1099.572312,1043.702352,987.8323917,931.9624317,876.0924717,820.2225116,764.3525516,750.6807417,737.0089318,723.3371218,709.6653119,695.993502,682.3216921,668.6498821,654.9780722,641.3062623,627.6344524,613.9626424,600.2908325,586.6190226,572.9472127,559.2754027
Solar - Utility PV,Utility PV - Class 3,capital,Conservative,1366.598204,1434.792072,1398.402048,1362.012024,1325.622,1289.231976,1252.841953,1216.451929,1180.061905,1143.671881,1107.281857,1070.891833,1034.50181,998.1117857,979.1945034,960.2772212,941.3599389,922.4426566,903.5253744,884.6080921,865.6908098,846.7735275,827.8562453,808.938963,790.0216807,771.1043984,752.1871162,733.2698339,714.3525516
Solar - Utility PV,Utility PV - Class 4,capital,Advanced,1366.598204,1434.792072,1365.999016,1297.20596,1228.412905,1159.619849,1090.826793,1022.033737,953.2406815,884.4476258,815.65457,746.8615143,678.0684585,609.2754027,601.5310327,593.7866627,586.0422927,578.2979227,570.5535527,562.8091826,555.0648126,547.3204426,539.5760726,531.8317026,524.0873326,516.3429625,508.5985925,500.8542225,493.1098525
Solar - Utility PV,Utility PV - Class 4,capital,Moderate,1366.598204,1434.792072,1378.922112,1323.052152,1267.182192,1211.312232,1155.442272,1099.572312,1043.702352,987.8323917,931.9624317,876.0924717,820.2225116,764.3525516,750.6807417,737.0089318,723.3371218,709.6653119,695.993502,682.3216921,668.6498821,654.9780722,641.3062623,627.6344524,613.9626424,600.2908325,586.6190226,572.9472127,559.2754027
Solar - Utility PV,Utility PV - Class 4,capital,Conservative,1366.598204,1434.792072,1398.402048,1362.012024,1325.622,1289.231976,1252.841953,1216.451929,1180.061905,1143.671881,1107.281857,1070.891833,1034.50181,998.1117857,979.1945034,960.2772212,941.3599389,922.4426566,903.5253744,884.6080921,865.6908098,846.7735275,827.8562453,808.938963,790.0216807,771.1043984,752.1871162,733.2698339,714.3525516
Solar - Utility PV,Utility PV - Class 5,capital,Advanced,1366.598204,1434.792072,1365.999016,1297.20596,1228.412905,1159.619849,1090.826793,1022.033737,953.2406815,884.4476258,815.65457,746.8615143,678.0684585,609.2754027,601.5310327,593.7866627,586.0422927,578.2979227,570.5535527,562.8091826,555.0648126,547.3204426,539.5760726,531.8317026,524.0873326,516.3429625,508.5985925,500.8542225,493.1098525
Solar - Utility PV,Utility PV - Class 5,capital,Moderate,1366.598204,1434.792072,1378.922112,1323.052152,1267.182192,1211.312232,1155.442272,1099.572312,1043.702352,987.8323917,931.9624317,876.0924717,820.2225116,764.3525516,750.6807417,737.0089318,723.3371218,709.6653119,695.993502,682.3216921,668.6498821,654.9780722,641.3062623,627.6344524,613.9626424,600.2908325,586.6190226,572.9472127,559.2754027
Solar - Utility PV,Utility PV - Class 5,capital,Conservative,1366.598204,1434.792072,1398.402048,1362.012024,1325.622,1289.231976,1252.841953,1216.451929,1180.061905,1143.671881,1107.281857,1070.891833,1034.50181,998.1117857,979.1945034,960.2772212,941.3599389,922.4426566,903.5253744,884.6080921,865.6908098,846.7735275,827.8562453,808.938963,790.0216807,771.1043984,752.1871162,733.2698339,714.3525516
Solar - Utility PV,Utility PV - Class 6,capital,Advanced,1366.598204,1434.792072,1365.999016,1297.20596,1228.412905,1159.619849,1090.826793,1022.033737,953.2406815,884.4476258,815.65457,746.8615143,678.0684585,609.2754027,601.5310327,593.7866627,586.0422927,578.2979227,570.5535527,562.8091826,555.0648126,547.3204426,539.5760726,531.8317026,524.0873326,516.3429625,508.5985925,500.8542225,493.1098525
Solar - Utility PV,Utility PV - Class 6,capital,Moderate,1366.598204,1434.792072,1378.922112,1323.052152,1267.182192,1211.312232,1155.442272,1099.572312,1043.702352,987.8323917,931.9624317,876.0924717,820.2225116,764.3525516,750.6807417,737.0089318,723.3371218,709.6653119,695.993502,682.3216921,668.6498821,654.9780722,641.3062623,627.6344524,613.9626424,600.2908325,586.6190226,572.9472127,559.2754027
Solar - Utility PV,Utility PV - Class 6,capital,Conservative,1366.598204,1434.792072,1398.402048,1362.012024,1325.622,1289.231976,1252.841953,1216.451929,1180.061905,1143.671881,1107.281857,1070.891833,1034.50181,998.1117857,979.1945034,960.2772212,941.3599389,922.4426566,903.5253744,884.6080921,865.6908098,846.7735275,827.8562453,808.938963,790.0216807,771.1043984,752.1871162,733.2698339,714.3525516
Solar - Utility PV,Utility PV - Class 7,capital,Advanced,1366.598204,1434.792072,1365.999016,1297.20596,1228.412905,1159.619849,1090.826793,1022.033737,953.2406815,884.4476258,815.65457,746.8615143,678.0684585,609.2754027,601.5310327,593.7866627,586.0422927,578.2979227,570.5535527,562.8091826,555.0648126,547.3204426,539.5760726,531.8317026,524.0873326,516.3429625,508.5985925,500.8542225,493.1098525
Solar - Utility PV,Utility PV - Class 7,capital,Moderate,1366.598204,1434.792072,1378.922112,1323.052152,1267.182192,1211.312232,1155.442272,1099.572312,1043.702352,987.8323917,931.9624317,876.0924717,820.2225116,764.3525516,750.6807417,737.0089318,723.3371218,709.6653119,695.993502,682.3216921,668.6498821,654.9780722,641.3062623,627.6344524,613.9626424,600.2908325,586.6190226,572.9472127,559.2754027
Solar - Utility PV,Utility PV - Class 7,capital,Conservative,1366.598204,1434.792072,1398.402048,1362.012024,1325.622,1289.231976,1252.841953,1216.451929,1180.061905,1143.671881,1107.281857,1070.891833,1034.50181,998.1117857,979.1945034,960.2772212,941.3599389,922.4426566,903.5253744,884.6080921,865.6908098,846.7735275,827.8562453,808.938963,790.0216807,771.1043984,752.1871162,733.2698339,714.3525516
Solar - Utility PV,Utility PV - Class 8,capital,Advanced,1366.598204,1434.792072,1365.999016,1297.20596,1228.412905,1159.619849,1090.826793,1022.033737,953.2406815,884.4476258,815.65457,746.8615143,678.0684585,609.2754027,601.5310327,593.7866627,586.0422927,578.2979227,570.5535527,562.8091826,555.0648126,547.3204426,539.5760726,531.8317026,524.0873326,516.3429625,508.5985925,500.8542225,493.1098525
Solar - Utility PV,Utility PV - Class 8,capital,Moderate,1366.598204,1434.792072,1378.922112,1323.052152,1267.182192,1211.312232,1155.442272,1099.572312,1043.702352,987.8323917,931.9624317,876.0924717,820.2225116,764.3525516,750.6807417,737.0089318,723.3371218,709.6653119,695.993502,682.3216921,668.6498821,654.9780722,641.3062623,627.6344524,613.9626424,600.2908325,586.6190226,572.9472127,559.2754027
Solar - Utility PV,Utility PV - Class 8,capital,Conservative,1366.598204,1434.792072,1398.402048,1362.012024,1325.622,1289.231976,1252.841953,1216.451929,1180.061905,1143.671881,1107.281857,1070.891833,1034.50181,998.1117857,979.1945034,960.2772212,941.3599389,922.4426566,903.5253744,884.6080921,865.6908098,846.7735275,827.8562453,808.938963,790.0216807,771.1043984,752.1871162,733.2698339,714.3525516
Solar - Utility PV,Utility PV - Class 9,capital,Advanced,1366.598204,1434.792072,1365.999016,1297.20596,1228.412905,1159.619849,1090.826793,1022.033737,953.2406815,884.4476258,815.65457,746.8615143,678.0684585,609.2754027,601.5310327,593.7866627,586.0422927,578.2979227,570.5535527,562.8091826,555.0648126,547.3204426,539.5760726,531.8317026,524.0873326,516.3429625,508.5985925,500.8542225,493.1098525
Solar - Utility PV,Utility PV - Class 9,capital,Moderate,1366.598204,1434.792072,1378.922112,1323.052152,1267.182192,1211.312232,1155.442272,1099.572312,1043.702352,987.8323917,931.9624317,876.0924717,820.2225116,764.3525516,750.6807417,737.0089318,723.3371218,709.6653119,695.993502,682.3216921,668.6498821,654.9780722,641.3062623,627.6344524,613.9626424,600.2908325,586.6190226,572.9472127,559.2754027
Solar - Utility PV,Utility PV - Class 9,capital,Conservative,1366.598204,1434.792072,1398.402048,1362.012024,1325.622,1289.231976,1252.841953,1216.451929,1180.061905,1143.671881,1107.281857,1070.891833,1034.50181,998.1117857,979.1945034,960.2772212,941.3599389,922.4426566,903.5253744,884.6080921,865.6908098,846.7735275,827.8562453,808.938963,790.0216807,771.1043984,752.1871162,733.2698339,714.3525516
Solar - Utility PV,Utility PV - Class 10,capital,Advanced,1366.598204,1434.792072,1365.999016,1297.20596,1228.412905,1159.619849,1090.826793,1022.033737,953.2406815,884.4476258,815.65457,746.8615143,678.0684585,609.2754027,601.5310327,593.7866627,586.0422927,578.2979227,570.5535527,562.8091826,555.0648126,547.3204426,539.5760726,531.8317026,524.0873326,516.3429625,508.5985925,500.8542225,493.1098525
Solar - Utility PV,Utility PV - Class 10,capital,Moderate,1366.598204,1434.792072,1378.922112,1323.052152,1267.182192,1211.312232,1155.442272,1099.572312,1043.702352,987.8323917,931.9624317,876.0924717,820.2225116,764.3525516,750.6807417,737.0089318,723.3371218,709.6653119,695.993502,682.3216921,668.6498821,654.9780722,641.3062623,627.6344524,613.9626424,600.2908325,586.6190226,572.9472127,559.2754027
Solar - Utility PV,Utility PV - Class 10,capital,Conservative,1366.598204,1434.792072,1398.402048,1362.012024,1325.622,1289.231976,1252.841953,1216.451929,1180.061905,1143.671881,1107.281857,1070.891833,1034.50181,998.1117857,979.1945034,960.2772212,941.3599389,922.4426566,903.5253744,884.6080921,865.6908098,846.7735275,827.8562453,808.938963,790.0216807,771.1043984,752.1871162,733.2698339,714.3525516
Solar - PV Dist. Comm,Commercial PV - Class 1,capital,Advanced,1985.281132,1779.771738,1706.144936,1632.518133,1558.891331,1485.264529,1411.637726,1338.010924,1264.384122,1190.75732,1117.130517,1043.503715,969.8769128,896.2501105,886.263016,876.2759215,866.2888271,856.3017326,846.3146381,836.3275436,826.3404491,816.3533546,806.3662601,796.3791656,786.3920711,776.4049766,766.4178821,756.4307877,746.4436932
Solar - PV Dist. Comm,Commercial PV - Class 1,capital,Moderate,1985.281132,1779.771738,1731.073712,1682.375687,1633.677662,1584.979636,1536.281611,1487.583586,1438.88556,1390.187535,1341.48951,1292.791484,1244.093459,1195.395433,1175.452412,1155.50939,1135.566369,1115.623347,1095.680326,1075.737304,1055.794283,1035.851261,1015.90824,995.9652182,976.0221967,956.0791751,936.1361536,916.1931321,896.2501105
Solar - PV Dist. Comm,Commercial PV - Class 1,capital,Conservative,1985.281132,1779.771738,1766.743313,1753.714888,1740.686463,1727.658039,1714.629614,1701.601189,1688.572764,1675.54434,1662.515915,1649.48749,1636.459065,1623.43064,1594.89496,1566.35928,1537.823599,1509.287919,1480.752238,1452.216558,1423.680877,1395.145197,1366.609516,1338.073836,1309.538155,1281.002475,1252.466794,1223.931114,1195.395433
Solar - PV Dist. Comm,Commercial PV - Class 2,capital,Advanced,1985.281132,1779.771738,1706.144936,1632.518133,1558.891331,1485.264529,1411.637726,1338.010924,1264.384122,1190.75732,1117.130517,1043.503715,969.8769128,896.2501105,886.263016,876.2759215,866.2888271,856.3017326,846.3146381,836.3275436,826.3404491,816.3533546,806.3662601,796.3791656,786.3920711,776.4049766,766.4178821,756.4307877,746.4436932
Solar - PV Dist. Comm,Commercial PV - Class 2,capital,Moderate,1985.281132,1779.771738,1731.073712,1682.375687,1633.677662,1584.979636,1536.281611,1487.583586,1438.88556,1390.187535,1341.48951,1292.791484,1244.093459,1195.395433,1175.452412,1155.50939,1135.566369,1115.623347,1095.680326,1075.737304,1055.794283,1035.851261,1015.90824,995.9652182,976.0221967,956.0791751,936.1361536,916.1931321,896.2501105
Solar - PV Dist. Comm,Commercial PV - Class 2,capital,Conservative,1985.281132,1779.771738,1766.743313,1753.714888,1740.686463,1727.658039,1714.629614,1701.601189,1688.572764,1675.54434,1662.515915,1649.48749,1636.459065,1623.43064,1594.89496,1566.35928,1537.823599,1509.287919,1480.752238,1452.216558,1423.680877,1395.145197,1366.609516,1338.073836,1309.538155,1281.002475,1252.466794,1223.931114,1195.395433
Solar - PV Dist. Comm,Commercial PV - Class 3,capital,Advanced,1985.281132,1779.771738,1706.144936,1632.518133,1558.891331,1485.264529,1411.637726,1338.010924,1264.384122,1190.75732,1117.130517,1043.503715,969.8769128,896.2501105,886.263016,876.2759215,866.2888271,856.3017326,846.3146381,836.3275436,826.3404491,816.3533546,806.3662601,796.3791656,786.3920711,776.4049766,766.4178821,756.4307877,746.4436932
Solar - PV Dist. Comm,Commercial PV - Class 3,capital,Moderate,1985.281132,1779.771738,1731.073712,1682.375687,1633.677662,1584.979636,1536.281611,1487.583586,1438.88556,1390.187535,1341.48951,1292.791484,1244.093459,1195.395433,1175.452412,1155.50939,1135.566369,1115.623347,1095.680326,1075.737304,1055.794283,1035.851261,1015.90824,995.9652182,976.0221967,956.0791751,936.1361536,916.1931321,896.2501105
Solar - PV Dist. Comm,Commercial PV - Class 3,capital,Conservative,1985.281132,1779.771738,1766.743313,1753.714888,1740.686463,1727.658039,1714.629614,1701.601189,1688.572764,1675.54434,1662.515915,1649.48749,1636.459065,1623.43064,1594.89496,1566.35928,1537.823599,1509.287919,1480.752238,1452.216558,1423.680877,1395.145197,1366.609516,1338.073836,1309.538155,1281.002475,1252.466794,1223.931114,1195.395433
Solar - PV Dist. Comm,Commercial PV - Class 4,capital,Advanced,1985.281132,1779.771738,1706.144936,1632.518133,1558.891331,1485.264529,1411.637726,1338.010924,1264.384122,1190.75732,1117.130517,1043.503715,969.8769128,896.2501105,886.263016,876.2759215,866.2888271,856.3017326,846.3146381,836.3275436,826.3404491,816.3533546,806.3662601,796.3791656,786.3920711,776.4049766,766.4178821,756.4307877,746.4436932
Solar - PV Dist. Comm,Commercial PV - Class 4,capital,Moderate,1985.281132,1779.771738,1731.073712,1682.375687,1633.677662,1584.979636,1536.281611,1487.583586,1438.88556,1390.187535,1341.48951,1292.791484,1244.093459,1195.395433,1175.452412,1155.50939,1135.566369,1115.623347,1095.680326,1075.737304,1055.794283,1035.851261,1015.90824,995.9652182,976.0221967,956.0791751,936.1361536,916.1931321,896.2501105
Solar - PV Dist. Comm,Commercial PV - Class 4,capital,Conservative,1985.281132,1779.771738,1766.743313,1753.714888,1740.686463,1727.658039,1714.629614,1701.601189,1688.572764,1675.54434,1662.515915,1649.48749,1636.459065,1623.43064,1594.89496,1566.35928,1537.823599,1509.287919,1480.752238,1452.216558,1423.680877,1395.145197,1366.609516,1338.073836,1309.538155,1281.002475,1252.466794,1223.931114,1195.395433
Solar - PV Dist. Comm,Commercial PV - Class 5,capital,Advanced,1985.281132,1779.771738,1706.144936,1632.518133,1558.891331,1485.264529,1411.637726,1338.010924,1264.384122,1190.75732,1117.130517,1043.503715,969.8769128,896.2501105,886.263016,876.2759215,866.2888271,856.3017326,846.3146381,836.3275436,826.3404491,816.3533546,806.3662601,796.3791656,786.3920711,776.4049766,766.4178821,756.4307877,746.4436932
Solar - PV Dist. Comm,Commercial PV - Class 5,capital,Moderate,1985.281132,1779.771738,1731.073712,1682.375687,1633.677662,1584.979636,1536.281611,1487.583586,1438.88556,1390.187535,1341.48951,1292.791484,1244.093459,1195.395433,1175.452412,1155.50939,1135.566369,1115.623347,1095.680326,1075.737304,1055.794283,1035.851261,1015.90824,995.9652182,976.0221967,956.0791751,936.1361536,916.1931321,896.2501105
Solar - PV Dist. Comm,Commercial PV - Class 5,capital,Conservative,1985.281132,1779.771738,1766.743313,1753.714888,1740.686463,1727.658039,1714.629614,1701.601189,1688.572764,1675.54434,1662.515915,1649.48749,1636.459065,1623.43064,1594.89496,1566.35928,1537.823599,1509.287919,1480.752238,1452.216558,1423.680877,1395.145197,1366.609516,1338.073836,1309.538155,1281.002475,1252.466794,1223.931114,1195.395433
Solar - PV Dist. Comm,Commercial PV - Class 6,capital,Advanced,1985.281132,1779.771738,1706.144936,1632.518133,1558.891331,1485.264529,1411.637726,1338.010924,1264.384122,1190.75732,1117.130517,1043.503715,969.8769128,896.2501105,886.263016,876.2759215,866.2888271,856.3017326,846.3146381,836.3275436,826.3404491,816.3533546,806.3662601,796.3791656,786.3920711,776.4049766,766.4178821,756.4307877,746.4436932
Solar - PV Dist. Comm,Commercial PV - Class 6,capital,Moderate,1985.281132,1779.771738,1731.073712,1682.375687,1633.677662,1584.979636,1536.281611,1487.583586,1438.88556,1390.187535,1341.48951,1292.791484,1244.093459,1195.395433,1175.452412,1155.50939,1135.566369,1115.623347,1095.680326,1075.737304,1055.794283,1035.851261,1015.90824,995.9652182,976.0221967,956.0791751,936.1361536,916.1931321,896.2501105
Solar - PV Dist. Comm,Commercial PV - Class 6,capital,Conservative,1985.281132,1779.771738,1766.743313,1753.714888,1740.686463,1727.658039,1714.629614,1701.601189,1688.572764,1675.54434,1662.515915,1649.48749,1636.459065,1623.43064,1594.89496,1566.35928,1537.823599,1509.287919,1480.752238,1452.216558,1423.680877,1395.145197,1366.609516,1338.073836,1309.538155,1281.002475,1252.466794,1223.931114,1195.395433
Solar - PV Dist. Comm,Commercial PV - Class 7,capital,Advanced,1985.281132,1779.771738,1706.144936,1632.518133,1558.891331,1485.264529,1411.637726,1338.010924,1264.384122,1190.75732,1117.130517,1043.503715,969.8769128,896.2501105,886.263016,876.2759215,866.2888271,856.3017326,846.3146381,836.3275436,826.3404491,816.3533546,806.3662601,796.3791656,786.3920711,776.4049766,766.4178821,756.4307877,746.4436932
Solar - PV Dist. Comm,Commercial PV - Class 7,capital,Moderate,1985.281132,1779.771738,1731.073712,1682.375687,1633.677662,1584.979636,1536.281611,1487.583586,1438.88556,1390.187535,1341.48951,1292.791484,1244.093459,1195.395433,1175.452412,1155.50939,1135.566369,1115.623347,1095.680326,1075.737304,1055.794283,1035.851261,1015.90824,995.9652182,976.0221967,956.0791751,936.1361536,916.1931321,896.2501105
Solar - PV Dist. Comm,Commercial PV - Class 7,capital,Conservative,1985.281132,1779.771738,1766.743313,1753.714888,1740.686463,1727.658039,1714.629614,1701.601189,1688.572764,1675.54434,1662.515915,1649.48749,1636.459065,1623.43064,1594.89496,1566.35928,1537.823599,1509.287919,1480.752238,1452.216558,1423.680877,1395.145197,1366.609516,1338.073836,1309.538155,1281.002475,1252.466794,1223.931114,1195.395433
Solar - PV Dist. Comm,Commercial PV - Class 8,capital,Advanced,1985.281132,1779.771738,1706.144936,1632.518133,1558.891331,1485.264529,1411.637726,1338.010924,1264.384122,1190.75732,1117.130517,1043.503715,969.8769128,896.2501105,886.263016,876.2759215,866.2888271,856.3017326,846.3146381,836.3275436,826.3404491,816.3533546,806.3662601,796.3791656,786.3920711,776.4049766,766.4178821,756.4307877,746.4436932
Solar - PV Dist. Comm,Commercial PV - Class 8,capital,Moderate,1985.281132,1779.771738,1731.073712,1682.375687,1633.677662,1584.979636,1536.281611,1487.583586,1438.88556,1390.187535,1341.48951,1292.791484,1244.093459,1195.395433,1175.452412,1155.50939,1135.566369,1115.623347,1095.680326,1075.737304,1055.794283,1035.851261,1015.90824,995.9652182,976.0221967,956.0791751,936.1361536,916.1931321,896.2501105
Solar - PV Dist. Comm,Commercial PV - Class 8,capital,Conservative,1985.281132,1779.771738,1766.743313,1753.714888,1740.686463,1727.658039,1714.629614,1701.601189,1688.572764,1675.54434,1662.515915,1649.48749,1636.459065,1623.43064,1594.89496,1566.35928,1537.823599,1509.287919,1480.752238,1452.216558,1423.680877,1395.145197,1366.609516,1338.073836,1309.538155,1281.002475,1252.466794,1223.931114,1195.395433
Solar - PV Dist. Comm,Commercial PV - Class 9,capital,Advanced,1985.281132,1779.771738,1706.144936,1632.518133,1558.891331,1485.264529,1411.637726,1338.010924,1264.384122,1190.75732,1117.130517,1043.503715,969.8769128,896.2501105,886.263016,876.2759215,866.2888271,856.3017326,846.3146381,836.3275436,826.3404491,816.3533546,806.3662601,796.3791656,786.3920711,776.4049766,766.4178821,756.4307877,746.4436932
Solar - PV Dist. Comm,Commercial PV - Class 9,capital,Moderate,1985.281132,1779.771738,1731.073712,1682.375687,1633.677662,1584.979636,1536.281611,1487.583586,1438.88556,1390.187535,1341.48951,1292.791484,1244.093459,1195.395433,1175.452412,1155.50939,1135.566369,1115.623347,1095.680326,1075.737304,1055.794283,1035.851261,1015.90824,995.9652182,976.0221967,956.0791751,936.1361536,916.1931321,896.2501105
Solar - PV Dist. Comm,Commercial PV - Class 9,capital,Conservative,1985.281132,1779.771738,1766.743313,1753.714888,1740.686463,1727.658039,1714.629614,1701.601189,1688.572764,1675.54434,1662.515915,1649.48749,1636.459065,1623.43064,1594.89496,1566.35928,1537.823599,1509.287919,1480.752238,1452.216558,1423.680877,1395.145197,1366.609516,1338.073836,1309.538155,1281.002475,1252.466794,1223.931114,1195.395433
Solar - PV Dist. Comm,Commercial PV - Class 10,capital,Advanced,1985.281132,1779.771738,1706.144936,1632.518133,1558.891331,1485.264529,1411.637726,1338.010924,1264.384122,1190.75732,1117.130517,1043.503715,969.8769128,896.2501105,886.263016,876.2759215,866.2888271,856.3017326,846.3146381,836.3275436,826.3404491,816.3533546,806.3662601,796.3791656,786.3920711,776.4049766,766.4178821,756.4307877,746.4436932
Solar - PV Dist. Comm,Commercial PV - Class 10,capital,Moderate,1985.281132,1779.771738,1731.073712,1682.375687,1633.677662,1584.979636,1536.281611,1487.583586,1438.88556,1390.187535,1341.48951,1292.791484,1244.093459,1195.395433,1175.452412,1155.50939,1135.566369,1115.623347,1095.680326,1075.737304,1055.794283,1035.851261,1015.90824,995.9652182,976.0221967,956.0791751,936.1361536,916.1931321,896.2501105
Solar - PV Dist. Comm,Commercial PV - Class 10,capital,Conservative,1985.281132,1779.771738,1766.743313,1753.714888,1740.686463,1727.658039,1714.629614,1701.601189,1688.572764,1675.54434,1662.515915,1649.48749,1636.459065,1623.43064,1594.89496,1566.35928,1537.823599,1509.287919,1480.752238,1452.216558,1423.680877,1395.145197,1366.609516,1338.073836,1309.538155,1281.002475,1252.466794,1223.931114,1195.395433
Solar - PV Dist. Res,Residential PV - Class 1,capital,Advanced,3182.995731,2682.184627,2559.342027,2436.499427,2313.656826,2190.814226,2067.971626,1945.129026,1822.286425,1699.443825,1576.601225,1453.758624,1330.916024,1208.073424,1190.354448,1172.635472,1154.916496,1137.19752,1119.478544,1101.759569,1084.040593,1066.321617,1048.602641,1030.883665,1013.164689,995.4457133,977.7267374,960.0077615,942.2887856
