# File: A322.globaltech_co2capture.csv
# Title: Ammonia CO2 capture rates
# Units: Unitless
# Column types: cccnn 
# ----------
supplysector,subsector,technology,1971,2100
ammonia,coal,coal CCS,0.9,0.9
ammonia,gas,gas CCS,0.9,0.9
