# File: A321.globaltech_shrwt.csv
# Title: Cement default shareweights
# Units: Unitless
# Column types: ccciiii 
# ----------
supplysector,subsector,technology,1971,2019,2020,2100
cement,cement,cement,1,1,1,1
cement,cement,cement CCS,0,0,1,1
process heat cement,biomass,biomass,1,1,1,1
process heat cement,coal,coal,1,1,1,1
process heat cement,gas,gas,1,1,1,1
process heat cement,refined liquids,refined liquids,1,1,1,1
