# File: NREL_ATB_capital_2017.csv
# Title: Technology overnight capital cost assumptions by year from NREL 2017 ATB
# Units: $2015/kW
# Source: NREL 2017 Annual Technology Baseline for 2015-2016 (https://data.nrel.gov/files/71/2017-ATB-data.xlsm)
# Comments: tech_type corresponds to tab within the ATB workbooks; tech_detail corresponds to the more detailed technologies within those tabs
# Users can specify how ATB technologies are mapped to GCAM technologies in energy/mappings/atb_gcam_mapping.csv
# Column types: ccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
tech_type,tech_detail,input,case,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Offshore Wind,Class 7,capital,central,5476,5274,5174.449704,5073.70381,4971.929897,4868.099946,4739.59753,4610.067095,4479.508641,4347.922168,4215.307675,4082.693182,3948.022651,3812.3241,3676.62555,3538.87096,3510.086419,3480.273859,3450.461298,3420.648738,3389.808158,3358.967579,3327.09898,3295.23038,3263.361781,3230.465163,3197.568545,3164.671926,3130.747289,3096.822651,3061.869994,3027.945356,2992.992699,2957.012023,2922.059366,2886.07869
Offshore Wind,Class 7,capital,low tech,5476,5476,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366,5475.659366
Offshore Wind,Class 8,capital,adv tech,5561,5168,4969.150804,4766.630997,4559.999113,4349.255152,4214.584621,4076.830031,3935.991384,3792.068679,3646.089935,3497.027133,3344.880273,3190.677374,3033.390418,2874.047422,2860.683171,2845.262881,2828.814572,2812.366263,2794.889935,2775.357567,2755.8252,2735.264814,2714.704427,2692.088002,2669.471577,2645.827133,2621.154669,2595.454186,2569.753703,2541.997181,2515.268679,2486.484137,2457.699596,2427.887036
Offshore Wind,Class 8,capital,central,5561,5355,5252.884137,5149.054186,5045.224234,4939.338244,4807.75177,4675.137278,4541.494765,4406.824234,4271.125683,4133.371094,3995.616505,3856.833896,3717.023268,3577.21264,3547.400079,3517.587519,3486.746939,3455.90636,3424.037761,3392.169162,3360.300563,3327.403944,3294.507326,3261.610708,3227.68607,3193.761432,3158.808775,3124.884137,3088.903461,3053.950804,3017.970128,2981.989451,2944.980756,2907.97206
Offshore Wind,Class 8,capital,low tech,5561,5561,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935,5561.289935
Offshore Wind,Class 9,capital,adv tech,5706,5292,5084.806186,4872.006186,4655.094109,4433.041935,4292.203287,4147.252563,3999.21778,3848.09894,3694.92406,3537.637104,3378.294109,3215.867056,3050.355944,2881.760775,2868.396524,2852.976234,2836.527925,2819.051597,2801.575268,2782.042901,2761.482515,2740.922128,2718.305703,2695.689278,2672.044833,2647.37237,2621.671887,2594.943384,2568.214882,2540.45836,2511.673819,2481.861258,2451.020679,2420.180099
Offshore Wind,Class 9,capital,central,5706,5490,5381.903771,5273.961742,5163.963674,5052.937587,4914.154978,4774.34435,4633.505703,4491.639036,4348.74435,4203.793626,4058.842901,3912.864157,3764.829374,3616.794592,3585.954012,3554.085413,3522.216814,3490.348215,3457.451597,3424.554978,3390.630341,3356.705703,3321.753046,3286.800389,3250.819713,3215.867056,3178.85836,3142.877684,3105.868988,3068.860292,3030.823577,2992.786862,2953.722128,2915.685413
Offshore Wind,Class 9,capital,low tech,5706,5706,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858,5705.729858
Offshore Wind,Class 10,capital,adv tech,5800,5377,5164.644551,4945.676435,4722.596242,4494.375952,4349.425227,4201.390445,4049.243585,3894.012667,3735.697691,3574.298657,3408.787546,3241.220396,3069.541169,2895.805904,2882.441652,2868.049382,2851.601073,2835.152764,2817.676435,2798.144068,2778.611701,2757.023295,2735.434889,2711.790445,2688.146,2663.473536,2636.745034,2610.016532,2582.26001,2553.475469,2523.662908,2493.850348,2463.009768,2430.11315
Offshore Wind,Class 10,capital,central,5800,5578,5466.882232,5355.856145,5242.77402,5128.663875,4985.769189,4841.846483,4695.867739,4548.860976,4400.826193,4251.763392,4101.67257,3949.52571,3797.37885,3643.175952,3612.335372,3579.438754,3547.570155,3514.673536,3480.748899,3446.824261,3411.871604,3376.918947,3341.96629,3305.985614,3268.976918,3231.968222,3194.959527,3156.922812,3118.886097,3080.849382,3041.784648,3001.691894,2962.62716,2922.534406
Offshore Wind,Class 10,capital,low tech,5800,5800,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493,5799.960493
Offshore Wind,Class 11,capital,adv tech,5964,5533,5314.847376,5091.767183,4863.546893,4629.158488,4481.123705,4330.004864,4173.745927,4014.402932,3851.975879,3685.436748,3514.785541,3341.050275,3164.230951,2984.32757,2971.991338,2958.627087,2943.206797,2926.758488,2909.282159,2890.777811,2871.245444,2850.685058,2829.096652,2805.452207,2781.807763,2756.10728,2729.378777,2702.650275,2673.865734,2645.081193,2614.240613,2583.400033,2550.503415,2517.606797
Offshore Wind,Class 11,capital,central,5964,5735,5623.253174,5508.115009,5392.976845,5275.782642,5128.775879,4979.713077,4829.622256,4677.475396,4525.328536,4371.125637,4214.8667,4058.607763,3900.292787,3740.949792,3709.081193,3676.184574,3643.287956,3609.363318,3575.438681,3540.486024,3505.533367,3469.55269,3432.543995,3395.535299,3358.526603,3320.489888,3282.453174,3243.388439,3204.323705,3164.230951,3124.138198,3083.017425,3041.896652,2999.74786
Offshore Wind,Class 11,capital,low tech,5964,5964,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757,5963.52757
Offshore Wind,Class 12,capital,adv tech,5988,5571,5359.864596,5141.924499,4918.844306,4688.567977,4544.645272,4397.638509,4245.491649,4089.232712,3928.861697,3764.378605,3595.783436,3423.07619,3247.284886,3067.381504,3058.12933,3046.821117,3034.484886,3021.120634,3005.700345,2989.252035,2970.747688,2952.24334,2931.682953,2910.094547,2887.478122,2862.805659,2838.133195,2811.404692,2784.67619,2755.891649,2726.079089,2695.238509,2663.36991,2630.473291
Offshore Wind,Class 12,capital,central,5988,5766,5655.934161,5543.880055,5429.76991,5315.659765,5169.681021,5022.674258,4874.639475,4724.548654,4572.401794,4419.226915,4263.995997,4107.73706,3950.450103,3792.135127,3761.294547,3729.425948,3697.557349,3665.68875,3631.764113,3597.839475,3563.914837,3528.96218,3492.981504,3457.000828,3419.992132,3382.983436,3344.946721,3305.881987,3266.817253,3227.752518,3187.659765,3147.567011,3106.446238,3065.325465
Offshore Wind,Class 12,capital,low tech,5988,5988,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403,5987.984403
Offshore Wind,Class 13,capital,adv tech,6109,5691,5479.574007,5260.605891,5034.44164,4802.109273,4658.186567,4509.123765,4355.948886,4198.66193,4036.234877,3868.667727,3698.016519,3522.225215,3343.349852,3160.362413,3152.138258,3141.858065,3130.549852,3118.213621,3103.82135,3087.373041,3070.924732,3052.420384,3031.859997,3010.271592,2987.655166,2964.010722,2939.338258,2912.609756,2884.853234,2856.068693,2826.256133,2794.387534,2762.518935,2728.594297
Offshore Wind,Class 13,capital,central,6109,5885,5773.587534,5661.533427,5546.395263,5430.229079,5283.222316,5134.159514,4983.040674,4830.893814,4675.662896,4520.431978,4363.145022,4203.802026,4043.431012,3881.003959,3850.163379,3819.322799,3787.4542,3754.557582,3720.632944,3686.708307,3652.783669,3616.802993,3580.822316,3544.84164,3506.804925,3469.796229,3430.731495,3391.666761,3352.602026,3312.509273,3271.3885,3230.267727,3188.118935,3145.970142
Offshore Wind,Class 13,capital,low tech,6109,6109,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833,6108.721833
Offshore Wind,Class 14,capital,adv tech,6280,5868,5659.770094,5442.858017,5217.721785,4985.389418,4843.522752,4696.515988,4543.341109,4386.054152,4223.627099,4056.05995,3884.380723,3707.561399,3525.601979,3340.5585,3334.390384,3326.16623,3316.914056,3305.605843,3292.241592,3277.849322,3262.429032,3244.952703,3225.420336,3204.85995,3183.271544,3159.627099,3134.954636,3108.226133,3080.469611,3051.68507,3021.87251,2990.003911,2957.107293,2923.182655
Offshore Wind,Class 14,capital,central,6280,6058,5947.615505,5835.561399,5721.451254,5605.28507,5458.278307,5308.187486,5156.040626,5002.865747,4847.634829,4690.347872,4531.004877,4370.633863,4208.206809,4043.723718,4013.911157,3983.070578,3952.229998,3919.33338,3886.436761,3852.512123,3818.587486,3782.606809,3746.626133,3710.645457,3672.608742,3634.572027,3596.535312,3557.470578,3517.377824,3476.257051,3435.136278,3394.015505,3350.838694,3308.689901
Offshore Wind,Class 14,capital,low tech,6280,6280,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747,6279.665747
Land-Based Wind,Class 1,capital,adv tech,1540,1428,1388.542516,1346.599138,1302.180009,1255.366634,1228.669702,1200.34428,1170.288518,1138.561101,1105.220712,1070.326035,1033.935754,996.1085537,956.9031171,916.3781285,918.8945054,920.814623,922.1494845,922.9100931,923.107452,922.7525645,921.8564339,920.4300634,918.4844561,916.0306154,913.0795444,909.6422465,905.7297248,901.3529826,896.5230231,891.2508496,885.5474652,879.4238733,872.8910771,865.9600797
Land-Based Wind,Class 1,capital,central,1540,1483,1463.327485,1443.015355,1421.971043,1400.208543,1385.323795,1369.833433,1353.748774,1337.081132,1319.841825,1302.042166,1283.693472,1264.807058,1245.39424,1225.466334,1224.530029,1223.264627,1221.67489,1219.765579,1217.541458,1215.007288,1212.167831,1209.027849,1205.592104,1201.865359,1197.852375,1193.557914,1188.986739,1184.143611,1179.033293,1173.660546,1168.030133,1162.146816,1156.015356,1149.640516
Land-Based Wind,Class 1,capital,low tech,1540,1540,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635,1539.900635
Land-Based Wind,Class 2,capital,adv tech,1559,1447,1408.290564,1366.836078,1322.776494,1276.197577,1249.867397,1221.817004,1191.945869,1160.315742,1126.988373,1092.025513,1055.488911,1017.440316,977.9414794,937.0541504,939.87894,942.0763186,943.6578642,944.635155,945.0197691,944.8232845,944.0572794,942.7333319,940.86302,938.457922,935.5296158,932.0896795,928.1496914,923.7212295,918.8158718,913.4451965,907.6207818,901.3542056,894.6570461,887.5408814
Land-Based Wind,Class 2,capital,central,1559,1502,1482.810385,1462.842748,1442.104677,1420.610896,1406.03372,1390.81929,1374.979513,1358.526297,1341.471547,1323.827171,1305.605075,1286.817166,1267.47535,1247.591536,1246.90711,1245.876393,1244.504396,1242.79613,1240.756606,1238.390834,1235.703826,1232.700592,1229.386142,1225.765489,1221.843643,1217.625614,1213.116413,1208.321052,1203.244541,1197.89189,1192.268112,1186.378216,1180.227214,1173.820116
Land-Based Wind,Class 2,capital,low tech,1559,1559,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798,1558.897798
Land-Based Wind,Class 3,capital,adv tech,1566,1458,1423.621029,1385.873062,1345.066924,1301.303295,1277.697486,1252.046165,1224.257443,1194.40381,1162.557754,1128.791765,1093.178332,1055.789945,1016.699092,975.978263,980.1525538,983.5903155,986.3051399,988.3106188,989.6203438,990.2479067,990.2068993,989.5109133,988.1735404,986.2083724,983.629001,980.449018,976.6820151,972.341584,967.4413165,961.9948044,956.0156393,949.517413,942.5137173,935.0181439
Land-Based Wind,Class 3,capital,central,1566,1511,1494.265794,1476.51545,1457.860679,1438.318766,1425.636187,1412.205525,1398.040757,1383.155861,1367.564813,1351.281593,1334.320178,1316.694544,1298.41867,1279.506533,1280.048313,1280.183576,1279.918204,1279.25808,1278.209086,1276.777104,1274.968017,1272.787706,1270.242055,1267.336945,1264.078259,1260.471879,1256.523687,1252.239567,1247.625399,1242.687067,1237.430453,1231.861439,1225.985907,1219.80974
Land-Based Wind,Class 3,capital,low tech,1566,1566,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965,1565.619965
Land-Based Wind,Class 4,capital,adv tech,1572,1467,1434.275607,1398.504344,1359.423554,1317.142191,1294.990336,1270.612662,1243.92191,1214.996527,1183.91496,1150.755658,1115.597067,1078.517634,1039.595807,998.9100336,1003.822256,1007.937414,1011.270214,1013.835366,1015.647579,1016.721562,1017.072023,1016.713672,1015.661218,1013.929368,1011.532833,1008.48632,1004.80454,1000.5022,995.5940095,990.0946776,984.0189131,977.3814247,970.1969215,962.4801122
Land-Based Wind,Class 4,capital,central,1572,1518,1502.888183,1486.327608,1468.788269,1450.288872,1438.624756,1426.151071,1412.882941,1398.835495,1384.023858,1368.463157,1352.168519,1335.155069,1317.437934,1299.032241,1300.240568,1301.008965,1301.343799,1301.251435,1300.738239,1299.810577,1298.474814,1296.737316,1294.60445,1292.08258,1289.178074,1285.897296,1282.246612,1278.232388,1273.860991,1269.138785,1264.072136,1258.667411,1252.930975,1246.869194
Land-Based Wind,Class 4,capital,low tech,1572,1572,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473,1571.737473
Land-Based Wind,Class 5,capital,adv tech,1582,1485,1460.990988,1432.251073,1399.351432,1362.42901,1345.444355,1325.623303,1302.894958,1277.357918,1249.110784,1218.252156,1184.880633,1149.094816,1110.993305,1070.6747,1078.129542,1084.582558,1090.052233,1094.557057,1098.115515,1100.746096,1102.467288,1103.297577,1103.255451,1102.359399,1100.627906,1098.079461,1094.732551,1090.605664,1085.717287,1080.085907,1073.730013,1066.668092,1058.91863,1050.500117
Land-Based Wind,Class 5,capital,central,1582,1533,1522.219658,1509.858387,1496.266914,1481.46875,1473.391025,1464.295756,1454.201957,1443.128638,1431.094813,1418.119493,1404.221692,1389.420421,1373.734692,1357.183519,1360.705949,1363.675434,1366.099976,1367.987575,1369.346233,1370.183951,1370.508729,1370.32857,1369.651474,1368.485442,1366.838476,1364.718576,1362.133744,1359.091981,1355.601288,1351.669666,1347.305117,1342.515641,1337.309239,1331.693913
Land-Based Wind,Class 5,capital,low tech,1582,1582,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381,1582.071381
