# File: EPA_ODSS_Aerosols.csv
# Title: HFC emissions from MDI aerosols
# Source: EPA Global mitigation of Non-CO2 GHG Gases (https://www.epa.gov/global-mitigation-non-co2-greenhouse-gases/global-non-co2-greenhouse-gas-emission-projections)
# Description: Sector ODS Substitutes (Industry)
# Units: MTCO2eq
# Column types: cnnnnnnnnn
country,1990,1995,2000,2005,2010,2015,2020,2025,2030
Bolivia,0,0.000171033,0.000435353,0.001178169,0.00150112,0.002153114,0.002905523,0.003236768,0.00360499
Bosnia and Herzegovina,0,0.000158514,0.000428664,0.000966562,0.001343147,0.000834013,0.000417021,0.000469976,0.000530103
Botswana,0,9.95E-05,0.000240191,0.000580135,0.000723636,0.001054712,0.00153424,0.001755067,0.001999498
Brazil,0,0,0.01146124,0.164244055,0.450311412,0.498748381,0.493532592,0.536787189,0.571964539
Brunei,0,0.000167224,0.000418953,0.001031314,0.00127481,0.002360208,0.005175614,0.0062142,0.00744947
Bulgaria,0,0.001023824,0.005850284,0.040223588,0.13854584,0.254665306,0.175060824,0.087548137,0.059351242
Burkina Faso,0,0.001127196,0.002720383,0.006570572,0.008195857,0.011945596,0.017376698,0.01987778,0.022646178
Burma,0,0,0,0,0,0,0,0,0
Burundi,0,0.000263856,0.000636792,0.001538051,0.001918501,0.002796247,0.004067569,0.004653027,0.005301058
Cabo Verde,0,1.33E-05,3.22E-05,7.78E-05,9.70E-05,0.000141444,0.000205752,0.000235367,0.000268146
Cambodia,0,0.000286832,0.000718611,0.001768967,0.002186623,0.004048357,0.008877493,0.010658932,0.012777735
Cameroon,0,0.002651086,0.006398148,0.015453522,0.019276077,0.0280952,0.040868768,0.046751136,0.053262215
Canada,0,0,0.006034838,0.078445689,0.163723632,0.255395668,0.259965312,0.180579234,0.093882869
Central African Republic,0,5.85E-07,6.67E-05,0.001062076,0.002991204,0.003672828,0.004066566,0.004600747,0.005179103
Chad,0,0.000699463,0.00168809,0.004077263,0.005085808,0.007412649,0.010782832,0.012334839,0.014052724
Chile,0,0.0023473,0.005974902,0.016169507,0.020601775,0.029549923,0.039876184,0.044422287,0.049475864
China,0,0.00240114,0.348616595,6.778725814,8.745406577,11.25605615,14.21365273,17.15974651,20.62479317
Colombia,0,0.004710831,0.011991119,0.032450823,0.041346008,0.05930418,0.080028107,0.089151748,0.099293847
Comoros,0,4.15E-06,1.00E-05,2.42E-05,3.02E-05,4.40E-05,6.40E-05,7.32E-05,8.34E-05
Congo (Brazzaville),0,0.000372569,0.000899161,0.002171755,0.002708956,0.003948348,0.005743477,0.006570153,0.007485185
Congo (Kinshasa),0,0.002028444,0.004895461,0.011824064,0.014748843,0.021496682,0.031270214,0.035771032,0.040752901
Costa Rica,0,0.000413925,0.001053621,0.002851349,0.00363294,0.005210867,0.007031811,0.007833476,0.008724629
Cote d'Ivoire,0,0.002138404,0.00516084,0.012465037,0.015548366,0.022662,0.032965346,0.037710151,0.042962082
Croatia,0,0,0.005767153,0.058552537,0.102926255,0.116996131,0.071952235,0.03680414,0.025481255
Cuba,0,0.000273692,0.000696664,0.001885339,0.002402135,0.003445475,0.004649501,0.005179569,0.005768809
Cyprus,0,0.000184717,0.002786998,0.011635905,0.028972862,0.037460869,0.02258863,0.011296602,0.007658271
Czechia,0,0.015190806,0.075639692,0.196149026,0.485242582,0.703302667,0.450757502,0.225424391,0.15282127
Denmark,0,0.051795831,0.071679307,0.140646605,0.16330788,0.119249533,0.070790556,0.035822239,0.024556324
Djibouti,0,2.42E-05,5.83E-05,0.000140823,0.000175657,0.000256023,0.000372424,0.000426028,0.000485362
Dominica,0,0,0,0,0,0,0,0,0
Dominican Republic,0,0.001123315,0.002859326,0.007738016,0.009859105,0.014141296,0.019082991,0.021258556,0.023676976
Ecuador,0,0.000659929,0.001679807,0.004545959,0.005792064,0.008307782,0.011210948,0.012489057,0.01390984
Egypt,0,0,0,0,0,0,0,0,0
El Salvador,0,0.000177109,0.00045082,0.001220026,0.00155445,0.002229608,0.003008748,0.003351762,0.003733066
Equatorial Guinea,0,0.00020346,0.000491031,0.001185994,0.001479359,0.00215619,0.003136509,0.003587956,0.004087654
Eritrea,0,3.81E-05,9.20E-05,0.000222236,0.000277208,0.000404036,0.000587732,0.000672326,0.000765961
Estonia,0,0.010904814,0.016340946,0.030044066,0.037927875,0.046234991,0.029141052,0.014573476,0.009879752
Ethiopia,0,0.000407675,0.000983885,0.002376388,0.002964207,0.004320381,0.006284656,0.007189226,0.008190476
Fiji,0,1.21E-06,0.000132911,0.002077949,0.005905575,0.007960833,0.009528062,0.011314303,0.013401924
Finland,2.14E-06,0.028263949,0.065496964,0.148304187,0.212534364,0.222601694,0.13341905,0.067514218,0.046281335
France,0,0.260367881,0.596830764,1.850401058,2.868457771,3.235269982,1.981493712,1.002697887,0.68735443
Gabon,0,0.00128235,0.003094832,0.007474983,0.009323981,0.013589857,0.019768526,0.022613871,0.025763328
"Gambia, The",0,7.21E-05,0.000174002,0.000420269,0.000524226,0.000764067,0.001111453,0.001271428,0.001448501
Georgia,0,0.000171213,0.000451916,0.001058297,0.001419164,0.001075579,0.000653864,0.000683443,0.000719178
Germany,0,0.555385627,0.603157717,1.323146431,1.723768193,1.905791973,1.146654421,0.580243055,0.397759524
Ghana,0,0.001176257,0.002838787,0.006856555,0.00855258,0.012465526,0.018133015,0.020742956,0.023631849
Greece,0,0.009082877,0.054109496,0.345804707,0.734181035,1.00737612,0.635213408,0.321437882,0.22034728
Grenada,0,8.26E-06,2.10E-05,5.69E-05,7.25E-05,0.000104009,0.000140355,0.000156357,0.000174144
Guatemala,0,0.000218296,0.000555658,0.001503742,0.001915937,0.002748102,0.00370843,0.004131212,0.004601187
Guinea,0,0.000837998,0.00202243,0.004884798,0.006093093,0.008880784,0.012918459,0.014777852,0.016835979
Guinea-Bissau,0,0.000101919,0.000245971,0.000594097,0.000741052,0.001080095,0.001571164,0.001797306,0.002047619
Guyana,0,5.13E-05,0.000123897,0.000299249,0.000373271,0.000544048,0.000791401,0.00090531,0.001031393
Haiti,0,4.56E-06,0.00049175,0.006993227,0.019281963,0.023739944,0.024711132,0.027225748,0.029962047
Holy See,0,0,0,0,0,0,0,0,0
Honduras,0,0.000686518,0.001747487,0.004729117,0.006025429,0.008642505,0.011662641,0.012992246,0.014470272
Hungary,0,0.022528492,0.046613906,0.168992207,0.25572746,0.424767388,0.18603852,0.093038097,0.063073033
Iceland,2.79E-05,0.00041278,0.001296367,0.004132987,0.01224201,0.017700828,0.016174615,0.016497373,0.01676875
India,0,0,0.056082139,0.961951112,3.159232271,4.606164695,6.312678441,8.593468248,11.24811393
Indonesia,0,0,0.013432868,0.213222689,0.606446048,0.817631384,0.978637701,1.162149648,1.376628718
Iran,0,0.008217977,0.019067792,0.047277466,0.059532401,0.091988741,0.145915791,0.165041856,0.186193247
Iraq,0,0.004503111,0.010448359,0.02590609,0.032621286,0.050406013,0.079955799,0.090436089,0.102026174
Ireland,0.00013211,0.020756307,0.04220992,0.094343791,0.14657902,0.172234341,0.116472363,0.058938664,0.04040275
Israel,0,0.000109302,0.012943458,0.200907312,0.560503064,0.70391348,0.783790866,0.876782503,0.97737421
Italy,0,0.064658267,0.234759468,0.996438991,1.820165006,2.365482248,1.465389103,0.741532788,0.508324446
Jamaica,0,0.000164835,0.000419576,0.001135472,0.001446719,0.002075085,0.002800227,0.003119468,0.003474345
Japan,1.95E-06,0,0.025381887,0.277692659,0.735216057,1.301738493,0.883984582,0.750795543,0.737647488
Jordan,0,0.003059733,0.007099357,0.017602437,0.022165218,0.034249425,0.054327647,0.061448701,0.069323827
Kazakhstan,0,0.000103218,0.042011707,0.062527232,0.142356935,0.147029792,0.147097859,0.160886826,0.175615829
Kenya,0,0.00179529,0.004332765,0.010464976,0.013053574,0.019025799,0.027675936,0.03165942,0.036068659
Kiribati,0,8.50E-07,2.13E-06,5.24E-06,6.48E-06,1.20E-05,2.63E-05,3.16E-05,3.79E-05
"Korea, North",0,2.87E-05,0.003148767,0.049228225,0.13990764,0.188598282,0.225727164,0.268044588,0.317501942
"Korea, South",0,0.220002412,0,0,0,0,0,0,0
Kosovo,0,0,0,0,0,0,0,0,0
Kuwait,0,0.014415493,0.033447602,0.082931356,0.104428243,0.16136125,0.255956914,0.289506735,0.326609263
Kyrgyzstan,0,0.000185305,0.00048911,0.001145399,0.001535967,0.001164103,0.000707679,0.000739693,0.000778369
Laos,0,3.76E-05,9.43E-05,0.000232087,0.000286883,0.000531142,0.001164721,0.001398444,0.00167643
Latvia,0,0.001019616,0.003119169,0.013346689,0.03959802,0.052480573,0.034562916,0.017284958,0.011717939
Lebanon,0,0.002238081,0.005192916,0.012875529,0.016213033,0.025052182,0.039738655,0.044947441,0.050707804
Lesotho,0,8.46E-05,0.000204065,0.000492881,0.000614799,0.000896079,0.001303484,0.001491099,0.001698765
Liberia,0,0.000181944,0.000439104,0.001060573,0.001322915,0.00192817,0.002804819,0.003208525,0.003655379
Libya,0,0.004162719,0.010046335,0.024265028,0.030267182,0.044114917,0.064171898,0.073408357,0.083632015
Liechtenstein,5.13E-09,6.64E-05,0.000150405,0.000531786,0.000961709,0.001056912,0.001042671,0.001063477,0.001080971
Lithuania,0,0.002896421,0.0053831,0.023263289,0.06492094,0.13329881,0.099361746,0.049690933,0.033686823
Luxembourg,1.53E-08,0.003923065,0.002979618,0.005858503,0.008934526,0.011135501,0.006620845,0.003350355,0.002296685
Macedonia,0,3.54E-05,9.59E-05,0.000216129,0.000300335,0.00018649,9.32E-05,0.000105089,0.000118534
Madagascar,0,0.000602075,0.001453052,0.003509573,0.004377695,0.006380563,0.009281505,0.010617421,0.01209612
Malawi,0,0.000473356,0.0011424,0.002759251,0.003441774,0.005016443,0.007297183,0.00834749,0.009510053
Malaysia,0,0,0.007447394,0.11821402,0.336223249,0.453307729,0.54257217,0.644314086,0.763224664
Maldives,0,0.000104586,0.000262023,0.000645009,0.000797296,0.00147613,0.003236952,0.003886508,0.004659075
Mali,0,0.000626988,0.001513178,0.003654797,0.004558841,0.006644586,0.009665568,0.011056763,0.012596649
Malta,0,0,0,0,0,0,0,0,0
Marshall Islands,0,5.95E-06,1.49E-05,3.67E-05,4.54E-05,8.40E-05,0.000184217,0.000221183,0.000265151
Mauritania,0,3.93E-07,4.47E-05,0.000712167,0.00200573,0.002462787,0.002726806,0.003084997,0.003472809
Mauritius,0,0.000267405,0.000645357,0.001558739,0.001944306,0.002833858,0.00412228,0.004715612,0.00537236
Mexico,0,0.020320435,0.045334461,0.131792138,0.191117758,0.227955023,0.260531443,0.288185606,0.318413491
"Micronesia, Federated States of",0,1.70E-06,4.26E-06,1.05E-05,1.30E-05,2.40E-05,5.26E-05,6.32E-05,7.58E-05
Moldova,0,0.000142939,0.000386545,0.000871592,0.001211175,0.000752066,0.000376046,0.000423798,0.000478017
Monaco,0,5.03E-07,1.35E-05,2.87E-05,5.36E-05,7.93E-05,7.36E-05,7.50E-05,7.63E-05
Mongolia,0,8.13E-05,0.000203796,0.000501673,0.000620119,0.001148101,0.002517629,0.003022839,0.003623725
Montenegro,0,7.15E-05,0.000193273,0.000435796,0.000605587,0.000376033,0.000188023,0.000211899,0.000239009
Morocco,0,0,8.07E-05,0.001271984,0.003551365,0.004460728,0.004967123,0.005556656,0.006194381
Mozambique,0,0.000308398,0.000744291,0.001797694,0.002242368,0.003268288,0.004754226,0.005438516,0.006195944
Namibia,0,0.000172424,0.000416129,0.001005081,0.001253697,0.001827284,0.002658064,0.003040647,0.003464121
Nauru,0,2.83E-07,7.10E-07,1.75E-06,2.16E-06,4.00E-06,8.77E-06,1.05E-05,1.26E-05
Nepal,0,2.10E-05,5.25E-05,0.000129351,0.000159891,0.000296026,0.000649145,0.000779408,0.00093434
Netherlands,0,0.058789381,0.123883447,0.2124547,0.348319734,0.383937513,0.236077833,0.119462779,0.081892334
New Zealand,0,0.007735455,0.012465908,0.052250126,0.090115142,0.120024866,0.110352365,0.116210308,0.122145331
Nicaragua,0,0.000337527,0.000859154,0.002325076,0.002962409,0.004249098,0.005733951,0.006387653,0.007114327
Niger,0,0.000649865,0.001568389,0.003788148,0.004725178,0.006887025,0.010018232,0.011460187,0.013056259
Nigeria,0,0.015198423,0.036679981,0.088593579,0.110507927,0.161067128,0.234296786,0.268019846,0.305347246
Norway,1.15E-06,0.002402476,0.007688398,0.025481579,0.064043793,0.076139798,0.081918503,0.083553155,0.08492758
Oman,0,0.00209,0.00484933,0.012023627,0.015140308,0.023394619,0.037109372,0.041973521,0.047352753
Pakistan,0,0.005732473,0.014361761,0.035353573,0.043700611,0.080908195,0.177420599,0.213023437,0.255368635
Palau,0,4.82E-06,1.21E-05,2.97E-05,3.67E-05,6.80E-05,0.000149128,0.000179053,0.000214646
Panama,0,0.00100354,0.002554446,0.006912941,0.008807866,0.012633463,0.017048244,0.018991836,0.02115239
Papua New Guinea,0,8.67E-05,0.000217288,0.000534885,0.000661172,0.001224108,0.002684301,0.003222958,0.003863623
Paraguay,0,0.000874086,0.002224929,0.006021187,0.007671671,0.011003775,0.01484906,0.016541934,0.01842378
Peru,0,0.000914577,0.002327998,0.006300117,0.008027059,0.011513521,0.015536937,0.017308233,0.019277255
Philippines,0,0.004584675,0.011486143,0.028274819,0.034950552,0.064708158,0.141896136,0.170370311,0.204236841
Poland,0,0.021803176,0.119798414,0.453597348,0.70718921,0.788672301,0.470608197,0.235351748,0.159551293
Portugal,0,0.02272086,0.042678008,0.158129387,0.351833168,0.495050098,0.317796285,0.160814875,0.110239403
Qatar,0,2.04E-06,0.000241828,0.00375363,0.010472098,0.013151491,0.014643871,0.01638127,0.018260665
Romania,1.23E-05,0.000170824,0.003302752,0.02520245,0.078847064,0.131502213,0.090946189,0.045482303,0.030833679
Russia,0,0.003259901,0.016559031,0.252420017,0.756092325,1.840167276,1.901719014,1.922134917,1.957001283
Rwanda,0,0.000138156,0.000333428,0.000805332,0.001004537,0.001464129,0.0021298,0.002436349,0.002775661
Saint Kitts and Nevis,0,1.64E-07,1.77E-05,0.000252418,0.000695976,0.000856886,0.00089194,0.000982705,0.00108147
Saint Lucia,0,2.38E-05,6.07E-05,0.000164172,0.000209174,0.000300026,0.000404871,0.000451029,0.000502339
Saint Vincent and the Grenadines,0,6.74E-08,7.27E-06,0.00010345,0.000285236,0.000351183,0.000365549,0.000402748,0.000443226
Samoa,0,3.68E-06,9.23E-06,2.27E-05,2.81E-05,5.20E-05,0.000114039,0.000136923,0.000164141
San Marino,0,3.40E-08,0.000100892,0.000317126,0.000632604,0.000692283,0.000701291,0.000715285,0.000727051
Sao Tome and Principe,0,4.91E-06,1.18E-05,2.86E-05,3.57E-05,5.20E-05,7.56E-05,8.65E-05,9.86E-05
Saudi Arabia,0,0.063282911,0.146832409,0.364062299,0.458431985,0.708363523,1.123631243,1.270912385,1.433789641
Senegal,0,0.001532037,0.003697429,0.008930442,0.011139461,0.016235948,0.02361767,0.027017035,0.030779725
Serbia,0,0.000838614,0.002267841,0.005113584,0.007105902,0.004412335,0.002206245,0.002486404,0.002804503
Seychelles,0,3.77E-05,9.09E-05,0.000219661,0.000273995,0.000399353,0.00058092,0.000664533,0.000757084
Sierra Leone,0,9.78E-05,0.00023595,0.000569893,0.000710861,0.001036091,0.001507154,0.001724083,0.001964198
Singapore,0,0.011760583,0.002251866,0.035205954,0.100056053,0.134877551,0.161430563,0.191694204,0.22706402
Slovakia,0,0.005601257,0.022143096,0.068046852,0.136814587,0.167151775,0.091937649,0.045978133,0.031169816
Slovenia,0,2.78E-05,0.010692512,0.037845402,0.063052718,0.084028942,0.05150948,0.025759955,0.017463368
Solomon Islands,0,4.59E-05,0.000115035,0.000283174,0.000350032,0.000648057,0.001421101,0.001706272,0.002045448
Somalia,0,0.000241811,0.000555713,0.008854753,0.024938292,0.030621132,0.033903811,0.038357387,0.043179264
South Africa,0,0,0.027529872,0.438662237,1.235436745,1.516963205,1.679586285,1.900215311,2.139089921
South Sudan,0,0,0.00019428,0.003095664,0.008718548,0.010705296,0.011852936,0.013409928,0.01509568
Spain,0,0,0.449350607,1.656159647,2.638552666,1.595249095,0.951037967,0.481255002,0.329902717
Sri Lanka,0,0.000446388,0.001118351,0.002752984,0.003402968,0.006300324,0.013815748,0.016588143,0.019885565
Sudan,0,0.000957993,0.002312028,0.005584267,0.006965581,0.01015245,0.014768292,0.016893937,0.019246773
Suriname,0,5.71E-05,0.000137784,0.000332791,0.000415109,0.000605028,0.000880106,0.001006783,0.001146998
Swaziland,0,4.92E-05,0.000118675,0.000286636,0.000357538,0.000521118,0.000758046,0.000867154,0.000987923
Sweden,0.000277484,0,0.039986506,0.082311863,0.094152583,0.087557418,0.052441105,0.026536842,0.018191138
Switzerland,1.01E-05,0.098607892,0.053829647,0.148960654,0.225381791,0.266628694,0.256964363,0.262091986,0.266403325
Syria,0,0,0.01604382,0.252839126,0.705924133,0.886683041,0.987342007,1.104526616,1.231290744
Tajikistan,0,0,0.008253633,0.019560486,0.039217609,0.045231829,0.049178901,0.053788936,0.058713251
Tanzania,0,0.000267843,0.000671035,0.001651851,0.002041856,0.003780334,0.008289754,0.009953252,0.011931778
Thailand,0,0.029743364,0.074517077,0.183434667,0.2267439,0.419798243,0.920560098,1.105288099,1.324999337
Timor-Leste,0,5.95E-06,1.49E-05,3.67E-05,4.54E-05,8.40E-05,0.000184217,0.000221183,0.000265151
Togo,0,0.000839356,0.002025708,0.004892716,0.00610297,0.008895179,0.012939399,0.014801807,0.016863269
Tonga,0,1.42E-06,3.55E-06,8.74E-06,1.08E-05,2.00E-05,4.39E-05,5.27E-05,6.31E-05
Trinidad and Tobago,0,0.003021034,0.007689849,0.020810564,0.026515005,0.038031498,0.051321657,0.057172606,0.063676688
Tunisia,0,0.001122838,0.00260527,0.006459613,0.008134029,0.012568603,0.019936762,0.022549994,0.02543995
Turkey,0,0.000789429,0.001831675,0.034574531,0.058716871,0.068336888,0.092969696,0.105155796,0.118632325
Turkmenistan,0,0.000492235,0.001299252,0.003042589,0.004080077,0.003092273,0.001879849,0.00196489,0.002067627
Tuvalu,0,5.67E-07,1.42E-06,3.50E-06,4.32E-06,8.00E-06,1.75E-05,2.11E-05,2.53E-05
Uganda,0,1.89E-06,4.56E-06,1.10E-05,1.37E-05,2.00E-05,2.91E-05,3.33E-05,3.79E-05
Ukraine,0,0.000667093,0.00175673,0.040064799,0.110548984,0.117827372,0.122505244,0.133504212,0.145697651
United Arab Emirates,0,9.92E-06,0.001175078,0.018239469,0.050885546,0.063905131,0.071156839,0.079599131,0.088731398
United Kingdom,0,0.303781022,0.661997613,1.84401569,2.709971669,2.688013087,1.560354446,0.789588227,0.54126669
United States,4.53E-05,8.572278973,10.57001437,7.299132431,9.036701744,9.435661158,8.571614134,9.256702568,9.995158446
Uruguay,0,0.000810532,0.002063156,0.005583393,0.007113872,0.010203702,0.0137694,0.015339186,0.017084206
Uzbekistan,0,0.014975176,0.031437837,0.074505295,0.149378681,0.172286661,0.18732094,0.204880422,0.223636988
Vanuatu,0,1.70E-06,4.26E-06,1.05E-05,1.30E-05,2.40E-05,5.26E-05,6.32E-05,7.58E-05
Venezuela,0,0.00740548,0.018850175,0.051013064,0.064996395,0.093226845,0.125805095,0.140147563,0.156091058
Vietnam,0,0.00346417,0.008678904,0.02136439,0.026408559,0.048893339,0.107216402,0.128731425,0.154320899
Yemen,0,0,0,0,0,0,0,0,0
Zambia,0,0.000332179,0.000801684,0.001936316,0.00241528,0.003520311,0.005120831,0.005857887,0.006673721
Zimbabwe,0,0.000460375,0.001111071,0.002683583,0.003347389,0.004878875,0.00709707,0.008118574,0.009249256
