Delete old supplysectors and technologies,,
"Delete ""oil"" subsector of buildings and transportation",,
INPUT_TABLE,,
Variable_ID,,
300,,

region,supplysector,subsector
ALL,building,oil
ALL,transportation,oil


"Delete ""oil"" technologies of industry",,
INPUT_TABLE,,
Variable_ID,,
3000,,

region,supplysector,subsector,technology
ALL,industry,energy-use,oil
ALL,industry,non-energy use oil,oil


Scale years,,,
INPUT_TABLE,,,
Variable ID,,,
200,,,

region,supplysector,subsector,scaleYear
ALL,building,refined liquids,2005
ALL,transportation,refined liquids,2005


Set bld and trn refined liquids logit exponents,,,
INPUT_TABLE,,,,,,,,,,,
Variable ID,,,,,,,,,,,
202,,,,,,,,,,,
,,,logitexp,,,,,,,,
region,supplysector,subsector,1975,1990,2005,2020,2035,2050,2065,2080,2095
ALL,building,refined liquids,-3,-3,-3,-3,-3,-3,-3,-3,-3
ALL,transportation,refined liquids,-13,-13,-13,-13,-13,-13,-13,-13,-13

Specify end-use sector technology attributes,,,,,,,,,,,
Ref liquids: building techs,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,
Variable ID,,,,,,,,,,,
4000,,,,,,,,,,,
,,,,,,,,,minicam-non-energy-input,,
region,supplysector,subsector,technology,period,sharewt,logitexp,minicam-energy-input,efficiency,input-cost,,
ALL,building,refined liquids,refined liquids,1975,1,-6,refined liquids enduse,0.598802,4.98,,
ALL,building,refined liquids,refined liquids,1990,1,-6,refined liquids enduse,0.598802,4.98
ALL,building,refined liquids,refined liquids,2005,1,-6,refined liquids enduse,0.598802,4.98
ALL,building,refined liquids,refined liquids,2020,1,-6,refined liquids enduse,0.598802,4.98
ALL,building,refined liquids,refined liquids,2035,1,-6,refined liquids enduse,0.598802,4.98
ALL,building,refined liquids,refined liquids,2050,1,-6,refined liquids enduse,0.598802,4.98
ALL,building,refined liquids,refined liquids,2065,1,-6,refined liquids enduse,0.598802,4.98
ALL,building,refined liquids,refined liquids,2080,1,-6,refined liquids enduse,0.598802,4.98
ALL,building,refined liquids,refined liquids,2095,1,-6,refined liquids enduse,0.598802,4.98
ALL,transportation,refined liquids,refined liquids,1975,1,-6,refined liquids enduse,0.33333,98.88
ALL,transportation,refined liquids,refined liquids,1990,1,-6,refined liquids enduse,0.33333,98.88
ALL,transportation,refined liquids,refined liquids,2005,1,-6,refined liquids enduse,0.33333,98.88
ALL,transportation,refined liquids,refined liquids,2020,1,-6,refined liquids enduse,0.33333,98.88
ALL,transportation,refined liquids,refined liquids,2035,1,-6,refined liquids enduse,0.33333,98.88
ALL,transportation,refined liquids,refined liquids,2050,1,-6,refined liquids enduse,0.33333,98.88
ALL,transportation,refined liquids,refined liquids,2065,1,-6,refined liquids enduse,0.33333,98.88
ALL,transportation,refined liquids,refined liquids,2080,1,-6,refined liquids enduse,0.33333,98.88
ALL,transportation,refined liquids,refined liquids,2095,1,-6,refined liquids enduse,0.33333,98.88

Ref liquids: industry techs,,,,,,,,,
INPUT_TABLE,,,,,,,,,
Variable ID,,,,,,,,,
4000,,,,,,,,,
,,,,,,,,,minicam-non-energy-input
region,supplysector,subsector,technology,period,sharewt,logitexp,minicam-energy-input,efficiency,input-cost
ALL,industry,energy-use,refined liquids,1975,1,-2,refined liquids industrial,0.520833,0.41
ALL,industry,energy-use,refined liquids,1990,1,-2,refined liquids industrial,0.520833,0.41
ALL,industry,energy-use,refined liquids,2005,1,-2,refined liquids industrial,0.520833,0.41
ALL,industry,energy-use,refined liquids,2020,1,-2,refined liquids industrial,0.520833,0.41
ALL,industry,energy-use,refined liquids,2035,1,-2,refined liquids industrial,0.520833,0.41
ALL,industry,energy-use,refined liquids,2050,1,-2,refined liquids industrial,0.520833,0.41
