filename; year; sector; australia;brazil;canada;china;france;germany;india;indonesia;iran;italy;japan;korea;mexico;poland;saudi_arabia;spain;thailand;turkey;uk;usa;ussr;global;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1964_ETHENE.nc;1964;grassfire;    0.1684;  0.008279;     0.000; 0.0002708;     0.000;     0.000; 3.063e-07;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001638;    0.5006;;RETRO;FIRES;V2;1964;ETHENE
RETRO_FIRES_V2_1965_ETHENE.nc;1965;forestfire;   0.03437;    0.3153;  0.007321;   0.02827; 0.0002687; 0.0001036;   0.01176;    0.3980;     0.000; 0.0008391;     0.000;     0.000;   0.05251; 0.0008250;     0.000;  0.001561;   0.01916; 0.0001002; 3.444e-05;   0.01232;   0.08569;     1.354;;RETRO;FIRES;V2;1965;ETHENE
RETRO_FIRES_V2_1965_ETHENE.nc;1965;woodedfire;    0.1203;    0.2405;     0.000; 0.0007380;     0.000;     0.000;   0.03046;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001675;     0.000;     0.000;     0.000; 2.449e-05;     0.000;     0.000;  0.003961;  0.008242;     2.165;;RETRO;FIRES;V2;1965;ETHENE
RETRO_FIRES_V2_1965_ETHENE.nc;1965;grassfire;    0.2607;   0.01200;     0.000; 0.0002018;     0.000;     0.000; 8.126e-07;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001833;    0.5807;;RETRO;FIRES;V2;1965;ETHENE
RETRO_FIRES_V2_1966_ETHENE.nc;1966;forestfire;   0.01646;    0.3355;   0.02678;   0.02400; 0.0003390; 6.907e-05;  0.009007;   0.09480;     0.000;  0.001014; 0.0001740;     0.000;   0.03156; 0.0006133;     0.000;  0.001905;   0.04666; 0.0001145; 5.734e-05;   0.01940;   0.05350;     1.098;;RETRO;FIRES;V2;1966;ETHENE
RETRO_FIRES_V2_1966_ETHENE.nc;1966;woodedfire;   0.05648;    0.2359;     0.000; 0.0007020;     0.000;     0.000;   0.02645;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0009222;     0.000;     0.000;     0.000; 2.183e-05;     0.000;     0.000;  0.008363;  0.008453;     1.728;;RETRO;FIRES;V2;1966;ETHENE
RETRO_FIRES_V2_1966_ETHENE.nc;1966;grassfire;    0.1231;   0.01173;     0.000; 0.0002635;     0.000;     0.000; 1.308e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001723;    0.3622;;RETRO;FIRES;V2;1966;ETHENE
RETRO_FIRES_V2_1967_ETHENE.nc;1967;forestfire;   0.01928;    0.3532;   0.02159;  0.007452; 0.0003057; 5.379e-05;  0.009337;   0.07765;     0.000; 0.0008638; 3.693e-05;     0.000;   0.05439; 0.0005869;     0.000;  0.001649;   0.01491; 0.0001015; 3.594e-05;   0.01915;   0.07169;     1.029;;RETRO;FIRES;V2;1967;ETHENE
RETRO_FIRES_V2_1967_ETHENE.nc;1967;woodedfire;   0.06632;    0.2544;     0.000; 0.0006713;     0.000;     0.000;   0.02948;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0007538;     0.000;     0.000;     0.000; 1.641e-05;     0.000;     0.000;  0.008757;  0.008909;     1.798;;RETRO;FIRES;V2;1967;ETHENE
RETRO_FIRES_V2_1967_ETHENE.nc;1967;grassfire;    0.1504;   0.01317;     0.000; 0.0001503;     0.000;     0.000; 3.204e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.002513;    0.3997;;RETRO;FIRES;V2;1967;ETHENE
RETRO_FIRES_V2_1968_ETHENE.nc;1968;forestfire;   0.01237;    0.3760;   0.04947;   0.02116; 0.0002514; 7.751e-05;   0.01191;    0.1442;     0.000; 0.0008328; 0.0006024;     0.000;   0.04794; 0.0005432;     0.000;  0.001579;   0.01403; 9.636e-05; 4.286e-05;   0.01980;   0.06729;     1.197;;RETRO;FIRES;V2;1968;ETHENE
RETRO_FIRES_V2_1968_ETHENE.nc;1968;woodedfire;   0.04213;    0.3081;     0.000; 0.0008935;     0.000;     0.000;   0.03437;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0007634;     0.000;     0.000;     0.000; 8.696e-06;     0.000;     0.000;  0.007915;  0.008223;     1.996;;RETRO;FIRES;V2;1968;ETHENE
RETRO_FIRES_V2_1968_ETHENE.nc;1968;grassfire;   0.09681;   0.01406;     0.000; 0.0006623;     0.000;     0.000; 6.113e-07;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001552;    0.3731;;RETRO;FIRES;V2;1968;ETHENE
RETRO_FIRES_V2_1969_ETHENE.nc;1969;forestfire;   0.02800;    0.3972;   0.06652;   0.03416; 0.0002158; 4.793e-05;   0.01295;    0.1927;     0.000; 0.0005913;     0.000;     0.000;    0.1307; 0.0009633;     0.000;  0.001168;   0.03065; 7.069e-05; 6.604e-05;   0.06369;    0.1158;     1.583;;RETRO;FIRES;V2;1969;ETHENE
RETRO_FIRES_V2_1969_ETHENE.nc;1969;woodedfire;   0.09801;    0.3363;     0.000; 0.0009704;     0.000;     0.000;   0.03012;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0003641;     0.000;     0.000;     0.000; 3.921e-05;     0.000;     0.000;   0.01478;  0.008927;     2.103;;RETRO;FIRES;V2;1969;ETHENE
RETRO_FIRES_V2_1969_ETHENE.nc;1969;grassfire;    0.2175;   0.01629;     0.000; 0.0001535;     0.000;     0.000; 1.355e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.002140;    0.4866;;RETRO;FIRES;V2;1969;ETHENE
RETRO_FIRES_V2_1970_ETHENE.nc;1970;forestfire;   0.02045;    0.4231;   0.05843;   0.02675; 0.0003730; 8.441e-05;   0.01095;    0.1042;     0.000;  0.001259;     0.000;     0.000;   0.08230; 0.0005650;     0.000;  0.002389;   0.02615; 0.0001482; 2.260e-05;   0.01318;    0.1029;     1.377;;RETRO;FIRES;V2;1970;ETHENE
RETRO_FIRES_V2_1970_ETHENE.nc;1970;woodedfire;   0.07267;    0.4294;     0.000; 0.0008878;     0.000;     0.000;   0.03305;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001316;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.005536;  0.008274;     3.153;;RETRO;FIRES;V2;1970;ETHENE
RETRO_FIRES_V2_1970_ETHENE.nc;1970;grassfire;    0.1611;   0.02012;     0.000; 0.0002379;     0.000;     0.000; 2.001e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001819;    0.6137;;RETRO;FIRES;V2;1970;ETHENE
RETRO_FIRES_V2_1971_ETHENE.nc;1971;forestfire;   0.01406;    0.4403;   0.06786;  0.003790; 0.0001552; 7.551e-05;   0.01099;   0.05809;     0.000; 0.0005628;     0.000;     0.000;   0.09806; 0.0006498;     0.000;  0.001027;  0.004312; 6.625e-05; 4.274e-05;   0.02400;   0.07022;     1.236;;RETRO;FIRES;V2;1971;ETHENE
RETRO_FIRES_V2_1971_ETHENE.nc;1971;woodedfire;   0.04814;    0.1602;     0.000; 0.0006970;     0.000;     0.000;   0.03809;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0008962;     0.000;     0.000;     0.000; 2.527e-05;     0.000;     0.000;  0.008164;  0.005513;     1.600;;RETRO;FIRES;V2;1971;ETHENE
RETRO_FIRES_V2_1971_ETHENE.nc;1971;grassfire;    0.1108;  0.007302;     0.000; 0.0001538;     0.000;     0.000; 3.223e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001257;    0.3685;;RETRO;FIRES;V2;1971;ETHENE
RETRO_FIRES_V2_1972_ETHENE.nc;1972;forestfire;   0.02914;    0.4567;   0.02458;   0.02592; 0.0001531; 5.240e-05;   0.01146;    0.5023;     0.000; 0.0004651;  0.001169;     0.000;   0.07817;  0.001631;     0.000; 0.0008694;   0.02654; 5.317e-05; 6.026e-05;   0.02490;    0.2507;     2.069;;RETRO;FIRES;V2;1972;ETHENE
RETRO_FIRES_V2_1972_ETHENE.nc;1972;woodedfire;    0.1020;    0.2770;     0.000; 0.0008201;     0.000;     0.000;   0.03868;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0005926;     0.000;     0.000;     0.000; 2.188e-06;     0.000;     0.000;  0.005351;  0.009830;     2.049;;RETRO;FIRES;V2;1972;ETHENE
RETRO_FIRES_V2_1972_ETHENE.nc;1972;grassfire;    0.2291;   0.01383;     0.000; 0.0001766;     0.000;     0.000; 9.406e-07;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.002183;    0.5087;;RETRO;FIRES;V2;1972;ETHENE
RETRO_FIRES_V2_1973_ETHENE.nc;1973;forestfire;   0.01379;    0.4794;   0.02423;   0.02513; 0.0002946; 9.163e-05;   0.02277;    0.1310;     0.000; 0.0009556; 0.0002424;     0.000;    0.1071; 0.0003653;     0.000;  0.001832;   0.03043; 0.0001145; 5.081e-05;  0.009394;   0.08535;     1.533;;RETRO;FIRES;V2;1973;ETHENE
RETRO_FIRES_V2_1973_ETHENE.nc;1973;woodedfire;   0.04810;    0.1576;     0.000; 0.0009946;     0.000;     0.000;   0.02736;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0002935;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.003573;   0.01763;     1.843;;RETRO;FIRES;V2;1973;ETHENE
RETRO_FIRES_V2_1973_ETHENE.nc;1973;grassfire;    0.1075;  0.007973;     0.000; 0.0002160;     0.000;     0.000; 8.631e-07;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.003963;    0.4167;;RETRO;FIRES;V2;1973;ETHENE
RETRO_FIRES_V2_1974_ETHENE.nc;1974;forestfire;   0.01895;    0.5093;   0.02774;  0.002785; 0.0003318; 5.260e-05;   0.01010;   0.05380;     0.000; 0.0009749;     0.000;     0.000;    0.1454; 0.0006580;     0.000;  0.001817;  0.001793; 0.0001099; 5.958e-05;   0.01594;   0.02706;     1.322;;RETRO;FIRES;V2;1974;ETHENE
RETRO_FIRES_V2_1974_ETHENE.nc;1974;woodedfire;   0.06326;    0.2137;     0.000; 0.0005995;     0.000;     0.000;   0.03764;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0005645;     0.000;     0.000;     0.000; 3.956e-05;     0.000;     0.000;  0.005542;  0.003120;     1.525;;RETRO;FIRES;V2;1974;ETHENE
RETRO_FIRES_V2_1974_ETHENE.nc;1974;grassfire;    0.1467;  0.009837;     0.000; 0.0001671;     0.000;     0.000; 1.888e-07;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0007342;    0.3561;;RETRO;FIRES;V2;1974;ETHENE
RETRO_FIRES_V2_1975_ETHENE.nc;1975;forestfire;   0.02503;    0.5345;   0.04075;   0.02330; 0.0002804; 5.525e-05;   0.01221;   0.05019;     0.000; 0.0008707;     0.000;     0.000;    0.1273; 0.0009151;     0.000;  0.001669;  0.007041; 0.0001036; 9.879e-05;  0.008697;   0.03126;     1.416;;RETRO;FIRES;V2;1975;ETHENE
RETRO_FIRES_V2_1975_ETHENE.nc;1975;woodedfire;   0.08686;    0.2874;     0.000; 0.0005077;     0.000;     0.000;   0.03179;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0004531;     0.000;     0.000;     0.000; 7.744e-06;     0.000;     0.000;  0.003274;  0.002524;     1.995;;RETRO;FIRES;V2;1975;ETHENE
RETRO_FIRES_V2_1975_ETHENE.nc;1975;grassfire;    0.1928;   0.01342;     0.000; 0.0002220;     0.000;     0.000; 6.796e-07;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0005494;    0.4637;;RETRO;FIRES;V2;1975;ETHENE
RETRO_FIRES_V2_1976_ETHENE.nc;1976;forestfire;   0.03843;    0.5386;   0.09076;  0.005609; 0.0001230; 0.0001012;   0.01322;    0.1959;     0.000; 0.0004418;     0.000;     0.000;    0.1068; 0.0007523;     0.000; 0.0008231;  0.008570; 5.172e-05; 4.760e-05;   0.02133;   0.02255;     1.619;;RETRO;FIRES;V2;1976;ETHENE
RETRO_FIRES_V2_1976_ETHENE.nc;1976;woodedfire;    0.1293;    0.3860;     0.000;  0.002614;     0.000;     0.000;   0.04330;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0002532;     0.000;     0.000;     0.000; 1.026e-05;     0.000;     0.000;   0.01040;   0.03677;     2.239;;RETRO;FIRES;V2;1976;ETHENE
RETRO_FIRES_V2_1976_ETHENE.nc;1976;grassfire;    0.2967;   0.01816;     0.000; 0.0002904;     0.000;     0.000; 2.116e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.009107;    0.5590;;RETRO;FIRES;V2;1976;ETHENE
RETRO_FIRES_V2_1977_ETHENE.nc;1977;forestfire;   0.03827;    0.5585;   0.05321;   0.02520; 0.0003767; 8.720e-05;   0.02034;    0.5891;     0.000;  0.001143;     0.000;     0.000;    0.1308; 0.0009614;     0.000;  0.002104;   0.02652; 0.0001280; 5.231e-05;   0.03783;   0.07759;     2.242;;RETRO;FIRES;V2;1977;ETHENE
RETRO_FIRES_V2_1977_ETHENE.nc;1977;woodedfire;    0.1356;    0.1846;     0.000; 0.0008159;     0.000;     0.000;   0.03238;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0004450;     0.000;     0.000;     0.000; 2.970e-06;     0.000;     0.000;  0.006930;  0.006190;     2.021;;RETRO;FIRES;V2;1977;ETHENE
RETRO_FIRES_V2_1977_ETHENE.nc;1977;grassfire;    0.2900;  0.008737;     0.000; 0.0001640;     0.000;     0.000; 1.197e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001380;    0.6092;;RETRO;FIRES;V2;1977;ETHENE
RETRO_FIRES_V2_1978_ETHENE.nc;1978;forestfire;   0.02287;    0.5919;   0.01048;   0.01885; 0.0003502; 7.535e-05;   0.01488;    0.1860;     0.000;  0.001151;     0.000;     0.000;    0.1463;  0.001392;     0.000;  0.002169;   0.04476; 0.0001321; 6.144e-05;   0.01506;   0.02807;     1.799;;RETRO;FIRES;V2;1978;ETHENE
RETRO_FIRES_V2_1978_ETHENE.nc;1978;woodedfire;   0.08109;    0.2829;     0.000; 0.0005690;     0.000;     0.000;   0.03519;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0005355;     0.000;     0.000;     0.000; 1.163e-05;     0.000;     0.000;  0.007364;  0.003629;     2.121;;RETRO;FIRES;V2;1978;ETHENE
RETRO_FIRES_V2_1978_ETHENE.nc;1978;grassfire;    0.1768;   0.01472;     0.000; 0.0001510;     0.000;     0.000; 1.330e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0008362;    0.4599;;RETRO;FIRES;V2;1978;ETHENE
RETRO_FIRES_V2_1979_ETHENE.nc;1979;forestfire;   0.03723;    0.6111;    0.1235;   0.02368; 0.0002670; 0.0001477;   0.01270;    0.3509;     0.000; 0.0007973;     0.000;     0.000;    0.2094; 0.0009176;     0.000;  0.001470;   0.02334; 9.648e-05; 2.537e-05;   0.02263;   0.04063;     2.196;;RETRO;FIRES;V2;1979;ETHENE
RETRO_FIRES_V2_1979_ETHENE.nc;1979;woodedfire;    0.1338;    0.3372;     0.000; 0.0006738;     0.000;     0.000;   0.03912;     0.000;     0.000;     0.000;     0.000;     0.000;  0.002315;     0.000;     0.000;     0.000; 2.278e-05;     0.000;     0.000;  0.004220;  0.005571;     2.767;;RETRO;FIRES;V2;1979;ETHENE
RETRO_FIRES_V2_1979_ETHENE.nc;1979;grassfire;    0.2870;   0.01606;     0.000; 0.0002191;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001145;    0.6785;;RETRO;FIRES;V2;1979;ETHENE
RETRO_FIRES_V2_1980_ETHENE.nc;1980;forestfire;   0.04335;    0.6246;    0.1895;   0.02768; 0.0003400; 6.592e-05;   0.01213;    0.3524;     0.000; 0.0009733;     0.000;     0.000;    0.1496; 0.0008264;     0.000;  0.001857;   0.04896; 0.0001049; 6.990e-05;   0.02153;   0.03049;     2.280;;RETRO;FIRES;V2;1980;ETHENE
RETRO_FIRES_V2_1980_ETHENE.nc;1980;woodedfire;    0.1554;    0.3412;     0.000; 0.0006368;     0.000;     0.000;   0.03763;     0.000;     0.000;     0.000;     0.000;     0.000;  0.006089;     0.000;     0.000;     0.000; 1.578e-06;     0.000;     0.000;  0.005115;  0.003035;     2.863;;RETRO;FIRES;V2;1980;ETHENE
RETRO_FIRES_V2_1980_ETHENE.nc;1980;grassfire;    0.3366;   0.01772;     0.000; 0.0001704;     0.000;     0.000; 1.213e-06;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0006186;    0.7413;;RETRO;FIRES;V2;1980;ETHENE
RETRO_FIRES_V2_1981_ETHENE.nc;1981;forestfire;   0.01768;    0.6490;    0.1865;   0.03281; 0.0005385; 6.015e-05;   0.01135;    0.2595;     0.000;  0.001792;     0.000;     0.000;   0.08630; 0.0009024;     0.000;  0.003301;   0.02743; 0.0002007; 4.257e-05;   0.02701;   0.04332;     2.076;;RETRO;FIRES;V2;1981;ETHENE
RETRO_FIRES_V2_1981_ETHENE.nc;1981;woodedfire;   0.06136;    0.2922;     0.000; 0.0009542;     0.000;     0.000;   0.02744;     0.000;     0.000;     0.000;     0.000;     0.000;  0.002326;     0.000;     0.000;     0.000; 2.446e-05;     0.000;     0.000;  0.008039;  0.008930;     2.030;;RETRO;FIRES;V2;1981;ETHENE
RETRO_FIRES_V2_1981_ETHENE.nc;1981;grassfire;    0.1377;   0.01327;     0.000; 0.0004121;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001856;    0.4278;;RETRO;FIRES;V2;1981;ETHENE
RETRO_FIRES_V2_1982_ETHENE.nc;1982;forestfire;   0.03572;    0.6764;   0.06044;   0.04348; 0.0002286; 8.324e-05;   0.01478;     2.349;     0.000; 0.0006386;     0.000;     0.000;    0.2277; 0.0004088;     0.000;  0.001187;   0.01456; 7.704e-05; 5.287e-05;   0.01030;   0.06553;     4.468;;RETRO;FIRES;V2;1982;ETHENE
RETRO_FIRES_V2_1982_ETHENE.nc;1982;woodedfire;    0.1249;    0.2987;     0.000; 0.0007911;     0.000;     0.000;   0.03629;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001573;     0.000;     0.000;     0.000; 2.532e-05;     0.000;     0.000;  0.003479;  0.005965;     2.519;;RETRO;FIRES;V2;1982;ETHENE
RETRO_FIRES_V2_1982_ETHENE.nc;1982;grassfire;    0.2799;   0.01491;     0.000; 0.0001881;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001299;    0.6476;;RETRO;FIRES;V2;1982;ETHENE
RETRO_FIRES_V2_1983_ETHENE.nc;1983;forestfire;   0.02102;    0.6824;   0.06178;   0.02173; 0.0005073; 4.649e-05;   0.02070;    0.6848;     0.000;  0.001520; 0.0002548;     0.000;    0.1360; 0.0009603;     0.000;  0.002939;    0.1023; 0.0001799; 2.944e-05;   0.02116;   0.02225;     2.821;;RETRO;FIRES;V2;1983;ETHENE
RETRO_FIRES_V2_1983_ETHENE.nc;1983;woodedfire;   0.07566;    0.3151;     0.000; 0.0008328;     0.000;     0.000;   0.03545;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001251;     0.000;     0.000;     0.000; 6.505e-06;     0.000;     0.000;  0.009125;  0.003731;     2.351;;RETRO;FIRES;V2;1983;ETHENE
RETRO_FIRES_V2_1983_ETHENE.nc;1983;grassfire;    0.1666;   0.01553;     0.000; 0.0001876;     0.000;     0.000; 9.208e-07;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000; 0.0007667;    0.5006;;RETRO;FIRES;V2;1983;ETHENE
RETRO_FIRES_V2_1984_ETHENE.nc;1984;forestfire;   0.02149;    0.7138;   0.02456;   0.02203; 0.0001960; 0.0001033;   0.01798;    0.2411;     0.000; 0.0007521; 0.0002244;     0.000;    0.1474; 0.0006513;     0.000;  0.001361;   0.03159; 8.739e-05; 4.934e-05;  0.008187;   0.05992;     2.111;;RETRO;FIRES;V2;1984;ETHENE
RETRO_FIRES_V2_1984_ETHENE.nc;1984;woodedfire;   0.07522;    0.1191;     0.000; 0.0008554;     0.000;     0.000;   0.04257;     0.000;     0.000;     0.000;     0.000;     0.000;  0.002215;     0.000;     0.000;     0.000; 1.161e-05;     0.000;     0.000;  0.002682;  0.008047;     1.525;;RETRO;FIRES;V2;1984;ETHENE
RETRO_FIRES_V2_1984_ETHENE.nc;1984;grassfire;    0.1682;  0.005951;     0.000; 0.0002556;     0.000;     0.000; 6.861e-07;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;     0.000;  0.001569;    0.4197;;RETRO;FIRES;V2;1984;ETHENE
