filename; year; sector; africa;central_america;east_asia;eastern_europe;ec25_europe;latin_america;middle_east;north_america;north_central_asia;oceania;oecd_europe;old_ec_europe;south_america;south_asia;south_east_asia;world;global;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1963_ETHANE.nc;1963;woodedfire;    0.3480; 0.0002142; 0.0008481;     0.000; 7.951e-06;    0.2731; 1.360e-06;  0.005329;  0.003465;   0.01694; 5.932e-05; 6.591e-06;    0.2729;   0.01315; 1.961e-05;    0.6604;    0.6606;;RETRO;FIRES;V2;1963;ETHANE
RETRO_FIRES_V2_1963_ETHANE.nc;1963;grassfire;   0.07789;     0.000; 0.0001943;     0.000;     0.000;  0.006835;     0.000;     0.000; 0.0003538;   0.03804;     0.000;     0.000;  0.006835;     0.000; 2.197e-06;    0.1237;    0.1237;;RETRO;FIRES;V2;1963;ETHANE
RETRO_FIRES_V2_1964_ETHANE.nc;1964;forestfire;    0.1200;   0.02591;   0.01793;  0.002009;   0.01278;    0.2478; 6.132e-05;   0.03346;   0.05375;   0.01337;   0.01097;   0.01096;    0.2219;   0.01458;   0.09806;    0.6269;    0.6323;;RETRO;FIRES;V2;1964;ETHANE
RETRO_FIRES_V2_1964_ETHANE.nc;1964;woodedfire;    0.5506; 0.0001264; 0.0008231;     0.000; 3.018e-06;    0.1665; 3.018e-06;  0.003088;  0.003259;   0.02935;     0.000;     0.000;    0.1663;   0.01774; 2.606e-05;    0.7711;    0.7712;;RETRO;FIRES;V2;1964;ETHANE
RETRO_FIRES_V2_1964_ETHANE.nc;1964;grassfire;    0.1199;     0.000; 0.0003051;     0.000;     0.000;  0.004146;     0.000;     0.000; 0.0004261;   0.06339;     0.000;     0.000;  0.004146; 1.153e-07; 1.376e-06;    0.1884;    0.1884;;RETRO;FIRES;V2;1964;ETHANE
RETRO_FIRES_V2_1965_ETHANE.nc;1965;forestfire;    0.1284;   0.03452;   0.01714;  0.001186;  0.005184;    0.2747; 5.948e-05;   0.01113;   0.03484;   0.02047;  0.004299;  0.004294;    0.2402;   0.01063;    0.2941;    0.8065;    0.8173;;RETRO;FIRES;V2;1965;ETHANE
RETRO_FIRES_V2_1965_ETHANE.nc;1965;woodedfire;    0.5109; 0.0006305; 0.0007759;     0.000; 2.810e-06;    0.2390; 2.810e-06;  0.001464;  0.003310;   0.04528;     0.000;     0.000;    0.2384;   0.01338; 2.109e-05;    0.8138;    0.8143;;RETRO;FIRES;V2;1965;ETHANE
RETRO_FIRES_V2_1965_ETHANE.nc;1965;grassfire;    0.1135;     0.000; 0.0001959;     0.000;     0.000;  0.005975;     0.000;     0.000; 0.0003569;   0.09814;     0.000;     0.000;  0.005975; 3.059e-07; 1.447e-06;    0.2185;    0.2185;;RETRO;FIRES;V2;1965;ETHANE
RETRO_FIRES_V2_1966_ETHANE.nc;1966;forestfire;    0.1370;   0.02010;   0.01402;  0.001660;  0.004963;    0.2710; 6.794e-05;   0.02202;   0.01806;  0.009890;  0.003940;  0.003933;    0.2510;  0.009825;    0.1577;    0.6550;    0.6574;;RETRO;FIRES;V2;1966;ETHANE
RETRO_FIRES_V2_1966_ETHANE.nc;1966;woodedfire;    0.3685; 0.0003472; 0.0009061;     0.000; 3.446e-06;    0.2411; 3.446e-06;  0.003121;  0.003413;   0.02126; 2.454e-05;     0.000;    0.2408;   0.01177; 1.743e-05;    0.6498;    0.6499;;RETRO;FIRES;V2;1966;ETHANE
RETRO_FIRES_V2_1966_ETHANE.nc;1966;grassfire;   0.08300;     0.000; 0.0002700;     0.000;     0.000;  0.006018;     0.000;     0.000; 0.0004077;   0.04636;     0.000;     0.000;  0.006018; 4.922e-07; 1.003e-06;    0.1363;    0.1363;;RETRO;FIRES;V2;1966;ETHANE
RETRO_FIRES_V2_1967_ETHANE.nc;1967;forestfire;    0.1456;   0.03431;  0.004140; 0.0008142;  0.004395;    0.3063; 6.022e-05;   0.02278;   0.02569;   0.01167;  0.003825;  0.003806;    0.2720;  0.009278;   0.07407;    0.6167;    0.6192;;RETRO;FIRES;V2;1967;ETHANE
RETRO_FIRES_V2_1967_ETHANE.nc;1967;woodedfire;    0.3763; 0.0002838; 0.0006747;     0.000; 2.952e-06;    0.2545; 2.952e-06;  0.003267;  0.003431;   0.02496; 1.076e-05;     0.000;    0.2542;   0.01294; 2.178e-05;    0.6759;    0.6762;;RETRO;FIRES;V2;1967;ETHANE
RETRO_FIRES_V2_1967_ETHANE.nc;1967;grassfire;   0.08643;     0.000; 6.365e-05;     0.000;     0.000;  0.006369;     0.000;     0.000; 0.0002493;   0.05664;     0.000;     0.000;  0.006369; 1.206e-06; 1.591e-06;    0.1504;    0.1504;;RETRO;FIRES;V2;1967;ETHANE
RETRO_FIRES_V2_1968_ETHANE.nc;1968;forestfire;    0.1543;   0.03200;   0.01235;  0.005484;  0.005314;    0.3180; 5.719e-05;   0.03848;   0.02701;  0.007654;  0.003446;  0.003417;    0.2860;   0.01180;    0.1272;    0.7148;    0.7183;;RETRO;FIRES;V2;1968;ETHANE
RETRO_FIRES_V2_1968_ETHANE.nc;1968;woodedfire;    0.4311; 0.0002874; 0.0008974;     0.000; 2.374e-05;    0.2815; 2.805e-06;  0.002941;  0.003397;   0.01586; 2.093e-05; 2.093e-05;    0.2812;   0.01539; 1.621e-05;    0.7507;    0.7508;;RETRO;FIRES;V2;1968;ETHANE
RETRO_FIRES_V2_1968_ETHANE.nc;1968;grassfire;   0.09599;     0.000; 0.0003544;     0.000;     0.000;  0.007032;     0.000;     0.000; 0.0003296;   0.03644;     0.000;     0.000;  0.007032; 2.301e-07; 1.161e-06;    0.1404;    0.1404;;RETRO;FIRES;V2;1968;ETHANE
RETRO_FIRES_V2_1969_ETHANE.nc;1969;forestfire;    0.1627;   0.08202;   0.01975;  0.001670;  0.006876;    0.3930; 4.195e-05;   0.06000;   0.04444;   0.01712;  0.005280;  0.005264;    0.3110;   0.01202;    0.1876;    0.9205;    0.9257;;RETRO;FIRES;V2;1969;ETHANE
RETRO_FIRES_V2_1969_ETHANE.nc;1969;woodedfire;    0.4174; 0.0001371; 0.0006705;     0.000; 2.045e-06;    0.3136; 2.045e-06;  0.005204;  0.003217;   0.03690; 1.599e-05;     0.000;    0.3134;   0.01332; 2.121e-05;    0.7903;    0.7906;;RETRO;FIRES;V2;1969;ETHANE
RETRO_FIRES_V2_1969_ETHANE.nc;1969;grassfire;   0.09257;     0.000; 8.769e-05;     0.000;     0.000;  0.007839;     0.000;     0.000; 0.0002496;   0.08187;     0.000;     0.000;  0.007839; 5.103e-07; 1.036e-06;    0.1831;    0.1831;;RETRO;FIRES;V2;1969;ETHANE
RETRO_FIRES_V2_1970_ETHANE.nc;1970;forestfire;    0.1712;   0.05209;   0.01522;  0.001442;   0.01090;    0.3729; 8.798e-05;   0.03871;   0.03662;   0.01243;  0.008742;  0.008738;    0.3208;   0.01189;    0.1277;    0.8132;    0.8164;;RETRO;FIRES;V2;1970;ETHANE
RETRO_FIRES_V2_1970_ETHANE.nc;1970;woodedfire;    0.7407; 0.0004955; 0.0009192;     0.000; 4.205e-06;    0.3970; 4.205e-06;  0.002072;  0.003285;   0.02736; 1.352e-05;     0.000;    0.3965;   0.01442; 1.906e-05;     1.185;     1.186;;RETRO;FIRES;V2;1970;ETHANE
RETRO_FIRES_V2_1970_ETHANE.nc;1970;grassfire;    0.1596;     0.000; 0.0001845;     0.000;     0.000;  0.009905;     0.000;     0.000; 0.0003151;   0.06066;     0.000;     0.000;  0.009905; 7.533e-07; 7.317e-07;    0.2310;    0.2310;;RETRO;FIRES;V2;1970;ETHANE
RETRO_FIRES_V2_1971_ETHANE.nc;1971;forestfire;    0.1798;   0.06479;  0.001961;  0.003625;  0.003124;    0.4047; 3.932e-05;   0.04835;   0.03275;  0.008374;  0.002196;  0.002196;    0.3399;   0.01096;   0.04088;    0.7397;    0.7416;;RETRO;FIRES;V2;1971;ETHANE
RETRO_FIRES_V2_1971_ETHANE.nc;1971;woodedfire;    0.4103; 0.0003374; 0.0005937;     0.000; 3.029e-05;    0.1509; 1.843e-06;  0.002973;  0.002197;   0.01812; 2.845e-05; 2.845e-05;    0.1506;   0.01675; 2.335e-05;    0.6017;    0.6019;;RETRO;FIRES;V2;1971;ETHANE
RETRO_FIRES_V2_1971_ETHANE.nc;1971;grassfire;   0.09268;     0.000; 9.653e-05;     0.000;     0.000;  0.003760;     0.000;     0.000; 0.0001899;   0.04170;     0.000;     0.000;  0.003760; 1.213e-06; 6.723e-07;    0.1387;    0.1387;;RETRO;FIRES;V2;1971;ETHANE
RETRO_FIRES_V2_1972_ETHANE.nc;1972;forestfire;    0.1885;   0.05130;   0.01483;   0.02742;   0.01959;    0.4021; 3.156e-05;   0.02364;   0.08639;   0.02628;   0.01662;   0.01659;    0.3508;   0.01171;    0.3638;     1.211;     1.228;;RETRO;FIRES;V2;1972;ETHANE
RETRO_FIRES_V2_1972_ETHANE.nc;1972;woodedfire;    0.4364; 0.0002231; 0.0006635;     0.000; 2.156e-06;    0.2723; 1.551e-06;  0.001866;  0.003634;   0.03841; 1.117e-05; 6.059e-07;    0.2721;   0.01703; 1.357e-05;    0.7703;    0.7705;;RETRO;FIRES;V2;1972;ETHANE
RETRO_FIRES_V2_1972_ETHANE.nc;1972;grassfire;   0.09752;     0.000; 8.571e-05;     0.000;     0.000;  0.006800;     0.000;     0.000; 0.0002688;   0.08625;     0.000;     0.000;  0.006800; 3.541e-07; 1.152e-06;    0.1915;    0.1915;;RETRO;FIRES;V2;1972;ETHANE
RETRO_FIRES_V2_1973_ETHANE.nc;1973;forestfire;    0.1969;   0.07015;   0.01413;  0.001697;  0.005772;    0.4407; 6.796e-05;   0.01592;   0.02966;  0.008219;  0.004579;  0.004543;    0.3706;   0.01905;    0.1712;    0.9203;    0.9265;;RETRO;FIRES;V2;1973;ETHANE
RETRO_FIRES_V2_1973_ETHANE.nc;1973;woodedfire;    0.4947; 0.0001105;  0.001542;     0.000; 1.583e-05;    0.1587; 3.322e-06;  0.001333;  0.007041;   0.01810; 4.588e-05; 1.251e-05;    0.1586;   0.01196; 1.315e-05;    0.6928;    0.6930;;RETRO;FIRES;V2;1973;ETHANE
RETRO_FIRES_V2_1973_ETHANE.nc;1973;grassfire;    0.1108;     0.000; 0.0001498;     0.000;     0.000;  0.003963;     0.000;     0.000; 0.0006557;   0.04047;     0.000;     0.000;  0.003963; 3.249e-07; 9.069e-07;    0.1568;    0.1568;;RETRO;FIRES;V2;1973;ETHANE
RETRO_FIRES_V2_1974_ETHANE.nc;1974;forestfire;    0.2055;   0.09354;  0.001662;  0.005275;  0.005449;    0.4865; 6.523e-05;   0.02472;   0.01019;   0.01129;  0.003254;  0.003218;    0.3930;   0.01060;   0.03721;    0.8015;    0.8041;;RETRO;FIRES;V2;1974;ETHANE
RETRO_FIRES_V2_1974_ETHANE.nc;1974;woodedfire;    0.3341; 0.0002125; 0.0003934;     0.000; 3.301e-06;    0.1950; 3.301e-06;  0.002033;  0.001259;   0.02380;     0.000;     0.000;    0.1948;   0.01666; 2.661e-05;    0.5731;    0.5738;;RETRO;FIRES;V2;1974;ETHANE
RETRO_FIRES_V2_1974_ETHANE.nc;1974;grassfire;   0.07359;     0.000; 7.130e-05;     0.000;     0.000;  0.004872;     0.000;     0.000; 0.0001038;   0.05523;     0.000;     0.000;  0.004872; 7.108e-08; 1.741e-07;    0.1340;    0.1340;;RETRO;FIRES;V2;1974;ETHANE
RETRO_FIRES_V2_1975_ETHANE.nc;1975;forestfire;    0.2141;   0.08531;   0.01362;  0.001745;  0.004834;    0.4967; 6.146e-05;   0.02326;   0.01105;   0.01490;  0.003988;  0.003974;    0.4114;   0.01177;   0.05373;    0.8500;    0.8532;;RETRO;FIRES;V2;1975;ETHANE
RETRO_FIRES_V2_1975_ETHANE.nc;1975;woodedfire;    0.4349; 0.0001706; 0.0003139;     0.000; 7.526e-06;    0.2659; 2.946e-06;  0.001220;  0.001006;   0.03269; 4.579e-06; 4.579e-06;    0.2657;   0.01407; 6.849e-06;    0.7500;    0.7504;;RETRO;FIRES;V2;1975;ETHANE
RETRO_FIRES_V2_1975_ETHANE.nc;1975;grassfire;   0.09498;     0.000; 8.479e-05;     0.000;     0.000;  0.006663;     0.000;     0.000; 8.066e-05;   0.07259;     0.000;     0.000;  0.006663; 2.559e-07; 8.287e-07;    0.1745;    0.1745;;RETRO;FIRES;V2;1975;ETHANE
RETRO_FIRES_V2_1976_ETHANE.nc;1976;forestfire;    0.2228;   0.06824;  0.003337; 0.0005554;  0.004714;    0.4885; 3.069e-05;   0.05805;  0.006600;   0.02320;  0.004193;  0.004161;    0.4202;   0.01319;    0.1434;    0.9688;    0.9731;;RETRO;FIRES;V2;1976;ETHANE
RETRO_FIRES_V2_1976_ETHANE.nc;1976;woodedfire;    0.3872; 9.532e-05;  0.002794;     0.000; 2.079e-05;    0.3649; 1.428e-06;  0.003887;   0.01367;   0.04865; 9.395e-05; 1.937e-05;    0.3648;   0.01891; 2.339e-05;    0.8396;    0.8413;;RETRO;FIRES;V2;1976;ETHANE
RETRO_FIRES_V2_1976_ETHANE.nc;1976;grassfire;   0.08591;     0.000; 0.0002014;     0.000;     0.000;  0.009134;     0.000;     0.000;  0.001196;    0.1117;     0.000;     0.000;  0.009134; 7.968e-07; 7.878e-07;    0.2102;    0.2102;;RETRO;FIRES;V2;1976;ETHANE
RETRO_FIRES_V2_1977_ETHANE.nc;1977;forestfire;    0.2312;   0.08677;   0.01474;  0.001486;  0.004832;    0.5326; 7.598e-05;   0.04440;   0.03525;   0.02324;  0.003650;  0.003633;    0.4459;   0.01650;    0.4182;     1.327;     1.343;;RETRO;FIRES;V2;1977;ETHANE
RETRO_FIRES_V2_1977_ETHANE.nc;1977;woodedfire;    0.5173; 0.0001675; 0.0006631;     0.000; 3.828e-06;    0.1720; 3.828e-06;  0.002376;  0.002471;   0.05103; 4.542e-05;     0.000;    0.1718;   0.01421; 2.129e-05;    0.7599;    0.7600;;RETRO;FIRES;V2;1977;ETHANE
RETRO_FIRES_V2_1977_ETHANE.nc;1977;grassfire;    0.1152;     0.000; 9.763e-05;     0.000;     0.000;  0.004302;     0.000;     0.000; 0.0002432;    0.1092;     0.000;     0.000;  0.004302; 4.505e-07; 1.165e-06;    0.2293;    0.2293;;RETRO;FIRES;V2;1977;ETHANE
RETRO_FIRES_V2_1978_ETHANE.nc;1978;forestfire;    0.2397;   0.09529;   0.01085;  0.001471;  0.009410;    0.5468; 7.842e-05;   0.01485;  0.009642;   0.01385;  0.008181;  0.008173;    0.4515;   0.01327;    0.2212;     1.085;     1.090;;RETRO;FIRES;V2;1978;ETHANE
RETRO_FIRES_V2_1978_ETHANE.nc;1978;woodedfire;    0.4552; 0.0002016; 0.0004749;     0.000; 3.863e-06;    0.2916; 3.863e-06;  0.002771;  0.001489;   0.03053; 5.583e-06;     0.000;    0.2914;   0.01567; 1.842e-05;    0.7976;    0.7977;;RETRO;FIRES;V2;1978;ETHANE
RETRO_FIRES_V2_1978_ETHANE.nc;1978;grassfire;   0.09886;     0.000; 7.463e-05;     0.000;     0.000;  0.007291;     0.000;     0.000; 0.0001306;   0.06657;     0.000;     0.000;  0.007291; 5.008e-07; 7.650e-07;    0.1731;    0.1731;;RETRO;FIRES;V2;1978;ETHANE
RETRO_FIRES_V2_1979_ETHANE.nc;1979;forestfire;    0.2483;    0.1347;   0.01336;  0.001307;  0.006110;    0.6236; 5.726e-05;   0.07806;   0.01617;   0.02291;  0.004801;  0.004768;    0.4889;   0.01266;    0.2770;     1.304;     1.313;;RETRO;FIRES;V2;1979;ETHANE
RETRO_FIRES_V2_1979_ETHANE.nc;1979;woodedfire;    0.6460; 0.0008717; 0.0006309;     0.000; 2.713e-06;    0.3231; 2.713e-06;  0.001493;  0.002210;   0.05035;     0.000;     0.000;    0.3222;   0.01711; 2.317e-05;     1.041;     1.041;;RETRO;FIRES;V2;1979;ETHANE
RETRO_FIRES_V2_1979_ETHANE.nc;1979;grassfire;    0.1387;     0.000; 0.0001963;     0.000;     0.000;  0.008047;     0.000;     0.000; 0.0002793;    0.1080;     0.000;     0.000;  0.008047;     0.000; 1.008e-06;    0.2554;    0.2554;;RETRO;FIRES;V2;1979;ETHANE
RETRO_FIRES_V2_1980_ETHANE.nc;1980;forestfire;    0.2571;   0.09905;   0.01645;  0.001007;  0.006778;    0.5905; 6.226e-05;    0.1119;   0.01251;   0.02666;  0.005823;  0.005806;    0.4915;   0.01227;    0.3077;     1.346;     1.354;;RETRO;FIRES;V2;1980;ETHANE
RETRO_FIRES_V2_1980_ETHANE.nc;1980;woodedfire;    0.6410;  0.002292; 0.0003445;     0.000; 5.834e-06;    0.3575; 3.309e-06;  0.001890;  0.001141;   0.05849; 2.115e-05; 2.525e-06;    0.3552;   0.01652; 9.566e-06;     1.077;     1.077;;RETRO;FIRES;V2;1980;ETHANE
RETRO_FIRES_V2_1980_ETHANE.nc;1980;grassfire;    0.1431;     0.000; 9.223e-05;     0.000;     0.000;  0.008867;     0.000;     0.000; 9.886e-05;    0.1267;     0.000;     0.000;  0.008867; 4.567e-07; 1.153e-06;    0.2790;    0.2790;;RETRO;FIRES;V2;1980;ETHANE
RETRO_FIRES_V2_1981_ETHANE.nc;1981;forestfire;    0.2654;   0.05584;   0.01944;  0.002320;  0.008306;    0.5480; 0.0001191;    0.1183;   0.01978;   0.01113;  0.006331;  0.006281;    0.4922;   0.01076;    0.2297;     1.235;     1.241;;RETRO;FIRES;V2;1981;ETHANE
RETRO_FIRES_V2_1981_ETHANE.nc;1981;woodedfire;    0.4602; 0.0008757; 0.0009058;     0.000; 3.252e-05;    0.2609; 5.858e-06;  0.002943;  0.003488;   0.02309; 3.147e-05; 2.667e-05;    0.2600;   0.01214; 1.462e-05;    0.7634;    0.7635;;RETRO;FIRES;V2;1981;ETHANE
RETRO_FIRES_V2_1981_ETHANE.nc;1981;grassfire;    0.1018;     0.000; 0.0001924;     0.000;     0.000;  0.006507;     0.000;     0.000; 0.0003045;   0.05185;     0.000;     0.000;  0.006507;     0.000; 1.087e-06;    0.1610;    0.1610;;RETRO;FIRES;V2;1981;ETHANE
RETRO_FIRES_V2_1982_ETHANE.nc;1982;forestfire;    0.2740;    0.1558;   0.02554;  0.002030;  0.003921;    0.7028; 4.572e-05;   0.03933;   0.02407;   0.06353;  0.003469;  0.003456;    0.5471;   0.01451;     1.475;     2.635;     2.701;;RETRO;FIRES;V2;1982;ETHANE
RETRO_FIRES_V2_1982_ETHANE.nc;1982;woodedfire;    0.5875; 0.0005924; 0.0004220;     0.000; 8.021e-06;    0.2929; 2.150e-06;  0.001291;  0.002060;   0.04699; 5.871e-06; 5.871e-06;    0.2923;   0.01612; 1.913e-05;    0.9473;    0.9476;;RETRO;FIRES;V2;1982;ETHANE
RETRO_FIRES_V2_1982_ETHANE.nc;1982;grassfire;    0.1305;     0.000; 8.131e-05;     0.000;     0.000;  0.007306;     0.000;     0.000; 0.0001748;    0.1054;     0.000;     0.000;  0.007306;     0.000; 1.421e-06;    0.2438;    0.2438;;RETRO;FIRES;V2;1982;ETHANE
RETRO_FIRES_V2_1983_ETHANE.nc;1983;forestfire;    0.2826;   0.08820;   0.01309;  0.007600;  0.007501;    0.6178; 0.0001068;   0.04703;  0.007122;   0.01281;  0.006461;  0.006450;    0.5296;   0.01950;    0.6678;     1.686;     1.717;;RETRO;FIRES;V2;1983;ETHANE
RETRO_FIRES_V2_1983_ETHANE.nc;1983;woodedfire;    0.5351; 0.0004709; 0.0005662;     0.000; 6.764e-06;    0.2999; 5.259e-06;  0.003414;  0.001476;   0.02847; 1.505e-06; 1.505e-06;    0.2994;   0.01561; 7.768e-06;    0.8843;    0.8845;;RETRO;FIRES;V2;1983;ETHANE
RETRO_FIRES_V2_1983_ETHANE.nc;1983;grassfire;    0.1178;     0.000; 9.698e-05;     0.000;     0.000;  0.007501;     0.000;     0.000; 0.0001233;   0.06271;     0.000;     0.000;  0.007501; 3.466e-07; 1.451e-06;    0.1884;    0.1884;;RETRO;FIRES;V2;1983;ETHANE
RETRO_FIRES_V2_1984_ETHANE.nc;1984;forestfire;    0.2914;   0.09648;   0.01309;  0.002359;   0.01011;    0.6515; 5.186e-05;   0.01794;   0.02231;   0.01338;  0.007776;  0.007766;    0.5550;   0.01658;    0.2168;     1.263;     1.270;;RETRO;FIRES;V2;1984;ETHANE
RETRO_FIRES_V2_1984_ETHANE.nc;1984;woodedfire;    0.4011; 0.0008339; 0.0006817;     0.000; 2.052e-05;    0.1206; 2.439e-06; 0.0009793;  0.003031;   0.02831; 5.266e-05; 1.808e-05;    0.1197;   0.01882; 2.180e-05;    0.5733;    0.5737;;RETRO;FIRES;V2;1984;ETHANE
RETRO_FIRES_V2_1984_ETHANE.nc;1984;grassfire;   0.09077;     0.000; 0.0002442;     0.000;     0.000;  0.002992;     0.000;     0.000; 0.0003709;   0.06334;     0.000;     0.000;  0.002992; 2.583e-07; 1.182e-06;    0.1579;    0.1579;;RETRO;FIRES;V2;1984;ETHANE
RETRO_FIRES_V2_1985_ETHANE.nc;1985;forestfire;    0.2997;    0.1132;   0.01164;  0.002251;  0.005854;    0.6846; 7.769e-05;   0.02825;   0.04823;   0.02569;  0.004042;  0.004032;    0.5715;   0.01137;    0.1580;     1.285;     1.290;;RETRO;FIRES;V2;1985;ETHANE
RETRO_FIRES_V2_1985_ETHANE.nc;1985;woodedfire;    0.3565; 0.0002934; 0.0007903;     0.000; 3.791e-06;    0.1570; 3.791e-06;  0.003107;  0.003381;   0.05784; 2.219e-05;     0.000;    0.1567;   0.01397; 1.204e-05;    0.5924;    0.5926;;RETRO;FIRES;V2;1985;ETHANE
RETRO_FIRES_V2_1985_ETHANE.nc;1985;grassfire;   0.07937;     0.000; 9.553e-05;     0.000;     0.000;  0.003916;     0.000;     0.000; 0.0002587;    0.1242;     0.000;     0.000;  0.003916; 2.083e-07; 7.798e-07;    0.2083;    0.2083;;RETRO;FIRES;V2;1985;ETHANE
RETRO_FIRES_V2_1986_ETHANE.nc;1986;forestfire;    0.3082;    0.1218;   0.02022;  0.008515;   0.01093;    0.6915; 5.873e-05;   0.02721;   0.04320;   0.01892;  0.009218;  0.009189;    0.5697;   0.01385;    0.4320;     1.599;     1.611;;RETRO;FIRES;V2;1986;ETHANE
RETRO_FIRES_V2_1986_ETHANE.nc;1986;woodedfire;    0.3507;  0.001341;  0.001634;     0.000; 2.415e-05;    0.2184; 2.801e-06;  0.001342;  0.007197;   0.03971; 8.927e-05; 2.135e-05;    0.2170;   0.01672; 7.772e-06;    0.6353;    0.6357;;RETRO;FIRES;V2;1986;ETHANE
RETRO_FIRES_V2_1986_ETHANE.nc;1986;grassfire;   0.07847;     0.000; 0.0002016;     0.000;     0.000;  0.005433;     0.000;     0.000; 0.0006930;   0.08612;     0.000;     0.000;  0.005433; 7.012e-07; 1.506e-07;    0.1718;    0.1718;;RETRO;FIRES;V2;1986;ETHANE
RETRO_FIRES_V2_1987_ETHANE.nc;1987;forestfire;    0.3168;    0.1419;   0.03349;  0.006394;  0.009812;    0.7075; 7.968e-05;   0.02780;   0.03491;   0.01176;  0.006837;  0.006826;    0.5656;   0.01014;    0.9236;     2.099;     2.126;;RETRO;FIRES;V2;1987;ETHANE
RETRO_FIRES_V2_1987_ETHANE.nc;1987;woodedfire;    0.5250;  0.001772;  0.002712;     0.000; 1.418e-05;    0.3631; 5.259e-06;  0.001548;   0.01182;   0.02331; 6.464e-05; 8.922e-06;    0.3614;   0.01339; 7.955e-06;    0.9399;    0.9400;;RETRO;FIRES;V2;1987;ETHANE
RETRO_FIRES_V2_1987_ETHANE.nc;1987;grassfire;    0.1145;     0.000; 0.0007097;     0.000;     0.000;  0.009028;     0.000;     0.000;  0.001361;   0.05131;     0.000;     0.000;  0.009028; 6.050e-07; 7.298e-07;    0.1778;    0.1778;;RETRO;FIRES;V2;1987;ETHANE
RETRO_FIRES_V2_1988_ETHANE.nc;1988;forestfire;    0.3256;    0.1632;   0.02424;  0.002239;  0.007333;    0.7157; 0.0001198;   0.05489;   0.06692;   0.01114;  0.005035;  0.005016;    0.5526;   0.01159;    0.1697;     1.402;     1.407;;RETRO;FIRES;V2;1988;ETHANE
