filename; year; sector; africa;central_america;east_asia;eastern_europe;ec25_europe;latin_america;middle_east;north_america;north_central_asia;oceania;oecd_europe;old_ec_europe;south_america;south_asia;south_east_asia;world;global;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1971_CO.nc;1971;grassfire;     18.25;     0.000;   0.02271;     0.000;     0.000;    0.7419;     0.000;     0.000;   0.04049;     8.210;     0.000;     0.000;    0.7419; 0.0002389; 0.0001702;     27.32;     27.32;;RETRO;FIRES;V2;1971;CO
RETRO_FIRES_V2_1972_CO.nc;1972;forestfire;     16.18;     6.101;     2.358;     3.997;     3.755;     36.49;  0.004600;     4.197;     13.36;     3.204;     3.319;     3.315;     30.39;     1.154;     33.38;     125.9;     127.5;;RETRO;FIRES;V2;1972;CO
RETRO_FIRES_V2_1972_CO.nc;1972;woodedfire;     85.92;   0.04392;    0.1491;     0.000; 0.0004676;     53.78; 0.0003053;    0.4076;    0.7636;     7.564;  0.002746; 0.0001623;     53.74;     3.353;  0.002746;     151.9;     152.0;;RETRO;FIRES;V2;1972;CO
RETRO_FIRES_V2_1972_CO.nc;1972;grassfire;     19.20;     0.000;   0.01921;     0.000;     0.000;     1.344;     0.000;     0.000;   0.05477;     16.98;     0.000;     0.000;     1.344; 6.972e-05; 0.0002786;     37.71;     37.71;;RETRO;FIRES;V2;1972;CO
RETRO_FIRES_V2_1973_CO.nc;1973;forestfire;     16.90;     8.159;     2.171;    0.2473;    0.9634;     40.31;  0.009905;     2.850;     4.528;     1.149;    0.7668;    0.7615;     32.16;     2.383;     16.88;     91.03;     91.60;;RETRO;FIRES;V2;1973;CO
RETRO_FIRES_V2_1973_CO.nc;1973;woodedfire;     97.40;   0.02175;    0.3774;     0.000;  0.003492;     31.35; 0.0006540;    0.2657;     1.523;     3.566;   0.01178;  0.002838;     31.33;     2.355;  0.002588;     136.7;     136.7;;RETRO;FIRES;V2;1973;CO
RETRO_FIRES_V2_1973_CO.nc;1973;grassfire;     21.80;     0.000;   0.03611;     0.000;     0.000;    0.7828;     0.000;     0.000;    0.1349;     7.967;     0.000;     0.000;    0.7828; 6.397e-05; 0.0002083;     30.89;     30.89;;RETRO;FIRES;V2;1973;CO
RETRO_FIRES_V2_1974_CO.nc;1974;forestfire;     17.64;     10.84;    0.2672;    0.7688;    0.8040;     44.94;  0.009508;     3.761;     1.529;     1.583;    0.4814;    0.4759;     34.10;     1.017;     3.974;     76.77;     77.01;;RETRO;FIRES;V2;1974;CO
RETRO_FIRES_V2_1974_CO.nc;1974;woodedfire;     65.77;   0.04184;   0.09125;     0.000; 0.0006499;     38.47; 0.0006499;    0.4147;    0.2688;     4.690;     0.000;     0.000;     38.43;     3.280;  0.005239;     113.0;     113.1;;RETRO;FIRES;V2;1974;CO
RETRO_FIRES_V2_1974_CO.nc;1974;grassfire;     14.49;     0.000;   0.01561;     0.000;     0.000;    0.9626;     0.000;     0.000;   0.02157;     10.87;     0.000;     0.000;    0.9626; 1.399e-05; 3.428e-05;     26.39;     26.39;;RETRO;FIRES;V2;1974;CO
RETRO_FIRES_V2_1975_CO.nc;1975;forestfire;     18.37;     10.21;     2.027;    0.2544;    0.7879;     45.89;  0.008958;     4.189;     1.786;     2.100;    0.6578;    0.6556;     35.67;     1.252;     5.912;     83.33;     83.70;;RETRO;FIRES;V2;1975;CO
RETRO_FIRES_V2_1975_CO.nc;1975;woodedfire;     85.63;   0.03358;   0.07016;     0.000;  0.001807;     52.47; 0.0005801;    0.2436;    0.2172;     6.439;  0.001227;  0.001227;     52.44;     2.769;  0.001348;     147.8;     147.9;;RETRO;FIRES;V2;1975;CO
RETRO_FIRES_V2_1975_CO.nc;1975;grassfire;     18.70;     0.000;   0.01841;     0.000;     0.000;     1.320;     0.000;     0.000;   0.01647;     14.29;     0.000;     0.000;     1.320; 5.037e-05; 0.0002112;     34.37;     34.37;;RETRO;FIRES;V2;1975;CO
RETRO_FIRES_V2_1976_CO.nc;1976;forestfire;     19.12;     7.816;    0.5212;   0.08095;    0.8527;     44.24;  0.004474;     9.573;     1.078;     3.241;    0.7763;    0.7716;     36.43;     1.301;     13.76;     94.55;     94.97;;RETRO;FIRES;V2;1976;CO
RETRO_FIRES_V2_1976_CO.nc;1976;woodedfire;     76.24;   0.01877;    0.6607;     0.000;  0.004728;     72.01; 0.0002811;    0.7725;     2.949;     9.581;   0.02443;  0.004447;     72.00;     3.723;  0.004606;     165.8;     166.1;;RETRO;FIRES;V2;1976;CO
RETRO_FIRES_V2_1976_CO.nc;1976;grassfire;     16.91;     0.000;   0.04804;     0.000;     0.000;     1.807;     0.000;     0.000;    0.2450;     21.99;     0.000;     0.000;     1.807; 0.0001569; 0.0001551;     41.45;     41.45;;RETRO;FIRES;V2;1976;CO
RETRO_FIRES_V2_1977_CO.nc;1977;forestfire;     19.84;     10.30;     2.214;    0.2166;    0.7202;     48.95;   0.01107;     7.735;     5.659;     3.241;    0.5483;    0.5454;     38.66;     1.939;     39.64;     131.0;     132.4;;RETRO;FIRES;V2;1977;CO
RETRO_FIRES_V2_1977_CO.nc;1977;woodedfire;     101.8;   0.03298;    0.1592;     0.000; 0.0007536;     33.95; 0.0007536;    0.5309;    0.5353;     10.05;   0.01217;     0.000;     33.91;     2.798;  0.004190;     149.8;     149.8;;RETRO;FIRES;V2;1977;CO
RETRO_FIRES_V2_1977_CO.nc;1977;grassfire;     22.69;     0.000;   0.02285;     0.000;     0.000;    0.8509;     0.000;     0.000;   0.05126;     21.49;     0.000;     0.000;    0.8509; 8.868e-05; 0.0002943;     45.15;     45.15;;RETRO;FIRES;V2;1977;CO
RETRO_FIRES_V2_1978_CO.nc;1978;forestfire;     20.58;     11.28;     1.623;    0.2144;     1.692;     50.41;   0.01143;     2.205;     1.580;     1.935;     1.513;     1.512;     39.13;     1.426;     21.90;     104.2;     104.7;;RETRO;FIRES;V2;1978;CO
RETRO_FIRES_V2_1978_CO.nc;1978;woodedfire;     89.62;   0.03969;    0.1124;     0.000; 0.0007606;     57.57; 0.0007606;    0.5458;    0.3222;     6.010;  0.001496;     0.000;     57.53;     3.085;  0.003627;     157.2;     157.2;;RETRO;FIRES;V2;1978;CO
RETRO_FIRES_V2_1978_CO.nc;1978;grassfire;     19.46;     0.000;   0.01678;     0.000;     0.000;     1.441;     0.000;     0.000;   0.02743;     13.11;     0.000;     0.000;     1.441; 9.860e-05; 0.0001506;     34.09;     34.09;;RETRO;FIRES;V2;1978;CO
RETRO_FIRES_V2_1979_CO.nc;1979;forestfire;     21.31;     15.96;     2.017;    0.1905;     1.036;     58.37;  0.008346;     12.51;     2.514;     3.182;    0.8380;    0.8328;     42.41;     1.294;     27.95;     131.2;     132.0;;RETRO;FIRES;V2;1979;CO
RETRO_FIRES_V2_1979_CO.nc;1979;woodedfire;     127.2;    0.1716;    0.1473;     0.000; 0.0005342;     63.80; 0.0005342;    0.3198;    0.4760;     9.916;     0.000;     0.000;     63.63;     3.369;  0.004597;     205.1;     205.2;;RETRO;FIRES;V2;1979;CO
RETRO_FIRES_V2_1979_CO.nc;1979;grassfire;     27.30;     0.000;   0.04805;     0.000;     0.000;     1.588;     0.000;     0.000;   0.06394;     21.27;     0.000;     0.000;     1.588;     0.000; 0.0002472;     50.29;     50.29;;RETRO;FIRES;V2;1979;CO
RETRO_FIRES_V2_1980_CO.nc;1980;forestfire;     22.07;     11.97;     2.351;    0.1468;     1.155;     54.59;  0.009075;     18.06;     1.937;     3.699;     1.017;     1.013;     42.62;     1.230;     31.53;     137.3;     138.2;;RETRO;FIRES;V2;1980;CO
RETRO_FIRES_V2_1980_CO.nc;1980;woodedfire;     126.2;    0.4513;   0.07483;     0.000;  0.001148;     70.63; 0.0006514;    0.3817;    0.2502;     11.52;  0.005489; 0.0004971;     70.18;     3.252;  0.001883;     212.3;     212.3;;RETRO;FIRES;V2;1980;CO
RETRO_FIRES_V2_1980_CO.nc;1980;grassfire;     28.18;     0.000;   0.02181;     0.000;     0.000;     1.751;     0.000;     0.000;   0.02196;     24.95;     0.000;     0.000;     1.751; 8.991e-05; 0.0002536;     54.95;     54.95;;RETRO;FIRES;V2;1980;CO
RETRO_FIRES_V2_1981_CO.nc;1981;forestfire;     22.78;     6.566;     2.928;    0.3381;     1.308;     49.24;   0.01736;     18.34;     3.080;     1.532;     1.020;     1.013;     42.67;     1.179;     23.54;     124.6;     125.3;;RETRO;FIRES;V2;1981;CO
RETRO_FIRES_V2_1981_CO.nc;1981;woodedfire;     90.61;    0.1724;    0.2146;     0.000;  0.008298;     51.48;  0.001153;    0.6020;    0.7628;     4.548;  0.008285;  0.007145;     51.31;     2.390;  0.002877;     150.5;     150.6;;RETRO;FIRES;V2;1981;CO
RETRO_FIRES_V2_1981_CO.nc;1981;grassfire;     20.04;     0.000;   0.04179;     0.000;     0.000;     1.286;     0.000;     0.000;   0.06335;     10.21;     0.000;     0.000;     1.286;     0.000; 0.0002757;     31.71;     31.71;;RETRO;FIRES;V2;1981;CO
RETRO_FIRES_V2_1982_CO.nc;1982;forestfire;     23.52;     17.93;     3.727;    0.2959;    0.6573;     65.43;  0.006664;     6.081;     3.839;     6.616;    0.5915;    0.5895;     47.51;     1.590;     134.1;     247.6;     253.7;;RETRO;FIRES;V2;1982;CO
RETRO_FIRES_V2_1982_CO.nc;1982;woodedfire;     115.7;    0.1166;   0.09573;     0.000;  0.001996;     57.80; 0.0004233;    0.2592;    0.4273;     9.256;  0.001573;  0.001573;     57.68;     3.174;  0.003766;     186.7;     186.7;;RETRO;FIRES;V2;1982;CO
RETRO_FIRES_V2_1982_CO.nc;1982;grassfire;     25.70;     0.000;   0.01784;     0.000;     0.000;     1.443;     0.000;     0.000;   0.03549;     20.75;     0.000;     0.000;     1.443;     0.000; 0.0003160;     48.00;     48.00;;RETRO;FIRES;V2;1982;CO
RETRO_FIRES_V2_1983_CO.nc;1983;forestfire;     24.25;     10.32;     1.973;     1.108;     1.203;     56.27;   0.01556;     7.143;     1.119;     1.788;     1.051;     1.050;     45.96;     2.324;     61.04;     158.9;     161.6;;RETRO;FIRES;V2;1983;CO
RETRO_FIRES_V2_1983_CO.nc;1983;woodedfire;     105.3;   0.09271;    0.1325;     0.000;  0.001439;     59.14;  0.001035;    0.6779;    0.3364;     5.609; 0.0004033; 0.0004033;     59.05;     3.073;  0.001529;     174.3;     174.3;;RETRO;FIRES;V2;1983;CO
RETRO_FIRES_V2_1983_CO.nc;1983;grassfire;     23.19;     0.000;   0.02203;     0.000;     0.000;     1.483;     0.000;     0.000;   0.02635;     12.35;     0.000;     0.000;     1.483; 6.825e-05; 0.0003195;     37.10;     37.10;;RETRO;FIRES;V2;1983;CO
RETRO_FIRES_V2_1984_CO.nc;1984;forestfire;     25.01;     11.52;     1.895;    0.3439;     1.812;     59.66;  0.007559;     2.811;     3.506;     1.857;     1.471;     1.470;     48.13;     1.790;     22.47;     122.5;     123.1;;RETRO;FIRES;V2;1984;CO
RETRO_FIRES_V2_1984_CO.nc;1984;woodedfire;     78.97;    0.1642;    0.1550;     0.000;  0.005324;     23.80; 0.0004801;    0.2011;    0.6636;     5.576;   0.01411;  0.004844;     23.64;     3.704;  0.004291;     113.0;     113.1;;RETRO;FIRES;V2;1984;CO
RETRO_FIRES_V2_1984_CO.nc;1984;grassfire;     17.87;     0.000;   0.06024;     0.000;     0.000;    0.5909;     0.000;     0.000;   0.08419;     12.47;     0.000;     0.000;    0.5909; 5.085e-05; 0.0002919;     31.11;     31.11;;RETRO;FIRES;V2;1984;CO
RETRO_FIRES_V2_1985_CO.nc;1985;forestfire;     25.72;     13.26;     1.823;    0.3280;    0.9198;     62.82;   0.01132;     4.538;     7.566;     3.585;    0.6466;    0.6452;     49.56;     1.195;     16.04;     126.1;     126.6;;RETRO;FIRES;V2;1985;CO
RETRO_FIRES_V2_1985_CO.nc;1985;woodedfire;     70.18;   0.05776;    0.1858;     0.000; 0.0007464;     31.05; 0.0007464;    0.6320;    0.7354;     11.39;  0.005946;     0.000;     31.00;     2.751;  0.002370;     116.9;     116.9;;RETRO;FIRES;V2;1985;CO
RETRO_FIRES_V2_1985_CO.nc;1985;grassfire;     15.63;     0.000;   0.02236;     0.000;     0.000;    0.7747;     0.000;     0.000;   0.05389;     24.45;     0.000;     0.000;    0.7747; 4.101e-05; 0.0001788;     41.03;     41.03;;RETRO;FIRES;V2;1985;CO
RETRO_FIRES_V2_1986_CO.nc;1986;forestfire;     26.46;     14.53;     2.971;     1.241;     1.983;     63.92;  0.008560;     4.889;     7.381;     2.595;     1.733;     1.729;     49.39;     1.487;     42.48;     159.5;     160.5;;RETRO;FIRES;V2;1986;CO
RETRO_FIRES_V2_1986_CO.nc;1986;woodedfire;     69.04;    0.2641;    0.3847;     0.000;  0.006271;     43.04; 0.0005514;    0.2906;     1.556;     7.819;   0.02363;  0.005720;     42.78;     3.293;  0.001530;     125.3;     125.4;;RETRO;FIRES;V2;1986;CO
RETRO_FIRES_V2_1986_CO.nc;1986;grassfire;     15.45;     0.000;   0.04847;     0.000;     0.000;     1.073;     0.000;     0.000;    0.1454;     16.96;     0.000;     0.000;     1.073; 0.0001381; 4.036e-05;     33.86;     33.86;;RETRO;FIRES;V2;1986;CO
RETRO_FIRES_V2_1987_CO.nc;1987;forestfire;     27.19;     17.02;     5.030;    0.9319;     1.609;     66.03;   0.01161;     4.813;     5.573;     1.584;     1.165;     1.164;     49.02;     1.039;     88.61;     205.2;     207.8;;RETRO;FIRES;V2;1987;CO
RETRO_FIRES_V2_1987_CO.nc;1987;woodedfire;     103.4;    0.3489;    0.6600;     0.000;  0.003305;     71.70;  0.001035;    0.3131;     2.562;     4.590;   0.01706;  0.002269;     71.35;     2.637;  0.001566;     185.5;     185.6;;RETRO;FIRES;V2;1987;CO
RETRO_FIRES_V2_1987_CO.nc;1987;grassfire;     22.53;     0.000;    0.1783;     0.000;     0.000;     1.783;     0.000;     0.000;    0.3066;     10.10;     0.000;     0.000;     1.783; 0.0001191; 0.0001825;     35.06;     35.06;;RETRO;FIRES;V2;1987;CO
RETRO_FIRES_V2_1988_CO.nc;1988;forestfire;     27.95;     19.15;     3.651;    0.3263;     1.184;     67.12;   0.01747;     9.300;     10.34;     1.564;    0.8375;    0.8348;     47.97;     1.224;     17.60;     142.4;     142.8;;RETRO;FIRES;V2;1988;CO
RETRO_FIRES_V2_1988_CO.nc;1988;woodedfire;     62.32;    0.2784;    0.2296;     0.000;  0.002728;     43.74;  0.002728;     1.020;    0.8247;     4.863; 0.0003166;     0.000;     43.46;     2.775;  0.004991;     115.7;     115.7;;RETRO;FIRES;V2;1988;CO
RETRO_FIRES_V2_1988_CO.nc;1988;grassfire;     13.96;     0.000;   0.02161;     0.000;     0.000;     1.089;     0.000;     0.000;   0.06735;     10.65;     0.000;     0.000;     1.089;     0.000; 0.0005568;     25.89;     25.89;;RETRO;FIRES;V2;1988;CO
RETRO_FIRES_V2_1989_CO.nc;1989;forestfire;     28.66;     13.49;     2.601;     2.606;     3.021;     59.19;   0.01326;     21.68;     5.029;     1.634;     2.866;     2.865;     45.70;     1.069;     15.48;     144.9;     145.5;;RETRO;FIRES;V2;1989;CO
RETRO_FIRES_V2_1989_CO.nc;1989;woodedfire;     82.33;   0.04582;    0.1824;     0.000;  0.002203;     43.55; 0.0009954;    0.4760;    0.9716;     4.974;  0.006933;  0.001208;     43.50;     3.078; 0.0005568;     135.5;     135.5;;RETRO;FIRES;V2;1989;CO
RETRO_FIRES_V2_1989_CO.nc;1989;grassfire;     18.36;     0.000;    0.1124;     0.000;     0.000;     1.091;     0.000;     0.000;   0.09889;     11.01;     0.000;     0.000;     1.091; 7.109e-05; 0.0001825;     30.73;     30.73;;RETRO;FIRES;V2;1989;CO
RETRO_FIRES_V2_1990_CO.nc;1990;forestfire;     29.40;     11.29;     3.990;     5.025;     5.596;     56.50;   0.01366;     9.956;     7.525;     2.166;     3.988;     3.987;     45.21;     1.294;     33.86;     160.9;     162.0;;RETRO;FIRES;V2;1990;CO
RETRO_FIRES_V2_1990_CO.nc;1990;woodedfire;     139.7;  0.009750;    0.2210;     0.000;  0.004115;     64.74; 0.0009710;     1.060;    0.8614;     6.606;   0.01086;  0.003144;     64.73;     3.030;  0.005870;     216.1;     216.2;;RETRO;FIRES;V2;1990;CO
RETRO_FIRES_V2_1990_CO.nc;1990;grassfire;     30.97;     0.000;   0.06693;     0.000;     0.000;     1.626;     0.000;     0.000;    0.1028;     14.21;     0.000;     0.000;     1.626; 7.677e-05; 0.0004902;     47.03;     47.03;;RETRO;FIRES;V2;1990;CO
RETRO_FIRES_V2_1991_CO.nc;1991;forestfire;     30.13;     19.22;     3.207;    0.2599;     1.354;     64.46;  0.008069;     9.069;     7.264;     5.146;     1.119;     1.117;     45.24;     1.548;     89.26;     214.8;     218.7;;RETRO;FIRES;V2;1991;CO
RETRO_FIRES_V2_1991_CO.nc;1991;woodedfire;     90.43;     0.000;    0.3346;     0.000; 7.179e-05;     53.87; 7.179e-05;    0.4650;     1.390;     9.394;  0.009526;     0.000;     53.87;     3.676;  0.001277;     159.4;     159.5;;RETRO;FIRES;V2;1991;CO
RETRO_FIRES_V2_1991_CO.nc;1991;grassfire;     19.78;     0.000;   0.02593;     0.000;     0.000;     1.353;     0.000;     0.000;    0.1148;     19.54;     0.000;     0.000;     1.353;     0.000; 5.547e-05;     41.01;     41.01;;RETRO;FIRES;V2;1991;CO
RETRO_FIRES_V2_1992_CO.nc;1992;forestfire;     30.16;     11.69;     1.677;    0.6501;     1.629;     55.05;   0.01249;     4.146;     7.269;     2.081;     1.364;     1.360;     43.35;     1.165;     88.93;     193.9;     197.4;;RETRO;FIRES;V2;1992;CO
