filename; year; sector; africa;central_america;east_asia;eastern_europe;ec25_europe;latin_america;middle_east;north_america;north_central_asia;oceania;oecd_europe;old_ec_europe;south_america;south_asia;south_east_asia;world;global;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1965_PROPANE.nc;1965;forestfire;    0.1113;   0.02012;  0.006033; 0.0004062;  0.001785;    0.2278; 2.037e-05;  0.003817;   0.01199;  0.007947;  0.001482;  0.001481;    0.2077;  0.007458;    0.2471;    0.6286;    0.6374;;RETRO;FIRES;V2;1965;PROPANE
RETRO_FIRES_V2_1965_PROPANE.nc;1965;woodedfire;    0.1437; 0.0001773; 0.0002381;     0.000; 7.903e-07;   0.06731; 7.903e-07; 0.0004172; 0.0009682;   0.01274;     0.000;     0.000;   0.06713;  0.003762; 5.931e-06;    0.2290;    0.2291;;RETRO;FIRES;V2;1965;PROPANE
RETRO_FIRES_V2_1965_PROPANE.nc;1965;grassfire;   0.03194;     0.000; 6.219e-05;     0.000;     0.000;  0.001685;     0.000;     0.000; 0.0001072;   0.02760;     0.000;     0.000;  0.001685; 8.604e-08; 4.731e-07;   0.06148;   0.06148;;RETRO;FIRES;V2;1965;PROPANE
RETRO_FIRES_V2_1966_PROPANE.nc;1966;forestfire;    0.1187;   0.01144;  0.004815; 0.0005685;  0.001707;    0.2284; 2.327e-05;  0.007608;  0.006209;  0.003889;  0.001356;  0.001354;    0.2169;  0.006738;    0.1297;    0.5114;    0.5133;;RETRO;FIRES;V2;1966;PROPANE
RETRO_FIRES_V2_1966_PROPANE.nc;1966;woodedfire;    0.1036; 9.764e-05; 0.0002840;     0.000; 9.693e-07;   0.06787; 9.693e-07; 0.0008832;  0.001017;  0.005980; 8.181e-06;     0.000;   0.06777;  0.003311; 4.902e-06;    0.1829;    0.1829;;RETRO;FIRES;V2;1966;PROPANE
RETRO_FIRES_V2_1966_PROPANE.nc;1966;grassfire;   0.02334;     0.000; 8.560e-05;     0.000;     0.000;  0.001694;     0.000;     0.000; 0.0001239;   0.01304;     0.000;     0.000;  0.001694; 1.384e-07; 3.317e-07;   0.03834;   0.03834;;RETRO;FIRES;V2;1966;PROPANE
RETRO_FIRES_V2_1967_PROPANE.nc;1967;forestfire;    0.1262;   0.02073;  0.001421; 0.0002788;  0.001510;    0.2559; 2.062e-05;  0.007818;  0.008835;  0.004706;  0.001315;  0.001308;    0.2352;  0.006949;   0.05924;    0.4770;    0.4788;;RETRO;FIRES;V2;1967;PROPANE
RETRO_FIRES_V2_1967_PROPANE.nc;1967;woodedfire;    0.1058; 7.981e-05; 0.0002117;     0.000; 8.301e-07;   0.07169; 8.301e-07; 0.0009247;  0.001015;  0.007021; 3.221e-06;     0.000;   0.07161;  0.003639; 6.127e-06;    0.1903;    0.1904;;RETRO;FIRES;V2;1967;PROPANE
RETRO_FIRES_V2_1967_PROPANE.nc;1967;grassfire;   0.02431;     0.000; 1.909e-05;     0.000;     0.000;  0.001796;     0.000;     0.000; 7.098e-05;   0.01593;     0.000;     0.000;  0.001796; 3.392e-07; 4.585e-07;   0.04231;   0.04231;;RETRO;FIRES;V2;1967;PROPANE
RETRO_FIRES_V2_1968_PROPANE.nc;1968;forestfire;    0.1337;   0.01851;  0.004374;  0.001878;  0.001825;    0.2658; 1.959e-05;   0.01321;  0.009279;  0.003122;  0.001186;  0.001176;    0.2472;  0.008602;    0.1042;    0.5485;    0.5512;;RETRO;FIRES;V2;1968;PROPANE
RETRO_FIRES_V2_1968_PROPANE.nc;1968;woodedfire;    0.1213; 8.083e-05; 0.0002808;     0.000; 7.766e-06;   0.07922; 7.889e-07; 0.0008349;  0.001008;  0.004461; 6.978e-06; 6.978e-06;   0.07914;  0.004327; 4.559e-06;    0.2113;    0.2113;;RETRO;FIRES;V2;1968;PROPANE
RETRO_FIRES_V2_1968_PROPANE.nc;1968;grassfire;   0.02700;     0.000; 0.0001063;     0.000;     0.000;  0.001980;     0.000;     0.000; 9.883e-05;   0.01025;     0.000;     0.000;  0.001980; 6.473e-08; 3.598e-07;   0.03950;   0.03950;;RETRO;FIRES;V2;1968;PROPANE
RETRO_FIRES_V2_1969_PROPANE.nc;1969;forestfire;    0.1410;   0.04822;  0.007048; 0.0005719;  0.002379;    0.3171; 1.437e-05;   0.02076;   0.01527;  0.006873;  0.001831;  0.001825;    0.2689;  0.007883;    0.1483;    0.6725;    0.6767;;RETRO;FIRES;V2;1969;PROPANE
RETRO_FIRES_V2_1969_PROPANE.nc;1969;woodedfire;    0.1174; 3.855e-05; 0.0002069;     0.000; 5.752e-07;   0.08830; 5.752e-07;  0.001536; 0.0009455;   0.01038; 5.329e-06;     0.000;   0.08826;  0.003747; 5.964e-06;    0.2225;    0.2226;;RETRO;FIRES;V2;1969;PROPANE
RETRO_FIRES_V2_1969_PROPANE.nc;1969;grassfire;   0.02604;     0.000; 2.672e-05;     0.000;     0.000;  0.002209;     0.000;     0.000; 7.226e-05;   0.02303;     0.000;     0.000;  0.002209; 1.435e-07; 3.094e-07;   0.05152;   0.05152;;RETRO;FIRES;V2;1969;PROPANE
RETRO_FIRES_V2_1970_PROPANE.nc;1970;forestfire;    0.1484;   0.03139;  0.006009; 0.0004939;  0.003758;    0.3088; 3.013e-05;   0.01330;   0.01260;  0.004986;  0.003019;  0.003018;    0.2774;  0.008135;   0.09727;    0.6086;    0.6109;;RETRO;FIRES;V2;1970;PROPANE
RETRO_FIRES_V2_1970_PROPANE.nc;1970;woodedfire;    0.2083; 0.0001394; 0.0002870;     0.000; 1.183e-06;    0.1118; 1.183e-06; 0.0005851; 0.0009738;  0.007694; 4.505e-06;     0.000;    0.1117;  0.004057; 5.489e-06;    0.3337;    0.3337;;RETRO;FIRES;V2;1970;PROPANE
RETRO_FIRES_V2_1970_PROPANE.nc;1970;grassfire;   0.04487;     0.000; 5.758e-05;     0.000;     0.000;  0.002791;     0.000;     0.000; 9.356e-05;   0.01706;     0.000;     0.000;  0.002791; 2.119e-07; 2.058e-07;   0.06497;   0.06497;;RETRO;FIRES;V2;1970;PROPANE
RETRO_FIRES_V2_1971_PROPANE.nc;1971;forestfire;    0.1558;   0.03804; 0.0006786;  0.001241;  0.001074;    0.3319; 1.346e-05;   0.01663;   0.01124;  0.003249; 0.0007556; 0.0007556;    0.2939;  0.008553;   0.03318;    0.5654;    0.5670;;RETRO;FIRES;V2;1971;PROPANE
RETRO_FIRES_V2_1971_PROPANE.nc;1971;woodedfire;    0.1154; 9.489e-05; 0.0001811;     0.000; 8.944e-06;   0.04252; 5.185e-07; 0.0008562; 0.0006481;  0.005097; 8.426e-06; 8.426e-06;   0.04242;  0.004712; 6.568e-06;    0.1694;    0.1694;;RETRO;FIRES;V2;1971;PROPANE
RETRO_FIRES_V2_1971_PROPANE.nc;1971;grassfire;   0.02607;     0.000; 2.986e-05;     0.000;     0.000;  0.001059;     0.000;     0.000; 5.568e-05;   0.01173;     0.000;     0.000;  0.001059; 3.413e-07; 2.168e-07;   0.03902;   0.03902;;RETRO;FIRES;V2;1971;PROPANE
RETRO_FIRES_V2_1972_PROPANE.nc;1972;forestfire;    0.1634;   0.02960;  0.005135;  0.009391;  0.006795;    0.3329; 1.081e-05;  0.008166;   0.02966;   0.01448;  0.005778;  0.005767;    0.3033;  0.008853;    0.3056;    0.9003;    0.9146;;RETRO;FIRES;V2;1972;PROPANE
RETRO_FIRES_V2_1972_PROPANE.nc;1972;woodedfire;    0.1227; 6.275e-05; 0.0002002;     0.000; 6.381e-07;   0.07671; 4.361e-07; 0.0005544;  0.001057;   0.01080; 3.542e-06; 2.020e-07;   0.07665;  0.004790; 3.872e-06;    0.2168;    0.2169;;RETRO;FIRES;V2;1972;PROPANE
RETRO_FIRES_V2_1972_PROPANE.nc;1972;grassfire;   0.02743;     0.000; 2.582e-05;     0.000;     0.000;  0.001916;     0.000;     0.000; 7.695e-05;   0.02426;     0.000;     0.000;  0.001916; 9.960e-08; 3.620e-07;   0.05386;   0.05386;;RETRO;FIRES;V2;1972;PROPANE
RETRO_FIRES_V2_1973_PROPANE.nc;1973;forestfire;    0.1707;   0.04209;  0.004851; 0.0005811;  0.001988;    0.3625; 2.327e-05;  0.005503;   0.01018;  0.003241;  0.001578;  0.001565;    0.3204;  0.009966;    0.1334;    0.7086;    0.7139;;RETRO;FIRES;V2;1973;PROPANE
RETRO_FIRES_V2_1973_PROPANE.nc;1973;woodedfire;    0.1391; 3.108e-05; 0.0004878;     0.000; 4.727e-06;   0.04472; 9.342e-07; 0.0003773;  0.002080;  0.005092; 1.492e-05; 3.793e-06;   0.04469;  0.003364; 3.697e-06;    0.1950;    0.1951;;RETRO;FIRES;V2;1973;PROPANE
RETRO_FIRES_V2_1973_PROPANE.nc;1973;grassfire;   0.03115;     0.000; 4.697e-05;     0.000;     0.000;  0.001116;     0.000;     0.000; 0.0001886;   0.01138;     0.000;     0.000;  0.001116; 9.138e-08; 2.769e-07;   0.04411;   0.04411;;RETRO;FIRES;V2;1973;PROPANE
RETRO_FIRES_V2_1974_PROPANE.nc;1974;forestfire;    0.1781;   0.05650; 0.0006937;  0.001806;  0.001867;    0.3962; 2.234e-05;  0.008481;  0.003495;  0.004410;  0.001115;  0.001103;    0.3397;  0.008249;   0.03015;    0.6345;    0.6365;;RETRO;FIRES;V2;1974;PROPANE
RETRO_FIRES_V2_1974_PROPANE.nc;1974;woodedfire;   0.09396; 5.977e-05; 0.0001208;     0.000; 9.284e-07;   0.05490; 9.284e-07; 0.0005824; 0.0003695;  0.006697;     0.000;     0.000;   0.05484;  0.004686; 7.485e-06;    0.1613;    0.1615;;RETRO;FIRES;V2;1974;PROPANE
RETRO_FIRES_V2_1974_PROPANE.nc;1974;grassfire;   0.02070;     0.000; 2.121e-05;     0.000;     0.000;  0.001373;     0.000;     0.000; 3.002e-05;   0.01553;     0.000;     0.000;  0.001373; 1.999e-08; 4.897e-08;   0.03770;   0.03770;;RETRO;FIRES;V2;1974;PROPANE
RETRO_FIRES_V2_1975_PROPANE.nc;1975;forestfire;    0.1855;   0.04866;  0.004668; 0.0005978;  0.001664;    0.4043; 2.105e-05;  0.008043;  0.003801;  0.005735;  0.001373;  0.001368;    0.3557;  0.008088;   0.04038;    0.6643;    0.6667;;RETRO;FIRES;V2;1975;PROPANE
RETRO_FIRES_V2_1975_PROPANE.nc;1975;woodedfire;    0.1223; 4.798e-05; 9.441e-05;     0.000; 2.355e-06;   0.07487; 8.287e-07; 0.0003456; 0.0002970;  0.009196; 1.526e-06; 1.526e-06;   0.07482;  0.003956; 1.926e-06;    0.2111;    0.2112;;RETRO;FIRES;V2;1975;PROPANE
RETRO_FIRES_V2_1975_PROPANE.nc;1975;grassfire;   0.02671;     0.000; 2.510e-05;     0.000;     0.000;  0.001880;     0.000;     0.000; 2.312e-05;   0.02042;     0.000;     0.000;  0.001880; 7.196e-08; 2.683e-07;   0.04909;   0.04909;;RETRO;FIRES;V2;1975;PROPANE
RETRO_FIRES_V2_1976_PROPANE.nc;1976;forestfire;    0.1931;   0.04201;  0.001146; 0.0001902;  0.001630;    0.4054; 1.051e-05;   0.01999;  0.002271;  0.009168;  0.001452;  0.001441;    0.3634;  0.009947;    0.1200;    0.7644;    0.7678;;RETRO;FIRES;V2;1976;PROPANE
RETRO_FIRES_V2_1976_PROPANE.nc;1976;woodedfire;    0.1089; 2.681e-05; 0.0008669;     0.000; 6.313e-06;    0.1028; 4.015e-07;  0.001099;  0.004034;   0.01369; 3.077e-05; 5.911e-06;    0.1027;  0.005319; 6.579e-06;    0.2365;    0.2370;;RETRO;FIRES;V2;1976;PROPANE
RETRO_FIRES_V2_1976_PROPANE.nc;1976;grassfire;   0.02416;     0.000; 6.280e-05;     0.000;     0.000;  0.002575;     0.000;     0.000; 0.0003434;   0.03142;     0.000;     0.000;  0.002575; 2.241e-07; 2.216e-07;   0.05917;   0.05917;;RETRO;FIRES;V2;1976;PROPANE
RETRO_FIRES_V2_1977_PROPANE.nc;1977;forestfire;    0.2004;   0.05026;  0.005054; 0.0005088;  0.001656;    0.4357; 2.602e-05;   0.01532;   0.01212;  0.009239;  0.001251;  0.001246;    0.3855;  0.009728;    0.3486;     1.040;     1.053;;RETRO;FIRES;V2;1977;PROPANE
RETRO_FIRES_V2_1977_PROPANE.nc;1977;woodedfire;    0.1455; 4.712e-05; 0.0002075;     0.000; 1.077e-06;   0.04844; 1.077e-06; 0.0007145; 0.0007308;   0.01435; 1.514e-05;     0.000;   0.04839;  0.003997; 5.986e-06;    0.2139;    0.2139;;RETRO;FIRES;V2;1977;PROPANE
RETRO_FIRES_V2_1977_PROPANE.nc;1977;grassfire;   0.03241;     0.000; 3.012e-05;     0.000;     0.000;  0.001213;     0.000;     0.000; 7.087e-05;   0.03070;     0.000;     0.000;  0.001213; 1.267e-07; 3.753e-07;   0.06450;   0.06450;;RETRO;FIRES;V2;1977;PROPANE
RETRO_FIRES_V2_1978_PROPANE.nc;1978;forestfire;    0.2078;   0.05546;  0.004093; 0.0005037;  0.003253;    0.4459; 2.686e-05;  0.005091;  0.003319;  0.005467;  0.002832;  0.002829;    0.3904;  0.008986;    0.1753;    0.8609;    0.8651;;RETRO;FIRES;V2;1978;PROPANE
RETRO_FIRES_V2_1978_PROPANE.nc;1978;woodedfire;    0.1280; 5.670e-05; 0.0001474;     0.000; 1.087e-06;   0.08213; 1.087e-06; 0.0007796; 0.0004401;  0.008586; 1.861e-06;     0.000;   0.08207;  0.004406; 5.181e-06;    0.2245;    0.2245;;RETRO;FIRES;V2;1978;PROPANE
RETRO_FIRES_V2_1978_PROPANE.nc;1978;grassfire;   0.02780;     0.000; 2.252e-05;     0.000;     0.000;  0.002055;     0.000;     0.000; 3.799e-05;   0.01872;     0.000;     0.000;  0.002055; 1.409e-07; 2.152e-07;   0.04869;   0.04869;;RETRO;FIRES;V2;1978;PROPANE
RETRO_FIRES_V2_1979_PROPANE.nc;1979;forestfire;    0.2152;   0.07837;  0.005129; 0.0004477;  0.002106;    0.5010; 1.961e-05;   0.02684;  0.005552;  0.009218;  0.001657;  0.001646;    0.4226;  0.009158;    0.2242;     1.000;     1.008;;RETRO;FIRES;V2;1979;PROPANE
RETRO_FIRES_V2_1979_PROPANE.nc;1979;woodedfire;    0.1817; 0.0002452; 0.0001943;     0.000; 7.631e-07;   0.09101; 7.631e-07; 0.0004389; 0.0006515;   0.01416;     0.000;     0.000;   0.09076;  0.004812; 6.542e-06;    0.2929;    0.2929;;RETRO;FIRES;V2;1979;PROPANE
RETRO_FIRES_V2_1979_PROPANE.nc;1979;grassfire;   0.03900;     0.000; 6.211e-05;     0.000;     0.000;  0.002266;     0.000;     0.000; 8.511e-05;   0.03039;     0.000;     0.000;  0.002266;     0.000; 3.192e-07;   0.07184;   0.07184;;RETRO;FIRES;V2;1979;PROPANE
RETRO_FIRES_V2_1980_PROPANE.nc;1980;forestfire;    0.2228;   0.05552;  0.006390; 0.0003448;  0.002337;    0.4804; 2.132e-05;   0.03848;  0.004294;   0.01077;  0.002010;  0.002004;    0.4249;  0.009085;    0.2494;     1.025;     1.032;;RETRO;FIRES;V2;1980;PROPANE
RETRO_FIRES_V2_1980_PROPANE.nc;1980;woodedfire;    0.1803; 0.0006447; 0.0001020;     0.000; 1.641e-06;    0.1007; 9.306e-07; 0.0005386; 0.0003397;   0.01645; 6.920e-06; 7.101e-07;    0.1001;  0.004645; 2.690e-06;    0.3031;    0.3031;;RETRO;FIRES;V2;1980;PROPANE
RETRO_FIRES_V2_1980_PROPANE.nc;1980;grassfire;   0.04026;     0.000; 2.862e-05;     0.000;     0.000;  0.002498;     0.000;     0.000; 2.963e-05;   0.03564;     0.000;     0.000;  0.002498; 1.284e-07; 3.438e-07;   0.07849;   0.07849;;RETRO;FIRES;V2;1980;PROPANE
RETRO_FIRES_V2_1981_PROPANE.nc;1981;forestfire;    0.2300;   0.03288;  0.006665; 0.0007945;  0.002854;    0.4584; 4.080e-05;   0.04062;  0.006792;  0.004595;  0.002177;  0.002160;    0.4256;  0.007096;    0.1844;    0.9429;    0.9478;;RETRO;FIRES;V2;1981;PROPANE
RETRO_FIRES_V2_1981_PROPANE.nc;1981;woodedfire;    0.1294; 0.0002463; 0.0002813;     0.000; 1.054e-05;   0.07346; 1.648e-06; 0.0008443;  0.001037;  0.006496; 1.038e-05; 8.889e-06;   0.07321;  0.003414; 4.111e-06;    0.2149;    0.2149;;RETRO;FIRES;V2;1981;PROPANE
RETRO_FIRES_V2_1981_PROPANE.nc;1981;grassfire;   0.02862;     0.000; 5.698e-05;     0.000;     0.000;  0.001834;     0.000;     0.000; 8.814e-05;   0.01458;     0.000;     0.000;  0.001834;     0.000; 3.510e-07;   0.04529;   0.04529;;RETRO;FIRES;V2;1981;PROPANE
RETRO_FIRES_V2_1982_PROPANE.nc;1982;forestfire;    0.2375;   0.09512;  0.009329; 0.0006952;  0.001351;    0.5680; 1.566e-05;   0.01350;  0.008275;   0.04489;  0.001196;  0.001192;    0.4728;  0.009561;     1.255;     2.151;     2.208;;RETRO;FIRES;V2;1982;PROPANE
RETRO_FIRES_V2_1982_PROPANE.nc;1982;woodedfire;    0.1652; 0.0001666; 0.0001280;     0.000; 2.562e-06;   0.08247; 6.047e-07; 0.0003668; 0.0005953;   0.01322; 1.957e-06; 1.957e-06;   0.08230;  0.004534; 5.379e-06;    0.2666;    0.2666;;RETRO;FIRES;V2;1982;PROPANE
RETRO_FIRES_V2_1982_PROPANE.nc;1982;grassfire;   0.03671;     0.000; 2.421e-05;     0.000;     0.000;  0.002058;     0.000;     0.000; 4.995e-05;   0.02964;     0.000;     0.000;  0.002058;     0.000; 4.262e-07;   0.06857;   0.06857;;RETRO;FIRES;V2;1982;PROPANE
RETRO_FIRES_V2_1983_PROPANE.nc;1983;forestfire;    0.2449;   0.05244;  0.004558;  0.002603;  0.002579;    0.5103; 3.657e-05;   0.01613;  0.002447;  0.005077;  0.002223;  0.002219;    0.4578;   0.01121;    0.5584;     1.359;     1.385;;RETRO;FIRES;V2;1983;PROPANE
RETRO_FIRES_V2_1983_PROPANE.nc;1983;woodedfire;    0.1505; 0.0001324; 0.0001747;     0.000; 1.981e-06;   0.08442; 1.479e-06; 0.0009644; 0.0004487;  0.008010; 5.017e-07; 5.017e-07;   0.08428;  0.004390; 2.185e-06;    0.2488;    0.2489;;RETRO;FIRES;V2;1983;PROPANE
RETRO_FIRES_V2_1983_PROPANE.nc;1983;grassfire;   0.03313;     0.000; 2.943e-05;     0.000;     0.000;  0.002114;     0.000;     0.000; 3.620e-05;   0.01764;     0.000;     0.000;  0.002114; 9.749e-08; 4.328e-07;   0.05300;   0.05300;;RETRO;FIRES;V2;1983;PROPANE
RETRO_FIRES_V2_1984_PROPANE.nc;1984;forestfire;    0.2525;   0.05525;  0.005617; 0.0008079;  0.003494;    0.5351; 1.776e-05;  0.006163;  0.007665;  0.005396;  0.002695;  0.002692;    0.4798;   0.01116;    0.1735;     1.004;     1.009;;RETRO;FIRES;V2;1984;PROPANE
RETRO_FIRES_V2_1984_PROPANE.nc;1984;woodedfire;    0.1128; 0.0002345; 0.0002070;     0.000; 6.712e-06;   0.03395; 6.859e-07; 0.0002815; 0.0009014;  0.007964; 1.755e-05; 6.026e-06;   0.03372;  0.005292; 6.130e-06;    0.1614;    0.1615;;RETRO;FIRES;V2;1984;PROPANE
RETRO_FIRES_V2_1984_PROPANE.nc;1984;grassfire;   0.02553;     0.000; 7.760e-05;     0.000;     0.000; 0.0008428;     0.000;     0.000; 0.0001125;   0.01781;     0.000;     0.000; 0.0008428; 7.264e-08; 3.757e-07;   0.04443;   0.04443;;RETRO;FIRES;V2;1984;PROPANE
RETRO_FIRES_V2_1985_PROPANE.nc;1985;forestfire;    0.2597;   0.06706;  0.004132; 0.0007707;  0.002011;    0.5611; 2.661e-05;  0.009716;   0.01657;   0.01020;  0.001390;  0.001386;    0.4941;  0.007939;    0.1285;     1.004;     1.008;;RETRO;FIRES;V2;1985;PROPANE
RETRO_FIRES_V2_1985_PROPANE.nc;1985;woodedfire;    0.1003; 8.252e-05; 0.0002444;     0.000; 1.066e-06;   0.04426; 1.066e-06; 0.0008888;  0.001002;   0.01627; 7.398e-06;     0.000;   0.04418;  0.003930; 3.386e-06;    0.1668;    0.1668;;RETRO;FIRES;V2;1985;PROPANE
RETRO_FIRES_V2_1985_PROPANE.nc;1985;grassfire;   0.02232;     0.000; 2.947e-05;     0.000;     0.000;  0.001104;     0.000;     0.000; 7.493e-05;   0.03492;     0.000;     0.000;  0.001104; 5.858e-08; 2.378e-07;   0.05860;   0.05860;;RETRO;FIRES;V2;1985;PROPANE
RETRO_FIRES_V2_1986_PROPANE.nc;1986;forestfire;    0.2671;   0.06995;  0.007989;  0.002916;  0.003781;    0.5625; 2.011e-05;  0.009407;   0.01490;  0.007893;  0.003194;  0.003184;    0.4926;  0.009391;    0.3571;     1.252;     1.261;;RETRO;FIRES;V2;1986;PROPANE
RETRO_FIRES_V2_1986_PROPANE.nc;1986;woodedfire;   0.09863; 0.0003773; 0.0005058;     0.000; 7.904e-06;   0.06146; 7.878e-07; 0.0003969;  0.002126;   0.01117; 2.954e-05; 7.116e-06;   0.06108;  0.004704; 2.186e-06;    0.1789;    0.1790;;RETRO;FIRES;V2;1986;PROPANE
RETRO_FIRES_V2_1986_PROPANE.nc;1986;grassfire;   0.02207;     0.000; 6.314e-05;     0.000;     0.000;  0.001530;     0.000;     0.000; 0.0002015;   0.02422;     0.000;     0.000;  0.001530; 1.972e-07; 5.021e-08;   0.04835;   0.04835;;RETRO;FIRES;V2;1986;PROPANE
RETRO_FIRES_V2_1987_PROPANE.nc;1987;forestfire;    0.2746;   0.08059;   0.01165;  0.002190;  0.003377;    0.5697; 2.729e-05;  0.009592;   0.01200;  0.005161;  0.002357;  0.002354;    0.4891;  0.007302;    0.7693;     1.671;     1.694;;RETRO;FIRES;V2;1987;PROPANE
RETRO_FIRES_V2_1987_PROPANE.nc;1987;woodedfire;    0.1477; 0.0004984; 0.0008551;     0.000; 4.364e-06;    0.1023; 1.479e-06; 0.0004415;  0.003497;  0.006556; 2.136e-05; 2.885e-06;    0.1018;  0.003767; 2.237e-06;    0.2647;    0.2647;;RETRO;FIRES;V2;1987;PROPANE
RETRO_FIRES_V2_1987_PROPANE.nc;1987;grassfire;   0.03219;     0.000; 0.0002279;     0.000;     0.000;  0.002543;     0.000;     0.000; 0.0004112;   0.01443;     0.000;     0.000;  0.002543; 1.702e-07; 2.337e-07;   0.05004;   0.05004;;RETRO;FIRES;V2;1987;PROPANE
