# File: CDD_hist_constdds.csv
# Title: Cooling Degree Days Fixed at Historical (2008) Levels
# Units: Fahrenheit Degree Days
# Description: Cooling Degree Days by state; fixed at historical (2008) levels
# Reference: Based on CDD_His.csv; See inst/extdata/gcam-usa/GIS/README
# Column types: cnnnnnnnnnn 
# ----------
state,2008,2020,2030,2040,2050,2060,2070,2080,2090,2100
AK,141.598312,141.598312,141.598312,141.598312,141.598312,141.598312,141.598312,141.598312,141.598312,141.598312
AL,2665.761963,2665.761963,2665.761963,2665.761963,2665.761963,2665.761963,2665.761963,2665.761963,2665.761963,2665.761963
AR,2739.007813,2739.007813,2739.007813,2739.007813,2739.007813,2739.007813,2739.007813,2739.007813,2739.007813,2739.007813
AZ,2855.313721,2855.313721,2855.313721,2855.313721,2855.313721,2855.313721,2855.313721,2855.313721,2855.313721,2855.313721
CA,1091.753418,1091.753418,1091.753418,1091.753418,1091.753418,1091.753418,1091.753418,1091.753418,1091.753418,1091.753418
CO,692.526184,692.526184,692.526184,692.526184,692.526184,692.526184,692.526184,692.526184,692.526184,692.526184
CT,786.382996,786.382996,786.382996,786.382996,786.382996,786.382996,786.382996,786.382996,786.382996,786.382996
DC,1815.906372,1815.906372,1815.906372,1815.906372,1815.906372,1815.906372,1815.906372,1815.906372,1815.906372,1815.906372
DE,1256.423218,1256.423218,1256.423218,1256.423218,1256.423218,1256.423218,1256.423218,1256.423218,1256.423218,1256.423218
FL,3848.985107,3848.985107,3848.985107,3848.985107,3848.985107,3848.985107,3848.985107,3848.985107,3848.985107,3848.985107
GA,2546.213379,2546.213379,2546.213379,2546.213379,2546.213379,2546.213379,2546.213379,2546.213379,2546.213379,2546.213379
HI,360.408417,360.408417,360.408417,360.408417,360.408417,360.408417,360.408417,360.408417,360.408417,360.408417
IA,1325.030884,1325.030884,1325.030884,1325.030884,1325.030884,1325.030884,1325.030884,1325.030884,1325.030884,1325.030884
ID,862.901184,862.901184,862.901184,862.901184,862.901184,862.901184,862.901184,862.901184,862.901184,862.901184
IL,1250.35376,1250.35376,1250.35376,1250.35376,1250.35376,1250.35376,1250.35376,1250.35376,1250.35376,1250.35376
IN,1212.836182,1212.836182,1212.836182,1212.836182,1212.836182,1212.836182,1212.836182,1212.836182,1212.836182,1212.836182
KS,2236.187256,2236.187256,2236.187256,2236.187256,2236.187256,2236.187256,2236.187256,2236.187256,2236.187256,2236.187256
KY,1429.430908,1429.430908,1429.430908,1429.430908,1429.430908,1429.430908,1429.430908,1429.430908,1429.430908,1429.430908
LA,2925.207275,2925.207275,2925.207275,2925.207275,2925.207275,2925.207275,2925.207275,2925.207275,2925.207275,2925.207275
MA,712.452209,712.452209,712.452209,712.452209,712.452209,712.452209,712.452209,712.452209,712.452209,712.452209
MD,1375.26062,1375.26062,1375.26062,1375.26062,1375.26062,1375.26062,1375.26062,1375.26062,1375.26062,1375.26062
ME,374.095673,374.095673,374.095673,374.095673,374.095673,374.095673,374.095673,374.095673,374.095673,374.095673
MI,799.468445,799.468445,799.468445,799.468445,799.468445,799.468445,799.468445,799.468445,799.468445,799.468445
MN,800.499268,800.499268,800.499268,800.499268,800.499268,800.499268,800.499268,800.499268,800.499268,800.499268
MO,2033.004517,2033.004517,2033.004517,2033.004517,2033.004517,2033.004517,2033.004517,2033.004517,2033.004517,2033.004517
MS,2575.006348,2575.006348,2575.006348,2575.006348,2575.006348,2575.006348,2575.006348,2575.006348,2575.006348,2575.006348
MT,517.096375,517.096375,517.096375,517.096375,517.096375,517.096375,517.096375,517.096375,517.096375,517.096375
NC,1772.398926,1772.398926,1772.398926,1772.398926,1772.398926,1772.398926,1772.398926,1772.398926,1772.398926,1772.398926
ND,714.83374,714.83374,714.83374,714.83374,714.83374,714.83374,714.83374,714.83374,714.83374,714.83374
NE,1681.935181,1681.935181,1681.935181,1681.935181,1681.935181,1681.935181,1681.935181,1681.935181,1681.935181,1681.935181
NH,556.360229,556.360229,556.360229,556.360229,556.360229,556.360229,556.360229,556.360229,556.360229,556.360229
NJ,1228.531006,1228.531006,1228.531006,1228.531006,1228.531006,1228.531006,1228.531006,1228.531006,1228.531006,1228.531006
