# Aggregate building default efficiencies,,,,,,,,,,,,
supplysector,subsector,technology,minicam.energy.input,1971,2005,2020,2035,2050,2065,2080,2095,2100
building,biomass,biomass,delivered biomass,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300
building,coal,coal,delivered coal,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300
building,district heat,district heat,district heat,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
building,electricity,electricity,elect_td_bld,1.000,1.000,1.078,1.161,1.252,1.349,1.454,1.567,1.606
building,gas,gas,delivered gas,0.700,0.850,0.880,0.900,0.920,0.940,0.950,0.950,0.950
building,refined liquids,refined liquids,refined liquids enduse,0.700,0.850,0.880,0.900,0.920,0.940,0.950,0.950,0.950
building,traditional biomass,traditional biomass,traditional biomass,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200
