region,-24,-12,0,12,24,36,48,73,121,242,>242
Africa_Eastern,0.010539739,0.078573793,0.221190931,0.355471095,0.423533914,0.487456148,0.487456148,0.487456148,0.487456148,0.522617934,0.522617934
Africa_Northern,0.010539739,0.078573793,0.221190931,0.355471095,0.423533914,0.487456148,0.487456148,0.487456148,0.487456148,0.522617934,0.522617934
Africa_Southern,0.010539739,0.078573793,0.221190931,0.355471095,0.423533914,0.487456148,0.487456148,0.487456148,0.487456148,0.522617934,0.522617934
Africa_Western,0.010539739,0.078573793,0.221190931,0.355471095,0.423533914,0.487456148,0.487456148,0.487456148,0.487456148,0.522617934,0.522617934
Argentina,0.010539739,0.078573793,0.221190931,0.355471095,0.423533914,0.487456148,0.487456148,0.487456148,0.487456148,0.522617934,0.522617934
Australia_NZ,0.100028833,0.242029622,0.468563572,0.589040156,0.589040156,0.683137529,0.683137529,0.721945893,0.721945893,0.767520538,0.767520538
Brazil,0.010539739,0.078573793,0.221190931,0.355471095,0.423533914,0.487456148,0.487456148,0.487456148,0.487456148,0.522617934,0.522617934
Canada,0.100028833,0.242029622,0.468563572,0.589040156,0.589040156,0.683137529,0.683137529,0.721945893,0.721945893,0.767520538,0.767520538
Central America and Caribbean,0.013252198,0.083528222,0.228688921,0.362550691,0.428550492,0.49338735,0.49338735,0.494563651,0.494563651,0.530041056,0.530041056
Central Asia,0.010539739,0.078573793,0.221190931,0.355471095,0.423533914,0.487456148,0.487456148,0.487456148,0.487456148,0.522617934,0.522617934
China,0.010539739,0.078573793,0.221190931,0.355471095,0.423533914,0.487456148,0.487456148,0.487456148,0.487456148,0.522617934,0.522617934
Colombia,0.010539739,0.078573793,0.221190931,0.355471095,0.423533914,0.487456148,0.487456148,0.487456148,0.487456148,0.522617934,0.522617934
EU-12,0.025364606,0.163652711,0.510286423,0.598278994,0.601695338,0.715947437,0.715947437,0.748112622,0.748112622,0.753149044,0.753149044
EU-15,0.025364606,0.163652711,0.510286423,0.598278994,0.601695338,0.715947437,0.715947437,0.748112622,0.748112622,0.753149044,0.753149044
Europe_Eastern,0.025364606,0.163652711,0.510286423,0.598278994,0.601695338,0.715947437,0.715947437,0.748112622,0.748112622,0.753149044,0.753149044
Europe_Non_EU,0.025364606,0.163652711,0.510286423,0.598278994,0.601695338,0.715947437,0.715947437,0.748112622,0.748112622,0.753149044,0.753149044
European Free Trade Association,0.025364606,0.163652711,0.510286423,0.598278994,0.601695338,0.715947437,0.715947437,0.748112622,0.748112622,0.753149044,0.753149044
India,0.010539739,0.078573793,0.221190931,0.355471095,0.423533914,0.487456148,0.487456148,0.487456148,0.487456148,0.522617934,0.522617934
Indonesia,0.010539739,0.078573793,0.221190931,0.355471095,0.423533914,0.487456148,0.487456148,0.487456148,0.487456148,0.522617934,0.522617934
Japan,0.100028833,0.242029622,0.468563572,0.589040156,0.589040156,0.683137529,0.683137529,0.721945893,0.721945893,0.767520538,0.767520538
Mexico,0.100028833,0.242029622,0.468563572,0.589040156,0.589040156,0.683137529,0.683137529,0.721945893,0.721945893,0.767520538,0.767520538
Middle East,0.042167359,0.136343055,0.308618434,0.438020077,0.482027842,0.556614704,0.556614704,0.570330523,0.570330523,0.609172466,0.609172466
Pakistan,0.010539739,0.078573793,0.221190931,0.355471095,0.423533914,0.487456148,0.487456148,0.487456148,0.487456148,0.522617934,0.522617934
Russia,0.010539739,0.078573793,0.221190931,0.355471095,0.423533914,0.487456148,0.487456148,0.487456148,0.487456148,0.522617934,0.522617934
South Africa,0.010539739,0.078573793,0.221190931,0.355471095,0.423533914,0.487456148,0.487456148,0.487456148,0.487456148,0.522617934,0.522617934
South America_Northern,0.013252198,0.083528222,0.228688921,0.362550691,0.428550492,0.49338735,0.49338735,0.494563651,0.494563651,0.530041056,0.530041056
South America_Southern,0.013252198,0.083528222,0.228688921,0.362550691,0.428550492,0.49338735,0.49338735,0.494563651,0.494563651,0.530041056,0.530041056
South Asia,0.018037739,0.092269226,0.241917481,0.375041088,0.437401144,0.503851655,0.503851655,0.507103282,0.507103282,0.543137528,0.543137528
South Korea,0.100028833,0.242029622,0.468563572,0.589040156,0.589040156,0.683137529,0.683137529,0.721945893,0.721945893,0.767520538,0.767520538
Southeast Asia,0.018037739,0.092269226,0.241917481,0.375041088,0.437401144,0.503851655,0.503851655,0.507103282,0.507103282,0.543137528,0.543137528
USA,0.100028833,0.242029622,0.468563572,0.589040156,0.589040156,0.683137529,0.683137529,0.721945893,0.721945893,0.767520538,0.767520538
Taiwan,0.010539739,0.078573793,0.221190931,0.355471095,0.423533914,0.487456148,0.487456148,0.487456148,0.487456148,0.522617934,0.522617934
