region,-24,-12,0,12,24,36,48,73,121,242,>242
Africa_Eastern,0,0,0.223905742,0.718,0.718,0.718,0.718,0.718,0.718,0.718,0.718
Africa_Northern,0,0,0.223905742,0.718,0.718,0.718,0.718,0.718,0.718,0.718,0.718
Africa_Southern,0,0,0.223905742,0.718,0.718,0.718,0.718,0.718,0.718,0.718,0.718
Africa_Western,0,0,0.223905742,0.718,0.718,0.718,0.718,0.718,0.718,0.718,0.718
Argentina,0,0,0.36,0.718,0.718,0.718,0.718,0.718,0.718,0.718,0.718
Australia_NZ,0,0,0.63,0.718,0.718,0.718,0.718,0.718,0.718,0.718,0.718
Brazil,0,0,0.36,0.718,0.718,0.718,0.718,0.718,0.718,0.718,0.718
Canada,0,0,0.36,0.526,0.576,0.576,0.576,0.576,0.576,0.576,0.576
Central America and Caribbean,0,0,0.25022544,0.718,0.718,0.718,0.718,0.718,0.718,0.718,0.718
Central Asia,0,0,0.089944955,0.718,0.718,0.718,0.718,0.718,0.718,0.718,0.718
China,0,0,0,0.718,0.718,0.718,0.718,0.718,0.718,0.718,0.718
Colombia,0,0,0,0.718,0.718,0.718,0.718,0.718,0.718,0.718,0.718
EU-12,0,0,0.13156225,0.310903134,0.310903134,0.310903134,0.310903134,0.310903134,0.310903134,0.310903134,0.310903134
EU-15,0,0,0.13156225,0.310903134,0.310903134,0.310903134,0.310903134,0.310903134,0.310903134,0.310903134,0.310903134
Europe_Eastern,0,0,0.13156225,0.310903134,0.310903134,0.310903134,0.310903134,0.310903134,0.310903134,0.310903134,0.310903134
Europe_Non_EU,0,0,0.13156225,0.310903134,0.310903134,0.310903134,0.310903134,0.310903134,0.310903134,0.310903134,0.310903134
European Free Trade Association,0,0,0.13156225,0.310903134,0.310903134,0.310903134,0.310903134,0.310903134,0.310903134,0.310903134,0.310903134
India,0,0,0,0.718,0.718,0.718,0.718,0.718,0.718,0.718,0.718
Indonesia,0,0,0,0.718,0.718,0.718,0.718,0.718,0.718,0.718,0.718
Japan,0,0,0,0,0,0,0,0,0,0,0
Mexico,0,0,0.36,0.718,0.718,0.718,0.718,0.718,0.718,0.718,0.718
Middle East,0,0,0.274081665,0.718,0.718,0.718,0.718,0.718,0.718,0.718,0.718
Pakistan,0,0,0,0.718,0.718,0.718,0.718,0.718,0.718,0.718,0.718
Russia,0,0,0.36,0.718,0.718,0.718,0.718,0.718,0.718,0.718,0.718
South Africa,0,0,0.36,0.718,0.718,0.718,0.718,0.718,0.718,0.718,0.718
South America_Northern,0,0,0.25022544,0.718,0.718,0.718,0.718,0.718,0.718,0.718,0.718
South America_Southern,0,0,0.25022544,0.718,0.718,0.718,0.718,0.718,0.718,0.718,0.718
South Asia,0,0,0.076283399,0.598252237,0.598252237,0.598252237,0.598252237,0.598252237,0.598252237,0.598252237,0.598252237
South Korea,0,0,0.36,0.718,0.718,0.718,0.718,0.718,0.718,0.718,0.718
Southeast Asia,0,0,0.076283399,0.598252237,0.598252237,0.598252237,0.598252237,0.598252237,0.598252237,0.598252237,0.598252237
USA,0,0,0.36,0.526,0.576,0.576,0.576,0.576,0.576,0.576,0.576
Taiwan,0,0,0,0.718,0.718,0.718,0.718,0.718,0.718,0.718,0.718
