# File: superwell_groundwater_cost_elec.csv
# Title: Groundwater nonrenewable resource curves with capital costs disaggregated from electricity (pumping) requirements
# Comments: Costs and depth bins are processed from superwell output. elec_coef = (Specific_weight * TotalHead / Pump_Efficiency) / 1000 * Annual_Operation_time / 3600 * conv_m3_km3
# Source: Superwell model: https://github.com/JGCRI/superwell
# Units: costs in 1975USD per m3; available in km3; elec_coef in kwh per m3
# Column types: cicnnnn
# ----------
Country,GCAM_basin_ID,cost_bin,minNEcost,maxNEcost,available,elec_coef
Angola,162,"(0.00618,0.0443]",0.015398810537359857,0.017314436836620768,0.6516719676523857,0.7869424121715171
Angola,162,"(0.0443,0.0576]",0.035266322348792574,0.04140452150055543,0.6804798219969161,0.7490544098621038
Angola,162,"(0.0576,0.071]",0.03878065836215268,0.05785158273449734,0.5025741441587294,1.185626268340216
Angola,162,"(0.071,0.084]",0.05785158139900261,0.06823079147369308,1.419228598063582,0.7256521527150606
Angola,162,"(0.084,0.0966]",0.06792079947482864,0.08167620585876435,4.688231474416391,0.8652856624592553
Angola,162,"(0.0966,0.11]",0.0685089288862086,0.09151477011156756,3.2123543834442474,1.306838594193612
Angola,162,"(0.123,0.138]",0.12017876924793032,0.1247583477773733,0.2999526090586603,0.7274821028817114
Angola,162,"(0.138,0.154]",0.12017876886896181,0.13854934416767112,0.9546187855324029,0.7481168785402146
Angola,162,"(0.154,0.173]",0.13672978984494827,0.1517615734785642,0.3329660702651189,0.7837713024141332
Angola,182,"(0.00618,0.0443]",0.0096747913939614,0.03389811615554901,103.68400959750778,0.7327208683286932
Angola,182,"(0.0443,0.0576]",0.010448154142307792,0.046190271151641635,104.25664507029806,0.8096927374295573
Angola,182,"(0.0576,0.071]",0.001928330796373709,0.05887477315574119,76.82474346899964,0.7847773391517908
Angola,182,"(0.071,0.084]",0.0019283305045738885,0.0722651894996378,33.26771497501995,0.8491994172024927
Angola,182,"(0.084,0.0966]",0.0019283305869097628,0.08570997253409356,32.20687387664679,0.79695555457767
Angola,182,"(0.0966,0.11]",0.0028012379005041277,0.09847762940358304,21.23531990833365,0.7440003215729096
Angola,182,"(0.11,0.123]",0.00290043735227484,0.11292657618726043,22.822957709554853,0.7575825960684525
Angola,182,"(0.123,0.138]",0.002900437789154886,0.12523545976221767,13.511116802351598,0.7114799335332294
Angola,182,"(0.138,0.154]",8.291330723756429e-4,0.13975471328801164,14.438616915646191,0.7385551732994751
Angola,182,"(0.154,0.173]",8.291323844623333e-4,0.15710916427683716,5.940671887885905,0.9492924943453006
Angola,182,"(0.173,0.194]",8.291324312272863e-4,0.17912613084934648,12.680238014649975,1.0650009818757789
Angola,182,"(0.194,0.219]",8.291323679395779e-4,0.20712024293660478,8.87099462952044,1.0827172374933542
Angola,182,"(0.219,0.25]",0.0025500115693617154,0.23559719891000036,12.30307358461323,0.8686983711527747
Angola,182,"(0.25,0.291]",0.22089858459318504,0.27741412773299096,8.846087676202801,0.7605691031501616
Angola,182,"(0.291,0.356]",0.26624541528113954,0.3416557685062641,23.796544814342813,0.8092578260030259
Angola,182,"(0.356,0.458]",0.3378040344363598,0.442242044509475,14.262808209844342,0.7177605442324517
Angola,182,"(0.458,0.622]",0.44006012184311466,0.5941743732980256,10.308196600686655,0.853643817637717
Angola,182,"(0.622,0.911]",0.6157773828541917,0.8933640056207818,4.71850892659236,0.8540238516964878
Angola,182,"(0.911,1.6]",0.8933630728425471,1.5166692820979533,1.8355238181118652,0.8130737049283577
Angola,183,"(0.00618,0.0443]",0.00971832760237318,0.03339933721949272,34.58800593594808,0.7332182293005534
Angola,183,"(0.0443,0.0576]",0.009937127759227941,0.04769117773338989,65.66488622559277,0.7136437604140778
Angola,183,"(0.0576,0.071]",0.02824283442903605,0.05973546132626778,58.94396123079683,0.7053660939140632
Angola,183,"(0.071,0.084]",0.04840506541726102,0.0733754597177933,23.14214755319017,0.7196585932868124
Angola,183,"(0.084,0.0966]",0.060415648827067285,0.08536143423952477,23.38672300655693,0.7271147692584814
Angola,183,"(0.0966,0.11]",0.06866484301314857,0.09801357292853247,29.306739243774775,0.7040914795495626
Angola,183,"(0.11,0.123]",0.09333756300867854,0.111212590666523,21.09503543743934,0.6951526057141311
Angola,183,"(0.123,0.138]",0.09910703683984465,0.12593538513173524,32.48494307012769,0.7429728167773898
Angola,183,"(0.138,0.154]",0.12017876886896181,0.14246053857450514,16.035574342511417,0.7547896788599787
Angola,183,"(0.154,0.173]",0.13250642688968217,0.16177587641050664,22.92950521516671,0.7268627969664345
Angola,183,"(0.173,0.194]",0.15076021229304065,0.18359740560577906,23.76985104067414,0.7630678997007405
Angola,183,"(0.194,0.219]",0.16902721804891674,0.2052322865350665,24.245843215506483,0.7680933810360155
Angola,183,"(0.219,0.25]",0.20045377628764446,0.2355847942306134,23.71592895482561,0.7706299006281976
Angola,183,"(0.25,0.291]",0.22801167201268177,0.2770035301362926,19.15497985175062,0.7728188490846364
Angola,183,"(0.291,0.356]",0.2719142068765458,0.3419860037551475,13.066641927609842,0.7379933806199036
Angola,183,"(0.356,0.458]",0.3419859968422192,0.4410023855044001,19.4718658011154,0.624278566580506
Angola,183,"(0.458,0.622]",0.4498481216250044,0.6055630470354464,17.139437720462883,0.8020558835243754
Angola,183,"(0.622,0.911]",0.6055630382178185,0.8933640056207818,12.317475082797595,0.8111960078115944
Angola,183,"(0.911,1.6]",0.8933630728425471,1.5065894047956214,10.523165524067345,0.8158699458916419
Angola,188,"(0.00618,0.0443]",0.008792968538052504,0.03216550758792104,250.70282885558797,0.9642590342793644
Angola,188,"(0.0443,0.0576]",0.007746468625237098,0.044821545313684444,363.1927054648108,1.552303287326744
Angola,188,"(0.0576,0.071]",0.007746468642708365,0.0606638334495187,50.904737249431385,0.7789931117560276
Angola,188,"(0.071,0.084]",0.03681111446723337,0.06983219287447232,7.678673594129794,0.6887906940832114
