# File: A45.demand.csv
# Title: Municipal water final demand sector assumptions
# Units: Unitless
# Column types: cinnn 
# ----------
energy.final.demand,perCapitaBased,income.elasticity,price.elasticity,aeei
municipal water,1,0.366163898,-0.326188149,0.005
