# File: xanthos_accessible_water.csv
# Title: Accessible runoff from xanthos simulation
# Source: /pic/projects/GCAM/gcam_hydrology/runs/xanthos/pm_abcd_mrtm/pm_abcd_mrtm_wfdei_1961_2016/accessible_water_km3peryr_pm_abcd_mrtm_wfdei_1961_2016.csv
# Comments: computed with Xanthos forced Watch Forcing Data Era Iterim (WFDEI) 1961 - 2016 annual
# Units: km^3/yr
# see Turner et al. (in review) "Modeling global groundwater withdrawals..."
# Column types: icnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
id,name,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
78,China Coast,155.9179739,154.5578727,148.1205175,145.155742,144.7737681,142.6883418,135.6204448,136.9126951,144.7587983,145.104603,152.4077583,159.187896,161.6351707,160.9929764,158.2684067,160.1232142,159.0765598,150.3908314,156.4185674,148.4930779,146.2879948,144.1291022,146.8986698,148.8836604,150.9892114,155.8843953,155.5653174,151.894487,151.9104974,150.8987101,153.4854827,148.7233963,148.9773778,151.1367168,148.4952303,150.279873,150.4413338,151.2942535,149.4480374,142.6654259,145.8666997,149.0840861,146.0921953,145.6322831,142.0816411,142.80375,133.650172,124.5745991,119.3088484,115.7159251,114.4534277,124.5390836,121.3664925,121.4945806,111.6166882,120.4211203
79,Huang He,100.9374968,96.16260209,97.82248981,96.02204895,93.77998874,90.64731333,90.52570142,86.04049134,78.2919537,79.53615189,81.77071628,80.76493877,80.02664053,81.08501096,81.36500035,80.05255945,83.50656898,81.11648562,84.01286718,85.46487302,85.04341247,82.73177003,79.97541411,81.2869937,81.68435524,81.59843044,79.92859779,77.6750393,73.77690646,71.32817943,73.17742954,75.98756414,70.86221753,72.75340188,70.0388629,71.35059961,70.06266174,69.09873105,75.20488367,77.20394667,77.02716603,79.28949077,78.40853669,79.35981459,80.35625182,83.38058742,85.5219412,80.85385359,79.13453708,79.20041724,79.02520699,80.04186562,81.13090306,81.92168952,80.53642519,80.44753565
80,Mediterranean South Coast,21.51210915,21.05440525,20.86580713,20.80311834,21.61138128,21.80337308,21.88754638,21.90845622,22.49289043,22.75131659,23.37634359,24.45413033,24.32403635,23.83424865,24.54875792,24.36960053,23.91552184,23.89919441,23.42642617,23.45131244,22.54897947,23.27320615,23.01575201,22.54328105,22.26780571,22.61822338,22.54933947,23.08946033,22.59489989,22.57863076,22.35595773,22.85316526,23.10832317,23.37846099,23.33057035,22.73532563,22.47014502,22.6719745,23.52510156,23.640671,23.39094664,23.6027849,24.06453651,24.17425076,24.99005332,25.47033301,26.19810437,25.85072453,25.97029733,26.1892834,26.30247437,26.04738288,26.24079961,25.98913982,25.97158662,25.45981016
81,Guadiana,12.78122843,12.64608261,12.08120652,11.88046571,12.4145837,12.54760296,12.32663408,11.71791048,11.40872772,10.97000456,10.71655002,11.21811593,11.74165134,11.42569146,11.97096714,11.59428023,10.95122589,11.1092613,11.28773955,11.37995088,11.13513321,10.51155963,10.52469915,10.0488421,11.16505801,11.32964285,11.30735734,11.07845707,10.96587187,10.60138364,10.77161741,11.39920796,11.87595123,10.9893388,10.96205608,11.40809777,12.15132109,12.37617233,12.97430095,12.94300761,11.58522199,11.20671375,11.27198188,11.59244083,11.47315467,12.03573875,12.13450198,11.7923692,12.01254098,12.65742345,12.20909274,12.53478612,12.63394501,12.77813938,11.63869028,11.48274274
82,Central Iran,18.76253373,18.52120922,18.25430657,18.86406737,18.78525914,18.29014043,17.97577643,18.28390501,17.75975819,17.98681148,17.89903988,18.79204459,18.65937948,18.84831823,19.51914462,19.40486098,18.70933955,19.81127828,19.79666141,20.12402041,18.7360664,18.84331138,18.60106953,18.46053655,18.11044122,17.34580718,17.69700721,18.28996225,18.38629611,19.31312044,19.40331937,20.47873006,20.66009925,21.40929749,22.42667474,21.2027813,20.09093721,19.90575286,19.67775998,19.36205651,18.24133505,17.88995648,18.15536674,17.00206242,17.94863246,18.38640537,18.33072848,18.28815191,18.168357,18.39815766,18.58925147,17.92858116,18.74318919,18.19970262,18.37218508,18.41259674
83,Guadalquivir,9.196300814,8.920495489,8.479316461,8.322500228,8.82305335,8.883682287,8.625158871,8.14459692,7.970190535,7.815794019,7.677334529,8.123905892,8.323140144,7.808854439,8.070821225,7.804613945,7.330946578,7.511085934,7.5635113,7.787988119,7.50492333,7.313165981,7.439011627,7.064529335,7.572796789,7.722090303,7.71715699,7.671565859,7.363318494,7.164728598,7.077093445,7.671646807,8.259016528,7.828965123,7.819441647,7.927352186,8.284706083,8.60468305,9.060276181,9.158799002,8.102718162,7.644189841,7.699766696,7.910567246,8.0940513,8.683667912,8.547176153,8.271256932,8.337507589,8.772542624,8.574495667,8.796026102,8.869158072,8.766637809,7.776297305,7.893003687
84,Tigris - Euphrates,109.2067713,108.9103006,111.5827875,115.8093432,122.2554572,121.6675281,122.1987177,121.8081377,120.1241612,123.9277012,124.7836462,128.0294666,123.6250136,117.3066408,119.8765951,122.677316,120.4294993,125.1681344,120.5751632,118.0392407,112.5278831,113.564266,114.590683,120.2720893,115.2952713,110.8346872,108.9981837,112.0848652,119.1827763,122.4831156,124.4583533,125.8404286,119.4692065,125.3017465,123.828051,120.8939693,117.7369857,113.7244178,112.3349823,111.5326342,108.2597984,110.3082138,106.5144568,105.0060598,106.2641284,106.2653499,102.4121667,97.61666665,93.56752795,91.66318052,88.37355818,88.54370572,91.43640447,92.06234856,90.66466829,91.71808393
85,Tarim Interior,17.82346457,17.87802436,18.66081579,18.65211066,18.56099538,18.78176137,20.20218464,22.06084379,22.31548671,23.1609485,23.48474152,23.21121084,23.45283444,23.21977315,23.71853759,22.57361588,22.91722677,24.45101224,24.35316937,24.1041852,23.32059373,23.15159399,25.23061441,26.6071368,28.52333652,27.15536364,26.37332352,27.22604156,29.05625476,30.21418374,30.82828088,31.45295003,30.81212567,30.50052998,31.27668847,31.63725606,31.03184231,31.54667355,32.91903066,33.53287667,33.81364565,34.16197048,34.28665014,34.07803683,33.58015137,35.73035846,35.35349234,36.92236924,39.9441794,39.32392023,39.83183068,41.40466047,42.72929268,44.81409048,44.78485927,46.43428956
86,Africa North West Coast,28.81363847,28.40911986,28.45002971,28.73541178,29.49772582,30.2125358,30.45612635,29.85454779,29.5828938,29.36381816,29.34401137,29.51755224,29.24953131,28.56333679,28.63611706,28.19423843,27.73534258,28.00625874,27.71264504,27.70430869,27.51386139,27.52901153,27.75369088,27.86584737,28.50486814,28.90433222,29.19673375,29.28747888,29.56213591,29.34920122,29.41739314,30.41803578,30.48441392,29.97334274,30.04066695,29.74951949,29.95231448,30.29344488,30.99794763,30.94232336,29.80707365,29.80107727,29.80059007,29.87657952,30.58906845,31.85113381,31.5751611,31.12289483,31.07663454,31.32627194,30.95622571,31.09708135,31.3247984,30.89278386,29.49759293,29.55879732
87,Nile,261.3697485,261.1340117,258.8534048,255.7770478,253.3098573,253.008893,240.5573606,226.5879352,215.6061739,223.2611718,221.3692875,215.782028,216.48909,220.7839,212.6807171,210.0699444,210.7272913,206.1080634,194.0336427,179.4704829,179.0339242,167.4191217,153.1795087,159.5643849,160.5239066,160.7597812,161.3016106,161.7164991,167.4867041,164.4015223,166.3542332,172.390815,165.7597796,171.8642042,174.8365066,175.1468586,182.6819187,179.2032999,178.3885909,176.0142818,170.706333,172.3310403,170.5665849,166.7349418,156.419107,151.2823123,155.9167873,154.1915704,163.2630175,164.7072221,160.2338093,157.3935179,156.5279993,168.2268977,169.9019591,169.0434547
88,Persian Gulf Coast,6.686164109,6.229817173,6.12843467,6.158704933,6.724512491,6.395170721,6.226267229,7.30229924,7.083206894,7.194942596,7.816092728,9.173441424,9.761655639,9.53175705,10.08448847,10.9407411,10.20455807,11.2745375,11.16789857,10.76145821,9.434978672,9.002249829,8.668727341,8.416750952,7.692869665,7.595444247,6.975881435,7.515660559,8.814063264,9.197553123,9.702946834,11.2259209,11.80041919,12.91344215,13.60124727,13.55160204,12.84385339,11.80833296,11.60573474,11.59400545,10.54399108,10.02264838,9.145998569,8.298261827,8.058644211,7.697267804,7.178875612,6.773850585,5.767329057,5.524551696,5.195903089,4.893544424,4.878181836,4.699668979,4.838468051,5.089985418
89,Indus,123.5080999,123.1585398,123.9649635,124.5662164,123.7863548,121.7005837,122.4141125,120.3663147,123.9509687,121.0201754,123.9617115,126.6984473,128.841681,132.0557149,132.4329403,131.3450363,134.9439981,131.2493516,139.0523553,134.7566649,128.3854566,127.0271547,125.3329397,135.1007197,136.1844495,137.8984483,141.1796041,140.9781872,144.3512577,152.4835553,156.3545636,161.9767509,157.6888543,161.6394787,156.1872308,149.434284,142.3014576,137.4536473,134.2347637,127.3610655,122.0576178,117.6195519,116.6130309,120.2965466,121.866203,129.5391416,130.6686817,124.4290501,124.5937251,129.5683448,141.6051348,143.9766885,144.920553,148.6559254,146.2640001,154.2934894
90,Farahrud,1.565824836,1.555301144,1.572950715,1.556649307,1.523116025,1.447776947,1.479546922,1.41780134,1.334573931,1.320204405,1.309718173,1.348036449,1.318543455,1.287668259,1.272778397,1.291547153,1.288572647,1.355482692,1.364664792,1.29823856,1.229866808,1.262883255,1.260437013,1.29014749,1.244955523,1.196030356,1.325705878,1.417274159,1.543832114,1.539003215,1.544819258,1.677190462,1.752351795,1.862478417,1.967513055,1.813366019,1.691706865,1.616566217,1.616366924,1.586004307,1.591387464,1.491935937,1.429042857,1.304101614,1.374019407,1.380630949,1.458481352,1.460800618,1.529030366,1.469122417,1.528656441,1.532447029,1.616783044,1.578741038,1.672530749,1.612260924
91,Baja California,0.601328414,0.703491063,0.731494936,0.730947449,0.711077282,0.689328432,0.630937504,0.655542063,0.69461667,0.637889594,0.535335846,0.579893545,0.596580802,0.836449432,1.104035168,1.357173553,1.493889413,1.624558089,1.976194014,2.251224001,2.343395328,2.410697268,2.239651093,2.026360833,1.816741452,1.726422906,1.689585359,1.603808824,1.692272916,1.676375077,1.789215445,1.837285489,1.921616588,2.155935268,2.186775754,2.141700607,2.046786874,1.750973599,1.755029026,1.640078797,1.674564933,1.720974588,1.575643802,1.611615439,1.657591397,1.565904642,1.560090491,1.483365133,1.489231637,1.453581586,1.37433653,1.332195191,1.300944735,1.273816739,1.291685092,1.380398019
92,Plateau of Tibet Interior,12.24505747,13.07484302,13.48782892,12.96469246,12.78682701,13.41679267,14.01973546,14.15622095,14.44455804,16.77901933,16.71035428,15.56120791,16.76062043,17.10337278,15.6910418,16.24770235,17.85469296,17.97411138,15.94004125,15.35758635,17.04922133,16.63637554,18.07031031,22.71904295,23.64110146,23.20282271,25.04272988,25.04163287,27.20949018,27.31095162,27.66785117,27.36893135,26.15935575,28.6588497,30.65832912,33.16330906,37.03145618,39.35008412,42.74856902,46.87608754,50.17637579,50.24783993,50.8495037,49.57571711,47.67002102,49.86464111,50.0467405,52.06142008,52.4600529,52.1811269,52.00841652,53.31734043,55.58096462,57.95884424,56.67418829,57.33283534
93,Red Sea East Coast,3.83977416,4.035939083,4.006507591,3.972412528,3.966140404,3.856709176,3.623436562,3.310478246,2.954593646,3.279261795,3.282047033,3.155762537,3.305962709,3.258375921,3.832016389,4.222997714,4.636129695,4.884827569,5.594716118,5.400811719,5.520343859,5.312803444,5.259312732,4.675509056,4.61688825,4.191516955,3.925899401,2.887045352,3.183107414,2.989561262,2.81596475,2.939911134,3.359879012,3.287805249,3.243152782,3.29186012,3.432079859,3.326671829,3.401403955,3.504330178,3.393081594,3.099034755,2.840495911,2.620350414,2.494104821,2.524715479,3.438651279,5.664836876,7.587115326,8.139865747,8.305148881,8.627465359,9.659879036,10.86792423,12.10183834,11.87460606
94,Arabian Peninsula,4.448655831,3.950589877,4.774221079,5.15879823,6.332084857,6.121985228,6.538321871,8.19861825,7.724021193,9.023498681,10.58371998,12.58626427,13.16843615,12.42156092,12.95267351,13.28205656,12.2416829,14.91909383,15.92763807,15.08974381,13.32107757,13.68881612,13.82897798,14.26373103,15.45590346,15.6723314,13.18951845,11.18281848,12.276493,11.37276325,11.72164184,13.03606629,14.6252351,14.77704429,14.12549714,13.72625573,13.06587762,11.29129084,11.54836318,10.01715099,9.179708853,6.782107321,5.102481174,4.412120114,4.238031847,4.300800532,11.48819582,19.50826803,28.07818748,29.33831271,30.06382999,31.31782974,35.24169562,40.31387871,46.71777107,42.75741513
95,Dead Sea,1.634552202,1.620449852,1.691079385,1.699540128,1.712992532,1.675406674,1.829767702,1.837815306,1.764069139,1.824830459,1.838624324,1.757045314,1.761587111,1.706873785,1.772844512,1.780466027,1.782563705,1.842577255,1.802434712,1.779181735,1.819940436,1.835786316,1.872905186,1.934008425,1.828606753,1.82913485,1.948345735,2.038322687,2.03980177,2.145320777,2.072316072,2.087001045,2.070120449,2.103628623,2.058409462,1.9519458,1.785724894,1.880081469,1.851938902,1.930338153,1.936808421,1.860447212,1.854498309,1.891244842,1.897187318,1.917303964,1.854788238,1.820515797,1.829263297,1.79960239,1.824520667,1.858181231,1.903498601,1.901519602,1.916687658,1.947088089
96,Mexico Northwest Coast,46.80055202,48.24642112,48.61642127,50.4341735,49.88694367,49.95638723,51.93698737,52.31644624,52.65195679,53.77056682,53.51408126,53.85640234,52.44690762,53.29943686,52.83651643,53.21833052,54.07534623,53.93884869,55.26727611,57.49825451,58.2315925,59.01635169,58.06493412,58.72446788,58.45384999,59.14764315,60.88357935,60.72223035,59.21500933,57.98380769,57.01921008,57.64847598,56.80205485,55.72564746,53.21690157,51.47438194,49.35021636,47.11202254,46.7178499,48.23169458,47.73658376,49.02897128,49.63636499,50.88411336,50.8751415,50.63170768,51.79704376,52.05090924,51.2591639,52.96966153,53.83752034,54.96507875,54.33829025,54.97334304,56.60228632,57.91764493
97,Helmand,8.285504801,8.323698989,8.260225569,8.190690189,8.09677442,8.039289303,7.909834949,7.858034482,7.742797091,7.426034088,7.395304911,7.827494434,7.806712281,7.756529459,7.825421118,8.171579147,8.288414958,8.571842286,8.978448209,8.887841519,8.728634565,8.765686444,8.896029285,8.914907321,8.763793461,8.566139923,8.865267558,8.888150195,9.05618039,9.041956112,9.070145811,9.236363444,9.497810105,9.670044681,9.658158583,9.015540548,8.522728844,8.31393452,8.184627382,8.091629502,8.268883434,8.053836068,8.162489886,8.233984751,8.713018935,9.226991316,9.689873013,10.06163343,10.42291317,11.02610146,12.11471748,12.98503506,13.55886232,13.9132368,14.31994982,14.92003613
98,Sinai Peninsula,0.051589741,0.065139728,0.062124262,0.060088155,0.068705466,0.0708369,0.074194208,0.07595972,0.074102695,0.067543414,0.068964898,0.069962087,0.066578929,0.052918479,0.053853014,0.053760977,0.058981543,0.062658447,0.060073908,0.044709371,0.039481442,0.041962133,0.042912343,0.050920561,0.051317917,0.042416484,0.044257482,0.043895793,0.045459014,0.059441356,0.064744176,0.067226031,0.074103869,0.077779481,0.081592127,0.074397684,0.071773345,0.071398623,0.058205284,0.050708649,0.045452251,0.024557592,0.014356529,0.007235084,0.004307705,0.003747918,0.003346233,0.00242775,0.013475583,0.023635583,0.028557963,0.033488169,0.038517174,0.04586511,0.050760561,0.058015973
99,Eastern Jordan - Syria,1.236436863,1.205217518,1.237890256,1.23010925,1.307609112,1.300682716,1.339833563,1.300529218,1.237328256,1.212073681,1.214898739,1.17440829,1.143688421,1.053270616,1.118776554,1.101907254,1.122567009,1.231519839,1.177788934,1.13588988,1.098101746,1.099144378,1.088239078,1.135698411,1.064373073,0.973550509,0.900198896,0.835686034,0.788196367,0.825200961,0.798595675,0.800377551,0.6804914,0.707103102,0.688942483,0.644701427,0.797262176,0.870535779,0.919142247,0.992524537,0.964528787,0.952893481,0.91705919,0.902959362,0.917039456,0.818944986,0.784457292,0.701879281,0.638840489,0.596779686,0.623552632,0.629058896,0.677320466,0.69835757,0.692518525,0.707198032
100,Africa Red Sea - Gulf of Aden Coast,10.11192203,9.996762428,10.50891854,11.39689668,11.02466986,10.68742816,9.956640443,9.613133275,10.04720462,9.373126407,9.01060991,8.859347726,8.661104714,9.202684118,9.610971885,9.892672375,10.09384371,9.811266768,10.15365602,9.598767527,9.25057951,8.168507632,7.883160049,7.619078477,8.532746848,8.236948551,7.890212463,7.600609006,8.622240872,8.479968654,8.731221658,8.65366536,10.31424521,10.59312907,10.72825241,11.43094329,11.41513404,10.68821713,10.68217818,10.95273334,11.69562737,10.36853129,9.798799992,9.540875348,8.457197491,9.402050624,11.81450684,14.53627713,17.66026381,17.02399864,16.41831276,15.73338722,16.71109115,18.73617773,19.657652,18.48341037
101,Caribbean,43.82625689,45.76944926,43.63063784,44.12818865,46.27143155,46.96322741,47.07129252,46.22783821,46.17519985,46.33107858,44.34206299,45.14088137,45.12748051,43.73473103,45.41029264,46.88252704,47.23571,47.66397385,48.38230928,49.50814369,50.59140086,49.93558538,50.23838237,49.26237778,48.00504866,47.42802632,47.01338096,46.91267573,47.09689014,46.71626859,48.05452468,48.49449187,46.88977859,48.72533905,49.6244528,50.05692144,50.34671134,50.56814634,51.733736,51.43185475,52.42065077,53.94845883,55.4064046,55.47804287,55.6123199,57.60676895,58.63856801,58.51612765,57.97728289,55.41699993,53.34607965,51.789327,51.22670243,51.75732566,49.35591413,47.09633361
102,Hamun-i-Mashkel,0.670205854,0.671996437,0.674958709,0.668418841,0.608249538,0.570104342,0.494132656,0.522723927,0.473317537,0.408318943,0.354969533,0.606388822,0.593069938,0.642652627,0.723262754,0.871483139,0.893995881,1.487342703,1.867467072,1.947731038,1.734222321,1.805141017,1.913110388,1.899152505,1.85388044,2.022283911,1.76026719,1.650176396,1.672342438,1.701986482,1.789594152,1.960131782,2.178895805,2.368124229,2.223910902,1.938291302,1.695030549,1.594467395,1.560198478,1.405144027,1.52113985,1.268461103,1.369182246,1.346264615,1.519619483,1.616849318,1.782186642,1.730876527,1.791703748,1.485958724,1.453299005,1.144786479,1.156921635,1.03424362,1.008595624,0.869186296
103,Taiwan,17.80003694,20.18669358,19.91180071,21.55348216,22.08524377,22.96090465,22.34598533,25.13370581,26.30257542,28.47969786,28.51348862,29.08152042,29.05697945,28.87271305,28.27374886,27.89458696,27.13338924,26.2940703,25.10983029,24.05568795,24.90671002,24.11274375,23.86059129,24.51328894,25.83521202,26.90715556,26.52625713,26.72386489,25.27496683,24.68329413,23.85068249,23.50684876,23.12165688,25.34477531,23.65304883,25.32740293,26.21052601,26.9285506,25.53766215,26.46861826,28.96061473,29.39664179,28.42075323,29.17963634,28.03034698,27.34742138,25.76949603,25.18728171,22.23620977,19.34449632,18.73021986,19.36933336,17.75029421,17.20899434,14.99756971,17.56555902
104,Arabian Sea Coast,2.933094871,2.711176528,3.059505405,3.199068221,3.238838698,3.261096516,3.140364769,3.486590765,3.57957783,3.582825078,3.760784587,3.931259357,4.055338151,4.393771695,4.377593474,4.60939155,4.401698789,5.286329369,5.765407942,5.995636543,5.573918482,5.402239226,5.131463853,5.053429263,5.036892443,5.217475733,4.471945025,4.342611574,4.003253258,4.466777845,5.084365691,5.320195892,5.724327043,6.02240456,5.799695318,5.514284053,5.177340877,5.083056408,4.922375476,4.111573392,3.966201072,3.532688134,3.762073856,3.918434954,4.159865125,4.673826013,4.839552215,4.441496784,4.592809519,4.355485194,4.09094451,3.351047632,3.225847416,3.098757549,2.450958432,2.368344408
105,North Gulf,11.83534626,13.14721584,14.02571885,14.19802022,14.73482936,15.17918287,15.59725903,16.84712824,17.88235977,18.24664779,18.03688787,18.44673501,17.9100741,17.77849257,17.42802116,16.97388808,16.48845232,15.17839687,14.98262277,15.21525328,14.16239947,14.44413396,13.90470134,14.06221215,14.02538642,13.68443684,14.2838509,14.87059644,14.42337677,14.21133151,14.36023245,14.16645415,13.98412716,14.73419498,15.22223835,14.94119165,14.35157824,14.33283778,15.10637711,14.84270479,15.38931793,15.18313731,15.11494321,15.20709798,15.02108893,15.66832432,15.46656261,15.22206451,16.48851409,16.73910116,16.8951134,16.53001486,16.15901932,16.94741888,16.36908023,16.86231578
106,Yangtze,664.6307555,647.6491043,644.8741321,645.2015117,648.2317921,656.7026903,643.8502602,635.9826069,645.1977479,641.133657,660.1593168,657.3491925,658.5269031,641.2630579,629.2738669,646.2698499,652.5363665,639.9354567,657.8838842,649.5665281,648.8606374,636.8761244,653.9519335,652.8946241,646.1577872,652.3468733,655.0614844,635.8503454,630.2921203,628.0732715,635.3911539,629.6828504,625.2279742,638.3729321,642.4991475,637.8309399,633.8744807,649.0433199,661.767914,662.1011133,665.2041094,667.5266279,650.9117202,642.2694687,635.6345735,655.7430375,617.2606612,599.3014716,586.5416797,593.1460606,613.7132703,637.6578951,638.2373593,643.140054,624.9346975,670.0676924
107,Sabarmati,7.678814848,6.654654359,7.480715391,6.939054783,6.333033551,6.542207771,6.706812172,6.323892973,7.292178987,7.026901229,8.494078582,8.302500687,9.955659741,10.92569065,11.19810419,11.78241927,12.60802558,11.08608871,13.0780025,12.31695025,11.41370954,9.612314911,8.389683537,7.637983822,7.167252017,7.937283487,7.708551377,7.194021912,6.902503328,9.649733629,10.26550725,11.65256191,11.51201566,11.8553054,10.39071281,10.43924245,9.338384688,8.80747904,7.640389338,7.978122771,8.10871662,8.928286307,10.78602715,11.84323288,13.32580413,16.66034993,18.35175189,17.35067011,17.74721182,17.46912167,16.28328666,14.16754389,14.41950914,14.17913937,10.84986492,9.877882416
108,Xun Jiang,111.3687832,113.0440423,111.90346,117.4309487,117.3011168,116.5841764,116.915057,121.9509135,127.8568612,126.7590441,127.2634119,129.1006276,123.7362301,125.1635759,124.3400498,121.7428206,123.9072347,118.0874989,120.4184902,116.7617296,114.0893187,113.5209511,110.3473404,107.4225759,104.2758546,101.4548057,97.86481108,93.7826731,96.59455929,103.1992272,103.7638102,105.3622729,109.6332567,115.72838,115.7399627,117.1680748,120.4018572,121.4008782,114.088497,110.8920862,109.560051,107.1605539,104.3275408,108.4478206,108.6421574,105.7454132,98.13725355,97.48151585,100.3584767,103.5031846,107.0456964,112.5244538,109.7448646,112.1627481,112.8017367,123.5873778
109,Hong (Red River),74.46145655,75.9565964,73.92313344,75.21514363,74.22797885,74.35294849,76.7210938,78.00984297,80.25450616,80.06132195,79.82028169,80.65187886,77.83360609,80.23589254,79.540393,76.72831851,76.40986592,72.32054251,71.73964762,70.94443192,70.60178528,72.91927379,69.13289121,66.74826222,65.59509779,66.2323606,65.32318251,63.93739169,62.24999276,63.97304105,63.278847,65.9540951,68.71128911,68.56438187,67.5951785,67.83210169,70.35536479,71.47781994,68.84277226,67.34862272,65.29497756,63.30456666,63.77421049,65.36678816,65.43868374,62.3550333,60.80627512,61.37681495,62.43286944,63.30102868,64.05299143,64.94380685,62.31821039,62.19330108,64.5584782,66.45363896
110,Ganges - Bramaputra,793.1701418,777.5389613,768.6234434,769.4458133,773.6307467,786.9004791,805.3988446,787.3565539,785.7614685,828.6614828,842.2718338,844.2268768,862.770323,867.3571,835.1854815,826.8755644,841.8432767,823.5355754,796.4775748,808.1134178,824.6989203,799.7878571,803.9968829,845.298833,834.1178799,852.0084905,872.5572144,845.0358998,843.2395209,826.0129564,837.4873791,831.837948,804.7591498,829.9323627,822.0231539,820.8770572,839.865801,821.0955814,827.1492005,829.2547492,821.161206,808.0250306,787.1662365,778.3141886,745.0011991,773.2265012,770.8066158,763.2953607,753.8193734,739.0811231,748.3064275,740.3713074,734.0838672,753.480506,712.7100981,711.308028
111,Yucatan Peninsula,49.20290063,51.19778487,50.62491235,49.8030009,51.82910117,50.65283607,50.43723307,51.84001942,52.15978589,52.59785567,50.7895595,51.70334681,52.75548719,52.03263992,53.90097238,55.21127778,55.54024291,55.98386748,56.37289876,58.380772,57.31212756,56.14229728,53.44930783,54.59661088,54.32664287,54.13849043,52.90178727,53.17822387,53.1203801,52.39675783,54.71105678,55.86737497,53.77555567,54.1432749,53.91569325,54.57330688,52.92043184,52.52941026,53.05416284,50.68291748,52.50878582,54.17740596,53.66015588,54.56240281,52.68000324,54.76377858,56.73848997,58.75464833,64.93917781,64.38004019,62.58213087,62.01131564,61.88161092,65.63881092,66.30293688,64.22332141
112,South China Sea Coast,22.3844649,23.28270277,23.20403314,23.43163745,23.53554333,24.47522201,25.22785395,27.44113956,30.25157313,29.82060785,30.5369675,31.48093797,29.89722671,30.79141374,30.51313791,30.30283703,29.83874358,27.74668807,28.07393234,27.26060357,27.03914437,28.49730281,27.33393614,26.86259608,26.06259145,24.79231802,23.47901546,22.37802753,21.89812358,22.69719636,23.74768469,24.12380864,25.50771219,26.50279368,25.83849925,25.89550909,28.50565561,29.83835415,28.37010519,26.17545943,25.00627428,22.81313005,21.47445349,23.3205445,24.5594451,22.58939421,20.89805778,21.30480994,23.4773126,24.85044188,25.50428654,27.38072816,26.7694427,26.42398017,26.5019214,27.93144697
113,Mahi,4.428558255,4.157300471,4.181413805,4.138032326,4.18189823,4.139175955,4.163710477,4.003648535,4.578857803,4.617528775,5.009751628,5.28209337,5.604525676,5.665749084,5.506331079,5.450623145,5.718833984,5.154780116,5.441289558,5.414060242,5.015041909,4.715506664,4.561737815,4.678066537,4.624335119,4.68110547,4.746384436,4.51046092,4.381150141,4.928494182,4.911533511,5.18084599,5.31173004,5.425614788,5.046944507,4.892071469,4.898576481,4.696181193,4.435306336,4.586600066,4.595687914,4.648198152,4.708101057,4.83409246,4.987443857,5.316985823,5.593876182,5.50067179,5.764310258,5.639991467,5.409579744,5.347912365,5.502747473,5.669808753,5.495261426,5.475791309
114,Mexico Interior,5.291985633,5.60746122,5.828339952,6.138038354,6.024692044,6.203264414,6.664828341,6.794561281,7.194540564,7.259958877,7.159241282,7.407814981,7.147887738,7.487985998,7.306703309,7.092018221,7.215909454,6.773409995,6.903558,7.104915585,6.835401611,7.099312394,7.12694466,7.401252729,7.347365903,7.482825147,7.95200612,8.05009835,7.972506424,7.873296492,7.579389975,7.446123274,7.364079793,7.370380442,6.995822326,6.671935106,6.495647034,6.54389763,6.904240947,7.271585133,7.187330156,7.242610848,7.494310406,7.9180875,8.024109585,8.517170375,8.214341472,7.755196772,7.686762377,8.0001769,8.240353859,8.367820619,8.174483778,8.267153863,7.867975604,8.42135733
115,Pacific Central Coast,12.01844197,12.42204089,13.06481003,12.94018628,13.21421853,13.61205186,13.84447662,13.76681517,13.71292838,14.00848568,14.04365916,13.68623995,13.5562198,13.37119082,12.81435678,12.53534031,12.71980732,12.37089159,12.51333634,12.58145591,12.40749257,12.44937317,12.25558365,12.84461385,12.85294351,12.79757555,12.68269254,13.07157101,13.39031256,13.19412281,13.22531066,13.60112288,13.26847865,13.76911392,14.18303783,14.62374596,13.86571835,13.00872591,13.19120393,13.41233854,12.78431905,12.87712665,12.37218403,12.34798978,11.97337583,12.53592709,13.05448513,12.96523377,13.30976516,14.11599714,14.46895885,14.67148851,14.49030204,15.36642293,15.31480951,15.33928395
116,Bay of Bengal North East Coast,141.8243884,137.9477413,135.4918426,135.6158951,137.021837,131.6316791,133.3541008,127.8014512,127.5938013,125.6173616,124.5745123,125.2453843,123.4637633,118.8324934,112.7530591,108.7133997,110.5700652,110.6687087,107.8224512,109.3779518,107.6927836,105.1797989,108.3739998,113.1823545,113.4012966,117.6641841,120.7544743,119.7400497,122.1977292,124.9345828,127.6105884,128.0245739,128.7775495,131.2925473,131.7241146,129.5891861,133.5859488,132.7539117,130.8869463,133.1615918,130.8021663,131.4244639,134.1762654,132.4886092,130.4957233,126.7878569,122.1366202,122.2222517,119.8177694,118.4597935,120.1526012,117.3129935,116.0214284,116.7766697,118.2813642,122.7480329
