# File: A71.sector.csv
# Title: Desalination sector information and logit exponents for subsector (fuel) competition
# Units: NA
# Source: NA
# Column types: ccccnccc
supplysector,output.unit,input.unit,price.unit,logit.exponent,logit.factor,final.energy,logit.type
desalinated water,km^3,EJ and billion m3,1975$/m3,-1,fuel choice,energy-for-water,
