title,scenario,region,sector,subsector,input,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units
Building final energy by technology,"50S_Ref,date=2013-4-11T18:00:46-05:00",AK,comm cooking,electricity,elect_td_bld,electric stove,0.000060999,4.90532E-05,5.16991E-05,5.49927E-05,5.82904E-05,6.28502E-05,6.72744E-05,7.14749E-05,7.55732E-05,7.94337E-05,8.32995E-05,8.62635E-05,8.94563E-05,9.25189E-05,9.55788E-05,9.83664E-05,0.000100769,0.000102677,0.000104165,0.000105028,0.000105746,EJ
Building final energy by technology,"50S_Ref,date=2013-4-11T18:00:46-05:00",AK,comm cooking,gas,delivered gas,gas stove,0.000818986,0.000826897,0.00085663,0.000905029,0.000956558,0.00101755,0.00107479,0.00112419,0.00116594,0.00120064,0.00123203,0.00125718,0.00128141,0.00130356,0.00132428,0.00134129,0.00135463,0.00136495,0.00137284,0.0013783,0.0013877,EJ
Building final energy by technology,"50S_Ref,date=2013-4-11T18:00:46-05:00",AK,comm cooling,electricity,elect_td_bld,air conditioning,4.20809E-05,0.000106999,9.69845E-05,8.82704E-05,7.89205E-05,0.00010291,0.000126731,0.000150337,0.000138897,0.000126078,0.000112625,0.000138885,0.00016569,0.000192681,0.000190142,0.000186797,0.000182683,0.000243663,0.000303662,0.000362032,0.000363597,EJ
Building final energy by technology,"50S_Ref,date=2013-4-11T18:00:46-05:00",AK,comm cooling,electricity,elect_td_bld,air conditioning hi-eff,1.50289E-05,3.79996E-05,3.37216E-05,2.95046E-05,2.37073E-05,2.28098E-05,2.28936E-05,2.24046E-05,2.04685E-05,1.84056E-05,1.62688E-05,1.97224E-05,2.32991E-05,2.69164E-05,2.6448E-05,2.57982E-05,2.49892E-05,3.28066E-05,4.04262E-05,4.77193E-05,4.7684E-05,EJ
Building final energy by technology,"50S_Ref,date=2013-4-11T18:00:46-05:00",AK,comm cooling,gas,delivered gas,gas cooling,0,0.000124999,0.000112908,0.000102266,9.05385E-05,0.000113488,0.000135097,0.000153806,0.000140392,0.000123835,0.000105381,0.000119167,0.00013441,0.000150197,0.000144582,0.000136811,0.000127834,0.000159782,0.000191483,0.000222393,0.000220541,EJ
Building final energy by technology,"50S_Ref,date=2013-4-11T18:00:46-05:00",AK,comm heating,biomass,delivered biomass,biomass boiler,0.000139999,0.000220996,0.000220089,0.000223056,0.000228379,0.000243756,0.000262461,0.000275447,0.000278907,0.000281016,0.000270372,0.000276182,0.000279584,0.000281574,0.000269087,0.000256251,0.000243065,0.00022697,0.000211199,0.00019566,0.00019388,EJ
Building final energy by technology,"50S_Ref,date=2013-4-11T18:00:46-05:00",AK,comm heating,coal,delivered coal,coal,0.0161169,0.0055529,0.005275696,0.00493375,0.004169564,0.003267105,0.002345257,0.001550334,0.000958246,0.000118838,3.09557E-05,0,0,0,0,0,0,0,0,0,0,EJ
Building final energy by technology,"50S_Ref,date=2013-4-11T18:00:46-05:00",AK,comm heating,electricity,elect_td_bld,electric furnace,0.000547996,0.000909983,0.000911173,0.000929761,0.00095357,0.000996532,0.00103826,0.001069711,0.001077575,0.001096821,0.001079442,0.001145548,0.001205674,0.001259617,0.001241123,0.001216717,0.001187569,0.001140258,0.001088815,0.001034875,0.001049801,EJ
Building final energy by technology,"50S_Ref,date=2013-4-11T18:00:46-05:00",AK,comm heating,electricity,elect_td_bld,electric heat pump,0.000642996,0.00106898,0.001070481,0.001096823,0.001139762,0.001210813,0.001283459,0.001343738,0.001372631,0.001425145,0.001411875,0.001516112,0.001619006,0.001720487,0.001719402,0.001707229,0.001684041,0.001630019,0.001564511,0.00148984,0.001513088,EJ
Building final energy by technology,"50S_Ref,date=2013-4-11T18:00:46-05:00",AK,comm heating,gas,delivered gas,gas furnace,0.0127779,0.00960382,0.00958736,0.0097821,0.0100883,0.010524501,0.010859672,0.010988091,0.010774348,0.01040222,0.009827599,0.00989166,0.009905033,0.009869782,0.00933602,0.008786206,0.008229678,0.007592138,0.00699452,0.006443097,0.006374082,EJ
Building final energy by technology,"50S_Ref,date=2013-4-11T18:00:46-05:00",AK,comm heating,gas,delivered gas,gas furnace hi-eff,0.00281698,0.00211696,0.002095405,0.002107664,0.002111206,0.002131398,0.00213492,0.002113242,0.002047443,0.001947871,0.001853241,0.001890767,0.001922849,0.001946699,0.001866635,0.001779612,0.001686927,0.001572313,0.001459641,0.001350683,0.001339755,EJ
Building final energy by technology,"50S_Ref,date=2013-4-11T18:00:46-05:00",AK,comm heating,refined liquids,refined liquids enduse,fuel boiler,0.00305498,0.00321594,0.003219765,0.003306948,0.003462966,0.003631865,0.003714253,0.003691263,0.00354966,0.003352445,0.003136108,0.003159184,0.003211038,0.003279778,0.003184029,0.003082202,0.002970058,0.002812075,0.002642954,0.002448634,0.002422576,EJ
