supplysector,subsector,technology,1975,1980,1985,1990,1995,2000,2005,2008
elect_td_xxx,electricity_td_xxx,electricity_td_xxx,0.6368381,0.7677756,0.6668804,1.0690785,0.8963667,0.8256395,0.9699012,0.8868554
