supplysector,subsector,technology,1975,1980,1985,1990,1995,2000,2005,2008
gas processing,natural gas,natural gas,18.9339396,19.3574648,16.9283961,18.2770314,20.9467737,22.6949255,21.466627,22.6182904
gas processing,biomass gasification,biomass gasification,0,0,0,0.0306708,0.0428218,0.124024,0.1598904,0.1971814
gas processing,coal gasification,coal gasification,0.3512896,0.2767076,0.1590105,0.1358817,0.0532549,0.0262713,0.0463833,0.0417743
