title,scenario,region,sector,input,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units
Transportation and industry electricity consumption,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,elect_td_ind,elect_td_ind,0.00246483,0.00418255,0.00605878,0.00609795,0.00611259,0.0059741,0.00573636,0.00546725,0.00521538,0.00501728,0.00489826,0.00494012,0.0050027,0.00504963,0.00510833,0.00514849,0.0051776,0.00519975,0.00519356,0.00504383,0.00510921,EJ
Transportation and industry electricity consumption,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,elect_td_trn,elect_td_trn,0,0,0.000408542,0.000850404,0.0013231,0.00206461,0.00284794,0.00363439,0.00472984,0.00572002,0.00662607,0.00664899,0.00665608,0.00665105,0.00664593,0.00662357,0.00657868,0.0065244,0.00645688,0.00641079,0.00641394,EJ
Transportation and industry electricity consumption,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,industrial energy use,elect_td_ind,0,0.000175,0.000191994,0.00020099,0.000208257,0.000221135,0.000233173,0.000245522,0.000259692,0.000273724,0.0002878,0.000295922,0.000306311,0.000316562,0.000328198,0.000339117,0.000348112,0.000354634,0.000358615,0.000359135,0.00035454,EJ
Transportation and industry electricity consumption,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,oil refined liquids,elect_td_ind,0.00246483,0.00400755,0.00586679,0.00589696,0.00590433,0.005752961,0.005503189,0.00522173,0.00495569,0.004743557,0.00461046,0.004644195,0.004696391,0.004733066,0.004780125,0.004809374,0.004829492,0.004845114,0.004834942,0.004684696,0.004754671,EJ
Transportation and industry electricity consumption,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,trn_freight,elect_td_trn,0,0,1.21767E-05,2.58416E-05,4.08979E-05,6.47459E-05,9.10554E-05,0.000118846,0.000160396,0.00020037,0.000241036,0.000250429,0.000260584,0.000270698,0.000282115,0.000293844,0.000305568,0.000316828,0.000329846,0.000347156,0.000360217,EJ
Transportation and industry electricity consumption,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,trn_pass_road,elect_td_trn,0,0,0.000396365,0.000824562,0.001282204,0.001999864,0.002756877,0.003515537,0.004569441,0.00551965,0.006385032,0.006398568,0.006395497,0.006380357,0.006363818,0.006329731,0.00627311,0.00620757,0.006127042,0.006063631,0.006053713,EJ
Transportation and industry electricity consumption,"50S_Ref,date=2013-5-11T16:19:43-05:00",AL,elect_td_ind,elect_td_ind,0.0993074,0.129797,0.130071,0.123726,0.115316,0.110099,0.10544,0.102257,0.101087,0.100497,0.10062,0.101272,0.101853,0.102373,0.103638,0.104691,0.105404,0.105628,0.105552,0.105042,0.103793,EJ
Transportation and industry electricity consumption,"50S_Ref,date=2013-5-11T16:19:43-05:00",AL,elect_td_trn,elect_td_trn,0,0,0.00228209,0.00457561,0.00683688,0.0103072,0.0137775,0.0171636,0.0221104,0.0266583,0.0310803,0.0315139,0.031896,0.0322001,0.0325282,0.0327534,0.0328554,0.0328646,0.0328246,0.0328679,0.0331442,EJ
Transportation and industry electricity consumption,"50S_Ref,date=2013-5-11T16:19:43-05:00",AL,industrial energy use,elect_td_ind,0.098446,0.128345,0.124146,0.117787,0.109387,0.10433,0.0999276,0.0970315,0.0961304,0.0957545,0.0960387,0.0966404,0.0971689,0.0976524,0.0988696,0.0998934,0.100587,0.100796,0.10073,0.100369,0.0990508,EJ
Transportation and industry electricity consumption,"50S_Ref,date=2013-5-11T16:19:43-05:00",AL,oil refined liquids,elect_td_ind,0.000861372,0.00145173,0.005925,0.005939086,0.005929611,0.005768717,0.005512021,0.005225229,0.004956378,0.004742101,0.004580891,0.004631641,0.004684201,0.00472086,0.004767926,0.004797148,0.004817251,0.004832626,0.004822366,0.004672623,0.004742349,EJ
Transportation and industry electricity consumption,"50S_Ref,date=2013-5-11T16:19:43-05:00",AL,trn_freight,elect_td_trn,0,0,6.90056E-05,0.000141357,0.000215826,0.000333642,0.000459176,0.000588673,0.000788191,0.000980882,0.0011804,0.00122815,0.00127895,0.00132955,0.0013869,0.0014455,0.00150417,0.0015593,0.00162347,0.00170895,0.00177293,EJ
Transportation and industry electricity consumption,"50S_Ref,date=2013-5-11T16:19:43-05:00",AL,trn_pass_road,elect_td_trn,0,0,0.002213086,0.004434252,0.006621054,0.009973592,0.013318323,0.016574937,0.021322185,0.025677441,0.02989983,0.030285755,0.030617006,0.030870619,0.031141337,0.031307887,0.031351203,0.031305293,0.03120111,0.031158952,0.031371291,EJ
