title,scenario,region,sector,subsector,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units
Building service output by technology,"50S_Ref,date=2013-4-11T18:00:46-05:00",AK,comm cooking,electricity,electric stove,4.40412E-05,3.49749E-05,3.74455E-05,4.04723E-05,4.36012E-05,4.71577E-05,5.06342E-05,5.39636E-05,5.73322E-05,6.05522E-05,6.38074E-05,6.64193E-05,6.92355E-05,7.19797E-05,7.47075E-05,0.000077247,0.000079507,8.14187E-05,0.000083015,8.41274E-05,8.47022E-05,EJ
Building service output by technology,"50S_Ref,date=2013-4-11T18:00:46-05:00",AK,comm cooking,gas,gas stove,0.000420959,0.000425025,0.000443958,0.000472963,0.000504106,0.000538267,0.000570699,0.000599193,0.000624522,0.000646311,0.000666527,0.000683862,0.00070089,0.000716958,0.00073185,0.00074483,0.000755881,0.000765248,0.00077333,0.000780116,0.00078544,EJ
Building service output by technology,"50S_Ref,date=2013-4-11T18:00:46-05:00",AK,comm cooling,electricity,air conditioning,0.000100994,0.000256797,0.000233645,0.000214476,0.00019679,0.000273568,0.000349338,0.00042753,0.000396867,0.000363328,0.000328709,0.000414553,0.000501734,0.000589841,0.000586195,0.000582132,0.000576934,0.00078492,0.000991157,0.00119453,0.00120634,EJ
Building service output by technology,"50S_Ref,date=2013-4-11T18:00:46-05:00",AK,comm cooling,electricity,air conditioning hi-eff,5.50058E-05,0.000139079,0.000123321,0.000107752,8.6275E-05,8.23162E-05,8.23384E-05,8.0631E-05,7.39044E-05,6.69852E-05,5.99586E-05,7.4337E-05,8.91036E-05,0.000104066,0.000102979,0.000101535,9.96661E-05,0.00013347,0.000166659,0.000198862,0.000199823,EJ
Building service output by technology,"50S_Ref,date=2013-4-11T18:00:46-05:00",AK,comm cooling,gas,gas cooling,0,0.000104124,9.4282E-05,8.58565E-05,7.72598E-05,0.000101329,0.000124276,0.000145694,0.000133627,0.000118712,0.000101853,0.000116226,0.000131547,0.000147153,0.000141679,0.000134075,0.000125277,0.000156586,0.000187653,0.000217946,0.00021613,EJ
Building service output by technology,"50S_Ref,date=2013-4-11T18:00:46-05:00",AK,comm heating,biomass,biomass boiler,9.09994E-05,0.000143647,0.000143156,0.000145249,0.000149067,0.000159762,0.000172896,0.000182371,0.000185545,0.000188362,0.000181941,0.0001868,0.000190032,0.000192338,0.000184631,0.000176641,0.000168374,0.000158013,0.000147754,0.00013756,0.000136915,EJ
Building service output by technology,"50S_Ref,date=2013-4-11T18:00:46-05:00",AK,comm heating,coal,coal,0.010476,0.00360938,0.003430825,0.003209814,0.002712748,0.002125811,0.001526191,0.001009028,0.000623751,7.78067E-05,2.03265E-05,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology,"50S_Ref,date=2013-4-11T18:00:46-05:00",AK,comm heating,electricity,electric furnace,0.000547996,0.000909983,0.000911173,0.000929761,0.00095357,0.000996532,0.00103826,0.001069711,0.001077575,0.001096821,0.001079442,0.001145548,0.001205674,0.001259617,0.001241123,0.001216717,0.001187569,0.001140258,0.001088815,0.001034875,0.001049801,EJ
Building service output by technology,"50S_Ref,date=2013-4-11T18:00:46-05:00",AK,comm heating,electricity,electric heat pump,0.00199329,0.00331384,0.003328032,0.003427019,0.003598449,0.003879106,0.004179099,0.004445169,0.004606984,0.004890506,0.004896989,0.005330307,0.005764786,0.006204058,0.006268566,0.006294938,0.006283515,0.006156373,0.005980721,0.005766046,0.00592111,EJ
