supplysector,subsector,technology,1975,1980,1985,1990,1995,2000,2005,2008
electricity_net_ownuse,electricity_net_ownuse,electricity_net_ownuse,6.9032162,8.2295184,8.8908924,10.82558992,12.0482787,13.6251437,14.59805171,14.8345211
